gene	log2_fold_change	p_value	fdr
SKP1	-0.031209519369502614	0.74048491869762834	0.8976497533084471
MACROH2A1	-0.19611901017947186	0.12397882651565914	0.36082636067388368
CSNK1A1	-0.039079397689185495	0.70242304380963105	0.8765868678386618
ATP6V0E1	-0.36989889046313223	0.0087075848486891944	0.077286576079359376
CPEB4	-0.35553167400087876	0.1621290384899442	0.41513079862587893
SELENOK	0.10083586303008596	0.55965804271904662	0.78147490645614193
CRBN	-0.15586026893835922	0.24358852614545357	0.5074169152505148
RNF7	-0.2849270988868009	0.021701498892763706	0.1360150961305234
TFDP2	0.013621499943405418	0.94875475029487255	0.97379992213130295
XRN1	0.041221576026206928	0.75802087551832531	0.90220298357302842
PDCD10	-0.27770365976968553	0.11324915745692725	0.33998539076880047
ACAP2	0.065991417687921314	0.63034745869079334	0.82412307270735918
GNAI2	-0.096776891264487033	0.34543759617932668	0.61320537259659358
TFG	-0.04825318295327375	0.74622664479710454	0.89922366887125205
RPL24	-0.23645438041633715	0.12507903918482352	0.3630672873597286
FXR1	-0.10151770198259709	0.3960046998948632	0.65015806400160281
ABTB1	-0.10348980521170836	0.60279916737279993	0.80130233504719162
EIF1B	-0.1538683280823481	0.26278453008727143	0.52964611212230028
KLHL24	0.28138524566222611	0.075320458825385531	0.26707924481755813
NKTR	0.11376644612481453	0.34459693740669561	0.6124739098932438
FOXP1	0.14086452085861861	0.35884210705033581	0.62080615532055772
SPCS1	-0.028723404164480788	0.77789663049526803	0.91041300980977724
MOB1A	-0.26018949587863222	0.020041512033723355	0.13017873043723033
ACTR3	-0.35957240427871517	0.0056150176216441137	0.058586585140822052
SF3B6	-0.41838525922822195	0.0019671980277614948	0.035139074770889699
RPS15	-0.25706679087216683	0.03954934634149404	0.18961452962151773
RTN4	-0.20272401920448455	0.050026389297371479	0.21532442863236098
USP34	0.047133192608022567	0.70337699120861263	0.8765868678386618
COQ10B	0.0353324110041906	0.80014700981076836	0.91902112529024493
SF3B1	0.12455351734779134	0.1103031139625851	0.33395423019349962
HPCAL1	0.1232912034473985	0.47958174790048913	0.71987638419096522
ODC1	0.35297632992868067	0.13237021031641955	0.37124066666871181
BIRC6	-0.16041494055943811	0.25040187811779779	0.517087115361753
PLEKHB2	0.037584458812319761	0.7827200743004552	0.91232217469441312
SOS1	-0.14026185861261414	0.51305568271819235	0.74507781565477327
WIPF1	0.089239844754883849	0.55122704529101951	0.77661093795094205
ORC4	0.52471094432033416	0.00025472649843379585	0.012101257492405417
PLEK	-0.015969640756530235	0.92648811838563272	0.96767119947671154
SUMO1	-0.36159080730998105	0.0015248816480527498	0.031702173695778595
NFE2L2	0.25083891283719234	0.064815558034304208	0.24565164608470133
TMEM59	-0.38175398946694111	0.0010305463648511801	0.023759862000245612
STXBP3	-0.24708966121523687	0.15475705827771677	0.40236862174725418
PARK7	-0.2745461972810424	0.043898112264087116	0.19914413468374759
ELAPOR1	0.10448889119170839	0.56655986054103147	0.782992302430497
SRSF4	0.1639302928997538	0.1226868599807132	0.3577949447192636
RAP1A	-0.081468917419852724	0.5043638980359213	0.73997536991101798
CAPZA1	-0.12184797432263299	0.34233465752589154	0.60997035611533545
SFPQ	0.12512153801235254	0.26394011854746535	0.53011600715038665
PRDM2	0.17178188543559386	0.18132206061251577	0.4370753653881323
RO60	-0.095867489053610588	0.4711226639747883	0.71696942153351695
AKT3	0.17706481596765336	0.27833023168160265	0.54708927245255878
CTBS	-0.1144874591110062	0.45728378409169002	0.70762919164108573
CD46	0.10373063794773918	0.49900919003251387	0.73800186451034633
APH1A	-0.13864568664691018	0.26678954161010637	0.53320595099418455
ATP6V0B	0.031398802893378652	0.78970048983525731	0.91549592285274095
TMED5	0.15204908774261458	0.35746491117866774	0.62080615532055772
DR1	0.067915949221344279	0.57304057688542431	0.7896576512722
PRRC2C	0.059751521977445238	0.47304369412357139	0.71767909663356899
PRDX6	-0.26185378893049216	0.11583863463922336	0.34558122943517788
SYF2	-0.11146804435291505	0.27239831893896072	0.54040453344023232
RSRP1	0.42273234970949558	0.0070335731511796942	0.066162189813931183
RCOR3	-0.082089100735474194	0.67650168328905236	0.85854432097695899
ARID1A	0.18909076917313927	0.24090791721600979	0.50614672701498364
CREB1	-0.074303354880520811	0.70406251287723898	0.8765868678386618
IRAG2	-0.10398525187227597	0.58062898311312028	0.79058744109190893
SPCS2	-0.21662771310256954	0.093173646299965149	0.29853170529742196
PHF3	0.020142092022797646	0.85575942710898179	0.93512184492856765
TNFAIP3	1.0092134925202128	0.00015267281748682996	0.0083911329303338455
MED28	-0.018725859342740778	0.89505761750445068	0.95538576710879053
MYL12B	-0.26533843040146332	0.0067468404263605905	0.065586632444008738
FOXO3	0.10699755049833196	0.47675807898840628	0.71905048616763123
CCNI	-0.051474677057661497	0.66435649827943599	0.84644745228983265
UBN1	0.15759226417954145	0.27494727657954798	0.54267908595604153
CYP20A1	0.024385880642270714	0.85713858402122356	0.93512184492856765
UBE2B	-0.13032992443393324	0.36341905425422627	0.62427834782395752
PTBP3	0.0071796953569868921	0.94598238337664209	0.97379992213130295
RAD23B	-0.30361156540977119	0.024973327422709826	0.14643614070943733
SET	-0.22243925481082882	0.051074401478361689	0.21657364899875031
RAB14	-0.24091677110128665	0.048302501667297867	0.21043986244685564
VPS4B	-0.093786127849586301	0.36997407032080931	0.62715652015235646
NPC2	0.16050119425797829	0.2988712153066112	0.56848210043942637
YPEL5	0.52592427755482729	0.0086396543956584505	0.077162913321224533
YIPF4	-0.044871838060004048	0.79100673958984813	0.91549592285274095
MXI1	0.23583824629539646	0.1379971120183652	0.37668679646041842
SMNDC1	-0.046679225290311585	0.7513457387209761	0.89922366887125205
GNA13	-0.054442395364629519	0.76494882223084137	0.90265224357380047
DUSP1	0.66736648448654368	0.0050913077553105656	0.055387018307302846
ELF1	-0.16437414900353661	0.24857402759228553	0.51554758407746881
PAIP2	0.089017081850086208	0.33359430429592296	0.60190184449352768
SERP1	-0.1414616869773111	0.18833589477172497	0.44820560870530302
LYPLA1	-0.14554383809198634	0.23902041433118137	0.50526652674446471
ZMYM2	0.099448791748563733	0.45367647221152752	0.70544469944534582
TBC1D15	-0.14434986152301107	0.27306312002031052	0.54045318353050376
KHDRBS1	-0.092792213081181921	0.46627019896691402	0.71131076472411636
ZNF639	-0.4243217876039016	0.023937562836998116	0.14483901563292259
GPSM2	0.19293644963812748	0.30680259204894111	0.57611156903802474
GTDC1	-0.013189657035263	0.95446527459070862	0.97379992213130295
CXCR4	0.31293969904344204	0.089211038542688886	0.29239122494840003
RPL21	0.0059822519874220565	0.95362334035296759	0.97379992213130295
UBL3	-0.013423191029782936	0.91562002843699875	0.96252220927660281
FYTTD1	-0.23489999353994792	0.085432175371176339	0.28727296258585117
COPA	0.22664538765732128	0.092915532782407842	0.29837369965406924
RBBP6	0.28736540812789613	0.12147814116367905	0.35646034819735495
ZC3H7A	-0.07050797516973141	0.63560962333685533	0.82567729438808235
ANXA11	-0.18236440560122222	0.14295041269397687	0.38393214769615785
NAA60	0.0036807289474328755	0.98273177412288504	0.99105413212533711
RPL5	-0.070062646991018177	0.55506618396497998	0.77903548074262019
RPAP2	0.35793432279872722	0.010783751813902951	0.087934008946788239
SEPTIN7	-0.19222013018490955	0.006438556072166369	0.064313326796758996
CBX3	-0.4170147386012279	1.6747467898563804e-05	0.0016418900703920136
HNRNPA2B1	-0.062585471962261774	0.42168147671415768	0.67327690527880601
NT5C3A	-0.10837677875134635	0.51177302152637694	0.74472876554092937
CLTA	-0.62707603295934189	1.7540323928001677e-06	0.0005596566400189177
SRGN	0.29184317636640539	0.081596101973068325	0.28071948853109535
VPS26A	-0.12150696215396634	0.41963304124530243	0.67301320207800019
MED13L	-0.040725105053073987	0.74892410161358292	0.89922366887125205
RNF11	0.25549177977574777	0.19720777408321566	0.45761875687826065
ITPR2	-0.033532174637963839	0.83747671516427957	0.93183250485573121
TRIR	-0.045534358927019132	0.63651684110747131	0.82567729438808235
PFDN5	-0.15397666997636478	0.20834314838795143	0.46591918473612293
SPATS2	-0.1811349204876482	0.43703292701616137	0.6862857722044996
TUBA1B	-0.18863712815385469	0.41004203672322648	0.66434248353456982
AMD1	0.28314857770658824	0.092506839612408423	0.29837369965406924
NMI	-0.40992338815009866	0.062180897886753544	0.24080353138257674
BAZ2B	-0.064781015050146606	0.6944990236314561	0.87132493834007974
LPGAT1	0.15339784917163812	0.20229180495743371	0.45932196579212248
AGO2	0.0028868333905476377	0.98930544664299402	0.99347679778836162
PREX1	0.19977608108124667	0.17016200719567631	0.42585202851597448
NCOA3	-0.12624076181348218	0.3178077335902989	0.58889888891432229
ATP5F1E	-0.21212975904269907	0.01869371712532614	0.12541465620700024
SRSF6	0.17927996691873987	0.20162353020307944	0.45902668908663496
STAU1	-0.38055926770487314	0.010863761568972266	0.087934008946788239
STX16	0.10794197007069969	0.42286629350374871	0.67441510425988493
USP22	-0.081707373870126263	0.5914434575561498	0.79439910348465193
USP9X	0.24621787059612851	0.069289377534175384	0.25323406776556684
RPS10	-0.0092123739146084196	0.94152648956462237	0.97379992213130295
DEK	-0.21269917011820633	0.12057512453468643	0.35526155249498331
LRRFIP1	0.17011112066906944	0.18535163031801327	0.44292220689705847
EMC3	-0.08760513246530989	0.50858824942557113	0.74084873438240684
TM9SF2	-0.051057761494520799	0.74957282930829094	0.89922366887125205
IRF1	0.44699025412687371	0.015124406837117712	0.11083475574482672
NDUFA1	-0.1874715110833968	0.052589031828695301	0.21887359117062538
PPDPF	-0.10452709098435677	0.64929968292240625	0.83439680476269651
RPL23	0.11701506261703855	0.38311859529910963	0.63660054963072987
FOSB	1.1255555784055911	3.1279259453473154e-06	0.0005596566400189177
VASP	-0.20385319362301108	0.15647604159773942	0.40508018739704643
GPCPD1	0.29078513748319257	0.14155077426457005	0.38393214769615785
PANK2	-0.17407082452259764	0.27246205055353978	0.54040453344023232
TMX4	0.093961714372923347	0.47828918185075953	0.71987638419096522
SNRPB	-0.2888308475267618	0.023272303340661115	0.14271667600827936
MAX	0.067832155853206497	0.60819020825173975	0.80323826949328658
RALY	-0.21790839652910762	0.097096877768685849	0.30629456585309511
DYNLRB1	-0.48113772876654753	0.0029682440545233347	0.042416207539138454
MMP24OS	-0.12782167406575795	0.45707048007150042	0.70762919164108573
CAPNS1	-0.11347335818676108	0.27643363753418448	0.54430143750324167
HCST	-0.21462165862079535	0.28344112089656481	0.55024770613280449
COX6B1	-0.32849837842234331	0.017547222957086113	0.11997598854390457
PRDX5	-0.21911200173284628	0.30232739001557163	0.57056758095526039
BECN1	0.2044232377977776	0.23462029905339443	0.49743680615326508
UXT	0.043418399526578527	0.7025869814710809	0.8765868678386618
MAP2K2	-0.27909385627873956	0.056276608478117399	0.22526407147123181
HNRNPH2	0.0072434417901099833	0.96271695997059037	0.98055775894367336
COX7C	-0.13730706826151201	0.17225325206850328	0.42883257352942716
RAP1B	0.019244427986936204	0.88818458257710109	0.95214986384296885
UBR4	0.075685998013929279	0.60565609552467548	0.80265641802209653
HP1BP3	-0.052241026003882141	0.65363868427473748	0.83795203212018132
SLC35E1	-0.08590116451285125	0.65800385173028542	0.84136303050340255
KLF2	0.14885056565175434	0.50327832351568191	0.73950568312788811
UQCR11	-0.21027338126297995	0.075301269195978474	0.26707924481755813
MACF1	0.18377456601010581	0.17532279478689772	0.43195909267323596
TUBA4A	0.16461303823436949	0.35063419797183715	0.61487278891530273
AKAP9	-0.064805406716722788	0.78784399352098733	0.91530818434267547
ZFP36	0.71495850275961692	0.00051659305847185396	0.017357547257437184
ATF4	0.09806985671329306	0.51391390366127099	0.74524053940396739
TPST2	0.018996569422455308	0.91177732228561126	0.96157180335508374
RAC2	-0.18853189345171717	0.21640021054801495	0.47269498220685563
ATP6V1F	-0.25215905808112354	0.063993796766772845	0.24385902821258237
NDUFA5	-0.30783230361182196	0.021455879195366852	0.13506806771004068
HAT1	-0.24748936928421056	0.11030538604012023	0.33395423019349962
MINDY2	0.35028481160914005	0.038256737775587128	0.18786556110417185
ARPP19	0.065994492897771082	0.67887864750286009	0.85998967502089674
MBD4	0.19257218903078194	0.28025634776597907	0.54922504126740268
SPCS3	-0.34222790179326873	0.027983432747931716	0.15611559251506982
FXR2	0.57180134262997273	0.0017483682950305388	0.033762409372954598
PHF20L1	0.26345101858800768	0.076296980718156521	0.26920588999073003
SLC44A2	-0.10207953969519898	0.49848740550302151	0.73800186451034633
CDKN2D	0.15989845004160552	0.33055488728895388	0.5999313240993307
SNX6	-0.42112680093872673	0.0005132416840410598	0.017357547257437184
DAD1	-0.2461825477747997	0.11681465824607537	0.34776697215342023
REEP5	-0.28841440402132285	0.060350775453765548	0.2367086036720894
SEC14L1	-0.19597567447819642	0.28077111650589048	0.54922504126740268
ABHD17A	0.079710499113463118	0.45546015295887643	0.70744843323721129
SAT1	0.28205633357262461	0.089123210133888839	0.29239122494840003
GNL3L	0.33500097256434314	0.016384852706283013	0.11591066592712092
LDLR	0.19036171052492315	0.26491831899908236	0.53020767205838748
RPL36	-0.14710309499937607	0.26970212526700588	0.5375234825753854
PGLS	-0.29028789072501598	0.025522241960325244	0.14825725106221455
SNX9	-0.22840147022016069	0.38863583079285291	0.64261128151571745
ARPC1B	-0.28829529710071106	0.079331128160097616	0.27582526068316177
JUND	0.5249533279955888	0.0010308687501856038	0.023759862000245612
CHMP2A	-0.37867121511948487	0.0024894515147435917	0.038150990038284545
UBE2M	-0.094549194140560983	0.52946107659988861	0.75735723569693769
GMFG	-0.22469764369791381	0.085393836841497442	0.28727296258585117
CLIP1	-0.24275790535673775	0.10369363838151348	0.32212654184170164
ZNF426	0.17964622154817053	0.36713305394590579	0.62456325486749931
RBM39	-0.037457897823512588	0.7718373478052285	0.9062905258945535
COX4I1	-0.095514519532743924	0.25490222792826733	0.52135755253013583
SH3BGRL	0.032822033355376964	0.80824632936698693	0.92028804887013227
COX7B	-0.2960255060115633	0.047590599082091921	0.21043986244685564
CAP1	-0.15125350804098081	0.20557131743601864	0.46334607668149941
SH3BP5	-0.035590488201578313	0.84366342908874403	0.93183250485573121
NR1H2	0.11236380379597016	0.49322330962164518	0.73341946872979291
NDUFA2	-0.37451958023104415	0.039558630292764685	0.18961452962151773
DIAPH1	0.27495403096723003	0.051633869297892869	0.21765427500498202
UBE2D2	-0.3309261461181463	0.00072298892390561264	0.019517520589779947
DNAJB1	0.60149768598584352	0.0097636316503984209	0.083546285200115838
RAF1	-0.11256739726677308	0.47572656414710279	0.71905048616763123
SEC61G	-0.24472705759646021	0.086186312948543148	0.28727296258585117
WBP2	-0.017149725273471753	0.90762464993590353	0.95999178644067307
H3-3B	-0.17758721978857137	0.24176514849695341	0.50614672701498364
KDM6B	0.83109654237085417	0.00030217997066628744	0.013494224315066399
FLOT2	0.052634238621571981	0.72727746578569041	0.88978187742898751
NASP	0.047079244229884222	0.76970200603900474	0.90467396779938869
RBM38	0.25022458434937522	0.23146537230475039	0.49294190316466213
OSER1	0.40367558484447064	0.02687484780599839	0.15423356431635218
SERINC3	0.17053415246674666	0.20721402069053008	0.46484903542663653
POMP	-0.55981342722988059	0.00010765246955550759	0.0068092498359198792
TPT1	-0.066683102536581412	0.46640880794016581	0.71131076472411636
SRRM1	-0.156568386652642	0.07203512371741673	0.25863867284469472
CSNK1G2	-0.02676422153057656	0.84713511542873243	0.93183250485573121
MKRN1	-0.037920267186795163	0.80887356026944612	0.92028804887013227
BTG1	0.13501795217773591	0.42519738772454263	0.67473230996290623
KRAS	-0.31049880904540278	0.12239571608609111	0.35767582471784087
ZFC3H1	0.14854500080698516	0.28926980069189345	0.55784958864873924
SARAF	-0.062828698663187812	0.49470641695551865	0.73486015574785457
NUMB	0.11259609663399088	0.49641136028917643	0.7366270341155069
MBD2	-0.1994749002513968	0.32510795379024504	0.59669859890615906
VHL	0.054043370463896574	0.71355656870290129	0.88436455912961487
LAMTOR5	0.020270787761531066	0.88108170042949463	0.95031947404103001
NAPG	-0.38651743245509046	0.21659277937165011	0.47269498220685563
PPHLN1	0.014290243361590767	0.92442966363403067	0.96706441386019748
SLC38A2	0.13700080085170269	0.39591386501833825	0.65015806400160281
KIDINS220	0.20565360222611409	0.10111680529514196	0.31555729096113078
TIMM17A	0.17925669537670932	0.075596164600866878	0.2673933643926702
RPS15A	-0.1144326030190491	0.3429743248871937	0.61034907878430866
DSG3	0.087881127192084713	0.5557838648735014	0.77903548074262019
TMEM258	-0.12931880585022298	0.30103141384069021	0.56953347595404391
ARGLU1	-0.041101389463628506	0.66786991397842521	0.84909796003128979
OSTF1	-0.086640509533023657	0.52270598910661237	0.75195844787758936
UBQLN1	0.0088468447463154638	0.94926540113388014	0.97379992213130295
ISCA1	0.033776813428766157	0.86561273164215335	0.94137031470063703
TAOK3	-0.16382297211159849	0.15814120271588084	0.40791295790793086
P2RX4	0.23408798590751095	0.18206203304483526	0.43799098522065588
PNPLA8	0.18426181552653975	0.19192146019172351	0.45107856350982389
AKIRIN2	-0.033358652544752843	0.83323554772194497	0.93183250485573121
CD63	-0.52621715959911841	0.0018735280281373732	0.03503331595366653
BLOC1S1	-0.64963197946962747	6.9009689560508365e-06	0.00098614846381966459
CD164	-0.17994821168506159	0.084524689582697682	0.28690209361918045
USP15	-0.024440357920958458	0.83350353230186558	0.93183250485573121
MDM2	-0.076261698670017669	0.59847809801123053	0.79913312547263726
RC3H1	0.11962506307507406	0.46320489935851916	0.70851993288971427
CAB39	-0.36408788327898611	0.021419288819410031	0.13506806771004068
COX5B	-0.41822788499952673	0.00093412929068631455	0.023015013041219716
TSGA10	0.61326364329259375	0.00013366371382477911	0.0076402178822243738
GCC2	-0.17670639519234796	0.15858930579320152	0.40833174410537831
ISCU	-0.22891639305920417	0.051330921371648963	0.21701741609493005
VPS36	-0.090541646457490271	0.59459170069697764	0.79706523479923175
ITM2B	-0.10296234764940053	0.36689997334186453	0.62456325486749931
LCP1	-0.084228901808844597	0.45836919976017643	0.70811847184572119
CHST12	0.045737758876448611	0.75048589207054961	0.89922366887125205
RAC1	-0.13583493618215775	0.14422326871418464	0.3857019715838329
DBNL	-0.13117096728920341	0.33731140011796812	0.60555023965901567
CCM2	0.24270475521096727	0.055353763677695622	0.22377488525333153
BRIP1	-0.041563849168714702	0.84029573722977147	0.93183250485573121
TRA2B	-0.092880494845422851	0.47336895459615846	0.71767909663356899
TANK	0.23358561810359182	0.090265121779907129	0.2944951119257701
UGGT1	0.064688403300494635	0.74326255491964055	0.89782095602719048
GYPC	-0.33805151151867469	0.15132769382174141	0.3977134489362692
ABI1	0.091346822744099748	0.45755729396526468	0.70762919164108573
YME1L1	0.28852391368188895	0.076546716088574038	0.26942181598663129
TXN	-0.53787286278776392	0.0019239771635436856	0.03503331595366653
C9orf78	0.016692675770613806	0.94185952044891796	0.97379992213130295
ATP6V1G1	-0.025882620317285242	0.83431602823382323	0.93183250485573121
ANP32B	0.08533305611397804	0.57741778657336806	0.79058744109190893
TLN1	-0.12099971055995011	0.21176078980776003	0.4677065975815905
RPS6	-0.028060877409343665	0.80415145407964661	0.92028804887013227
CNPY3	-0.081513391253862894	0.46071112465969377	0.70851993288971427
PIM1	-0.61528619402238294	0.017803527821828126	0.12057460311560375
MTCH1	0.16892184348738809	0.13704284253093679	0.37526709531520425
SDCBP	-0.098172148292055339	0.46335566141853934	0.70851993288971427
SORL1	0.38201465622232433	0.031315834039381568	0.16824876644360912
SLTM	-0.20266286764412594	0.041548108965860364	0.19402695330789038
RTF1	-0.14178274388989759	0.28378765529732464	0.55024770613280449
RPLP1	-0.22820143745729457	0.026780051079202918	0.15423356431635218
ADAM10	0.25558385891505259	0.060691393534099358	0.2367086036720894
SLC28A2	0.41623313553963082	0.020893843329117919	0.13504735623201233
HADHB	-0.20217443545465399	0.21074825014015941	0.46725160757341311
PNPT1	-0.12469630745744412	0.48810463270411031	0.72884171382881247
RAB1A	0.035773508127638957	0.79409124131352438	0.91660451036916502
ACTR2	-0.068755523128624749	0.39317132035155	0.64802977714228949
FBXO11	-0.044128617338700965	0.74991649238790203	0.89922366887125205
ANXA7	-0.13487724028925552	0.37265438131094331	0.62850433883586709
RPS24	-0.26098777948898244	0.034773863914426939	0.17558958139122297
PPIG	0.0056372334308999071	0.95340358562343919	0.97379992213130295
CIR1	0.059845896551721942	0.6418656663462774	0.82782133322096607
SENP7	0.025696960492357288	0.8907678874609638	0.95277493351924936
COX17	-0.28429577061643824	0.016039220834859404	0.11460023286507043
USP8	0.35409117729071143	0.0031007528409613253	0.04260553663205513
TMOD3	0.089940047609951793	0.41367624084262966	0.66835380471818995
SPPL2A	-0.076486545650659543	0.55194382444326262	0.77661093795094205
HNRNPD	-0.031318516311631323	0.76978252151037763	0.90467396779938869
BLTP1	-0.065312153271574136	0.64315444602933258	0.82798892196028495
G3BP2	-0.10412966080632934	0.37689020433711906	0.63213157511472207
PPP3CA	0.018113173810422805	0.89974807340807483	0.95706220581354362
ETV6	0.12394544795724666	0.43556077027760842	0.68472644744411704
SCAF11	0.028773021202869824	0.79631732031532954	0.91756604910671424
POC1B	0.37815882001798623	0.011662826760269489	0.092078339449862434
GLTP	-0.048159146781291198	0.72912807436639715	0.88978187742898751
GIT2	-0.074625920760337444	0.72592125773979288	0.88965821381660726
TMBIM6	-0.24507819740063644	0.0083815253901245376	0.076287896703745001
SBNO1	-0.25700266658985904	0.18113578020795273	0.4370753653881323
VPS37B	0.2057561426887243	0.26800457062958316	0.53488621708055073
RHOF	-0.14047530393165827	0.37227904956631663	0.62850433883586709
SERF2	-0.35135636350246574	0.00062779579159025439	0.018849298078913324
BNIP2	-0.051099320161820581	0.66680347927129802	0.84849703640132224
SRP14	-0.16849541513684071	0.12177222907712812	0.35658302326068869
ANP32A	-0.14090750263266597	0.32791951328079738	0.59928331326696271
TPM1	0.30719715622186011	0.03077679194439949	0.16722447029865731
SEC11A	0.039458038027674926	0.69993751205447463	0.8765868678386618
MAP1LC3B	-0.32037181658614566	0.018854109874446769	0.12589964023637587
RPS2	-0.065988153505295771	0.58668851542884304	0.79143755507202118
TCF25	-0.002842985000882869	0.98127179634151918	0.99098049255973908
NCOR1	-0.20435966076041159	0.070293074404636793	0.25430076790943285
NPEPPS	-0.035702077895608572	0.81001340701655622	0.92028804887013227
SSH2	-0.060756634549876946	0.68802748172477179	0.86548527410624898
CLTC	-0.34988673190866149	0.011451225447011651	0.090910006465442492
GALNT1	-0.15312343420355173	0.25502374332999644	0.52135755253013583
ARHGDIA	0.071759326117531219	0.63750789789356865	0.82567729438808235
CSNK1D	0.26755964042626523	0.064379107709312405	0.2446748535016155
TBCD	0.39498477858679409	0.015693045761336864	0.11325940602500191
NARF	-0.10656227641399517	0.48479034965596635	0.7261691925140209
SMAD4	0.13564644609729914	0.30464991608052927	0.57282201326194249
PMAIP1	0.03730187241813341	0.91604632933252617	0.96252220927660281
TXNL4A	-0.13772488187642787	0.31439099916303614	0.5842194249726641
BRD4	-0.046983271759017897	0.70550029358082922	0.8765868678386618
TPGS1	-0.0020132140385209886	0.98929638545015075	0.99347679778836162
FEM1A	0.18214398949913527	0.19955609816528674	0.4587046451688383
SOD1	-0.32745817411052353	0.1035302504330429	0.32212654184170164
EMP3	-0.47141136757834856	0.013813284621480449	0.10444012552431514
RNPEPL1	0.0029814818377724528	0.97947423067008943	0.98986469280591072
RPS11	0.12087621082975911	0.20650438155580086	0.46471615943817229
RPL13A	0.08653624825525788	0.41844210569375306	0.6718581674565991
SH3BGRL3	-0.12692124272979469	0.25186943053955324	0.5193671230029171
RPL11	-0.024807492959614128	0.84392576182314505	0.93183250485573121
RPS8	-0.093939351478220759	0.59746164242821687	0.79913312547263726
MPC2	-0.12030583922682221	0.46334933684894053	0.70851993288971427
ISG20L2	0.25573865089520914	0.086170496548013661	0.28727296258585117
HDGF	-0.11148010612635184	0.47897508566469049	0.71987638419096522
XPR1	0.2298136068319408	0.19998110142770209	0.4587046451688383
MCL1	0.28356552572617594	0.043004912672952623	0.19760135115642863
ENSA	-0.079050617011384119	0.50152679712295911	0.73950568312788811
JTB	-0.0064316471925318875	0.95108100025293041	0.97379992213130295
TPM3	-0.17322171702447103	0.043872909568818542	0.19914413468374759
LYST	0.033683563033602253	0.81658615476049445	0.92479627469459369
ACP1	-0.21747556686472866	0.20874539572249362	0.46608932888663029
ARF1	-0.050489012424171975	0.59888007139028165	0.79913312547263726
GUK1	-0.26144487988026072	0.096543232854119018	0.30629456585309511
LBR	-0.38248795925014006	0.010079481091171344	0.084231453095227199
CALM2	0.044525476425593638	0.76231469997905243	0.90220298357302842
RPS27A	-0.069867150834961658	0.5232342238654426	0.75195844787758936
UBXN4	-0.16836177824334822	0.083673549792042265	0.28494930770487054
RAB5A	-0.23462086958681133	0.12669018199521792	0.36426613696411753
CTDSP1	0.012072909814191918	0.95111063026844933	0.97379992213130295
GASK1A	0.083623636744704855	0.56983342179774488	0.78675551666567867
GOLGA4	-0.010991609698830004	0.94749091629776994	0.97379992213130295
RPL32	-0.10932958364838805	0.312237394381366	0.58305321571246027
ARL6IP5	-0.25201497036802256	0.13701176466184259	0.37526709531520425
TMF1	-0.081390743674551569	0.56028486019406631	0.78147490645614193
NFKBIZ	0.55442678026716841	0.007037545732482533	0.066162189813931183
LPP	0.28533833604852471	0.068415663216404521	0.25118658380735576
TBCK	-0.10758833273543729	0.63938684550319691	0.82611555354798227
ANK2	0.057482830178993249	0.72179576422565117	0.88841184072218404
RPS3A	0.051848093915900978	0.70605422315066457	0.8765868678386618
MARCHF6	0.14522598175343102	0.25591907609010178	0.521610299309061
RPL37	-0.033377806930723779	0.78030923958019094	0.91174317527399251
BTF3	-0.1651437345221389	0.11184426442817658	0.33660108972507002
ATG12	-0.11678997973019084	0.33659757722065242	0.60555023965901567
RNF145	-0.18029620778585068	0.25931128291764338	0.52561109686427288
KCNMB1	0.38809182359774275	0.0057944880234772423	0.059570671838481859
ZMAT2	-0.29520320040185183	0.022566871961918967	0.13960199148736885
PHIP	0.085275728233302761	0.55216005105539334	0.77661093795094205
FAXC	0.18861543694485516	0.36653444315566264	0.62456325486749931
PNRC1	0.23302500458368056	0.023187959326929505	0.14271667600827936
WTAP	-0.19627554723106211	0.18137557150116335	0.4370753653881323
TLK2	0.19392188946621924	0.1744242245411658	0.43100208025283143
SH3KBP1	-0.10596191418865468	0.31301369194143469	0.58305321571246027
KDM6A	0.38482291443714239	0.017708292701021863	0.12050071557028685
MSN	0.17461523168155368	0.18493796277358932	0.44292220689705847
NDUFB11	-0.3620701023048622	0.003301542167270289	0.044092558476908808
NONO	-0.033373222279756774	0.76001131448843529	0.90220298357302842
IL2RG	-0.050678666074775017	0.70569056425405718	0.8765868678386618
RPL10	-0.089637483077245561	0.44035035090237817	0.68846898406947299
SLC25A37	-0.095208302536299513	0.50731913961815089	0.74084873438240684
TACC1	0.09713904408577613	0.55197553810496247	0.77661093795094205
NSD3	0.12039165854014969	0.33328812661524199	0.60190184449352768
RPL7	-0.008159211168502066	0.93590233309011572	0.97265777017147292
MTDH	-0.11637552047850312	0.36671349042610224	0.62456325486749931
NDUFB9	-0.29367350234856116	0.008103849325491401	0.074233337731584692
AK3	0.1427714487015545	0.2168966381541918	0.47269498220685563
ADD3	0.072522591972197445	0.59948965045952907	0.79913312547263726
EIF4EBP2	0.072860070890532036	0.57771952644112268	0.79058744109190893
GSTO1	-0.30499562452813711	0.036027916582412639	0.17876351665370716
RGS10	-0.01256865362762145	0.94664583428950833	0.97379992213130295
HSD17B12	0.023542145301842569	0.8866957089267159	0.9519820947079467
DGKZ	0.056227388541052838	0.73525003950648771	0.89512445370127613
PTPRJ	-0.015410617391735408	0.92918151614933042	0.96849043514033062
ARFGAP2	0.043868168701476119	0.72571772683018376	0.88965821381660726
