gene_id	log2_fold_change	p_value	fdr
YOR034C	0.0876886808	0.9158354932	0.9991078244
YOL115W	0.1049387277	0.889445319	0.9991078244
YOL096C	0.8386928989	0.2950805183	0.9991078244
YOR020C	0.03346091366	0.9285415941	0.9991078244
YOR133W	-0.09226858923	0.8369256192	0.9991078244
YOR356W	-0.1038663331	0.8448800661	0.9991078244
YOR357C	1.460653716	0.09389924723	0.9991078244
YOR276W	-0.1768449722	0.7021840572	0.9991078244
YOR344C	-0.05207896344	0.9207274881	0.9991078244
YOR329C	0.03340934622	0.9638977193	0.9991078244
YOL040C	-0.1004510986	0.6366637452	0.9991078244
YOR051C	0.01263756478	0.9695437118	0.9991078244
YOR073W	-0.0279927781	0.9717315507	0.9991078244
YOL018C	0.3248711289	0.7036513882	0.9991078244
YOR087W	0.8505972467	0.2279393448	0.9991078244
YOL086C	-0.07655488308	0.4500937714	0.9991078244
YOR165W	0.02203674351	0.9665024436	0.9991078244
YOL068C	-0.1757319496	0.7275935799	0.9991078244
YOR138C	-0.06544136335	0.9288768617	0.9991078244
YOL121C	0.02694782838	0.922897132	0.9991078244
YOL126C	-0.2839892703	0.5393375904	0.9991078244
YOR080W	-0.2738056033	0.7036760656	0.9991078244
YOR109W	0.03375501386	0.9378606849	0.9991078244
YOR147W	-0.3284057997	0.7225931571	0.9991078244
YOR254C	-0.1371539544	0.6711193641	0.9991078244
YOL080C	0.0255004236	0.9759536478	0.9991078244
YOR136W	0.02242221411	0.9601707644	0.9991078244
YOR195W	-0.172215521	0.7389101367	0.9991078244
YOL123W	-0.01000108809	0.9830478277	0.9991078244
YOR337W	-0.08911325152	0.8856630809	0.9991078244
YOR304W	0.5587374856	0.3061894408	0.9991078244
YOR074C	-0.8238596556	0.2795064927	0.9991078244
YOR117W	0.2098642936	0.541750024	0.9991078244
YOL066C	-0.3850534705	0.6411714782	0.9991078244
YOR151C	-0.05628388902	0.7947975468	0.9991078244
YOR187W	0.4411013281	0.2885870193	0.9991078244
YOR355W	0.1989671998	0.7225116635	0.9991078244
YOR290C	-0.1088978874	0.8500195445	0.9991078244
YOL060C	-1.158059159	0.1034566549	0.9991078244
YOL041C	0.1330245627	0.8086049186	0.9991078244
YOR299W	-1.000233693	0.1418251939	0.9991078244
YOR096W	0.03317029727	0.8496125893	0.9991078244
YOR301W	-0.1566298115	0.816457367	0.9991078244
YOR076C	-0.1271982765	0.8708353516	0.9991078244
YOR061W	0.2391873104	0.6339958636	0.9991078244
YOR371C	-0.8286941906	0.3572857917	0.9991078244
YOL062C	0.07933007974	0.8950166065	0.9991078244
YOR027W	0.00398430384	0.9933527996	0.9991078244
RME2	-1.178525761	0.1919659087	0.9991078244
YGR162W	-0.1200600868	0.6553681572	0.9991078244
YGR005C	0.8192079688	0.3357158999	0.9991078244
YGL160W	0.1062769099	0.9068545047	0.9991078244
YGL097W	0.2013753859	0.7193264861	0.9991078244
YGL028C	0.3314840661	0.5799063213	0.9991078244
YGL021W	0.3234644069	0.5707873627	0.9991078244
YGR167W	0.2781731939	0.598344259	0.9991078244
YGL228W	0.06310533081	0.902810932	0.9991078244
YGR086C	0.2750783891	0.3417101313	0.9991078244
YGL145W	-0.4180283405	0.5544660813	0.9991078244
YGR098C	0.5930539421	0.3404077408	0.9991078244
YGR172C	0.01545826699	0.9849571258	0.9991078244
YGL026C	0.3072890428	0.3934169647	0.9991078244
YGL213C	0.5536735794	0.454894212	0.9991078244
YGL256W	-0.9536152692	0.1744657853	0.9991078244
YGL012W	0.2522178755	0.5289549724	0.9991078244
YGL082W	-0.695298548	0.2623150016	0.9991078244
YGR274C	-0.1685739565	0.8048469358	0.9991078244
YGL037C	0.7516705182	0.03762696765	0.9991078244
YGL252C	-0.09142870696	0.8873953642	0.9991078244
YGR260W	0.2633590268	0.4982094617	0.9991078244
YGR159C	-0.1649616631	0.5506024906	0.9991078244
YGL040C	-0.0622277936	0.9045304706	0.9991078244
YGR130C	0.3309492842	0.6925010534	0.9991078244
YGR029W	0.3647851048	0.5771337493	0.9991078244
YGR038W	-0.4594224659	0.481705674	0.9991078244
YGR008C	-0.1895263858	0.8085204836	0.9991078244
YGL094C	-0.4884373874	0.4140365553	0.9991078244
YGR125W	0.5338731576	0.4615266985	0.9991078244
YGR279C	-0.3780147836	0.05533720441	0.9991078244
YGL022W	-0.3595708905	0.1600200219	0.9991078244
YGR271W	0.2799462014	0.6339403198	0.9991078244
YGR031W	-0.3908248044	0.5524445931	0.9991078244
YGL113W	0.7485001205	0.4169631631	0.9991078244
YGL084C	0.08377720694	0.8993642366	0.9991078244
YGL196W	-0.5228888751	0.5154802521	0.9991078244
YGR157W	-0.2825912319	0.4075474253	0.9991078244
YGR085C	0.3782408662	0.4140594402	0.9991078244
YGL169W	0.1753477768	0.8128577644	0.9991078244
YGR187C	1.351961151	0.1075074142	0.9991078244
YGL167C	-0.491764946	0.3014880332	0.9991078244
YGL068W	0.3233295432	0.6142397696	0.9991078244
YGL014W	-0.5292318316	0.3898216577	0.9991078244
YGL100W	-0.5489413598	0.3826046764	0.9991078244
YGR211W	-0.137536427	0.6958476302	0.9991078244
YGR270W	0.2097408704	0.6732206727	0.9991078244
YGR204W	0.00348830623	0.9923737979	0.9991078244
YGR266W	0.1893940929	0.7714684614	0.9991078244
YGL070C	-0.1822603151	0.7444869581	0.9991078244
YGL225W	-0.07724184954	0.8437151388	0.9991078244
YGL120C	-0.1434479476	0.7126276414	0.9991078244
YGR252W	1.408512381	0.1350978095	0.9991078244
YGL106W	-0.04161828607	0.9558430036	0.9991078244
YGR284C	0.5672882823	0.3810840847	0.9991078244
YGR032W	1.455561513	0.08625767182	0.9991078244
YGR208W	0.08795035244	0.8787506002	0.9991078244
YGL016W	-0.3105932179	0.5295731593	0.9991078244
YGR255C	0.3336260255	0.5773987342	0.9991078244
YGR200C	-0.09414740233	0.8330393315	0.9991078244
YGR191W	-0.4223751125	0.481034801	0.9991078244
YGL227W	-0.3617149235	0.6475784424	0.9991078244
YGR081C	0.4599659812	0.6218061476	0.9991078244
YGR148C	-0.1366526552	0.6384910071	0.9991078244
YGR276C	0.3878729444	0.5634704041	0.9991078244
YGL224C	-0.4447683528	0.6408285024	0.9991078244
YGL020C	-0.3938693661	0.5484362593	0.9991078244
YGL189C	-0.07635361842	0.8191443431	0.9991078244
YGR210C	-0.4849308113	0.4618733781	0.9991078244
YGL115W	-0.1087692083	0.6620426241	0.9991078244
YGL105W	0.005941937702	0.9848215488	0.9991078244
YGR026W	0.9655916434	0.164632963	0.9991078244
YGR278W	0.3509448394	0.6601240134	0.9991078244
YGR262C	0.4363718826	0.5916681443	0.9991078244
YGL200C	0.07076217008	0.809289192	0.9991078244
YGL186C	-0.160611307	0.8240503882	0.9991078244
YGR198W	-0.2177188764	0.7487103257	0.9991078244
YGL058W	-0.6050875518	0.4827774977	0.9991078244
YGL055W	0.7322795531	0.003185543616	0.4733343044
YGL151W	-0.6626370347	0.2510181125	0.9991078244
YGR103W	0.03883271046	0.9134679749	0.9991078244
YGL013C	0.4198166247	0.5237442782	0.9991078244
YGL076C	-0.319110025	0.1032035682	0.9991078244
YGR094W	-0.513337307	0.007696991104	0.848964626
YGR175C	0.01892790171	0.9502857052	0.9991078244
YGL008C	-0.08623476362	0.4128580023	0.9991078244
YGR108W	-0.01185476039	0.9815668296	0.9991078244
YGR218W	0.02688544904	0.9365897392	0.9991078244
YGL009C	-0.8495867663	9.886611795e-06	0.003567654485
YGL095C	0.01769133322	0.9821458015	0.9991078244
YGL137W	-0.1691288244	0.6107646347	0.9991078244
YGR001C	-0.177894512	0.8137021733	0.9991078244
YGL173C	0.1229118123	0.6980306159	0.9991078244
YGL086W	0.3265392428	0.5879008135	0.9991078244
YGR223C	-0.3087440562	0.6962202871	0.9991078244
YGR285C	-0.2062337554	0.3676662022	0.9991078244
YGL207W	-0.06170820005	0.8371225501	0.9991078244
YGR261C	-0.6121517478	0.2333645913	0.9991078244
YGL140C	-0.07912128786	0.8919439106	0.9991078244
YGL078C	-0.09581434556	0.7557354343	0.9991078244
YGR196C	-0.5115031671	0.4823497267	0.9991078244
YGL197W	-0.06037969082	0.9327532236	0.9991078244
YGL159W	-1.093376559	0.1913223464	0.9991078244
YGR286C	0.3992391538	0.653069129	0.9991078244
snR48	0.02736775476	0.9623441002	0.9991078244
YGL035C	0.8130310383	0.2379973668	0.9991078244
YGR009C	0.3810755415	0.6544701423	0.9991078244
YGR034W	-0.05319027622	0.7522613177	0.9991078244
YGR118W	0.06054484176	0.7593566927	0.9991078244
YGR277C	0.1591251263	0.8352996595	0.9991078244
YGL142C	0.05827663944	0.9432607184	0.9991078244
YGL253W	0.05253761214	0.7810817386	0.9991078244
YGL049C	-0.3539197199	0.5992078353	0.9991078244
YGL202W	-0.3584991372	0.2627606226	0.9991078244
YGR037C	-0.17259045	0.7516760136	0.9991078244
YGL077C	-0.5831766708	0.2440390132	0.9991078244
YGR245C	0.07042608647	0.8473696099	0.9991078244
YGL244W	0.5894057885	0.3860213185	0.9991078244
YGL187C	1.312468323	0.09457435574	0.9991078244
YGR180C	0.003763882665	0.9864728268	0.9991078244
YGR116W	0.108467158	0.6979647102	0.9991078244
YGR202C	-0.2146019412	0.7957775165	0.9991078244
YGL150C	-0.2291008232	0.6441281829	0.9991078244
YGR214W	-0.004051698903	0.9814791975	0.9991078244
YGR007W	-0.7267066167	0.3893788086	0.9991078244
YGR083C	-0.2567252625	0.6910646223	0.9991078244
YGL038C	-0.1862003063	0.8134274753	0.9991078244
YGR244C	0.716380128	0.2700414545	0.9991078244
YGR106C	-0.2389454836	0.4749613848	0.9991078244
YGR209C	-0.08462273064	0.8022144648	0.9991078244
YGR003W	0.7867261492	0.3070229717	0.9991078244
YGR170W	-0.2156129145	0.7825863518	0.9991078244
YGR246C	0.2372411061	0.7059332226	0.9991078244
YGL123W	0.1067028759	0.4441218213	0.9991078244
YGL099W	0.3299285302	0.5974672956	0.9991078244
YGL233W	0.3853692497	0.4618542442	0.9991078244
YGL056C	1.244182268	0.1598640362	0.9991078244
YGR240C	-0.008614956946	0.9696309225	0.9991078244
YGR020C	0.2912724739	0.5656854081	0.9991078244
YGR100W	-0.3869287934	0.5427050123	0.9991078244
YGR231C	-0.0808085212	0.8681200048	0.9991078244
YGR145W	-0.04670605572	0.9138806704	0.9991078244
YGL011C	0.06375124732	0.9075632003	0.9991078244
YGL122C	0.221927327	0.7487876784	0.9991078244
YGR216C	2.412313067	0.04539608621	0.9991078244
YGR047C	1.0662103	0.1091219167	0.9991078244
YGR282C	-0.258202629	0.2376715343	0.9991078244
YGL036W	0.2653840872	0.6840377663	0.9991078244
YGR192C	-0.1359196876	0.1545684252	0.9991078244
YGL191W	0.7826575007	0.249725882	0.9991078244
YGR013W	-0.008238571168	0.9898418679	0.9991078244
YGR123C	-0.0201769593	0.9736621199	0.9991078244
YGL163C	-0.2423527235	0.7881833963	0.9991078244
YGL092W	0.2260712135	0.6075621826	0.9991078244
YGR132C	0.8312520668	0.3005374029	0.9991078244
YGR128C	0.09759242202	0.8384269637	0.9991078244
YGL246C	-0.115496206	0.8533569675	0.9991078244
YGL190C	0.1190042229	0.8563335586	0.9991078244
YGR033C	0.1778776504	0.785276448	0.9991078244
YGL112C	0.7200851728	0.2398783631	0.9991078244
YGL001C	0.009935632938	0.988299255	0.9991078244
YGL093W	2.313465419	0.03387799193	0.9991078244
YGR027C	0.03165071739	0.8944767181	0.9991078244
YGR124W	-0.5052125356	0.01686725585	0.9991078244
YGL103W	-0.09219368358	0.5791726084	0.9991078244
YGL062W	0.2854403423	0.623228168	0.9991078244
snR39	-0.7296128632	0.2830076463	0.9991078244
YGL161C	0.3166115356	0.5240911774	0.9991078244
YGR184C	-0.03888419929	0.9292301367	0.9991078244
YGR055W	-0.1201595332	0.8415481232	0.9991078244
YGL054C	-0.1145815993	0.8123338973	0.9991078244
YGR090W	0.4576964987	0.3575816427	0.9991078244
YGL198W	-0.05253406064	0.9483767293	0.9991078244
YGR071C	-0.6058903732	0.4644811196	0.9991078244
YGL195W	-0.4679084447	0.0471587654	0.9991078244
YGL206C	0.001013120928	0.9973249952	0.9993030297
YGR060W	0.0607460371	0.879192271	0.9991078244
YGL257C	0.3878729444	0.5634704041	0.9991078244
YGL023C	-0.04284071226	0.9555874976	0.9991078244
YGL201C	-0.5397370539	0.4165377972	0.9991078244
YGL241W	0.6702508721	0.3271456118	0.9991078244
YGR199W	0.2579333552	0.6903838376	0.9991078244
YGL111W	0.2068168059	0.7672608834	0.9991078244
snR39B	0.3322033531	0.5648551192	0.9991078244
YGR155W	-0.6004815281	0.002237002237	0.3848819586
YGL114W	-0.06007237368	0.93727033	0.9991078244
YGL255W	0.9279211617	0.2181682695	0.9991078244
YGR233C	-0.9428402932	0.2442875898	0.9991078244
YGR092W	0.289245145	0.6472115103	0.9991078244
YGL171W	-0.2313780289	0.6427978638	0.9991078244
YGL029W	0.7348043195	0.367781266	0.9991078244
YGL147C	-0.2418748342	0.08995693556	0.9991078244
YGR178C	0.07930310694	0.8855998596	0.9991078244
YGL203C	0.6619855339	0.2620988385	0.9991078244
YGL048C	0.1401865824	0.6798442366	0.9991078244
YGR207C	0.5618598224	0.4149810725	0.9991078244
YGR093W	0.07031997909	0.9373532198	0.9991078244
YGR119C	0.3156330087	0.5295787345	0.9991078244
YGR061C	-0.2608754946	0.3191168077	0.9991078244
YGR280C	0.193074034	0.7968434401	0.9991078244
YGL031C	-0.1289988063	0.4771190486	0.9991078244
YGR117C	0.449898999	0.4869919017	0.9991078244
YGR254W	0.03496030836	0.8107263526	0.9991078244
YGL164C	0.9236976579	0.3467343019	0.9991078244
YGR264C	-0.06425256281	0.7746455918	0.9991078244
YGL234W	-0.344994957	0.1299852666	0.9991078244
YGL238W	-0.02429667243	0.942103594	0.9991078244
YGR185C	-0.003216894608	0.994202935	0.9991078244
YGR189C	0.04666015217	0.9174195136	0.9991078244
YGL221C	-0.1158247476	0.7902068422	0.9991078244
YGL135W	-0.5737336828	0.01100117813	0.983079372
YGR253C	0.008431747886	0.98524576	0.9991078244
YGL101W	1.091201446	0.1664166491	0.9991078244
YGR271C-A	0.5635810749	0.7773587623	0.9991078244
YGR267C	-0.06599550665	0.9275446553	0.9991078244
YGR234W	-0.1653678793	0.424452514	0.9991078244
YGL141W	-0.3638794944	0.5442647916	0.9991078244
YGL245W	-0.4030660147	0.05477634092	0.9991078244
YGL215W	-0.3417205063	0.6609403002	0.9991078244
YGR229C	0.1887360283	0.7574963367	0.9991078244
YGR135W	0.03561812127	0.9319573649	0.9991078244
YGL139W	0.01267954878	0.9860317862	0.9991078244
YGL172W	-0.6901306344	0.3076323119	0.9991078244
YGL027C	-0.08503428275	0.8779137839	0.9991078244
YGL019W	0.2029265465	0.7547786224	0.9991078244
YGR017W	0.2437083318	0.6280374772	0.9991078244
YGR193C	0.02880622904	0.969785828	0.9991078244
YGL030W	-0.05464440972	0.7665313575	0.9991078244
YGL148W	-0.02068902361	0.9435091362	0.9991078244
YGR281W	0.3440507671	0.5795094335	0.9991078244
YGR078C	-0.7736716462	0.2620055519	0.9991078244
YGL133W	0.3112283219	0.6516379653	0.9991078244
YGR295C	-0.1701766315	0.8477242007	0.9991078244
YGR048W	-0.4383196152	0.581790729	0.9991078244
YGR054W	0.04739094849	0.9345757727	0.9991078244
YGL006W	-0.2387369395	0.6362604149	0.9991078244
YGL232W	1.174147205	0.06265785062	0.9991078244
YGL157W	0.9324074611	0.1710023173	0.9991078244
YGR014W	-0.1924535652	0.7501886292	0.9991078244
YLL050C	0.02972694192	0.8911778744	0.9991078244
YLR075W	-0.3155312008	0.02753570161	0.9991078244
YLR025W	-0.06299588446	0.9327982976	0.9991078244
YLR049C	0.1602234413	0.8288138976	0.9991078244
YLR032W	-0.3378694533	0.6510620136	0.9991078244
YLR321C	0.5504603904	0.4439312805	0.9991078244
YLR247C	0.2997614164	0.6068865767	0.9991078244
YLR167W	-0.1587431798	0.1382137124	0.9991078244
YLR220W	0.8979887951	0.194648	0.9991078244
YLR272C	-0.06109352605	0.931707275	0.9991078244
YLR180W	-0.421752737	0.1507143597	0.9991078244
YLR250W	0.4841693212	0.2029224115	0.9991078244
YLR253W	0.5671792422	0.4744429838	0.9991078244
YLR390W-A	0.05907131318	0.918717953	0.9991078244
YLR117C	-0.7134879518	0.3980671018	0.9991078244
YLR110C	0.007584715727	0.9633442386	0.9991078244
YLR069C	0.4422203858	0.5324393399	0.9991078244
YLR008C	0.2675772244	0.7020614673	0.9991078244
YLR231C	0.2081942698	0.6766151195	0.9991078244
YLR264W	-0.1756185254	0.4572835501	0.9991078244
YLR103C	0.3807027272	0.6473231749	0.9991078244
YLR228C	-0.3371428222	0.6195948469	0.9991078244
YLL036C	0.1010359004	0.8576300309	0.9991078244
snR61	0.3862185599	0.4306991202	0.9991078244
YLR056W	0.1541969558	0.5750463764	0.9991078244
YLR429W	-0.104055776	0.7714838224	0.9991078244
YLR310C	0.3480003377	0.4526484285	0.9991078244
YLR342W	-0.2379566055	0.2153489861	0.9991078244
YLR017W	0.4719971105	0.4593430483	0.9991078244
YLR304C	-0.1687140887	0.625159628	0.9991078244
YLR027C	-0.7056675024	0.2661277218	0.9991078244
YLR214W	-0.227792373	0.5349566438	0.9991078244
YLR378C	-0.4015959785	0.328766499	0.9991078244
YLL008W	-0.04208581956	0.9059718199	0.9991078244
YLR449W	-0.08901593974	0.8086312332	0.9991078244
YLR089C	0.4705038672	0.5417580077	0.9991078244
YLR190W	-0.3643858527	0.5941627706	0.9991078244
YLR045C	-0.1532294599	0.8664721392	0.9991078244
YLR285W	0.1499181514	0.8225570796	0.9991078244
YLR276C	-0.02250688741	0.9505511045	0.9991078244
YLR077W	-0.3347601671	0.6039154533	0.9991078244
YLR301W	0.5077231583	0.4061386191	0.9991078244
YLR427W	0.8648885452	0.2184429859	0.9991078244
YLR150W	-0.2197399882	0.138602302	0.9991078244
YLL021W	0.295481548	0.5667635368	0.9991078244
YLR153C	-0.166550596	0.6722527913	0.9991078244
YLR014C	-0.4198329304	0.5014443022	0.9991078244
YLR096W	0.4654260317	0.4890659847	0.9991078244
YLR033W	0.8399612967	0.2218829475	0.9991078244
YLR278C	0.2793868589	0.6950443644	0.9991078244
YLR266C	-0.4616437409	0.4829443103	0.9991078244
YLR007W	-0.6506939175	0.4347102682	0.9991078244
YLL015W	0.3760981968	0.4574403623	0.9991078244
YLR058C	0.3918711972	0.07747478235	0.9991078244
YLR325C	-0.06262464038	0.8032870864	0.9991078244
YLR074C	0.277310091	0.6811005462	0.9991078244
YLL001W	-0.08410699539	0.8995620033	0.9991078244
YLR409C	-0.3319526248	0.407120464	0.9991078244
YLR256W	0.6580093879	0.1194448946	0.9991078244
YLR186W	0.3278705677	0.6187162774	0.9991078244
YLR143W	-0.1061269319	0.8916079895	0.9991078244
YLR197W	0.03483821254	0.8711251278	0.9991078244
YLL034C	0.1386141882	0.7474859301	0.9991078244
YLL023C	-0.112886645	0.8905312777	0.9991078244
YLR065C	-0.3704186393	0.6307540113	0.9991078244
YLL031C	0.4624229873	0.4696960244	0.9991078244
YLR419W	0.5055035663	0.4727844561	0.9991078244
YLR405W	-0.3582710874	0.6433692096	0.9991078244
YLR093C	0.3196305671	0.6896747876	0.9991078244
YLR370C	0.3428018285	0.5616374642	0.9991078244
YLL026W	0.18285605	0.5005887095	0.9991078244
YLR114C	-0.5250810242	0.3155575864	0.9991078244
YLR146C	-0.2786692031	0.8456455428	0.9991078244
YLR333C	0.5505494776	0.1429623335	0.9991078244
YLL043W	-0.4899505567	0.4257196654	0.9991078244
YLR336C	0.1012867327	0.8238284311	0.9991078244
YLR430W	1.019187098	0.06105196461	0.9991078244
YLR436C	1.068254597	0.1690107088	0.9991078244
YLR347C	0.04170933704	0.9367612942	0.9991078244
YLR113W	0.2561319329	0.6040147366	0.9991078244
YLR196W	-0.09880957426	0.8006519182	0.9991078244
YLR163C	0.4102316686	0.579857036	0.9991078244
YLR129W	0.125359416	0.6871954168	0.9991078244
YLR173W	1.160450796	0.2092133332	0.9991078244
YLR259C	-0.05071651764	0.8849159742	0.9991078244
YLR401C	-0.1068245314	0.8401839605	0.9991078244
YLR185W	-0.1515469923	0.5075629863	0.9991078244
YLR060W	-0.2915710849	0.2940707233	0.9991078244
YLL029W	0.2761181004	0.6955314037	0.9991078244
YLR432W	-0.453578162	0.3053587949	0.9991078244
YLR166C	0.007078383939	0.9888988611	0.9991078244
YLR383W	-0.1196367514	0.8708898409	0.9991078244
YLR044C	-0.1168991293	0.2722592905	0.9991078244
YLR293C	0.6853894632	0.1097669054	0.9991078244
YLR192C	-0.2151295947	0.6764043377	0.9991078244
YLR300W	0.1471656724	0.6629496347	0.9991078244
YLR448W	-0.2560455209	0.3586755864	0.9991078244
snR44	-0.3649890468	0.4892027299	0.9991078244
YLR367W	-0.4363550809	0.09510897071	0.9991078244
YLR309C	0.06591462485	0.8799218637	0.9991078244
YLR299W	-0.07914907087	0.9273483176	0.9991078244
YLR029C	-0.2417650655	0.1081445279	0.9991078244
YLR373C	0.1072392517	0.8934709638	0.9991078244
YLR066W	-0.0726410261	0.9142289355	0.9991078244
YLR175W	-0.3341373198	0.1185633675	0.9991078244
YLL051C	-0.6522488329	0.4206527883	0.9991078244
YLR314C	0.0003492567796	0.999393932	0.99952559
YLR019W	-0.9708373272	0.319422128	0.9991078244
YLR361C	-0.5470050674	0.4975305957	0.9991078244
YLR389C	0.9600587262	0.08209487353	0.9991078244
YLR270W	-0.6084386129	0.3932565539	0.9991078244
YLR223C	0.6628531592	0.3193398065	0.9991078244
YLR195C	0.5038653205	0.4661700164	0.9991078244
YLR398C	0.01570562832	0.9753713778	0.9991078244
YLR418C	0.1534916907	0.7534331213	0.9991078244
YLR109W	0.06462687444	0.8220343378	0.9991078244
YLR106C	-0.05858429638	0.8402847554	0.9991078244
YLR083C	-0.233038878	0.619164371	0.9991078244
YLR274W	-0.2041896945	0.6552264528	0.9991078244
YLR413W	0.06597555356	0.838801316	0.9991078244
YLR340W	-0.2595738002	0.04782358878	0.9991078244
YLR452C	0.3961242416	0.4025488564	0.9991078244
YLR372W	-0.159431866	0.6536666268	0.9991078244
YLR363C	0.1891505298	0.806042192	0.9991078244
YLR207W	1.013693728	0.1857049197	0.9991078244
YLR188W	-0.3652403821	0.4556526024	0.9991078244
YLR328W	0.2419961908	0.7610498811	0.9991078244
YLR241W	-0.279757177	0.7036708716	0.9991078244
snR30	-0.6176660059	0.4280929115	0.9991078244
YLR287C	0.1739269876	0.7503305751	0.9991078244
YLR410W	-0.03762663173	0.9474370669	0.9991078244
YLR397C	-0.04200113006	0.9551318972	0.9991078244
YLR120C	-0.1480758833	0.8068936792	0.9991078244
YLR335W	-0.1379447579	0.8012078732	0.9991078244
YLR399C	-0.4720718106	0.2181921673	0.9991078244
YLR388W	-0.2320976764	0.5385163029	0.9991078244
YLR249W	-0.5119873219	1.3954247e-07	8.812106983e-05
YLL010C	0.1463929365	0.8445816982	0.9991078244
YLR133W	-0.3137200805	0.6964574662	0.9991078244
YLL011W	0.5792233852	0.3436183366	0.9991078244
YLR384C	-0.1209608581	0.7263883367	0.9991078244
YLR203C	-0.5732042827	0.4734309949	0.9991078244
YLR450W	-0.1827967027	0.7153221629	0.9991078244
YLR291C	-0.109172719	0.8830730775	0.9991078244
YLR344W	-0.01018154543	0.9710782232	0.9991078244
YLR447C	-0.4133129684	0.09945606988	0.9991078244
YLR435W	0.09029180077	0.8613737197	0.9991078244
YLR084C	-0.121923583	0.8345198609	0.9991078244
YLR229C	-0.05402394158	0.9222887322	0.9991078244
YLR048W	-0.2118094657	0.3646335958	0.9991078244
YLR086W	-0.2599841535	0.5966017689	0.9991078244
YLL041C	1.23403175	0.1532188144	0.9991078244
YLR330W	-0.2904162957	0.4870939733	0.9991078244
YLR244C	0.1164043325	0.7655158337	0.9991078244
YLR258W	0.4572399641	0.4531025934	0.9991078244
YLR172C	-0.1310803108	0.8187987153	0.9991078244
YLR268W	-0.02589177614	0.9742039154	0.9991078244
YLR420W	0.01390526744	0.9772583378	0.9991078244
YLL035W	-0.1425844534	0.8561807848	0.9991078244
YLL009C	-0.3473475838	0.6605047278	0.9991078244
YLR406C	0.4753346631	0.05084781591	0.9991078244
YLR138W	-0.1920176654	0.7381653761	0.9991078244
YLR295C	-0.6845253027	0.3409744813	0.9991078244
YLR248W	0.4597840385	0.4734303951	0.9991078244
YLR002C	0.09366687067	0.7927230629	0.9991078244
YLR189C	0.07802850207	0.9002884903	0.9991078244
YLR206W	-0.3831372336	0.527007844	0.9991078244
YLL018C	-0.5006651391	0.135729051	0.9991078244
YLR350W	-0.1260681321	0.8587296768	0.9991078244
YLR257W	-0.1861180337	0.7366386314	0.9991078244
YLR375W	-0.3241855948	0.571977069	0.9991078244
YLR287C-A	0.5550592258	0.4578732563	0.9991078244
YLR003C	0.3436098224	0.62442216	0.9991078244
YLR355C	-0.4656795122	0.01125624278	0.983079372
YLR441C	-0.1647500816	0.2357426754	0.9991078244
YLR028C	0.2928526275	0.4017113635	0.9991078244
YLR043C	0.2079466648	0.5145003372	0.9991078244
YLR243W	0.06191527218	0.926182032	0.9991078244
YLR148W	0.1082241017	0.8800832729	0.9991078244
YLR199C	0.1835059291	0.8006629803	0.9991078244
YLR351C	-0.02760668221	0.9577879704	0.9991078244
YLR130C	-0.3206496756	0.5440493445	0.9991078244
YLR024C	-0.2426755323	0.7090032707	0.9991078244
YLR380W	-0.2114158236	0.7909444521	0.9991078244
YLR061W	-0.2637775203	0.2157852081	0.9991078244
YLR386W	0.1451448499	0.8295696586	0.9991078244
YLR387C	-0.466816058	0.544111589	0.9991078244
YLR422W	0.3341570973	0.6485057604	0.9991078244
YLR354C	-0.1637560724	0.5436462969	0.9991078244
YLL039C	-0.1498612691	0.6743279186	0.9991078244
YLR208W	-0.1734249732	0.7257236917	0.9991078244
YLR115W	-0.7531056718	0.3283179961	0.9991078244
YLR005W	0.8217332434	0.2614049887	0.9991078244
YLR454W	-0.02681429268	0.9573014317	0.9991078244
YLR305C	-0.03667378491	0.9353383742	0.9991078244
YLL048C	-0.4167338937	0.2541696531	0.9991078244
YLL024C	-0.5029753792	0.02049079271	0.9991078244
YLR009W	-0.3193776771	0.6819692474	0.9991078244
YLR057W	0.7015605174	0.3615207793	0.9991078244
YLR348C	0.1822110895	0.7394737507	0.9991078244
YLR179C	0.5058887472	0.2875039554	0.9991078244
YLR371W	0.3547093184	0.5696151104	0.9991078244
YLR222C	0.2313605168	0.6926626108	0.9991078244
YLR440C	0.3597557633	0.6100216761	0.9991078244
YLR421C	0.0430632799	0.9594417921	0.9991078244
YLL027W	0.417536394	0.6233293224	0.9991078244
YLR292C	0.4130811311	0.5660848956	0.9991078244
YLR016C	-0.2676483183	0.7374181869	0.9991078244
YLR359W	-0.1953071901	0.3064827731	0.9991078244
YLL013C	-0.1585506234	0.8360413071	0.9991078244
YLR320W	-0.3144133795	0.7242601576	0.9991078244
YLL045C	-0.1931158826	0.233440936	0.9991078244
YLR071C	-0.2383665291	0.6558689151	0.9991078244
YLR286C	0.2830873826	0.4004913081	0.9991078244
YLL004W	0.1540706169	0.8446966086	0.9991078244
YLR100W	0.3644849762	0.2964530575	0.9991078244
YLR088W	-0.3706433238	0.6562554677	0.9991078244
YLR216C	0.2146437144	0.5451823785	0.9991078244
YLL040C	0.04588521512	0.9149152723	0.9991078244
YPL217C	-0.3291212277	0.4056988942	0.9991078244
YPR139C	-0.362679029	0.5776903784	0.9991078244
YPR169W	-0.8593256865	0.08159713083	0.9991078244
YPL009C	-0.1425377577	0.7765418079	0.9991078244
YPL183C	-0.769776755	0.04779441222	0.9991078244
