method	rna_column	atac_0	atac_1	atac_2	atac_3	atac_4	atac_5	atac_6	atac_7
promoter_pm50kb_global_spearman	3	0.445690519028	0.339398527753	0.252171151028	0.356296270609	0.31946773014	0.358326052126	0.321314173806	0.307186728206
promoter_pm50kb_global_spearman	4	0.42459889062	0.34175883443	0.265674952605	0.366122642993	0.315509966227	0.354592387614	0.350835252957	0.324727389128
promoter_pm50kb_global_spearman	5	0.431740038983	0.33431112254	0.269114224188	0.384962507788	0.318753125037	0.347692057608	0.344048693883	0.342490159754
promoter_pm50kb_global_spearman	6	0.395938512504	0.30781194617	0.297889013556	0.370579542342	0.306497977577	0.322241704803	0.332401651592	0.382616657056
promoter_pm50kb_global_spearman	7	0.33394392783	0.24560459665	0.268488330912	0.286453263503	0.239658367344	0.264188948345	0.260193795873	0.303262369543
promoter_pm50kb_within_z	0	0.0116735406732	0.226547289416	-0.141961221534	-0.177911800801	-0.00186883518318	0.387685479623	-0.0369044824064	-0.267259969787
promoter_pm50kb_within_z	1	0.0314602775351	0.248551773376	-0.19399533263	-0.0973311865568	0.0684015053697	0.204311238982	-0.0339355309289	-0.227462745148
promoter_pm50kb_within_z	2	-0.15756713079	0.0730032218143	-0.0515777251935	-0.0748694006382	0.394699578037	0.141591981707	-0.0921866230056	-0.233093901931
promoter_pm50kb_within_z	3	0.312752722469	-0.00817333353973	-0.152738942379	0.0353338322785	-0.0027667181768	0.011602419874	-0.0812821625503	-0.114727817976
promoter_pm50kb_within_z	4	-6.46436928801e-05	0.0236381888443	-0.0692992386484	0.0260670647046	-0.0707994102554	-0.00429004941263	0.16816386698	-0.0734157785201
promoter_pm50kb_within_z	5	0.0278582624913	-0.0937731538009	-0.0783360091699	0.19642436305	-0.0845509988036	-0.0894880361745	0.0627341553524	0.059131417055
promoter_pm50kb_within_z	6	-0.261048441399	-0.232638321595	0.221954938813	0.090380435154	-0.104703274038	-0.214858576704	0.0341420795355	0.466771160232
promoter_pm50kb_within_z	7	0.0349354127124	-0.237155664516	0.465953530741	0.00190669280827	-0.19841184695	-0.436554457894	-0.020731302977	0.390057636074
promoter_pm50kb_within_rank	0	0.0284343000309	0.251828262229	-0.147154626665	-0.211435485526	0.00580760435419	0.412060444947	-0.0530083348431	-0.286532164527
promoter_pm50kb_within_rank	1	0.0254701792707	0.26706123205	-0.190439776145	-0.101848775279	0.0736691812144	0.200601369328	-0.0420169841457	-0.232496426295
promoter_pm50kb_within_rank	2	-0.142282823276	0.10170312138	-0.0466356183508	-0.0846066983765	0.319385999576	0.185527930662	-0.104374749285	-0.228717162331
promoter_pm50kb_within_rank	3	0.257405917033	3.83865468485e-05	-0.137292798701	0.0484495046535	0.00613406092528	0.0109514569651	-0.0947703052333	-0.0909162221894
promoter_pm50kb_within_rank	4	-0.00487609789605	0.00429958242377	-0.0414000401903	0.0219245990114	-0.0842515296955	-0.036508644196	0.173361156086	-0.0325490255432
promoter_pm50kb_within_rank	5	0.0336117106932	-0.129046320848	-0.0483608983593	0.209830461398	-0.0839445319621	-0.148014565052	0.0615079188687	0.104416225261
promoter_pm50kb_within_rank	6	-0.200983794822	-0.275838120641	0.258654056888	0.0892113716218	-0.0840171076163	-0.269981500613	0.0441116000091	0.438843495173
promoter_pm50kb_within_rank	7	0.0032206089658	-0.220046143142	0.352629701524	0.028475022496	-0.152783676796	-0.354636492041	0.0151896985434	0.327951280451
promoter_pm50kb_top10_within_z	0	0.155055780435	0.642287775489	-0.584282630817	-0.342564587925	0.172336443203	0.918165040392	-0.191944002175	-0.769053818602
promoter_pm50kb_top10_within_z	1	0.0924923050821	0.614117111721	-0.544187176385	-0.237517480074	0.216316755722	0.628620429731	-0.0860178882563	-0.683824057541
promoter_pm50kb_top10_within_z	2	-0.175489065075	0.291478454361	-0.300234450427	-0.169915344963	0.753028746612	0.384260830298	-0.231049171845	-0.55207999896
promoter_pm50kb_top10_within_z	3	0.414309494568	0.0855867010437	-0.288368663559	-0.0110254067975	-0.0450558409796	0.179648482213	-0.0748460455965	-0.260248720892
promoter_pm50kb_top10_within_z	4	0.0727116611186	-0.00326383233809	-0.160573496953	0.118557702942	-0.143370002192	-0.0895117764805	0.270832920299	-0.0653831763964
promoter_pm50kb_top10_within_z	5	0.106984939235	-0.217208388451	-0.0943545288156	0.35572131561	-0.178671924023	-0.328907475383	0.129330727	0.227105334828
promoter_pm50kb_top10_within_z	6	-0.306172312723	-0.639776892891	0.604238089162	0.284317736092	-0.318728668939	-0.758187514903	0.0893163381923	1.04499322601
promoter_pm50kb_top10_within_z	7	-0.359892802641	-0.773220928934	1.36776285779	0.00242606511564	-0.455855509403	-0.934088015867	0.0943771223819	1.05849121155
promoter_pm50kb_top25_within_z	0	0.0856561044723	0.470391691652	-0.396462058778	-0.27609409264	0.148865927089	0.692858557016	-0.14827249972	-0.57694362909
promoter_pm50kb_top25_within_z	1	0.0559996260487	0.480381207374	-0.395820720016	-0.190449201405	0.165279978216	0.458604372744	-0.0603755095793	-0.513619753382
promoter_pm50kb_top25_within_z	2	-0.221109235074	0.19908829285	-0.193413885658	-0.134976788365	0.71269986019	0.297765195734	-0.210756308413	-0.449297131264
promoter_pm50kb_top25_within_z	3	0.434557228636	0.0180319973112	-0.217068825546	0.0143350810185	-0.0667044660594	0.0726932496184	-0.0608128495285	-0.19503141545
promoter_pm50kb_top25_within_z	4	0.0447494735223	0.0203047549083	-0.132454501884	0.079179181977	-0.126527090209	-0.060545500413	0.251786959334	-0.0764932772355
promoter_pm50kb_top25_within_z	5	0.115184091775	-0.178434813138	-0.106858998146	0.312659451852	-0.188219409855	-0.24966805904	0.115850167541	0.179487569012
promoter_pm50kb_top25_within_z	6	-0.29467286796	-0.475155076115	0.422036220349	0.218388357123	-0.25716925207	-0.527734455109	0.0557080164862	0.858599057294
promoter_pm50kb_top25_within_z	7	-0.220364421421	-0.534608054842	1.02004276968	-0.0230419895605	-0.388225547301	-0.683973360549	0.0568720238795	0.773298580116
promoter_pm50kb_top50_within_z	0	0.0167511942176	0.343557438278	-0.239325360614	-0.22281648594	0.0867227080557	0.523449779175	-0.0961662683503	-0.412173004822
promoter_pm50kb_top50_within_z	1	0.0313312166263	0.35019424888	-0.271175164609	-0.139507438188	0.118437018592	0.311615937222	-0.0463384041957	-0.354557414328
promoter_pm50kb_top50_within_z	2	-0.220195057367	0.125304672119	-0.0996958729184	-0.0962552327471	0.575135966884	0.202064785127	-0.150804557537	-0.335554703561
promoter_pm50kb_top50_within_z	3	0.413562227654	-0.015567005457	-0.203778656171	0.0420896796637	-0.0230606641448	0.014837090097	-0.0720334539439	-0.156049217698
promoter_pm50kb_top50_within_z	4	0.0102122137517	0.0274638361282	-0.100314016444	0.0479317353757	-0.0904134655331	-0.0323643548843	0.208873351874	-0.0713893002681
promoter_pm50kb_top50_within_z	5	0.0752214783466	-0.134109800253	-0.103011975935	0.253693692112	-0.137596545784	-0.159567099909	0.0854069059356	0.119963345486
promoter_pm50kb_top50_within_z	6	-0.290975177596	-0.339365207275	0.309532069437	0.139714354353	-0.195946560697	-0.337490702593	0.042100813618	0.672430410752
promoter_pm50kb_top50_within_z	7	-0.0359080956335	-0.35747818242	0.707768977254	-0.0248503046294	-0.333278457374	-0.522545434235	0.0289616125997	0.537329884438
