Celltype	Celltype_Str	Cytokine	Cytokine_Str	Gene	Avg_log2FC	FDR	Pct_Cytokine	Pct_PBS
Mast cell	Mast_cell	IFN-α1	IFNa1	H2-Q7	1.81972040632544	0.000333234334665068	0.933	0.536
Mast cell	Mast_cell	IFN-α1	IFNa1	Clic4	1.81517063943236	8.41237308763079e-05	0.533	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifih1	1.81479103626112	0.000588618623644264	0.533	0.036
Mast cell	Mast_cell	IFN-α1	IFNa1	Trafd1	1.80060098183859	0.000294491938989459	0.667	0.089
Mast cell	Mast_cell	IFN-α1	IFNa1	Igtp	1.79796530824547	0.00640141956164363	0.533	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	H2-T23	1.75169224489941	0.000299756687298201	1.0	0.625
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifi209	1.74280237602047	0.00443734160845998	0.333	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Psmb10	1.72570359065025	0.0101867148315682	0.8	0.375
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifi47	1.70940945731179	0.00571882132143471	0.667	0.143
Mast cell	Mast_cell	IFN-α1	IFNa1	Parp9	1.70219570962301	5.62170300567878e-05	0.667	0.054
Mast cell	Mast_cell	IFN-α1	IFNa1	Cd47	1.69386501657334	4.88790244096135e-05	1.0	0.625
Mast cell	Mast_cell	IFN-α1	IFNa1	Psmb8	1.65252209717099	0.0122016771950817	0.933	0.589
Mast cell	Mast_cell	IFN-α1	IFNa1	Stat2	1.65084456866575	0.00135964975581295	0.533	0.036
Mast cell	Mast_cell	IFN-α1	IFNa1	Parp14	1.64729552331881	0.00368650609684069	0.733	0.161
Mast cell	Mast_cell	IFN-α1	IFNa1	Irgm1	1.62666079014608	0.0415963422034935	0.667	0.232
Mast cell	Mast_cell	IFN-α1	IFNa1	Epsti1	1.62037288624016	0.00334473249678671	0.8	0.196
Mast cell	Mast_cell	IFN-α1	IFNa1	Psme2	1.61213171230052	0.0229383985041024	0.8	0.304
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifi208	1.58746455915608	8.11210945297014e-05	0.467	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifit2	1.5646783050402	0.00640141956164363	0.4	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Parp12	1.52401549765011	0.000417337216944832	0.6	0.054
Mast cell	Mast_cell	IFN-α1	IFNa1	Sp140	1.4996117144053	0.00439776053380015	0.4	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Tap1	1.49841721110179	0.00737669876404324	0.733	0.161
Mast cell	Mast_cell	IFN-α1	IFNa1	Eif2ak2	1.49629605588326	0.00026971855728824	0.8	0.107
Mast cell	Mast_cell	IFN-α1	IFNa1	Aida	1.44376688268724	0.0102053484095124	0.467	0.054
Mast cell	Mast_cell	IFN-α1	IFNa1	Slfn2	1.4416583134338	0.00269749968492576	0.533	0.054
Mast cell	Mast_cell	IFN-α1	IFNa1	Lamp2	1.43842638465122	0.0053314521661225	0.8	0.25
Mast cell	Mast_cell	IFN-α1	IFNa1	Psmb9	1.42802029550864	0.0326414597348092	0.8	0.393
Mast cell	Mast_cell	IFN-α1	IFNa1	Ddx58	1.4208166182081	9.8727777457693e-05	0.8	0.125
Mast cell	Mast_cell	IFN-α1	IFNa1	Oasl1	1.4200973855472	0.000588618623644264	0.4	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Oas1a	1.40399960450145	0.000588618623644264	0.4	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Zbp1	1.3973477520012	0.00290017496155088	0.533	0.054
Mast cell	Mast_cell	IFN-α1	IFNa1	Sp100	1.39647432551383	0.0136795644619655	0.8	0.321
Mast cell	Mast_cell	IFN-α1	IFNa1	B2m	1.38425011335747	5.68492311895812e-05	1.0	0.964
Mast cell	Mast_cell	IFN-α1	IFNa1	Etnk1	1.366711698784	0.027756057803773	0.667	0.161
Mast cell	Mast_cell	IFN-α1	IFNa1	Tspo	1.36018231197739	0.0107910714761986	1.0	0.679
Mast cell	Mast_cell	IFN-α1	IFNa1	Selenow	1.32806996992997	0.0128496644796509	0.933	0.75
Mast cell	Mast_cell	IFN-α1	IFNa1	H2-K1	1.24899991883008	0.000237397425695607	1.0	0.964
Mast cell	Mast_cell	IFN-α1	IFNa1	Setdb2	1.24332532295999	0.00476555259938592	0.4	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Arl6ip1	1.21640369011897	0.0431192999624369	0.867	0.732
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifi204	1.20870921985662	0.0274502780950716	0.267	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Cxcl9	1.1962082978965	0.00439776053380015	0.4	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Clec2d	1.18880132608873	0.0160725977832533	1.0	0.661
Mast cell	Mast_cell	IFN-α1	IFNa1	Zufsp	1.18276642374889	0.0194848959978387	0.667	0.143
Mast cell	Mast_cell	IFN-α1	IFNa1	Ly6e	1.17460735176958	0.0455175709662716	0.933	0.857
Mast cell	Mast_cell	IFN-α1	IFNa1	Oas3	1.17195921594298	0.000588618623644264	0.4	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	9930111J21Rik2	1.170761653314	0.0438664798159859	0.467	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	Helz2	1.15415777728486	0.041895798400352	0.467	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	Herpud2	1.14245297927918	0.0380720701273569	0.6	0.125
Mast cell	Mast_cell	IFN-α1	IFNa1	Tmbim6	1.13338931706276	0.0316057843333145	1.0	0.696
Mast cell	Mast_cell	IFN-α1	IFNa1	D17Wsu92e	1.13162573591354	0.0103928946660868	0.533	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	Znfx1	1.11109367963142	0.0438664798159859	0.467	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	H2-D1	1.09299664435071	0.00522017532574884	1.0	0.929
Mast cell	Mast_cell	IFN-α1	IFNa1	Slfn9	1.087585285974	8.11210945297014e-05	0.467	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Fam84b	1.0686969197418	0.0274502780950716	0.267	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Vim	0.99946846263123	0.0105053947099941	1.0	0.911
Mast cell	Mast_cell	IFN-α1	IFNa1	Dync1h1	0.989325763451174	0.0312193709831703	0.533	0.089
Mast cell	Mast_cell	IFN-α1	IFNa1	Rnf114	0.978736524410125	0.0438664798159859	0.6	0.161
Mast cell	Mast_cell	IFN-α1	IFNa1	Triobp	0.955700267328325	0.0128496644796509	0.533	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	Trim30c	0.95558657067145	0.00443734160845998	0.333	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Gbp4	0.951588828618997	0.0274502780950716	0.267	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Ifit3b	0.936761115381055	0.0274502780950716	0.267	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Usb1	0.923284509290704	0.00700072734324746	0.4	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Irgm2	0.918810682847102	0.0361038590036397	0.333	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	B4galt5	0.899856309511718	0.0291728364705324	0.467	0.071
Mast cell	Mast_cell	IFN-α1	IFNa1	Mov10	0.884788771853642	0.0275144665885513	0.333	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Flii	0.841194926149672	0.028352028566976	0.4	0.036
Mast cell	Mast_cell	IFN-α1	IFNa1	Ppp1r13b	0.833605287802553	0.0361038590036397	0.333	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Rasa4	0.823026936196077	0.0395279719466763	0.333	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Sema4d	0.762643924925098	0.0274502780950716	0.267	0.0
Mast cell	Mast_cell	IFN-α1	IFNa1	Parp10	0.709115620753683	0.0431192999624369	0.333	0.018
Mast cell	Mast_cell	IFN-α1	IFNa1	Hmgb1	-1.46602296586552	0.028352028566976	0.333	0.857
Mast cell	Mast_cell	IFN-α1	IFNa1	Hdc	-1.6136693298632	0.00845707158743963	0.8	0.982
Mast cell	Mast_cell	IFN-α1	IFNa1	Slc29a1	-2.22316272742522	0.00192624915011834	0.2	0.857
Mast cell	Mast_cell	IFN-α1	IFNa1	Ier2	-2.31081717249613	0.0102053484095124	0.667	0.911
Mast cell	Mast_cell	IFN-β	IFNb	Ifitm3	5.07545828984185	8.44884018210459e-07	1.0	0.089
Mast cell	Mast_cell	IFN-β	IFNb	Cxcl10	4.84326686952915	6.57649651127096e-05	0.625	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Isg15	4.78684842243632	8.44884018210459e-07	1.0	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Ifit1	3.93848430786861	6.9576698860357e-08	1.0	0.036
Mast cell	Mast_cell	IFN-β	IFNb	Rsad2	3.89713826650469	8.44884018210459e-07	1.0	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Gbp2	3.57451707698834	5.53265176714961e-06	1.0	0.125
Mast cell	Mast_cell	IFN-β	IFNb	Ifit3	3.21789426148061	1.79164684571912e-06	0.875	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Irf7	3.14470410199337	1.79164684571912e-06	0.875	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Bst2	3.02763269745858	0.00314095011161161	1.0	0.571
Mast cell	Mast_cell	IFN-β	IFNb	Iigp1	2.87653295954885	1.49069064921624e-06	1.0	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Isg20	2.66895724303471	1.22092740576841e-06	0.875	0.036
Mast cell	Mast_cell	IFN-β	IFNb	Cmpk2	2.6248998279721	0.00021800352494695	0.75	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Ifi35	2.49964589696909	5.8865475037169e-05	1.0	0.143
Mast cell	Mast_cell	IFN-β	IFNb	Samhd1	2.41744144179437	0.00607124325384989	1.0	0.321
Mast cell	Mast_cell	IFN-β	IFNb	Mx1	2.40010488904918	3.94653598319405e-06	0.875	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Phf11b	2.35724193166585	0.00254653762116874	0.5	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Gbp7	2.35441112912693	0.0027991873657608	0.875	0.179
Mast cell	Mast_cell	IFN-β	IFNb	Ube2l6	2.25409427817493	4.89689240127889e-06	0.875	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Herc6	2.23302185586729	6.36773129269456e-05	0.875	0.089
Mast cell	Mast_cell	IFN-β	IFNb	H2afx	2.22062500258107	0.000110245850459111	0.5	0.0
Mast cell	Mast_cell	IFN-β	IFNb	Rtp4	2.20378453428859	0.0027991873657608	0.625	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Psmb8	2.19820928238761	0.00660330681026141	1.0	0.589
Mast cell	Mast_cell	IFN-β	IFNb	Ifi47	2.19364446922813	0.00207069135112507	0.875	0.143
Mast cell	Mast_cell	IFN-β	IFNb	Usp18	2.18548721006431	0.000888478614378566	0.875	0.107
Mast cell	Mast_cell	IFN-β	IFNb	Slfn5	2.18531872479198	2.69805346435419e-05	0.875	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Ly6a	2.1500905576508	0.0057611176036039	1.0	0.946
Mast cell	Mast_cell	IFN-β	IFNb	Trim30a	2.14724033259133	0.032737943231282	0.75	0.179
Mast cell	Mast_cell	IFN-β	IFNb	Ifih1	2.11463695619195	4.43920735437324e-05	0.75	0.036
Mast cell	Mast_cell	IFN-β	IFNb	Lgals3bp	2.0768526159321	0.015754135203748	0.875	0.268
Mast cell	Mast_cell	IFN-β	IFNb	Ddx58	1.97939750628601	0.00752598994211224	0.75	0.125
Mast cell	Mast_cell	IFN-β	IFNb	Cd274	1.97327529945871	0.032737943231282	0.875	0.357
Mast cell	Mast_cell	IFN-β	IFNb	Grn	1.96461383622277	0.0027991873657608	0.875	0.161
Mast cell	Mast_cell	IFN-β	IFNb	Gbp5	1.93743250405878	0.0027991873657608	0.5	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Stat1	1.91786815552604	0.00207069135112507	0.875	0.143
Mast cell	Mast_cell	IFN-β	IFNb	Samd9l	1.90873903706524	0.00689851512742142	0.875	0.196
Mast cell	Mast_cell	IFN-β	IFNb	Daxx	1.88772530848054	0.000110245850459111	0.875	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Trafd1	1.84415685440837	0.00254653762116874	0.75	0.089
Mast cell	Mast_cell	IFN-β	IFNb	Cd86	1.82560517000498	0.0206806973203759	0.625	0.089
Mast cell	Mast_cell	IFN-β	IFNb	Ifit2	1.82221612335857	0.0027991873657608	0.5	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Pim1	1.82054204160095	0.034723831471207	0.75	0.143
Mast cell	Mast_cell	IFN-β	IFNb	Pnp	1.79506828469235	0.0488874355947281	0.625	0.107
Mast cell	Mast_cell	IFN-β	IFNb	Ifi207	1.78741726307995	0.0425064242537849	0.375	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Mitd1	1.73973059708884	0.0302318944368025	0.625	0.089
Mast cell	Mast_cell	IFN-β	IFNb	Epsti1	1.73581869377305	0.00404254807992038	1.0	0.196
Mast cell	Mast_cell	IFN-β	IFNb	Trim30d	1.71584334365641	0.016951253289884	0.75	0.125
Mast cell	Mast_cell	IFN-β	IFNb	Slfn2	1.68913548318866	0.0027991873657608	0.625	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Oasl2	1.6757378965134	0.0146560853290465	0.625	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Ddx60	1.63907149691608	0.0177513411646931	0.5	0.036
Mast cell	Mast_cell	IFN-β	IFNb	Zbp1	1.61959797920247	0.00373524570451537	0.625	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Ifi208	1.60751970255789	3.94653598319405e-06	0.625	0.0
Mast cell	Mast_cell	IFN-β	IFNb	Helz2	1.56506742977676	0.00969953795547912	0.625	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Clic4	1.52873108954106	0.00254653762116874	0.5	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Stx7	1.49407005391145	0.00743241092311589	0.625	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Oas3	1.44549028662339	0.0027991873657608	0.375	0.0
Mast cell	Mast_cell	IFN-β	IFNb	Aida	1.3510026697738	0.0027991873657608	0.625	0.054
Mast cell	Mast_cell	IFN-β	IFNb	Ifi211	1.33207768047782	0.0177513411646931	0.5	0.036
Mast cell	Mast_cell	IFN-β	IFNb	Trim30c	1.30519296882612	0.0027991873657608	0.375	0.0
Mast cell	Mast_cell	IFN-β	IFNb	Lgals9	1.29793027295527	0.0202439858036563	1.0	0.321
Mast cell	Mast_cell	IFN-β	IFNb	Gadd45g	1.27748232332934	0.0027991873657608	0.375	0.0
Mast cell	Mast_cell	IFN-β	IFNb	Uba1	1.2618679798692	0.0284328570552148	0.875	0.214
Mast cell	Mast_cell	IFN-β	IFNb	Setdb2	1.22496617014263	0.0488874355947281	0.375	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Pla2g16	1.15731592916453	0.0488874355947281	0.375	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Oas2	1.13451691897714	0.0027991873657608	0.375	0.0
Mast cell	Mast_cell	IFN-β	IFNb	Smg1	1.08646691741375	0.0146560853290465	0.625	0.071
Mast cell	Mast_cell	IFN-β	IFNb	Mcpt8	1.06385490046633	0.0488874355947281	0.375	0.018
Mast cell	Mast_cell	IFN-β	IFNb	Ifit3b	1.04581742500695	0.0027991873657608	0.375	0.0
Mast cell	Mast_cell	IFN-β	IFNb	D1Ertd622e	1.00932414315962	0.0027991873657608	0.375	0.0
Mast cell	Mast_cell	IFN-ε	IFNe	Ifitm3	3.52902591545881	1.40649768060592e-05	0.812	0.089
Mast cell	Mast_cell	IFN-ε	IFNe	Bst2	2.54017096256717	0.00362126743815783	0.938	0.571
Mast cell	Mast_cell	IFN-ε	IFNe	Ifit1	2.32514178014181	3.99507773950732e-05	0.688	0.036
Mast cell	Mast_cell	IFN-ε	IFNe	Irf7	2.2239315335959	3.99507773950732e-05	0.688	0.054
Mast cell	Mast_cell	IFN-ε	IFNe	Ube2l6	2.02830994551919	1.89675481422189e-05	0.75	0.054
Mast cell	Mast_cell	IFN-ε	IFNe	Isg15	1.99351456295476	0.000203302182766386	0.688	0.071
Mast cell	Mast_cell	IFN-ε	IFNe	Isg20	1.83581610481242	0.00757452499573973	0.5	0.036
Mast cell	Mast_cell	IFN-ε	IFNe	Parp9	1.70480782780992	0.000175732627413789	0.688	0.054
Mast cell	Mast_cell	IFN-ε	IFNe	Herc6	1.65657349375142	0.00757452499573973	0.625	0.089
Mast cell	Mast_cell	IFN-ε	IFNe	Rtp4	1.64216860904336	0.022619728809536	0.5	0.054
Mast cell	Mast_cell	IFN-ε	IFNe	Ly6a	1.6380239862292	0.000175732627413789	1.0	0.946
Mast cell	Mast_cell	IFN-ε	IFNe	Oasl2	1.58902452301239	0.0163399494156292	0.562	0.071
Mast cell	Mast_cell	IFN-ε	IFNe	Rnf213	1.53605453339173	0.0374191295695245	0.625	0.125
Mast cell	Mast_cell	IFN-ε	IFNe	H2-T22	1.53118446166145	0.0396903614586209	0.688	0.196
Mast cell	Mast_cell	IFN-ε	IFNe	Slfn2	1.18688794710816	0.0374191295695245	0.5	0.054
Mast cell	Mast_cell	IFN-ε	IFNe	Slfn9	1.07443449441428	0.0374191295695245	0.312	0.0
Mast cell	Mast_cell	IFN-κ	IFNk	Ifitm3	3.53894248052791	0.00182613789281594	0.727	0.089
Mast cell	Mast_cell	IFN-κ	IFNk	Ifit1	2.8057850696052	1.33842229269253e-08	1.0	0.036
Mast cell	Mast_cell	IFN-κ	IFNk	Isg15	2.57239017082006	0.0017555869808048	0.727	0.071
Mast cell	Mast_cell	IFN-κ	IFNk	Bst2	2.474053323584	0.0448629222212611	0.909	0.571
Mast cell	Mast_cell	IFN-κ	IFNk	Irf7	1.84765637995064	0.00293151482778832	0.636	0.054
Mast cell	Mast_cell	IFN-κ	IFNk	Ifi47	1.80948585882397	0.00760570094381717	0.818	0.143
Mast cell	Mast_cell	IFN-κ	IFNk	Grn	1.80310463652163	0.0130841368578679	0.818	0.161
Mast cell	Mast_cell	IFN-κ	IFNk	Oasl2	1.77600783712683	0.00228396351111415	0.727	0.071
Mast cell	Mast_cell	IFN-κ	IFNk	Zbp1	1.58677868347563	0.0448629222212611	0.545	0.054
Mast cell	Mast_cell	IFN-κ	IFNk	Faf1	1.14659277313984	0.0231568565881307	0.455	0.018
Mast cell	Mast_cell	IFN-γ	IFNg	Iigp1	3.81591078054773	4.40502562189023e-07	1.0	0.071
Mast cell	Mast_cell	IFN-γ	IFNg	Gbp2	3.79766460918619	4.11952240210466e-06	1.0	0.125
Mast cell	Mast_cell	IFN-γ	IFNg	Gbp7	3.06896619384927	7.22969701052565e-05	1.0	0.179
Mast cell	Mast_cell	IFN-γ	IFNg	Isg15	2.96372183836129	0.00455381097382368	0.667	0.071
Mast cell	Mast_cell	IFN-γ	IFNg	Ifit1	2.80089182221603	0.000617445485872851	0.667	0.036
Mast cell	Mast_cell	IFN-γ	IFNg	Gbp5	2.79974122842339	0.0152588456263168	0.444	0.018
Mast cell	Mast_cell	IFN-γ	IFNg	Stat1	2.66656021859563	2.25627011992127e-05	1.0	0.143
Mast cell	Mast_cell	IFN-γ	IFNg	Tapbp	2.50414321802939	0.00316191764149482	1.0	0.5
Mast cell	Mast_cell	IFN-γ	IFNg	Igtp	2.47196795676043	2.26569409153627e-05	0.889	0.071
Mast cell	Mast_cell	IFN-γ	IFNg	Ly6a	2.35476087851314	0.0107675636089629	1.0	0.946
Mast cell	Mast_cell	IFN-γ	IFNg	Ifi47	2.19362694309943	0.000989796062951301	0.889	0.143
Mast cell	Mast_cell	IFN-γ	IFNg	Irf1	2.05520881684929	0.00476125615768894	0.556	0.036
Mast cell	Mast_cell	IFN-γ	IFNg	Tap1	2.02308254230086	0.0308656116096571	0.778	0.161
Mast cell	Mast_cell	IFN-γ	IFNg	Bst2	1.92380473307997	0.0131256531495777	1.0	0.571
Mast cell	Mast_cell	IFN-γ	IFNg	Socs1	1.89779957536868	0.0152588456263168	0.667	0.089
Mast cell	Mast_cell	IFN-γ	IFNg	Gbp6	1.84201633460343	0.0160043207819509	0.333	0.0
Mast cell	Mast_cell	IFN-γ	IFNg	H2-T23	1.79853942330437	0.0136626358170051	1.0	0.625
Mast cell	Mast_cell	IFN-γ	IFNg	Ube2l6	1.63190032218258	0.0022703264537763	0.667	0.054
Mast cell	Mast_cell	IFN-γ	IFNg	Pla2g16	1.63011489694883	0.000839896140912036	0.556	0.018
Mast cell	Mast_cell	IFN-γ	IFNg	Gbp3	1.62677378608205	0.00267138436457423	0.778	0.089
Mast cell	Mast_cell	IFN-γ	IFNg	Phf11b	1.57516647693037	7.22969701052565e-05	0.667	0.018
Mast cell	Mast_cell	IFN-γ	IFNg	Rtp4	1.57060928953379	0.00244604313461244	0.667	0.054
Mast cell	Mast_cell	IFN-γ	IFNg	B2m	1.43918380399019	0.0343980300979257	1.0	0.964
Mast cell	Mast_cell	IFN-γ	IFNg	Parp9	1.43381964685076	0.0244257393372787	0.556	0.054
Mast cell	Mast_cell	IFN-γ	IFNg	Grk6	1.21862761095068	0.0167745873948554	0.556	0.054
Mast cell	Mast_cell	IFN-γ	IFNg	Pml	1.18107406396321	0.0117118302344459	0.556	0.036
Mast cell	Mast_cell	IFN-γ	IFNg	Tmem19	1.00286709449649	0.0182674577621175	0.444	0.018
Mast cell	Mast_cell	IFN-γ	IFNg	Eral1	0.766442762147828	0.0160043207819509	0.333	0.0
Mast cell	Mast_cell	LT-α1/β2	LTA1-B2	Psmd3	0.80561692451994	0.011472323190474	0.444	0.0
Mast cell	Mast_cell	TNF-α	TNFa	Tph1	1.9426944079431	0.0141696355044011	1.0	0.929
Mast cell	Mast_cell	TNF-α	TNFa	Aida	1.49458038144206	0.0393342608468583	0.583	0.054
Mast cell	Mast_cell	TNF-α	TNFa	Cdkn1a	1.44305987602908	0.0393342608468583	0.583	0.054
Mast cell	Mast_cell	CD40L	CD40L	Acot2	1.5559908342092	0.0446754341125857	0.5	0.018
Mast cell	Mast_cell	CD40L	CD40L	Zkscan1	1.53133693219317	0.0446754341125857	0.667	0.054
Mast cell	Mast_cell	CD40L	CD40L	Mon1a	1.1604296782677	0.0446754341125857	0.333	0.0
Mast cell	Mast_cell	CD40L	CD40L	Cacfd1	1.03978092096361	0.0446754341125857	0.333	0.0
Mast cell	Mast_cell	CD40L	CD40L	Morc2a	1.03978092096361	0.0446754341125857	0.333	0.0
Mast cell	Mast_cell	CD40L	CD40L	Tmem17	0.872501890824428	0.0446754341125857	0.333	0.0
Mast cell	Mast_cell	CD40L	CD40L	Ap2a1	0.833792699722906	0.0446754341125857	0.333	0.0
Mast cell	Mast_cell	FasL	FasL	Isg15	1.93744553069346	0.0102394217797944	0.7	0.071
Mast cell	Mast_cell	FasL	FasL	Lrif1	1.73473421514485	0.0102394217797944	0.9	0.161
Mast cell	Mast_cell	FasL	FasL	Slfn9	1.72353506914984	0.0147530281596716	0.4	0.0
Mast cell	Mast_cell	CD30L	CD30L	Hdc	-1.82944243999892	0.013307297809798	0.842	0.982
Mast cell	Mast_cell	4-1BBL	41BBL	Htra1	1.59126913665888	0.00698807103678171	0.4	0.0
Mast cell	Mast_cell	4-1BBL	41BBL	Pet100	1.58022082236704	0.0194239935666224	1.0	0.143
Mast cell	Mast_cell	4-1BBL	41BBL	Timm22	1.19733448218586	0.0371746252224462	0.6	0.036
Mast cell	Mast_cell	4-1BBL	41BBL	Zfp931	1.18998749505022	0.00698807103678171	0.4	0.0
Mast cell	Mast_cell	4-1BBL	41BBL	Zfp710	1.17367567003686	0.00698807103678171	0.6	0.018
Mast cell	Mast_cell	4-1BBL	41BBL	Cdpf1	1.08695634788675	0.00698807103678171	0.4	0.0
Mast cell	Mast_cell	4-1BBL	41BBL	Dnmbp	1.05132227339276	0.00698807103678171	0.4	0.0
Mast cell	Mast_cell	4-1BBL	41BBL	Zfp472	1.01134631977361	0.0440582824706883	0.6	0.036
Mast cell	Mast_cell	4-1BBL	41BBL	Clasrp	0.916980185858443	0.00698807103678171	0.4	0.0
Mast cell	Mast_cell	4-1BBL	41BBL	Gabbr1	0.916980185858443	0.00698807103678171	0.4	0.0
Mast cell	Mast_cell	TRAIL	TRAIL	Tom1	1.33424165508104	0.00537543925906285	0.8	0.054
Mast cell	Mast_cell	TRAIL	TRAIL	Tnfaip8	1.24887843063813	0.0448016802792921	0.8	0.089
Mast cell	Mast_cell	TRAIL	TRAIL	Scnm1	1.21054910569249	0.0276084205349228	0.8	0.071
Mast cell	Mast_cell	TRAIL	TRAIL	Ctu2	1.17385088113205	0.0357973545074343	0.6	0.036
Mast cell	Mast_cell	TRAIL	TRAIL	Rabgap1l	1.14719200685042	0.00537543925906285	0.6	0.018
Mast cell	Mast_cell	TRAIL	TRAIL	Spg20	1.10490814115168	0.00537543925906285	0.6	0.018
Mast cell	Mast_cell	TRAIL	TRAIL	Dvl2	1.06511698043506	0.0297397001779569	0.6	0.036
Mast cell	Mast_cell	TRAIL	TRAIL	Ndrg3	1.00469557383086	0.00537543925906285	0.4	0.0
Mast cell	Mast_cell	TRAIL	TRAIL	Sergef	1.00469557383086	0.00537543925906285	0.4	0.0
Mast cell	Mast_cell	TRAIL	TRAIL	Psmd3	0.97043414315855	0.00537543925906285	0.4	0.0
Mast cell	Mast_cell	TRAIL	TRAIL	Noc3l	0.929017736678408	0.00537543925906285	0.4	0.0
Mast cell	Mast_cell	TRAIL	TRAIL	Prnp	0.914140809271115	0.00537543925906285	0.4	0.0
Mast cell	Mast_cell	TRAIL	TRAIL	Klhl28	0.877631624785909	0.00537543925906285	0.4	0.0
Mast cell	Mast_cell	RANKL	RANKL	N6amt1	1.59873143480508	0.00873508879597713	0.8	0.054
Mast cell	Mast_cell	RANKL	RANKL	Gpank1	1.26416438351371	0.0495661669632615	0.6	0.036
Mast cell	Mast_cell	RANKL	RANKL	Zfp64	0.910504724384986	0.00873508879597713	0.4	0.0
Mast cell	Mast_cell	RANKL	RANKL	Blcap	0.835660527750235	0.00873508879597713	0.4	0.0
Mast cell	Mast_cell	TWEAK	TWEAK	Snrnp200	1.64716535828557	0.0180257012402563	0.667	0.054
Mast cell	Mast_cell	LIGHT	LIGHT	Tnfrsf1b	1.54470798466546	0.00627402422708486	0.667	0.036
Mast cell	Mast_cell	LIGHT	LIGHT	Fadd	1.42792484768426	0.0289076338375555	0.5	0.018
Mast cell	Mast_cell	LIGHT	LIGHT	Lig1	1.32681930605239	0.0289076338375555	0.333	0.0
Mast cell	Mast_cell	LIGHT	LIGHT	Adnp2	1.07481574895391	0.00139253636338163	0.5	0.0
Mast cell	Mast_cell	LIGHT	LIGHT	Ddx23	1.06450814681815	0.0289076338375555	0.333	0.0
Mast cell	Mast_cell	LIGHT	LIGHT	Lyrm9	0.882600942226027	0.0289076338375555	0.333	0.0
Mast cell	Mast_cell	LIGHT	LIGHT	Btbd6	0.771432952104037	0.0289076338375555	0.333	0.0
Mast cell	Mast_cell	M-CSF	M-CSF	Rnf166	1.37658801029104	0.016945854318567	0.833	0.089
Mast cell	Mast_cell	M-CSF	M-CSF	Cluh	1.26741310263463	0.016945854318567	0.5	0.018
Mast cell	Mast_cell	M-CSF	M-CSF	Acyp1	1.24267324575193	0.0266200904763176	0.833	0.107
Mast cell	Mast_cell	M-CSF	M-CSF	Emp2	1.24210416682531	0.0376149524724228	0.667	0.071
