Celltype	Celltype_Str	Cytokine	Cytokine_Str	Gene	Avg_log2FC	FDR	Pct_Cytokine	Pct_PBS
Neutrophil	Neutrophil	IL-18	IL18	Ier3	2.014342363594	0.0239324577849838	0.864	0.393
Neutrophil	Neutrophil	IL-18	IL18	Mapkapk2	1.9911139336594	0.0169344616633431	0.773	0.143
Neutrophil	Neutrophil	IL-18	IL18	N4bp1	1.96727135103274	0.0488939410198232	0.682	0.143
Neutrophil	Neutrophil	IL-18	IL18	Tnfaip2	1.87325384069838	0.0017697037200681	1.0	0.714
Neutrophil	Neutrophil	IL-18	IL18	Ifitm3	1.79371531243232	0.00847972510677634	0.955	0.679
Neutrophil	Neutrophil	IL-18	IL18	Rtp4	1.77872147710096	0.0395189265468222	0.818	0.321
Neutrophil	Neutrophil	IL-18	IL18	Ltb	1.71150055097098	0.00311557919597649	1.0	0.643
Neutrophil	Neutrophil	IL-18	IL18	Stat1	1.6663720358547	0.031232434010401	0.864	0.25
Neutrophil	Neutrophil	IL-18	IL18	Il10rb	1.619085843363	0.0464804946994332	0.636	0.107
Neutrophil	Neutrophil	IL-18	IL18	Ehd1	1.60339881829952	0.0395189265468222	0.864	0.179
Neutrophil	Neutrophil	IL-18	IL18	Vasp	1.482358450507	0.0405535164356001	0.955	0.643
Neutrophil	Neutrophil	IL-18	IL18	Ctss	1.45037881768892	0.0256866743756863	0.682	0.107
Neutrophil	Neutrophil	IL-18	IL18	B2m	1.44330673384547	0.00305977442169128	1.0	0.964
Neutrophil	Neutrophil	IL-18	IL18	Srgn	1.21725978849666	0.00334987275997805	1.0	1.0
Neutrophil	Neutrophil	IL-18	IL18	Cotl1	-1.52064665475004	0.0432524770532191	0.318	0.857
Neutrophil	Neutrophil	IL-18	IL18	Taldo1	-1.65791957353585	0.00320045090100001	0.727	0.964
Neutrophil	Neutrophil	IL-18	IL18	Mrpl33	-1.82622000439276	0.0244808479527072	0.409	0.786
Neutrophil	Neutrophil	IL-18	IL18	Fos	-2.02827505611691	0.00334987275997805	0.636	0.964
Neutrophil	Neutrophil	IL-18	IL18	Il17ra	-2.20404744150159	0.0464804946994332	0.045	0.571
Neutrophil	Neutrophil	IL-18	IL18	Stk17b	-2.77507544929698	0.000487869661552889	0.227	0.893
Neutrophil	Neutrophil	IL-18	IL18	Mmp9	-2.79252983162284	0.000487869661552889	0.182	0.893
Neutrophil	Neutrophil	IL-36α	IL36a	Gbp2	3.24585256485104	0.00726229141606923	0.596	0.071
Neutrophil	Neutrophil	IL-36α	IL36a	Ifi47	2.7816929108296	0.00726229141606923	0.551	0.036
Neutrophil	Neutrophil	IL-36α	IL36a	Pnp	2.62189970486856	0.034350238466833	0.461	0.036
Neutrophil	Neutrophil	IL-36α	IL36a	Casp4	2.59981392722304	0.011824812505088	0.483	0.0
Neutrophil	Neutrophil	IL-36α	IL36a	Ifi204	2.56208978415133	0.0038700437096916	0.618	0.036
Neutrophil	Neutrophil	IL-36α	IL36a	Rsad2	2.52109062953333	0.0157124298199457	0.652	0.179
Neutrophil	Neutrophil	IL-36α	IL36a	Irgm1	2.37687408838898	0.0168459842916828	0.517	0.036
Neutrophil	Neutrophil	IL-36α	IL36a	Slfn4	2.31939947871138	0.0038700437096916	0.775	0.286
Neutrophil	Neutrophil	IL-36α	IL36a	Trafd1	2.20600110912496	0.00777807639973057	0.551	0.036
Neutrophil	Neutrophil	IL-36α	IL36a	Isg20	2.14991209278591	0.0479962209002401	0.573	0.143
Neutrophil	Neutrophil	IL-36α	IL36a	Rnasel	2.08728808741589	0.0344732149581439	0.539	0.107
Neutrophil	Neutrophil	IL-36α	IL36a	Glipr2	1.97020099493415	0.0168459842916828	0.618	0.143
Neutrophil	Neutrophil	IL-36α	IL36a	Gbp7	1.88936995710536	0.0304520738326022	0.562	0.107
Neutrophil	Neutrophil	IL-36α	IL36a	Smox	1.88474070849882	0.031595219964887	0.607	0.143
Neutrophil	Neutrophil	IL-36α	IL36a	Nampt	1.87653982292693	0.012460822888071	0.663	0.143
Neutrophil	Neutrophil	IL-36α	IL36a	Ifitm3	1.83306475968203	0.00074699015377844	0.921	0.679
Neutrophil	Neutrophil	IL-36α	IL36a	Xbp1	1.81151128524831	0.00726229141606923	0.708	0.143
Neutrophil	Neutrophil	IL-36α	IL36a	Lrg1	1.71404210274912	0.00570107057022807	0.82	0.5
Neutrophil	Neutrophil	IL-36α	IL36a	Il1r2	1.65061457987043	0.0168459842916828	0.809	0.357
Neutrophil	Neutrophil	IL-36α	IL36a	Chmp4b	1.5700553920532	0.00570107057022807	0.809	0.214
Neutrophil	Neutrophil	IL-36α	IL36a	Srgn	1.51852297890629	6.28126604220361e-07	1.0	1.0
Neutrophil	Neutrophil	IL-36α	IL36a	Cd300lf	1.45514362891812	0.00453525356334006	0.899	0.464
Neutrophil	Neutrophil	IL-36α	IL36a	Lilr4b	1.362615243173	0.00726229141606923	0.91	0.536
Neutrophil	Neutrophil	IL-36α	IL36a	Trim30a	1.34248950509589	0.00726229141606923	0.865	0.429
Neutrophil	Neutrophil	IL-36α	IL36a	Fth1	1.23045967983723	0.00726229141606923	1.0	1.0
Neutrophil	Neutrophil	IL-36α	IL36a	Cxcr2	1.01424603716592	0.011946981839038	0.978	0.75
Neutrophil	Neutrophil	IL-36α	IL36a	Taldo1	-0.973742881209664	0.011824812505088	0.843	0.964
Neutrophil	Neutrophil	IL-36α	IL36a	Fos	-0.999670464073628	0.0301743859237958	0.831	0.964
Neutrophil	Neutrophil	IL-36α	IL36a	Cotl1	-1.01675843606108	0.025932281410384	0.506	0.857
Neutrophil	Neutrophil	IL-36α	IL36a	Stk17b	-1.05640979128774	0.0168459842916828	0.708	0.893
Neutrophil	Neutrophil	IL-36α	IL36a	Dusp1	-1.06966806106602	0.0392166146473784	0.888	0.929
Neutrophil	Neutrophil	IL-36α	IL36a	Cd101	-1.14905918395191	0.0392166146473784	0.0	0.179
Neutrophil	Neutrophil	IL-36α	IL36a	Cst3	-1.25894379426668	0.00726229141606923	0.719	0.929
Neutrophil	Neutrophil	IL-36α	IL36a	Btg2	-1.31029585090071	0.0038700437096916	0.685	0.964
Neutrophil	Neutrophil	IL-36α	IL36a	Ncf1	-1.31051968446492	0.00765719787773599	0.315	0.714
Neutrophil	Neutrophil	IL-36α	IL36a	Gm2a	-1.42828550768046	0.0153644023699616	0.202	0.607
Neutrophil	Neutrophil	IL-36α	IL36a	Rgs2	-1.6107601564915	0.0392166146473784	0.472	0.786
Neutrophil	Neutrophil	IL-36α	IL36a	Ptgs2	-1.71264652741644	0.0168459842916828	0.303	0.714
Neutrophil	Neutrophil	IL-36α	IL36a	Rassf3	-1.77968976110603	0.0038700437096916	0.09	0.464
Neutrophil	Neutrophil	IL-36α	IL36a	Pmaip1	-1.95209399557823	0.00726229141606923	0.124	0.5
Neutrophil	Neutrophil	IL-36α	IL36a	Nr4a1	-2.21822794224228	0.00273357140172473	0.09	0.5
Neutrophil	Neutrophil	IL-15	IL15	Cxcl10	7.23407627081408	0.000871148328764096	0.667	0.0
Neutrophil	Neutrophil	IL-15	IL15	Gbp2	4.38524809427024	8.29070074823424e-05	0.848	0.071
Neutrophil	Neutrophil	IL-15	IL15	Gbp5	4.30809670211439	0.000107843230990426	0.758	0.0
Neutrophil	Neutrophil	IL-15	IL15	Ifi47	4.06277984031581	5.9298788403868e-05	0.818	0.036
Neutrophil	Neutrophil	IL-15	IL15	Ifit3	3.75435778206378	0.00715447517405837	0.606	0.036
Neutrophil	Neutrophil	IL-15	IL15	Ifit1	3.60460616857058	0.0153791441125692	0.636	0.107
Neutrophil	Neutrophil	IL-15	IL15	Socs1	3.49475030995218	0.00185284033194786	0.636	0.0
Neutrophil	Neutrophil	IL-15	IL15	Irf1	3.34170148601615	1.73614290776222e-05	0.939	0.179
Neutrophil	Neutrophil	IL-15	IL15	Ifit3b	3.26082128580529	0.0445742140068141	0.455	0.0
Neutrophil	Neutrophil	IL-15	IL15	Gbp7	3.11324494521422	0.000191824791606796	0.818	0.107
Neutrophil	Neutrophil	IL-15	IL15	Ifi204	3.08061919591936	0.00229832175744338	0.697	0.036
Neutrophil	Neutrophil	IL-15	IL15	Irgm1	3.05076764228031	0.000636672766309442	0.727	0.036
Neutrophil	Neutrophil	IL-15	IL15	Casp4	3.0143124661015	0.0284076654463825	0.485	0.0
Neutrophil	Neutrophil	IL-15	IL15	Ifit2	2.99963604911698	0.0445742140068141	0.455	0.0
Neutrophil	Neutrophil	IL-15	IL15	Pnp	2.98720416568514	0.034532947693583	0.515	0.036
Neutrophil	Neutrophil	IL-15	IL15	Herc6	2.87377586694621	0.0284076654463825	0.576	0.071
Neutrophil	Neutrophil	IL-15	IL15	Parp14	2.84390780574642	0.00395633793963538	0.636	0.036
Neutrophil	Neutrophil	IL-15	IL15	Fcgr4	2.77933476124433	0.00989059219380296	0.667	0.107
Neutrophil	Neutrophil	IL-15	IL15	Acod1	2.73495917623457	0.0310519060325223	0.788	0.393
Neutrophil	Neutrophil	IL-15	IL15	Tagap	2.71924099144822	0.0184964892009523	0.515	0.0
Neutrophil	Neutrophil	IL-15	IL15	Sod2	2.62685614502406	0.0445742140068141	0.515	0.036
Neutrophil	Neutrophil	IL-15	IL15	Cd274	2.4138144402193	0.0155707172099358	0.636	0.071
Neutrophil	Neutrophil	IL-15	IL15	Zufsp	2.4060219879892	0.0445742140068141	0.455	0.0
Neutrophil	Neutrophil	IL-15	IL15	Igtp	2.32637102202432	0.023495458458576	0.636	0.107
Neutrophil	Neutrophil	IL-15	IL15	Clec2d	2.3224167411275	0.0445742140068141	0.636	0.143
Neutrophil	Neutrophil	IL-15	IL15	Trafd1	2.30405961614667	0.0284076654463825	0.545	0.036
Neutrophil	Neutrophil	IL-15	IL15	Slfn4	2.28962475485526	0.0281835842387165	0.727	0.286
Neutrophil	Neutrophil	IL-15	IL15	Ifitm3	2.12512954346408	0.00558560580871504	0.909	0.679
Neutrophil	Neutrophil	IL-15	IL15	Daxx	2.05566843673621	0.0467611800759691	0.515	0.036
Neutrophil	Neutrophil	IL-15	IL15	Oas3	2.04098820079663	0.00508456659470154	0.818	0.179
Neutrophil	Neutrophil	IL-15	IL15	Tap1	1.9694503881686	0.00980976661628742	0.788	0.25
Neutrophil	Neutrophil	IL-15	IL15	Oasl2	1.96085961537882	0.00394643168463747	0.879	0.357
Neutrophil	Neutrophil	IL-15	IL15	Psmb8	1.79307637210938	0.00772685651266853	0.848	0.321
Neutrophil	Neutrophil	IL-15	IL15	Tnfaip2	1.73394946345159	0.028048089969436	0.879	0.714
Neutrophil	Neutrophil	IL-15	IL15	Samhd1	1.70112174566634	0.000191824791606796	1.0	0.714
Neutrophil	Neutrophil	IL-15	IL15	Stat1	1.29313449496633	0.0387915833443263	0.879	0.25
Neutrophil	Neutrophil	IL-15	IL15	H2-D1	1.09197436130793	0.00508456659470154	1.0	1.0
Neutrophil	Neutrophil	IL-15	IL15	Stk17b	-1.2450166974875	0.0443828154192097	0.515	0.893
Neutrophil	Neutrophil	IL-15	IL15	Btg2	-1.28461315537663	0.0443828154192097	0.697	0.964
Neutrophil	Neutrophil	IL-15	IL15	Mmp9	-1.44413971272251	0.028048089969436	0.576	0.893
Neutrophil	Neutrophil	IL-15	IL15	Rgs2	-2.39227233558825	0.00989059219380296	0.212	0.786
Neutrophil	Neutrophil	IL-15	IL15	Pmaip1	-2.44248477377241	0.0281835842387165	0.03	0.5
Neutrophil	Neutrophil	IL-15	IL15	Zfp36l2	-2.72772939998918	0.0195615682894118	0.091	0.607
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Ffar2	4.18914530845858	0.000470092723316212	0.833	0.0
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Fcgr2b	3.42384181646788	0.00869213208315036	0.667	0.0
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Cish	3.21769788904541	0.00869213208315036	0.667	0.0
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Xbp1	3.02446817389442	0.00869213208315036	0.833	0.143
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Pnp	2.93855022869586	0.0136089204830132	0.667	0.036
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Bcl2a1a	2.61812882739043	0.0492246780703486	0.611	0.036
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Basp1	2.47398517443284	0.0136089204830132	0.889	0.179
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Upp1	2.44135067197851	0.0136089204830132	0.778	0.107
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Hbegf	2.39750598123441	0.0300998310569339	0.556	0.0
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Rab44	2.09332974245837	0.0119517681746491	0.833	0.143
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Bcl2a1d	2.06608128837939	0.0300998310569339	0.667	0.036
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Tmem243	2.02341582103493	0.0300998310569339	0.556	0.0
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Fth1	1.87313865620314	0.00869213208315036	1.0	1.0
Neutrophil	Neutrophil	GM-CSF	GM-CSF	Srgn	1.01647258707024	0.0247861818897906	1.0	1.0
Neutrophil	Neutrophil	IL-12	IL12	Gbp5	3.3251949765881	0.0306945844333902	0.75	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Cxcl10	5.59944138304551	0.000307314492004372	0.875	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifit3	5.42518569697765	0.000307314492004372	1.0	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Rsad2	5.40180470599499	0.00161550444386264	1.0	0.179
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifit1	5.17056526729549	0.00482475110897233	0.875	0.107
Neutrophil	Neutrophil	IFN-α1	IFNa1	Gbp2	4.98748142379184	0.000348979243345311	1.0	0.071
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifit3b	4.53548110605504	0.000172883284954548	1.0	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifit2	4.4473585214896	0.000307314492004372	0.875	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifit1bl1	4.25518211193218	0.000307314492004372	0.875	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Herc6	3.86091737819174	0.000307314492004372	1.0	0.071
Neutrophil	Neutrophil	IFN-α1	IFNa1	Usp18	3.82611863992267	0.000307314492004372	0.875	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifi204	3.64123212027031	0.000404407320546525	1.0	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifi47	3.62459575807282	0.00115260365111699	0.875	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Isg15	3.5274330846736	0.0106106643556812	1.0	0.357
Neutrophil	Neutrophil	IFN-α1	IFNa1	Isg20	3.49551488555607	0.00302956871502832	1.0	0.143
Neutrophil	Neutrophil	IFN-α1	IFNa1	Pnp	3.44553240179749	0.00615047085526412	0.75	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Cmpk2	3.4277064622899	0.00104481684153457	1.0	0.071
Neutrophil	Neutrophil	IFN-α1	IFNa1	Znfx1	3.42507366287945	0.00180359590327341	0.875	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Irf7	3.38559237442542	0.012712691859754	0.875	0.143
Neutrophil	Neutrophil	IFN-α1	IFNa1	Slfn5	3.30655613861535	0.0049544601641896	1.0	0.214
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifi211	3.29085782907735	0.00971465391557337	0.625	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Plac8	3.2798307909039	0.0338828942575585	0.875	0.179
Neutrophil	Neutrophil	IFN-α1	IFNa1	Parp14	3.21677194806504	0.00115260365111699	0.875	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Nt5c3	3.20718075148057	0.00161550444386264	0.75	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Sp100	3.17418942449735	0.00330517803969273	1.0	0.179
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ctss	3.07268912447749	0.0121321336231332	0.875	0.107
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifitm3	3.07160438452936	0.0246215718339506	1.0	0.679
Neutrophil	Neutrophil	IFN-α1	IFNa1	Gbp5	3.06277056413183	0.000307314492004372	0.875	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Gbp3	3.04772622808495	0.0444961377951491	0.625	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Stat2	3.01964596700328	0.0444961377951491	0.625	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ifi209	2.99504086703746	0.00971465391557337	0.625	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Fcgr1	2.94269467183337	0.00971465391557337	0.625	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Slfn4	2.89257845616233	0.012415442555409	1.0	0.286
Neutrophil	Neutrophil	IFN-α1	IFNa1	Tor3a	2.842077028841	0.00161550444386264	0.75	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Ddx60	2.75520501720026	0.0385301463121193	0.875	0.143
Neutrophil	Neutrophil	IFN-α1	IFNa1	H2-T23	2.71969635842082	0.00565899885403133	1.0	0.25
Neutrophil	Neutrophil	IFN-α1	IFNa1	Socs1	2.63365657041076	0.00161550444386264	0.75	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Eif2ak2	2.62669508321727	0.00161550444386264	0.75	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Trim30c	2.60798281147705	0.00971465391557337	0.625	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Oas3	2.57431005828019	0.00556229892120795	1.0	0.179
Neutrophil	Neutrophil	IFN-α1	IFNa1	Oasl1	2.51199587980159	0.00289817321809123	0.875	0.036
Neutrophil	Neutrophil	IFN-α1	IFNa1	Psmb9	2.50532069712161	0.0385301463121193	0.875	0.179
Neutrophil	Neutrophil	IFN-α1	IFNa1	Psmb8	2.46265560609711	0.00971465391557337	1.0	0.321
Neutrophil	Neutrophil	IFN-α1	IFNa1	Acer3	2.38388033990286	0.00971465391557337	0.625	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Xaf1	2.32973692675931	0.00971465391557337	0.625	0.0
Neutrophil	Neutrophil	IFN-α1	IFNa1	Sp110	2.19644790341416	0.0375894742079635	0.75	0.071
Neutrophil	Neutrophil	IFN-α1	IFNa1	Trim30a	1.9856712343401	0.0431032252599764	1.0	0.429
Neutrophil	Neutrophil	IFN-γ	IFNg	Gbp2	5.73540620269774	5.9778111520231e-05	1.0	0.071
Neutrophil	Neutrophil	IFN-γ	IFNg	Ifi47	4.38635579722607	5.57914745886417e-05	1.0	0.036
Neutrophil	Neutrophil	IFN-γ	IFNg	Gbp5	4.23951940413317	0.00111170767871669	0.769	0.0
Neutrophil	Neutrophil	IFN-γ	IFNg	Cd274	3.89733814826538	0.000673934185262411	0.923	0.071
Neutrophil	Neutrophil	IFN-γ	IFNg	Fcgr4	3.76660330503528	0.000111567977723416	1.0	0.107
Neutrophil	Neutrophil	IFN-γ	IFNg	Irf1	3.51277155631708	0.00145321813165274	0.923	0.179
Neutrophil	Neutrophil	IFN-γ	IFNg	Irgm1	3.46243656776941	0.00080428209176282	0.846	0.036
Neutrophil	Neutrophil	IFN-γ	IFNg	Socs1	3.17414907981823	0.0356104127300484	0.538	0.0
Neutrophil	Neutrophil	IFN-γ	IFNg	Gbp7	3.14462369509429	0.00311147981508822	0.846	0.107
Neutrophil	Neutrophil	IFN-γ	IFNg	Wfdc17	3.13585921846345	0.00164349183612184	1.0	0.357
Neutrophil	Neutrophil	IFN-γ	IFNg	Igtp	3.06217375575914	0.00371854145199927	0.846	0.107
Neutrophil	Neutrophil	IFN-γ	IFNg	Ifi204	2.81726131927699	0.00164349183612184	0.846	0.036
Neutrophil	Neutrophil	IFN-γ	IFNg	Rsad2	2.80544949197268	0.00453137137054941	0.923	0.179
Neutrophil	Neutrophil	IFN-γ	IFNg	Parp14	2.80466250013816	0.00720158002491093	0.692	0.036
Neutrophil	Neutrophil	IFN-γ	IFNg	Psmb9	2.66347455808021	0.0205225826375624	0.846	0.179
Neutrophil	Neutrophil	IFN-γ	IFNg	Herc6	2.63282740826771	0.00566355055015406	0.769	0.071
Neutrophil	Neutrophil	IFN-γ	IFNg	Nampt	2.62774424597373	0.0179316165435697	0.846	0.143
Neutrophil	Neutrophil	IFN-γ	IFNg	H2-T23	2.49407370691542	0.00453137137054941	0.923	0.25
Neutrophil	Neutrophil	IFN-γ	IFNg	Isg15	2.39193408928062	0.00349011682503904	1.0	0.357
Neutrophil	Neutrophil	IFN-γ	IFNg	Slc31a1	2.37253300226112	0.0387949548019973	0.615	0.036
Neutrophil	Neutrophil	IFN-γ	IFNg	Samhd1	2.36795416968323	0.00215414419130504	1.0	0.714
Neutrophil	Neutrophil	IFN-γ	IFNg	Psmb8	2.23614433444825	0.00866355880039306	1.0	0.321
Neutrophil	Neutrophil	IFN-γ	IFNg	Tnfaip2	2.23380282480477	0.00261230791951451	1.0	0.714
Neutrophil	Neutrophil	IFN-γ	IFNg	Casp4	2.17361763710504	0.0356104127300484	0.538	0.0
Neutrophil	Neutrophil	IFN-γ	IFNg	Stat1	2.17348679363774	0.00866355880039306	0.923	0.25
Neutrophil	Neutrophil	IFN-γ	IFNg	Ifitm3	1.76207287500554	0.0395169747948003	1.0	0.679
Neutrophil	Neutrophil	IFN-γ	IFNg	Oasl2	1.69199431813717	0.0205225826375624	1.0	0.357
Neutrophil	Neutrophil	IFN-γ	IFNg	H2-D1	1.60898637856557	0.00564386264171884	1.0	1.0
Neutrophil	Neutrophil	IFN-γ	IFNg	Grina	1.39093789997085	0.0356104127300484	1.0	0.786
Neutrophil	Neutrophil	TNF-α	TNFa	Sod2	4.24254935914568	2.53875097376016e-06	0.889	0.036
Neutrophil	Neutrophil	TNF-α	TNFa	Lcn2	3.76494338307521	2.53875097376016e-06	0.972	0.393
Neutrophil	Neutrophil	TNF-α	TNFa	Chil1	3.48252984469902	5.64035562391828e-05	0.806	0.071
Neutrophil	Neutrophil	TNF-α	TNFa	Cd14	3.20649797073299	0.000530456149344631	0.833	0.25
Neutrophil	Neutrophil	TNF-α	TNFa	Cybb	3.20353140060777	0.000676252216466655	0.75	0.107
Neutrophil	Neutrophil	TNF-α	TNFa	Bcl2a1a	3.1979877958661	0.00886292919863363	0.583	0.036
Neutrophil	Neutrophil	TNF-α	TNFa	Prdx5	3.04429016366975	2.53875097376016e-06	0.972	0.571
Neutrophil	Neutrophil	TNF-α	TNFa	Wfdc21	2.87015557251058	0.00211199764515992	0.833	0.357
Neutrophil	Neutrophil	TNF-α	TNFa	Marcksl1	2.70413977530101	2.53875097376016e-06	1.0	0.571
Neutrophil	Neutrophil	TNF-α	TNFa	AA467197	2.65659504893182	0.00471459672157246	0.694	0.107
Neutrophil	Neutrophil	TNF-α	TNFa	Icam1	2.6154923510216	0.0102934300878744	0.583	0.036
Neutrophil	Neutrophil	TNF-α	TNFa	Ehd1	2.42377729444185	0.000719718966987807	0.833	0.179
Neutrophil	Neutrophil	TNF-α	TNFa	N4bp1	2.40541305552239	0.000454175063123264	0.833	0.143
Neutrophil	Neutrophil	TNF-α	TNFa	Dusp16	2.3312142281188	0.016148226719912	0.5	0.0
Neutrophil	Neutrophil	TNF-α	TNFa	Fpr2	2.32917594134216	0.0086016766974761	0.75	0.179
Neutrophil	Neutrophil	TNF-α	TNFa	Il1rn	2.29325256324788	0.0296967226790642	0.778	0.357
Neutrophil	Neutrophil	TNF-α	TNFa	Mapkapk2	2.27702920980955	0.000146854879837382	0.917	0.143
Neutrophil	Neutrophil	TNF-α	TNFa	Cyfip1	2.25874867067673	0.0274843816171797	0.472	0.0
Neutrophil	Neutrophil	TNF-α	TNFa	Upp1	2.22107878990011	0.00886292919863363	0.667	0.107
Neutrophil	Neutrophil	TNF-α	TNFa	Rab20	2.1977415582076	0.0097117424428706	0.528	0.0
Neutrophil	Neutrophil	TNF-α	TNFa	Ikbke	2.18952968562015	0.0129180204628244	0.583	0.036
Neutrophil	Neutrophil	TNF-α	TNFa	Acod1	2.15959652005093	0.00601315387611961	0.833	0.393
Neutrophil	Neutrophil	TNF-α	TNFa	Fth1	2.14186075305231	0.00269119768002435	0.972	1.0
Neutrophil	Neutrophil	TNF-α	TNFa	Plac8	1.98702996800501	0.0186902932375382	0.75	0.179
Neutrophil	Neutrophil	TNF-α	TNFa	Ctsb	1.90560764585476	0.0197610079539564	0.722	0.143
Neutrophil	Neutrophil	TNF-α	TNFa	Cxcl2	1.69794771482241	0.0116161384061899	0.972	0.429
Neutrophil	Neutrophil	TNF-α	TNFa	C3	1.58354622875995	0.0400382927860855	0.778	0.321
Neutrophil	Neutrophil	TNF-α	TNFa	Vasp	1.56902430044017	0.00269119768002435	0.944	0.643
Neutrophil	Neutrophil	TNF-α	TNFa	Nfkbia	1.55660079353056	0.0159817986442089	0.972	0.571
Neutrophil	Neutrophil	TNF-α	TNFa	Samsn1	1.55124847114984	0.048956180212691	0.806	0.393
Neutrophil	Neutrophil	TNF-α	TNFa	Fos	-1.13233779799257	0.0424538706290714	0.833	0.964
Neutrophil	Neutrophil	TNF-α	TNFa	Cotl1	-1.25654944765071	0.0220065943758631	0.472	0.857
Neutrophil	Neutrophil	TNF-α	TNFa	Mmp9	-1.27714996110234	0.0424538706290714	0.472	0.893
Neutrophil	Neutrophil	TNF-α	TNFa	Taldo1	-1.53052529326715	0.000676252216466655	0.722	0.964
Neutrophil	Neutrophil	TNF-α	TNFa	Fxyd5	-1.64188519176007	0.0097117424428706	0.694	0.929
Neutrophil	Neutrophil	TNF-α	TNFa	Stk17b	-1.84142718781641	0.000676252216466655	0.556	0.893
Neutrophil	Neutrophil	TNF-α	TNFa	Gsn	-2.10581830961448	0.0135428687585338	0.056	0.536
Neutrophil	Neutrophil	TNF-α	TNFa	Fgl2	-2.13392650379257	0.00601315387611961	0.222	0.786
Neutrophil	Neutrophil	TNF-α	TNFa	Rassf3	-2.14274890973889	0.0197643100494813	0.028	0.464
Neutrophil	Neutrophil	TNF-α	TNFa	Dhrs7	-2.30824354748038	0.0209476356692298	0.056	0.5
Neutrophil	Neutrophil	TNF-α	TNFa	Cd300ld	-2.46122380577779	0.00601315387611961	0.083	0.607
Neutrophil	Neutrophil	TNF-α	TNFa	Hist1h1c	-2.54151402383365	0.0353757634104333	0.0	0.393
Neutrophil	Neutrophil	TNF-α	TNFa	Rgs2	-2.95561251974111	0.000676252216466655	0.167	0.786
Neutrophil	Neutrophil	TNF-α	TNFa	Ccl6	-2.95624444199712	0.00601315387611961	0.167	0.714
