ENSG	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000184254	25008.578996781987	1.6134046999103047	0.1630525049580492	9.895001001827035	4.376060371063496e-23	7.320176542928993e-20
ENSG00000154237	1001.8781166022576	0.5620685940536511	0.09367229532281844	6.000371744031897	1.968662977949548e-09	2.934477339904004e-07
ENSG00000161980	184.86898645622497	0.66749543387921	0.19405673332549858	3.4396922098013216	0.0005823760847592902	0.00939729041377397
ENSG00000242612	222.69116645398518	0.6001588574740587	0.14220165485943448	4.22047730785772	2.4378559717406334e-05	0.0008656113597772462
ENSG00000007541	305.2963494390792	0.6303539052587213	0.15489672110719258	4.069510966746029	4.71119221399411e-05	0.0014624123460140479
ENSG00000261659	48.04057736012092	1.2284690058578625	0.4100535264018886	2.995874749907295	0.0027365881204456767	0.028551167119410716
ENSG00000197774	1190.1834999514406	0.5468937694274327	0.09356312267414212	5.8451850878484715	5.060053300577352e-09	6.567164003464832e-07
ENSG00000260565	149.63094120180418	0.8912120156305038	0.1751545183115469	5.088147449586811	3.615782011293431e-07	2.749272635354677e-05
ENSG00000205913	67.76690652788314	1.4030872203487914	0.27913688469173303	5.026520310629323	4.994596072148185e-07	3.632543181941591e-05
ENSG00000006327	3573.530288309832	0.589336904236983	0.11392194777516791	5.173163870056683	2.3016298601356166e-07	1.8333882298593498e-05
ENSG00000162069	812.2327487344928	0.6529967884092228	0.1917898586369924	3.4047513932693043	0.0006622431339632617	0.010257274055367187
ENSG00000262712	46.645877569416406	0.8708005070776537	0.27877369628355586	3.123682466052734	0.0017860308683118708	0.02115554266123935
ENSG00000089486	235.91117745355686	0.6114404913982175	0.13128090245408372	4.6574976250797215	3.2007611505263728e-06	0.00016907880393394578
ENSG00000118894	289.8845709079024	0.5495958973523757	0.18044620155890606	3.0457604128228875	0.002320926959524415	0.02567344259782518
ENSG00000184857	198.500149884367	0.5310624754079423	0.14222245529315167	3.7340269109635753	0.00018844234584127758	0.003978961453913652
ENSG00000103489	316.5495998608605	-0.5367217215792084	0.1347197247624702	-3.983987664208223	6.776839193896524e-05	0.0018617758040896382
ENSG00000198156	23.858152467296065	1.0535382689931796	0.3730739008472074	2.8239398859065643	0.004743728117297727	0.04156974784977723
ENSG00000180035	518.11975983134	0.585665139089568	0.10420518448558592	5.620307108333745	1.906183091206418e-08	2.14161092821736e-06
ENSG00000099377	322.34656185066643	-0.5009878579460365	0.15719217012137665	-3.1871044057677707	0.0014370489074110697	0.018165215198214655
ENSG00000151006	295.3328542629843	-0.7721496873968571	0.25646317751885617	-3.010762382603973	0.002605926931146146	0.027784865402553278
ENSG00000167397	388.45269084615273	-0.6238287545387101	0.22709484649508682	-2.746996526634992	0.006014377142503139	0.04910327976159694
ENSG00000261512	43.669428718468446	0.8731498512288186	0.31534643885653196	2.7688590820778587	0.005625295976933132	0.04669653040977183
ENSG00000140807	271.66418735799954	-0.5243243049335953	0.1832254121213822	-2.861635287720045	0.0042146158630207075	0.038412227576779354
ENSG00000167207	252.8272058605377	-0.7026345908959981	0.21520857932946852	-3.264900465795632	0.0010950254852113749	0.015000553848823704
ENSG00000169715	4030.0191074678605	0.5332011771396039	0.1384730999775727	3.8505758679914135	0.00011784041832580314	0.0028093831892561827
ENSG00000140853	264.27798917884735	0.8362990511675785	0.22285759744033032	3.7526162929737943	0.00017499860642747206	0.0037771007102052187
ENSG00000181938	280.7475415884639	0.5178520814269375	0.1695860995637159	3.053623396959921	0.002260957156796968	0.025213859255983965
ENSG00000103042	373.1107811825093	0.5290551214139954	0.10948484583831221	4.832222371626725	1.3501732230147671e-06	8.540696585078705e-05
ENSG00000172831	1109.6039215374176	0.6789416793000494	0.09996555955943119	6.791755903656073	1.1077686922901589e-11	2.8754237349014383e-09
ENSG00000237172	151.1205919796615	0.69427962863359	0.19156886910422966	3.6241777272059963	0.00028988222542979277	0.005526317188184747
ENSG00000159792	508.53291771568615	0.7112575594054338	0.1241860876777609	5.727352980561002	1.0200977496301984e-08	1.2090656648080416e-06
ENSG00000213398	296.1645367263206	0.7204922290591631	0.14532333562985536	4.9578563961281965	7.127521341493932e-07	4.9449232164143386e-05
ENSG00000262160	333.13954237304216	0.5002014409697453	0.12570951507463773	3.9790260957793038	6.919814615005118e-05	0.0018838663477197478
ENSG00000103064	1001.3210688961341	0.6121494108233679	0.14007502298222174	4.370153920310701	1.2415898761794157e-05	0.0005024767630613199
ENSG00000103044	8477.230465721756	0.8073220951340482	0.1322830463820019	6.1029898933737465	1.0410242732004375e-09	1.7222659816519326e-07
ENSG00000259972	49.03110996971369	0.7819289198984095	0.27078550124363426	2.887632152782373	0.0038815351327667765	0.036358591777725595
ENSG00000103089	403.98438765070665	-0.724551183301262	0.18315149387798238	-3.9560211492676456	7.62084172145514e-05	0.0020163756083744666
ENSG00000065457	388.4726271478697	0.6282571888112286	0.14233608154732036	4.413899708222341	1.0152500572690676e-05	0.000426738376214496
ENSG00000186153	126.36017362031127	-0.6241637651122244	0.177005101864279	-3.5262473145593853	0.00042149316586997324	0.007378580944386566
ENSG00000103150	146.84840768544169	0.6873422589083684	0.2028243529661476	3.3888546856258888	0.0007018519397100402	0.010651593701950257
ENSG00000140950	1704.7231526764226	0.5002118061826807	0.09808670618184953	5.099690117591515	3.402100010302684e-07	2.6131946762809648e-05
ENSG00000226180	61.79602660259943	0.9351108097900718	0.2556895314582442	3.657211949417576	0.0002549735405162119	0.005076687775426049
ENSG00000225614	745.675121594424	0.8431845956154034	0.16855890658656356	5.0023141030663085	5.664619598408161e-07	4.060992764477851e-05
ENSG00000261373	720.5776314753265	0.8266223312457049	0.18284486086672583	4.520894529533556	6.15788647542477e-06	0.0002861326570602467
ENSG00000180626	125.98992420086809	0.9526011254917522	0.17724707821665003	5.374424983905139	7.682745981849739e-08	7.202077414442487e-06
ENSG00000179148	143.0407904219285	0.5024987016568129	0.1738778940530042	2.889951620322899	0.003853011186856313	0.03619040000590414
ENSG00000179094	5427.699866934745	-0.5880564313073888	0.10234894126242598	-5.745603462566293	9.159373035664715e-09	1.1120512988059055e-06
ENSG00000109063	102.65653785868818	0.9894018367331273	0.20570438052567594	4.809823855985559	1.5106335709779662e-06	9.28268914737685e-05
ENSG00000109099	787.576775813854	-0.556055587277638	0.12313333241789844	-4.515881901014894	6.305379949656055e-06	0.00029029815028156544
ENSG00000170425	1723.3799877798863	0.8200212297517201	0.17692796237214936	4.63477462102283	3.573265763706791e-06	0.000184864316400707
ENSG00000087095	345.41973704523593	0.5197929598742168	0.13031642272563262	3.988698807122611	6.643671096217398e-05	0.0018285277578346055
ENSG00000244045	188.31506465497066	0.5738177958671942	0.17994446001653056	3.1888605840628856	0.0014283474638818723	0.01811606661225071
ENSG00000160606	204.0254691142595	0.5449870008503408	0.16564741962037388	3.2900421998684113	0.0010017235834254498	0.014081184452353079
ENSG00000184886	305.01886580422246	0.5378042461077975	0.16120327921825514	3.3361867619309256	0.00084936083760512	0.012401811209704678
ENSG00000161326	833.1168033182826	0.5215246346977093	0.09515780368529358	5.480629170703628	4.2381595905091214e-08	4.225529313583763e-06
ENSG00000067191	304.3298321427564	0.5301323904508226	0.12107696566779885	4.378474365680395	1.195129952023057e-05	0.0004884807082899473
ENSG00000126368	2277.556536010588	-1.0126838190697574	0.1520104345870524	-6.661936213923656	2.702433223739044e-11	6.259251105137124e-09
ENSG00000267221	48.70471083672018	-0.7435655892494102	0.26269780326369013	-2.830497933410718	0.0046475611427747275	0.041075161950299144
ENSG00000108797	512.4778874360237	-0.5238511586270922	0.17094520859541562	-3.064438968084308	0.0021807866549373024	0.02450130081349335
ENSG00000108852	461.93101447115646	-0.5340184873046486	0.1382985142492353	-3.8613465242458407	0.00011276383729404046	0.002707591021470142
ENSG00000049283	580.5361350157253	0.6262644524011312	0.10897240783418309	5.747000225544076	9.084060842733186e-09	1.1118742763199033e-06
ENSG00000108846	4001.9682583433064	1.0406393462814245	0.34222277038323207	3.0408243879157517	0.0023593139391134763	0.02595416773877693
ENSG00000154240	233.7477666325573	-0.5418654888111332	0.15787675235019188	-3.432205696815973	0.00059869328350504	0.009568288092535432
ENSG00000198265	3827.779095862217	-0.7131884013559228	0.14478807723431197	-4.925739846670958	8.404175208262842e-07	5.6233270115732036e-05
ENSG00000108932	160.535438742569	0.7581401948756036	0.2503614655894814	3.028182444492991	0.002460295024096933	0.026704932651607304
ENSG00000269657	65.30835125413982	-0.7646787062610977	0.22349757140940898	-3.4214184138061094	0.000622954123407806	0.009882586225399915
ENSG00000109066	433.5132665901836	0.5271007075147627	0.1403450110085482	3.7557495184681544	0.00017282347819372126	0.0037436798046136307
ENSG00000161509	240.1380626684273	0.8485627891933804	0.2424789757497677	3.499531398833836	0.0004660767093694591	0.007991782300179051
ENSG00000161513	3204.4903645810887	0.7853909510469365	0.06826140822013861	11.505636515937404	1.2357426836133051e-30	4.651026525449577e-27
ENSG00000188878	158.87670980014224	0.5043361273618006	0.1584941923985034	3.1820479963943633	0.0014623758181487715	0.01837735220553402
ENSG00000182473	3872.7663169687016	0.5683875423453183	0.13777381795351581	4.125512022444564	3.6991085699568866e-05	0.0012132914928257284
ENSG00000267128	52.14536292535147	1.7745601594675815	0.3791713260966146	4.680101150410871	2.867334159874064e-06	0.0001564047673076233
ENSG00000224877	755.9322905416275	0.5784719788972886	0.09801204190339077	5.90205007122983	3.5901216114992987e-09	4.989460581334487e-07
ENSG00000182612	62.26619940816848	0.7410304879729784	0.24457341745589803	3.0298897389639765	0.002446430338073423	0.026612000534461982
ENSG00000169710	42988.4042524766	-0.5453090108024733	0.182519861312283	-2.9876694343388466	0.0028111342624154785	0.029103439606160773
ENSG00000141574	198.45053537034505	1.1314189002083739	0.4072474550206795	2.778209872793243	0.005465930132465435	0.04592052351800621
ENSG00000182459	33.79033815566154	-1.0549653670576715	0.35131202856032506	-3.00292982105086	0.0026739408479717185	0.028190601867096796
ENSG00000178127	153.26738956853043	-0.550364730453911	0.1765900022157521	-3.1166245175165277	0.001829344074657564	0.021509804469862177
ENSG00000154065	281.4643313173759	0.8036829559205549	0.23819701006462396	3.374026213437826	0.0007407731320046582	0.011107907870846742
ENSG00000053747	615.8185016984042	1.0101593801273856	0.18685668067865488	5.406065100046373	6.442438874518023e-08	6.177765430310116e-06
ENSG00000134504	458.2204348841536	0.5276482242270324	0.12039831887393913	4.382521526562981	1.1731357028843234e-05	0.00048124136258647103
ENSG00000075643	466.0315482390159	0.675033641631797	0.21507238896607012	3.138634600549727	0.0016973696011075368	0.020525220357167844
ENSG00000152229	1010.6148214382702	0.5744685031379121	0.07514715262765743	7.64458110587789	2.0962664260351993e-14	1.0180416465793525e-11
ENSG00000141622	166.1231378330513	-0.8615152270771591	0.2495278526251679	-3.452581417318961	0.000555249884103683	0.009126737714306702
ENSG00000101665	297.94675700906635	0.7476339340676245	0.15265233222313251	4.897625363330873	9.700174855465025e-07	6.40509352846605e-05
ENSG00000141642	130.4771850159083	0.5798160298593957	0.16686171580200385	3.4748296040980344	0.0005111779440485672	0.008598641282291819
ENSG00000119547	425.591534932652	-0.5046975696621913	0.12383014422984505	-4.075724637172401	4.5871275295729764e-05	0.001432763588334464
ENSG00000206075	1364.4640967935293	0.7496734154428244	0.10610213748113806	7.06558259088885	1.599435220135637e-12	5.123297284923833e-10
ENSG00000141933	273.445612466684	0.5077241860157399	0.15127081922730942	3.3563921224806768	0.0007896652079162511	0.011643888056003096
ENSG00000099625	688.3349100362144	0.6266775496998049	0.10743593491155382	5.833034824109034	5.44282027699643e-09	7.003560621383014e-07
ENSG00000267493	26.188401900073064	1.6340104845235957	0.467280186956186	3.4968537723958897	0.00047077981162305435	0.008035816399076058
ENSG00000130270	606.0996884747443	-0.7879615412282897	0.19965216411716805	-3.9466716762752734	7.924510655671264e-05	0.0020748436160196674
ENSG00000104953	242.742998710408	-0.6010905883896237	0.15001927597263207	-4.006755695176667	6.15584778651356e-05	0.0017585633477412077
ENSG00000161091	3097.2693988099477	0.532599370766911	0.16602200829189215	3.208004626895728	0.0013365934816614833	0.017331968015860146
ENSG00000105519	117.32920478396056	0.7791793471835843	0.2721982849452891	2.8625431910425028	0.0042025597795229104	0.038368427823358045
ENSG00000183248	570.4317992659617	-0.500123650374926	0.16042711523656336	-3.1174508725501386	0.0018242234757662845	0.021482629363891368
ENSG00000167772	1208.2666938403725	-0.9073195550937196	0.13396504161896117	-6.772808369473155	1.2630620580771147e-11	3.2018231804230538e-09
ENSG00000133246	87.98527977395013	-0.6598397550994202	0.19343645461227316	-3.411144793891165	0.0006469072842682359	0.01011338438697642
ENSG00000196110	246.66933373196136	-0.5242359514224365	0.1687099040600293	-3.1073217327887646	0.0018879081033732128	0.022050005039785662
ENSG00000267106	64.75705222351486	0.9645330030854193	0.2521144206181287	3.8257748236717206	0.0001303614101803935	0.003038066610318613
ENSG00000198551	396.0375049929833	-0.5177780984800288	0.11311197787571431	-4.577570901014173	4.704063762801877e-06	0.0002337283166633078
ENSG00000105613	849.6707325710337	-0.5137471745325787	0.12792208773706276	-4.016094355718767	5.917057330484045e-05	0.0017131018867391787
ENSG00000267598	54.57670166782802	-0.9093914560582245	0.2692713545904201	-3.3772305912059237	0.0007321964018008147	0.011012204624486778
ENSG00000141854	123.98762856922768	-0.7177829508368064	0.17932758363383228	-4.002635491383424	6.264077287111374e-05	0.0017793525199521084
ENSG00000171954	87.87199390476218	-0.7885687425131265	0.2573135724712488	-3.0646216402022013	0.002179455258283574	0.02450130081349335
ENSG00000127528	1163.0770528067512	-0.5555479165520965	0.14824464777103005	-3.7475074136245587	0.0001786005596334616	0.003835708167306368
ENSG00000127220	195.38679296833618	0.5970081097162433	0.15450573884970747	3.863986633512504	0.00011155132834496185	0.002691526705455446
ENSG00000188051	112.86592517982412	0.6203008043461173	0.22293477029821904	2.7824318454960757	0.005395319596432732	0.04560726362958719
ENSG00000105650	63.85272292299916	0.7141305919322118	0.24201223022771176	2.9508037311183783	0.003169482486880079	0.031496078442230756
ENSG00000130518	539.2808804166181	0.6699175466662187	0.13507749943123995	4.959505095126776	7.067299440347519e-07	4.92584227196444e-05
ENSG00000105173	501.6958938117334	0.5433433636073778	0.09991507379380465	5.438051967300538	5.3866265044654785e-08	5.3003700669756716e-06
ENSG00000266910	33.97070831064574	1.1329051823031566	0.3950019530816371	2.8681002042261126	0.0041294472499949515	0.03790782216382561
ENSG00000142279	394.42991532833383	0.5221318999809638	0.18183945172191548	2.87138954191004	0.0040867157820677355	0.03763027895965123
ENSG00000089356	252.24756114186934	0.814308787171383	0.21671831337209857	3.7574525867282857	0.00017165187711122015	0.003723658515719624
ENSG00000012124	222.87486164273307	1.0963546982091548	0.24790085624023023	4.422553091735689	9.754136982585543e-06	0.0004171833303205266
ENSG00000187994	1243.057642703554	0.7233173450386665	0.10611470172306209	6.816372597704496	9.336795092455702e-12	2.5100973235164394e-09
ENSG00000183760	156.17808781302168	0.9613404163346859	0.25999910192981174	3.697475911259898	0.00021775387535779295	0.00447993159905025
ENSG00000176396	287.8132457415085	0.6888707187117237	0.14081800341424106	4.8919222117166985	9.985591246225436e-07	6.564763153359124e-05
ENSG00000197782	316.205530602939	0.5172907531426304	0.14266861038894532	3.625820366038363	0.00028804554424309337	0.0055102110661692065
ENSG00000167601	2748.524613358349	0.594472101278182	0.1377873717949942	4.314416434059446	1.6002505013894893e-05	0.000617737725600481
ENSG00000123810	112.19907580976836	-0.5865930132617747	0.20788870334136864	-2.8216685362578144	0.004777452727061642	0.04175694254355993
ENSG00000248098	41.45790965979959	-0.8698072141652465	0.2833879657489805	-3.06931598830031	0.0021454953030240124	0.024293144588570747
ENSG00000167619	154.9929760705006	-1.1124749686125035	0.25663701893632584	-4.334818777210467	1.4588025021891333e-05	0.0005764375766524252
ENSG00000079385	90.51036844031789	1.0481848082451803	0.37859636869117747	2.7686076648563653	0.005629638172948248	0.04669653040977183
ENSG00000186567	251.7551391146114	0.7446980149857464	0.200023303747021	3.723056269121529	0.00019682563394871657	0.004121293350622987
ENSG00000125740	2126.0774110983557	-1.8546640509542394	0.6768686673861714	-2.7400648609076548	0.00614270608213814	0.049934362886927486
ENSG00000181027	532.1829431257801	0.6354815135671712	0.09723162461012204	6.535749208298389	6.329189711805838e-11	1.323415987656068e-08
ENSG00000105516	1261.8629028027594	-0.8260018362655757	0.29233479912940485	-2.825533732985165	0.004720191761430282	0.04138758705202848
ENSG00000087074	2261.870192722208	-0.6509298169487577	0.08615408705728962	-7.555414248843597	4.1752882902258604e-14	1.9048171275560706e-11
ENSG00000087088	1509.637298894783	0.8084219907031556	0.09549670002136258	8.465444256422598	2.5517813822249002e-17	1.746230395881631e-14
ENSG00000104812	2458.370399762643	-0.5781934770860763	0.1978460983688007	-2.922440633670107	0.003472998217327378	0.03356449184168564
ENSG00000269352	156.53117761900538	0.6091986740609335	0.20682113950429923	2.945533882663237	0.0032239783490718766	0.031848421289551905
ENSG00000167754	79.45576306399032	1.2250864675595963	0.20771554513745366	5.897904592306308	3.681467270394725e-09	5.038589977799327e-07
ENSG00000167755	1303.2179210749364	0.7351956473104115	0.1582817595353377	4.644853895159493	3.40317211286632e-06	0.0001778984588861196
ENSG00000169035	1084.1585546411168	0.8487207964499246	0.2217709887409372	3.8270145309283974	0.00012970686066645092	0.0030321999803313952
ENSG00000170949	1128.2377249048188	-0.634988166842412	0.12412738229427804	-5.115617159612682	3.12716767135075e-07	2.4267788294941005e-05
ENSG00000126583	163.12677594813354	0.5716356623257682	0.18267667540248986	3.1292208546399727	0.0017527051727314477	0.020893176295992105
ENSG00000233493	119.2650895015323	0.8305520595923009	0.22174565037145214	3.7455168036036817	0.00018002279626292173	0.0038552534818467802
ENSG00000171574	273.1269304965853	0.5689519908360836	0.1465813141685404	3.8814769403820324	0.0001038239980949499	0.0025498699695260534
ENSG00000267858	55.36967439569807	1.1925739887033482	0.29818075763588403	3.9995001627825704	6.347640414824578e-05	0.0017833487674351403
ENSG00000172059	433.7760151544829	-0.5647107701371786	0.1280896517866767	-4.4087150074985	1.039857540806507e-05	0.00043126874040886953
ENSG00000071575	584.7520576383348	-0.8216747612587785	0.11728158550817633	-7.005999771392032	2.4522831426962888e-12	7.642544897004651e-10
ENSG00000163032	381.12962543419684	-0.8015622310381696	0.14916056237113112	-5.373821459882789	7.708518794890413e-08	7.202077414442487e-06
ENSG00000115884	730.3409879607025	0.548292419447663	0.12631238425387548	4.3407653389365946	1.419872952875595e-05	0.0005664710877913994
ENSG00000115129	491.1889721754987	1.309134153041698	0.2126932917742205	6.155032639352717	7.506203495557231e-10	1.2841578821092513e-07
ENSG00000138100	81.52678284449095	0.994145237526107	0.3060781300336943	3.248011340818985	0.0011621463851368696	0.015677521351465565
ENSG00000138061	251.04256698055386	1.1181768030286925	0.18665693853737456	5.990545070494652	2.0913890485494026e-09	3.086849228030515e-07
ENSG00000259439	116.13122308113246	0.6766018506208578	0.20082748377440116	3.369069999308043	0.0007542227188735219	0.011253541162181241
ENSG00000119737	78.96236157042468	0.7752880305282338	0.2267393255516179	3.4192923024803523	0.0006278424263464869	0.00992197059082001
ENSG00000143951	58.75501770697644	-0.804097690700957	0.2594914175857871	-3.0987448378138542	0.0019434231751071901	0.02250633530864519
ENSG00000115946	645.0651070338367	0.5203295669656212	0.11775167049022894	4.41887206185154	9.92173567793636e-06	0.0004231493785590139
ENSG00000059728	579.8435293643079	-0.604363397452627	0.13567338170015836	-4.454546572652589	8.407067897741994e-06	0.0003679314162805398
ENSG00000115998	220.8713977482606	0.6101727017308733	0.14359041120423907	4.249397272516898	2.1434647951523584e-05	0.0007775870479763555
ENSG00000163235	3049.1913751144934	0.5650294323866233	0.09603853154850735	5.883361847335588	4.020156786296585e-09	5.403880394437062e-07
ENSG00000204822	39.30320210723715	1.2041015652936151	0.2816738304997015	4.274808075558482	1.913020149892464e-05	0.0007128841177383922
ENSG00000152284	621.6592737418064	-0.7120512156835282	0.16150425621494802	-4.408869663074703	1.0391153474791279e-05	0.00043126874040886953
ENSG00000168874	18.90858226723321	1.4102731310758183	0.5121384566753967	2.7536950461224134	0.005892664636376043	0.048371900818234094
ENSG00000115548	3345.786875049364	-0.8425730739498606	0.15073324071330024	-5.5898292238834255	2.2729303945901354e-08	2.497734824128065e-06
ENSG00000172086	147.79152752475227	1.1904164950688767	0.2119248835249123	5.617162436373076	1.9411891566919284e-08	2.1647853891849618e-06
ENSG00000155066	839.0106099872837	0.7190128359186492	0.13389037766584386	5.37016063778027	7.866653743457179e-08	7.2355641096253195e-06
ENSG00000232931	251.77683566271685	0.5397876308949263	0.17624861176088358	3.0626489792002216	0.0021938724018559074	0.024629939604728326
ENSG00000230606	127.25529316701385	0.8994825684043551	0.22221575763556883	4.047789310600987	5.170365441192137e-05	0.0015661941995401935
ENSG00000115616	81.2498058567242	0.9605008539329762	0.3190893174462927	3.010131650974628	0.0026113447516989603	0.027803249813881083
ENSG00000115641	2809.2855583022592	0.8003704742265204	0.1988277569813243	4.025446378202107	5.6867338315885157e-05	0.0016664805473131966
ENSG00000153093	73.08038334248438	-0.698950847787584	0.2545496805745418	-2.7458327435728394	0.006035752603481484	0.049197756061404294
ENSG00000188177	507.6188591914384	-0.5875312777419807	0.11834617570631471	-4.96451426702613	6.887322349697609e-07	4.822727347660349e-05
ENSG00000125637	642.4869500901763	0.6260417641430742	0.1720095250295289	3.6395761457721685	0.00027308717656233814	0.005332461015753568
ENSG00000144134	219.9590293946704	0.6689718072608222	0.1635509595685599	4.090295825995396	4.308233279577538e-05	0.0013694113430947317
ENSG00000125629	1084.4665967087624	-0.748009441588	0.15201825124441426	-4.920523920416331	8.631284997640526e-07	5.747627101856412e-05
ENSG00000182389	92.47403123867258	-0.7710445364063694	0.2760272978372341	-2.793363346479715	0.005216306357632841	0.04439315557612347
ENSG00000136542	2266.757083649534	1.0506889467308198	0.297070747891382	3.5368307185700543	0.00040495913611479753	0.007150248942478194
ENSG00000123612	113.5327712330283	-0.6528925529740416	0.23691854028401715	-2.7557680888602314	0.005855449723999667	0.048128907253141645
ENSG00000091428	67.58571592687873	-1.918990153080732	0.3189871155213685	-6.015886096039456	1.7890534115464868e-09	2.720626172811349e-07
ENSG00000144320	1207.5300245563326	-0.6174190113903915	0.1671136600982374	-3.6946052825809876	0.00022022863006787715	0.004523249693958923
ENSG00000187231	506.9271098876738	-0.7701451139780426	0.16920372253356275	-4.551584932330782	5.324329605576901e-06	0.0002560951508369337
ENSG00000151689	697.5008129772546	0.6518663208899655	0.11884025646447267	5.485231522407908	4.129282475486337e-08	4.194036738530239e-06
ENSG00000247626	462.57766781396816	0.7289825101109384	0.13931349723581243	5.232676837313245	1.6707268761927726e-07	1.392379310506251e-05
ENSG00000030419	50.72484170586637	-1.0038646959705406	0.2976837624099337	-3.372252110238182	0.000745561676204745	0.011168588094788493
ENSG00000144452	72.44173953163173	2.307787869585123	0.7418583798604255	3.110819978901248	0.0018656864034789034	0.021873831011289677
ENSG00000261338	22.12449237400462	1.3007967196995385	0.46385839793214345	2.8042970128349998	0.005042642867504905	0.043427054025416384
ENSG00000115596	51.722503401430906	-0.8169301758758406	0.2897929045197422	-2.8190137271638656	0.004817145799184355	0.04201745655082298
ENSG00000213901	326.61631931607957	0.5033406910335265	0.132640078036977	3.7947858481597594	0.00014777094687797287	0.003365645393718429
ENSG00000163516	1953.0887012594142	-0.5300569704877993	0.1528411955641625	-3.4680242360789584	0.0005243000007972545	0.008731566938056047
ENSG00000188760	92.64644553251082	0.6837572641358345	0.2349796390031877	2.9098574967448934	0.003615935839166321	0.03451992013864868
ENSG00000171951	1175.3656102617485	-0.5367265189474604	0.16888078723093206	-3.1781384238428867	0.001482239665504298	0.01856499015321731
ENSG00000135932	3523.58345622657	0.6312811845216195	0.08515933330150359	7.4129418355894225	1.2352807288759446e-13	4.8939872034808805e-11
ENSG00000168918	144.84081867858785	0.9762593490114554	0.22893155930209022	4.264415758087845	2.0042594304575233e-05	0.0007341636429571293
ENSG00000184182	135.45740770129984	0.660006351335438	0.23117575121036224	2.854998190250733	0.004303707416885894	0.03886761557361556
ENSG00000271303	170.22119596434575	0.6069364733462771	0.21282693630600072	2.85178410158397	0.0043474617363795124	0.03916878302884114
ENSG00000088836	576.3576310351165	0.5409852907107157	0.12691546145329619	4.262564107760768	2.0209449403606524e-05	0.0007384787882798452
ENSG00000101236	686.360338001146	-0.8069130107915998	0.22563894393932094	-3.5761247447098303	0.00034872529529088536	0.006386933480053867
ENSG00000101265	388.49429911909675	-0.635449880560385	0.22713357557688255	-2.797692410496533	0.005146910127550244	0.04392671880400732
ENSG00000132646	3269.127065460976	0.5028402790322881	0.07285692642858342	6.901749822306702	5.136583982768155e-12	1.487139843472588e-09
ENSG00000061656	159.51530734078867	-0.903380179910288	0.31882818082778625	-2.833438931166016	0.004605010594008542	0.04078143205458741
ENSG00000101076	299.7773496646404	-0.5431616119300633	0.19047864562149874	-2.8515617073915096	0.004350504118905001	0.039172750903178705
ENSG00000196562	441.235326803545	1.451748694616761	0.19464194772687335	7.458560251636469	8.747301808897055e-14	3.658073020359588e-11
ENSG00000020256	497.894624301937	-0.6141016451806923	0.10014790117758382	-6.131947229645459	8.680990138159583e-10	1.4684528823594664e-07
ENSG00000124098	536.2458332881166	0.6222444181883761	0.20833377074356063	2.986766936380663	0.002819445754125573	0.02915299164035749
ENSG00000101187	3488.4628018663643	-0.6253661088968665	0.160381830323493	-3.8992328971149153	9.649792273363187e-05	0.0024172649363641066
ENSG00000228705	56.57089190972889	-1.1064452396308053	0.24974902955182596	-4.43022838413554	9.413334271233761e-06	0.00040394848440107725
ENSG00000196421	72.41036470361156	-0.8638179358083701	0.2924587897911186	-2.9536398493111813	0.003140502773499726	0.03135296369697505
ENSG00000166979	298.2444265900098	0.6607229652618082	0.16710122907904312	3.954028159477328	7.684635932210095e-05	0.0020296876133232104
ENSG00000206195	146.54370148091039	0.7634365234330642	0.19416100330553548	3.9319766092870148	8.42502649543676e-05	0.0021681841690393234
ENSG00000069998	1452.783910306581	-0.5137298283551996	0.16540449213044192	-3.105900098227442	0.001897007938303181	0.022121963215456536
ENSG00000100033	112.38670885165351	0.7187768549156224	0.21091245938604578	3.4079392796800203	0.0006545545834914375	0.010190609363457694
ENSG00000100027	194.0663072762787	-0.8187359700803901	0.25726009721566717	-3.1825221981239653	0.0014599832380239421	0.01836261290597364
ENSG00000272216	48.554725821272534	1.544990126790889	0.4601469505997395	3.3576015765772276	0.0007862184993864812	0.011604430890454386
ENSG00000218537	76.39664211011502	-0.9499083057544159	0.3305055424630033	-2.8741070381921006	0.004051716212587423	0.037399501888720814
ENSG00000099994	204.90312622101328	-1.6892714944643232	0.4953152657681782	-3.410497538056804	0.0006484446954522201	0.010126903412897483
ENSG00000128311	461.72079772451417	0.5204467650022239	0.15885577141262636	3.2762219488416844	0.001052058480815153	0.014570025587146278
ENSG00000100060	135.08358306986017	0.6313786006653318	0.18926580432821902	3.3359359494777734	0.0008501274771448175	0.012401811209704678
ENSG00000272720	107.71429748304702	0.9306450324642941	0.23577451466850954	3.9471824754797917	7.907628808926162e-05	0.0020740305177418704
ENSG00000244509	2210.2328385171395	0.5439914110270357	0.08156652469947284	6.669297399041344	2.5703093445947887e-11	6.046251122324148e-09
ENSG00000100298	47.78371047951365	1.0939244391167895	0.3208983716445226	3.408943565249972	0.00065214969311645	0.010163678705867653
ENSG00000167077	24.05155159712876	1.6885367267056872	0.5712724036346183	2.955747058605798	0.0031191277499624304	0.031160231105298204
ENSG00000100167	403.6918451941019	-0.5312625368258997	0.17291037883401372	-3.072473384237323	0.002122927641887113	0.024121264640460743
ENSG00000100197	44.119139286061205	1.2775136733971109	0.3208536995095179	3.9816080517382786	6.845059064276064e-05	0.0018702788423353202
