# Constructed from biom file
#OTU ID	hFMT_cecal_1296_1	hFMT_cecal_1296_2	hFMT_cecal_1296_3	hFMT_cecal_1297_1	hFMT_cecal_1297_2	hFMT_cecal_1297_4	mFMT_cecal_1191_2	mFMT_cecal_1191_3	mFMT_cecal_1275_1	mFMT_cecal_1275_2	mFMT_cecal_1275_4	noFMT_cecal_1192_1	noFMT_cecal_1192_3	noFMT_cecal_1294_1	noFMT_cecal_1294_2	noFMT_cecal_1294_3	noFMT_cecal_1295_4
577803f3876eb718cf8784b21f5ad1de	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	15.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0
270a745647e1f4f2daefddcae78b43c7	0.0	0.0	0.0	0.0	0.0	0.0	40.0	11.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11b7d5a0dd0446562be236a4a9144c75	0.0	0.0	0.0	24.0	26.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
2747bd94a19fbfa82f1e90e326d2f100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	34.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
9e3b0ce9bb690b78f97f20c102089c55	0.0	0.0	0.0	0.0	0.0	0.0	33.0	39.0	0.0	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
f1b5d72cafaaea7b61c531cb90452d9c	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	8.0	29.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
901c9973bde010c1a5c49023e63cc252	0.0	0.0	0.0	0.0	0.0	0.0	52.0	6.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
b65410081c87ed629211d7fb136ec45f	0.0	0.0	0.0	0.0	0.0	0.0	13.0	28.0	5.0	19.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
2ce88e05f1919882b01289628bd3d156	0.0	0.0	0.0	0.0	0.0	0.0	8.0	14.0	6.0	21.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0
c4170fd31c9aceb042c699e6c8b0f486	0.0	0.0	0.0	0.0	0.0	0.0	13.0	12.0	19.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
794c48d1c110499dbd6338457f2ed417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0
149465e40c1bdbc6230588a58a4d6eb0	20.0	17.0	9.0	9.0	6.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c0f9afc03ac59992eccc5e6fc3a38ec6	0.0	0.0	0.0	31.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
811f358e4e89eecbd75298ffce878cba	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
00cd2f68603124759047487807589f27	0.0	0.0	0.0	0.0	0.0	0.0	14.0	18.0	10.0	8.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
5bea1ccbd4d2470a8fcba76a2e095e2a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0e2573348777e55615736ca01785b7b4	14.0	21.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3883c3ab093249287e47ca21ff186ca4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0
58bd181f757283f5a4ceebdf90ff6243	0.0	0.0	0.0	0.0	29.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
185fd5fa18cb1cc8b0fa2bacf60af299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0
1a78539b37f0546f2a1643da51ce7636	12.0	31.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c1fb523690f4db6515ed0ab146d1ab8c	0.0	0.0	0.0	0.0	0.0	0.0	12.0	19.0	0.0	10.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
25f537c4856de1617e682de90caba215	0.0	0.0	0.0	0.0	0.0	0.0	10.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0f2a5acc53e55f2c9f0c7409421dc5a0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	16.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
b472c8e4f9b5ee3ae9ec84a3a7c4e63b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0
95d6a2a0e7a344010b5fd670677848e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	10.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
878b632cdaca176d4df49b32f8df27bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	33.0	0.0
2643df73928bfd7b6861c66b591af84c	0.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	11.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
3e0a5c3c45d702a53a3d2de195e4db33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
62dc76a09326c359be5946507e82e9fa	0.0	0.0	0.0	0.0	0.0	0.0	22.0	11.0	13.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
641e9477910c38cf51e100b54c1548b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a28e6b1aaae69477039957bc8a1222f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	15.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0
504b29d7282c288d06f7f26759d3fac9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0
ecf51a8d2dac4bcc29c10a1292de0a82	21.0	14.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2a89717b521dc276ae1bd08090909dc4	0.0	0.0	0.0	0.0	0.0	0.0	39.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f54447ae705d557e2c2b3777fbdd56f0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7c3d7711fd15460714ece118b35c0576	0.0	0.0	0.0	14.0	25.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7ad394d61d61a814631950655009d828	0.0	0.0	0.0	15.0	21.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd604e575361dd5195144bf8e5007cb7	24.0	6.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bcdff78f108f90ce33eea9907c345d2	0.0	0.0	0.0	26.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9c752d5c510e07c457e029af2d6d31b	0.0	0.0	0.0	0.0	0.0	0.0	24.0	11.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c803726dac1aad6846d209e915cea275	0.0	0.0	0.0	0.0	0.0	0.0	30.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14e78619269b8c45554ab4a8ddf2f22c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	10.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0
ea00763b3eff28e6e109d14cb2cff8d5	9.0	0.0	0.0	10.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61db0bd527e07336202fd0ff4578c042	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0
cd8d2ddb88bbe44dfa61a34dfd244b0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	31.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
13506518b825bfbd65794347af5958c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0
51d4f17b8dda9f7d972bf3dd0ecc4e59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
ac603e12c4b975609374395b148a0a79	6.0	15.0	11.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a6a394fe7285b50ee54b56f316a3944	16.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bfad0fff28f7e7956265b27a7b702bda	16.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1970af775bfecdd2ca50180b69989ee0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	19.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
6d4ab2107d92228c6751838e7dbbe697	0.0	0.0	0.0	0.0	0.0	0.0	13.0	11.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12470c486f558c083c46b45408cae9c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	15.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
24646f903382ae52da1b45805982e09f	0.0	0.0	0.0	16.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870c2e3e8ebeb830c2d64ee56078f58b	0.0	0.0	0.0	0.0	0.0	0.0	15.0	12.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3120660c883750285d85c12f7d898f67	0.0	0.0	5.0	13.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f8ad4365632e4a05d8897ac4ee70b3a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0
6d23b1a911e94074b127424a8fb2d5ad	0.0	0.0	0.0	11.0	11.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5eaeab6fa2a8efe96eac7a0712c65080	0.0	0.0	0.0	0.0	0.0	0.0	7.0	10.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
0f7b183901acd60418685b4fe37472c7	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
f98dab4619ff896a9cee45a9b9ddc792	0.0	0.0	0.0	3.0	17.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e34528ad14c087b5097669c01925644b	8.0	12.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
275a7bf0c5f28f800faa652f086cbd0c	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a927fa934cf9d977992764c4dcba0b7d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0
5e18094f37d33836726fabc09f8e46fc	0.0	0.0	0.0	0.0	0.0	0.0	3.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
431b7a050a85f69cfcb3d5bb614a02e9	0.0	0.0	0.0	0.0	0.0	0.0	14.0	4.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24cccadb274fef1f88113e8f019e2a63	16.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4422afa5e085d3e4373b56dd5c28160d	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e24e7b9b383a4e46a7761d21ddd703aa	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08eedcaf8f982611c4982038139f6271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bded763d7ae1d82fe5db0cc4b3b721f	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a80466eb93811bc792e1524c6afc316a	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	5.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
6f980c6f3f2ffefd2013c721461cc1c6	10.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fec2da4ccc40b9ad85a020553063366b	6.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c84d13308b8608a006759b82fcb5e4ac	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
227262067d4e6d71cd179bc7f7a5d1c4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
efa231614a5eb97a385a5cae7b440348	8.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3689d0c142e6b424206a35746952fca8	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6443ae1b639b169177263669b3256d9	0.0	0.0	0.0	0.0	0.0	0.0	14.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60614520ce7378162013d9e6054a37ef	9.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7d518e827d9d6a525a3c1d4b64bdc73c	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b72909635060381035aa822951ccee03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0
6e5be229dd49e819c917d2ae8b72610b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
73cd1c10175eb846badd2f34bd86dd08	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
645ad704bb17e791a05ee9cf57bfdcb6	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f9afe17105dd0c33bf41ce08824f362	0.0	0.0	0.0	3.0	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1841ceeb252a3e471065c84c01175567	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3abae39e94cf51920aec2b9fb42b53a9	0.0	0.0	0.0	0.0	0.0	0.0	7.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fee421dd182111e1d718ac10decab1e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0
2b33752353804e5616919765189fded9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
df15c502ea6fb8ffcacf9c14c883fad0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
501a3e687c65822914e1a727e5f43331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0
b0393e75df8338f8224463cb1b34efbd	6.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e67d040230cb40e443f1216db0ad833a	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a7a9d14747af9f14fcdabdef2549a77	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d85f7c80c1ad16d5903ce9d78ade5916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
06538b77450f85903962437f449fa60a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912487364b4fda5993a03f47d60111e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
5e581b06024ab980e25ee550e0b97247	0.0	0.0	0.0	3.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4d099764b60b46a0cdb2db9d88634c12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65564efafb80060ef155c05105b8ed0b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a4a246cdaf2ee7e109536faef354a46	7.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c518773de1fa8f58aebfc3c18e017d10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b90532f7b4cc2c26abd0f1f1657f80b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03d1db1ccc574034f8242e94d57eca3b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
401e9cda8dd173db76e03cfe30f2274e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
30e9ddb5a66d4e43d9cd62a529d469fe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
e238c6f976254aa34d2106b20782549a	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
629f41c0de31ba20f5d2b3f4c69e09c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
3b637959259f7df06762d2afbf7c6813	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4273b838f7e559fd70012de69e2779f	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57e11c3559fa2ef79a2702684229e4ba	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7a80eb794179e899066579742bc71f18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7215e6796de3e835c8879da79b1b708d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
b2224d09fb56fffb7949a37935a5b572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3e71e4a6e11740629a8c704b8e728e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
1eaa3cb7baaac3220b0606e3621afd16	0.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0570b4a067b34904d37cb5ddc848b221	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62669fe8cbcac323242a062e3c6a3386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2be98c32628392fea439c4626302fc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c24e0e391aa836b5eae25567c7eb89ee	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b5e0a6477e69e223d49eedc2c7c1b138	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85781f76fdd51f1cea0eab36c8b76a12	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b0f809cbabf3ac99182581ec095868b2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
630d3298d6df053fa8d57ead7cd4df95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
877fc99178b9d3a1e0dc4540dd107877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7566bcf9eeeac8d93022dfa6b5e75ab5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
49278a5c999a5119dec0511de99e703a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
31217980cfdf305668ba9c8482a34e81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
b155d97b79acc3086ce118451afa0124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
46a8c4f2ff14fa50466ca47e47d5df77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0
d084b32d5ad7ee012fef1f2de8889355	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c6a3cc351a282eee0fa3b42ee844f702	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817ca6c7f764f795484d3ca3bf564576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3e62f0b4f23818eb50082ee655952dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ed00fb3691748ed4cae9230b19be54c8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21ac648e3012e5459d81c963c295e194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9fb877df89cff6487d4371a1444880f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0
c3f21101b8845fd1c974cb14578fb119	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d5153b41e59c5ffb5a1fc080eb784cf	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
596db8ce20ae5cbfdc338a62f1bed1d9	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62f3afce028550c3e54f89369af0dd24	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
deb6cb498b1f0a2e2098d8698813c54b	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1d34bfaee639f5be81d28b8b33c5e2f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30914a635a90aafcf7e25ba3c837e40e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f4ce2839eb478e84935c76328c39e977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85a3e769a721c55ca2b9880a56a43373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
547a0856ea2e2b828f33089a98257ac3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
35ffcc3b809d667286737d79670b8de5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
75e0e2f88e38e8608eb1e621ccdd456d	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5b02c8456c2cf39b322bd2571de78104	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e6eeaebc488052ae670baf9da94af98	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
