geneID	WL2
ENSMUSG00000025727	1
ENSMUSG00000025728	647
ENSMUSG00000025730	230
ENSMUSG00000025731	7
ENSMUSG00000025732	18
ENSMUSG00000025733	106
ENSMUSG00000025735	2
ENSMUSG00000025736	120
ENSMUSG00000025737	220
ENSMUSG00000025738	0
ENSMUSG00000025739	0
ENSMUSG00000025742	169
ENSMUSG00000025743	23101
ENSMUSG00000025745	1964
ENSMUSG00000025746	10247
ENSMUSG00000025747	120
ENSMUSG00000025754	0
ENSMUSG00000025757	903
ENSMUSG00000025758	214
ENSMUSG00000025759	131
ENSMUSG00000025762	405
ENSMUSG00000025764	96
ENSMUSG00000025766	20
ENSMUSG00000025774	0
ENSMUSG00000025776	0
ENSMUSG00000025777	0
ENSMUSG00000025779	128
ENSMUSG00000025780	15
ENSMUSG00000025781	1836
ENSMUSG00000025782	355
ENSMUSG00000025783	0
ENSMUSG00000025784	0
ENSMUSG00000025785	70
ENSMUSG00000025786	1010
ENSMUSG00000025787	1
ENSMUSG00000025789	1
ENSMUSG00000025790	14204
ENSMUSG00000025791	943
ENSMUSG00000025792	772
ENSMUSG00000025793	1853
ENSMUSG00000025794	3030
ENSMUSG00000025795	498
ENSMUSG00000025804	1182
ENSMUSG00000025808	0
ENSMUSG00000025809	16098
ENSMUSG00000025810	1556
ENSMUSG00000025812	52
ENSMUSG00000025813	4
ENSMUSG00000025815	6
ENSMUSG00000025816	104
ENSMUSG00000025817	120
ENSMUSG00000025821	192
ENSMUSG00000025823	995
ENSMUSG00000025825	988
ENSMUSG00000025838	0
ENSMUSG00000025839	0
ENSMUSG00000025854	8450
ENSMUSG00000025855	6
ENSMUSG00000025856	70
ENSMUSG00000025857	250
ENSMUSG00000025858	458
ENSMUSG00000025860	1938
ENSMUSG00000025862	2063
ENSMUSG00000025867	38
ENSMUSG00000025868	354
ENSMUSG00000025869	127
ENSMUSG00000025870	156
ENSMUSG00000025871	1063
ENSMUSG00000025872	312
ENSMUSG00000025873	1243
ENSMUSG00000025875	350
ENSMUSG00000025876	8
ENSMUSG00000025877	19482
ENSMUSG00000025878	555
ENSMUSG00000025880	220
ENSMUSG00000025885	2
ENSMUSG00000025887	73
ENSMUSG00000025888	6958
ENSMUSG00000025889	0
ENSMUSG00000025892	0
ENSMUSG00000025893	22
ENSMUSG00000025894	84
ENSMUSG00000025898	345
ENSMUSG00000025899	83
ENSMUSG00000025900	0
ENSMUSG00000025902	0
ENSMUSG00000025903	315
ENSMUSG00000025905	0
ENSMUSG00000025907	491
ENSMUSG00000025909	0
ENSMUSG00000025911	375
ENSMUSG00000025912	24
ENSMUSG00000025915	1971
ENSMUSG00000025916	0
ENSMUSG00000025917	862
ENSMUSG00000025920	193
ENSMUSG00000025921	129
ENSMUSG00000025925	89
ENSMUSG00000025927	1
ENSMUSG00000025929	0
ENSMUSG00000025930	0
ENSMUSG00000025931	7
ENSMUSG00000025932	8
ENSMUSG00000025933	15
ENSMUSG00000025934	18
ENSMUSG00000025935	1016
ENSMUSG00000025937	153
ENSMUSG00000025938	3
ENSMUSG00000025939	267
ENSMUSG00000025940	227
ENSMUSG00000025945	0
ENSMUSG00000025946	2
ENSMUSG00000025949	1284
ENSMUSG00000025950	376
ENSMUSG00000025952	0
ENSMUSG00000025955	0
ENSMUSG00000025956	101
ENSMUSG00000025958	707
ENSMUSG00000025959	982
ENSMUSG00000025961	0
ENSMUSG00000025962	129
ENSMUSG00000025963	0
ENSMUSG00000025964	11
ENSMUSG00000025967	1619
ENSMUSG00000025968	556
ENSMUSG00000025969	31817
ENSMUSG00000025971	227
ENSMUSG00000025977	0
ENSMUSG00000025978	34
ENSMUSG00000025979	596
ENSMUSG00000025980	2638
ENSMUSG00000025981	464
ENSMUSG00000025982	4549
ENSMUSG00000025983	1
ENSMUSG00000025986	279
ENSMUSG00000025991	0
ENSMUSG00000025993	101
ENSMUSG00000025995	204
ENSMUSG00000025997	46
ENSMUSG00000026000	76
ENSMUSG00000026003	2062
ENSMUSG00000026004	104
ENSMUSG00000026005	1279
ENSMUSG00000026009	0
ENSMUSG00000026011	0
ENSMUSG00000026012	10
ENSMUSG00000026014	562
ENSMUSG00000026017	30
ENSMUSG00000026018	0
ENSMUSG00000026019	113
ENSMUSG00000026020	449
ENSMUSG00000026021	1200
ENSMUSG00000026023	0
ENSMUSG00000026024	397
ENSMUSG00000026027	75
ENSMUSG00000026028	688
ENSMUSG00000026029	2867
ENSMUSG00000026031	23953
ENSMUSG00000026032	370
ENSMUSG00000026034	989
ENSMUSG00000026035	154
ENSMUSG00000026036	241
ENSMUSG00000026037	214
ENSMUSG00000026039	24
ENSMUSG00000026042	2478
ENSMUSG00000026043	2400
ENSMUSG00000026047	49
ENSMUSG00000026048	54
ENSMUSG00000026049	18
ENSMUSG00000026051	0
ENSMUSG00000026058	0
ENSMUSG00000026062	1
ENSMUSG00000026063	0
ENSMUSG00000026064	7
ENSMUSG00000026065	43
ENSMUSG00000026068	31
ENSMUSG00000026069	75
ENSMUSG00000026070	2
ENSMUSG00000026072	71
ENSMUSG00000026073	9
ENSMUSG00000026074	2639
ENSMUSG00000026077	11
ENSMUSG00000026078	679
ENSMUSG00000026080	1
ENSMUSG00000026082	240
ENSMUSG00000026083	4975
ENSMUSG00000026085	0
ENSMUSG00000026087	877
ENSMUSG00000026088	981
ENSMUSG00000026090	19
ENSMUSG00000026094	411
ENSMUSG00000026095	37
ENSMUSG00000026096	19
ENSMUSG00000026097	93
ENSMUSG00000026098	23
ENSMUSG00000026100	0
ENSMUSG00000026102	430
ENSMUSG00000026103	907
ENSMUSG00000026104	5707
ENSMUSG00000026107	751
ENSMUSG00000026109	1
ENSMUSG00000026110	2891
ENSMUSG00000026111	623
ENSMUSG00000026112	7415
ENSMUSG00000026113	229
ENSMUSG00000026114	0
ENSMUSG00000026116	3120
ENSMUSG00000026117	0
ENSMUSG00000026121	155
ENSMUSG00000026123	1943
ENSMUSG00000026124	0
ENSMUSG00000026125	0
ENSMUSG00000026126	91
ENSMUSG00000026127	558
ENSMUSG00000026131	15803
ENSMUSG00000026134	51
ENSMUSG00000026135	263
ENSMUSG00000026141	2
ENSMUSG00000026142	760
ENSMUSG00000026147	0
ENSMUSG00000026149	0
ENSMUSG00000026150	1185
ENSMUSG00000026153	64
ENSMUSG00000026154	39
ENSMUSG00000026155	1478
ENSMUSG00000026156	2
ENSMUSG00000026158	605
ENSMUSG00000026159	1772
ENSMUSG00000026162	44
ENSMUSG00000026163	0
ENSMUSG00000026166	14
ENSMUSG00000026167	1
ENSMUSG00000026170	104
ENSMUSG00000026171	389
ENSMUSG00000026172	21
ENSMUSG00000026173	0
ENSMUSG00000026174	730
ENSMUSG00000026175	0
ENSMUSG00000026176	1267
ENSMUSG00000026177	6277
ENSMUSG00000026179	165
ENSMUSG00000026180	5
ENSMUSG00000026181	296
ENSMUSG00000026182	0
ENSMUSG00000026185	403
ENSMUSG00000026187	18
ENSMUSG00000026188	0
ENSMUSG00000026189	12
ENSMUSG00000026192	518
ENSMUSG00000026193	15199
ENSMUSG00000026196	16
ENSMUSG00000026197	563
ENSMUSG00000026198	0
ENSMUSG00000026199	222
ENSMUSG00000026200	125
ENSMUSG00000026201	471
ENSMUSG00000026202	284
ENSMUSG00000026203	219
ENSMUSG00000026204	249
ENSMUSG00000026205	0
ENSMUSG00000026207	504
ENSMUSG00000026208	37
ENSMUSG00000026209	377
ENSMUSG00000026211	51
ENSMUSG00000026213	427
ENSMUSG00000026219	9795
ENSMUSG00000026220	1
ENSMUSG00000026222	12578
ENSMUSG00000026223	2949
ENSMUSG00000026224	2
ENSMUSG00000026226	0
ENSMUSG00000026227	0
ENSMUSG00000026228	61
ENSMUSG00000026229	1723
ENSMUSG00000026234	5401
ENSMUSG00000026235	766
ENSMUSG00000026237	0
ENSMUSG00000026238	12749
ENSMUSG00000026239	312
ENSMUSG00000026240	232
ENSMUSG00000026241	2
ENSMUSG00000026245	403
ENSMUSG00000026246	0
ENSMUSG00000026247	0
ENSMUSG00000026248	385
ENSMUSG00000026249	240
ENSMUSG00000026251	0
ENSMUSG00000026253	0
ENSMUSG00000026254	1795
ENSMUSG00000026255	0
ENSMUSG00000026258	0
ENSMUSG00000026259	0
ENSMUSG00000026260	946
ENSMUSG00000026269	3480
ENSMUSG00000026270	192
ENSMUSG00000026271	78
ENSMUSG00000026272	0
ENSMUSG00000026273	100
ENSMUSG00000026274	16
ENSMUSG00000026275	598
ENSMUSG00000026276	31
ENSMUSG00000026277	699
ENSMUSG00000026278	7
ENSMUSG00000026279	239
ENSMUSG00000026280	499
ENSMUSG00000026281	106
ENSMUSG00000026283	238
ENSMUSG00000026285	2
ENSMUSG00000026288	1467
ENSMUSG00000026289	1129
ENSMUSG00000026295	0
ENSMUSG00000026301	0
ENSMUSG00000026303	0
ENSMUSG00000026304	0
ENSMUSG00000026305	1406
ENSMUSG00000026307	589
ENSMUSG00000026308	2
ENSMUSG00000026309	355
ENSMUSG00000026311	102
ENSMUSG00000026312	0
ENSMUSG00000026313	183
ENSMUSG00000026315	584
ENSMUSG00000026317	2015
ENSMUSG00000026319	555
ENSMUSG00000026321	619
ENSMUSG00000026322	0
ENSMUSG00000026327	0
ENSMUSG00000026331	0
ENSMUSG00000026333	40
ENSMUSG00000026335	484
ENSMUSG00000026336	0
ENSMUSG00000026339	587
ENSMUSG00000026341	17812
ENSMUSG00000026342	571
ENSMUSG00000026343	11
ENSMUSG00000026344	2
ENSMUSG00000026347	0
ENSMUSG00000026348	0
ENSMUSG00000026349	1153
ENSMUSG00000026353	1672
ENSMUSG00000026354	2
ENSMUSG00000026355	910
ENSMUSG00000026356	461
ENSMUSG00000026357	14
ENSMUSG00000026358	4003
ENSMUSG00000026360	387
ENSMUSG00000026361	351
ENSMUSG00000026365	187
ENSMUSG00000026368	0
ENSMUSG00000026374	579
ENSMUSG00000026377	356
ENSMUSG00000026380	3
ENSMUSG00000026383	10
ENSMUSG00000026384	62
ENSMUSG00000026385	1633
ENSMUSG00000026387	0
ENSMUSG00000026388	7
ENSMUSG00000026389	118
ENSMUSG00000026390	7694
ENSMUSG00000026393	1996
ENSMUSG00000026394	0
ENSMUSG00000026395	15401
ENSMUSG00000026398	1
ENSMUSG00000026399	18
ENSMUSG00000026401	0
ENSMUSG00000026404	82
ENSMUSG00000026405	0
ENSMUSG00000026407	3
ENSMUSG00000026409	24
ENSMUSG00000026411	93
ENSMUSG00000026413	14
ENSMUSG00000026414	90
ENSMUSG00000026415	0
ENSMUSG00000026416	0
ENSMUSG00000026417	0
ENSMUSG00000026418	5
ENSMUSG00000026420	0
ENSMUSG00000026421	5877
ENSMUSG00000026424	0
ENSMUSG00000026425	4477
ENSMUSG00000026426	3516
ENSMUSG00000026427	221
ENSMUSG00000026429	11
ENSMUSG00000026430	281
ENSMUSG00000026432	0
ENSMUSG00000026433	365
ENSMUSG00000026434	1353
ENSMUSG00000026435	95
ENSMUSG00000026436	579
ENSMUSG00000026437	979
ENSMUSG00000026439	566
ENSMUSG00000026442	1
ENSMUSG00000026443	0
ENSMUSG00000026447	13
ENSMUSG00000026450	0
ENSMUSG00000026452	2
ENSMUSG00000026455	75
ENSMUSG00000026456	323
ENSMUSG00000026457	2032
ENSMUSG00000026458	48
ENSMUSG00000026459	8
ENSMUSG00000026463	65
ENSMUSG00000026466	12407
ENSMUSG00000026468	0
ENSMUSG00000026469	537
ENSMUSG00000026470	1256
ENSMUSG00000026471	87
ENSMUSG00000026473	443
ENSMUSG00000026475	175
ENSMUSG00000026478	803
ENSMUSG00000026479	3
ENSMUSG00000026480	5332
ENSMUSG00000026482	5280
ENSMUSG00000026483	976
ENSMUSG00000026484	486
ENSMUSG00000026489	30
ENSMUSG00000026490	293
ENSMUSG00000026491	815
ENSMUSG00000026492	94
ENSMUSG00000026494	75
ENSMUSG00000026495	32
ENSMUSG00000026496	510
ENSMUSG00000026497	1
ENSMUSG00000026499	2041
ENSMUSG00000026500	139
ENSMUSG00000026502	337
ENSMUSG00000026504	211
ENSMUSG00000026509	2665
ENSMUSG00000026510	288
ENSMUSG00000026511	559
ENSMUSG00000026514	0
ENSMUSG00000026516	707
ENSMUSG00000026519	662
ENSMUSG00000026520	237
ENSMUSG00000026523	0
ENSMUSG00000026525	17
ENSMUSG00000026526	235
ENSMUSG00000026527	0
ENSMUSG00000026531	0
ENSMUSG00000026532	58
ENSMUSG00000026535	0
ENSMUSG00000026536	17125
ENSMUSG00000026542	0
ENSMUSG00000026544	160
ENSMUSG00000026546	10
ENSMUSG00000026547	10812
ENSMUSG00000026548	3732
ENSMUSG00000026553	5040
ENSMUSG00000026554	747
ENSMUSG00000026556	22
ENSMUSG00000026558	114
ENSMUSG00000026560	0
ENSMUSG00000026563	162
ENSMUSG00000026564	1
ENSMUSG00000026565	283
ENSMUSG00000026566	34
ENSMUSG00000026567	0
ENSMUSG00000026568	246
ENSMUSG00000026571	278
ENSMUSG00000026572	0
ENSMUSG00000026573	2
ENSMUSG00000026574	3
ENSMUSG00000026575	73
ENSMUSG00000026576	8
ENSMUSG00000026577	238
ENSMUSG00000026578	42
ENSMUSG00000026579	37
ENSMUSG00000026580	16
ENSMUSG00000026581	96
ENSMUSG00000026582	5
ENSMUSG00000026584	448
ENSMUSG00000026585	153
ENSMUSG00000026586	407
ENSMUSG00000026587	0
ENSMUSG00000026589	21
ENSMUSG00000026592	0
ENSMUSG00000026594	5
ENSMUSG00000026596	862
ENSMUSG00000026600	2671
ENSMUSG00000026601	12
ENSMUSG00000026602	0
ENSMUSG00000026603	211
ENSMUSG00000026604	287
ENSMUSG00000026605	62
ENSMUSG00000026608	317
ENSMUSG00000026609	0
ENSMUSG00000026610	0
ENSMUSG00000026611	0
ENSMUSG00000026614	0
ENSMUSG00000026615	1435
ENSMUSG00000026616	0
ENSMUSG00000026617	252
ENSMUSG00000026618	591
ENSMUSG00000026620	61
ENSMUSG00000026621	1
ENSMUSG00000026622	16
ENSMUSG00000026623	471
ENSMUSG00000026626	8100
ENSMUSG00000026627	183
ENSMUSG00000026628	10636
ENSMUSG00000026630	8
ENSMUSG00000026632	33
ENSMUSG00000026634	406
ENSMUSG00000026637	1225
ENSMUSG00000026638	0
ENSMUSG00000026639	6
ENSMUSG00000026640	35
ENSMUSG00000026641	1061
ENSMUSG00000026643	471
ENSMUSG00000026644	0
ENSMUSG00000026645	0
ENSMUSG00000026646	5
ENSMUSG00000026648	1322
ENSMUSG00000026649	9
ENSMUSG00000026650	2
ENSMUSG00000026655	132
ENSMUSG00000026656	10237
ENSMUSG00000026657	4226
ENSMUSG00000026659	113
ENSMUSG00000026662	528
ENSMUSG00000026663	995
ENSMUSG00000026664	843
ENSMUSG00000026667	1837
ENSMUSG00000026668	0
ENSMUSG00000026669	148
ENSMUSG00000026670	213
ENSMUSG00000026672	928
ENSMUSG00000026674	392
ENSMUSG00000026675	94
ENSMUSG00000026676	0
ENSMUSG00000026678	8
ENSMUSG00000026679	0
ENSMUSG00000026683	18
ENSMUSG00000026686	0
ENSMUSG00000026687	260
ENSMUSG00000026688	278
ENSMUSG00000026691	0
ENSMUSG00000026692	0
ENSMUSG00000026694	40
ENSMUSG00000026696	607
ENSMUSG00000026697	0
ENSMUSG00000026698	124
ENSMUSG00000026700	159
ENSMUSG00000026701	1840
ENSMUSG00000026705	248
ENSMUSG00000026707	73
ENSMUSG00000026708	68
ENSMUSG00000026709	98
ENSMUSG00000026712	1703
ENSMUSG00000026715	21
ENSMUSG00000026718	359
ENSMUSG00000026721	388
ENSMUSG00000026723	113
ENSMUSG00000026725	527
ENSMUSG00000026726	1
ENSMUSG00000026727	1257
ENSMUSG00000026728	33392
ENSMUSG00000026730	24
ENSMUSG00000026734	0
ENSMUSG00000026735	0
ENSMUSG00000026737	1092
ENSMUSG00000026739	990
ENSMUSG00000026740	3915
ENSMUSG00000026743	374
ENSMUSG00000026748	1187
ENSMUSG00000026749	1150
ENSMUSG00000026750	1368
ENSMUSG00000026751	0
ENSMUSG00000026753	605
ENSMUSG00000026754	354
ENSMUSG00000026755	376
ENSMUSG00000026761	384
ENSMUSG00000026764	143
ENSMUSG00000026765	0
ENSMUSG00000026766	662
ENSMUSG00000026767	427
ENSMUSG00000026768	0
ENSMUSG00000026770	162
ENSMUSG00000026771	262
ENSMUSG00000026773	14210
ENSMUSG00000026774	0
ENSMUSG00000026775	1955
ENSMUSG00000026778	2
ENSMUSG00000026779	26
ENSMUSG00000026781	420
ENSMUSG00000026782	185
ENSMUSG00000026784	106
ENSMUSG00000026785	58
ENSMUSG00000026786	3169
ENSMUSG00000026787	1
ENSMUSG00000026788	320
ENSMUSG00000026790	793
ENSMUSG00000026791	27
ENSMUSG00000026792	222
ENSMUSG00000026796	16549
ENSMUSG00000026797	1791
ENSMUSG00000026798	47
ENSMUSG00000026799	127
ENSMUSG00000026803	427
ENSMUSG00000026805	0
ENSMUSG00000026806	195
ENSMUSG00000026807	44
ENSMUSG00000026809	7
ENSMUSG00000026810	635
ENSMUSG00000026811	175
ENSMUSG00000026812	556
ENSMUSG00000026814	3275
ENSMUSG00000026815	12
ENSMUSG00000026816	343
ENSMUSG00000026817	143
ENSMUSG00000026818	0
ENSMUSG00000026819	1082
ENSMUSG00000026820	291
ENSMUSG00000026821	3856
ENSMUSG00000026822	4908
ENSMUSG00000026824	0
ENSMUSG00000026825	5
ENSMUSG00000026826	108
ENSMUSG00000026827	2875
ENSMUSG00000026828	4
ENSMUSG00000026829	2781
ENSMUSG00000026830	0
ENSMUSG00000026831	1
ENSMUSG00000026832	245
ENSMUSG00000026833	1444
ENSMUSG00000026834	0
ENSMUSG00000026835	5
ENSMUSG00000026836	481
ENSMUSG00000026837	3179
ENSMUSG00000026839	24
ENSMUSG00000026840	2
ENSMUSG00000026841	0
ENSMUSG00000026842	1121
ENSMUSG00000026843	465
ENSMUSG00000026848	840
ENSMUSG00000026849	633
ENSMUSG00000026851	994
ENSMUSG00000026853	367
ENSMUSG00000026854	71
ENSMUSG00000026856	145
ENSMUSG00000026857	157
ENSMUSG00000026858	100
ENSMUSG00000026860	345
ENSMUSG00000026864	15309
ENSMUSG00000026866	1793
ENSMUSG00000026867	1677
ENSMUSG00000026869	526
ENSMUSG00000026870	0
ENSMUSG00000026872	8321
ENSMUSG00000026873	19
ENSMUSG00000026874	2
ENSMUSG00000026875	8155
ENSMUSG00000026878	4012
ENSMUSG00000026879	2576
ENSMUSG00000026880	2714
ENSMUSG00000026882	0
ENSMUSG00000026883	87
ENSMUSG00000026885	19
ENSMUSG00000026887	128
ENSMUSG00000026888	8
ENSMUSG00000026889	278
ENSMUSG00000026890	1
ENSMUSG00000026893	1053
ENSMUSG00000026894	0
ENSMUSG00000026895	450
ENSMUSG00000026896	30949
ENSMUSG00000026904	0
ENSMUSG00000026914	1138
ENSMUSG00000026915	25
ENSMUSG00000026917	381
ENSMUSG00000026918	567
ENSMUSG00000026919	0
ENSMUSG00000026921	1
ENSMUSG00000026922	652
ENSMUSG00000026923	4279
ENSMUSG00000026924	1863
ENSMUSG00000026925	166
ENSMUSG00000026926	1196
ENSMUSG00000026927	1147
ENSMUSG00000026928	415
ENSMUSG00000026930	69
ENSMUSG00000026931	0
ENSMUSG00000026932	207
ENSMUSG00000026933	988
ENSMUSG00000026934	0
ENSMUSG00000026936	0
ENSMUSG00000026937	0
ENSMUSG00000026938	148
ENSMUSG00000026939	48
ENSMUSG00000026940	0
ENSMUSG00000026941	3
ENSMUSG00000026942	1566
ENSMUSG00000026943	1
ENSMUSG00000026944	303
ENSMUSG00000026946	2122
ENSMUSG00000026950	106
ENSMUSG00000026955	0
ENSMUSG00000026956	1040
ENSMUSG00000026958	673
ENSMUSG00000026959	1
ENSMUSG00000026960	107
ENSMUSG00000026961	0
ENSMUSG00000026963	0
ENSMUSG00000026965	1142
ENSMUSG00000026966	254
ENSMUSG00000026969	2
ENSMUSG00000026970	3800
ENSMUSG00000026971	5
ENSMUSG00000026972	590
ENSMUSG00000026974	128
ENSMUSG00000026975	43
ENSMUSG00000026976	0
ENSMUSG00000026977	925
ENSMUSG00000026979	2394
ENSMUSG00000026980	1976
ENSMUSG00000026981	76403
ENSMUSG00000026983	0
ENSMUSG00000026984	69
ENSMUSG00000026985	0
ENSMUSG00000026986	64
ENSMUSG00000026987	1338
ENSMUSG00000026988	167
ENSMUSG00000026989	0
ENSMUSG00000026991	3296
ENSMUSG00000026994	29
ENSMUSG00000026999	63
ENSMUSG00000027001	29
ENSMUSG00000027002	286
ENSMUSG00000027004	1
ENSMUSG00000027006	924
ENSMUSG00000027007	2656
ENSMUSG00000027009	5727
ENSMUSG00000027010	2423
ENSMUSG00000027011	359
ENSMUSG00000027012	8200
ENSMUSG00000027014	407
ENSMUSG00000027015	0
ENSMUSG00000027016	1
ENSMUSG00000027018	2237
ENSMUSG00000027022	1
ENSMUSG00000027030	385
ENSMUSG00000027035	11980
ENSMUSG00000027048	0
ENSMUSG00000027067	1451
ENSMUSG00000027068	276
ENSMUSG00000027070	0
ENSMUSG00000027071	1
ENSMUSG00000027072	6
ENSMUSG00000027073	47
ENSMUSG00000027074	54
ENSMUSG00000027075	7
ENSMUSG00000027076	240
ENSMUSG00000027077	0
ENSMUSG00000027078	4794
ENSMUSG00000027079	138
ENSMUSG00000027080	376
ENSMUSG00000027082	182
ENSMUSG00000027086	122
ENSMUSG00000027087	1917
ENSMUSG00000027088	289
ENSMUSG00000027091	1311
ENSMUSG00000027099	421
ENSMUSG00000027102	2
ENSMUSG00000027104	510
ENSMUSG00000027107	1
ENSMUSG00000027108	424
ENSMUSG00000027109	938
ENSMUSG00000027111	112
ENSMUSG00000027115	14
ENSMUSG00000027120	0
ENSMUSG00000027122	428
ENSMUSG00000027130	1355
ENSMUSG00000027131	723
ENSMUSG00000027132	157
ENSMUSG00000027133	239
ENSMUSG00000027134	38
ENSMUSG00000027157	0
ENSMUSG00000027160	62
ENSMUSG00000027162	647
ENSMUSG00000027163	198
ENSMUSG00000027164	674
ENSMUSG00000027165	31
ENSMUSG00000027166	64
ENSMUSG00000027167	16
ENSMUSG00000027168	0
ENSMUSG00000027170	687
ENSMUSG00000027171	15
ENSMUSG00000027173	8
ENSMUSG00000027175	292
ENSMUSG00000027176	309
ENSMUSG00000027177	2237
ENSMUSG00000027180	501
ENSMUSG00000027184	8992
ENSMUSG00000027185	183
ENSMUSG00000027186	0
ENSMUSG00000027187	2375
ENSMUSG00000027188	47
ENSMUSG00000027189	1452
ENSMUSG00000027193	2175
ENSMUSG00000027194	815
ENSMUSG00000027195	2578
ENSMUSG00000027198	648
ENSMUSG00000027199	365
ENSMUSG00000027200	95
ENSMUSG00000027201	138
ENSMUSG00000027202	4
ENSMUSG00000027203	51
ENSMUSG00000027204	1891
ENSMUSG00000027206	1139
ENSMUSG00000027207	428
ENSMUSG00000027208	132
ENSMUSG00000027209	0
ENSMUSG00000027210	6
ENSMUSG00000027215	889
ENSMUSG00000027217	35
ENSMUSG00000027219	8097
ENSMUSG00000027220	41
ENSMUSG00000027221	77
ENSMUSG00000027222	230
ENSMUSG00000027223	8
ENSMUSG00000027224	0
ENSMUSG00000027225	0
ENSMUSG00000027227	126
ENSMUSG00000027229	0
ENSMUSG00000027230	686
ENSMUSG00000027233	0
ENSMUSG00000027236	574
ENSMUSG00000027238	4
ENSMUSG00000027239	54
ENSMUSG00000027242	21
ENSMUSG00000027243	27
ENSMUSG00000027244	682
ENSMUSG00000027245	42
ENSMUSG00000027246	0
ENSMUSG00000027247	1172
ENSMUSG00000027248	6516
ENSMUSG00000027249	2
ENSMUSG00000027253	1080
ENSMUSG00000027254	120
ENSMUSG00000027255	1008
ENSMUSG00000027257	20
ENSMUSG00000027259	74
ENSMUSG00000027261	0
ENSMUSG00000027263	679
ENSMUSG00000027270	0
ENSMUSG00000027272	311
ENSMUSG00000027273	0
ENSMUSG00000027274	117
ENSMUSG00000027276	1654
ENSMUSG00000027281	2353
ENSMUSG00000027282	783
ENSMUSG00000027284	85
ENSMUSG00000027285	113
ENSMUSG00000027286	116
ENSMUSG00000027287	1488
ENSMUSG00000027288	2179
ENSMUSG00000027291	862
ENSMUSG00000027293	6281
ENSMUSG00000027296	2
ENSMUSG00000027297	0
ENSMUSG00000027298	28
ENSMUSG00000027300	156
ENSMUSG00000027301	0
ENSMUSG00000027303	2098
ENSMUSG00000027304	934
ENSMUSG00000027305	97
ENSMUSG00000027306	47
ENSMUSG00000027309	792
ENSMUSG00000027312	562
ENSMUSG00000027313	52
ENSMUSG00000027314	7
ENSMUSG00000027315	309
ENSMUSG00000027316	2
ENSMUSG00000027317	4
ENSMUSG00000027318	192
ENSMUSG00000027322	2796
ENSMUSG00000027323	38
ENSMUSG00000027324	11
ENSMUSG00000027326	35
ENSMUSG00000027327	143
ENSMUSG00000027329	28
ENSMUSG00000027330	16
ENSMUSG00000027331	38
ENSMUSG00000027332	258
ENSMUSG00000027333	1003
ENSMUSG00000027335	0
ENSMUSG00000027338	0
ENSMUSG00000027339	152
ENSMUSG00000027340	4215
ENSMUSG00000027341	565
ENSMUSG00000027342	2415
ENSMUSG00000027344	0
ENSMUSG00000027346	414
ENSMUSG00000027347	4599
ENSMUSG00000027349	752
ENSMUSG00000027350	2
ENSMUSG00000027351	4928
ENSMUSG00000027353	20
ENSMUSG00000027355	0
ENSMUSG00000027356	0
ENSMUSG00000027357	133
ENSMUSG00000027358	5
ENSMUSG00000027359	7
ENSMUSG00000027360	1768
ENSMUSG00000027361	356
ENSMUSG00000027363	2843
ENSMUSG00000027364	0
ENSMUSG00000027365	1231
ENSMUSG00000027366	9916
ENSMUSG00000027367	434
ENSMUSG00000027368	388
ENSMUSG00000027371	37
ENSMUSG00000027374	260
ENSMUSG00000027375	0
ENSMUSG00000027376	0
ENSMUSG00000027377	1
ENSMUSG00000027378	28
ENSMUSG00000027379	32
ENSMUSG00000027380	58
ENSMUSG00000027381	1154
ENSMUSG00000027384	100
ENSMUSG00000027386	3
ENSMUSG00000027387	24
ENSMUSG00000027394	191
ENSMUSG00000027395	93
ENSMUSG00000027397	688
ENSMUSG00000027398	59262
ENSMUSG00000027399	54992
ENSMUSG00000027400	0
ENSMUSG00000027401	0
ENSMUSG00000027403	0
ENSMUSG00000027404	1549
ENSMUSG00000027405	794
ENSMUSG00000027406	1209
ENSMUSG00000027408	12
ENSMUSG00000027409	0
ENSMUSG00000027411	539
ENSMUSG00000027412	33
ENSMUSG00000027416	0
ENSMUSG00000027419	0
ENSMUSG00000027420	3
ENSMUSG00000027422	24274
ENSMUSG00000027423	1647
ENSMUSG00000027424	126
ENSMUSG00000027425	334
ENSMUSG00000027427	148
ENSMUSG00000027428	81
ENSMUSG00000027429	1128
ENSMUSG00000027430	105
ENSMUSG00000027431	0
ENSMUSG00000027433	2788
ENSMUSG00000027434	0
ENSMUSG00000027435	277
ENSMUSG00000027438	14
ENSMUSG00000027439	437
ENSMUSG00000027442	0
ENSMUSG00000027443	0
ENSMUSG00000027444	0
ENSMUSG00000027445	0
ENSMUSG00000027446	0
ENSMUSG00000027447	14003
ENSMUSG00000027452	459
ENSMUSG00000027454	55
ENSMUSG00000027455	1027
ENSMUSG00000027456	24
ENSMUSG00000027457	0
ENSMUSG00000027459	50
ENSMUSG00000027460	7
ENSMUSG00000027463	20
ENSMUSG00000027465	1612
ENSMUSG00000027466	1648
ENSMUSG00000027468	0
ENSMUSG00000027469	1711
ENSMUSG00000027470	4
ENSMUSG00000027472	474
ENSMUSG00000027474	0
ENSMUSG00000027475	1779
ENSMUSG00000027478	8
ENSMUSG00000027479	2286
ENSMUSG00000027480	0
ENSMUSG00000027481	1
ENSMUSG00000027482	0
ENSMUSG00000027483	0
ENSMUSG00000027484	0
ENSMUSG00000027485	0
