geneID	KL2
ENSMUSG00000025220	2243
ENSMUSG00000025221	3
ENSMUSG00000025223	702
ENSMUSG00000025224	528
ENSMUSG00000025225	4907
ENSMUSG00000025226	68
ENSMUSG00000025227	355
ENSMUSG00000025228	2629
ENSMUSG00000025229	0
ENSMUSG00000025231	207
ENSMUSG00000025232	9120
ENSMUSG00000025234	4001
ENSMUSG00000025235	99
ENSMUSG00000025236	302
ENSMUSG00000025237	218
ENSMUSG00000025239	3159
ENSMUSG00000025240	1165
ENSMUSG00000025241	841
ENSMUSG00000025243	1
ENSMUSG00000025245	1171
ENSMUSG00000025246	604
ENSMUSG00000025255	37
ENSMUSG00000025257	16
ENSMUSG00000025260	305
ENSMUSG00000025261	3794
ENSMUSG00000025262	24
ENSMUSG00000025264	85
ENSMUSG00000025265	13
ENSMUSG00000025266	554
ENSMUSG00000025268	176
ENSMUSG00000025269	95
ENSMUSG00000025270	0
ENSMUSG00000025271	21
ENSMUSG00000025272	3
ENSMUSG00000025277	4
ENSMUSG00000025278	7703
ENSMUSG00000025279	61
ENSMUSG00000025280	407
ENSMUSG00000025283	2831
ENSMUSG00000025287	1078
ENSMUSG00000025288	0
ENSMUSG00000025289	767
ENSMUSG00000025290	6998
ENSMUSG00000025314	11555
ENSMUSG00000025316	232
ENSMUSG00000025317	1
ENSMUSG00000025318	0
ENSMUSG00000025321	1325
ENSMUSG00000025323	43
ENSMUSG00000025324	1609
ENSMUSG00000025326	1253
ENSMUSG00000025328	1
ENSMUSG00000025329	0
ENSMUSG00000025330	24
ENSMUSG00000025332	1677
ENSMUSG00000025333	0
ENSMUSG00000025337	2176
ENSMUSG00000025340	1433
ENSMUSG00000025347	0
ENSMUSG00000025348	11
ENSMUSG00000025350	10
ENSMUSG00000025351	13244
ENSMUSG00000025352	10
ENSMUSG00000025353	411
ENSMUSG00000025354	1165
ENSMUSG00000025355	5226
ENSMUSG00000025357	79
ENSMUSG00000025358	135
ENSMUSG00000025359	8
ENSMUSG00000025362	7506
ENSMUSG00000025364	1060
ENSMUSG00000025366	11961
ENSMUSG00000025369	2639
ENSMUSG00000025370	0
ENSMUSG00000025371	395
ENSMUSG00000025372	1515
ENSMUSG00000025373	1094
ENSMUSG00000025374	488
ENSMUSG00000025375	109
ENSMUSG00000025377	298
ENSMUSG00000025380	0
ENSMUSG00000025381	525
ENSMUSG00000025383	2
ENSMUSG00000025384	74
ENSMUSG00000025386	0
ENSMUSG00000025389	0
ENSMUSG00000025393	14217
ENSMUSG00000025395	19
ENSMUSG00000025396	0
ENSMUSG00000025400	0
ENSMUSG00000025401	6
ENSMUSG00000025402	286
ENSMUSG00000025403	263
ENSMUSG00000025404	1731
ENSMUSG00000025405	0
ENSMUSG00000025407	0
ENSMUSG00000025408	338
ENSMUSG00000025409	640
ENSMUSG00000025410	1951
ENSMUSG00000025413	288
ENSMUSG00000025417	1250
ENSMUSG00000025418	0
ENSMUSG00000025420	0
ENSMUSG00000025421	40
ENSMUSG00000025422	30
ENSMUSG00000025423	323
ENSMUSG00000025425	0
ENSMUSG00000025427	0
ENSMUSG00000025428	7402
ENSMUSG00000025429	1945
ENSMUSG00000025431	5
ENSMUSG00000025432	17
ENSMUSG00000025433	0
ENSMUSG00000025436	19
ENSMUSG00000025437	632
ENSMUSG00000025439	522
ENSMUSG00000025451	557
ENSMUSG00000025453	0
ENSMUSG00000025461	0
ENSMUSG00000025464	30
ENSMUSG00000025465	348
ENSMUSG00000025466	38
ENSMUSG00000025467	0
ENSMUSG00000025468	0
ENSMUSG00000025469	0
ENSMUSG00000025470	147
ENSMUSG00000025473	6715
ENSMUSG00000025474	157
ENSMUSG00000025475	0
ENSMUSG00000025477	250
ENSMUSG00000025478	0
ENSMUSG00000025479	0
ENSMUSG00000025480	0
ENSMUSG00000025481	0
ENSMUSG00000025482	0
ENSMUSG00000025484	440
ENSMUSG00000025485	1027
ENSMUSG00000025486	62
ENSMUSG00000025487	1069
ENSMUSG00000025488	4
ENSMUSG00000025489	1
ENSMUSG00000025491	5
ENSMUSG00000025492	9063
ENSMUSG00000025494	0
ENSMUSG00000025495	188
ENSMUSG00000025496	0
ENSMUSG00000025497	0
ENSMUSG00000025498	21674
ENSMUSG00000025499	376
ENSMUSG00000025500	0
ENSMUSG00000025503	13688
ENSMUSG00000025504	2
ENSMUSG00000025505	215
ENSMUSG00000025507	33
ENSMUSG00000025508	2616
ENSMUSG00000025509	1646
ENSMUSG00000025510	1117
ENSMUSG00000025511	266
ENSMUSG00000025512	371
ENSMUSG00000025515	5
ENSMUSG00000025519	0
ENSMUSG00000025521	761
ENSMUSG00000025525	443
ENSMUSG00000025527	0
ENSMUSG00000025528	0
ENSMUSG00000025529	0
ENSMUSG00000025531	440
ENSMUSG00000025532	432
ENSMUSG00000025533	360
ENSMUSG00000025534	4973
ENSMUSG00000025537	0
ENSMUSG00000025538	267
ENSMUSG00000025544	1595
ENSMUSG00000025545	64
ENSMUSG00000025551	0
ENSMUSG00000025555	87
ENSMUSG00000025557	0
ENSMUSG00000025558	18
ENSMUSG00000025571	484
ENSMUSG00000025572	554
ENSMUSG00000025573	0
ENSMUSG00000025574	38
ENSMUSG00000025575	800
ENSMUSG00000025576	0
ENSMUSG00000025577	66
ENSMUSG00000025578	7
ENSMUSG00000025579	1723
ENSMUSG00000025580	794
ENSMUSG00000025582	0
ENSMUSG00000025583	852
ENSMUSG00000025584	559
ENSMUSG00000025586	533
ENSMUSG00000025588	0
ENSMUSG00000025591	4844
ENSMUSG00000025592	0
ENSMUSG00000025597	0
ENSMUSG00000025602	39
ENSMUSG00000025607	440
ENSMUSG00000025608	1
ENSMUSG00000025609	749
ENSMUSG00000025610	0
ENSMUSG00000025612	2625
ENSMUSG00000025613	2622
ENSMUSG00000025616	703
ENSMUSG00000025626	274
ENSMUSG00000025630	1659
ENSMUSG00000025645	60
ENSMUSG00000025646	95
ENSMUSG00000025647	8563
ENSMUSG00000025648	708
ENSMUSG00000025650	12
ENSMUSG00000025651	1964
ENSMUSG00000025652	0
ENSMUSG00000025656	2
ENSMUSG00000025658	0
ENSMUSG00000025665	0
ENSMUSG00000025666	48
ENSMUSG00000025701	6
ENSMUSG00000025702	766
ENSMUSG00000025716	0
ENSMUSG00000025722	61
ENSMUSG00000025723	4
ENSMUSG00000025724	693
ENSMUSG00000025726	0
ENSMUSG00000025727	0
ENSMUSG00000025728	581
ENSMUSG00000025730	331
ENSMUSG00000025731	39
ENSMUSG00000025732	71
ENSMUSG00000025733	79
ENSMUSG00000025735	1
ENSMUSG00000025736	137
ENSMUSG00000025737	193
ENSMUSG00000025738	2
ENSMUSG00000025739	0
ENSMUSG00000025742	226
ENSMUSG00000025743	16582
ENSMUSG00000025745	1453
ENSMUSG00000025746	3895
ENSMUSG00000025747	101
ENSMUSG00000025754	0
ENSMUSG00000025757	963
ENSMUSG00000025758	56
ENSMUSG00000025759	98
ENSMUSG00000025762	529
ENSMUSG00000025764	733
ENSMUSG00000025766	16
ENSMUSG00000025774	0
ENSMUSG00000025776	0
ENSMUSG00000025777	0
ENSMUSG00000025779	139
ENSMUSG00000025780	5
ENSMUSG00000025781	2037
ENSMUSG00000025782	293
ENSMUSG00000025783	0
ENSMUSG00000025784	0
ENSMUSG00000025785	41
ENSMUSG00000025786	882
ENSMUSG00000025787	0
ENSMUSG00000025789	0
ENSMUSG00000025790	8225
ENSMUSG00000025791	1934
ENSMUSG00000025792	712
ENSMUSG00000025793	2308
ENSMUSG00000025794	2871
ENSMUSG00000025795	872
ENSMUSG00000025804	3662
ENSMUSG00000025808	2
ENSMUSG00000025809	12326
ENSMUSG00000025810	4786
ENSMUSG00000025812	24
ENSMUSG00000025813	0
ENSMUSG00000025815	1
ENSMUSG00000025816	133
ENSMUSG00000025817	137
ENSMUSG00000025821	185
ENSMUSG00000025823	1904
ENSMUSG00000025825	899
ENSMUSG00000025838	0
ENSMUSG00000025839	0
ENSMUSG00000025854	12984
ENSMUSG00000025855	4
ENSMUSG00000025856	378
ENSMUSG00000025857	277
ENSMUSG00000025858	475
ENSMUSG00000025860	1386
ENSMUSG00000025862	2255
ENSMUSG00000025867	1
ENSMUSG00000025868	501
ENSMUSG00000025869	225
ENSMUSG00000025870	131
ENSMUSG00000025871	1200
ENSMUSG00000025872	249
ENSMUSG00000025873	1249
ENSMUSG00000025875	489
ENSMUSG00000025876	6
ENSMUSG00000025877	12956
ENSMUSG00000025878	543
ENSMUSG00000025880	287
ENSMUSG00000025885	0
ENSMUSG00000025887	51
ENSMUSG00000025888	6393
ENSMUSG00000025889	172
ENSMUSG00000025892	0
ENSMUSG00000025893	60
ENSMUSG00000025894	89
ENSMUSG00000025898	346
ENSMUSG00000025899	59
ENSMUSG00000025900	0
ENSMUSG00000025902	1
ENSMUSG00000025903	345
ENSMUSG00000025905	0
ENSMUSG00000025907	557
ENSMUSG00000025909	0
ENSMUSG00000025911	115
ENSMUSG00000025912	19
ENSMUSG00000025915	1223
ENSMUSG00000025916	0
ENSMUSG00000025917	947
ENSMUSG00000025920	238
ENSMUSG00000025921	41
ENSMUSG00000025925	51
ENSMUSG00000025927	0
ENSMUSG00000025929	0
ENSMUSG00000025930	0
ENSMUSG00000025931	21
ENSMUSG00000025932	18
ENSMUSG00000025933	20
ENSMUSG00000025934	1381
ENSMUSG00000025935	1587
ENSMUSG00000025937	321
ENSMUSG00000025938	9
ENSMUSG00000025939	295
ENSMUSG00000025940	268
ENSMUSG00000025945	0
ENSMUSG00000025946	0
ENSMUSG00000025949	1475
ENSMUSG00000025950	1358
ENSMUSG00000025952	0
ENSMUSG00000025955	0
ENSMUSG00000025956	105
ENSMUSG00000025958	504
ENSMUSG00000025959	150
ENSMUSG00000025961	1
ENSMUSG00000025962	237
ENSMUSG00000025963	0
ENSMUSG00000025964	36
ENSMUSG00000025967	1340
ENSMUSG00000025968	812
ENSMUSG00000025969	36733
ENSMUSG00000025971	210
ENSMUSG00000025977	0
ENSMUSG00000025978	31
ENSMUSG00000025979	606
ENSMUSG00000025980	2799
ENSMUSG00000025981	455
ENSMUSG00000025982	3893
ENSMUSG00000025983	0
ENSMUSG00000025986	718
ENSMUSG00000025991	0
ENSMUSG00000025993	1464
ENSMUSG00000025995	232
ENSMUSG00000025997	61
ENSMUSG00000026000	57
ENSMUSG00000026003	3126
ENSMUSG00000026004	73
ENSMUSG00000026005	1069
ENSMUSG00000026009	1
ENSMUSG00000026011	0
ENSMUSG00000026012	44
ENSMUSG00000026014	774
ENSMUSG00000026017	34
ENSMUSG00000026018	0
ENSMUSG00000026019	126
ENSMUSG00000026020	367
ENSMUSG00000026021	1079
ENSMUSG00000026023	0
ENSMUSG00000026024	345
ENSMUSG00000026027	205
ENSMUSG00000026028	782
ENSMUSG00000026029	2286
ENSMUSG00000026031	14045
ENSMUSG00000026032	329
ENSMUSG00000026034	1136
ENSMUSG00000026035	212
ENSMUSG00000026036	426
ENSMUSG00000026037	245
ENSMUSG00000026039	20
ENSMUSG00000026042	1554
ENSMUSG00000026043	1365
ENSMUSG00000026047	44
ENSMUSG00000026048	64
ENSMUSG00000026049	14
ENSMUSG00000026051	1
ENSMUSG00000026058	1
ENSMUSG00000026062	8
ENSMUSG00000026063	0
ENSMUSG00000026064	8
ENSMUSG00000026065	99
ENSMUSG00000026068	7
ENSMUSG00000026069	34
ENSMUSG00000026070	3
ENSMUSG00000026072	48
ENSMUSG00000026073	12
ENSMUSG00000026074	1889
ENSMUSG00000026077	41
ENSMUSG00000026078	1532
ENSMUSG00000026080	0
ENSMUSG00000026082	235
ENSMUSG00000026083	5629
ENSMUSG00000026085	0
ENSMUSG00000026087	1147
ENSMUSG00000026088	843
ENSMUSG00000026090	18
ENSMUSG00000026094	538
ENSMUSG00000026095	21
ENSMUSG00000026096	16
ENSMUSG00000026097	71
ENSMUSG00000026098	9
ENSMUSG00000026100	0
ENSMUSG00000026102	233
ENSMUSG00000026103	1114
ENSMUSG00000026104	3377
ENSMUSG00000026107	1792
ENSMUSG00000026109	7
ENSMUSG00000026110	785
ENSMUSG00000026111	730
ENSMUSG00000026112	7055
ENSMUSG00000026113	210
ENSMUSG00000026114	0
ENSMUSG00000026116	1348
ENSMUSG00000026117	0
ENSMUSG00000026121	94
ENSMUSG00000026123	2457
ENSMUSG00000026124	0
ENSMUSG00000026125	0
ENSMUSG00000026126	125
ENSMUSG00000026127	557
ENSMUSG00000026131	10295
ENSMUSG00000026134	63
ENSMUSG00000026135	466
ENSMUSG00000026141	3
ENSMUSG00000026142	848
ENSMUSG00000026147	0
ENSMUSG00000026149	0
ENSMUSG00000026150	1128
ENSMUSG00000026153	68
ENSMUSG00000026154	39
ENSMUSG00000026155	1286
ENSMUSG00000026156	4
ENSMUSG00000026158	259
ENSMUSG00000026159	1300
ENSMUSG00000026162	28
ENSMUSG00000026163	0
ENSMUSG00000026166	21
ENSMUSG00000026167	0
ENSMUSG00000026170	26
ENSMUSG00000026171	365
ENSMUSG00000026172	19
ENSMUSG00000026173	0
ENSMUSG00000026174	862
ENSMUSG00000026175	1
ENSMUSG00000026176	1062
ENSMUSG00000026177	11146
ENSMUSG00000026179	148
ENSMUSG00000026180	7
ENSMUSG00000026181	341
ENSMUSG00000026182	0
ENSMUSG00000026185	432
ENSMUSG00000026187	22
ENSMUSG00000026188	1
ENSMUSG00000026189	20
ENSMUSG00000026192	1716
ENSMUSG00000026193	14752
ENSMUSG00000026196	12
ENSMUSG00000026197	334
ENSMUSG00000026198	0
ENSMUSG00000026199	139
ENSMUSG00000026200	140
ENSMUSG00000026201	330
ENSMUSG00000026202	2237
ENSMUSG00000026203	275
ENSMUSG00000026204	120
ENSMUSG00000026205	0
ENSMUSG00000026207	1088
ENSMUSG00000026208	8
ENSMUSG00000026209	380
ENSMUSG00000026211	32
ENSMUSG00000026213	753
ENSMUSG00000026219	11910
ENSMUSG00000026220	22
ENSMUSG00000026222	7677
ENSMUSG00000026223	2708
ENSMUSG00000026224	0
ENSMUSG00000026226	0
ENSMUSG00000026227	0
ENSMUSG00000026228	13
ENSMUSG00000026229	2460
ENSMUSG00000026234	4869
ENSMUSG00000026235	278
ENSMUSG00000026237	0
ENSMUSG00000026238	10702
ENSMUSG00000026239	260
ENSMUSG00000026240	158
ENSMUSG00000026241	0
ENSMUSG00000026245	556
ENSMUSG00000026246	0
ENSMUSG00000026247	0
ENSMUSG00000026248	305
ENSMUSG00000026249	184
ENSMUSG00000026251	0
ENSMUSG00000026253	0
ENSMUSG00000026254	1508
ENSMUSG00000026255	0
ENSMUSG00000026258	0
ENSMUSG00000026259	0
ENSMUSG00000026260	1194
ENSMUSG00000026269	1974
ENSMUSG00000026270	159
ENSMUSG00000026271	77
ENSMUSG00000026272	0
ENSMUSG00000026273	120
ENSMUSG00000026274	11
ENSMUSG00000026275	496
ENSMUSG00000026276	39
ENSMUSG00000026277	658
ENSMUSG00000026278	64
ENSMUSG00000026279	585
ENSMUSG00000026280	685
ENSMUSG00000026281	71
ENSMUSG00000026283	236
ENSMUSG00000026285	2
ENSMUSG00000026288	2701
ENSMUSG00000026289	757
ENSMUSG00000026295	0
ENSMUSG00000026301	0
ENSMUSG00000026303	0
ENSMUSG00000026304	0
ENSMUSG00000026305	1481
ENSMUSG00000026307	658
ENSMUSG00000026308	0
ENSMUSG00000026309	359
ENSMUSG00000026311	57
ENSMUSG00000026312	0
ENSMUSG00000026313	197
ENSMUSG00000026315	281
ENSMUSG00000026317	3305
ENSMUSG00000026319	377
ENSMUSG00000026321	421
ENSMUSG00000026322	0
ENSMUSG00000026327	42
ENSMUSG00000026331	0
ENSMUSG00000026333	59
ENSMUSG00000026335	440
ENSMUSG00000026336	0
ENSMUSG00000026339	3209
ENSMUSG00000026341	11487
ENSMUSG00000026342	446
ENSMUSG00000026343	6
ENSMUSG00000026344	7
ENSMUSG00000026347	7
ENSMUSG00000026348	0
ENSMUSG00000026349	932
ENSMUSG00000026353	3165
ENSMUSG00000026354	0
ENSMUSG00000026355	621
ENSMUSG00000026356	448
ENSMUSG00000026357	5
ENSMUSG00000026358	2610
ENSMUSG00000026360	298
ENSMUSG00000026361	333
ENSMUSG00000026365	230
ENSMUSG00000026368	0
ENSMUSG00000026374	630
ENSMUSG00000026377	365
ENSMUSG00000026380	2
ENSMUSG00000026383	7
ENSMUSG00000026384	265
ENSMUSG00000026385	2032
ENSMUSG00000026387	7
ENSMUSG00000026388	4
ENSMUSG00000026389	272
ENSMUSG00000026390	1787
ENSMUSG00000026393	1542
ENSMUSG00000026394	0
ENSMUSG00000026395	14968
ENSMUSG00000026398	0
ENSMUSG00000026399	13
ENSMUSG00000026401	0
ENSMUSG00000026404	46
ENSMUSG00000026405	0
ENSMUSG00000026407	0
ENSMUSG00000026409	25
ENSMUSG00000026411	95
ENSMUSG00000026413	6
ENSMUSG00000026414	28
ENSMUSG00000026415	0
ENSMUSG00000026416	0
ENSMUSG00000026417	0
ENSMUSG00000026418	1
ENSMUSG00000026420	0
ENSMUSG00000026421	2240
ENSMUSG00000026424	0
ENSMUSG00000026425	4002
ENSMUSG00000026426	4030
ENSMUSG00000026427	338
ENSMUSG00000026429	11
ENSMUSG00000026430	160
ENSMUSG00000026432	0
ENSMUSG00000026433	238
ENSMUSG00000026434	1101
ENSMUSG00000026435	135
ENSMUSG00000026436	763
ENSMUSG00000026437	3985
ENSMUSG00000026439	666
ENSMUSG00000026442	0
ENSMUSG00000026443	0
ENSMUSG00000026447	2
ENSMUSG00000026450	2
ENSMUSG00000026452	0
ENSMUSG00000026455	238
ENSMUSG00000026456	324
ENSMUSG00000026457	2836
ENSMUSG00000026458	33
ENSMUSG00000026459	0
ENSMUSG00000026463	71
ENSMUSG00000026466	10031
ENSMUSG00000026468	0
ENSMUSG00000026469	823
ENSMUSG00000026470	831
ENSMUSG00000026471	132
ENSMUSG00000026473	2028
ENSMUSG00000026475	91
ENSMUSG00000026478	2644
ENSMUSG00000026479	224
ENSMUSG00000026480	11470
ENSMUSG00000026482	1859
ENSMUSG00000026483	628
ENSMUSG00000026484	358
ENSMUSG00000026489	25
ENSMUSG00000026490	315
ENSMUSG00000026491	1061
ENSMUSG00000026492	123
ENSMUSG00000026494	60
ENSMUSG00000026495	20
ENSMUSG00000026496	518
ENSMUSG00000026497	0
ENSMUSG00000026499	3968
ENSMUSG00000026500	173
ENSMUSG00000026502	390
ENSMUSG00000026504	208
ENSMUSG00000026509	3667
ENSMUSG00000026510	353
ENSMUSG00000026511	585
ENSMUSG00000026514	0
ENSMUSG00000026516	430
ENSMUSG00000026519	586
ENSMUSG00000026520	253
ENSMUSG00000026523	1
ENSMUSG00000026525	57
ENSMUSG00000026526	226
ENSMUSG00000026527	0
ENSMUSG00000026531	0
ENSMUSG00000026532	8
ENSMUSG00000026535	0
ENSMUSG00000026536	13601
ENSMUSG00000026542	0
ENSMUSG00000026544	361
ENSMUSG00000026546	42
ENSMUSG00000026547	11215
ENSMUSG00000026548	728
ENSMUSG00000026553	6036
ENSMUSG00000026554	700
ENSMUSG00000026556	20
ENSMUSG00000026558	254
ENSMUSG00000026560	0
ENSMUSG00000026563	152
ENSMUSG00000026564	0
ENSMUSG00000026565	275
ENSMUSG00000026566	52
ENSMUSG00000026567	0
ENSMUSG00000026568	266
ENSMUSG00000026571	421
ENSMUSG00000026572	0
ENSMUSG00000026573	0
ENSMUSG00000026574	1
ENSMUSG00000026575	76
ENSMUSG00000026576	7
ENSMUSG00000026577	259
ENSMUSG00000026578	55
ENSMUSG00000026579	50
ENSMUSG00000026580	12
ENSMUSG00000026581	98
ENSMUSG00000026582	0
ENSMUSG00000026584	413
ENSMUSG00000026585	191
ENSMUSG00000026586	274
ENSMUSG00000026587	0
ENSMUSG00000026589	13
ENSMUSG00000026592	0
ENSMUSG00000026594	7
ENSMUSG00000026596	1048
ENSMUSG00000026600	5323
ENSMUSG00000026601	9
ENSMUSG00000026602	0
ENSMUSG00000026603	316
ENSMUSG00000026604	272
ENSMUSG00000026605	41
ENSMUSG00000026608	323
ENSMUSG00000026609	0
ENSMUSG00000026610	0
ENSMUSG00000026611	0
ENSMUSG00000026614	0
ENSMUSG00000026615	3671
ENSMUSG00000026616	0
ENSMUSG00000026617	425
ENSMUSG00000026618	914
ENSMUSG00000026620	43
ENSMUSG00000026621	0
ENSMUSG00000026622	14
ENSMUSG00000026623	649
ENSMUSG00000026626	8252
ENSMUSG00000026627	709
ENSMUSG00000026628	12957
ENSMUSG00000026630	94
ENSMUSG00000026632	32
ENSMUSG00000026634	457
ENSMUSG00000026637	1538
ENSMUSG00000026638	0
ENSMUSG00000026639	14
ENSMUSG00000026640	61
ENSMUSG00000026641	517
ENSMUSG00000026643	581
ENSMUSG00000026644	0
ENSMUSG00000026645	0
ENSMUSG00000026646	6
ENSMUSG00000026648	753
ENSMUSG00000026649	37
ENSMUSG00000026650	2
ENSMUSG00000026655	146
ENSMUSG00000026656	2569
ENSMUSG00000026657	3008
ENSMUSG00000026659	91
ENSMUSG00000026662	470
ENSMUSG00000026663	1116
ENSMUSG00000026664	485
ENSMUSG00000026667	2786
ENSMUSG00000026668	0
ENSMUSG00000026669	75
ENSMUSG00000026670	153
ENSMUSG00000026672	886
ENSMUSG00000026674	248
ENSMUSG00000026675	195
ENSMUSG00000026676	1
ENSMUSG00000026678	11
ENSMUSG00000026679	5
ENSMUSG00000026683	21
ENSMUSG00000026686	0
ENSMUSG00000026687	639
ENSMUSG00000026688	482
ENSMUSG00000026691	0
ENSMUSG00000026692	8
ENSMUSG00000026694	66
ENSMUSG00000026696	788
ENSMUSG00000026697	0
ENSMUSG00000026698	237
ENSMUSG00000026700	13
ENSMUSG00000026701	5969
ENSMUSG00000026705	215
ENSMUSG00000026707	49
ENSMUSG00000026708	25
ENSMUSG00000026709	82
ENSMUSG00000026712	1510
ENSMUSG00000026715	5
ENSMUSG00000026718	484
ENSMUSG00000026721	11976
ENSMUSG00000026723	53
ENSMUSG00000026725	237
ENSMUSG00000026726	2
ENSMUSG00000026727	1231
ENSMUSG00000026728	30897
ENSMUSG00000026730	86
ENSMUSG00000026734	0
ENSMUSG00000026735	0
ENSMUSG00000026737	585
ENSMUSG00000026739	719
ENSMUSG00000026740	2111
ENSMUSG00000026743	491
ENSMUSG00000026748	570
ENSMUSG00000026749	985
ENSMUSG00000026750	1482
ENSMUSG00000026751	0
ENSMUSG00000026753	660
ENSMUSG00000026754	322
ENSMUSG00000026755	370
ENSMUSG00000026761	444
ENSMUSG00000026764	84
ENSMUSG00000026765	127
ENSMUSG00000026766	822
ENSMUSG00000026767	398
ENSMUSG00000026768	9
ENSMUSG00000026770	9
ENSMUSG00000026771	291
ENSMUSG00000026773	2471
ENSMUSG00000026774	0
ENSMUSG00000026775	1823
ENSMUSG00000026778	1
ENSMUSG00000026779	21
ENSMUSG00000026781	541
ENSMUSG00000026782	217
ENSMUSG00000026784	47
ENSMUSG00000026785	46
ENSMUSG00000026786	4068
ENSMUSG00000026787	0
ENSMUSG00000026788	379
ENSMUSG00000026790	787
ENSMUSG00000026791	49
ENSMUSG00000026792	226
ENSMUSG00000026796	25123
ENSMUSG00000026797	1941
ENSMUSG00000026798	48
ENSMUSG00000026799	77
ENSMUSG00000026803	413
ENSMUSG00000026805	0
ENSMUSG00000026806	198
ENSMUSG00000026807	97
ENSMUSG00000026809	20
ENSMUSG00000026810	554
ENSMUSG00000026811	318
ENSMUSG00000026812	623
ENSMUSG00000026814	2405
ENSMUSG00000026815	12
ENSMUSG00000026816	245
ENSMUSG00000026817	421
ENSMUSG00000026818	0
ENSMUSG00000026819	676
ENSMUSG00000026820	192
ENSMUSG00000026821	2103
ENSMUSG00000026822	1052
ENSMUSG00000026824	0
ENSMUSG00000026825	3
ENSMUSG00000026826	16
ENSMUSG00000026827	2871
ENSMUSG00000026828	0
ENSMUSG00000026829	1222
ENSMUSG00000026830	0
ENSMUSG00000026831	0
ENSMUSG00000026832	284
ENSMUSG00000026833	1591
ENSMUSG00000026834	0
ENSMUSG00000026835	3
ENSMUSG00000026836	325
ENSMUSG00000026837	2105
ENSMUSG00000026839	32
ENSMUSG00000026840	0
ENSMUSG00000026841	0
ENSMUSG00000026842	968
ENSMUSG00000026843	504
ENSMUSG00000026848	532
ENSMUSG00000026849	457
ENSMUSG00000026851	1119
ENSMUSG00000026853	695
ENSMUSG00000026854	98
ENSMUSG00000026856	150
ENSMUSG00000026857	135
ENSMUSG00000026858	85
ENSMUSG00000026860	469
ENSMUSG00000026864	21236
ENSMUSG00000026866	343
ENSMUSG00000026867	1291
ENSMUSG00000026869	1269
ENSMUSG00000026870	0
ENSMUSG00000026872	9185
ENSMUSG00000026873	9
ENSMUSG00000026874	0
ENSMUSG00000026875	2008
ENSMUSG00000026878	4008
ENSMUSG00000026879	4701
ENSMUSG00000026880	1480
ENSMUSG00000026882	0
ENSMUSG00000026883	1030
ENSMUSG00000026885	570
ENSMUSG00000026887	107
ENSMUSG00000026888	5
ENSMUSG00000026889	288
ENSMUSG00000026890	0
ENSMUSG00000026893	833
ENSMUSG00000026894	0
ENSMUSG00000026895	506
ENSMUSG00000026896	15672
ENSMUSG00000026904	0
ENSMUSG00000026914	2146
ENSMUSG00000026915	53
ENSMUSG00000026917	521
ENSMUSG00000026918	612
ENSMUSG00000026919	0
ENSMUSG00000026921	2
ENSMUSG00000026922	799
ENSMUSG00000026923	2174
ENSMUSG00000026924	1811
ENSMUSG00000026925	134
ENSMUSG00000026926	1117
ENSMUSG00000026927	956
ENSMUSG00000026928	323
ENSMUSG00000026930	67
ENSMUSG00000026931	0
ENSMUSG00000026932	187
ENSMUSG00000026933	592
ENSMUSG00000026934	0
ENSMUSG00000026936	0
ENSMUSG00000026937	0
ENSMUSG00000026938	98
ENSMUSG00000026939	72
ENSMUSG00000026940	0
ENSMUSG00000026941	2
ENSMUSG00000026942	810
ENSMUSG00000026943	3
ENSMUSG00000026944	501
ENSMUSG00000026946	1111
ENSMUSG00000026950	21
ENSMUSG00000026955	2
ENSMUSG00000026956	968
ENSMUSG00000026958	1017
ENSMUSG00000026959	0
ENSMUSG00000026960	73
ENSMUSG00000026961	0
ENSMUSG00000026963	0
ENSMUSG00000026965	920
ENSMUSG00000026966	176
ENSMUSG00000026969	1
ENSMUSG00000026970	5744
ENSMUSG00000026971	0
ENSMUSG00000026972	628
ENSMUSG00000026974	97
ENSMUSG00000026975	18
ENSMUSG00000026976	0
ENSMUSG00000026977	1176
ENSMUSG00000026979	1863
ENSMUSG00000026980	977
ENSMUSG00000026981	17758
ENSMUSG00000026983	0
ENSMUSG00000026984	55
ENSMUSG00000026985	0
ENSMUSG00000026986	327
ENSMUSG00000026987	1555
ENSMUSG00000026988	127
ENSMUSG00000026989	0
ENSMUSG00000026991	2896
ENSMUSG00000026994	151
ENSMUSG00000026999	27
ENSMUSG00000027001	17
ENSMUSG00000027002	797
ENSMUSG00000027004	0
ENSMUSG00000027006	2833
ENSMUSG00000027007	2809
ENSMUSG00000027009	2001
ENSMUSG00000027010	1383
ENSMUSG00000027011	288
ENSMUSG00000027012	8089
ENSMUSG00000027014	316
ENSMUSG00000027015	0
ENSMUSG00000027016	0
ENSMUSG00000027018	1412
ENSMUSG00000027022	0
ENSMUSG00000027030	102
ENSMUSG00000027035	9900
ENSMUSG00000027048	1
ENSMUSG00000027067	1312
ENSMUSG00000027068	559
ENSMUSG00000027070	1
ENSMUSG00000027071	0
ENSMUSG00000027072	0
ENSMUSG00000027073	2
ENSMUSG00000027074	160
ENSMUSG00000027075	7
ENSMUSG00000027076	235
ENSMUSG00000027077	0
ENSMUSG00000027078	3459
ENSMUSG00000027079	118
ENSMUSG00000027080	318
ENSMUSG00000027082	171
ENSMUSG00000027086	112
ENSMUSG00000027087	1581
ENSMUSG00000027088	322
