gene	log2_fold_change	p_value	fdr
ATP6V0E1	-0.36989889046313223	0.008707584848689194	0.07728657607935938
CPEB4	-0.35553167400087876	0.1621290384899442	0.4151307986258789
SELENOK	0.10083586303008596	0.5596580427190466	0.7814749064561419
CRBN	-0.15586026893835922	0.24358852614545357	0.5074169152505148
RNF7	-0.2849270988868009	0.021701498892763706	0.1360150961305234
TFDP2	0.013621499943405418	0.9487547502948726	0.973799922131303
XRN1	0.04122157602620693	0.7580208755183253	0.9022029835730284
PDCD10	-0.27770365976968553	0.11324915745692725	0.33998539076880047
ACAP2	0.06599141768792131	0.6303474586907933	0.8241230727073592
GNAI2	-0.09677689126448703	0.3454375961793267	0.6132053725965936
TFG	-0.04825318295327375	0.7462266447971045	0.899223668871252
RPL24	-0.23645438041633715	0.12507903918482352	0.3630672873597286
FXR1	-0.10151770198259709	0.3960046998948632	0.6501580640016028
ABTB1	-0.10348980521170836	0.6027991673727999	0.8013023350471916
EIF1B	-0.1538683280823481	0.26278453008727143	0.5296461121223003
KLHL24	0.2813852456622261	0.07532045882538553	0.2670792448175581
NKTR	0.11376644612481453	0.3445969374066956	0.6124739098932438
FOXP1	0.1408645208586186	0.3588421070503358	0.6208061553205577
SPCS1	-0.028723404164480788	0.777896630495268	0.9104130098097772
MOB1A	-0.2601894958786322	0.020041512033723355	0.13017873043723033
ACTR3	-0.3595724042787152	0.005615017621644114	0.05858658514082205
SF3B6	-0.41838525922822195	0.001967198027761495	0.0351390747708897
RPS15	-0.25706679087216683	0.03954934634149404	0.18961452962151773
RTN4	-0.20272401920448455	0.05002638929737148	0.21532442863236098
USP34	0.04713319260802257	0.7033769912086126	0.8765868678386618
COQ10B	0.0353324110041906	0.8001470098107684	0.9190211252902449
SF3B1	0.12455351734779134	0.1103031139625851	0.3339542301934996
HPCAL1	0.1232912034473985	0.47958174790048913	0.7198763841909652
ODC1	0.35297632992868067	0.13237021031641955	0.3712406666687118
BIRC6	-0.1604149405594381	0.2504018781177978	0.517087115361753
PLEKHB2	0.03758445881231976	0.7827200743004552	0.9123221746944131
SOS1	-0.14026185861261414	0.5130556827181924	0.7450778156547733
WIPF1	0.08923984475488385	0.5512270452910195	0.776610937950942
ORC4	0.5247109443203342	0.00025472649843379585	0.012101257492405417
PLEK	-0.015969640756530235	0.9264881183856327	0.9676711994767115
SUMO1	-0.36159080730998105	0.0015248816480527498	0.031702173695778595
NFE2L2	0.25083891283719234	0.06481555803430421	0.24565164608470133
TMEM59	-0.3817539894669411	0.00103054636485118	0.023759862000245612
STXBP3	-0.24708966121523687	0.15475705827771677	0.4023686217472542
PARK7	-0.2745461972810424	0.043898112264087116	0.1991441346837476
ELAPOR1	0.10448889119170839	0.5665598605410315	0.782992302430497
SRSF4	0.1639302928997538	0.1226868599807132	0.3577949447192636
RAP1A	-0.08146891741985272	0.5043638980359213	0.739975369911018
CAPZA1	-0.12184797432263299	0.34233465752589154	0.6099703561153355
SFPQ	0.12512153801235254	0.26394011854746535	0.5301160071503866
PRDM2	0.17178188543559386	0.18132206061251577	0.4370753653881323
RO60	-0.09586748905361059	0.4711226639747883	0.716969421533517
AKT3	0.17706481596765336	0.27833023168160265	0.5470892724525588
CTBS	-0.1144874591110062	0.45728378409169	0.7076291916410857
CD46	0.10373063794773918	0.49900919003251387	0.7380018645103463
APH1A	-0.13864568664691018	0.2667895416101064	0.5332059509941846
ATP6V0B	0.03139880289337865	0.7897004898352573	0.915495922852741
TMED5	0.15204908774261458	0.35746491117866774	0.6208061553205577
DR1	0.06791594922134428	0.5730405768854243	0.7896576512722
PRRC2C	0.05975152197744524	0.4730436941235714	0.717679096633569
PRDX6	-0.26185378893049216	0.11583863463922336	0.3455812294351779
SYF2	-0.11146804435291505	0.2723983189389607	0.5404045334402323
RSRP1	0.4227323497094956	0.007033573151179694	0.06616218981393118
RCOR3	-0.0820891007354742	0.6765016832890524	0.858544320976959
ARID1A	0.18909076917313927	0.2409079172160098	0.5061467270149836
CREB1	-0.07430335488052081	0.704062512877239	0.8765868678386618
IRAG2	-0.10398525187227597	0.5806289831131203	0.7905874410919089
SPCS2	-0.21662771310256954	0.09317364629996515	0.29853170529742196
PHF3	0.020142092022797646	0.8557594271089818	0.9351218449285676
TNFAIP3	1.0092134925202128	0.00015267281748682996	0.008391132930333845
MED28	-0.018725859342740778	0.8950576175044507	0.9553857671087905
MYL12B	-0.2653384304014633	0.0067468404263605905	0.06558663244400874
FOXO3	0.10699755049833196	0.4767580789884063	0.7190504861676312
CCNI	-0.0514746770576615	0.664356498279436	0.8464474522898326
UBN1	0.15759226417954145	0.274947276579548	0.5426790859560415
CYP20A1	0.024385880642270714	0.8571385840212236	0.9351218449285676
UBE2B	-0.13032992443393324	0.36341905425422627	0.6242783478239575
PTBP3	0.007179695356986892	0.9459823833766421	0.973799922131303
RAD23B	-0.3036115654097712	0.024973327422709826	0.14643614070943733
SET	-0.22243925481082882	0.05107440147836169	0.2165736489987503
RAB14	-0.24091677110128665	0.04830250166729787	0.21043986244685564
VPS4B	-0.0937861278495863	0.3699740703208093	0.6271565201523565
NPC2	0.1605011942579783	0.2988712153066112	0.5684821004394264
YPEL5	0.5259242775548273	0.00863965439565845	0.07716291332122453
YIPF4	-0.04487183806000405	0.7910067395898481	0.915495922852741
MXI1	0.23583824629539646	0.1379971120183652	0.3766867964604184
SMNDC1	-0.046679225290311585	0.7513457387209761	0.899223668871252
GNA13	-0.05444239536462952	0.7649488222308414	0.9026522435738005
DUSP1	0.6673664844865437	0.005091307755310566	0.055387018307302846
ELF1	-0.1643741490035366	0.24857402759228553	0.5155475840774688
PAIP2	0.08901708185008621	0.33359430429592296	0.6019018444935277
SERP1	-0.1414616869773111	0.18833589477172497	0.448205608705303
LYPLA1	-0.14554383809198634	0.23902041433118137	0.5052665267444647
ZMYM2	0.09944879174856373	0.4536764722115275	0.7054446994453458
TBC1D15	-0.14434986152301107	0.2730631200203105	0.5404531835305038
KHDRBS1	-0.09279221308118192	0.466270198966914	0.7113107647241164
ZNF639	-0.4243217876039016	0.023937562836998116	0.1448390156329226
GPSM2	0.19293644963812748	0.3068025920489411	0.5761115690380247
GTDC1	-0.013189657035263	0.9544652745907086	0.973799922131303
CXCR4	0.31293969904344204	0.08921103854268889	0.29239122494840003
RPL21	0.0059822519874220565	0.9536233403529676	0.973799922131303
UBL3	-0.013423191029782936	0.9156200284369987	0.9625222092766028
FYTTD1	-0.23489999353994792	0.08543217537117634	0.28727296258585117
COPA	0.22664538765732128	0.09291553278240784	0.29837369965406924
RBBP6	0.2873654081278961	0.12147814116367905	0.35646034819735495
ZC3H7A	-0.07050797516973141	0.6356096233368553	0.8256772943880824
ANXA11	-0.18236440560122222	0.14295041269397687	0.38393214769615785
NAA60	0.0036807289474328755	0.982731774122885	0.9910541321253371
RPL5	-0.07006264699101818	0.55506618396498	0.7790354807426202
RPAP2	0.3579343227987272	0.010783751813902951	0.08793400894678824
SEPTIN7	-0.19222013018490955	0.006438556072166369	0.064313326796759
CBX3	-0.4170147386012279	1.6747467898563804e-05	0.0016418900703920136
HNRNPA2B1	-0.06258547196226177	0.4216814767141577	0.673276905278806
NT5C3A	-0.10837677875134635	0.5117730215263769	0.7447287655409294
CLTA	-0.6270760329593419	1.7540323928001677e-06	0.0005596566400189177
SRGN	0.2918431763664054	0.08159610197306832	0.28071948853109535
VPS26A	-0.12150696215396634	0.41963304124530243	0.6730132020780002
MED13L	-0.04072510505307399	0.7489241016135829	0.899223668871252
RNF11	0.2554917797757478	0.19720777408321566	0.45761875687826065
ITPR2	-0.03353217463796384	0.8374767151642796	0.9318325048557312
TRIR	-0.04553435892701913	0.6365168411074713	0.8256772943880824
PFDN5	-0.15397666997636478	0.20834314838795143	0.4659191847361229
SPATS2	-0.1811349204876482	0.43703292701616137	0.6862857722044996
TUBA1B	-0.1886371281538547	0.4100420367232265	0.6643424835345698
AMD1	0.28314857770658824	0.09250683961240842	0.29837369965406924
NMI	-0.40992338815009866	0.062180897886753544	0.24080353138257674
BAZ2B	-0.0647810150501466	0.6944990236314561	0.8713249383400797
LPGAT1	0.15339784917163812	0.2022918049574337	0.4593219657921225
AGO2	0.0028868333905476377	0.989305446642994	0.9934767977883616
PREX1	0.19977608108124667	0.1701620071956763	0.4258520285159745
NCOA3	-0.12624076181348218	0.3178077335902989	0.5888988889143223
ATP5F1E	-0.21212975904269907	0.01869371712532614	0.12541465620700024
SRSF6	0.17927996691873987	0.20162353020307944	0.45902668908663496
STAU1	-0.38055926770487314	0.010863761568972266	0.08793400894678824
STX16	0.1079419700706997	0.4228662935037487	0.6744151042598849
USP22	-0.08170737387012626	0.5914434575561498	0.7943991034846519
USP9X	0.2462178705961285	0.06928937753417538	0.25323406776556684
RPS10	-0.00921237391460842	0.9415264895646224	0.973799922131303
DEK	-0.21269917011820633	0.12057512453468643	0.3552615524949833
LRRFIP1	0.17011112066906944	0.18535163031801327	0.44292220689705847
EMC3	-0.08760513246530989	0.5085882494255711	0.7408487343824068
TM9SF2	-0.0510577614945208	0.7495728293082909	0.899223668871252
IRF1	0.4469902541268737	0.015124406837117712	0.11083475574482672
NDUFA1	-0.1874715110833968	0.0525890318286953	0.21887359117062538
PPDPF	-0.10452709098435677	0.6492996829224063	0.8343968047626965
RPL23	0.11701506261703855	0.38311859529910963	0.6366005496307299
FOSB	1.125555578405591	3.1279259453473154e-06	0.0005596566400189177
VASP	-0.20385319362301108	0.15647604159773942	0.40508018739704643
GPCPD1	0.29078513748319257	0.14155077426457005	0.38393214769615785
PANK2	-0.17407082452259764	0.2724620505535398	0.5404045334402323
TMX4	0.09396171437292335	0.4782891818507595	0.7198763841909652
SNRPB	-0.2888308475267618	0.023272303340661115	0.14271667600827936
MAX	0.0678321558532065	0.6081902082517398	0.8032382694932866
RALY	-0.21790839652910762	0.09709687776868585	0.3062945658530951
DYNLRB1	-0.48113772876654753	0.0029682440545233347	0.042416207539138454
MMP24OS	-0.12782167406575795	0.4570704800715004	0.7076291916410857
CAPNS1	-0.11347335818676108	0.2764336375341845	0.5443014375032417
HCST	-0.21462165862079535	0.2834411208965648	0.5502477061328045
COX6B1	-0.3284983784223433	0.017547222957086113	0.11997598854390457
PRDX5	-0.21911200173284628	0.30232739001557163	0.5705675809552604
BECN1	0.2044232377977776	0.23462029905339443	0.4974368061532651
UXT	0.04341839952657853	0.7025869814710809	0.8765868678386618
MAP2K2	-0.27909385627873956	0.0562766084781174	0.2252640714712318
HNRNPH2	0.007243441790109983	0.9627169599705904	0.9805577589436734
COX7C	-0.137307068261512	0.17225325206850328	0.42883257352942716
RAP1B	0.019244427986936204	0.8881845825771011	0.9521498638429688
UBR4	0.07568599801392928	0.6056560955246755	0.8026564180220965
HP1BP3	-0.05224102600388214	0.6536386842747375	0.8379520321201813
SLC35E1	-0.08590116451285125	0.6580038517302854	0.8413630305034026
KLF2	0.14885056565175434	0.5032783235156819	0.7395056831278881
UQCR11	-0.21027338126297995	0.07530126919597847	0.2670792448175581
MACF1	0.1837745660101058	0.17532279478689772	0.43195909267323596
TUBA4A	0.16461303823436949	0.35063419797183715	0.6148727889153027
AKAP9	-0.06480540671672279	0.7878439935209873	0.9153081843426755
ZFP36	0.7149585027596169	0.000516593058471854	0.017357547257437184
ATF4	0.09806985671329306	0.513913903661271	0.7452405394039674
TPST2	0.018996569422455308	0.9117773222856113	0.9615718033550837
RAC2	-0.18853189345171717	0.21640021054801495	0.47269498220685563
ATP6V1F	-0.25215905808112354	0.06399379676677285	0.24385902821258237
NDUFA5	-0.30783230361182196	0.021455879195366852	0.13506806771004068
HAT1	-0.24748936928421056	0.11030538604012023	0.3339542301934996
MINDY2	0.35028481160914005	0.03825673777558713	0.18786556110417185
ARPP19	0.06599449289777108	0.6788786475028601	0.8599896750208967
MBD4	0.19257218903078194	0.2802563477659791	0.5492250412674027
SPCS3	-0.34222790179326873	0.027983432747931716	0.15611559251506982
FXR2	0.5718013426299727	0.0017483682950305388	0.0337624093729546
PHF20L1	0.2634510185880077	0.07629698071815652	0.26920588999073003
SLC44A2	-0.10207953969519898	0.4984874055030215	0.7380018645103463
CDKN2D	0.15989845004160552	0.3305548872889539	0.5999313240993307
SNX6	-0.42112680093872673	0.0005132416840410598	0.017357547257437184
DAD1	-0.2461825477747997	0.11681465824607537	0.34776697215342023
REEP5	-0.28841440402132285	0.06035077545376555	0.2367086036720894
SEC14L1	-0.19597567447819642	0.2807711165058905	0.5492250412674027
ABHD17A	0.07971049911346312	0.45546015295887643	0.7074484332372113
SAT1	0.2820563335726246	0.08912321013388884	0.29239122494840003
GNL3L	0.33500097256434314	0.016384852706283013	0.11591066592712092
LDLR	0.19036171052492315	0.26491831899908236	0.5302076720583875
RPL36	-0.14710309499937607	0.2697021252670059	0.5375234825753854
PGLS	-0.290287890725016	0.025522241960325244	0.14825725106221455
SNX9	-0.2284014702201607	0.3886358307928529	0.6426112815157174
ARPC1B	-0.28829529710071106	0.07933112816009762	0.27582526068316177
JUND	0.5249533279955888	0.0010308687501856038	0.023759862000245612
CHMP2A	-0.37867121511948487	0.0024894515147435917	0.038150990038284545
UBE2M	-0.09454919414056098	0.5294610765998886	0.7573572356969377
GMFG	-0.2246976436979138	0.08539383684149744	0.28727296258585117
CLIP1	-0.24275790535673775	0.10369363838151348	0.32212654184170164
ZNF426	0.17964622154817053	0.3671330539459058	0.6245632548674993
RBM39	-0.03745789782351259	0.7718373478052285	0.9062905258945535
COX4I1	-0.09551451953274392	0.25490222792826733	0.5213575525301358
SH3BGRL	0.032822033355376964	0.8082463293669869	0.9202880488701323
COX7B	-0.2960255060115633	0.04759059908209192	0.21043986244685564
CAP1	-0.1512535080409808	0.20557131743601864	0.4633460766814994
SH3BP5	-0.03559048820157831	0.843663429088744	0.9318325048557312
NR1H2	0.11236380379597016	0.4932233096216452	0.7334194687297929
NDUFA2	-0.37451958023104415	0.039558630292764685	0.18961452962151773
DIAPH1	0.27495403096723003	0.05163386929789287	0.21765427500498202
UBE2D2	-0.3309261461181463	0.0007229889239056126	0.019517520589779947
DNAJB1	0.6014976859858435	0.009763631650398421	0.08354628520011584
RAF1	-0.11256739726677308	0.4757265641471028	0.7190504861676312
SEC61G	-0.2447270575964602	0.08618631294854315	0.28727296258585117
WBP2	-0.017149725273471753	0.9076246499359035	0.9599917864406731
H3-3B	-0.17758721978857137	0.2417651484969534	0.5061467270149836
KDM6B	0.8310965423708542	0.00030217997066628744	0.0134942243150664
FLOT2	0.05263423862157198	0.7272774657856904	0.8897818774289875
NASP	0.04707924422988422	0.7697020060390047	0.9046739677993887
RBM38	0.2502245843493752	0.2314653723047504	0.49294190316466213
OSER1	0.40367558484447064	0.02687484780599839	0.15423356431635218
SERINC3	0.17053415246674666	0.20721402069053008	0.4648490354266365
POMP	-0.5598134272298806	0.00010765246955550759	0.006809249835919879
TPT1	-0.06668310253658141	0.4664088079401658	0.7113107647241164
SRRM1	-0.156568386652642	0.07203512371741673	0.2586386728446947
CSNK1G2	-0.02676422153057656	0.8471351154287324	0.9318325048557312
MKRN1	-0.03792026718679516	0.8088735602694461	0.9202880488701323
BTG1	0.1350179521777359	0.42519738772454263	0.6747323099629062
KRAS	-0.3104988090454028	0.12239571608609111	0.3576758247178409
ZFC3H1	0.14854500080698516	0.28926980069189345	0.5578495886487392
SARAF	-0.06282869866318781	0.49470641695551865	0.7348601557478546
NUMB	0.11259609663399088	0.49641136028917643	0.7366270341155069
MBD2	-0.1994749002513968	0.32510795379024504	0.5966985989061591
VHL	0.054043370463896574	0.7135565687029013	0.8843645591296149
LAMTOR5	0.020270787761531066	0.8810817004294946	0.95031947404103
NAPG	-0.38651743245509046	0.2165927793716501	0.47269498220685563
PPHLN1	0.014290243361590767	0.9244296636340307	0.9670644138601975
SLC38A2	0.1370008008517027	0.39591386501833825	0.6501580640016028
KIDINS220	0.2056536022261141	0.10111680529514196	0.3155572909611308
TIMM17A	0.17925669537670932	0.07559616460086688	0.2673933643926702
RPS15A	-0.1144326030190491	0.3429743248871937	0.6103490787843087
DSG3	0.08788112719208471	0.5557838648735014	0.7790354807426202
TMEM258	-0.12931880585022298	0.3010314138406902	0.5695334759540439
ARGLU1	-0.041101389463628506	0.6678699139784252	0.8490979600312898
OSTF1	-0.08664050953302366	0.5227059891066124	0.7519584478775894
UBQLN1	0.008846844746315464	0.9492654011338801	0.973799922131303
ISCA1	0.03377681342876616	0.8656127316421534	0.941370314700637
TAOK3	-0.1638229721115985	0.15814120271588084	0.40791295790793086
P2RX4	0.23408798590751095	0.18206203304483526	0.4379909852206559
PNPLA8	0.18426181552653975	0.19192146019172351	0.4510785635098239
AKIRIN2	-0.03335865254475284	0.833235547721945	0.9318325048557312
CD63	-0.5262171595991184	0.0018735280281373732	0.03503331595366653
BLOC1S1	-0.6496319794696275	6.9009689560508365e-06	0.0009861484638196646
CD164	-0.1799482116850616	0.08452468958269768	0.28690209361918045
USP15	-0.024440357920958458	0.8335035323018656	0.9318325048557312
MDM2	-0.07626169867001767	0.5984780980112305	0.7991331254726373
RC3H1	0.11962506307507406	0.46320489935851916	0.7085199328897143
CAB39	-0.3640878832789861	0.02141928881941003	0.13506806771004068
COX5B	-0.41822788499952673	0.0009341292906863146	0.023015013041219716
TSGA10	0.6132636432925938	0.0001336637138247791	0.007640217882224374
GCC2	-0.17670639519234796	0.15858930579320152	0.4083317441053783
ISCU	-0.22891639305920417	0.05133092137164896	0.21701741609493005
VPS36	-0.09054164645749027	0.5945917006969776	0.7970652347992317
ITM2B	-0.10296234764940053	0.3668999733418645	0.6245632548674993
LCP1	-0.0842289018088446	0.4583691997601764	0.7081184718457212
CHST12	0.04573775887644861	0.7504858920705496	0.899223668871252
RAC1	-0.13583493618215775	0.14422326871418464	0.3857019715838329
DBNL	-0.1311709672892034	0.3373114001179681	0.6055502396590157
CCM2	0.24270475521096727	0.05535376367769562	0.22377488525333153
BRIP1	-0.0415638491687147	0.8402957372297715	0.9318325048557312
TRA2B	-0.09288049484542285	0.47336895459615846	0.717679096633569
TANK	0.23358561810359182	0.09026512177990713	0.2944951119257701
UGGT1	0.06468840330049463	0.7432625549196406	0.8978209560271905
GYPC	-0.3380515115186747	0.1513276938217414	0.3977134489362692
ABI1	0.09134682274409975	0.4575572939652647	0.7076291916410857
YME1L1	0.28852391368188895	0.07654671608857404	0.2694218159866313
TXN	-0.5378728627877639	0.0019239771635436856	0.03503331595366653
C9orf78	0.016692675770613806	0.941859520448918	0.973799922131303
ATP6V1G1	-0.025882620317285242	0.8343160282338232	0.9318325048557312
ANP32B	0.08533305611397804	0.5774177865733681	0.7905874410919089
TLN1	-0.12099971055995011	0.21176078980776003	0.4677065975815905
RPS6	-0.028060877409343665	0.8041514540796466	0.9202880488701323
CNPY3	-0.0815133912538629	0.46071112465969377	0.7085199328897143
PIM1	-0.6152861940223829	0.017803527821828126	0.12057460311560375
MTCH1	0.1689218434873881	0.1370428425309368	0.37526709531520425
SDCBP	-0.09817214829205534	0.46335566141853934	0.7085199328897143
SORL1	0.38201465622232433	0.03131583403938157	0.16824876644360912
SLTM	-0.20266286764412594	0.041548108965860364	0.19402695330789038
RTF1	-0.1417827438898976	0.28378765529732464	0.5502477061328045
RPLP1	-0.22820143745729457	0.026780051079202918	0.15423356431635218
ADAM10	0.2555838589150526	0.06069139353409936	0.2367086036720894
SLC28A2	0.4162331355396308	0.02089384332911792	0.13504735623201233
HADHB	-0.202174435454654	0.2107482501401594	0.4672516075734131
PNPT1	-0.12469630745744412	0.4881046327041103	0.7288417138288125
RAB1A	0.03577350812763896	0.7940912413135244	0.916604510369165
ACTR2	-0.06875552312862475	0.39317132035155	0.6480297771422895
FBXO11	-0.044128617338700965	0.749916492387902	0.899223668871252
ANXA7	-0.13487724028925552	0.3726543813109433	0.6285043388358671
RPS24	-0.26098777948898244	0.03477386391442694	0.17558958139122297
PPIG	0.005637233430899907	0.9534035856234392	0.973799922131303
CIR1	0.05984589655172194	0.6418656663462774	0.8278213332209661
SENP7	0.025696960492357288	0.8907678874609638	0.9527749335192494
COX17	-0.28429577061643824	0.016039220834859404	0.11460023286507043
USP8	0.35409117729071143	0.0031007528409613253	0.04260553663205513
TMOD3	0.08994004760995179	0.41367624084262966	0.66835380471819
SPPL2A	-0.07648654565065954	0.5519438244432626	0.776610937950942
HNRNPD	-0.03131851631163132	0.7697825215103776	0.9046739677993887
BLTP1	-0.06531215327157414	0.6431544460293326	0.827988921960285
G3BP2	-0.10412966080632934	0.37689020433711906	0.6321315751147221
PPP3CA	0.018113173810422805	0.8997480734080748	0.9570622058135436
ETV6	0.12394544795724666	0.4355607702776084	0.684726447444117
SCAF11	0.028773021202869824	0.7963173203153295	0.9175660491067142
POC1B	0.37815882001798623	0.011662826760269489	0.09207833944986243
GLTP	-0.0481591467812912	0.7291280743663971	0.8897818774289875
GIT2	-0.07462592076033744	0.7259212577397929	0.8896582138166073
TMBIM6	-0.24507819740063644	0.008381525390124538	0.076287896703745
SBNO1	-0.25700266658985904	0.18113578020795273	0.4370753653881323
VPS37B	0.2057561426887243	0.26800457062958316	0.5348862170805507
RHOF	-0.14047530393165827	0.37227904956631663	0.6285043388358671
SERF2	-0.35135636350246574	0.0006277957915902544	0.018849298078913324
BNIP2	-0.05109932016182058	0.666803479271298	0.8484970364013222
SRP14	-0.16849541513684071	0.12177222907712812	0.3565830232606887
ANP32A	-0.14090750263266597	0.3279195132807974	0.5992833132669627
TPM1	0.3071971562218601	0.03077679194439949	0.1672244702986573
SEC11A	0.039458038027674926	0.6999375120544746	0.8765868678386618
MAP1LC3B	-0.32037181658614566	0.01885410987444677	0.12589964023637587
RPS2	-0.06598815350529577	0.586688515428843	0.7914375550720212
TCF25	-0.002842985000882869	0.9812717963415192	0.9909804925597391
NCOR1	-0.2043596607604116	0.0702930744046368	0.25430076790943285
NPEPPS	-0.03570207789560857	0.8100134070165562	0.9202880488701323
SSH2	-0.060756634549876946	0.6880274817247718	0.865485274106249
CLTC	-0.3498867319086615	0.01145122544701165	0.09091000646544249
GALNT1	-0.15312343420355173	0.25502374332999644	0.5213575525301358
ARHGDIA	0.07175932611753122	0.6375078978935687	0.8256772943880824
CSNK1D	0.26755964042626523	0.0643791077093124	0.2446748535016155
TBCD	0.3949847785867941	0.015693045761336864	0.11325940602500191
NARF	-0.10656227641399517	0.48479034965596635	0.7261691925140209
SMAD4	0.13564644609729914	0.30464991608052927	0.5728220132619425
PMAIP1	0.03730187241813341	0.9160463293325262	0.9625222092766028
TXNL4A	-0.13772488187642787	0.31439099916303614	0.5842194249726641
BRD4	-0.0469832717590179	0.7055002935808292	0.8765868678386618
TPGS1	-0.0020132140385209886	0.9892963854501508	0.9934767977883616
FEM1A	0.18214398949913527	0.19955609816528674	0.4587046451688383
SOD1	-0.3274581741105235	0.1035302504330429	0.32212654184170164
EMP3	-0.47141136757834856	0.013813284621480449	0.10444012552431514
RNPEPL1	0.0029814818377724528	0.9794742306700894	0.9898646928059107
RPS11	0.1208762108297591	0.20650438155580086	0.4647161594381723
RPL13A	0.08653624825525788	0.41844210569375306	0.6718581674565991
SH3BGRL3	-0.1269212427297947	0.25186943053955324	0.5193671230029171
RPL11	-0.024807492959614128	0.843925761823145	0.9318325048557312
RPS8	-0.09393935147822076	0.5974616424282169	0.7991331254726373
MPC2	-0.12030583922682221	0.46334933684894053	0.7085199328897143
ISG20L2	0.25573865089520914	0.08617049654801366	0.28727296258585117
HDGF	-0.11148010612635184	0.4789750856646905	0.7198763841909652
XPR1	0.2298136068319408	0.1999811014277021	0.4587046451688383
MCL1	0.28356552572617594	0.043004912672952623	0.19760135115642863
ENSA	-0.07905061701138412	0.5015267971229591	0.7395056831278881
JTB	-0.0064316471925318875	0.9510810002529304	0.973799922131303
TPM3	-0.17322171702447103	0.04387290956881854	0.1991441346837476
LYST	0.03368356303360225	0.8165861547604945	0.9247962746945937
ACP1	-0.21747556686472866	0.20874539572249362	0.4660893288866303
ARF1	-0.050489012424171975	0.5988800713902817	0.7991331254726373
GUK1	-0.2614448798802607	0.09654323285411902	0.3062945658530951
LBR	-0.38248795925014006	0.010079481091171344	0.0842314530952272
CALM2	0.04452547642559364	0.7623146999790524	0.9022029835730284
RPS27A	-0.06986715083496166	0.5232342238654426	0.7519584478775894
UBXN4	-0.16836177824334822	0.08367354979204226	0.28494930770487054
RAB5A	-0.23462086958681133	0.12669018199521792	0.3642661369641175
CTDSP1	0.012072909814191918	0.9511106302684493	0.973799922131303
GASK1A	0.08362363674470485	0.5698334217977449	0.7867555166656787
GOLGA4	-0.010991609698830004	0.9474909162977699	0.973799922131303
RPL32	-0.10932958364838805	0.312237394381366	0.5830532157124603
ARL6IP5	-0.25201497036802256	0.1370117646618426	0.37526709531520425
TMF1	-0.08139074367455157	0.5602848601940663	0.7814749064561419
NFKBIZ	0.5544267802671684	0.007037545732482533	0.06616218981393118
LPP	0.2853383360485247	0.06841566321640452	0.25118658380735576
TBCK	-0.10758833273543729	0.6393868455031969	0.8261155535479823
ANK2	0.05748283017899325	0.7217957642256512	0.888411840722184
RPS3A	0.05184809391590098	0.7060542231506646	0.8765868678386618
MARCHF6	0.14522598175343102	0.2559190760901018	0.521610299309061
RPL37	-0.03337780693072378	0.7803092395801909	0.9117431752739925
BTF3	-0.1651437345221389	0.11184426442817658	0.33660108972507
ATG12	-0.11678997973019084	0.3365975772206524	0.6055502396590157
RNF145	-0.18029620778585068	0.2593112829176434	0.5256110968642729
KCNMB1	0.38809182359774275	0.005794488023477242	0.05957067183848186
ZMAT2	-0.29520320040185183	0.022566871961918967	0.13960199148736885
PHIP	0.08527572823330276	0.5521600510553933	0.776610937950942
FAXC	0.18861543694485516	0.36653444315566264	0.6245632548674993
PNRC1	0.23302500458368056	0.023187959326929505	0.14271667600827936
WTAP	-0.1962755472310621	0.18137557150116335	0.4370753653881323
TLK2	0.19392188946621924	0.1744242245411658	0.43100208025283143
SH3KBP1	-0.10596191418865468	0.3130136919414347	0.5830532157124603
KDM6A	0.3848229144371424	0.017708292701021863	0.12050071557028685
MSN	0.17461523168155368	0.18493796277358932	0.44292220689705847
NDUFB11	-0.3620701023048622	0.003301542167270289	0.04409255847690881
NONO	-0.033373222279756774	0.7600113144884353	0.9022029835730284
IL2RG	-0.05067866607477502	0.7056905642540572	0.8765868678386618
RPL10	-0.08963748307724556	0.4403503509023782	0.688468984069473
SLC25A37	-0.09520830253629951	0.5073191396181509	0.7408487343824068
TACC1	0.09713904408577613	0.5519755381049625	0.776610937950942
NSD3	0.12039165854014969	0.333288126615242	0.6019018444935277
RPL7	-0.008159211168502066	0.9359023330901157	0.9726577701714729
MTDH	-0.11637552047850312	0.36671349042610224	0.6245632548674993
NDUFB9	-0.29367350234856116	0.008103849325491401	0.07423333773158469
AK3	0.1427714487015545	0.2168966381541918	0.47269498220685563
ADD3	0.07252259197219744	0.5994896504595291	0.7991331254726373
EIF4EBP2	0.07286007089053204	0.5777195264411227	0.7905874410919089
GSTO1	-0.3049956245281371	0.03602791658241264	0.17876351665370716
RGS10	-0.01256865362762145	0.9466458342895083	0.973799922131303
HSD17B12	0.02354214530184257	0.8866957089267159	0.9519820947079467
DGKZ	0.05622738854105284	0.7352500395064877	0.8951244537012761
PTPRJ	-0.015410617391735408	0.9291815161493304	0.9684904351403306
ARFGAP2	0.04386816870147612	0.7257177268301838	0.8896582138166073
CCDC82	0.01571027163511373	0.9145721168483129	0.9625222092766028
RPS3	-0.013308057628615037	0.9347683509811543	0.9721862980728307
LAMTOR1	-0.19031348993865432	0.11582036466536616	0.3455812294351779
FERMT3	-0.30198731878095186	0.06497993157453961	0.24565164608470133
FAU	-0.1776583947018365	0.03913472871616888	0.18893083559258558
PPP4C	-0.29284235441488526	0.03234325862407137	0.16992101681543378
