  0.00	4	0	355	306	C	50557	                            Insecta
  0.00	4	0	354	305	C1	85512	                              Dicondylia
  0.00	4	0	354	305	C2	7496	                                Pterygota
  0.00	4	0	352	303	C3	33340	                                  Neoptera
  0.00	4	1	218	184	C4	33392	                                    Endopterygota
  0.00	3	1	110	90	O	7147	                                      Diptera
  0.00	2	0	81	62	O1	7203	                                        Brachycera
  0.00	2	0	80	61	O2	43733	                                          Muscomorpha
  0.00	2	0	80	61	O3	480118	                                            Eremoneura
  0.00	2	0	79	60	O4	480117	                                              Cyclorrhapha
  0.00	2	1	76	58	O5	43738	                                                Schizophora
  0.00	1	1	61	52	O6	43741	                                                  Acalyptratae
  0.00	1	0	38	36	P1	6843	                      Chelicerata
  0.00	1	0	36	34	C	6854	                        Arachnida
  0.00	1	0	26	25	C1	6933	                          Acari
  0.00	1	0	20	19	C2	6946	                            Acariformes
  0.00	1	0	19	18	O	83137	                              Sarcoptiformes
  0.00	1	0	6	5	O1	6951	                                Astigmata
  0.00	1	0	6	5	O2	223472	                                  Psoroptidia
  0.00	1	0	6	5	O3	83163	                                    Analgoidea
  0.00	1	0	6	5	F	6952	                                      Pyroglyphidae
  0.00	1	0	6	5	F1	474036	                                        Dermatophagoidinae
  0.00	1	0	6	5	G	6953	                                          Dermatophagoides
  0.00	1	1	3	3	S	6956	                                            Dermatophagoides pteronyssinus
  0.00	1	0	178	118	K	4751	        Fungi
  0.00	1	1	156	103	K1	451864	          Dikarya
  0.00	3	0	13	3	D1	61964	      environmental samples
  0.00	3	3	13	3	S	100272	        uncultured eukaryote
  0.00	2	0	362	293	K	33090	      Viridiplantae
  0.00	2	0	354	285	P	35493	        Streptophyta
  0.00	2	0	354	285	P1	131221	          Streptophytina
  0.00	2	0	352	283	P2	3193	            Embryophyta
  0.00	2	0	350	281	P3	58023	              Tracheophyta
  0.00	2	0	350	281	P4	78536	                Euphyllophyta
  0.00	2	0	350	281	P5	58024	                  Spermatophyta
  0.00	2	0	346	277	C	3398	                    Magnoliopsida
  0.00	2	0	346	277	C1	1437183	                      Mesangiospermae
  0.00	1	0	73	62	C2	4447	                        Liliopsida
  0.00	1	0	71	60	C3	1437197	                          Petrosaviidae
  0.00	1	0	65	54	C4	4734	                            commelinids
  0.00	1	0	44	40	O	38820	                              Poales
  0.00	1	0	43	39	F	4479	                                Poaceae
  0.00	1	0	24	21	F1	359160	                                  BOP clade
  0.00	1	0	16	15	F2	147368	                                    Pooideae
  0.00	1	0	14	14	F3	1648038	                                      Triticodae
  0.00	1	0	14	14	F4	147389	                                        Triticeae
  0.00	1	0	14	14	F5	1648030	                                          Triticinae
  0.00	1	0	13	13	G	4564	                                            Triticum
  0.00	1	1	12	12	S	4565	                                              Triticum aestivum
  0.00	1	0	267	209	C2	71240	                        eudicotyledons
  0.00	1	0	267	209	C3	91827	                          Gunneridae
  0.00	1	0	267	209	C4	1437201	                            Pentapetalae
  0.00	1	1	211	168	C5	71275	                              rosids
  0.04	86	18	1361	1050	D	2	    Bacteria
  0.03	65	2	866	656	D1	1783272	      Terrabacteria group
  0.02	58	37	641	448	P	544448	        Mycoplasmatota
  0.01	21	0	220	204	O	2790996	          Mycoplasmoidales
  0.01	21	2	220	204	F	2895623	            Metamycoplasmataceae
  0.01	19	0	199	190	G	2923352	              Mesomycoplasma
  0.01	19	19	196	188	S	2100	                Mesomycoplasma hyorhinis
  0.00	5	0	134	129	P	201174	        Actinomycetota
  0.00	4	0	124	119	C	1760	          Actinomycetes
  0.00	4	0	61	61	O	85009	            Propionibacteriales
  0.00	4	0	59	59	F	31957	              Propionibacteriaceae
  0.00	4	0	59	59	G	1912216	                Cutibacterium
  0.00	4	4	53	53	S	1747	                  Cutibacterium acnes
  0.00	1	0	9	9	C	1497346	          Thermoleophilia
  0.00	1	1	8	8	O	588673	            Solirubrobacterales
  0.00	3	0	136	120	P	1224	      Pseudomonadota
  0.00	3	0	83	72	C	1236	        Gammaproteobacteria
  0.00	2	0	22	16	O	91347	          Enterobacterales
  0.00	2	0	17	11	F	543	            Enterobacteriaceae
  0.00	2	0	12	6	F1	2890311	              Klebsiella/Raoultella group
  0.00	2	0	11	5	G	570	                Klebsiella
  0.00	2	0	11	5	S	573	                  Klebsiella pneumoniae
  0.00	2	2	10	4	S1	72407	                    Klebsiella pneumoniae subsp. pneumoniae
  0.00	1	0	15	15	O	2887326	          Moraxellales
  0.00	1	0	15	15	F	468	            Moraxellaceae
  0.00	1	0	15	15	G	469	              Acinetobacter
  0.00	1	1	7	7	S	40214	                Acinetobacter johnsonii
  0.01	12	2	236	63	D	10239	  Viruses
  0.00	10	0	118	29	D1	2731341	    Duplodnaviria
  0.00	10	0	118	29	K	2731360	      Heunggongvirae
  0.00	10	0	117	28	P	2731618	        Uroviricota
  0.00	10	0	117	28	C	2731619	          Caudoviricetes
  0.00	10	0	89	9	F	2842327	            Rountreeviridae
  0.00	10	0	88	8	F1	2732588	              Rakietenvirinae
  0.00	10	0	88	8	G	2732589	                Andhravirus
  0.00	10	0	88	8	S	2732591	                  Andhravirus andhra
  0.00	10	10	88	8	S1	1958907	                    Staphylococcus phage Andhra
  0.00	9	0	102	88	R1	2787854	  other entries
  0.00	9	0	102	88	R2	28384	    other sequences
  0.00	9	0	102	88	R3	81077	      artificial sequences
  0.00	7	7	75	66	S	32630	        synthetic construct
  0.00	1	1	12	8	R4	29278	        vectors
  0.00	1	0	13	12	R4	111786	        eukaryotic synthetic constructs
  0.00	1	1	13	12	S	111789	          eukaryotic synthetic construct
