TraesCS5A03G1115100	4.32	24.01	13.17	9.35	11.84	43.5	36.61	161.04	10.37	437.1
TraesCS5A03G1145500	207.56	266.88	173.69	175.16	181.63	140.16	103.66	643.21	210.42	181
TraesCS5A03G1214500	0.22	0	0	0.1	0.17	170.37	0.09	0	0.24	0
TraesCS5A03G1247300	55.03	78.94	47.35	71.55	112.49	101.49	119.82	76.23	42.18	292.15
TraesCS5A03G1295300	21.4	37.14	31.94	30.05	261.04	43.5	118.65	193.44	44.3	125.17
TraesCS5B03G0106800	3.35	1.38	34.71	1.53	5.22	3.62	2.77	7.62	263.44	2.25
TraesCS5B03G0138900	1.84	2.25	3.07	5.44	405.92	7.25	3.75	3.81	14.85	21.03
TraesCS5B03G0259700	5.62	3.45	67.7	4.58	8.53	7.25	3.48	20.01	316.93	4.01
TraesCS5B03G0538700	2.38	144.07	6.51	18.22	25.77	4.83	2.32	0.95	3.3	3.25
TraesCS5B03G0547100	6.05	5.87	3.81	10.68	236.13	19.33	16.34	4.76	10.37	6.76
TraesCS5B03G1001800	72.32	142.34	43.16	43.12	19.33	21.75	18.12	80.04	43.12	233.57
TraesCS5B03G1121200	7.24	2.94	4.56	12.5	305.27	666.96	4.55	1.91	12.02	5.76
TraesCS5B03G1183000	5.95	12.96	11.89	8.4	13.58	19.33	35.8	171.52	13.2	387.03
TraesCS5B03G1379500	10.05	11.4	10.17	36.54	14.11	22.96	35.98	0	9.19	21.78
TraesCS5D03G0116800	1.84	0.35	10.4	0.86	1.92	1.21	0.45	1.91	96.85	0.75
TraesCS5D03G0143700	0.11	0	0.07	0.1	0	356.44	0.18	0	0	1.75
TraesCS5D03G0156400	0	0	0	0	0.17	366.1	0.18	0	0	0
TraesCS5D03G0245800	80.65	60.11	142.88	19.27	65.48	41.08	29.82	51.46	288.65	45.31
TraesCS5D03G0341700	2.7	2.94	4.86	4.39	6.62	4.83	7.32	63.84	3.53	128.18
TraesCS5D03G0377000	30.7	9.5	28.87	54.19	22.46	7.25	20.62	465.97	48.54	2557.75
TraesCS5D03G0499900	1.3	0.86	0.52	1.14	2.44	459.14	1.43	0	0.24	0.5
TraesCS5D03G0532900	65.19	52.86	88.27	41.88	33.09	78.54	20.53	173.43	52.78	74.35
TraesCS5D03G0654200	27.46	17.79	257.18	16.7	24.03	71.29	13.93	103.87	148.69	96.63
TraesCS5D03G0766400	19.46	29.37	13.09	15.93	31.87	27.79	6.07	141.98	13.43	21.28
TraesCS5D03G0768300	5.41	17.79	5.76	12.4	190.86	16.92	42.59	36.21	7.3	16.77
TraesCS5D03G0769300	4.11	2.76	5.09	5.63	5.92	326.23	4.64	5.72	5.42	4.01
TraesCS5D03G0884400	8	20.21	8.53	16.7	12.89	561.84	2.59	32.4	8.95	19.53
TraesCS5D03G0906800	2.27	1.9	6.06	1.05	3.66	1.21	0.8	9.53	285.12	1.25
TraesCS5D03G0992800	20.97	9.5	28.13	12.4	25.77	18.12	7.68	98.15	14.14	29.29
TraesCS5D03G0993000	0.54	0.17	0.07	0.57	0.17	383.02	0.27	0	0	0
TraesCS5D03G1033800	13.19	53.2	13.54	17.74	68.44	350.4	69.55	69.56	18.38	284.64
TraesCS5D03G1173000	26.16	35.58	485.93	25.85	54.85	132.91	30.44	288.73	124.18	122.67
TraesCS5D03G1199300	1.95	2.25	1.27	1.81	97	3.62	1.25	1.91	6.13	1.25
TraesCS6A03G0065500	8.11	8.64	10.77	7.73	26.82	6.04	26.34	62.89	6.83	189.01
TraesCS6A03G0083500	40.11	20.21	125.89	9.06	17.94	30.21	11.34	33.35	102.97	25.79
TraesCS6A03G0202900	0.43	0	0.37	0.48	3.83	1291.63	0.98	0	0.24	0
TraesCS6A03G0237900	60.97	45.43	79.22	28.72	23.68	64.04	20.8	39.07	185.44	28.54
TraesCS6A03G0323300	307.56	325.27	273.26	238.69	348.11	340.73	217.22	852.85	282.29	338.46
TraesCS6A03G0666600	0.86	0.17	0.15	0.86	0.17	1349.63	0.62	0	0.24	0.5
TraesCS6A03G0675300	66.27	44.22	46.23	25.47	135.66	66.45	70.44	206.78	35.58	198.02
TraesCS6A03G0684200	11.46	21.94	11.59	37.68	123.99	41.08	126.33	8.58	16.26	21.78
TraesCS6A03G0762000	0.65	0	0	0.95	0.35	349.19	1.07	0	0	0.5
TraesCS6A03G0835200	14.7	15.2	9.2	22.9	283.5	37.46	107.41	44.79	9.66	15.52
TraesCS6A03G0841800	12.76	20.04	9.87	9.16	173.62	7.25	30.53	35.26	11.55	25.03
TraesCS6A03G0941500	291.67	586.97	74.95	118.97	276.01	102.7	282.22	154.37	78	112.9
TraesCS6A03G0965900	2.27	1.9	1.35	8.01	3.48	26.58	4.64	0	2.59	2.25
TraesCS6B03G0004100	17.84	11.4	272.74	8.3	8.53	27.79	4.29	67.66	73.99	21.78
TraesCS6B03G0063600	60.43	44.05	16.83	11.35	18.46	280.32	33.93	25.73	8.48	73.35
TraesCS6B03G0167500	0	0.17	0	0.1	0	0	0	121.97	0.24	0
TraesCS6B03G0242600	4.54	7.26	72.63	10.02	2.79	7.25	2.41	9.53	4.95	12.77
TraesCS6B03G0359800	126.7	150.8	93.5	108.38	174.31	130.49	78.66	405.94	90.96	137.19
TraesCS6B03G0398800	0.54	0	0	0.19	0.17	702	0.09	0	0	0
TraesCS6B03G0419400	0.43	1.55	0.97	1.62	6.62	666.96	7.68	0.95	3.53	40.81
TraesCS6B03G0419800	4	6.39	3.96	25.76	456.42	79.75	12.41	0	16.49	3.25
TraesCS6B03G0482100	0.22	0.17	0.3	0.1	1.57	209.03	0.27	0	0.24	0.5
TraesCS6B03G0749500	38.7	23.67	27.9	19.56	26.82	13.29	9.55	107.68	35.11	18.53
TraesCS6B03G0808900	12.11	63.91	11	16.22	17.94	39.87	23.12	115.3	15.55	155.21
TraesCS6B03G0945500	34.05	74.11	42.41	75.18	279.32	113.58	290.79	213.45	50.9	121.42
TraesCS6B03G1029600	23.03	33.17	52.29	16.5	28.73	20.54	33.84	66.7	170.36	96.63
TraesCS6B03G1069000	2.92	4.15	20.05	2.1	7.14	3.62	1.52	11.43	304.91	1
TraesCS6B03G1181300	299.45	427.53	63.06	70.22	55.2	68.87	24.11	76.23	66.45	48.32
TraesCS6B03G1184300	68.11	28.67	260.69	24.71	27.51	67.66	16.61	114.35	299.49	69.85
TraesCS6D03G0082600	6.38	4.84	11.15	4.96	5.57	50.75	4.82	88.62	10.6	387.78
TraesCS6D03G0205200	129.83	62.7	135.54	96.74	61.82	89.41	26.52	298.26	115.46	169.98
TraesCS6D03G0242900	34.16	48.89	37.85	29.38	122.25	100.29	104.28	118.16	46.89	101.64
TraesCS6D03G0526000	60.54	334.77	77.12	80.23	68.79	74.91	188.38	236.32	97.32	164.48
TraesCS6D03G0534200	31.57	39.73	19.82	32.44	48.93	16.92	98.03	90.53	13.9	42.81
TraesCS6D03G0538900	26.92	152.01	41.82	66.3	280.19	72.5	177.22	81	39.35	330.2
TraesCS6D03G0566000	31.46	25.05	29.32	9.64	27.86	111.16	23.39	51.46	19.79	234.82
TraesCS6D03G0592100	0.86	5.01	2.24	2.86	2.61	33.83	11.16	27.63	3.3	91.88
TraesCS6D03G0633900	480.85	1947.3	304.45	396.39	845.8	196.95	776.39	672.75	820.25	407.06
TraesCS6D03G0635000	4.65	4.49	42.04	2.29	7.66	1.21	2.59	1.91	212.54	2.5
TraesCS6D03G0654300	4	4.49	5.76	14.69	5.57	2.42	6.16	52.41	7.3	319.44
TraesCS6D03G0670000	16.54	120.05	15.48	20.61	18.98	9.67	48.84	73.37	13.43	34.55
TraesCS6D03G0684900	34.7	60.63	14.36	12.69	48.41	9.67	27.86	127.69	21.68	61.08
TraesCS6D03G0703200	9.3	6.05	104.58	6.49	6.27	1.21	5.09	11.43	268.86	6.26
TraesCS7A03G0197800	53.19	40.94	40.84	28.05	72.27	45.91	21.34	199.16	26.16	56.83
TraesCS7A03G0214300	100.21	117.29	50.57	85.67	94.21	38.66	86.25	369.73	51.37	133.18
TraesCS7A03G0268700	29.94	76.35	18.48	22.04	86.72	20.54	52.68	66.7	28.04	76.1
TraesCS7A03G0410900	490.9	392.29	344.17	298.03	376.49	287.57	201.24	1104.41	390.68	475.15
TraesCS7A03G0413900	7.68	334.42	12.87	11.16	15.32	10.87	9.11	48.6	20.26	266.36
TraesCS7A03G0446200	2.92	3.63	3.89	2.39	4.18	1.21	4.11	87.67	8.72	257.85
TraesCS7A03G0475200	7.89	12.26	5.31	17.46	13.23	14.5	80.09	27.63	6.83	12.52
TraesCS7A03G0475600	24.22	213.51	26.85	31.58	29.08	66.45	27.23	42.88	29.45	27.04
TraesCS7A03G0476000	3.57	2.42	43.16	2.29	7.84	6.04	2.95	25.73	160.94	13.77
TraesCS7A03G0529100	3.89	5.35	24.24	2	4.88	3.62	1.52	13.34	379.37	3.25
TraesCS7A03G0589700	44.11	46.64	98.59	51.23	40.75	33.83	109.99	34.3	262.97	41.31
TraesCS7A03G0607400	59.78	75.66	54.23	29.86	62.52	30.21	66.16	37.16	199.11	74.35
TraesCS7A03G0757500	4.11	3.8	3.89	15.65	667.83	733.42	14.28	2.86	15.08	2.75
TraesCS7A03G0821400	33.3	151.84	34.04	36.06	47.37	25.37	54.1	201.06	27.33	263.36
TraesCS7A03G0853800	0	0	0.15	0	0	311.73	0.09	0	0.71	0.75
TraesCS7A03G0884400	79.35	223.35	36.21	80.23	154.81	73.7	223.74	46.69	32.52	185
TraesCS7A03G0988200	0	0.17	0.07	0	0	167.95	0	0	0.24	0.25
TraesCS7A03G0992800	6.92	16.41	21.69	14.02	15.15	10.87	40.27	58.13	23.09	131.18
TraesCS7A03G1218100	79.89	203.66	6.58	26.62	12.36	1.21	4.46	3.81	6.83	8.76
TraesCS7B03G0047600	0.11	0	0.07	0	0	350.4	0.18	0	0.24	0
TraesCS7B03G0148900	23.67	19.35	41.22	17.17	16.54	84.58	23.21	32.4	32.05	153.71
TraesCS7B03G0170600	20.32	36.79	14.89	13.17	73.84	10.87	9.64	182.96	17.2	35.05
TraesCS7B03G0299800	19.35	10.19	152.08	12.78	16.72	26.58	8.75	60.03	283.7	36.55
TraesCS7B03G0314400	0.11	0	0	0.1	0	206.61	0.09	0.95	0	0
TraesCS7B03G0410500	3.89	2.94	31.27	4.58	7.31	2.42	2.23	3.81	374.66	2
TraesCS7B03G0654200	3.24	7.95	3.29	6.58	123.47	51.96	6.25	10.48	9.19	25.79
TraesCS7B03G0675100	444.96	478.32	151.33	76.32	66.7	45.91	29.19	46.69	91.19	47.57
TraesCS7B03G0692500	6.81	10.71	12.57	22.51	180.06	351.6	51.43	1.91	10.37	9.01
TraesCS7B03G0699600	86.92	76.35	49.37	50.09	123.47	54.37	43.12	223.93	44.54	106.65
TraesCS7B03G0805100	2.49	1.55	13.91	4.01	1.74	93.04	3.75	99.1	6.13	378.02
TraesCS7B03G0820900	348.64	143.03	67.32	129.08	61.47	77.33	28.57	46.69	97.32	41.56
TraesCS7B03G0854100	92.75	75.31	1498.1	77.85	126.77	140.16	37.32	306.83	1397.08	325.95
TraesCS7B03G0907100	6.7	13.82	61.79	4.96	83.41	183.66	4.29	183.91	81.77	331.7
TraesCS7B03G0990200	18.38	65.99	26.33	17.46	96.47	31.41	69.37	54.32	27.8	36.3
TraesCS7B03G1179800	34.49	37.83	37.85	82.71	74.18	83.37	99.91	38.12	27.33	75.1
TraesCS7B03G1286700	4.43	5.01	104.65	8.78	2.96	8.46	2.77	2.86	8.25	21.03
TraesCS7B03G1302500	49.84	58.04	54.08	40.93	46.84	407.18	60.09	43.83	55.61	55.58
TraesCS7D03G0043000	1.08	2.25	2.99	1.24	2.26	1.21	1.61	5.72	230.22	1.25
TraesCS7D03G0146000	3.24	7.77	3.67	6.68	3.31	8.46	9.02	1.91	2.59	3.25
TraesCS7D03G0195000	4.76	4.49	8.98	12.69	36.4	316.57	49.1	9.53	5.42	9.76
TraesCS7D03G0226600	0.22	0.35	0.22	0	0.17	1.21	0.18	642.26	0.47	0.25
TraesCS7D03G0337200	0.43	0.35	0.82	1.24	21.94	473.64	0.71	0	1.18	0.25
TraesCS7D03G0340900	93.4	65.99	86.17	48.65	86.72	72.5	26.07	463.11	57.26	155.21
TraesCS7D03G0401600	15.89	640.35	22.14	30.24	27.51	4.83	12.77	181.05	27.1	286.39
TraesCS7D03G0408700	153.83	201.59	161.05	194.14	141.05	111.16	249.09	171.52	138.55	160.22
TraesCS7D03G0412400	13.4	19.52	23.56	11.73	21.25	6.04	13.39	89.57	14.14	20.78
TraesCS7D03G0430200	0.86	4.32	3.81	1.34	2.79	2.42	4.11	100.05	4.24	156.96
TraesCS7D03G0468800	27.67	12.96	105.77	15.17	14.28	41.08	7.95	120.07	88.6	81.61
TraesCS7D03G0500500	2.92	2.42	2.17	9.54	4.88	994.4	3.57	13.34	1.89	6.01
TraesCS7D03G0500700	27.67	34.03	9.13	10.59	140.36	91.83	17.86	15.25	13.43	15.02
TraesCS7D03G0539900	38.49	57.7	13.46	21.47	37.44	18.12	59.46	20.01	9.66	42.06
TraesCS7D03G0567100	0.11	0	0	0	0	236.82	0.45	0	0.24	0.25
TraesCS7D03G0596300	29.94	48.37	8.75	38.06	158.29	33.83	30.09	34.3	25.45	20.03
TraesCS7D03G0620600	123.46	63.91	446.95	62.96	100.3	83.37	28.21	119.11	318.11	86.62
TraesCS7D03G0728800	1.84	3.45	1.42	10.97	431	283.94	9.29	0.95	19.09	3
TraesCS7D03G0789900	117.94	141.82	101.51	89.77	490.03	97.87	154.46	93.38	96.14	140.44
TraesCS7D03G0811200	8.22	11.75	8.45	7.92	19.5	254.94	9.02	25.73	5.18	16.52
TraesCS7D03G0820700	0	0	0	0.1	0	152.24	0.09	0	0.24	0
TraesCS7D03G0849400	53.73	23.15	4.94	7.06	2.44	7.25	4.91	3.81	7.07	149.2
TraesCS7D03G0865700	0	0	0.07	0.67	0	188.49	0.09	0	0.47	0.25
TraesCS7D03G0923300	47.24	27.29	129.41	11.83	8.88	16.92	9.46	7.62	167.77	10.26
TraesCS7D03G0949000	9.84	16.41	97.17	10.21	6.27	10.87	3.3	25.73	45.71	5.51
TraesCS7D03G1015400	5.51	13.13	23.26	3.91	77.84	171.57	4.46	159.13	27.8	150.71
TraesCS7D03G1048700	17.95	38.69	17.28	32.05	30.13	8.46	97.49	82.9	12.96	38.05
TraesCS7D03G1077100	20.76	17.27	311.93	18.7	22.99	37.46	9.64	88.62	171.31	45.31
TraesCS7D03G1158700	186.37	403.87	21.17	55.71	20.37	4.83	13.3	8.58	18.85	27.54
TraesCS7D03G1266100	2.38	2.59	5.61	8.2	7.14	3.62	3.84	2.86	3.06	6.76
TraesCSU03G0016400	16.54	10.71	50.42	9.64	26.99	22.96	10.09	49.55	1792.48	11.52
TraesCSU03G0019900	0.43	2.94	5.24	1.53	3.83	0	1.52	131.5	3.53	194.52
TraesCSU03G0020100	1.19	2.42	3.96	1.91	4.01	3.62	2.68	30.49	2.83	347.98
TraesCSU03G0047200	18.81	10.88	129.34	4.39	8.01	78.54	7.86	124.83	34.4	17.27
TraesCSU03G0188600	22.7	13.47	187.53	16.22	24.9	45.91	8.84	82.9	139.26	63.59
TraesCSU03G0248400	0	0	0	0.1	0	158.28	0.18	0	0	0
TraesCSU03G0330800	18.27	16.76	135.77	4.2	9.93	107.54	15.53	271.58	23.33	44.81
TraesCSU03G0511900	7.03	13.13	123.43	8.97	8.18	12.08	4.46	2.86	116.4	14.27
