external_id_type	match_type	count
ENCODE_ENCSR	ENCSR922CAT	2
ENCODE_ENCSR	ENCSR924GRG	1
ENCODE_ENCSR	ENCSR926KTP	2
ENCODE_ENCSR	ENCSR926NMC	1
ENCODE_ENCSR	ENCSR927UJQ	2
ENCODE_ENCSR	ENCSR930HLX	2
ENCODE_ENCSR	ENCSR931HNY	2
ENCODE_ENCSR	ENCSR932KWJ	2
ENCODE_ENCSR	ENCSR936XTK	2
ENCODE_ENCSR	ENCSR940MHE	2
ENCODE_ENCSR	ENCSR940NLN	2
ENCODE_ENCSR	ENCSR943SYS	2
ENCODE_ENCSR	ENCSR946MVP	2
ENCODE_ENCSR	ENCSR948QLZ	2
ENCODE_ENCSR	ENCSR948VFL	2
ENCODE_ENCSR	ENCSR948YYZ	2
ENCODE_ENCSR	ENCSR955IXZ	3
ENCODE_ENCSR	ENCSR957KYB	2
ENCODE_ENCSR	ENCSR957LDM	2
ENCODE_ENCSR	ENCSR961PPA	2
ENCODE_ENCSR	ENCSR963ALV	1
ENCODE_ENCSR	ENCSR964MZQ	2
ENCODE_ENCSR	ENCSR964WHY	1
ENCODE_ENCSR	ENCSR966HBM	2
ENCODE_ENCSR	ENCSR966PJJ	2
ENCODE_ENCSR	ENCSR966ULI	2
ENCODE_ENCSR	ENCSR967HXD	2
ENCODE_ENCSR	ENCSR968GIB	2
ENCODE_ENCSR	ENCSR970NKQ	2
ENCODE_ENCSR	ENCSR972ETR	2
ENCODE_ENCSR	ENCSR975GZA	2
ENCODE_ENCSR	ENCSR975NOU	2
ENCODE_ENCSR	ENCSR975SSR	2
ENCODE_ENCSR	ENCSR977HTH	2
ENCODE_ENCSR	ENCSR979ZJS	1
ENCODE_ENCSR	ENCSR984KWT	1
ENCODE_ENCSR	ENCSR984MDV	2
ENCODE_ENCSR	ENCSR985MIB	2
ENCODE_ENCSR	ENCSR986YWZ	1
ENCODE_ENCSR	ENCSR987PBI	2
ENCODE_ENCSR	ENCSR988EGR	2
ENCODE_ENCSR	ENCSR990AZC	2
ENCODE_ENCSR	ENCSR993LMB	2
ENCODE_ENCSR	ENCSR994YLZ	2
ENCODE_ENCSR	ENCSR996FYT	2
GEO_GSM	GSM1003444	1
GEO_GSM	GSM1003445	1
GEO_GSM	GSM1003447	1
GEO_GSM	GSM1003448	1
GEO_GSM	GSM1003449	1
GEO_GSM	GSM1003450	1
GEO_GSM	GSM1003452	1
GEO_GSM	GSM1003453	1
GEO_GSM	GSM1003454	1
GEO_GSM	GSM1003455	1
GEO_GSM	GSM1003458	1
GEO_GSM	GSM1003459	1
GEO_GSM	GSM1003460	1
GEO_GSM	GSM1003462	1
GEO_GSM	GSM1003463	1
GEO_GSM	GSM1003465	1
GEO_GSM	GSM1003466	1
GEO_GSM	GSM1003467	1
GEO_GSM	GSM1003468	1
GEO_GSM	GSM1003469	1
GEO_GSM	GSM1003471	1
GEO_GSM	GSM1003472	1
GEO_GSM	GSM1003473	1
GEO_GSM	GSM1003474	1
GEO_GSM	GSM1003476	1
GEO_GSM	GSM1003479	1
GEO_GSM	GSM1003481	1
GEO_GSM	GSM1003482	1
GEO_GSM	GSM1003483	1
GEO_GSM	GSM1003484	1
GEO_GSM	GSM1003485	1
GEO_GSM	GSM1003487	1
GEO_GSM	GSM1003488	1
GEO_GSM	GSM1003492	1
GEO_GSM	GSM1003493	1
GEO_GSM	GSM1003496	1
GEO_GSM	GSM1003498	1
GEO_GSM	GSM1003500	1
GEO_GSM	GSM1003501	1
GEO_GSM	GSM1003502	1
GEO_GSM	GSM1003503	1
GEO_GSM	GSM1003504	1
GEO_GSM	GSM1003506	1
GEO_GSM	GSM1003508	1
GEO_GSM	GSM1003509	1
GEO_GSM	GSM1003512	1
GEO_GSM	GSM1003513	1
GEO_GSM	GSM1003515	1
GEO_GSM	GSM1003517	1
GEO_GSM	GSM1003519	1
GEO_GSM	GSM1003520	1
GEO_GSM	GSM1003521	1
GEO_GSM	GSM1003525	1
GEO_GSM	GSM1003527	1
GEO_GSM	GSM1003528	1
GEO_GSM	GSM1003529	1
GEO_GSM	GSM1003530	1
GEO_GSM	GSM1003534	1
GEO_GSM	GSM1003535	1
GEO_GSM	GSM1003536	1
GEO_GSM	GSM1003537	1
GEO_GSM	GSM1003538	1
GEO_GSM	GSM1003539	1
GEO_GSM	GSM1003542	1
GEO_GSM	GSM1003544	1
GEO_GSM	GSM1003546	1
GEO_GSM	GSM1003549	1
GEO_GSM	GSM1003550	1
GEO_GSM	GSM1003551	1
GEO_GSM	GSM1003552	1
GEO_GSM	GSM1003555	1
GEO_GSM	GSM1003556	1
GEO_GSM	GSM1003557	1
GEO_GSM	GSM1003559	1
GEO_GSM	GSM1003561	1
GEO_GSM	GSM1003562	1
GEO_GSM	GSM1003564	1
GEO_GSM	GSM1003566	1
GEO_GSM	GSM1003568	1
GEO_GSM	GSM1003571	1
GEO_GSM	GSM1003572	1
GEO_GSM	GSM1003573	1
GEO_GSM	GSM1003574	1
GEO_GSM	GSM1003578	1
GEO_GSM	GSM1003582	1
GEO_GSM	GSM1003584	1
GEO_GSM	GSM1003586	1
GEO_GSM	GSM1003602	1
GEO_GSM	GSM1003604	1
GEO_GSM	GSM1003605	1
GEO_GSM	GSM1003606	1
GEO_GSM	GSM1003607	1
GEO_GSM	GSM1003608	1
GEO_GSM	GSM1003609	1
GEO_GSM	GSM1003612	1
GEO_GSM	GSM1003613	1
GEO_GSM	GSM1003616	1
GEO_GSM	GSM1003620	1
GEO_GSM	GSM1003621	1
GEO_GSM	GSM1003622	1
GEO_GSM	GSM1003623	1
GEO_GSM	GSM1003625	1
GEO_GSM	GSM1003629	1
GEO_GSM	GSM1003631	1
GEO_GSM	GSM1003632	1
GEO_GSM	GSM1003633	1
GEO_GSM	GSM1003634	1
GEO_GSM	GSM1006866	1
GEO_GSM	GSM1006869	1
GEO_GSM	GSM1006870	1
GEO_GSM	GSM1006873	1
GEO_GSM	GSM1006874	1
GEO_GSM	GSM1006875	1
GEO_GSM	GSM1006876	1
GEO_GSM	GSM1006877	1
GEO_GSM	GSM1006883	1
GEO_GSM	GSM1006885	1
GEO_GSM	GSM1006891	1
GEO_GSM	GSM1006893	1
GEO_GSM	GSM1008562	1
GEO_GSM	GSM1008573	1
GEO_GSM	GSM1008575	1
GEO_GSM	GSM1008589	1
GEO_GSM	GSM1008596	1
GEO_GSM	GSM1008597	1
GEO_GSM	GSM1010718	1
GEO_GSM	GSM1010720	1
GEO_GSM	GSM1010721	1
GEO_GSM	GSM1010722	1
GEO_GSM	GSM1010723	1
GEO_GSM	GSM1010726	1
GEO_GSM	GSM1010729	1
GEO_GSM	GSM1010730	1
GEO_GSM	GSM1010732	1
GEO_GSM	GSM1010734	1
GEO_GSM	GSM1010735	1
GEO_GSM	GSM1010737	1
GEO_GSM	GSM1010744	1
GEO_GSM	GSM1010746	1
GEO_GSM	GSM1010747	1
GEO_GSM	GSM1010748	1
GEO_GSM	GSM1010749	1
GEO_GSM	GSM1010754	1
GEO_GSM	GSM1010770	1
GEO_GSM	GSM1010773	1
GEO_GSM	GSM1010774	1
GEO_GSM	GSM1010775	1
GEO_GSM	GSM1010778	1
GEO_GSM	GSM1010779	1
GEO_GSM	GSM1010780	1
GEO_GSM	GSM1010782	1
GEO_GSM	GSM1010784	1
GEO_GSM	GSM1010786	1
GEO_GSM	GSM1010788	1
GEO_GSM	GSM1010789	1
GEO_GSM	GSM1010790	1
GEO_GSM	GSM1010793	1
GEO_GSM	GSM1010794	1
GEO_GSM	GSM1010803	1
GEO_GSM	GSM1010811	1
GEO_GSM	GSM1010812	1
GEO_GSM	GSM1010813	1
GEO_GSM	GSM1010816	1
GEO_GSM	GSM1010817	1
GEO_GSM	GSM1010819	1
GEO_GSM	GSM1010820	1
GEO_GSM	GSM1010821	1
GEO_GSM	GSM1010822	1
GEO_GSM	GSM1010823	1
GEO_GSM	GSM1010824	1
GEO_GSM	GSM1010826	1
GEO_GSM	GSM1010829	1
GEO_GSM	GSM1010830	1
GEO_GSM	GSM1010831	1
GEO_GSM	GSM1010832	1
GEO_GSM	GSM1010833	1
GEO_GSM	GSM1010843	1
GEO_GSM	GSM1010847	1
GEO_GSM	GSM1010849	1
GEO_GSM	GSM1010877	1
GEO_GSM	GSM1010879	1
GEO_GSM	GSM1010881	1
GEO_GSM	GSM1010882	1
GEO_GSM	GSM1010892	1
GEO_GSM	GSM1010893	1
GEO_GSM	GSM1010895	1
GEO_GSM	GSM1010901	1
GEO_GSM	GSM1010903	1
GEO_GSM	GSM1010912	1
GEO_GSM	GSM1010914	1
GEO_GSM	GSM1013120	1
GEO_GSM	GSM1013121	1
GEO_GSM	GSM1013122	1
GEO_GSM	GSM1013123	1
GEO_GSM	GSM1013124	1
GEO_GSM	GSM1013125	1
GEO_GSM	GSM1013126	1
GEO_GSM	GSM1013127	1
GEO_GSM	GSM1013128	1
GEO_GSM	GSM1013129	1
GEO_GSM	GSM1013130	1
GEO_GSM	GSM1013131	1
GEO_GSM	GSM1013132	1
GEO_GSM	GSM1013133	1
GEO_GSM	GSM1013142	1
GEO_GSM	GSM1013143	1
GEO_GSM	GSM1013145	1
GEO_GSM	GSM1013147	1
GEO_GSM	GSM1013148	1
GEO_GSM	GSM1013149	1
GEO_GSM	GSM1013150	1
GEO_GSM	GSM1013158	1
GEO_GSM	GSM1013159	1
GEO_GSM	GSM1013160	1
GEO_GSM	GSM1013161	1
GEO_GSM	GSM1013162	1
GEO_GSM	GSM1013163	1
GEO_GSM	GSM1022626	1
GEO_GSM	GSM1022630	1
GEO_GSM	GSM1022637	1
GEO_GSM	GSM1022643	1
GEO_GSM	GSM1022644	1
GEO_GSM	GSM1022652	1
GEO_GSM	GSM1022653	1
GEO_GSM	GSM1022662	1
GEO_GSM	GSM1022663	1
GEO_GSM	GSM1022667	1
GEO_GSM	GSM1022671	1
GEO_GSM	GSM1022676	1
GEO_GSM	GSM1022677	1
GEO_GSM	GSM1024605	1
GEO_GSM	GSM1024606	1
GEO_GSM	GSM1024607	1
GEO_GSM	GSM1024608	1
GEO_GSM	GSM1024609	1
GEO_GSM	GSM1024610	1
GEO_GSM	GSM1024739	1
GEO_GSM	GSM1024740	1
GEO_GSM	GSM1024741	1
GEO_GSM	GSM1024743	1
GEO_GSM	GSM1024744	1
GEO_GSM	GSM1024746	1
GEO_GSM	GSM1024747	1
GEO_GSM	GSM1024749	1
GEO_GSM	GSM1024750	1
GEO_GSM	GSM1024753	1
GEO_GSM	GSM1024755	1
GEO_GSM	GSM1024757	1
GEO_GSM	GSM1024759	1
GEO_GSM	GSM1024762	1
GEO_GSM	GSM1024763	1
GEO_GSM	GSM1024766	1
GEO_GSM	GSM1024767	1
GEO_GSM	GSM1024769	1
GEO_GSM	GSM1024770	1
GEO_GSM	GSM1024772	1
GEO_GSM	GSM1024774	1
GEO_GSM	GSM1024776	1
GEO_GSM	GSM1024778	1
GEO_GSM	GSM1024780	1
GEO_GSM	GSM1024781	1
GEO_GSM	GSM1024784	1
GEO_GSM	GSM1024785	1
GEO_GSM	GSM1024787	1
GEO_GSM	GSM1024789	1
GEO_GSM	GSM1024790	1
GEO_GSM	GSM1024791	1
GEO_GSM	GSM1024793	1
GEO_GSM	GSM1024794	1
GEO_GSM	GSM1024795	1
GEO_GSM	GSM1027287	1
GEO_GSM	GSM1027288	1
GEO_GSM	GSM1027289	1
GEO_GSM	GSM1027290	1
GEO_GSM	GSM1027291	1
GEO_GSM	GSM1027292	1
GEO_GSM	GSM1027296	1
GEO_GSM	GSM1027297	1
GEO_GSM	GSM1027298	1
GEO_GSM	GSM1027299	1
GEO_GSM	GSM1027300	1
GEO_GSM	GSM1027301	1
GEO_GSM	GSM1027302	1
GEO_GSM	GSM1027303	1
GEO_GSM	GSM1027306	1
GEO_GSM	GSM1027307	1
GEO_GSM	GSM1027308	1
GEO_GSM	GSM1027309	1
GEO_GSM	GSM1027310	1
GEO_GSM	GSM1027311	1
GEO_GSM	GSM1027312	1
GEO_GSM	GSM1027313	1
GEO_GSM	GSM1027314	1
GEO_GSM	GSM1027315	1
GEO_GSM	GSM1027316	1
GEO_GSM	GSM1027317	1
GEO_GSM	GSM1027318	1
GEO_GSM	GSM1027319	1
GEO_GSM	GSM1027320	1
GEO_GSM	GSM1027321	1
GEO_GSM	GSM1027322	1
GEO_GSM	GSM1027323	1
GEO_GSM	GSM1027324	1
GEO_GSM	GSM1027325	1
GEO_GSM	GSM1027326	1
GEO_GSM	GSM1027327	1
GEO_GSM	GSM1027328	1
GEO_GSM	GSM1027329	1
GEO_GSM	GSM1027330	1
GEO_GSM	GSM1027331	1
GEO_GSM	GSM1027332	1
GEO_GSM	GSM1027333	1
GEO_GSM	GSM1027334	1
GEO_GSM	GSM1027335	1
GEO_GSM	GSM1027336	1
GEO_GSM	GSM1027337	1
GEO_GSM	GSM1027338	1
GEO_GSM	GSM1027339	1
GEO_GSM	GSM1027340	1
GEO_GSM	GSM1027341	1
GEO_GSM	GSM1027342	1
GEO_GSM	GSM1027343	1
GEO_GSM	GSM1027344	1
GEO_GSM	GSM1027345	1
GEO_GSM	GSM1027346	1
GEO_GSM	GSM1027347	1
GEO_GSM	GSM1027348	1
GEO_GSM	GSM1027350	1
GEO_GSM	GSM1027351	1
GEO_GSM	GSM1036259	1
GEO_GSM	GSM1036260	1
GEO_GSM	GSM1036372	1
GEO_GSM	GSM1036373	1
GEO_GSM	GSM1036374	1
GEO_GSM	GSM1058764	1
GEO_GSM	GSM1058765	1
GEO_GSM	GSM1058766	1
GEO_GSM	GSM1058768	1
GEO_GSM	GSM1058769	1
GEO_GSM	GSM1058770	1
GEO_GSM	GSM1058771	1
GEO_GSM	GSM1058772	1
GEO_GSM	GSM1058773	1
GEO_GSM	GSM1058774	1
GEO_GSM	GSM1058775	1
GEO_GSM	GSM1058776	1
GEO_GSM	GSM1058777	1
GEO_GSM	GSM1058778	1
GEO_GSM	GSM1058779	1
GEO_GSM	GSM1058780	1
GEO_GSM	GSM1058781	1
GEO_GSM	GSM1058782	1
GEO_GSM	GSM1058783	1
GEO_GSM	GSM1058784	1
GEO_GSM	GSM1058785	1
GEO_GSM	GSM1058790	1
GEO_GSM	GSM1059437	1
GEO_GSM	GSM1059442	1
GEO_GSM	GSM1059443	1
GEO_GSM	GSM1059446	1
GEO_GSM	GSM1059447	1
GEO_GSM	GSM1059451	1
GEO_GSM	GSM1059529	1
GEO_GSM	GSM1059530	1
GEO_GSM	GSM1059531	1
GEO_GSM	GSM1059532	1
GEO_GSM	GSM1059533	1
GEO_GSM	GSM1059534	1
GEO_GSM	GSM1059535	1
GEO_GSM	GSM1059536	1
GEO_GSM	GSM1102736	1
GEO_GSM	GSM1102738	1
GEO_GSM	GSM1102739	1
GEO_GSM	GSM1102740	1
GEO_GSM	GSM1102781	1
GEO_GSM	GSM1102782	1
GEO_GSM	GSM1102783	1
GEO_GSM	GSM1102784	1
GEO_GSM	GSM1102785	1
GEO_GSM	GSM1102786	1
GEO_GSM	GSM1102787	1
GEO_GSM	GSM1102788	1
GEO_GSM	GSM1102791	1
GEO_GSM	GSM1102792	1
GEO_GSM	GSM1102793	1
GEO_GSM	GSM1102794	1
GEO_GSM	GSM1102795	1
GEO_GSM	GSM1102796	1
GEO_GSM	GSM1102797	1
GEO_GSM	GSM1102798	1
GEO_GSM	GSM1102799	1
GEO_GSM	GSM1102800	1
GEO_GSM	GSM1102801	1
GEO_GSM	GSM1102802	1
GEO_GSM	GSM1102803	1
GEO_GSM	GSM1102804	1
GEO_GSM	GSM1112774	1
GEO_GSM	GSM1112775	1
GEO_GSM	GSM1112776	1
GEO_GSM	GSM1112778	1
GEO_GSM	GSM1112780	1
GEO_GSM	GSM1112788	1
GEO_GSM	GSM1112795	1
GEO_GSM	GSM1112796	1
GEO_GSM	GSM1112801	1
GEO_GSM	GSM1112802	1
GEO_GSM	GSM1112807	1
GEO_GSM	GSM1112808	1
GEO_GSM	GSM1112809	1
GEO_GSM	GSM1112810	1
GEO_GSM	GSM1112811	1
GEO_GSM	GSM1112812	1
GEO_GSM	GSM1112813	1
GEO_GSM	GSM1112824	1
GEO_GSM	GSM1112825	1
GEO_GSM	GSM1112827	1
GEO_GSM	GSM1112828	1
GEO_GSM	GSM1112829	1
GEO_GSM	GSM1112830	1
GEO_GSM	GSM1112831	1
GEO_GSM	GSM1112832	1
GEO_GSM	GSM1120338	1
GEO_GSM	GSM1120339	1
GEO_GSM	GSM1120347	1
GEO_GSM	GSM1120348	1
GEO_GSM	GSM1120349	1
GEO_GSM	GSM1120350	1
GEO_GSM	GSM1120351	1
GEO_GSM	GSM1120355	1
GEO_GSM	GSM1120356	1
GEO_GSM	GSM1120357	1
GEO_GSM	GSM1120358	1
GEO_GSM	GSM1120359	1
GEO_GSM	GSM1120360	1
GEO_GSM	GSM1120361	1
GEO_GSM	GSM1125768	1
GEO_GSM	GSM1125769	1
GEO_GSM	GSM1125770	1
GEO_GSM	GSM1127060	1
GEO_GSM	GSM1127063	1
GEO_GSM	GSM1127067	1
GEO_GSM	GSM1127070	1
GEO_GSM	GSM1127071	1
GEO_GSM	GSM1127072	1
GEO_GSM	GSM1127073	1
GEO_GSM	GSM1127076	1
GEO_GSM	GSM1127077	1
GEO_GSM	GSM1127080	1
GEO_GSM	GSM1127081	1
GEO_GSM	GSM1127084	1
GEO_GSM	GSM1127126	1
GEO_GSM	GSM1127127	1
GEO_GSM	GSM1127129	1
GEO_GSM	GSM1127130	1
GEO_GSM	GSM1127131	1
GEO_GSM	GSM1127137	1
GEO_GSM	GSM1127138	1
GEO_GSM	GSM1127143	1
GEO_GSM	GSM1127145	1
GEO_GSM	GSM1127171	1
GEO_GSM	GSM1127172	1
GEO_GSM	GSM1127173	1
GEO_GSM	GSM1127180	1
GEO_GSM	GSM1127182	1
GEO_GSM	GSM1160189	1
GEO_GSM	GSM1160190	1
GEO_GSM	GSM1160191	1
GEO_GSM	GSM1160192	1
GEO_GSM	GSM1160193	1
GEO_GSM	GSM1160194	1
GEO_GSM	GSM1160195	1
GEO_GSM	GSM1160196	1
GEO_GSM	GSM1160197	1
GEO_GSM	GSM1160198	1
GEO_GSM	GSM1160199	1
GEO_GSM	GSM1160200	1
GEO_GSM	GSM1160201	1
GEO_GSM	GSM1160202	1
GEO_GSM	GSM1160203	1
GEO_GSM	GSM1160204	1
GEO_GSM	GSM1160205	1
GEO_GSM	GSM1185386	1
GEO_GSM	GSM1208591	1
GEO_GSM	GSM1208592	1
GEO_GSM	GSM1208593	1
GEO_GSM	GSM1208594	1
GEO_GSM	GSM1208595	1
GEO_GSM	GSM1208598	1
GEO_GSM	GSM1208603	1
GEO_GSM	GSM1208606	1
GEO_GSM	GSM1208608	1
GEO_GSM	GSM1208609	1
GEO_GSM	GSM1208620	1
GEO_GSM	GSM1208622	1
GEO_GSM	GSM1208625	1
GEO_GSM	GSM1208626	1
GEO_GSM	GSM1208627	1
GEO_GSM	GSM1208631	1
GEO_GSM	GSM1208632	1
GEO_GSM	GSM1208634	1
GEO_GSM	GSM1208639	1
GEO_GSM	GSM1208641	1
GEO_GSM	GSM1208642	1
GEO_GSM	GSM1208644	1
GEO_GSM	GSM1208646	1
GEO_GSM	GSM1208647	1
GEO_GSM	GSM1208654	1
GEO_GSM	GSM1208657	1
GEO_GSM	GSM1208659	1
GEO_GSM	GSM1208661	1
GEO_GSM	GSM1208668	1
GEO_GSM	GSM1208670	1
GEO_GSM	GSM1208671	1
GEO_GSM	GSM1208672	1
GEO_GSM	GSM1208673	1
GEO_GSM	GSM1208674	1
GEO_GSM	GSM1208678	1
GEO_GSM	GSM1208679	1
GEO_GSM	GSM1208683	1
GEO_GSM	GSM1208691	1
GEO_GSM	GSM1208699	1
GEO_GSM	GSM1208702	1
GEO_GSM	GSM1208705	1
GEO_GSM	GSM1208709	1
GEO_GSM	GSM1208712	1
GEO_GSM	GSM1208713	1
GEO_GSM	GSM1208719	1
GEO_GSM	GSM1208721	1
GEO_GSM	GSM1208723	1
GEO_GSM	GSM1208730	1
GEO_GSM	GSM1208731	1
GEO_GSM	GSM1208736	1
GEO_GSM	GSM1208738	1
GEO_GSM	GSM1208739	1
GEO_GSM	GSM1208740	1
GEO_GSM	GSM1208742	1
GEO_GSM	GSM1208745	1
GEO_GSM	GSM1208746	1
GEO_GSM	GSM1208752	1
GEO_GSM	GSM1208756	1
GEO_GSM	GSM1208757	1
GEO_GSM	GSM1208763	1
GEO_GSM	GSM1208767	1
GEO_GSM	GSM1208771	1
GEO_GSM	GSM1208777	1
GEO_GSM	GSM1208780	1
GEO_GSM	GSM1208789	1
GEO_GSM	GSM1208790	1
GEO_GSM	GSM1208794	1
GEO_GSM	GSM1208802	1
GEO_GSM	GSM1208805	1
GEO_GSM	GSM1208807	1
GEO_GSM	GSM1208809	1
GEO_GSM	GSM1208810	1
GEO_GSM	GSM1208811	1
GEO_GSM	GSM1220280	1
GEO_GSM	GSM1220281	1
GEO_GSM	GSM1220288	1
GEO_GSM	GSM1220289	1
GEO_GSM	GSM1220290	1
GEO_GSM	GSM1220291	1
GEO_GSM	GSM1220292	1
GEO_GSM	GSM1220293	1
GEO_GSM	GSM1220294	1
GEO_GSM	GSM1220295	1
GEO_GSM	GSM1220296	1
GEO_GSM	GSM1220297	1
GEO_GSM	GSM1220298	1
GEO_GSM	GSM1220560	1
GEO_GSM	GSM1220561	1
GEO_GSM	GSM1220563	1
GEO_GSM	GSM1220564	1
GEO_GSM	GSM1220565	1
GEO_GSM	GSM1220566	1
GEO_GSM	GSM1220567	1
GEO_GSM	GSM1220568	1
GEO_GSM	GSM1220569	1
GEO_GSM	GSM1220570	1
GEO_GSM	GSM1220571	1
GEO_GSM	GSM1220572	1
GEO_GSM	GSM1220602	1
GEO_GSM	GSM1220603	1
GEO_GSM	GSM1220604	1
GEO_GSM	GSM1220605	1
GEO_GSM	GSM1220606	1
GEO_GSM	GSM1220607	1
GEO_GSM	GSM1220608	1
GEO_GSM	GSM1220609	1
GEO_GSM	GSM1220610	1
GEO_GSM	GSM1227053	1
GEO_GSM	GSM1227054	1
GEO_GSM	GSM1227055	1
GEO_GSM	GSM1227065	1
GEO_GSM	GSM1227066	1
GEO_GSM	GSM1227067	1
GEO_GSM	GSM1227068	1
GEO_GSM	GSM1227069	1
GEO_GSM	GSM1227070	1
GEO_GSM	GSM1227071	1
GEO_GSM	GSM1227072	1
GEO_GSM	GSM1684630	1
GEO_GSM	GSM1684631	1
GEO_GSM	GSM1684632	1
GEO_GSM	GSM1684633	1
GEO_GSM	GSM1684634	1
GEO_GSM	GSM1684635	1
GEO_GSM	GSM1684636	1
GEO_GSM	GSM1684637	1
GEO_GSM	GSM1684638	1
GEO_GSM	GSM1684639	1
GEO_GSM	GSM1684640	1
GEO_GSM	GSM1684641	1
GEO_GSM	GSM1684642	1
GEO_GSM	GSM1684643	1
GEO_GSM	GSM1684645	1
GEO_GSM	GSM1684646	1
GEO_GSM	GSM1684647	1
GEO_GSM	GSM1684648	1
GEO_GSM	GSM1684649	1
GEO_GSM	GSM1697346	1
GEO_GSM	GSM1920690	1
GEO_GSM	GSM1920691	1
GEO_GSM	GSM1920693	1
GEO_GSM	GSM2060761	1
GEO_GSM	GSM2060762	1
GEO_GSM	GSM2060763	1
GEO_GSM	GSM2060764	1
GEO_GSM	GSM2257672	1
GEO_GSM	GSM2257673	1
GEO_GSM	GSM428291	1
GEO_GSM	GSM428296	1
GEO_GSM	GSM433167	1
GEO_GSM	GSM433170	1
GEO_GSM	GSM433171	1
GEO_GSM	GSM433177	1
GEO_GSM	GSM434762	1
GEO_GSM	GSM434776	1
GEO_GSM	GSM434785	1
GEO_GSM	GSM450266	1
GEO_GSM	GSM450268	1
GEO_GSM	GSM466732	1
GEO_GSM	GSM466734	1
GEO_GSM	GSM466737	1
GEO_GSM	GSM466739	1
GEO_GSM	GSM468792	1
GEO_GSM	GSM468801	1
GEO_GSM	GSM469965	1
GEO_GSM	GSM469966	1
GEO_GSM	GSM469967	1
GEO_GSM	GSM469968	1
GEO_GSM	GSM469970	1
GEO_GSM	GSM469973	1
GEO_GSM	GSM469974	1
GEO_GSM	GSM469975	1
GEO_GSM	GSM493384	1
GEO_GSM	GSM493386	1
GEO_GSM	GSM493387	1
GEO_GSM	GSM521866	1
GEO_GSM	GSM521868	1
GEO_GSM	GSM521869	1
GEO_GSM	GSM521870	1
GEO_GSM	GSM521871	1
GEO_GSM	GSM521874	1
GEO_GSM	GSM521875	1
GEO_GSM	GSM521877	1
GEO_GSM	GSM521878	1
GEO_GSM	GSM521879	1
GEO_GSM	GSM521880	1
GEO_GSM	GSM521881	1
GEO_GSM	GSM521883	1
GEO_GSM	GSM521884	1
GEO_GSM	GSM521885	1
GEO_GSM	GSM521886	1
GEO_GSM	GSM521887	1
GEO_GSM	GSM521889	1
GEO_GSM	GSM521890	1
GEO_GSM	GSM521893	1
GEO_GSM	GSM521894	1
GEO_GSM	GSM521895	1
GEO_GSM	GSM521897	1
GEO_GSM	GSM521899	1
GEO_GSM	GSM521900	1
GEO_GSM	GSM521901	1
GEO_GSM	GSM521904	1
GEO_GSM	GSM521906	1
GEO_GSM	GSM521907	1
GEO_GSM	GSM521908	1
GEO_GSM	GSM521909	1
GEO_GSM	GSM521911	1
GEO_GSM	GSM521912	1
GEO_GSM	GSM521913	1
GEO_GSM	GSM521915	1
GEO_GSM	GSM521917	1
GEO_GSM	GSM521918	1
GEO_GSM	GSM521919	1
GEO_GSM	GSM521921	1
GEO_GSM	GSM521922	1
GEO_GSM	GSM521923	1
GEO_GSM	GSM521924	1
GEO_GSM	GSM521925	1
GEO_GSM	GSM530651	1
GEO_GSM	GSM530652	1
GEO_GSM	GSM530653	1
GEO_GSM	GSM530654	1
GEO_GSM	GSM530655	1
GEO_GSM	GSM530656	1
GEO_GSM	GSM530657	1
GEO_GSM	GSM530658	1
GEO_GSM	GSM530659	1
GEO_GSM	GSM530660	1
GEO_GSM	GSM530661	1
GEO_GSM	GSM530662	1
GEO_GSM	GSM530663	1
GEO_GSM	GSM530664	1
GEO_GSM	GSM530665	1
GEO_GSM	GSM530666	1
GEO_GSM	GSM537624	1
GEO_GSM	GSM537628	1
GEO_GSM	GSM537629	1
GEO_GSM	GSM537641	1
GEO_GSM	GSM537642	1
GEO_GSM	GSM537650	1
GEO_GSM	GSM537651	1
GEO_GSM	GSM537652	1
GEO_GSM	GSM537653	1
GEO_GSM	GSM537655	1
GEO_GSM	GSM537660	1
GEO_GSM	GSM537663	1
GEO_GSM	GSM537664	1
GEO_GSM	GSM537668	1
GEO_GSM	GSM537670	1
GEO_GSM	GSM537671	1
GEO_GSM	GSM537676	1
GEO_GSM	GSM537679	1
GEO_GSM	GSM537680	1
GEO_GSM	GSM537681	1
GEO_GSM	GSM537685	1
GEO_GSM	GSM537686	1
GEO_GSM	GSM537687	1
GEO_GSM	GSM537688	1
GEO_GSM	GSM537689	1
GEO_GSM	GSM537690	1
GEO_GSM	GSM537691	1
GEO_GSM	GSM537692	1
GEO_GSM	GSM537694	1
GEO_GSM	GSM537695	1
GEO_GSM	GSM537697	1
GEO_GSM	GSM537699	1
GEO_GSM	GSM537702	1
GEO_GSM	GSM537703	1
GEO_GSM	GSM537704	1
GEO_GSM	GSM537705	1
GEO_GSM	GSM537706	1
GEO_GSM	GSM537708	1
GEO_GSM	GSM537709	1
GEO_GSM	GSM537710	1
GEO_GSM	GSM595913	1
GEO_GSM	GSM595914	1
GEO_GSM	GSM595915	1
GEO_GSM	GSM595916	1
GEO_GSM	GSM595917	1
GEO_GSM	GSM595918	1
GEO_GSM	GSM595919	1
GEO_GSM	GSM595920	1
GEO_GSM	GSM595921	1
GEO_GSM	GSM595922	1
