guide_id	target_gene	pathway_gene	mean_lognorm_effect	pseudobulk_log2fc	wilcoxon_p_lower	fdr_within_guide
guide_014	ZNF326	IFIT2	0.0555545535114379	0.0726504801692467	0.890418606020411	0.93728274317938
guide_014	ZNF326	IFIT3	0.0803355248144593	0.108783123088525	0.950114590939097	0.950114590939097
guide_014	ZNF326	MX1	-0.00633115941618634	-0.0330610462735392	0.378328872979641	0.697894456865674
guide_014	ZNF326	MX2	-0.0285893423486083	-0.0598953038195037	0.252275435237981	0.630688588094953
guide_014	ZNF326	OAS1	-0.023944732117406	-0.0321420093693657	0.289329629814008	0.642954732920018
guide_014	ZNF326	OAS2	-0.0646056249997278	-0.0909364577947795	0.0490739912208205	0.480757602184463
guide_014	ZNF326	OAS3	-0.0554193787209667	-0.0883379734624051	0.0670021159119346	0.480757602184463
guide_014	ZNF326	CXCL10	0.0210651349604971	0.0249337152577494	0.542923658918821	0.776927237696579
guide_014	ZNF326	CXCL11	-0.0444280852867864	-0.0602210571860548	0.222588106473922	0.630688588094953
guide_014	ZNF326	IRF7	0.0344063894670708	0.0302977838638245	0.761235009962233	0.932203214440989
guide_014	ZNF326	BST2	-0.0503086379867748	-0.0627978765276418	0.130360509302003	0.617970890759978
guide_014	ZNF326	IFI6	-0.0954621565946847	-0.106275015185958	0.0721136403276695	0.480757602184463
guide_014	ZNF326	STAT2	-0.00931001931328757	-0.0179572649384342	0.383841951276121	0.697894456865674
guide_014	ZNF326	EIF2AK2	-0.0225576691902529	-0.0455111331648694	0.154492722689994	0.617970890759978
guide_014	ZNF326	GBP1	0.0168370504594337	0.0206023554717351	0.543849066387605	0.776927237696579
guide_014	ZNF326	GBP2	0.0354255300662101	0.0485813510506404	0.485481419503555	0.776927237696579
guide_014	ZNF326	IDO1	-0.0465871740538844	-0.0622652579410572	0.200580473452072	0.630688588094953
guide_015	RPL27	STAT1	0.0221229799230205	0.0186772450690487	0.748171416029877	0.991475446848405
guide_015	RPL27	ISG15	0.0249183058832396	0.0499296691655571	0.889452933633495	0.991475446848405
guide_015	RPL27	IFIT1	-0.0386539797175511	-0.0504950354062494	0.200580333347843	0.828548505555891
guide_015	RPL27	IFIT2	-0.0540833719844525	-0.0869539764665724	0.137719789960678	0.828548505555891
guide_015	RPL27	IFIT3	0.012123634089459	0.0119006607951187	0.572393154049582	0.953988590082637
guide_015	RPL27	MX1	0.0493908175113704	0.0792078380244206	0.883256259793833	0.991475446848405
guide_015	RPL27	MX2	-0.0462095291984532	-0.0545716846997233	0.201235471783878	0.828548505555891
guide_015	RPL27	OAS1	-0.0176184765535283	-0.0146197172373937	0.465971036723838	0.953988590082637
guide_015	RPL27	OAS2	-0.0104168196024936	-0.0165436498066266	0.478228143847683	0.953988590082637
guide_015	RPL27	OAS3	0.109818095613598	0.168864854128782	0.985674070099636	0.991475446848405
guide_015	RPL27	CXCL10	0.0674781088505836	0.0737874826646859	0.940078177681065	0.991475446848405
guide_015	RPL27	CXCL11	0.0479433454310803	0.074366550160222	0.925023125823122	0.991475446848405
guide_015	RPL27	IRF7	-0.00133499340893373	0.00402653732616936	0.455410820951153	0.953988590082637
guide_015	RPL27	BST2	0.000258422957006399	0.00958752911607121	0.443591583011688	0.953988590082637
guide_015	RPL27	IFI6	-0.00217012043250842	0.0164149084650335	0.569278174645967	0.953988590082637
guide_015	RPL27	STAT2	-0.0414546347298748	-0.0418625367792364	0.234589905116953	0.828548505555891
guide_015	RPL27	EIF2AK2	-0.141151218276042	-0.191222445861274	0.00186072070811598	0.0372144141623196
guide_015	RPL27	GBP1	-0.031882022971085	-0.0516123557631376	0.248564551666767	0.828548505555891
guide_015	RPL27	GBP2	0.116770999732703	0.169171170804926	0.991475446848405	0.991475446848405
guide_015	RPL27	IDO1	0.0527555023080355	0.0740517180291816	0.912698257334296	0.991475446848405
guide_016	SOX28	STAT1	-0.0712601503176895	-0.0936553611446529	0.0604232424290889	0.402821616193926
guide_016	SOX28	ISG15	0.0212575212824402	0.0232334955559805	0.525303040258418	0.740403107878706
guide_016	SOX28	IFIT1	-0.0324997703246388	-0.0535035938701137	0.155604934106678	0.683596065278465
guide_016	SOX28	IFIT2	-0.0305688734460867	-0.0420755476674967	0.170899016319616	0.683596065278465
guide_016	SOX28	IFIT3	-0.0763775750675721	-0.121646915659288	0.0316292819808313	0.398954104364744
guide_016	SOX28	MX1	-0.00390450193817848	0.0131779152391094	0.483621055370742	0.740403107878706
guide_016	SOX28	MX2	-0.0172299436429642	-0.0306460048734672	0.396376087579216	0.740403107878706
guide_016	SOX28	OAS1	-0.00592454593348091	-0.000540207089416635	0.55530233090903	0.740403107878706
guide_016	SOX28	OAS2	-0.0868266104391662	-0.118921908573841	0.0398954104364744	0.398954104364744
guide_016	SOX28	OAS3	0.00284915974213495	0.019980682234517	0.546808630943856	0.740403107878706
guide_016	SOX28	CXCL10	-0.00583731030242163	-0.00871353705022745	0.451712578871195	0.740403107878706
guide_016	SOX28	CXCL11	0.0286462943808825	0.0433520543165681	0.658317132894682	0.774490744581979
guide_016	SOX28	IRF7	-0.000446350731921008	0.0181060474741464	0.699400501705739	0.777111668561932
guide_016	SOX28	BST2	-0.0255701154108881	-0.0325328479419366	0.400879409052522	0.740403107878706
guide_016	SOX28	IFI6	0.0613650411396724	0.108930926645159	0.960702835948811	0.960702835948811
guide_016	SOX28	STAT2	-0.0362916537786679	-0.0374408228963275	0.462447928170191	0.740403107878706
guide_016	SOX28	EIF2AK2	0.0589426246186586	0.0691095890334111	0.893193349101254	0.940203525369741
guide_016	SOX28	GBP1	0.00108622848270201	-0.00818870329301683	0.426325477830861	0.740403107878706
guide_016	SOX28	GBP2	0.0375319337453086	0.043596839672291	0.635080653811062	0.774490744581979
guide_016	SOX28	IDO1	0.00931385259638695	-0.0116170651871632	0.393680703272388	0.740403107878706
guide_017	TRIM23	STAT1	-0.0264250221997311	-0.0515670976442542	0.144188784624495	0.714807456354587
guide_017	TRIM23	ISG15	-0.0169294492616543	-0.0369653252612375	0.280773696541603	0.714807456354587
guide_017	TRIM23	IFIT1	0.0167467185670311	0.0250991924617364	0.723614137344952	0.895093280796792
guide_017	TRIM23	IFIT2	0.0125151448360969	0.0361190130865062	0.767981114977154	0.895093280796792
guide_017	TRIM23	IFIT3	0.0679349515092644	0.0792938156823891	0.905603676022054	0.905603676022054
guide_017	TRIM23	MX1	-0.00672413546346462	0.0118586461759113	0.590619082898478	0.895093280796792
guide_017	TRIM23	MX2	-0.0164392131146425	-0.0247259889820039	0.356359364676241	0.714807456354587
guide_017	TRIM23	OAS1	0.0315653677127767	0.0616532214214937	0.828151357816436	0.895093280796792
guide_017	TRIM23	OAS2	-0.0523358306228459	-0.0670453660166509	0.152613880137196	0.714807456354587
guide_017	TRIM23	OAS3	-0.058791051520299	-0.0842806383976459	0.105523469397971	0.714807456354587
guide_017	TRIM23	CXCL10	0.0417841500491063	0.0535876168343678	0.848593558255008	0.895093280796792
guide_017	TRIM23	CXCL11	-0.031826517319256	-0.0612524057486031	0.165620074116663	0.714807456354587
guide_017	TRIM23	IRF7	0.0288667565394736	0.0382777238843395	0.719698101276591	0.895093280796792
guide_017	TRIM23	BST2	-0.0142028216729706	-0.0115853942085295	0.325223195879663	0.714807456354587
guide_017	TRIM23	IFI6	-0.0142437732345293	-0.0233067618522397	0.357403728177294	0.714807456354587
guide_017	TRIM23	STAT2	0.0103161806937258	0.0136510911323668	0.618828685759129	0.895093280796792
guide_017	TRIM23	EIF2AK2	-0.020343956345704	-0.0323690772009647	0.325391221326975	0.714807456354587
guide_017	TRIM23	GBP1	0.0206041888621842	0.0119041422698499	0.616870829547091	0.895093280796792
guide_017	TRIM23	GBP2	-0.00322529584249454	-0.0109108799612748	0.219953966002828	0.714807456354587
guide_017	TRIM23	IDO1	0.0575917069129566	0.0788131650688734	0.850338616756953	0.895093280796792
guide_018	ZNF20	STAT1	0.00884611927275225	0.0207740680034475	0.584442151867693	0.991464613696636
guide_018	ZNF20	ISG15	-0.0772816311857398	-0.120329462180207	0.021318974959385	0.296584847222958
guide_018	ZNF20	IFIT1	0.0463481180855152	0.0858954587810007	0.879646837595025	0.991464613696636
guide_018	ZNF20	IFIT2	0.0654597491928439	0.0993420089971793	0.956873211997879	0.991464613696636
guide_018	ZNF20	IFIT3	0.0453424140246286	0.0478180391278811	0.889012028621992	0.991464613696636
guide_018	ZNF20	MX1	0.10115749798021	0.14562212256126	0.989083039526557	0.991464613696636
guide_018	ZNF20	MX2	-0.0247250950541997	-0.0473981677488199	0.267559044818438	0.891863482728125
guide_018	ZNF20	OAS1	-0.000971872995434886	0.00921957112159976	0.441933253195171	0.991464613696636
guide_018	ZNF20	OAS2	0.00802077628988851	0.0209665532105385	0.729668933583904	0.991464613696636
guide_018	ZNF20	OAS3	-0.0414625529652484	-0.0675154248157056	0.0625192503176518	0.312596251588259
guide_018	ZNF20	CXCL10	0.00747772632072019	-0.0181653633429134	0.569828177135034	0.991464613696636
guide_018	ZNF20	CXCL11	0.0973386397276195	0.15072868246364	0.991464613696636	0.991464613696636
guide_018	ZNF20	IRF7	0.0325217749744824	0.0278658256851629	0.715755433542188	0.991464613696636
guide_018	ZNF20	BST2	0.0371704408480711	0.03323508900588	0.719226285815679	0.991464613696636
guide_018	ZNF20	IFI6	-0.057935892461515	-0.0705560621364041	0.102239879538154	0.408959518152616
guide_018	ZNF20	STAT2	-0.00629745650131186	-0.0179749155069219	0.4032263394073	0.991464613696636
guide_018	ZNF20	EIF2AK2	-0.0798704535584611	-0.127825947153874	0.0296584847222958	0.296584847222958
guide_018	ZNF20	GBP1	0.0412128252653705	0.0344190626717101	0.738701167374563	0.991464613696636
guide_018	ZNF20	GBP2	0.0221599920585334	0.0508127089260789	0.745783528812921	0.991464613696636
guide_018	ZNF20	IDO1	-0.0838099386620952	-0.119501395697025	0.0532386494006755	0.312596251588259
guide_019	IL6	STAT1	0.0814057587853947	0.113463238344241	0.965337983636184	0.99721879929617
guide_019	IL6	ISG15	0.110935517814343	0.143613322495757	0.99721879929617	0.99721879929617
guide_019	IL6	IFIT1	-0.0405827074916671	-0.0550817668708931	0.132149265336018	0.863423205843654
guide_019	IL6	IFIT2	-0.00419781975033562	-0.0216412980532394	0.370722729252712	0.863423205843654
guide_019	IL6	IFIT3	-0.0108205012171969	-0.034864333302063	0.277636106372219	0.863423205843654
guide_019	IL6	MX1	-0.0644901563807903	-0.0927239098665228	0.0830119219454844	0.863423205843654
guide_019	IL6	MX2	-0.00146521197045946	0.0174177491161516	0.47488276321401	0.863423205843654
guide_019	IL6	OAS1	0.0581053780612697	0.0817846641747804	0.877954608393032	0.99721879929617
guide_019	IL6	OAS2	-0.0257977272872618	-0.0211303923365877	0.222588081852139	0.863423205843654
guide_019	IL6	OAS3	-0.00566290343558995	0.0182047342417208	0.469868067366364	0.863423205843654
guide_019	IL6	CXCL10	0.0130526415297543	0.022883906002345	0.613660434148681	0.99721879929617
guide_019	IL6	CXCL11	0.0531138596788168	0.0627823199087814	0.916630806303686	0.99721879929617
guide_019	IL6	IRF7	0.0621842611967742	0.0821693340709332	0.945484659760987	0.99721879929617
guide_019	IL6	BST2	0.0636711354367709	0.0849070598411312	0.945329747393462	0.99721879929617
guide_019	IL6	IFI6	-0.0136673959831395	-0.0189431005009916	0.444697659183168	0.863423205843654
guide_019	IL6	STAT2	0.0565649595365909	0.0637656219402413	0.843053451937402	0.99721879929617
guide_019	IL6	EIF2AK2	-0.0168724615805123	-0.00418289639765904	0.407024977158073	0.863423205843654
guide_019	IL6	GBP1	0.00528588125944474	0.0255725787876496	0.725795305594714	0.99721879929617
guide_019	IL6	GBP2	0.0179117190605842	0.0251229461486085	0.466713082398054	0.863423205843654
guide_019	IL6	IDO1	-0.0674253553127042	-0.09375961965445	0.110459089539542	0.863423205843654
guide_020	HOXB5	STAT1	0.0389075962270242	0.0774430496073313	0.842154709264908	0.969546552442021
guide_020	HOXB5	ISG15	0.0392050006869265	0.0502260952582378	0.810611117618909	0.969546552442021
guide_020	HOXB5	IFIT1	-0.0700189791292649	-0.0965133170613919	0.0366010397358732	0.732020794717464
guide_020	HOXB5	IFIT2	-0.0451694571446231	-0.0535130216774653	0.269251366504718	0.966028628933126
guide_020	HOXB5	IFIT3	0.072394819859178	0.113512757722293	0.933841774577563	0.969546552442021
guide_020	HOXB5	MX1	0.0288790264351313	0.0329632884693407	0.739913619090832	0.969546552442021
guide_020	HOXB5	MX2	0.0252047303824168	0.0338013633172841	0.793078424513438	0.969546552442021
guide_020	HOXB5	OAS1	0.0379541560055938	0.0335069027630499	0.756434832195343	0.969546552442021
guide_020	HOXB5	OAS2	-0.00814339334996772	-0.0137861632335342	0.427423746897772	0.969546552442021
guide_020	HOXB5	OAS3	0.00942082512751874	0.00410547361958903	0.478971767512613	0.969546552442021
guide_020	HOXB5	CXCL10	0.0368520939892059	0.0440716069411478	0.697937152868813	0.969546552442021
guide_020	HOXB5	CXCL11	0.0278314014933234	0.0488456316866877	0.881322374465236	0.969546552442021
guide_020	HOXB5	IRF7	0.0608045643849255	0.0960480748419947	0.969546552442021	0.969546552442021
guide_020	HOXB5	BST2	0.0052047001788238	-0.0118536455766761	0.496648859416549	0.969546552442021
guide_020	HOXB5	IFI6	-0.00951077302318648	-0.0140052033822678	0.284561220336826	0.966028628933126
guide_020	HOXB5	STAT2	0.00713530150467134	0.0227052943962644	0.67679038894104	0.969546552442021
guide_020	HOXB5	EIF2AK2	0.00226646673081232	-0.0063850234102909	0.552166095638208	0.969546552442021
guide_020	HOXB5	GBP1	-0.0483079576854633	-0.0659703338519098	0.11904842337251	0.966028628933126
guide_020	HOXB5	GBP2	-0.0517321827865236	-0.0536495609847094	0.167017340173629	0.966028628933126
guide_020	HOXB5	IDO1	-0.0242655973846637	-0.0467795568025074	0.289808588679938	0.966028628933126
guide_021	CD92	STAT1	-0.024183601085352	-0.01590242282093	0.372134095416531	0.820355528536238
guide_021	CD92	ISG15	-0.00479683167013212	-0.0135785310055971	0.468568725289834	0.820355528536238
guide_021	CD92	IFIT1	-0.0247935412681475	-0.0383396313542663	0.272186977348613	0.820355528536238
guide_021	CD92	IFIT2	0.0199506430293006	0.0230182119145316	0.744435107321127	0.930543884151409
guide_021	CD92	IFIT3	-0.0884416897643483	-0.116318690190797	0.0427859135811375	0.28523942387425
guide_021	CD92	MX1	0.0937718944289538	0.112251197128189	0.980162017848883	0.997305295610339
guide_021	CD92	MX2	0.00721490279028725	0.00951406703829729	0.6057806395528	0.820355528536238
guide_021	CD92	OAS1	-0.0330918665550524	-0.0373522336509941	0.319198069954499	0.820355528536238
guide_021	CD92	OAS2	-0.0550719661449999	-0.0935529372994722	0.0668811159513634	0.334405579756817
guide_021	CD92	OAS3	0.029548122408019	0.0337743376879603	0.615266646402179	0.820355528536238
guide_021	CD92	CXCL10	0.116657409719532	0.159047817634163	0.997305295610339	0.997305295610339
guide_021	CD92	CXCL11	0.0479669814166361	0.0642313108314658	0.887948564283438	0.997305295610339
guide_021	CD92	IRF7	0.063583734040928	0.083618325878216	0.926855101303939	0.997305295610339
guide_021	CD92	BST2	0.0265701982092632	0.00886424299006911	0.531431267923164	0.820355528536238
guide_021	CD92	IFI6	-0.0273439832970466	-0.0198885404682593	0.467640818057682	0.820355528536238
guide_021	CD92	STAT2	-0.00761743438220597	-0.0136634470173826	0.472839211973747	0.820355528536238
guide_021	CD92	EIF2AK2	-0.00166875015952961	-0.00983471192833225	0.434575675813684	0.820355528536238
guide_021	CD92	GBP1	-0.06893683531879	-0.0898160274635569	0.016628126894099	0.28523942387425
guide_021	CD92	GBP2	0.0231324829252073	0.0217631200773356	0.581528009310091	0.820355528536238
guide_021	CD92	IDO1	-0.0870287137316046	-0.132951078680092	0.0326035653319921	0.28523942387425
guide_022	ZNF264	STAT1	0.002129083890543	-0.00644965267509654	0.380460082801741	0.801840739148389
guide_022	ZNF264	ISG15	0.0822963691545788	0.111409780765778	0.971425560131848	0.971425560131848
guide_022	ZNF264	IFIT1	0.0139822863437202	0.0282548891359856	0.684128896344962	0.855161120431203
guide_022	ZNF264	IFIT2	-0.0875397200600729	-0.132108463722134	0.0381225378510406	0.380735106145918
guide_022	ZNF264	IFIT3	0.0442171950114383	0.0495002488941576	0.817483847640159	0.896006409886288
guide_022	ZNF264	MX1	0.0432610775868958	0.073618857222061	0.842941181740018	0.896006409886288
guide_022	ZNF264	MX2	-0.000412193746193612	-0.0143869884473957	0.412466674491347	0.801840739148389
guide_022	ZNF264	OAS1	0.0508612324127982	0.0830994506193463	0.851206089391973	0.896006409886288
guide_022	ZNF264	OAS2	-0.0680149588815535	-0.099016583993269	0.0557113187653453	0.380735106145918
guide_022	ZNF264	OAS3	-0.00292893641368952	-0.00205628348569184	0.440275932029097	0.801840739148389
guide_022	ZNF264	CXCL10	-0.010414785112741	-0.00686110548795682	0.560460268390494	0.855161120431203
guide_022	ZNF264	CXCL11	-0.0226224905636911	-0.0253366480231347	0.441012406531614	0.801840739148389
guide_022	ZNF264	IRF7	0.0101390951880753	0.0151376147026556	0.645378923929502	0.855161120431203
guide_022	ZNF264	BST2	0.0374484027094839	0.0490919512874285	0.665992892635163	0.855161120431203
guide_022	ZNF264	IFI6	0.000590175134703941	-0.0153582237284747	0.385090151757395	0.801840739148389
guide_022	ZNF264	STAT2	-0.0516486403348733	-0.0848980758777255	0.0951837765364795	0.380735106145918
guide_022	ZNF264	EIF2AK2	-0.0568464640517483	-0.0907163945117795	0.0571415756114476	0.380735106145918
guide_022	ZNF264	GBP1	0.020057110470848	0.0268174014710621	0.656945639550577	0.855161120431203
guide_022	ZNF264	GBP2	-0.0101898138091565	-0.0126872996269088	0.403045688103205	0.801840739148389
guide_022	ZNF264	IDO1	-0.0812654912839323	-0.112893972110012	0.0825136839269115	0.380735106145918
guide_023	ATP27	STAT1	-0.0738292712533801	-0.0987557103419569	0.0754402621600007	0.377201310800004
guide_023	ATP27	ISG15	-0.0637239575002049	-0.0997783405822125	0.104336188198658	0.417344752794631
guide_023	ATP27	IFIT1	0.0299095862775407	0.0479583338090681	0.75084356041983	0.973846977400964
guide_023	ATP27	IFIT2	0.0433808032302481	0.074312984475982	0.920911210478219	0.990734828040558
guide_023	ATP27	IFIT3	-0.0589526536794045	-0.058633376073801	0.227627971368306	0.66209750142266
guide_023	ATP27	MX1	0.0442909097185233	0.0762513062850802	0.845950688482338	0.990734828040558
guide_023	ATP27	MX2	-0.0721050836859574	-0.117751538454075	0.0327056941817936	0.319643252034257
guide_023	ATP27	OAS1	-0.00394764572300765	-0.0151455044578091	0.352019450155949	0.704038900311899
guide_023	ATP27	OAS2	-0.017113816709446	-0.0267194243884371	0.387768843983458	0.705034261788106
guide_023	ATP27	OAS3	-0.0732887168059113	-0.108704433201806	0.0474827572686059	0.319643252034257
guide_023	ATP27	CXCL10	-0.00738898640792751	-0.0112261979828674	0.342711368044147	0.704038900311899
guide_023	ATP27	CXCL11	0.0444713352648236	0.0783737269849512	0.779077581920771	0.973846977400964
guide_023	ATP27	IRF7	0.0891317633649624	0.133473040224413	0.990734828040558	0.990734828040558
guide_023	ATP27	BST2	0.101909011596539	0.129335554898092	0.981785535611777	0.990734828040558
guide_023	ATP27	IFI6	-0.0693958485509927	-0.0934529531309805	0.0479464878051385	0.319643252034257
guide_023	ATP27	STAT2	-0.0509232216758204	-0.0619789865178141	0.231734125497931	0.66209750142266
guide_023	ATP27	EIF2AK2	0.0258554260297741	0.0208673914616989	0.695654674132986	0.973846977400964
guide_023	ATP27	GBP1	0.0175841053839445	0.0178197083991621	0.670565612454854	0.973846977400964
guide_023	ATP27	GBP2	-0.0127788111258691	-0.0121737934518031	0.69369216897566	0.973846977400964
guide_023	ATP27	IDO1	-0.0229452737191846	-0.045310268668719	0.268481529680747	0.671203824201869
guide_024	ZNF115	STAT1	0.0736566732367718	0.102172980326504	0.969223592904665	0.969223592904665
guide_024	ZNF115	ISG15	0.0291615422031608	0.0638065502789778	0.778939049745774	0.86548783305086
guide_024	ZNF115	IFIT1	-0.0258833599580872	-0.033101764895087	0.378506299168928	0.818225133531571
guide_024	ZNF115	IFIT2	-0.00770271475587414	-0.00766220570889357	0.531431275841333	0.818225133531571
guide_024	ZNF115	IFIT3	0.0175036603231282	0.0164438707426527	0.517495001339342	0.818225133531571
guide_024	ZNF115	MX1	0.00365281967020348	0.0228933058139872	0.616336254319277	0.818225133531571
guide_024	ZNF115	MX2	0.00198496937715076	-0.00651592236731125	0.43255619246337	0.818225133531571
guide_024	ZNF115	OAS1	0.0516788238641426	0.0884715438712622	0.868249614754618	0.913946962899598
guide_024	ZNF115	OAS2	0.0245779364659393	0.0374218311305942	0.695491363501836	0.818225133531571
guide_024	ZNF115	OAS3	-0.0358640425294041	-0.0453769465732288	0.176405168815796	0.818225133531571
guide_024	ZNF115	CXCL10	0.00730570266713793	-0.00616954798743615	0.624861017157383	0.818225133531571
guide_024	ZNF115	CXCL11	-0.00637535423861557	0.00735903667277494	0.67511277195533	0.818225133531571
guide_024	ZNF115	IRF7	0.0108113378675037	0.0158251379638533	0.521028227183869	0.818225133531571
guide_024	ZNF115	BST2	-0.00525374956122482	-0.0225461526404235	0.336558180582285	0.818225133531571
guide_024	ZNF115	IFI6	-0.0481315482467917	-0.0658741314775101	0.0950259465999595	0.818225133531571
guide_024	ZNF115	STAT2	-0.0473281172127566	-0.0593905057082183	0.148793753803441	0.818225133531571
guide_024	ZNF115	EIF2AK2	-0.0123143526539398	-0.0237049781896636	0.318864702171213	0.818225133531571
guide_024	ZNF115	GBP1	0.0133378397079169	0.00630766482195312	0.64294459512384	0.818225133531571
guide_024	ZNF115	GBP2	0.00242965527132499	0.00516073470794743	0.603264176880639	0.818225133531571
guide_024	ZNF115	IDO1	-0.0158519497936038	-0.0475458490099919	0.29156770782907	0.818225133531571
guide_025	ZNF205	STAT1	-0.0181947908489839	-0.0209728377539946	0.455780875110106	0.882418706186652
guide_025	ZNF205	ISG15	0.0576630675196621	0.0631962991946607	0.891899051318777	0.891899051318777
guide_025	ZNF205	IFIT1	0.0300716152137599	0.0308253468200796	0.740821305682809	0.882418706186652
guide_025	ZNF205	IFIT2	-0.0306176399845	-0.0350684663387229	0.340997863242483	0.882418706186652
guide_025	ZNF205	IFIT3	-0.015710255163969	-0.0412376873178917	0.349251892470469	0.882418706186652
guide_025	ZNF205	MX1	0.052680058587518	0.0668586075193419	0.813879604489185	0.882418706186652
guide_025	ZNF205	MX2	0.0273827940745894	0.018818021742019	0.635080635087622	0.882418706186652
guide_025	ZNF205	OAS1	0.0234887556346428	0.0394225965492635	0.657288626587023	0.882418706186652
guide_025	ZNF205	OAS2	-0.0278800277970239	-0.0440467092432933	0.28061638209768	0.882418706186652
guide_025	ZNF205	OAS3	-0.00754590113870846	-0.0212730282892659	0.402865000886763	0.882418706186652
guide_025	ZNF205	CXCL10	-0.0072764796813658	-0.0285534828377237	0.414284379252648	0.882418706186652
guide_025	ZNF205	CXCL11	0.0337923728609733	0.0381807307768428	0.838297770877319	0.882418706186652
guide_025	ZNF205	IRF7	0.0359191211480554	0.0627451756692908	0.791608800976127	0.882418706186652
guide_025	ZNF205	BST2	0.0471094144707278	0.0539313657865056	0.814878243556585	0.882418706186652
guide_025	ZNF205	IFI6	0.0233299003093959	0.0155609243153191	0.516006898611699	0.882418706186652
guide_025	ZNF205	STAT2	-0.00151805509169556	-0.0185510773179889	0.498882940957975	0.882418706186652
guide_025	ZNF205	EIF2AK2	0.0179042387541775	0.0206449648169152	0.519168815470059	0.882418706186652
guide_025	ZNF205	GBP1	-0.0351812597728212	-0.0549429772766151	0.0845201241192961	0.882418706186652
guide_025	ZNF205	GBP2	0.00132200461234078	-0.00760730239715184	0.345287646621612	0.882418706186652
guide_025	ZNF205	IDO1	0.00178152872873572	-0.000211848364396463	0.5920692729755	0.882418706186652
guide_026	CD39	STAT1	-0.0131839117929458	-0.0219606750810975	0.408655651941716	0.729500060712857
guide_026	CD39	ISG15	-0.038614331817846	-0.0497559126513216	0.13365292631418	0.680884060546429
guide_026	CD39	IFIT1	0.0443099085585095	0.075109982767148	0.7568733662061	0.834147538362241
guide_026	CD39	IFIT2	0.00277059515280076	-0.00676306125656186	0.437700036427714	0.729500060712857
guide_026	CD39	IFIT3	0.00378203936668031	-0.00221904052575243	0.57385747428158	0.765143299042107
guide_026	CD39	MX1	-0.0226137356678842	-0.0320135725928927	0.362991706880877	0.729500060712857
guide_026	CD39	MX2	-0.00177975086070647	-0.000966755389960439	0.358449202579473	0.729500060712857
guide_026	CD39	OAS1	0.0385199722039449	0.0616662603371408	0.834147538362241	0.834147538362241
guide_026	CD39	OAS2	-0.0248507660451085	-0.0377176621089647	0.373017078589694	0.729500060712857
guide_026	CD39	OAS3	-0.108248482913033	-0.154893595026374	0.0119361478270616	0.119361478270616
guide_026	CD39	CXCL10	-0.00873100458426013	-0.0101114928810793	0.487156029900784	0.749470815231976
guide_026	CD39	CXCL11	-0.0530439426447651	-0.0412042512153106	0.388126444949964	0.729500060712857
guide_026	CD39	IRF7	-0.0282815880990457	-0.0347765395737729	0.158973301489994	0.680884060546429
guide_026	CD39	BST2	0.0314058480608619	0.0505996680695441	0.710031702001132	0.834147538362241
guide_026	CD39	IFI6	-0.123873906939076	-0.175390779930655	0.00483726315527728	0.0967452631055456
guide_026	CD39	STAT2	0.0445147981582656	0.0551778402904989	0.811872453067578	0.834147538362241
guide_026	CD39	EIF2AK2	0.0157557899582481	0.0103195854663899	0.526046203202258	0.751494576003226
guide_026	CD39	GBP1	-0.0240945825498002	-0.0264881118001304	0.174717583288034	0.680884060546429
guide_026	CD39	GBP2	-0.000422577155578807	0.00853567637623158	0.6276893522278	0.78461169028475
guide_026	CD39	IDO1	-0.038792953607139	-0.0393544751356256	0.204265218163929	0.680884060546429
guide_027	MAPK2	STAT1	0.012549458135882	0.0121190702772857	0.640329773461154	0.928889518010169
guide_027	MAPK2	ISG15	-0.0326269977225317	-0.0297642903997636	0.207856086677071	0.928889518010169
guide_027	MAPK2	IFIT1	-0.0224893377993349	-0.012016494809919	0.446911113584317	0.928889518010169
guide_027	MAPK2	IFIT2	0.011301432107881	0.0077559564008966	0.584806087433417	0.928889518010169
guide_027	MAPK2	IFIT3	-0.0279444871386199	-0.0577673375767561	0.225100043153026	0.928889518010169
guide_027	MAPK2	MX1	-0.011203244366591	-0.0197364100423776	0.4305384852659	0.928889518010169
guide_027	MAPK2	MX2	0.0362609767048272	0.0664005351167976	0.804355866323728	0.928889518010169
guide_027	MAPK2	OAS1	0.0246902838928524	0.0244616976428768	0.653851951330211	0.928889518010169
guide_027	MAPK2	OAS2	0.034426115793186	0.0521925714139615	0.830519137965959	0.928889518010169
guide_027	MAPK2	OAS3	-0.00642670281655056	-0.0100833353759255	0.387232641421674	0.928889518010169
guide_027	MAPK2	CXCL10	-0.0174345751847733	-0.0100591706257659	0.609905245903697	0.928889518010169
guide_027	MAPK2	CXCL11	0.0399520150267518	0.04446076422185	0.800856109945852	0.928889518010169
guide_027	MAPK2	IRF7	-0.0114711423906853	-0.0125247501441337	0.544219135212817	0.928889518010169
guide_027	MAPK2	BST2	0.019375593683054	0.0270575664284963	0.807562804398263	0.928889518010169
guide_027	MAPK2	IFI6	-0.0321295239196298	-0.0575008421552732	0.275605990932306	0.928889518010169
guide_027	MAPK2	STAT2	0.039402038231469	0.0486407168331467	0.836000566209152	0.928889518010169
guide_027	MAPK2	EIF2AK2	0.0359578572306876	0.0680886694047694	0.732440896286719	0.928889518010169
guide_027	MAPK2	GBP1	0.0634288170451063	0.0609913834223035	0.963211589751225	0.963211589751225
guide_027	MAPK2	GBP2	0.0797752919236601	0.112142020853198	0.919107611299554	0.963211589751225
