1344	RPUSD1	112
1345	NME3	408
1346	HAGH	304
1347	NDUFB10	892
1348	GFER	174
1349	IL32	1496
1350	ZNF263	102
1351	CORO7	173
1352	DNAJA3	125
1353	NUDT16L1	286
1354	CARHSP1	328
1355	USP7	84
1356	ATF7IP2	201
1357	DEXI	150
1358	LITAF	838
1359	TNFRSF17	23
1360	PDXDC1	65
1361	FOPNL	148
1362	COQ7	324
1363	CCP110	38
1364	IGSF6	290
1365	C16orf52	14
1366	POLR3E	80
1367	GGA2	157
1368	EARS2	14
1369	PRKCB	377
1370	RBBP6	333
1371	RABEP2	74
1372	CD19	97
1373	SPNS1	181
1374	SNX29P2	93
1375	C16orf54	140
1376	TMEM219	737
1377	TAOK2	37
1378	YPEL3	442
1379	SEPHS2	233
1380	ZNF747	33
1381	ZNF688	196
1382	PHKG2	171
1383	STX4	269
1384	FUS	748
1385	PYCARD	998
1386	TGFB1I1	7
1387	C16orf58	41
1388	RP11-42I10.1	6
1389	CNEP1R1	55
1390	SNX20	242
1391	AKTIP	163
1392	BBS2	43
1393	CPNE2	64
1394	ARL2BP	371
1395	CIAPIN1	180
1396	GPR56	94
1397	KIFC3	10
1398	C16orf80	174
1399	GOT2	91
1400	FAM96B	710
1401	CES4A	22
1402	TMEM208	343
1403	ACD	114
1404	TANGO6	39
1405	CYB5B	258
1406	NFAT5	91
1407	ST3GAL2	84
1408	RP11-432I5.1	7
1409	ATXN1L	60
1410	HP	7
1411	PSMD7	536
1412	RP11-252A24.3	5
1413	GABARAPL2	978
1414	KARS	553
1415	TERF2IP	613
1416	COTL1	1689
1417	C16orf74	128
1418	IRF8	296
1419	BANP	63
1420	CYBA	2277
1421	MVD	135
1422	SPG7	143
1423	ZNF276	154
1424	TIMM22	133
1425	YWHAE	384
1426	PITPNA-AS1	134
1427	PRPF8	245
1428	SERPINF1	22
1429	SMYD4	56
1430	PAFAH1B1	178
1431	SHPK-1	7
1432	P2RX5	145
1433	ARRB2	689
1434	PSMB6	749
1435	GP1BA	15
1436	SLC25A11	344
1437	ZNF232	23
1438	ZNF594	5
1439	TXNDC17	303
1440	ALOX12	11
1441	CLEC10A	63
1442	ASGR1	212
1443	ACADVL	278
1444	ELP5	179
1445	ACAP1	817
1446	TMEM102	59
1447	TNFSF12	143
1448	AC113189.5	38
1449	SAT2	458
1450	C17orf59	118
1451	ADPRM	116
1452	UBB	2094
1453	TRPV2	164
1454	PLD6	30
1455	NT5M	7
1456	MED9	36
1457	RASD1	21
1458	PEMT	60
1459	SREBF1	38
1460	TRIM16L	16
1461	GRAP	86
1462	IFT20	310
1463	POLDIP2	229
1464	TMEM199	159
1465	PROCA1	19
1466	RAB34	114
1467	NEK8	28
1468	PHF12	96
1469	ADAP2	87
1470	NF1	48
1471	UTP6	152
1472	CCL2	11
1473	SLFN5	235
1474	SLFN12	21
1475	CCL5	862
1476	CCL3	375
1477	CCL4	307
1478	CCL4L1	26
1479	GGNBP2	470
1480	MRM1	24
1481	AATF	294
1482	TADA2A	32
1483	MLLT6	147
1484	RARA	106
1485	CTD-2267D19.2	40
1486	RP5-1028K7.2	47
1487	DNAJC7	424
1488	NKIRAS2	122
1489	RP11-400F19.6	37
1490	MLX	318
1491	TUBG2	9
1492	VPS25	207
1493	RUNDC1	57
1494	IFI35	487
1495	NBR1	161
1496	DHX8	55
1497	RP11-527L4.5	7
1498	HDAC5	112
1499	GRN	648
1500	ITGA2B	17
1501	HEXIM2	33
1502	RP11-798G7.6	9
1503	GOSR2	119
1504	ITGB3	6
1505	OSBPL7	32
1506	ABI3	478
1507	PDK2	85
1508	SAMD14	4
1509	LRRC59	170
1510	ABCC3	16
1511	LUC7L3	469
1512	MMD	56
1513	NOG	29
1514	SCPEP1	363
1515	MRPS23	309
1516	BZRAP1-AS1	104
1517	SEPT4	5
1518	YPEL2	60
1519	INTS2	15
1520	CYB561	62
1521	LIMD2	1769
1522	PSMC5	777
1523	CD79B	654
1524	ICAM2	647
1525	TEX2	7
1526	NOL11	139
1527	ARSG	62
1528	CTD-2006K23.1	84
1529	NAT9	174
1530	TMEM104	30
1531	ATP5H	960
1532	SLC16A5	13
1533	ARMC7	71
1534	NT5C	341
1535	GGA3	48
1536	GRB2	497
1537	SMIM5	6
1538	GALK1	145
1539	SPHK1	18
1540	USP36	107
1541	RNF213	611
1542	RP11-1055B8.7	5
1543	OXLD1	250
1544	ARL16	149
1545	ARHGDIA	781
1546	STRA13	295
1547	RFNG	46
1548	GPS1	155
1549	C17orf62	417
1550	FN3KRP	153
1551	YES1	7
1552	SMCHD1	322
1553	RP13-270P17.3	36
1554	RALBP1	167
1555	VAPA	775
1556	PSMG2	499
1557	OSBPL1A	12
1558	RNF125	175
1559	ZNF397	50
1560	INO80C	128
1561	ATP5A1	1119
1562	CXXC1	163
1563	NARS	249
1564	MALT1	125
1565	RP11-879F14.2	5
1566	TMX3	80
1567	NFATC1	98
1568	RBCK1	562
1569	RP11-314N13.3	6
1570	SIRPG	160
1571	SNRPB	929
1572	ITPA	339
1573	C20orf27	347
1574	PRNP	281
1575	PCNA	162
1576	CRLS1	167
1577	ANKEF1	11
1578	MKKS	297
1579	TASP1	74
1580	SNX5	291
1581	RIN2	6
1582	NAA20	368
1583	CD93	46
1584	CST3	1075
1585	CST7	535
1586	ABHD12	89
1587	PLAGL2	60
1588	SNTA1	7
1589	NECAB3	30
1590	PXMP4	43
1591	RALY	611
1592	PIGU	63
1593	UQCC1	66
1594	RBM39	954
1595	AAR2	63
1596	MYL9	27
1597	RPN2	602
1598	BLCAP	212
1599	CTNNBL1	275
1600	MAFB	260
1601	SRSF6	179
1602	TTPAL	42
1603	PKIG	117
1604	YWHAB	1353
1605	DNTTIP1	184
1606	UBE2C	8
1607	MMP9	6
1608	LINC00494	6
1609	STAU1	125
1610	CEBPB	872
1611	KCNG1	23
1612	ATP9A	5
1613	FAM210B	79
1614	RTFDC1	566
1615	ZBP1	155
1616	PMEPA1	15
1617	STX16	226
1618	TUBB1	53
1619	PSMA7	1511
1620	DIDO1	100
1621	GID8	283
1622	TPD52L2	210
1623	TCEA2	145
1624	RGS19	724
1625	PRSS57	13
1626	ELANE	6
1627	POLR2E	441
1628	ATP5D	1459
1629	C19orf24	505
1630	MUM1	75
1631	ATP8B3	7
1632	PLEKHJ1	446
1633	GADD45B	634
1634	SLC39A3	171
1635	NFIC	104
1636	DOHH	55
1637	TBXA2R	14
1638	SIRT6	82
1639	CCDC94	125
1640	FEM1A	69
1641	SAFB2	192
1642	DUS3L	155
1643	VMAC	66
1644	ALKBH7	635
1645	DENND1C	158
1646	PCP2	11
1647	RETN	114
1648	MAP2K7	130
1649	CD320	168
1650	RAB11B	384
1651	MARCH2	147
1652	HNRNPM	840
1653	ZNF559	39
1654	ZNF561	55
1655	CDC37	608
1656	S1PR5	123
1657	ILF3-AS1	437
1658	ILF3	251
1659	C19orf52	104
1660	SMARCA4	128
1661	TMEM205	303
1662	ZNF653	7
1663	ECSIT	182
1664	ELOF1	379
1665	ZNF69	12
1666	ZNF799	19
1667	FBXW9	14
1668	HOOK2	117
1669	RAD23A	527
1670	IL27RA	284
1671	SAMD1	21
1672	PRKACA	103
1673	ZNF333	39
1674	AC004257.3	8
1675	AKAP8	94
1676	TPM4	350
1677	FAM32A	383
1678	CHERP	96
1679	SMIM7	439
1680	MYO9B	192
1681	BABAM1	331
1682	MVB12A	143
1683	SLC27A1	33
1684	COLGALT1	89
1685	INSL3	9
1686	CCDC124	300
1687	IFI30	441
1688	JUND	414
1689	ELL	65
1690	CRTC1	35
1691	RFXANK	306
1692	NR2C2AP	112
1693	ZNF682	20
1694	ZNF493	62
1695	LINC00662	66
1696	PLEKHF1	130
1697	ANKRD27	48
1698	LSM14A	441
1699	PDCD2L	66
1700	ARHGAP33	9
1701	TYROBP	1072
1702	POLR2I	390
1703	TBCB	823
1704	AC092295.7	12
1705	AC074138.3	14
1706	ZNF567	60
1707	PPP1R14A	61
1708	C19orf33	9
1709	KCNK6	86
1710	RASGRP4	72
1711	ACTN4	164
1712	CAPN12	86
1713	HNRNPL	254
1714	MRPS12	374
1715	SAMD4B	83
1716	EID2	20
1717	PSMC4	451
1718	TMEM91	83
1719	ATP5SL	152
1720	CEACAM4	26
1721	CD79A	426
1722	CTC-378H22.1	47
1723	ETHE1	377
1724	ZNF404	11
1725	ZNF45	18
1726	TOMM40	167
1727	RELB	126
1728	PRKD2	143
1729	BBC3	131
1730	C5AR1	264
1731	C5AR2	6
1732	DHX34	30
1733	NAPA-AS1	27
1734	PLA2G4C	7
1735	CYTH2	159
1736	GYS1	23
1737	TRPM4	16
1738	CD37	2063
1739	FCGRT	623
1740	PRRG2	13
1741	IL4I1	20
1742	SPIB	110
1743	NKG7	816
1744	ZNF175	14
1745	SIGLEC14	38
1746	FPR1	289
1747	ZNF350	76
1748	ZNF615	14
1749	ZNF841	9
1750	ZNF836	69
1751	ZNF528	29
1752	ZNF468	44
1753	MYADM	515
1754	OSCAR	145
1755	PRPF31	286
1756	MBOAT7	146
1757	LILRA4	11
1758	LAIR1	244
1759	KIR2DL3	21
1760	KIR3DL2	44
1761	FCAR	13
1762	PPP6R1	16
1763	SUV420H2	45
1764	ISOC2	171
1765	ZNF628	31
1766	CTD-2537I9.12	6
1767	EPN1	156
1768	AURKC	4
1769	CTC-444N24.11	33
1770	ZNF587B	6
1771	ZNF256	13
1772	CTD-2368P22.1	8
1773	AC010642.1	216
1774	EIF1AY	384
1775	TPTEP1	39
1776	CECR5	153
1777	PEX26	56
1778	MRPL40	327
1779	CLDN5	7
1780	SEPT5	12
1781	ARVCF	6
1782	PPIL2	83
1783	IGLL5	111
1784	DDT	522
1785	GUCD1	131
1786	EWSR1	529
1787	GAS2L1	39
1788	NEFH	11
1789	ZMAT5	171
1790	RFPL2	8
1791	FBXO7	385
1792	HMGXB4	141
1793	EIF3D	1075
1794	PVALB	5
1795	MPST	159
1796	LGALS2	573
1797	SH3BP1	291
1798	LGALS1	1283
1799	ANKRD54	96
1800	DDX17	461
1801	APOBEC3A	334
1802	APOBEC3B	101
1803	APOBEC3G	583
1804	RPS19BP1	663
1805	ADSL	285
1806	PHF5A	411
1807	DESI1	189
1808	WBP2NL	8
1809	SMDT1	1031
1810	PACSIN2	121
1811	PARVB	144
1812	LDOC1L	22
1813	PRR5	164
1814	ATXN10	338
1815	TTC38	129
1816	CTA-29F11.1	191
1817	CRELD2	237
1818	LMF2	155
1819	TYMP	940
1820	RABL2B	88
1821	SAMSN1	237
1822	USP25	51
1823	MAP3K7CL	44
1824	BACH1	61
1825	MIS18A	63
1826	ATP5O	1191
1827	KCNE1	13
1828	TTC3	327
1829	DSCR3	171
1830	BRWD1	142
1831	BACE2	34
1832	SIK1	135
1833	C21orf33	289
1834	ICOSLG	34
1835	SUMO3	570
1836	SLC19A1	31
1837	S100B	94
1838	PRMT2	588
