38817	38817	GSM1208634	GSM1208634
38818	38818	GSM1208810	GSM1208810
3882	3882	GSM621645	GSM621645
38820	38820	GSM1208593	GSM1208593
38824	38824	GSM1208771	GSM1208771
38827	38827	GSM1208746	GSM1208746
38829	38829	GSM1208767	GSM1208767
3883	3883	GSM621643	GSM621643
38830	38830	GSM1208742	GSM1208742
38831	38831	GSM1208642	GSM1208642
38832	38832	GSM1208805	GSM1208805
3885	3885	GSM621458	GSM621458
38850	38850	GSM1208659	GSM1208659
38852	38852	GSM1208712	GSM1208712
38856	38856	GSM1208592	GSM1208592
38858	38858	GSM1208740	GSM1208740
3886	3886	GSM621457	GSM621457
38860	38860	GSM1208595	GSM1208595
38864	38864	GSM1208673	GSM1208673
38865	38865	GSM1208606	GSM1208606
3887	3887	GSM621439	GSM621439
3888	3888	GSM621438	GSM621438
3889	3889	GSM621437	GSM621437
3890	3890	GSM621435	GSM621435
3891	3891	GSM621432	GSM621432
3897	3897	GSM613884	GSM613884
3898	3898	GSM613881	GSM613881
3899	3899	GSM613874	GSM613874
3900	3900	GSM613869	GSM613869
3901	3901	GSM613811	GSM613811
3905	3905	GSM537709	GSM537709
3906	3906	GSM537702	GSM537702
3907	3907	GSM537697	GSM537697
3908	3908	GSM537652	GSM537652
3912	3912	GSM537629	GSM537629
39181	39181	GSM1160192	GSM1160192
39182	39182	GSM1160200	GSM1160200
39183	39183	GSM1160202	GSM1160202
39184	39184	GSM1160199	GSM1160199
39185	39185	GSM1160190	GSM1160190
39186	39186	GSM1160193	GSM1160193
39187	39187	GSM1160196	GSM1160196
39188	39188	GSM1160204	GSM1160204
39189	39189	GSM1160189	GSM1160189
39190	39190	GSM1160191	GSM1160191
39191	39191	GSM1160205	GSM1160205
39192	39192	GSM1160194	GSM1160194
39193	39193	GSM1160195	GSM1160195
39194	39194	GSM1160197	GSM1160197
39195	39195	GSM1160203	GSM1160203
39196	39196	GSM1160198	GSM1160198
39198	39198	GSM1160201	GSM1160201
39394	39394	GSM941728	GSM941728
39397	39397	GSM941736	GSM941736
39399	39399	GSM941735	GSM941735
39400	39400	GSM941729	GSM941729
39401	39401	GSM941719	GSM941719
39403	39403	GSM941738	GSM941738
39411	39411	GSM941737	GSM941737
39412	39412	GSM941721	GSM941721
39415	39415	GSM941718	GSM941718
39416	39416	GSM941739	GSM941739
39417	39417	GSM941720	GSM941720
39420	39420	GSM941717	GSM941717
3967	3967	GSM670032	GSM670032
3969	3969	GSM670027	GSM670027
3970	3970	GSM670021	GSM670021
3974	3974	GSM669977	GSM669977
3975	3975	GSM669950	GSM669950
3976	3976	GSM669949	GSM669949
3977	3977	GSM669938	GSM669938
3979	3979	GSM669922	GSM669922
39792	39792	GSM1127073	GSM1127073
39793	39793	GSM1127067	GSM1127067
39795	39795	GSM1127130	GSM1127130
39797	39797	GSM1127172	GSM1127172
3980	3980	GSM669921	GSM669921
39801	39801	GSM1127182	GSM1127182
39805	39805	GSM1127138	GSM1127138
39808	39808	GSM1127070	GSM1127070
3981	3981	GSM669918	GSM669918
39810	39810	GSM1127071	GSM1127071
39811	39811	GSM1127171	GSM1127171
39813	39813	GSM1127084	GSM1127084
39818	39818	GSM1127127	GSM1127127
39821	39821	GSM1127080	GSM1127080
39823	39823	GSM1127129	GSM1127129
39824	39824	GSM1127063	GSM1127063
39825	39825	GSM1127060	GSM1127060
39828	39828	GSM1127076	GSM1127076
39829	39829	GSM1127173	GSM1127173
39834	39834	GSM1127180	GSM1127180
39835	39835	GSM1127126	GSM1127126
39836	39836	GSM1127145	GSM1127145
39838	39838	GSM1127143	GSM1127143
3984	3984	GSM669904	GSM669904
39843	39843	GSM1127137	GSM1127137
39849	39849	GSM1127072	GSM1127072
39850	39850	GSM1127081	GSM1127081
39852	39852	GSM1127131	GSM1127131
39855	39855	GSM1127077	GSM1127077
3987	3987	GSM621691	GSM621691
3989	3989	GSM621682	GSM621682
3990	3990	GSM621674	GSM621674
3991	3991	GSM621661	GSM621661
3992	3992	GSM621636	GSM621636
3993	3993	GSM621630	GSM621630
39931	39931	GSM772801	GSM772801
39932	39932	GSM772808	GSM772808
39933	39933	GSM772803	GSM772803
39934	39934	GSM772810	GSM772810
39935	39935	GSM772851	GSM772851
3994	3994	GSM621445	GSM621445
3996	3996	GSM621430	GSM621430
39979	39979	GSM772989	GSM772989
3998	3998	GSM613889	GSM613889
3999	3999	GSM613883	GSM613883
4000	4000	GSM613879	GSM613879
4001	4001	GSM613813	GSM613813
4003	4003	GSM537705	GSM537705
4004	4004	GSM537660	GSM537660
40149	40149	GSM693277	GSM693277
40151	40151	GSM693276	GSM693276
4033	4033	GSM669995	GSM669995
40395	40395	GSM1036259	GSM1036259
40396	40396	GSM1036260	GSM1036260
40397	40397	GSM1036373	GSM1036373
40398	40398	GSM1036374	GSM1036374
40399	40399	GSM1036372	GSM1036372
4042	4042	GSM669939	GSM669939
40434	40434	GSM1024610	GSM1024610
40440	40440	GSM1024607	GSM1024607
40458	40458	GSM1024608	GSM1024608
40468	40468	GSM1024605	GSM1024605
40474	40474	GSM1024609	GSM1024609
4049	4049	GSM621678	GSM621678
40494	40494	GSM1024606	GSM1024606
40498	40498	GSM817212	GSM817212
40499	40499	GSM817211	GSM817211
4050	4050	GSM621668	GSM621668
40500	40500	GSM817207	GSM817207
40501	40501	GSM817201	GSM817201
40502	40502	GSM817217	GSM817217
40503	40503	GSM817200	GSM817200
40504	40504	GSM817205	GSM817205
40505	40505	GSM817216	GSM817216
40506	40506	GSM817218	GSM817218
40507	40507	GSM817214	GSM817214
40508	40508	GSM817208	GSM817208
40509	40509	GSM817206	GSM817206
40510	40510	GSM817204	GSM817204
40511	40511	GSM817220	GSM817220
40512	40512	GSM817203	GSM817203
40513	40513	GSM817215	GSM817215
40514	40514	GSM817209	GSM817209
40515	40515	GSM817219	GSM817219
40516	40516	GSM817202	GSM817202
40517	40517	GSM817213	GSM817213
40518	40518	GSM817210	GSM817210
40524	40524	GSM1059535	GSM1059535
40525	40525	GSM1059531	GSM1059531
40526	40526	GSM1059530	GSM1059530
40527	40527	GSM1059534	GSM1059534
40528	40528	GSM1059533	GSM1059533
40529	40529	GSM1059536	GSM1059536
40530	40530	GSM1059532	GSM1059532
40531	40531	GSM1059529	GSM1059529
4054	4054	GSM621633	GSM621633
4056	4056	GSM621631	GSM621631
4057	4057	GSM621441	GSM621441
4058	4058	GSM621436	GSM621436
4061	4061	GSM621427	GSM621427
40614	40614	GSM753974	GSM753974
40615	40615	GSM753973	GSM753973
4063	4063	GSM621399	GSM621399
4066	4066	GSM621395	GSM621395
4067	4067	GSM621391	GSM621391
40692	40692	GSM909313	GSM909313
40693	40693	GSM909311	GSM909311
40694	40694	GSM909314	GSM909314
40695	40695	GSM909312	GSM909312
40698	40698	GSM1102740	GSM1102740
40700	40700	GSM1102736	GSM1102736
40701	40701	GSM878645	GSM878645
40702	40702	GSM878659	GSM878659
40703	40703	GSM878620	GSM878620
40704	40704	GSM878644	GSM878644
40705	40705	GSM878636	GSM878636
40706	40706	GSM878621	GSM878621
40708	40708	GSM878656	GSM878656
40709	40709	GSM878623	GSM878623
40710	40710	GSM878624	GSM878624
40711	40711	GSM878616	GSM878616
40712	40712	GSM878660	GSM878660
40713	40713	GSM878626	GSM878626
40714	40714	GSM878652	GSM878652
40715	40715	GSM878628	GSM878628
40716	40716	GSM878648	GSM878648
40717	40717	GSM878617	GSM878617
40718	40718	GSM878639	GSM878639
40719	40719	GSM878658	GSM878658
40721	40721	GSM878619	GSM878619
40722	40722	GSM878642	GSM878642
40723	40723	GSM878647	GSM878647
40724	40724	GSM878613	GSM878613
40725	40725	GSM878653	GSM878653
40726	40726	GSM878637	GSM878637
40727	40727	GSM878651	GSM878651
40729	40729	GSM878655	GSM878655
40730	40730	GSM878657	GSM878657
40731	40731	GSM878633	GSM878633
40732	40732	GSM878649	GSM878649
40733	40733	GSM878611	GSM878611
40734	40734	GSM878662	GSM878662
40735	40735	GSM878640	GSM878640
40736	40736	GSM878661	GSM878661
40737	40737	GSM878646	GSM878646
40738	40738	GSM878631	GSM878631
40739	40739	GSM878629	GSM878629
40740	40740	GSM878632	GSM878632
40741	40741	GSM878625	GSM878625
40742	40742	GSM878641	GSM878641
40743	40743	GSM878665	GSM878665
40744	40744	GSM878618	GSM878618
40745	40745	GSM878615	GSM878615
40746	40746	GSM878654	GSM878654
40747	40747	GSM878667	GSM878667
40748	40748	GSM878630	GSM878630
40749	40749	GSM878664	GSM878664
4075	4075	GSM537710	GSM537710
40750	40750	GSM878638	GSM878638
40751	40751	GSM878614	GSM878614
40752	40752	GSM878663	GSM878663
40753	40753	GSM878635	GSM878635
40754	40754	GSM878650	GSM878650
40755	40755	GSM878643	GSM878643
40756	40756	GSM878634	GSM878634
40757	40757	GSM878666	GSM878666
40758	40758	GSM878612	GSM878612
40759	40759	GSM816643	GSM816643
4076	4076	GSM537695	GSM537695
40760	40760	GSM816657	GSM816657
40762	40762	GSM816663	GSM816663
40763	40763	GSM816665	GSM816665
40764	40764	GSM816646	GSM816646
40765	40765	GSM816658	GSM816658
40766	40766	GSM816659	GSM816659
40767	40767	GSM816632	GSM816632
40768	40768	GSM816648	GSM816648
4077	4077	GSM537686	GSM537686
40772	40772	GSM816662	GSM816662
40773	40773	GSM816656	GSM816656
40774	40774	GSM816653	GSM816653
40775	40775	GSM816629	GSM816629
40776	40776	GSM816668	GSM816668
40777	40777	GSM816633	GSM816633
40778	40778	GSM816644	GSM816644
4078	4078	GSM537663	GSM537663
40783	40783	GSM906379	GSM906379
40784	40784	GSM906381	GSM906381
40785	40785	GSM906382	GSM906382
40786	40786	GSM906380	GSM906380
40787	40787	GSM1027330	GSM1027330
40788	40788	GSM1027318	GSM1027318
40789	40789	GSM1027311	GSM1027311
40790	40790	GSM1027326	GSM1027326
40791	40791	GSM1027342	GSM1027342
40792	40792	GSM1027346	GSM1027346
40793	40793	GSM1027315	GSM1027315
40794	40794	GSM1027335	GSM1027335
40795	40795	GSM1027333	GSM1027333
40796	40796	GSM1027323	GSM1027323
40797	40797	GSM1027347	GSM1027347
40798	40798	GSM1027325	GSM1027325
4080	4080	GSM537653	GSM537653
40800	40800	GSM1027332	GSM1027332
40801	40801	GSM1027317	GSM1027317
40802	40802	GSM1027341	GSM1027341
40803	40803	GSM1027314	GSM1027314
40804	40804	GSM1027331	GSM1027331
40805	40805	GSM1027339	GSM1027339
40806	40806	GSM1027329	GSM1027329
40807	40807	GSM1027344	GSM1027344
40808	40808	GSM1027345	GSM1027345
40809	40809	GSM1027307	GSM1027307
40810	40810	GSM1027324	GSM1027324
40811	40811	GSM1027309	GSM1027309
40812	40812	GSM1027351	GSM1027351
40813	40813	GSM1027322	GSM1027322
40814	40814	GSM1027338	GSM1027338
40815	40815	GSM1027350	GSM1027350
40816	40816	GSM1027340	GSM1027340
40817	40817	GSM1027320	GSM1027320
40818	40818	GSM1027308	GSM1027308
40819	40819	GSM1027348	GSM1027348
40820	40820	GSM1027336	GSM1027336
40821	40821	GSM1027316	GSM1027316
40822	40822	GSM1027313	GSM1027313
40823	40823	GSM1027334	GSM1027334
40824	40824	GSM1027310	GSM1027310
40825	40825	GSM1027319	GSM1027319
40826	40826	GSM1027321	GSM1027321
40827	40827	GSM1027337	GSM1027337
40828	40828	GSM1027312	GSM1027312
40829	40829	GSM1027328	GSM1027328
40830	40830	GSM1027343	GSM1027343
40831	40831	GSM1027306	GSM1027306
40832	40832	GSM1027327	GSM1027327
40833	40833	GSM817172	GSM817172
40834	40834	GSM817195	GSM817195
40835	40835	GSM817190	GSM817190
40836	40836	GSM817194	GSM817194
40837	40837	GSM817197	GSM817197
40838	40838	GSM817180	GSM817180
40839	40839	GSM817192	GSM817192
40840	40840	GSM817165	GSM817165
40841	40841	GSM817183	GSM817183
40842	40842	GSM817169	GSM817169
40843	40843	GSM817163	GSM817163
40844	40844	GSM817182	GSM817182
40845	40845	GSM817179	GSM817179
40846	40846	GSM817189	GSM817189
40847	40847	GSM817173	GSM817173
40848	40848	GSM817188	GSM817188
40849	40849	GSM817196	GSM817196
40850	40850	GSM817184	GSM817184
40851	40851	GSM817199	GSM817199
40852	40852	GSM817175	GSM817175
40853	40853	GSM817181	GSM817181
40854	40854	GSM817193	GSM817193
40855	40855	GSM817164	GSM817164
40856	40856	GSM817171	GSM817171
40857	40857	GSM817177	GSM817177
40858	40858	GSM817170	GSM817170
40859	40859	GSM817159	GSM817159
40860	40860	GSM817166	GSM817166
40861	40861	GSM817176	GSM817176
40862	40862	GSM817162	GSM817162
40863	40863	GSM817187	GSM817187
40864	40864	GSM817167	GSM817167
40865	40865	GSM817178	GSM817178
40866	40866	GSM817161	GSM817161
40867	40867	GSM817191	GSM817191
40868	40868	GSM817168	GSM817168
40869	40869	GSM817158	GSM817158
40870	40870	GSM817186	GSM817186
40871	40871	GSM817174	GSM817174
40872	40872	GSM817160	GSM817160
40873	40873	GSM817198	GSM817198
40874	40874	GSM817185	GSM817185
40970	40970	GSM1058790	GSM1058790
40983	40983	GSM1008562	GSM1008562
40986	40986	GSM1008573	GSM1008573
40994	40994	GSM1008575	GSM1008575
40997	40997	GSM1008596	GSM1008596
41000	41000	GSM1008597	GSM1008597
41017	41017	GSM1008589	GSM1008589
41022	41022	GSM723023	GSM723023
41023	41023	GSM723022	GSM723022
41024	41024	GSM723021	GSM723021
41025	41025	GSM723024	GSM723024
41026	41026	GSM723025	GSM723025
41027	41027	GSM774203	GSM774203
41028	41028	GSM774238	GSM774238
41029	41029	GSM774219	GSM774219
41030	41030	GSM774227	GSM774227
41031	41031	GSM774224	GSM774224
41032	41032	GSM774220	GSM774220
41033	41033	GSM774211	GSM774211
41034	41034	GSM774209	GSM774209
41036	41036	GSM774225	GSM774225
41037	41037	GSM774229	GSM774229
41038	41038	GSM774244	GSM774244
41039	41039	GSM774242	GSM774242
41041	41041	GSM774243	GSM774243
41042	41042	GSM774202	GSM774202
41043	41043	GSM774231	GSM774231
41044	41044	GSM774215	GSM774215
41045	41045	GSM774232	GSM774232
41046	41046	GSM774228	GSM774228
41047	41047	GSM774201	GSM774201
41048	41048	GSM774241	GSM774241
41049	41049	GSM774226	GSM774226
41050	41050	GSM774234	GSM774234
41051	41051	GSM774221	GSM774221
41053	41053	GSM774212	GSM774212
41054	41054	GSM774235	GSM774235
41055	41055	GSM774233	GSM774233
41056	41056	GSM774222	GSM774222
41057	41057	GSM774210	GSM774210
41058	41058	GSM774206	GSM774206
41059	41059	GSM774207	GSM774207
41060	41060	GSM774216	GSM774216
41061	41061	GSM774204	GSM774204
41062	41062	GSM774217	GSM774217
41063	41063	GSM774240	GSM774240
41064	41064	GSM774236	GSM774236
41065	41065	GSM774213	GSM774213
41066	41066	GSM774237	GSM774237
41067	41067	GSM774230	GSM774230
41068	41068	GSM774214	GSM774214
41069	41069	GSM774239	GSM774239
41070	41070	GSM774205	GSM774205
41429	41429	GSM1102738	GSM1102738
41430	41430	GSM1102739	GSM1102739
41435	41435	GSM1120339	GSM1120339
42103	42103	GSM1220280	GSM1220280
42104	42104	GSM1220281	GSM1220281
42111	42111	GSM1220288	GSM1220288
42112	42112	GSM1220289	GSM1220289
42113	42113	GSM1220290	GSM1220290
42114	42114	GSM1220291	GSM1220291
42115	42115	GSM1220292	GSM1220292
42116	42116	GSM1220293	GSM1220293
42117	42117	GSM1220294	GSM1220294
42118	42118	GSM1220295	GSM1220295
42119	42119	GSM1220296	GSM1220296
42120	42120	GSM1220297	GSM1220297
42121	42121	GSM1220298	GSM1220298
42124	42124	GSM1220560	GSM1220560
42125	42125	GSM1220561	GSM1220561
42127	42127	GSM1220563	GSM1220563
42128	42128	GSM1220564	GSM1220564
42129	42129	GSM1220565	GSM1220565
42130	42130	GSM1220566	GSM1220566
42131	42131	GSM1220567	GSM1220567
42132	42132	GSM1220568	GSM1220568
42133	42133	GSM1220569	GSM1220569
42134	42134	GSM1220570	GSM1220570
42135	42135	GSM1220571	GSM1220571
42136	42136	GSM1220572	GSM1220572
42138	42138	GSM1220602	GSM1220602
42139	42139	GSM1220603	GSM1220603
42140	42140	GSM1220604	GSM1220604
42141	42141	GSM1220605	GSM1220605
42142	42142	GSM1220606	GSM1220606
42143	42143	GSM1220607	GSM1220607
42144	42144	GSM1220608	GSM1220608
42145	42145	GSM1220609	GSM1220609
42146	42146	GSM1220610	GSM1220610
42186	42186	GSM1227053	GSM1227053
42187	42187	GSM1227054	GSM1227054
42188	42188	GSM1227055	GSM1227055
42198	42198	GSM1227065	GSM1227065
42199	42199	GSM1227066	GSM1227066
42200	42200	GSM1227067	GSM1227067
42201	42201	GSM1227068	GSM1227068
42202	42202	GSM1227069	GSM1227069
42203	42203	GSM1227070	GSM1227070
42204	42204	GSM1227071	GSM1227071
42205	42205	GSM1227072	GSM1227072
43851	43851	GSM772782	GSM772782
44855	44855	GSM906406	GSM906406
44856	44856	GSM908952	GSM908952
44864	44864	GSM915332	GSM915332
44865	44865	GSM915333	GSM915333
44866	44866	GSM915336	GSM915336
44870	44870	GSM956024	GSM956024
44883	44883	GSM736580	GSM736580
44884	44884	GSM736590	GSM736590
44889	44889	GSM736616	GSM736616
44890	44890	GSM736619	GSM736619
44893	44893	GSM736633	GSM736633
44895	44895	GSM736583	GSM736583
44896	44896	GSM736622	GSM736622
44899	44899	GSM736596	GSM736596
44900	44900	GSM1024785	GSM1024785
44901	44901	GSM1024746	GSM1024746
44902	44902	GSM1024757	GSM1024757
44904	44904	GSM736587	GSM736587
44907	44907	GSM1024766	GSM1024766
44908	44908	GSM1024770	GSM1024770
44909	44909	GSM1024789	GSM1024789
44911	44911	GSM736607	GSM736607
44913	44913	GSM1024780	GSM1024780
44914	44914	GSM1024776	GSM1024776
44916	44916	GSM736635	GSM736635
44918	44918	GSM736525	GSM736525
44920	44920	GSM736561	GSM736561
44922	44922	GSM736620	GSM736620
44923	44923	GSM736582	GSM736582
44925	44925	GSM736638	GSM736638
44926	44926	GSM1024774	GSM1024774
44927	44927	GSM1024778	GSM1024778
44929	44929	GSM1024755	GSM1024755
44931	44931	GSM1024759	GSM1024759
44932	44932	GSM736586	GSM736586
44935	44935	GSM736631	GSM736631
44936	44936	GSM736594	GSM736594
44938	44938	GSM736625	GSM736625
44940	44940	GSM736554	GSM736554
44942	44942	GSM1024750	GSM1024750
44943	44943	GSM1024769	GSM1024769
44946	44946	GSM736568	GSM736568
44948	44948	GSM736601	GSM736601
44950	44950	GSM736516	GSM736516
44951	44951	GSM736547	GSM736547
44954	44954	GSM736597	GSM736597
44955	44955	GSM736600	GSM736600
44958	44958	GSM736585	GSM736585
44960	44960	GSM736564	GSM736564
44962	44962	GSM736639	GSM736639
44964	44964	GSM736602	GSM736602
44965	44965	GSM736605	GSM736605
44968	44968	GSM736579	GSM736579
44971	44971	GSM736626	GSM736626
44973	44973	GSM736634	GSM736634
44976	44976	GSM736628	GSM736628
44977	44977	GSM1024747	GSM1024747
44980	44980	GSM736609	GSM736609
44982	44982	GSM736571	GSM736571
44983	44983	GSM736599	GSM736599
44985	44985	GSM736577	GSM736577
44988	44988	GSM736624	GSM736624
44989	44989	GSM736542	GSM736542
44992	44992	GSM736627	GSM736627
44994	44994	GSM736621	GSM736621
44995	44995	GSM1024763	GSM1024763
44997	44997	GSM736614	GSM736614
44999	44999	GSM736632	GSM736632
45000	45000	GSM736574	GSM736574
45003	45003	GSM736557	GSM736557
45004	45004	GSM736548	GSM736548
45006	45006	GSM736618	GSM736618
45008	45008	GSM736630	GSM736630
45010	45010	GSM736560	GSM736560
45012	45012	GSM736530	GSM736530
45015	45015	GSM736575	GSM736575
45017	45017	GSM736534	GSM736534
45018	45018	GSM736501	GSM736501
45021	45021	GSM736629	GSM736629
45022	45022	GSM1024772	GSM1024772
45024	45024	GSM1024787	GSM1024787
45027	45027	GSM736603	GSM736603
45029	45029	GSM1024794	GSM1024794
45031	45031	GSM736588	GSM736588
45033	45033	GSM1024767	GSM1024767
45034	45034	GSM1024784	GSM1024784
45036	45036	GSM1024791	GSM1024791
45037	45037	GSM736604	GSM736604
45039	45039	GSM736584	GSM736584
45042	45042	GSM1024781	GSM1024781
45044	45044	GSM736567	GSM736567
45046	45046	GSM736546	GSM736546
45047	45047	GSM736556	GSM736556
45049	45049	GSM736612	GSM736612
45052	45052	GSM1024795	GSM1024795
45053	45053	GSM736519	GSM736519
45055	45055	GSM1024743	GSM1024743
45058	45058	GSM1024793	GSM1024793
45059	45059	GSM736543	GSM736543
45062	45062	GSM736617	GSM736617
45064	45064	GSM736593	GSM736593
45066	45066	GSM736570	GSM736570
45068	45068	GSM736578	GSM736578
45070	45070	GSM1024762	GSM1024762
45072	45072	GSM736592	GSM736592
45073	45073	GSM1024790	GSM1024790
45074	45074	GSM1024749	GSM1024749
45076	45076	GSM1024753	GSM1024753
45078	45078	GSM736502	GSM736502
45079	45079	GSM1024740	GSM1024740
45080	45080	GSM1024739	GSM1024739
45081	45081	GSM1024744	GSM1024744
45082	45082	GSM1024741	GSM1024741
45084	45084	GSM736636	GSM736636
45085	45085	GSM736613	GSM736613
45140	45140	GSM1003496	GSM1003496
45141	45141	GSM1003455	GSM1003455
45143	45143	GSM1003454	GSM1003454
45144	45144	GSM1003582	GSM1003582
45147	45147	GSM1003493	GSM1003493
45148	45148	GSM1003544	GSM1003544
45149	45149	GSM1003458	GSM1003458
45150	45150	GSM1003546	GSM1003546
45152	45152	GSM945244	GSM945244
45154	45154	GSM1003578	GSM1003578
45155	45155	GSM1003453	GSM1003453
45157	45157	GSM1003542	GSM1003542
45159	45159	GSM1003561	GSM1003561
45160	45160	GSM1003512	GSM1003512
45162	45162	GSM945187	GSM945187
45163	45163	GSM1010914	GSM1010914
45164	45164	GSM945177	GSM945177
45166	45166	GSM1010912	GSM1010912
45167	45167	GSM945168	GSM945168
45168	45168	GSM945166	GSM945166
45169	45169	GSM945172	GSM945172
45170	45170	GSM945170	GSM945170
45171	45171	GSM945241	GSM945241
45172	45172	GSM945207	GSM945207
45173	45173	GSM945204	GSM945204
45174	45174	GSM945178	GSM945178
45175	45175	GSM945203	GSM945203
45176	45176	GSM945162	GSM945162
45177	45177	GSM945206	GSM945206
45178	45178	GSM1003474	GSM1003474
45179	45179	GSM1003476	GSM1003476
45180	45180	GSM1003471	GSM1003471
45181	45181	GSM945229	GSM945229
45182	45182	GSM1003459	GSM1003459
45183	45183	GSM945198	GSM945198
45186	45186	GSM1003551	GSM1003551
45187	45187	GSM1003460	GSM1003460
45188	45188	GSM1003463	GSM1003463
45191	45191	GSM1003462	GSM1003462
45193	45193	GSM1003521	GSM1003521
45194	45194	GSM1003469	GSM1003469
45195	45195	GSM1003481	GSM1003481
45196	45196	GSM1003465	GSM1003465
45197	45197	GSM1003552	GSM1003552
45198	45198	GSM1003468	GSM1003468
45199	45199	GSM945179	GSM945179
45200	45200	GSM945205	GSM945205
45201	45201	GSM945213	GSM945213
45202	45202	GSM945296	GSM945296
45203	45203	GSM945295	GSM945295
45205	45205	GSM945221	GSM945221
45207	45207	GSM945212	GSM945212
45208	45208	GSM733736	GSM733736
45209	45209	GSM733677	GSM733677
45210	45210	GSM733771	GSM733771
45211	45211	GSM945188	GSM945188
45214	45214	GSM733769	GSM733769
45215	45215	GSM1003498	GSM1003498
45216	45216	GSM733772	GSM733772
45218	45218	GSM733752	GSM733752
45220	45220	GSM733708	GSM733708
45221	45221	GSM733767	GSM733767
45222	45222	GSM1003472	GSM1003472
45228	45228	GSM1003479	GSM1003479
45230	45230	GSM733672	GSM733672
45231	45231	GSM1003473	GSM1003473
45232	45232	GSM1003584	GSM1003584
45233	45233	GSM1003573	GSM1003573
45234	45234	GSM1003572	GSM1003572
45235	45235	GSM1003571	GSM1003571
45237	45237	GSM1003444	GSM1003444
45239	45239	GSM1003509	GSM1003509
45242	45242	GSM1003513	GSM1003513
45243	45243	GSM733718	GSM733718
45248	45248	GSM945316	GSM945316
45249	45249	GSM945190	GSM945190
45250	45250	GSM945183	GSM945183
45251	45251	GSM945321	GSM945321
45252	45252	GSM945322	GSM945322
45253	45253	GSM945325	GSM945325
45254	45254	GSM945320	GSM945320
45255	45255	GSM945185	GSM945185
45256	45256	GSM945191	GSM945191
45257	45257	GSM945326	GSM945326
45258	45258	GSM945184	GSM945184
45259	45259	GSM945315	GSM945315
45260	45260	GSM945323	GSM945323
45261	45261	GSM945324	GSM945324
45262	45262	GSM945192	GSM945192
45263	45263	GSM945249	GSM945249
45264	45264	GSM945242	GSM945242
45265	45265	GSM945163	GSM945163
45266	45266	GSM945312	GSM945312
45267	45267	GSM945310	GSM945310
45268	45268	GSM945308	GSM945308
45269	45269	GSM945306	GSM945306
45271	45271	GSM945304	GSM945304
45272	45272	GSM945853	GSM945853
45273	45273	GSM945286	GSM945286
45274	45274	GSM945288	GSM945288
45277	45277	GSM733669	GSM733669
45278	45278	GSM798322	GSM798322
45279	45279	GSM733785	GSM733785
45280	45280	GSM733682	GSM733682
45281	45281	GSM945201	GSM945201
45282	45282	GSM945230	GSM945230
45283	45283	GSM733684	GSM733684
45284	45284	GSM733696	GSM733696
45285	45285	GSM733756	GSM733756
45287	45287	GSM1003520	GSM1003520
45288	45288	GSM733734	GSM733734
45290	45290	GSM1003483	GSM1003483
45293	45293	GSM733737	GSM733737
45294	45294	GSM1003487	GSM1003487
45298	45298	GSM798321	GSM798321
45300	45300	GSM1003519	GSM1003519
45301	45301	GSM945211	GSM945211
45302	45302	GSM733754	GSM733754
45305	45305	GSM733638	GSM733638
45306	45306	GSM945182	GSM945182
45307	45307	GSM733693	GSM733693
45308	45308	GSM945218	GSM945218
45309	45309	GSM945239	GSM945239
45310	45310	GSM945222	GSM945222
45311	45311	GSM733722	GSM733722
45312	45312	GSM1003501	GSM1003501
45313	45313	GSM1003485	GSM1003485
45314	45314	GSM1003500	GSM1003500
45315	45315	GSM733654	GSM733654
45318	45318	GSM733660	GSM733660
45319	45319	GSM733705	GSM733705
45320	45320	GSM1003557	GSM1003557
45321	45321	GSM733712	GSM733712
45326	45326	GSM945290	GSM945290
45327	45327	GSM945292	GSM945292
45328	45328	GSM945284	GSM945284
45329	45329	GSM945276	GSM945276
45330	45330	GSM945232	GSM945232
45331	45331	GSM945160	GSM945160
45332	45332	GSM945271	GSM945271
45335	45335	GSM733761	GSM733761
45336	45336	GSM733775	GSM733775
45337	45337	GSM733730	GSM733730
45338	45338	GSM733637	GSM733637
45339	45339	GSM733760	GSM733760
45340	45340	GSM733755	GSM733755
45341	45341	GSM733702	GSM733702
45342	45342	GSM733741	GSM733741
45344	45344	GSM733768	GSM733768
45345	45345	GSM1003484	GSM1003484
45346	45346	GSM733666	GSM733666
45347	45347	GSM733783	GSM733783
45349	45349	GSM733644	GSM733644
45350	45350	GSM733661	GSM733661
45351	45351	GSM1003503	GSM1003503
45352	45352	GSM733727	GSM733727
45353	45353	GSM733639	GSM733639
45354	45354	GSM733717	GSM733717
45355	45355	GSM733746	GSM733746
45356	45356	GSM733738	GSM733738
45357	45357	GSM1003482	GSM1003482
45358	45358	GSM733700	GSM733700
45359	45359	GSM733716	GSM733716
45360	45360	GSM733691	GSM733691
45361	45361	GSM1003517	GSM1003517
45362	45362	GSM945181	GSM945181
45364	45364	GSM945180	GSM945180
45368	45368	GSM945233	GSM945233
45369	45369	GSM733688	GSM733688
45371	45371	GSM733683	GSM733683
45372	45372	GSM1003556	GSM1003556
45374	45374	GSM1003555	GSM1003555
45376	45376	GSM733673	GSM733673
45377	45377	GSM945273	GSM945273
45378	45378	GSM945267	GSM945267
45379	45379	GSM1003504	GSM1003504
45380	45380	GSM733778	GSM733778
45382	45382	GSM733651	GSM733651
45383	45383	GSM733714	GSM733714
45384	45384	GSM733680	GSM733680
