	eye	predicted_cell_type	predicted_score	score_inflammation	score_astrocyte	score_microglial	score_RPE	score_cone	score_rod	score_horizontal	score_bipolar	score_RGC	score_T	score_macrophage	score_Schwann	score_pericyte	score_B	score_fibroblast	score_muller	score_endothelial
76-0	0	bipolar cell	0.43619206937154137	-0.07526013177478003	-0.22518568420410157	-0.030239530023859446	0.10052111734662736	-0.173506414611204	0.30320626258850103	-0.07964898427327474	0.43619206937154137	-0.039091787338256835	-0.04847805976867676	0.0	0.08334736092885335	-0.01701627208237664	-0.0054798686504364015	-0.009023102760314941	-0.17373475306374686	0.028813123294285363
77-0	0	rod cell	0.21348315238952642	-0.09243162074882186	-0.16011776034037273	-0.007232110397514965	-0.030166503361293256	-0.13248058173435856	0.21348315238952642	0.005594210624694826	-0.4109819723765056	0.19300483107566835	-0.06201452891031901	-0.022387678097175664	-0.03990159606933594	-0.046125708615102096	-0.017374286651611327	-0.01671214294433594	0.1904551522391183	-0.09403688049316407
78-0	0	rod cell	1.2648389911651612	-0.020082320172621168	-0.09089479986826579	-0.014062671194097778	-0.05132590103149414	-0.007580589158346279	1.2648389911651612	-0.06799546559651692	-0.24065945641199746	-0.020055171648661295	0.12387652979956734	-0.004814137360427987	-0.013441072463989259	-0.023670175801152767	-0.0028002232313156126	-0.00224017858505249	-0.08969445855276925	-0.049085723876953126
79-0	0	rod cell	1.0704675006866455	-0.056555795765114214	-0.13690852824846905	-0.029098274978603712	-0.06594157409667968	-0.0890481569362989	1.0704675006866455	0.2277157688140869	0.18466079203287755	0.04272302180528641	-0.02426032066345215	-0.010994129672774612	-0.00585539436340332	-0.01350129168966542	-0.007319242954254151	-0.0022183783054351806	-0.1922394836970738	-0.06372319030761718
80-0	0	rod cell	0.5600489807128906	-0.02165082796528052	-0.08327213001251221	-0.020711040709225796	-0.07648684692382812	0.35223244145562416	0.5600489807128906	-0.050186719894409176	0.16409466171264653	-0.0264350954691569	-0.02187266667683919	-0.00392185890230545	-0.016424745559692384	-0.02404996304209017	0.0	-0.005474915027618408	-0.2881814317703247	-0.06827447509765625
81-0	0	RGC	0.11692512770493825	-0.06788263722268756	-0.00870587094624839	-0.031182762774698985	0.038635621411459785	-0.038489890204889965	0.05133712768554677	-0.04453076998392741	-0.10911034297943117	0.11692512770493825	-0.03831888834635417	-0.028191443500682756	-0.02844913101196289	-0.023786898839433857	-0.008843013048171998	-0.011790684700012207	-0.07788749367850167	-0.047057140350341795
82-0	0	cone cell	0.6474430369692901	-0.099525092360013	0.040723008314768494	0.04983698719545617	0.1944280252456665	0.6474430369692901	0.39326037883758547	0.22248416701952617	-0.18316395028432209	0.07746174305677414	-0.05100669542948405	-0.004884357097155727	-0.015077498435974121	-0.024776034530588617	-0.002841067612171173	-0.009091416358947753	-0.036042143140520344	-0.04462459945678711
83-0	0	rod cell	1.0720924854278564	-0.08041207537144601	0.0746018476486206	-0.022246985233706197	0.25651180267333984	0.7116034663507638	1.0720924854278564	-0.07888832728068033	-0.29207267904281614	0.030708587219317754	0.002770385079913666	-0.00967904011636204	-0.012878117561340332	-0.01722343310863278	-0.006446261405944825	-0.0019302772283554077	-0.15661022608620778	-0.05782291030883789
84-0	0	muller glia cell	0.8464834681919642	0.18230361437075238	-0.03771374273300171	0.003739528072872346	0.018280340875898082	0.014034233563719772	0.7445067358016968	-0.0973508898417155	-0.32902596918741867	-0.06086320241292318	0.07687979804144965	0.0623663110514425	-0.0350293960571289	0.21491178391769178	0.0	-0.005215980529785156	0.8464834681919642	0.19841355732509064
85-0	0	rod cell	1.0453091430664063	-0.0589298829286992	0.21360999965667724	-0.017056477892903283	-0.05324925994873047	-0.18374781784006586	1.0453091430664063	-0.04821791966756185	0.7178021303812663	0.06187748859326045	-0.04448448499043783	-0.00650144989647633	-0.015126706123352051	-0.01770684711111828	-0.007563353180885315	0.0	-0.010433923993791838	-0.05627460098266602
86-0	0	bipolar cell	0.6678846588134766	-0.05945116245674944	-0.02091502300898232	-0.018029822538584005	0.025446768351963585	-0.17622971295513037	-0.055127153396606454	-0.05014954884847005	0.6678846588134766	-0.03678189595540365	0.02935946146647135	-0.011597977668303132	-0.0069389047622680665	-0.01282100932653931	-0.005782420635223389	-0.0023129682540893553	-0.06822987910679412	-0.054846271514892575
87-0	0	rod cell	1.082198839187622	-0.05969347217995562	0.030412684281667046	-0.017431911222122294	-0.06261542892456054	-0.16751066737350412	1.082198839187622	0.20051086982091268	0.03463254960378015	0.12525290250778198	0.04032908015780978	-0.003556291148450791	-0.0024822912216186524	-0.004150988664914135	-0.00500313401222229	-0.008967089653015136	0.10569970267159601	-0.052686260223388674
88-0	0	rod cell	0.870209083557129	-0.061822401975582024	0.20629740651448564	-0.01893091095582414	-0.058796443939208985	-0.15934086164901887	0.870209083557129	-0.03150240898132324	0.27868343416849767	-0.03549600601196289	-0.02025154749552409	-0.007736980744282632	-0.016201238632202148	-0.020319278423602764	-0.006750515699386597	-0.005400412559509278	-0.11544042696271628	-0.058796443939208985
89-0	0	muller glia cell	1.1206181073869979	-0.0701198233870084	-0.06155640959739686	0.006810883944467584	0.09694436754499161	-0.10992492565941253	-0.9703032082319261	0.42863739172617593	-0.478917724609375	-0.06540978113810221	-0.0497141965230306	-0.017027156742391067	-0.034467140197753904	-0.037756266003867056	0.07109760716557503	-0.008254093170166016	1.1206181073869979	0.20134482029506134
90-0	0	rod cell	0.7499388313293457	-0.043888621470507455	-0.010916383107503258	-0.041817025777226305	-0.09916018676757812	-0.2459556554073474	0.7499388313293457	0.0035292567809422914	-0.3487360428969066	0.32567930459976197	-0.06952142715454102	-0.016687777117535173	-0.046320228576660155	-0.04073916789281328	-0.015237362384796142	-0.020721521377563477	-0.2283274241856166	-0.005519949436187749
91-0	0	rod cell	1.2292224597930907	-0.04888343046566766	0.08513958549499512	-0.030487801821566372	-0.04200423431396484	-0.028171031703651275	1.2292224597930907	-0.03362215677897135	-0.36282277663548784	-0.04016785303751628	-0.028818991978963215	-0.004128795640174844	-0.008645698547363282	-0.008614833538348857	0.0	-0.002881899356842041	-0.09431876591273713	-0.04200423431396484
92-0	0	rod cell	0.9951404762268066	0.011380037440172158	-0.1852718734741211	0.023546433781872732	-0.05004282760620117	0.008188518393398514	0.9951404762268066	-0.08876247406005859	0.5352804527282715	-0.03954085350036621	-0.058288555145263675	-0.0017459454030908624	-0.009749359130859375	-0.01959834529404656	-0.012186698913574219	-0.0024373397827148436	-0.34702639688764303	-0.05004282760620117
93-0	0	cone cell	0.9178035761600354	-0.043092015665628355	-0.08415683619181316	-0.030339447055468316	0.19808846773420064	0.9178035761600354	-0.19636079072952262	0.3211522547403971	0.24170487403869628	0.04521604736646016	-0.0476346492767334	-0.01153306223259956	-0.02321978759765625	-0.029192037805665694	-0.00656728982925415	-0.011270109176635743	-0.31918992185592654	-0.07400910949707032
94-0	0	rod cell	0.553902931213379	-0.053169590676714756	0.054557109196980785	-0.018158640787171363	0.15491641385214672	-0.006110319292532029	0.553902931213379	-0.051770779291788735	0.49747701708475744	0.07233405321836471	-0.06069669087727864	-0.004450210185993709	-0.009318739891052245	-0.005194392491343827	0.0	0.0	-0.16667491762978687	-0.05591244125366211
95-0	0	rod cell	0.9133948230743407	-0.03646233631841392	-0.1110271962483724	0.045268326207292445	0.002189295632498603	0.01239655913583676	0.9133948230743407	0.7849362913767497	-0.2661334641774495	0.03140903870264689	-0.04854276657104492	-0.0029154971540828146	-0.023727519989013672	-0.024943621262260105	-0.006765458583831787	-0.006105051040649414	-0.4487926837376186	-0.06845487213134765
96-0	0	horizontal cell	0.8530875023206075	-0.0826473044966887	-0.26489056396484373	-0.03461510460732509	0.012847796985081261	-0.22729614666074416	-0.9875662231445312	0.8530875023206075	-0.3417721543312073	0.044952694376309714	-0.03594654083251953	-0.010726615829249166	-0.04010860824584961	-0.0453539149817017	0.0	-0.01996580696105957	-0.19303629834311348	-0.05005306625366211
97-0	0	rod cell	1.2374670505523682	-0.028468937233316997	-0.07874475129445394	0.036302975530348267	0.05066059977667672	-0.07124254027736626	1.2374670505523682	-0.07304629643758138	-0.14424090464909872	-0.03182874361673991	-0.035236902236938476	-0.0128454533552372	-0.010185198783874512	-0.014903092464077033	0.0	-0.002546299695968628	0.009173840931483657	-0.03009347915649414
98-0	0	muller glia cell	1.144987289428711	0.1792936276731859	0.3937768319447836	-0.036554175124136536	0.2497420861380441	0.012250043543153233	1.0280027770996094	-0.09288110733032226	-0.11552607091267902	0.09478162507216135	0.10856229570176867	0.05603331765079908	0.12254914776484171	0.15792530017552966	0.0	-0.0023072073459625246	1.144987289428711	0.400091459274292
99-0	0	bipolar cell	0.3468337262471517	-0.0811358052408528	0.05022024917602538	-0.030864386356753072	-0.057065780639648435	-0.0553524182193654	0.328823447227478	-0.04827388763427734	0.3468337262471517	-0.04912689208984375	-0.05243512789408366	-0.006319987398163978	-0.01259567642211914	-0.013686162572241947	-0.004716218113899231	-0.008822702407836914	-0.28702830505371096	-0.048852813720703124
100-0	0	rod cell	0.8016775417327882	-0.0545092894019741	0.145297989209493	-0.03355823593309568	0.18682513100760323	0.17898190779032117	0.8016775417327882	-0.05748776117960612	0.18740709114074705	0.01764702801903089	-0.05042558352152506	-0.0068837838049946	-0.007393968105316162	-0.007727809574293054	-0.00693184494972229	-0.016636428833007814	-0.0894836156027658	-0.05679539108276367
101-0	0	bipolar cell	0.9118702672322591	-0.058790558564639044	-0.03868310260772706	-0.024894824803273766	-0.08994505310058594	0.04625705293189722	0.4430090045928956	-0.04866949081420899	0.9118702672322591	0.05125806033611298	-0.05288395563761393	-0.002452056182489696	0.13578179375330607	-0.014310495510547855	-0.004278838038444519	-0.003423070430755615	-0.008011254446847138	-0.08994505310058594
102-0	0	rod cell	1.0826223754882813	0.1477636050941893	0.08290783246358233	-0.048959952951274095	0.3035066234043666	0.2962250439751241	1.0826223754882813	-0.07768255869547526	-0.47775045776367187	-0.04936963399251302	0.11159070173899334	0.06755068791459147	-0.022948015213012696	0.03854564754261221	-0.0058031237125396725	-0.010744338989257812	0.8153278230939591	0.0046450992311750094
103-0	0	rod cell	1.3605071449279784	-0.05637109255742931	0.1531566511789958	-0.022488819198778317	-0.07321604919433594	-0.11794995464210127	1.3605071449279784	-0.03915585517883301	-0.1599710350036621	-0.028696298599243164	0.04822852585050795	-0.005878605610320083	-0.01914857864379883	0.06947420350584298	0.0	-0.002735511064529419	-0.32803510986055645	-0.06774502563476563
104-0	0	rod cell	1.05917405128479	0.006631410910275755	0.0730062204996745	0.045064148764833306	-0.05366394424438477	0.10268659157099133	1.05917405128479	-0.022667134602864583	-0.13551949055989582	0.0550082794825236	0.09232813464270698	-0.007777337016895371	-0.0054285812377929685	0.12354412630050876	0.0	-0.0054285812377929685	-0.1708341550827026	-0.043918834686279294
105-0	0	cone cell	0.9552747841795683	-0.06264574589853535	-0.28409521484375	-0.03132926966405924	0.03505631460462298	0.9552747841795683	0.931595573425293	0.09993839621543885	-0.3571819705963135	-0.03878395716349284	-0.03201208114624023	-0.003880735113149386	-0.013543766021728515	-0.014000395069951597	-0.0033859413862228393	-0.005417506217956543	-0.24725002356937958	-0.06328522491455078
106-0	0	rod cell	1.2819189262390136	-0.057314698825140516	-0.09007121197382609	-0.015263725229785809	0.0025087389945983862	0.02647912376035949	1.2819189262390136	-0.03717986424763997	-0.048052069981892875	-0.0372977606455485	0.01936172935697767	-0.007213453167147486	-0.013007750511169433	-0.016314069562931126	-0.0027099481225013734	-0.004335916996002197	-0.18606853253500805	-0.06701632690429687
107-0	0	rod cell	0.8006732082366943	-0.1021005404974989	-0.08225644977887472	0.05106972874502201	0.008419142450605113	-0.20032308572112117	0.8006732082366943	-0.10758524576822917	-0.4710394287109375	0.433742626508077	0.018681912422180175	-0.018280958377870925	-0.01691999816894531	-0.015397987238140808	-0.0030214279890060426	-0.007251427173614502	0.018854629244123233	-0.06823878479003906
108-0	0	rod cell	0.8797562408447266	-0.05630097133250756	0.026977152029673268	0.055981592843348645	0.07818036774226597	0.31298958072428457	0.8797562408447266	-0.01105198070406914	0.20344022305806486	0.02325328856706619	-0.0071906933519575306	-0.011521956982107081	-0.015519235610961914	-0.020123614116655943	-0.0029587119817733763	0.052561171809832254	-0.2550258456638881	-0.06236975860595703
109-0	0	rod cell	1.0035430240631102	-0.07111297485106932	-0.036386648813883454	0.031754973615849884	-0.08097800445556641	-0.1796069703373223	1.0035430240631102	0.1338623527685801	-0.03637716484069825	-0.04931770324707031	-0.04401619593302409	-0.006056206274169223	-0.008454463958740234	-0.013150258207799598	-0.0035226935148239135	-0.007273244380950928	-0.09050506428309846	-0.06970538330078126
110-0	0	rod cell	1.5824177169799805	0.01298902592090704	0.17083884175618488	-0.013937453119154763	0.2252054933820452	0.16167076508469935	1.5824177169799805	0.18414554437001546	-0.2739670632680258	-0.012633469899495443	0.07682758755154079	0.0	0.0	-0.006337861153593032	0.0	-0.007580081939697266	0.32994219970703126	-0.0417216796875
111-0	0	rod cell	0.9995363235473633	-0.025490153100037223	0.012961174805959041	0.027943937890465433	-0.05786128234863281	-0.1555126407074689	0.9995363235473633	-0.03450377464294434	-0.23113636048634845	-0.03014031728108724	-0.029432735443115234	-0.002687250816378006	0.08434256291389465	-0.0115397247582375	-0.0028753146529197694	-0.009201006889343262	-0.29286662415095743	-0.055561031341552734
112-0	0	rod cell	1.5646183681488037	-0.05942966178328336	-0.02097034200032552	-0.017841532394986908	-0.0409146614074707	-0.11362522342133283	1.5646183681488037	-0.04706854502360026	-0.21117892694473267	-0.03627424240112305	-0.02069509506225586	-0.006695907915219195	-0.009347487449645996	-0.00781562495789799	0.0	-0.009347487449645996	-0.1401778264726911	-0.038577789306640624
113-0	0	bipolar cell	0.505161527633667	-0.056772449929155186	-0.13868607362111407	0.019568426258097196	0.021071214675903324	0.28427303435411744	-0.5522957599163056	-0.0859862454732259	0.505161527633667	0.049272807836532595	-0.04170473416646322	-0.003807924538423817	-0.015947587966918947	-0.01777880486836003	0.0	-0.007973793983459473	0.004793971197945723	-0.06588111877441406
114-0	0	rod cell	1.1756332683563233	-0.07795625124761241	0.015260299841562908	-0.028735708818669308	0.024079850060599192	-0.1782526252261771	1.1756332683563233	-0.09040613174438476	-0.29886082410812376	-0.0481352965037028	0.027250390582614473	-0.0059621559514698805	-0.016646339416503907	-0.01853659958345037	-0.002600990533828735	-0.010699116706848144	-0.14761689008985246	-0.04399179077148437
115-0	0	rod cell	1.381551856994629	0.21853579179754126	0.2093176768620809	0.07720977636357748	0.2950873140607561	0.030969052875586822	1.381551856994629	-0.06075915018717448	-0.44332318115234376	-0.04375608762105306	0.0392570948600769	0.1007701141231381	-0.020776626586914062	0.09373513095853321	-0.0043284639716148375	0.13389381909370424	0.6606041570390975	0.15467501163482666
116-0	0	rod cell	0.6993619298934937	0.22394210977766799	0.07630620400110882	0.012915475729579115	0.00011950554166521854	-0.10981709359747378	0.6993619298934937	-0.04966009140014648	-0.37839268390337627	-0.052458152770996094	0.05255962133407592	0.0737544372677803	-0.027138690948486328	0.04958197332445195	0.0	-0.01180070972442627	0.5141160545349122	0.12611136613573348
117-0	0	rod cell	1.2477480125427247	-0.06214946830917695	0.0015161163012187007	-0.022734593176894836	0.00658270679201399	-0.0896789627928399	1.2477480125427247	-0.06729225794474283	-0.25456804291407265	-0.035113770167032876	0.02717510143915812	-0.003030760923565971	-0.006346413612365723	-0.015301163778655903	-0.0026443389058113096	-0.007722837448120117	-0.08961112649100167	-0.058392475128173825
118-0	0	rod cell	1.2041941738128663	-0.006631211558279809	-0.12739902448654172	-0.02579901213104316	-0.0699808349609375	0.013140495804241259	1.2041941738128663	-0.07023513158162435	-0.356689612865448	0.04402702053387959	0.03786882082621257	-0.008491070017773647	-0.008387889862060547	-0.014026571675686533	0.0	0.0	-0.28984475694383893	0.007008008411952427
119-0	0	rod cell	1.056635980606079	-0.045273767444557085	0.0031818116505940575	0.05052431025807253	-0.059520206451416015	-0.017550250592173258	1.056635980606079	-0.05503105799357096	-0.19391120592753092	0.05000942836205165	-0.02413568337758382	0.0	-0.0057037615776062015	-0.011922578747854583	-0.003564850986003876	-0.0057037615776062015	-0.17588225664411272	-0.05096455383300781
120-0	0	rod cell	1.3458098316192626	0.003052649064599712	0.03356893650690718	-0.022142503734155328	-0.05538986206054688	-0.15322456232281434	1.3458098316192626	-0.01724714756011963	-0.198007315158844	-0.020121669769287108	-0.02874524434407552	0.0	-0.017247146606445312	-0.014420691142512803	0.0	0.0	-0.08023386819022044	0.06435462052481514
121-0	0	muller glia cell	1.6446604123796735	0.15042455278167488	0.5027476895650228	0.10278120574788975	0.2951059698377337	-0.1717718755919798	-0.61674221098423	0.10742229342460632	-0.4116387939453125	-0.0598210080464681	-0.05347013473510742	0.09104175191041733	0.3044518672625224	-0.010463126128333868	-0.0039105933904647824	0.10359152968724569	1.6446604123796735	0.2977359297616141
122-0	0	Schwann cell	0.15586480935414632	0.014374494665034127	-0.1491782120068868	0.12822849855753157	-0.0671123046875	-0.11569210750735058	0.1422248935699464	0.06953829010327657	0.0674099426269531	-0.06543979008992513	0.014456277953253854	0.058429160697070784	0.15586480935414632	-0.028764593960050756	-0.0028201669454574587	-0.0067684006690979	-0.406147342818124	-0.060343910217285156
123-0	0	muller glia cell	1.4704198455810547	0.20953901626585114	0.19513260428110762	-0.04475252028297475	0.238321533203125	-0.0652267426551385	0.7431588172912598	-0.05994335810343424	-0.48685052490234376	-0.04128736813863119	0.02880904833475749	-0.009214656059243277	-0.05392291259765625	0.22912592373564092	-0.016199643611907958	-0.012863659858703613	1.4704198455810547	0.3429942695072719
124-0	0	cone cell	0.5762816341957254	-0.07488546581688768	-0.06105721441904702	-0.022043138941571547	0.18556716823577882	0.5762816341957254	0.35027579784393303	-0.0714797592163086	-0.3135016419092814	-0.0436279296875	-0.0357398796081543	-0.00619878878224545	0.0	-0.007187624838838609	-0.007211257815361023	-0.008653509140014648	-0.4781152038574219	0.05520744480405535
125-0	0	rod cell	0.9184674644470214	0.017110070796644124	0.09558315896987915	-0.01570500031876936	-0.052355220794677734	-0.15322796875816524	0.9184674644470214	-0.02136832078297933	0.14445063527425134	-0.021368319193522136	-0.0338737424214681	-0.007347273621654784	-0.012820992469787598	-0.0171518293910202	0.0	0.0	0.08993755422319683	-0.04466262435913086
126-0	0	rod cell	1.0329152488708495	-0.035230734242058505	-0.10630105193456016	-0.031249766360412462	-0.06251696014404297	-0.09289297162489749	1.0329152488708495	-0.06774023691813151	0.29072127660115565	-0.022595723470052082	-0.030996119181315104	-0.007907692545806097	-0.011039138793945313	-0.014768078973062062	0.0	-0.004415655612945556	-0.26292352540152414	-0.054479095458984376
127-0	0	rod cell	1.1929484176635743	-0.056406647982243784	-0.05167338816324871	-0.02867412779538297	0.0155953334399632	0.1688877124850168	1.1929484176635743	-0.0367279847462972	-0.39767009886105853	-0.03515543619791667	0.010103671020931668	-0.003946417040674598	-0.0049266300201416015	-0.015428669077895557	-0.004590998291969299	-0.00918199634552002	-0.26053149604797365	-0.04815395736694336
128-0	0	bipolar cell	0.2162985153198242	-0.028018124834569044	0.015332449436187723	-0.017114036067291463	-0.08601730346679687	-0.11620319301600972	-0.13416532993316643	0.038157909711201976	0.2162985153198242	-0.04415529251098633	0.04067111121283636	-0.017379397307562622	-0.02861610221862793	-0.027576446533203125	0.0	-0.011003074645996093	-0.29653608771732876	-0.06950182342529297
129-0	0	muller glia cell	1.0091490097045899	-0.060540247059059527	-0.04290723260243734	-0.027772792994577796	0.18335074165889192	-0.17355857007080894	0.5816748714447022	-0.05689395268758138	-0.20560584100087484	-0.035098784764607746	-0.05817091623942057	-0.0102758134333657	-0.048979324340820314	-0.031956982054439274	-0.006807877421379089	-0.010758776664733887	1.0091490097045899	0.11780082253047398
130-0	0	muller glia cell	1.081674785069057	0.08534913019204805	0.2908229630788167	0.020245793015881093	0.2413731068202427	-0.028464939482634677	-0.5022094202041627	-0.07165397644042969	-0.4129750671386719	-0.062221705118815106	-0.056434097290039065	-0.014631561016968123	0.27970630311965944	0.1477179609513203	-0.0037625831365585326	-0.006020133018493652	1.081674785069057	0.31575377791268483
131-0	0	bipolar cell	1.286971669514974	0.023972105111460862	0.08682520294189452	-0.026532447152254578	-0.06676744842529297	-0.03802689089291336	0.7248783349990845	0.16675105174382526	1.286971669514974	-0.027802098592122397	-0.03713099797566732	-0.013277029239687332	-0.016718177795410155	-0.023276772387450354	-0.0046336829662323	-0.0037069463729858397	-0.25575715991428916	-0.059353553771972656
132-0	0	rod cell	1.6196498107910156	-0.045779511134017126	-0.032191997528076166	-0.030857659660628218	0.03893298952920097	0.1627616266343107	1.6196498107910156	-0.0417674191792806	-0.21707879956563314	-0.025299917856852212	0.04597300211588542	-0.0018699561968915442	-0.007831376552581787	-0.008730631608229417	0.0	-0.005220917701721192	-0.20169152341570176	-0.05168722534179687
133-0	0	rod cell	0.3572687482833863	-0.022194136507202263	0.035336746533711716	-0.024794977863541158	-0.07075359344482422	-0.08512479679839666	0.3572687482833863	-0.0520677661895752	0.28947574742635096	-0.026303725242614748	0.04126495970620049	-0.002857298598248501	-0.026582220077514648	-0.022225936519661076	0.0	-0.0019943944215774535	-0.3447165038926261	-0.05945688247680664
134-0	0	bipolar cell	0.8786400788625081	-0.06852764213730195	-0.1039765985806783	0.01557879383734398	-0.08370918273925781	-0.13521703223852544	-0.6498819160461426	-0.06888638178507488	0.8786400788625081	0.04352909624576569	-0.04724922815958659	-0.009665504226028748	-0.010426206588745117	0.05779810867780028	0.088079598347346	0.08470633713404338	-0.27639887060437884	-0.07696266174316406
135-0	0	rod cell	1.426762466430664	0.0026494520081251777	-0.0033748971621195833	-0.022411994254403232	0.021651545047760012	0.04215180548271341	1.426762466430664	-0.04332450866699219	-0.2818487995465596	-0.03116867701212565	-0.023523613611857095	-0.011200155433064546	-0.015635416984558104	-0.016808259447282772	0.0	-0.002233630895614624	-0.21650504439217705	-0.05365372467041016
136-0	0	horizontal cell	0.33740158200263975	-0.08756033643214163	0.019343026320139567	0.02049363007017368	0.058823679379054486	0.22060324715132698	0.30216380596160897	0.33740158200263975	-0.41867628876368207	-0.004148924946784968	-0.03596968015034994	-0.009481328947837852	-0.026669342041015624	-0.03678782727806066	-0.002363559603691101	-0.007563390731811523	-0.39843499660491943	-0.05437550354003906
137-0	0	rod cell	0.6763142585754394	-0.06386195012706077	-0.055926211833953854	-0.025379996522763258	-0.061891212463378906	-0.12653252592054898	0.6763142585754394	-0.04081677754720052	0.26477094523111977	-0.047997083663940426	-0.026659876505533853	-0.0019470798251963618	-0.005436246871948242	-0.01136339229086171	-0.006828998923301697	-0.026066650390625	-0.2539501631600516	-0.05645496368408203
138-0	0	bipolar cell	0.3459821332295736	-0.07803390594665895	0.06882640171051024	0.05953562545689477	-0.06357986831665038	-0.08809501165264559	0.27031458854675283	-0.08079359690348308	0.3459821332295736	-0.039569791158040366	-0.031298500696818034	-0.003180544834082311	-0.0044400405883789065	-0.013510635465283857	0.0	-0.006660060882568359	-0.32583776099341255	-0.054699787139892576
139-0	0	bipolar cell	0.3704359817504883	0.03760983844726951	-0.1246103231906891	0.05775526387412965	0.03985685219083514	-0.018295683489994052	0.2855695056915284	-0.027635211944580077	0.3704359817504883	-0.03188857078552246	-0.03462055842081706	-0.0047510390978488	-0.009948676109313964	-0.019409345543902855	0.0	-0.006632450580596924	-0.1415980486188616	-0.07526354217529296
140-0	0	horizontal cell	1.4203859027226766	-0.05219321468451753	-0.21545013427734375	-0.03132783171859775	-0.10787982177734375	-0.2319356860923129	-0.6493374490737915	1.4203859027226766	-0.08635128084818522	0.03617181301116943	-0.045506041844685874	-0.0037182969145241984	-0.04009923934936523	-0.04003791745291107	0.0	-0.0025953712463378906	-0.2508331059047154	0.005574978419712606
141-0	0	rod cell	0.9257689666748048	0.07395281112097098	-0.0702961435317993	-0.02869373440476993	0.04697325045721871	0.5925246345558294	0.9257689666748048	-0.09303481419881185	-0.2995243355433146	-0.028583106994628907	-0.019923141797383626	-0.0018610242103095725	-0.018185928344726564	-0.017377858177874	-0.009742461442947388	-0.0077939691543579106	-0.17631211062840058	-0.04061611938476563
142-0	0	RGC	0.6255881675084431	0.03559692549871328	-0.02896232064565024	-0.059459614063424364	-0.006250329835074286	-0.22200022413579118	-0.6608839374780655	-0.12085502624511718	-0.14676266400019328	0.6255881675084431	-0.004342395464579263	-0.03565366903485405	-0.05093289566040039	-0.047697826372739865	-0.012668728828430176	-0.01695786476135254	-0.3369497545787266	-0.09604148101806641
143-0	0	muller glia cell	0.7182424676077706	0.040006337111870044	0.21949699751536053	-0.03585185027600397	0.40207186181204657	-0.05428523509664547	-0.0052728271484374645	-0.07866692860921223	-0.19456428352991736	-0.04797305742899577	-0.05770332336425781	0.11190744820331093	0.0893164275487264	-0.01459986549556056	-0.0064066720008850095	-0.0025626688003540037	0.7182424676077706	0.05265468665531703
144-0	0	rod cell	1.0565038776397706	-0.086989484951348	0.11070462830861408	-0.01818006128935612	-0.08137783813476562	-0.16238261704460832	1.0565038776397706	-0.07409505844116211	0.30459587923685705	-0.03432516733805339	0.029274411466386575	-0.0038383597972399867	0.09664618961016337	-0.017429552748051774	-0.006697937846183777	-0.008037525177001953	-0.18857788412911553	-0.07601948547363281
145-0	0	rod cell	0.9977040195465088	-0.03998301079233034	0.061136833349863695	-0.027582480806550364	-0.06421417236328125	-0.04898977249761091	0.9977040195465088	-0.0827084223429362	0.24107806205749516	0.011638655463854473	0.04179818550745646	-0.0038495156006690084	-0.008956539154052734	-0.012545837606474708	-0.00671740472316742	-0.011980680465698243	-0.1955153857639858	0.009861486843654094
146-0	0	bipolar cell	0.7280702838897705	-0.028401119338303936	-0.08030042330423989	0.06812514199687295	-0.0199202880178179	-0.1993100858452328	0.6706536388397217	0.12735716978708903	0.7280702838897705	-0.03205045064290365	-0.038749189376831056	-0.006823536318147763	-0.0031752190589904787	-0.010239764599497103	-0.007938047647476196	-0.004762828826904297	-0.2594541623251778	-0.07344541168212891
147-0	0	rod cell	1.4757111740112305	-0.043931058986870226	0.12801980177561445	-0.027038495630888736	-0.03475038909912109	0.24737421020350459	1.4757111740112305	0.2526882994174957	0.42412972831726076	-0.01943756103515625	0.08293359067704942	-0.006683402211754916	-0.009330029487609864	-0.015602055999347598	-0.005831268429756164	-0.004665014743804932	-0.33960211181640626	-0.03475038909912109
148-0	0	rod cell	1.0642332172393798	-0.04775361880988539	-0.1112831721305847	-0.02644286761039615	-0.040589744567871094	-0.01032031120663901	1.0642332172393798	-0.022614946365356447	0.26306720097859704	-0.029490607579549154	-0.015641651153564452	-0.007289917899407767	-0.03573119354248047	-0.022690583232254487	-0.0042403024435043336	-0.008593255996704102	-0.4306714172363281	-0.040589744567871094
149-0	0	horizontal cell	0.8295265642801921	-0.04686400414806034	-0.17271555566787722	-0.019071311162874076	-0.09923223876953124	-0.20195880037220557	-1.0040627574920655	0.8295265642801921	-0.5226163330078125	0.0834552123149236	-0.05384539286295573	-0.011147089195797983	0.021098120371500648	-0.03061788616371793	0.11366753975550332	-0.00936197280883789	-0.23981007412501737	-0.10416062927246093
150-0	0	rod cell	1.3074937820434571	-0.05173303225714124	0.0342270294825236	-0.02797851265140525	0.11597873701368058	0.6614047909527186	1.3074937820434571	-0.05318089167277018	-0.2974990620613098	-0.04460269610087077	0.0502164920171102	-0.01086677862784924	0.11428084325790405	-0.017757551327198244	0.0	-0.006068009376525879	-0.18292926979064944	-0.05024940872192383
