gene	dispersion_estimate
PA14_11130	0.5128543260974247
PA14_11140	2.204438265475625
PA14_11150	0.12567811043390173
PA14_11160	0.15548221238196525
PA14_11170	0.14536693840190956
PA14_11180	0.09506119349226057
PA14_11190	0.10170726444353502
PA14_11210	0.06771980226806933
PA14_11230	0.18960006556994458
PA14_11240	0.4552948125340325
PA14_11250	0.02661962609533243
PA14_11260	0.07065893764252748
PA14_11270	0.20159194416549425
PA14_11280	0.28759067054831355
PA14_11290	0.3376695907302614
PA14_11310	0.373829793014694
PA14_11320	0.2966783448217897
PA14_11330	0.05765699560083773
PA14_11340	0.06455122040201532
PA14_11350	0.029575929107100534
PA14_11370	0.1081697394109415
PA14_11380	0.07252019488653276
PA14_11400	0.04504304637359494
PA14_11410	0.5600485093332925
PA14_11420	0.4498331382281896
PA14_11430	0.1454014705815982
PA14_11450	0.13851347283402682
PA14_11460	0.20963333725006422
PA14_11470	0.08728993892035421
PA14_11480	0.04495374398384448
PA14_11490	0.01697299093320347
PA14_11510	0.06399901664559786
PA14_11520	0.08371551507756236
PA14_11530	0.08043836591228373
PA14_11550	0.26659489969821254
PA14_11560	0.16000364058085248
PA14_11570	0.05551908790355651
PA14_11580	0.055080893355502536
PA14_11590	0.09410843801729274
PA14_11600	0.08795393303414768
PA14_11610	0.16863234105686128
PA14_11620	0.2094545563089597
PA14_11630	0.07196719318588427
PA14_11650	0.07624973787339971
PA14_11660	0.06707942467454239
PA14_11670	0.06969091365050588
PA14_11680	0.05076415836026675
PA14_11690	0.17784507909688987
PA14_11700	0.11078404566211475
PA14_11720	0.16045122585288166
PA14_11730	0.05429145600435078
PA14_11740	0.07447644695294739
PA14_11750	0.043272066381756194
PA14_11760	0.033732885954550026
PA14_11770	0.03215627391244661
PA14_11790	0.2008670492641029
PA14_11810	0.2938475718880355
PA14_11830	0.1127100149985577
PA14_11845	0.026335389416792712
PA14_11860	0.013572117671377126
PA14_11880	0.156810576005192
PA14_11890	0.17972921522369686
PA14_11900	0.014871730304669789
PA14_11910	0.12071741511756416
PA14_11920	0.026856723348827972
PA14_11930	0.03723263906489144
PA14_11940	0.006932549408161023
PA14_11960	0.03732475199492718
PA14_11970	0.01784997991659984
PA14_11980	0.04955581305727355
PA14_11990	0.06770111915780519
PA14_12010	0.053478949705814134
PA14_12020	0.01865802410059564
PA14_12030	0.04553643519078544
PA14_12050	0.06552205538774417
PA14_12060	0.09713913265632373
PA14_12070	0.014727861071148417
PA14_12080	0.08317281922335895
PA14_12090	0.04770679784745425
PA14_12100	0.07672415991662267
PA14_12110	0.04402829295738476
PA14_12120	0.04050032728988558
PA14_12130	0.06270618441233192
PA14_12140	0.07887484368089555
PA14_12150	0.020879321877132175
PA14_12160	0.07069747348735564
PA14_12170	0.19929199382729273
PA14_12180	0.16569055456920195
PA14_12200	0.07733740917770614
PA14_12210	0.08328242749855304
PA14_12230	0.08830441886207534
PA14_12260	0.38258207729815075
PA14_12270	0.012640036778176383
PA14_12280	0.14032474070299855
PA14_12300	0.09392693705717757
PA14_12310	0.06581042256539472
PA14_12330	0.04531296260806014
PA14_12350	0.13122785812027746
PA14_12360	0.1075071639034413
PA14_12370	0.08219184813148978
PA14_12390	0.1263037467403767
PA14_12400	0.09827555115549139
PA14_12410	0.1081390921116508
PA14_12440	0.3266028380750766
PA14_12450	0.8924962464282042
PA14_12470	0.8513593583715432
PA14_12490	0.029185397777404674
PA14_12530	0.07367134710819004
PA14_12540	0.07509912934085114
PA14_12550	0.12586052435844378
PA14_12560	0.07660492524299004
PA14_12570	0.013729127308068209
PA14_12610	0.07488771156959287
PA14_12620	0.10175877261303419
PA14_12640	0.09892307445707366
PA14_12650	0.03672251520858219
PA14_12670	0.02316316593781777
PA14_12680	0.17095966769922788
PA14_12690	0.027031494235032937
PA14_12700	0.010089454481956547
PA14_12710	0.11998913027980146
PA14_12730	0.08496679770570417
PA14_12740	0.13360584077148643
PA14_12750	0.03057856164024819
PA14_12760	0.032710084905633305
PA14_12770	0.041085199616230715
PA14_12780	0.07524945454798472
PA14_12810	0.006100185137213366
PA14_12820	0.010547303129349893
PA14_12840	0.09673806618205233
PA14_12850	0.012263066497636414
PA14_12860	0.01288290714728172
PA14_12870	0.08634207552350118
PA14_12890	0.04963524726530723
PA14_12900	0.15082108846831208
PA14_12920	0.7128007961664308
PA14_12940	0.5690682509154871
PA14_12960	0.6344005885501515
PA14_12970	0.5314035031097916
PA14_12980	0.10749213309904185
PA14_12990	0.05485269819185239
PA14_13000	0.2869582307003167
PA14_13010	0.6943460185942302
PA14_13030	0.39696795621727526
PA14_13040	0.3229767263895803
PA14_13050	0.3171672277045152
PA14_13060	0.0881415805899255
PA14_13070	0.02663173042050189
PA14_13090	0.1290111138563808
PA14_13110	0.204289111081838
PA14_13130	0.7212024082107745
PA14_13140	0.8786130982014978
PA14_13150	0.12813938207518608
PA14_13170	0.32927751761812846
PA14_13190	0.24069223310282623
PA14_13200	0.14314717481488395
PA14_13210	0.6310972708123158
PA14_13220	0.040232814523670446
PA14_13230	0.0368096549184237
PA14_13240	0.038991274834483
PA14_13250	0.03355256566718395
PA14_13260	0.16452374120098237
PA14_13280	0.19335105834831776
PA14_13290	0.849937508464931
PA14_13300	0.6656266612783468
PA14_13320	0.5139144904033817
PA14_13330	0.05760834642343984
PA14_13340	0.25885365874808547
PA14_13350	0.9601917156100952
PA14_13360	1.228000273682104
PA14_13370	1.499365300804942
PA14_13380	1.3054030739133171
PA14_13390	1.2214895993392498
PA14_13410	0.262918059596404
PA14_13420	0.054235329452024
PA14_13430	0.24954028646130832
PA14_13450	0.33711759294939353
PA14_13460	0.5116873066200085
PA14_13470	0.9653535782273426
PA14_13490	2.806831410636515
PA14_13500	0.4229412028995726
PA14_13510	0.06595798268744567
PA14_13520	0.4907263590768799
PA14_13530	0.17708715913406958
PA14_13560	0.234470324163841
PA14_13580	0.5751074824617654
PA14_13590	0.6243733139656595
PA14_13600	0.6007327640888517
PA14_13610	0.6517964508347547
PA14_13620	0.06623090092253249
PA14_13630	0.09292186544045695
PA14_13650	0.047605665161046105
PA14_13660	0.09138402878369621
PA14_13670	0.05138937523785269
PA14_13680	0.05768665848947987
PA14_13690	0.060250323478900816
PA14_13710	0.027047411117302498
PA14_13720	0.5650731510399046
PA14_13730	0.5118692148545336
PA14_13740	0.2612392485074373
PA14_13750	1.8146241428214263
PA14_13770	1.0197871846045332
PA14_13780	0.43032954763576853
PA14_13800	0.3043314673289633
PA14_13810	0.4928671059516231
PA14_13830	0.6795549191548108
PA14_13840	0.2670216857698335
PA14_13850	0.045187100736823874
PA14_13950	0.0971952994902691
PA14_13990	0.12072584737487498
PA14_14000	0.05428620585396973
PA14_14010	0.17949911647577194
PA14_14020	0.040196957388424326
PA14_14040	0.2549516659735475
PA14_14060	0.07594047298317769
PA14_14080	0.3316622270100322
PA14_14100	0.07274544179117283
PA14_14110	0.07047773524919174
PA14_14130	0.11125081361070639
PA14_14140	0.03823821937180193
PA14_14150	0.031038403412186992
PA14_14160	0.04419219531411866
PA14_14170	0.02035796531885199
PA14_14200	0.03037581357337501
PA14_14210	0.0456559904031501
PA14_14220	0.017977006036173936
PA14_14230	0.022502510120449497
PA14_14250	0.03575174825937777
PA14_14270	0.13373549576388236
PA14_14280	0.08890526802730032
PA14_14290	0.031723775190290224
PA14_14300	0.1096442269735153
PA14_14310	0.5308512806562743
PA14_14320	0.8601466754456628
PA14_14330	1.3651577690321095
PA14_14340	0.17662880547489382
PA14_14360	0.3847613589451807
PA14_14370	0.5074800167684832
PA14_14380	0.6562607217506413
PA14_14390	0.34587579615007097
PA14_14430	0.056969533051355006
PA14_14440	0.1624483235821844
PA14_14450	0.07457705605163822
PA14_14460	0.007772439577327829
PA14_14470	0.02175884086621067
PA14_14480	0.01336190095511429
PA14_14490	0.014005137565982345
PA14_14500	0.1181355313073681
PA14_14510	0.11752514547048412
PA14_14520	0.053032209585820084
PA14_14530	0.09855183487943595
PA14_14540	0.22697511907872883
PA14_14550	0.1822845485008934
PA14_14570	0.14217309535496875
PA14_14590	0.24654658664685497
PA14_14600	0.21623337733791842
PA14_14610	0.15758062081717977
PA14_14630	0.22551657610568568
PA14_14650	0.13678893568086253
PA14_14660	0.18265154912440643
PA14_14680	0.4039533010981001
PA14_14690	0.03674286148329023
PA14_14700	0.03742664108207928
PA14_14710	0.6235299890523545
PA14_14730	0.46891840634557064
PA14_14740	0.42269555553912497
PA14_14750	0.34386479719796764
PA14_14770	0.28566014955928404
PA14_14780	0.22346213790554864
PA14_14800	0.2567858022520716
PA14_14810	0.1958185238528346
PA14_14820	0.12785099914801154
PA14_14830	0.11008939671858403
PA14_14850	0.056709635038905595
PA14_14860	0.06005599778667886
PA14_14880	0.07257224254270421
PA14_14890	0.0871770858895123
PA14_14900	0.07290517470041069
PA14_14910	0.06645112055321323
PA14_14930	0.09395380341676388
PA14_14940	0.08358735362046785
PA14_14960	0.017924320518719287
PA14_14975	0.060849863134015955
PA14_14990	0.09582139002586562
PA14_15000	0.03479247620802456
PA14_15020	0.05848153375631984
PA14_15030	0.1046517970010488
PA14_15050	0.38475725347363304
PA14_15070	1.1281423068869085
PA14_15080	0.4402541229974999
PA14_15090	0.1106570377365198
PA14_15100	0.03485796204302012
PA14_15110	0.06786254577899699
PA14_15120	0.9029128848429191
PA14_15130	0.5746227989547203
PA14_15140	0.2264374412891987
PA14_15150	0.05456438460998098
PA14_15160	0.10946744707850643
PA14_15180	0.20017204278687542
PA14_15190	0.5965345359624051
PA14_15200	0.8587056941844984
PA14_15210	0.04157858676463752
PA14_15230	0.08468487231077773
PA14_15240	0.030953831052905757
PA14_15250	0.019654546129535544
PA14_15260	0.004184517872027416
PA14_15270	0.09019184482776428
PA14_15280	0.07776993809536101
PA14_15290	0.07483898985692561
PA14_15310	0.18909980070028745
PA14_15340	0.18024029238638817
PA14_15350	0.28341628749935405
PA14_15360	0.031509250487083196
PA14_15380	0.12255022665570638
PA14_15400	0.060321752453092126
PA14_15420	0.09758299719053017
PA14_15430	0.03502814811080329
PA14_15435	0.025339154192145632
PA14_15445	0.02737102085480651
PA14_15450	0.0148030340351365
PA14_15460	0.053436389513216255
PA14_15470	0.05111782382127595
PA14_15475	0.0209760859370318
PA14_15480	0.07832394553976718
PA14_15500	0.07047743745333385
PA14_15510	0.028469665993649914
PA14_15520	0.009612877638687001
PA14_15530	0.12595176015680962
PA14_15540	0.03103870024568922
PA14_15560	0.01879179729294442
PA14_15570	0.10699448380983799
PA14_15580	0.0344143694825818
PA14_15590	0.027565866319115465
PA14_15600	0.020239317054883924
PA14_15610	0.012118367698938698
PA14_15620	0.13647547400345725
PA14_15630	0.05950979011089988
PA14_15650	0.049086988599440856
PA14_15660	0.049575876944386824
PA14_15670	0.16043197632450915
PA14_15680	0.09719279713182201
PA14_15700	0.028621547102610802
PA14_15710	0.09842330755288776
PA14_15720	0.019122087369429778
PA14_15740	0.07117601459075243
PA14_15750	0.033302995330119246
PA14_15770	0.026770323274523958
PA14_15780	0.11935996228429592
PA14_15790	0.13953363216958362
PA14_15810	0.4160186821117738
PA14_15820	0.4635541064763984
PA14_15830	0.5385669457592513
PA14_15840	0.026639430195449215
PA14_15850	0.029440896509863833
PA14_15860	0.058470322465843785
PA14_15870	0.0874689281650409
PA14_15880	0.09115952766670551
PA14_15890	0.13262702123595696
PA14_15910	0.08311081388307476
PA14_15920	0.19733465557244131
PA14_15930	0.015339852039949572
PA14_15940	0.04176741833467811
PA14_15960	0.10155346914651306
PA14_15970	0.3039016534093166
PA14_15980	0.2535195641392768
PA14_15990	0.32673573089457847
PA14_16000	0.3372321853324713
PA14_16010	0.19886394136783558
PA14_16020	0.041945476414984716
PA14_16030	0.1707304814560002
PA14_16040	0.08410081246433695
PA14_16050	0.06328200248611356
PA14_16070	0.17505602866070444
PA14_16090	0.14190422373238934
PA14_16100	0.3010736871192913
PA14_16110	0.3023076262911512
PA14_16130	0.012601136578740065
PA14_16140	0.8197011162398968
PA14_16150	0.549526284998965
PA14_16160	0.47372418913456377
PA14_16180	0.4289998953630303
PA14_16190	0.23793567518314435
PA14_16200	0.2600335781952773
PA14_16210	0.21266989257400798
PA14_16220	0.07506440424581476
PA14_16250	1.6509250145601813
PA14_16260	0.1576879005603708
PA14_16270	0.04443907355835359
PA14_16280	0.14758398753894048
PA14_16290	0.41064852118656797
PA14_16300	0.35777199722995356
PA14_16310	0.6044842862048181
PA14_16320	0.05004867094513832
PA14_16330	0.04168712055880041
PA14_16340	0.009268459635966265
PA14_16350	0.08491202573231045
PA14_16360	0.03121694853883005
PA14_16370	0.2663011289229712
PA14_16380	0.3067074774709391
PA14_16390	0.03810904645238388
PA14_16410	0.07535648920044655
PA14_16430	0.01334453175458972
PA14_16440	0.019448961346766522
PA14_16450	0.017046896521645826
PA14_16460	0.045304551479780034
PA14_16470	0.03710365466855385
PA14_16480	0.02771895737532663
PA14_16500	0.014941021536206002
PA14_16510	0.09185092576617743
PA14_16530	0.16864230636791508
PA14_16550	0.051636237269994466
PA14_16560	0.018945475140668383
PA14_16580	0.023377914730009733
PA14_16590	0.04659283379452348
PA14_16600	0.023192369865870855
PA14_16610	0.07339439074642823
PA14_16620	0.08374649458272371
PA14_16630	0.7007753938428084
PA14_16640	0.665268030913588
PA14_16660	0.4745149203069613
PA14_16670	0.04950784865348105
PA14_16680	0.22331705188669346
PA14_16690	0.02301102600342262
PA14_16700	0.20481137306497757
PA14_16710	0.12356829842356992
PA14_16720	0.04067223080124179
PA14_16730	0.024603086685724477
PA14_16740	0.008205053003127523
PA14_16750	0.038509975633694515
PA14_16770	0.03944068709801075
PA14_16780	0.040278134443943445
PA14_16790	0.04973369350694978
PA14_16800	0.14862512831145222
PA14_16820	0.11362937224185005
PA14_16830	0.11581351632621742
PA14_16840	0.04582848616902899
PA14_16860	0.09661985623986483
PA14_16870	0.06490573513141414
PA14_16880	0.08467430880562123
PA14_16890	0.15553235745673552
PA14_16910	0.04890500314763542
PA14_16920	0.050945812236338976
PA14_16930	0.03763741067100894
PA14_16950	0.03913907949732621
PA14_16960	0.06315496431437323
PA14_16970	0.1677774334764369
PA14_16980	0.19435343284645212
PA14_16990	0.14311691973182955
PA14_17000	0.0361211487845533
PA14_17010	0.047593233349327
PA14_17030	0.015478712906297992
PA14_17040	0.02627054787636435
PA14_17050	0.033181243290372246
PA14_17060	0.5117860201429363
PA14_17070	0.44553520797895685
PA14_17080	0.2456314559611007
PA14_17100	0.18172702964916707
PA14_17110	0.1653763777645022
PA14_17120	0.16213038672990343
PA14_17130	0.14506982039769176
PA14_17140	0.05134612055646018
PA14_17150	0.12847843179558363
PA14_17170	0.04302319036150516
PA14_17180	0.07574923069755016
PA14_17190	0.1748312192914565
PA14_17210	0.09055420634198257
PA14_17220	0.11603153401156996
PA14_17230	0.12048959119008838
PA14_17250	0.12131374613922317
PA14_17260	0.06054713569314605
PA14_17270	0.15355799724455754
PA14_17280	0.01578158636181586
PA14_17290	0.17412126012296483
PA14_17310	0.14317524597749712
PA14_17320	0.12605605381446847
PA14_17330	0.03962185757211856
PA14_17340	0.15235598898248526
PA14_17350	0.12422489768978244
PA14_17370	0.2740150443336065
PA14_17380	0.019184916265481047
PA14_17400	0.11531704366541287
PA14_17410	0.0882391072913196
PA14_17420	0.08408490778817733
PA14_17440	0.06383822981445804
PA14_17450	0.0822790334537498
PA14_17460	0.027817611893695988
PA14_17470	0.17816637793772008
PA14_17480	0.3811563556413571
PA14_17490	0.36111546897850205
PA14_17500	0.15736716223545355
PA14_17510	0.026976899891224437
PA14_17520	0.01653281371257814
PA14_17530	0.05511462324713073
PA14_17540	0.23719339435989192
PA14_17550	0.016843147065478983
PA14_17570	0.12180149622550135
PA14_17580	0.20748569471489262
PA14_17590	0.07118805131179294
PA14_17600	0.16625218746913897
PA14_17610	0.0334304091879368
PA14_17620	0.02430272614419339
PA14_17630	0.012920169639964044
PA14_17640	0.06301187258196976
PA14_17650	0.08907495763339963
PA14_17660	0.0855101388917907
PA14_17670	0.12548469683864522
PA14_17675	0.22021936654012933
PA14_17690	0.49563972923722993
PA14_17700	0.6452190140466056
PA14_17710	0.5917514546939749
PA14_17720	0.8519405850164901
PA14_17730	0.580271387511892
PA14_17740	0.5089139733098004
PA14_17760	0.12187466836668298
PA14_17780	0.08324699534335094
PA14_17790	0.03984290964974513
PA14_17810	0.03496339150935654
PA14_17820	0.03014774537336677
PA14_17850	0.06923103431020193
PA14_17860	0.023838734057122484
PA14_17880	0.04325435014791027
PA14_17890	0.051366049368217044
PA14_17900	0.146417065737221
PA14_17910	0.05339824214325948
PA14_17920	0.1113887717335876
PA14_17930	0.2783950845479556
PA14_17940	0.04539235630260441
PA14_17960	0.22575063086568897
PA14_17980	0.22353494331468393
PA14_17990	0.24973602453860375
PA14_18010	0.24056644376862987
PA14_18020	0.10801123972440312
PA14_18050	0.034919571094083175
PA14_18060	0.524793626166546
PA14_18070	0.25185958007455167
PA14_18080	0.03819402190860629
PA14_18090	0.6038980434784941
PA14_18100	0.3755450752239793
PA14_18110	0.011318559565734344
PA14_18120	0.17760842392247045
PA14_18140	0.23485290007336818
PA14_18150	0.04138801127283188
PA14_18160	0.025012151423785434
PA14_18180	0.06548893246548106
PA14_18200	0.0579694322854676
PA14_18210	0.033694280117727585
PA14_18230	0.09360278699718298
PA14_18250	0.013799549815384778
PA14_18260	0.01979756833217337
PA14_18275	0.21877040696231195
PA14_18300	0.3425593332349238
PA14_18310	0.3662705318307102
PA14_18320	0.38354446445302004
PA14_18330	0.3876168979272843
PA14_18340	0.42388090586441945
PA14_18350	0.38603961032729406
PA14_18360	0.3748332221649077
PA14_18370	0.36101728901109875
PA14_18380	0.05400807039173883
PA14_18410	0.03374120754103181
PA14_18430	0.018812235440995754
PA14_18450	0.012297689557598619
PA14_18470	0.03753253666890741
PA14_18480	0.02629004399297361
PA14_18500	0.054185986599719
PA14_18510	0.048158287004237466
PA14_18520	0.03958662621291644
PA14_18550	0.012721530440055123
PA14_18565	0.04551904985432175
PA14_18580	0.03451140769543914
PA14_18590	2.3248255538980453
PA14_18600	0.1228841582829996
PA14_18610	0.3679566624690578
PA14_18620	0.008237061007193425
PA14_18630	0.6967663275972324
PA14_18640	0.018013421390830547
PA14_18650	0.05861042258026556
PA14_18660	0.5832737836103767
PA14_18670	1.739336906112131
PA14_18680	0.602270755750311
PA14_18690	0.23444725075613534
PA14_18700	0.05688899852471797
PA14_18710	0.13452343718343582
PA14_18720	0.04376022400937655
PA14_18740	0.2299466312704032
PA14_18750	0.25322867333266774
PA14_18760	0.0593078327655959
PA14_18780	0.02213473131972539
PA14_18790	0.08041944916102868
PA14_18800	1.7809373620556919
PA14_18810	0.576126784703515
PA14_18820	0.2608026484654256
PA14_18830	0.13438524051564557
PA14_18850	0.07822870718628963
PA14_18860	0.09774712573617182
PA14_18870	0.14132811243298293
PA14_18880	0.21743567152088378
PA14_18890	0.07033388704194946
PA14_18900	0.11385586600613583
PA14_18910	0.1448559111805915
PA14_18920	0.1809855819346464
PA14_18930	0.19935887393011256
PA14_18950	0.08958585556699078
PA14_18960	0.08073725961394396
PA14_18970	0.0797573662008555
PA14_18985	0.025575973043243105
PA14_19010	0.0543628127582155
PA14_19020	0.10367937582441503
PA14_19030	0.03239348412975185
PA14_19050	0.05670909947046928
PA14_19065	0.03772693341690577
PA14_19090	0.11881914984762844
PA14_19100	1.5931830978525718
PA14_19110	1.433238706310107
PA14_19120	0.5696261715090087
PA14_19130	0.9968312413891811
PA14_19140	0.31578294742149055
PA14_19150	0.05233167164380511
PA14_19160	0.1392821768722518
PA14_19170	0.40961607369866443
PA14_19190	0.3023716145515995
PA14_19205	0.0772742175407711
PA14_19210	0.08041311878407127
PA14_19230	0.1365017178447664
PA14_19270	0.04680728076268179
PA14_19290	0.1788849856516322
PA14_19310	0.12207335165591844
PA14_19320	0.2075481937268789
PA14_19330	0.03520630983560333
PA14_19340	0.06602273680227526
PA14_19350	0.3344561939229917
PA14_19360	0.29893753501326975
PA14_19370	0.14693793761828047
PA14_19380	0.3252691723966422
PA14_19390	0.08705123443176965
PA14_19400	0.22149564488863238
PA14_19410	0.040281087824620795
PA14_19430	0.04389225202239532
PA14_19450	0.12433614600604924
PA14_19470	0.20277544692098035
PA14_19480	0.2363678129879408
PA14_19490	0.6920531641277122
PA14_19500	0.5365273929778743
PA14_19510	0.2563602161403063
PA14_19520	0.14858998539764576
PA14_19530	1.1333521144652978
PA14_19540	1.6480433873013678
PA14_19560	1.7744326288470846
PA14_19570	1.5972724911989442
PA14_19580	1.3894983892648338
PA14_19590	1.0994369167412448
PA14_19600	0.07875358062266435
PA14_19610	0.08261368867500848
PA14_19620	0.0770994705147545
PA14_19630	0.04326256136004913
PA14_19640	0.04955123557091095
PA14_19650	1.4471070762290132
PA14_19660	0.09670816946778947
PA14_19670	0.07071752789037929
PA14_19680	1.1454565435445367
PA14_19690	1.2972449085606417
PA14_19700	0.3089413682006644
PA14_19710	0.1153769440126625
PA14_19720	0.15269308740174342
PA14_19730	0.04989503008753743
PA14_19740	0.028161882494872028
PA14_19750	0.009322962613989634
PA14_19770	0.012828254822086662
PA14_19800	0.02909372366946674
PA14_19810	0.07069543421611538
PA14_19830	0.03326954787060291
PA14_19850	0.07410110937894904
PA14_19860	0.028386939566136863
PA14_19870	0.16840344928032858
PA14_19900	0.3048265768965237
PA14_19910	0.34853956791404345
PA14_19920	0.3749748656922461
PA14_19930	0.3923757353408388
PA14_19940	0.07662539524913028
PA14_19950	0.06386501628032307
PA14_19960	0.6765504381655053
PA14_19970	0.5715136581375867
PA14_19990	0.7671712498136617
PA14_20000	0.550064003082547
PA14_20010	0.9206274715208632
PA14_20020	0.8589816319161699
PA14_20030	0.9870940073497144
PA14_20040	0.9420510154772006
PA14_20050	0.787537849518842
PA14_20060	0.10515073728979055
PA14_20070	0.4444569021388253
PA14_20080	0.03257923555102463
PA14_20100	0.011743904009385013
PA14_20110	0.004826607921052804
PA14_20120	0.06411507559262894
PA14_20130	0.06870251409827069
PA14_20140	0.28195975994870287
PA14_20150	0.5051000808550139
PA14_20170	1.672875982002952
PA14_20180	1.992782631402585
PA14_20190	2.049988478322384
PA14_20200	4.110902880175155
PA14_20230	3.437078818036963
PA14_20240	0.3300421433247567
PA14_20250	0.8288240267283488
PA14_20260	0.25598851975444903
PA14_20270	1.2259493843633307
PA14_20280	0.1902490289021252
PA14_20290	0.08075559647180375
PA14_20300	0.06779287998546842
PA14_20320	0.03147329237469533
PA14_20330	0.02599844675482195
PA14_20350	0.030783718561660355
PA14_20360	0.03331224813834055
PA14_20370	0.01178083151878923
PA14_20380	0.017000267113478542
PA14_20390	0.024305639723444142
PA14_20400	0.028652517501869437
PA14_20420	0.03961384024274655
PA14_20430	0.01786181518511991
PA14_20440	0.008987884059728826
PA14_20450	0.3640229702291657
PA14_20460	0.8416987284588648
PA14_20470	1.015204921289056
PA14_20480	1.0944108906962062
PA14_20491	0.022913646496145686
PA14_20500	0.03111171585197485
PA14_20510	0.044704568892269515
PA14_20520	0.060753384723935135
PA14_20530	0.09212374869270966
PA14_20550	0.036023776068295925
PA14_20560	0.03175617454433089
PA14_20570	0.2692244293155837
PA14_20580	0.21985977449939287
PA14_20590	0.10122011966351356
PA14_20600	0.5189457693073061
PA14_20610	1.0309091051425778
PA14_20620	0.06716148660524755
PA14_20630	0.021972713714789652
PA14_20640	0.013645909046886886
PA14_20650	0.06228715878088794
PA14_20670	0.08509717413729659
PA14_20680	0.03279448014427232
PA14_20690	0.0365715758032932
PA14_20700	0.015275065397796635
PA14_20720	0.013219824441227043
PA14_20730	0.02829410104678135
PA14_20740	0.05949567016610932
PA14_20750	0.08367428835074328
PA14_20760	0.03973349842940027
PA14_20770	0.24561620892218586
PA14_20780	0.21568250044444012
PA14_20800	0.027767170317962962
PA14_20810	0.07305724011311922
PA14_20820	0.06963790543372488
PA14_20840	0.18791667870790962
PA14_20850	0.049924878686844996
PA14_20860	0.2644722263627152
PA14_20870	0.12256810257579166
PA14_20880	0.01918381689928401
PA14_20890	0.4549328895798004
PA14_20900	0.7653957325555066
PA14_20920	2.00435702925233
PA14_20940	2.095847274149023
PA14_20950	2.143886086560355
PA14_20960	2.19331957166455
PA14_20970	2.1951536857856784
PA14_20980	2.2164679638891283
PA14_21000	2.191629139613838
PA14_21010	2.30975720210712
PA14_21020	2.2174963537118484
PA14_21030	0.5260964760837694
PA14_21040	0.29515623896290005
PA14_21050	0.057718805318005766
PA14_21060	0.10295171801445228
PA14_21070	0.04845229267870102
PA14_21080	0.08854843439860836
PA14_21090	0.2209381483734508
PA14_21110	0.0371033478333429
PA14_21120	0.7217415360349991
PA14_21130	0.03940322505984685
PA14_21140	0.08456606583406562
PA14_21150	0.1344466757823739
PA14_21160	0.06944606864842277
PA14_21175	0.09178343005151217
PA14_21180	0.00705851508338659
PA14_21190	0.15916296387602671
PA14_21210	0.3320931296557409
PA14_21220	0.3421649241285382
PA14_21230	0.24817753971432902
PA14_21240	0.11168176247778888
PA14_21250	0.011370045299034435
PA14_21280	0.07824315447768869
PA14_21290	0.07483847655699813
PA14_21300	0.020825298074618612
PA14_21310	0.07495129910167568
PA14_21320	0.02532243899750861
PA14_21340	0.11593038289946359
PA14_21370	0.085948685691351
PA14_21380	0.13650008511531192
PA14_21400	0.058104348774827674
PA14_21410	0.0172941653608279
PA14_21440	0.07714340677981366
PA14_21450	0.04343061428079798
PA14_21460	0.0547191115335879
PA14_21470	0.06187849088216049
PA14_21480	0.14048754873000732
PA14_21490	0.06542989114504921
PA14_21510	0.24783690074276088
PA14_21520	1.389389740870574
PA14_21530	8.164826574236741
PA14_21540	0.35159285492061326
PA14_21550	0.09897715643428809
PA14_21560	0.089527681937034
PA14_21570	0.7493866713356676
PA14_21580	0.4671366358665487
PA14_21590	0.2763980047412005
PA14_21600	0.1189776572503367
PA14_21610	0.021412848507705307
PA14_21620	0.1023456697839712
PA14_21630	0.2660120561173268
PA14_21640	0.10618286472948237
PA14_21650	0.154436136374655
PA14_21660	0.2942336542236106
PA14_21670	0.35418324280287344
PA14_21690	0.02692271565328008
PA14_21700	0.07363097966349615
PA14_21710	0.05402755631973105
PA14_21720	0.019237676064706662
PA14_21730	0.27511745319421027
PA14_21750	0.01746724799958302
PA14_21760	0.2911583532424109
PA14_21770	0.01021965457565631
PA14_21780	0.022908022071571003
PA14_21790	0.09557361159781985
PA14_21800	0.02003032948751783
PA14_21810	0.2265350932358351
PA14_21820	0.09032013242883478
PA14_21830	0.431141617786708
PA14_21840	0.12180245534956814
PA14_21850	0.022454877900848855
PA14_21860	0.04118350800738483
PA14_21870	0.10696544058584481
PA14_21880	0.05449152502553565
PA14_21890	0.03695310198420524
PA14_21900	0.015661613076963444
PA14_21910	0.04065369544934493
PA14_21920	0.036974742385649344
PA14_21930	0.057082129830725324
PA14_21940	0.06906967878323064
PA14_21960	0.10298257269336977
PA14_21970	0.07963158282180934
PA14_21980	0.012731428554568531
PA14_21990	0.033896315917691065
PA14_22000	0.11572544370850095
PA14_22010	0.10971850762380465
PA14_22020	0.1745847095939116
PA14_22040	0.16354498839921866
PA14_22050	0.08782339891713735
PA14_22060	0.02461967077644702
PA14_22080	0.15180135546294002
PA14_22090	0.6093940952263524
PA14_22100	0.5715552090256424
PA14_22110	0.4597898046800707
PA14_22120	0.33725628165290844
PA14_22130	0.9121071258706519
PA14_22140	0.26738621815054414
PA14_22160	0.48520811292723304
PA14_22190	0.05320851021171503
PA14_22210	0.11716222612473996
PA14_22230	0.16783774675496865
PA14_22240	0.1623588122413498
PA14_22250	0.14906902237853517
PA14_22260	0.20349182612139857
PA14_22270	0.1967081643778205
PA14_22290	0.23709327144726566
