TraesCS2D03G0321900	root_hair	TraesCS2D03G0321900	1.73	0.86	3.44	1.91	3.31	4.83	2.41	6.67	261.08	1.25
TraesCS2D03G0324400	epidermis	TraesCS2D03G0324400	13.95	20.21	316.5	17.55	37.09	68.87	10.98	39.07	49.01	49.57
TraesCS2D03G0324500	epidermis	TraesCS2D03G0324500	31.78	36.28	651.92	49.51	56.25	83.37	20.27	89.57	105.09	97.63
TraesCS2D03G0328500	pericycle	TraesCS2D03G0328500	331.56	251.34	475.68	163.9	1545.84	520.76	148.65	476.45	319.76	370.76
TraesCS2D03G0347500	root_cap	TraesCS2D03G0347500	30.92	3.63	51.84	5.91	4.01	7.25	2.86	167.71	61.97	6.26
TraesCS2D03G0432600	provascular	TraesCS2D03G0432600	100.21	121.44	29.77	71.46	99.96	47.12	195.26	50.5	31.81	88.87
TraesCS2D03G0468100	root_hair	TraesCS2D03G0468100	7.03	6.22	65.83	7.44	12.02	6.04	5.8	11.43	662.84	6.76
TraesCS2D03G0496100	root_hair	TraesCS2D03G0496100	2.05	2.07	9.65	1.05	2.79	4.83	1.96	4.76	265.33	1.5
TraesCS2D03G0603700	provascular	TraesCS2D03G0603700	95.02	207.98	68.97	77.85	228.47	101.49	260.17	101.96	60.32	336.46
TraesCS2D03G0641200	endodermis	TraesCS2D03G0641200	26.92	258.76	21.54	25.38	61.3	26.58	66.25	67.66	34.87	48.82
TraesCS2D03G0673900	xylem	TraesCS2D03G0673900	1.3	0.35	3.81	1.24	2.26	0.0	1.7	43.83	2.59	119.66
TraesCS2D03G0692900	endodermis	TraesCS2D03G0692900	7.35	275.52	7.18	18.32	9.75	3.62	5.27	1.91	21.44	16.77
TraesCS2D03G0798400	cortex	TraesCS2D03G0798400	248.53	31.96	41.22	175.82	25.77	35.04	14.37	9.53	63.86	39.05
TraesCS2D03G0803000	meristems	TraesCS2D03G0803000	8.22	8.98	25.51	21.66	31.17	54.37	31.61	1.91	82.47	3.5
TraesCS2D03G0889700	meristems	TraesCS2D03G0889700	14.7	8.46	50.79	441.9	20.9	193.32	16.25	8.58	11.31	14.77
TraesCS2D03G0925700	cortex	TraesCS2D03G0925700	277.94	7.43	7.93	52.95	5.4	2.42	4.46	0.95	14.37	26.54
TraesCS2D03G0941600	pericycle	TraesCS2D03G0941600	6.92	6.05	5.24	6.3	291.16	31.41	5.36	8.58	9.43	4.26
TraesCS2D03G0971100	root_cap	TraesCS2D03G0971100	0.22	0.0	0.07	0.0	0.0	0.0	0.09	328.75	0.24	0.0
TraesCS2D03G0971700	root_cap	TraesCS2D03G0971700	0.0	0.17	0.07	0.0	0.0	0.0	0.27	140.08	0.0	0.0
TraesCS2D03G0971800	root_cap	TraesCS2D03G0971800	0.0	0.17	0.07	0.1	0.0	1.21	0.18	153.42	0.24	0.0
TraesCS2D03G0992400	meristems	TraesCS2D03G0992400	8.11	12.09	27.83	25.19	26.47	25.37	13.75	13.34	17.2	17.52
TraesCS2D03G1111800	root_hair	TraesCS2D03G1111800	1.84	1.21	13.32	0.67	3.31	3.62	1.43	3.81	269.1	2.25
TraesCS2D03G1166500	provascular	TraesCS2D03G1166500	47.13	117.98	27.3	52.38	87.77	38.66	156.78	58.13	21.68	94.88
TraesCS2D03G1167400	cortex	TraesCS2D03G1167400	313.39	107.96	27.23	231.25	50.85	10.87	32.68	10.48	45.01	29.54
TraesCS2D03G1167400	meristems	TraesCS2D03G1167400	313.39	107.96	27.23	231.25	50.85	10.87	32.68	10.48	45.01	29.54
TraesCS2D03G1206200	root_cap	TraesCS2D03G1206200	20.0	5.7	25.73	6.87	22.64	16.92	3.75	168.66	12.72	6.76
TraesCS2D03G1242700	root_hair	TraesCS2D03G1242700	2.16	1.9	9.05	1.14	3.48	9.67	1.43	4.76	250.01	0.75
TraesCS2D03G1268900	epidermis	TraesCS2D03G1268900	218.7	127.48	1051.74	154.64	237.35	216.28	52.85	679.42	663.31	322.19
TraesCS2D03G1301600LC	endodermis	TraesCS2D03G1301600LC	139.67	366.55	29.02	140.14	39.88	99.08	58.84	28.59	38.64	23.03
TraesCS2D03G1302200	epidermis	TraesCS2D03G1302200	62.81	20.56	206.46	32.25	26.47	60.41	14.02	183.91	94.73	123.17
TraesCS2D03G1305500	provascular	TraesCS2D03G1305500	26.81	58.39	21.54	67.35	14.28	33.83	243.56	30.49	21.91	45.81
TraesCS3A03G0016400	provascular	TraesCS3A03G0016400	39.35	319.57	27.15	106.37	100.13	102.7	602.92	191.53	35.11	76.35
TraesCS3A03G0077400	xylem	TraesCS3A03G0077400	2.49	3.28	6.43	4.58	5.57	0.0	18.75	38.12	3.06	143.45
TraesCS3A03G0103100	epidermis	TraesCS3A03G0103100	14.81	12.09	208.25	11.45	25.77	67.66	11.52	47.65	35.35	58.08
TraesCS3A03G0209900	root_cap	TraesCS3A03G0209900	24.22	68.23	23.19	13.93	55.38	22.96	44.46	453.58	20.03	152.96
TraesCS3A03G0287200	epidermis	TraesCS3A03G0287200	15.78	9.33	142.65	8.2	9.75	30.21	8.3	38.12	90.01	54.07
TraesCS3A03G0316900	meristems	TraesCS3A03G0316900	21.95	16.06	79.82	598.93	23.51	159.49	15.8	12.39	21.44	37.3
TraesCS3A03G0390900	phloem	TraesCS3A03G0390900	0.0	0.0	0.22	0.19	0.0	588.42	0.18	4.76	0.24	0.25
TraesCS3A03G0407400	phloem	TraesCS3A03G0407400	0.86	2.42	0.82	5.91	46.84	693.54	4.02	2.86	2.36	1.75
TraesCS3A03G0429700	endodermis	TraesCS3A03G0429700	42.59	826.04	39.35	73.08	47.89	14.5	15.18	34.3	58.44	57.58
TraesCS3A03G0429900	endodermis	TraesCS3A03G0429900	10.49	189.15	5.16	7.44	13.93	1.21	8.48	6.67	38.88	31.29
TraesCS3A03G0446200	meristems	TraesCS3A03G0446200	9.08	5.53	14.51	10.59	18.63	7.25	13.57	3.81	24.03	8.51
TraesCS3A03G0552600	root_hair	TraesCS3A03G0552600	73.62	37.66	75.18	30.81	43.01	27.79	15.8	38.12	297.14	36.05
TraesCS3A03G0654600	provascular	TraesCS3A03G0654600	54.38	190.88	52.14	106.85	381.72	149.82	372.75	145.79	57.26	278.88
TraesCS3A03G0654700	phloem	TraesCS3A03G0654700	0.76	0.0	0.07	0.48	0.35	1317.01	0.27	0.95	0.0	0.75
TraesCS3A03G0709800	phloem	TraesCS3A03G0709800	0.32	0.35	0.22	0.19	0.35	773.29	0.62	0.0	0.47	0.25
TraesCS3A03G0715100	pericycle	TraesCS3A03G0715100	2.92	2.76	2.09	6.49	161.78	164.32	2.14	0.0	4.95	4.26
TraesCS3A03G0754700LC	epidermis	TraesCS3A03G0754700LC	55.89	36.28	603.52	27.95	44.23	108.74	25.27	145.79	656.24	109.9
TraesCS3A03G0756500	root_cap	TraesCS3A03G0756500	0.22	0.35	0.15	0.29	0.17	0.0	0.18	262.05	0.24	0.0
TraesCS3A03G0779600	endodermis	TraesCS3A03G0779600	13.3	171.53	2.32	16.98	0.52	0.0	1.43	1.91	0.94	13.27
TraesCS3A03G0782300	phloem	TraesCS3A03G0782300	0.76	0.0	0.0	0.29	0.35	1555.04	0.62	0.0	0.47	0.0
TraesCS3A03G0796600	meristems	TraesCS3A03G0796600	3.46	2.59	7.33	5.25	14.11	1.21	5.8	0.95	13.2	1.25
TraesCS3A03G0843400	meristems	TraesCS3A03G0843400	61.08	56.83	119.91	792.31	70.18	225.95	39.82	63.84	47.6	57.33
TraesCS3A03G0881900	epidermis	TraesCS3A03G0881900	131.56	166.52	260.32	379.89	114.76	192.11	306.68	82.9	89.54	101.89
TraesCS3A03G0935100	meristems	TraesCS3A03G0935100	1.51	1.55	6.43	2.86	11.84	3.62	5.09	0.95	9.66	0.5
TraesCS3A03G0966500	epidermis	TraesCS3A03G0966500	38.05	18.31	213.57	26.9	23.86	54.37	9.02	55.27	135.02	65.34
TraesCS3A03G0974500	cortex	TraesCS3A03G0974500	241.83	9.33	11.67	68.59	11.32	1.21	7.05	4.76	19.79	19.03
TraesCS3A03G0980900	epidermis	TraesCS3A03G0980900	44.65	53.2	142.2	202.82	84.28	86.99	131.96	96.24	44.3	41.56
TraesCS3A03G1041900	meristems	TraesCS3A03G1041900	3.14	3.63	8.53	3.82	7.31	6.04	3.75	0.95	21.44	2.0
TraesCS3A03G1064300	epidermis	TraesCS3A03G1064300	200.53	93.28	627.6	145.58	103.61	172.78	40.53	353.53	567.41	149.45
TraesCS3A03G1146800	pericycle	TraesCS3A03G1146800	67.02	67.2	39.27	74.89	921.55	273.07	28.57	391.64	40.53	49.82
TraesCS3A03G1157200	phloem	TraesCS3A03G1157200	0.32	0.0	0.22	0.29	0.35	839.74	0.27	0.0	0.0	0.25
TraesCS3A03G1224300	root_cap	TraesCS3A03G1224300	0.11	0.0	0.22	0.19	0.35	0.0	0.27	252.52	0.94	0.0
TraesCS3B03G0012900	xylem	TraesCS3B03G0012900	1.3	2.59	8.9	2.0	2.61	0.0	2.14	175.33	4.48	271.87
TraesCS3B03G0012900	root_cap	TraesCS3B03G0012900	1.3	2.59	8.9	2.0	2.61	0.0	2.14	175.33	4.48	271.87
TraesCS3B03G0134900	epidermis	TraesCS3B03G0134900	7.89	9.85	120.58	8.78	12.71	25.37	6.87	48.6	23.09	25.03
TraesCS3B03G0250100	pericycle	TraesCS3B03G0250100	1.84	2.76	1.94	16.98	247.98	1.21	16.25	2.86	8.48	20.78
TraesCS3B03G0261100	meristems	TraesCS3B03G0261100	19.03	10.71	53.41	457.92	16.37	164.32	12.77	19.06	13.9	22.03
TraesCS3B03G0296700	meristems	TraesCS3B03G0296700	4.32	3.45	8.83	5.53	6.27	2.42	5.71	0.0	13.2	1.75
TraesCS3B03G0483000	xylem	TraesCS3B03G0483000	122.48	153.91	44.21	56.48	93.86	815.58	82.14	89.57	47.13	486.42
TraesCS3B03G0486000	phloem	TraesCS3B03G0486000	4.43	2.07	2.99	3.15	1.22	1036.69	0.89	15.25	2.12	8.01
TraesCS3B03G0494600	phloem	TraesCS3B03G0494600	0.76	1.9	1.12	5.63	33.09	702.0	6.16	3.81	2.83	1.75
TraesCS3B03G0507800	endodermis	TraesCS3B03G0507800	9.19	187.08	9.8	13.55	18.81	12.08	13.48	14.29	24.51	13.52
TraesCS3B03G0508400	endodermis	TraesCS3B03G0508400	48.97	584.72	29.92	55.81	39.01	49.54	14.73	32.4	52.31	38.8
TraesCS3B03G0508500	endodermis	TraesCS3B03G0508500	12.97	282.78	7.18	12.69	10.27	7.25	6.25	7.62	45.01	19.78
TraesCS3B03G0523500	meristems	TraesCS3B03G0523500	21.62	22.46	39.12	29.67	46.15	20.54	43.03	11.43	36.99	21.28
TraesCS3B03G0738300	provascular	TraesCS3B03G0738300	35.46	135.26	33.74	58.1	164.56	67.66	212.4	81.0	38.88	120.16
TraesCS3B03G0742300	phloem	TraesCS3B03G0742300	0.65	0.17	0.37	0.29	0.52	1440.25	0.36	0.0	0.0	0.5
TraesCS3B03G0839200LC	meristems	TraesCS3B03G0839200LC	8.11	10.19	26.48	34.44	21.59	42.29	23.48	1.91	60.32	4.01
TraesCS3B03G0861400	epidermis	TraesCS3B03G0861400	41.3	20.9	357.26	18.98	27.34	60.41	13.57	122.92	402.94	45.06
TraesCS3B03G0864600	root_cap	TraesCS3B03G0864600	0.22	0.0	0.97	0.1	0.35	1.21	0.27	305.88	0.94	1.5
TraesCS3B03G0898100	endodermis	TraesCS3B03G0898100	16.22	505.61	20.2	50.09	20.03	8.46	4.46	2.86	10.84	17.77
TraesCS3B03G0900500	phloem	TraesCS3B03G0900500	0.65	0.17	0.22	1.14	1.04	2010.55	1.16	0.95	0.0	0.25
TraesCS3B03G0918400	meristems	TraesCS3B03G0918400	2.38	2.76	7.33	5.34	16.54	8.46	6.07	0.95	8.01	1.5
TraesCS3B03G0950800	meristems	TraesCS3B03G0950800	42.59	28.33	69.42	561.24	34.13	205.4	23.3	32.4	25.68	37.05
TraesCS3B03G1008200	epidermis	TraesCS3B03G1008200	158.81	195.71	284.93	399.73	128.86	198.16	358.82	82.9	105.33	121.67
TraesCS3B03G1120300	cortex	TraesCS3B03G1120300	238.37	11.75	18.33	90.44	18.28	12.08	9.91	4.76	34.17	24.53
TraesCS3B03G1121400	cortex	TraesCS3B03G1121400	136.21	5.53	7.78	47.7	5.57	0.0	2.5	3.81	10.6	9.01
TraesCS3B03G1129700	epidermis	TraesCS3B03G1129700	57.3	77.04	154.1	222.95	113.54	89.41	175.71	99.1	54.43	61.58
TraesCS3B03G1165300	root_cap	TraesCS3B03G1165300	72.21	67.71	112.58	44.17	91.6	62.83	23.12	316.36	55.37	115.91
TraesCS3B03G1202600	meristems	TraesCS3B03G1202600	2.27	1.9	9.72	6.58	8.01	2.42	4.2	0.95	12.49	3.25
TraesCS3B03G1268400	root_cap	TraesCS3B03G1268400	0.11	0.0	0.37	0.1	0.17	1.21	0.27	341.14	0.94	0.0
TraesCS3B03G1344700	xylem	TraesCS3B03G1344700	14.92	44.91	26.78	25.66	74.53	285.15	67.59	126.74	15.08	266.36
TraesCS3B03G1344800	xylem	TraesCS3B03G1344800	1.08	2.42	8.98	3.82	5.22	1.21	4.37	93.38	6.13	420.83
TraesCS3B03G1380200	phloem	TraesCS3B03G1380200	0.32	0.0	0.3	0.48	0.52	867.53	0.09	0.0	0.24	0.0
TraesCS3B03G1405100	epidermis	TraesCS3B03G1405100	30.16	13.47	174.82	12.97	23.16	59.2	7.41	82.9	104.39	47.82
TraesCS3B03G1464500	root_cap	TraesCS3B03G1464500	0.0	0.17	0.15	0.19	0.0	0.0	0.27	209.64	0.0	0.0
TraesCS3B03G1464600	root_cap	TraesCS3B03G1464600	0.0	0.0	0.22	0.29	0.17	1.21	0.09	226.79	0.0	0.5
TraesCS3D03G0008300	xylem	TraesCS3D03G0008300	1.08	1.55	6.96	1.43	4.01	0.0	1.16	121.97	3.53	239.08
TraesCS3D03G0013700	provascular	TraesCS3D03G0013700	29.51	180.51	19.45	77.85	90.73	43.5	327.3	54.32	27.8	101.64
TraesCS3D03G0037900	epidermis	TraesCS3D03G0037900	17.51	9.16	233.46	13.64	30.47	29.0	8.12	65.75	188.51	83.61
TraesCS3D03G0057300	meristems	TraesCS3D03G0057300	50.27	16.06	58.65	99.69	24.03	13.29	20.89	16.2	43.36	21.78
TraesCS3D03G0061500	cortex	TraesCS3D03G0061500	366.04	54.59	78.84	141.67	61.47	64.04	29.02	49.55	98.97	59.08
TraesCS3D03G0089800LC	epidermis	TraesCS3D03G0089800LC	8.22	10.02	164.79	8.78	15.5	39.87	10.27	62.89	29.69	34.05
TraesCS3D03G0132200	provascular	TraesCS3D03G0132200	41.84	41.28	29.1	83.0	157.6	78.54	346.68	148.65	30.4	93.13
TraesCS3D03G0146400	cortex	TraesCS3D03G0146400	600.84	144.76	133.52	224.96	180.76	378.19	101.6	162.95	151.51	262.36
TraesCS3D03G0226100	meristems	TraesCS3D03G0226100	3.14	4.32	8.08	7.35	10.97	6.04	4.55	1.91	11.55	5.01
TraesCS3D03G0381600	xylem	TraesCS3D03G0381600	120.1	121.95	50.79	62.01	157.25	749.12	80.09	116.25	67.16	799.59
TraesCS3D03G0382200	phloem	TraesCS3D03G0382200	0.32	0.0	0.07	0.1	0.0	683.88	0.09	0.95	0.0	0.5
TraesCS3D03G0382600	root_cap	TraesCS3D03G0382600	2.59	1.21	0.67	1.81	0.7	3.62	0.36	332.56	1.65	1.5
TraesCS3D03G0388000	phloem	TraesCS3D03G0388000	3.78	4.15	2.47	6.39	55.72	819.2	8.3	1.91	1.89	3.25
TraesCS3D03G0402300	endodermis	TraesCS3D03G0402300	5.41	172.39	5.39	6.39	7.14	8.46	4.2	1.91	25.92	7.01
TraesCS3D03G0402600	endodermis	TraesCS3D03G0402600	40.0	730.17	32.76	66.88	59.73	22.96	45.53	23.82	45.95	63.59
TraesCS3D03G0402800	endodermis	TraesCS3D03G0402800	6.92	252.37	6.73	8.49	14.11	8.46	6.7	7.62	35.11	19.28
TraesCS3D03G0593400	provascular	TraesCS3D03G0593400	49.94	51.3	53.93	33.39	260.69	19.33	345.61	121.02	30.87	185.25
TraesCS3D03G0599100	provascular	TraesCS3D03G0599100	46.05	153.39	44.96	80.8	263.3	152.24	291.5	133.41	50.66	205.03
TraesCS3D03G0599200	phloem	TraesCS3D03G0599200	0.86	0.17	0.45	0.48	2.61	1730.23	1.43	0.0	0.24	0.25
TraesCS3D03G0697200	root_cap	TraesCS3D03G0697200	0.43	0.17	3.52	0.57	0.35	0.0	0.54	323.03	0.71	3.25
TraesCS3D03G0711500LC	provascular	TraesCS3D03G0711500LC	57.51	330.62	75.48	59.43	540.18	58.0	467.21	338.28	148.69	552.26
TraesCS3D03G0720200	endodermis	TraesCS3D03G0720200	13.51	305.58	9.72	37.02	5.92	3.62	4.91	4.76	2.36	16.77
TraesCS3D03G0721900	phloem	TraesCS3D03G0721900	0.32	0.0	0.15	0.86	0.52	1484.96	0.54	0.0	0.24	0.25
TraesCS3D03G0735900	meristems	TraesCS3D03G0735900	3.03	3.28	5.83	5.25	13.58	8.46	6.52	0.95	13.2	4.26
TraesCS3D03G0761600	meristems	TraesCS3D03G0761600	61.62	35.58	90.59	681.07	44.93	204.2	34.37	56.22	35.82	89.87
TraesCS3D03G0773600	meristems	TraesCS3D03G0773600	38.05	25.39	75.7	599.88	32.22	178.82	18.93	43.83	24.74	44.31
TraesCS3D03G0809900	epidermis	TraesCS3D03G0809900	197.61	249.61	364.22	537.58	173.27	215.07	435.78	131.5	148.45	147.2
TraesCS3D03G0900300	epidermis	TraesCS3D03G0900300	16.97	11.23	173.32	12.12	9.93	29.0	6.7	45.74	93.55	33.55
TraesCS3D03G0911000	cortex	TraesCS3D03G0911000	530.79	23.32	30.0	261.3	21.77	9.67	14.73	6.67	60.09	41.56
TraesCS3D03G0916100	epidermis	TraesCS3D03G0916100	63.57	72.55	161.95	226.77	145.93	158.28	174.01	101.01	52.78	58.58
TraesCS3D03G0969300	meristems	TraesCS3D03G0969300	0.86	2.59	5.09	2.19	6.44	2.42	2.68	0.0	8.48	0.5
TraesCS3D03G1015700	epidermis	TraesCS3D03G1015700	2.59	5.87	39.42	6.49	2.79	6.04	2.05	11.43	4.71	11.52
TraesCS3D03G1070900	pericycle	TraesCS3D03G1070900	6.27	6.74	5.09	10.68	401.92	641.59	3.04	2.86	11.07	7.51
TraesCS3D03G1105300	phloem	TraesCS3D03G1105300	0.11	0.52	0.0	0.0	0.0	631.92	0.18	0.0	0.24	0.5
TraesCS3D03G1163500	root_cap	TraesCS3D03G1163500	0.11	0.35	0.0	0.29	0.17	0.0	0.36	281.11	3.77	0.0
TraesCS3D03G1163600	root_cap	TraesCS3D03G1163600	0.32	0.17	0.22	0.1	0.0	0.0	0.45	249.66	0.0	0.0
TraesCS3D03G1163700	root_cap	TraesCS3D03G1163700	0.0	0.0	0.07	0.29	0.17	0.0	0.18	203.92	0.0	0.0
TraesCS3D03G1184000	pericycle	TraesCS3D03G1184000	20.0	18.31	12.12	35.39	776.67	1979.14	13.04	8.58	16.49	11.02
TraesCS3D03G1192600	endodermis	TraesCS3D03G1192600	24.86	203.83	11.3	13.26	9.4	8.46	5.0	13.34	9.43	10.51
TraesCS3D03G1197600	epidermis	TraesCS3D03G1197600	14.7	11.23	128.29	7.44	9.23	24.17	5.36	36.21	28.75	21.53
TraesCS4A03G0053600	pericycle	TraesCS4A03G0053600	112.54	24.01	25.96	53.42	474.01	315.36	25.8	14.29	54.67	51.57
TraesCS4A03G0065100	epidermis	TraesCS4A03G0065100	16.11	7.26	121.93	6.11	7.49	13.29	5.98	48.6	122.53	23.03
TraesCS4A03G0065400	epidermis	TraesCS4A03G0065400	2.49	3.11	48.92	4.58	6.44	7.25	1.16	12.39	3.77	11.27
TraesCS4A03G0207000	meristems	TraesCS4A03G0207000	51.67	48.54	74.8	650.92	38.83	192.11	18.12	68.61	43.12	57.83
TraesCS4A03G0227300	cortex	TraesCS4A03G0227300	171.99	77.91	68.3	37.68	29.6	59.2	17.86	90.53	104.39	74.35
TraesCS4A03G0625000	root_hair	TraesCS4A03G0625000	0.54	1.04	3.37	0.86	2.96	2.42	1.16	0.95	239.17	3.0
TraesCS4A03G0657600	root_cap	TraesCS4A03G0657600	55.24	24.87	151.1	42.26	16.89	22.96	13.39	521.24	54.9	62.34
TraesCS4A03G0754700	phloem	TraesCS4A03G0754700	0.32	0.0	0.07	0.67	0.0	884.45	0.54	0.0	0.24	0.0
TraesCS4A03G0828700	epidermis	TraesCS4A03G0828700	7.68	12.96	110.63	7.92	16.89	26.58	5.98	59.08	15.79	17.52
TraesCS4A03G0828800	epidermis	TraesCS4A03G0828800	4.65	6.91	84.53	4.48	12.54	15.71	3.66	38.12	12.25	23.28
TraesCS4A03G1007400	meristems	TraesCS4A03G1007400	95.46	63.74	104.13	64.68	77.49	80.95	95.26	93.38	224.09	107.15
TraesCS4A03G1056600LC	epidermis	TraesCS4A03G1056600LC	41.94	25.05	436.26	22.13	23.33	42.29	12.05	198.2	343.09	61.58
TraesCS4A03G1224500	cortex	TraesCS4A03G1224500	177.51	101.4	26.26	69.64	38.66	38.66	26.87	20.01	34.87	28.29
TraesCS4B03G0030200	phloem	TraesCS4B03G0030200	0.11	0.0	0.07	0.0	0.0	840.95	0.0	0.0	0.0	0.5
TraesCS4B03G0094500	cortex	TraesCS4B03G0094500	141.83	24.01	17.06	43.31	52.42	8.46	23.12	14.29	26.16	17.27
TraesCS4B03G0178500	root_hair	TraesCS4B03G0178500	8.0	6.91	33.21	4.1	13.06	15.71	5.54	26.68	1126.1	6.76
TraesCS4B03G0238600	pericycle	TraesCS4B03G0238600	2.49	2.59	1.42	5.15	190.16	4.83	3.3	2.86	8.01	1.5
TraesCS4B03G0262700	pericycle	TraesCS4B03G0262700	3.46	5.7	4.19	10.97	387.29	1103.14	7.23	42.88	16.26	76.1
TraesCS4B03G0262700	phloem	TraesCS4B03G0262700	3.46	5.7	4.19	10.97	387.29	1103.14	7.23	42.88	16.26	76.1
TraesCS4B03G0567900	meristems	TraesCS4B03G0567900	32.43	31.09	90.21	733.82	27.69	207.82	17.77	45.74	29.69	53.57
TraesCS4B03G0721600	epidermis	TraesCS4B03G0721600	14.16	10.88	138.69	10.49	6.44	25.37	5.89	44.79	118.29	19.78
TraesCS4B03G0721800	epidermis	TraesCS4B03G0721800	26.7	16.58	182.22	10.49	9.4	19.33	7.5	70.51	241.05	33.8
TraesCS4B03G0725300	phloem	TraesCS4B03G0725300	0.11	0.17	1.5	0.48	0.35	869.95	0.18	1.91	0.71	0.25
TraesCS4B03G0797900	meristems	TraesCS4B03G0797900	40.43	30.23	67.02	43.5	48.93	44.71	55.8	63.84	96.37	50.07
TraesCS4B03G0809600	meristems	TraesCS4B03G0809600	67.13	41.11	49.15	72.6	48.06	36.25	52.41	50.5	39.82	46.56
TraesCS4B03G0814800	cortex	TraesCS4B03G0814800	532.74	39.04	44.88	65.25	25.95	21.75	25.53	17.15	91.19	24.28
TraesCS4B03G0814900	cortex	TraesCS4B03G0814900	815.97	181.55	204.36	171.44	74.71	60.41	37.32	42.88	319.52	93.13
TraesCS4B03G0833500	meristems	TraesCS4B03G0833500	2.05	4.84	7.33	4.01	8.18	1.21	5.71	1.91	21.91	1.0
TraesCS4B03G0840800	pericycle	TraesCS4B03G0840800	68.54	79.98	51.69	518.41	3230.83	1954.97	799.6	132.45	194.87	193.01
TraesCS4B03G0939700	provascular	TraesCS4B03G0939700	69.73	47.85	27.15	90.73	156.38	85.79	209.36	47.65	63.62	36.3
TraesCS4B03G0941900	epidermis	TraesCS4B03G0941900	28.76	19.52	224.71	16.31	21.94	74.91	15.09	90.53	248.6	58.08
TraesCS4B03G0989000	root_hair	TraesCS4B03G0989000	6.27	4.15	54.76	5.63	8.88	2.42	4.02	13.34	378.19	6.51
TraesCS4B03G0990600	root_hair	TraesCS4B03G0990600	1.95	2.59	29.17	1.72	3.31	1.21	1.79	3.81	298.31	0.5
TraesCS4B03G0998900	provascular	TraesCS4B03G0998900	59.13	114.18	85.28	83.38	326.34	95.45	437.21	447.86	93.08	272.12
TraesCS4D03G0020800	phloem	TraesCS4D03G0020800	0.22	0.0	0.3	0.19	0.17	1116.44	0.27	0.0	0.47	1.75
TraesCS4D03G0035900	meristems	TraesCS4D03G0035900	137.83	44.22	86.77	220.85	56.42	55.58	25.27	37.16	92.84	54.07
TraesCS4D03G0091800	phloem	TraesCS4D03G0091800	0.0	0.0	0.15	0.19	0.0	680.25	0.54	0.0	0.0	0.5
TraesCS4D03G0118100	root_cap	TraesCS4D03G0118100	14.27	7.08	36.35	5.63	4.01	1.21	4.73	153.42	5.89	16.27
TraesCS4D03G0146200	root_hair	TraesCS4D03G0146200	2.16	1.55	4.56	1.34	4.7	6.04	1.61	7.62	398.46	0.75
TraesCS4D03G0146400	root_hair	TraesCS4D03G0146400	4.54	3.11	17.65	1.72	6.62	4.83	4.2	5.72	667.32	4.01
TraesCS4D03G0146500	root_hair	TraesCS4D03G0146500	3.46	3.97	7.63	1.91	6.79	1.21	2.14	14.29	446.06	3.5
TraesCS4D03G0201600	pericycle	TraesCS4D03G0201600	2.81	5.7	3.74	8.59	178.67	7.25	15.98	10.48	8.25	9.26
TraesCS4D03G0217900	root_hair	TraesCS4D03G0217900	21.73	6.56	69.42	8.3	23.16	16.92	9.82	13.34	323.76	9.76
TraesCS4D03G0223700	pericycle	TraesCS4D03G0223700	2.49	4.66	2.77	6.77	250.41	520.76	5.62	8.58	14.61	50.32
TraesCS4D03G0492800	root_cap	TraesCS4D03G0492800	80.32	74.8	85.05	55.71	71.22	42.29	49.02	357.34	57.97	101.14
TraesCS4D03G0642600	epidermis	TraesCS4D03G0642600	12.65	7.95	108.69	8.11	4.53	42.29	6.52	25.73	74.7	16.02
TraesCS4D03G0725400	meristems	TraesCS4D03G0725400	35.03	31.96	40.69	65.16	47.89	32.62	46.69	29.54	37.47	37.55
TraesCS4D03G0728500	cortex	TraesCS4D03G0728500	177.62	7.43	10.85	20.7	6.62	3.62	5.45	2.86	8.95	15.52
TraesCS4D03G0742700	meristems	TraesCS4D03G0742700	3.89	5.01	6.28	7.06	10.97	3.62	6.87	0.95	13.9	1.0
TraesCS4D03G0748700	pericycle	TraesCS4D03G0748700	29.73	45.26	21.84	179.64	1483.85	734.62	247.22	94.34	86.95	59.08
TraesCS4D03G0760800	phloem	TraesCS4D03G0760800	3.35	4.15	2.17	7.25	4.01	1018.57	15.98	1.91	1.41	1.25
TraesCS4D03G0840100	root_hair	TraesCS4D03G0840100	24.65	12.96	184.99	23.95	14.11	44.71	24.91	115.3	375.37	17.27
TraesCS5A03G0127300	pericycle	TraesCS5A03G0127300	1.62	1.9	2.24	3.24	181.45	2.42	1.79	0.0	6.83	24.78
TraesCS5A03G0264700	provascular	TraesCS5A03G0264700	54.16	90.34	35.83	62.58	156.2	37.46	206.15	167.71	41.24	154.21
TraesCS5A03G0363500	provascular	TraesCS5A03G0363500	32.11	28.67	24.69	120.49	157.6	90.62	490.6	95.29	53.72	100.64
TraesCS5A03G0388600	xylem	TraesCS5A03G0388600	19.78	5.87	28.2	50.85	21.07	15.71	22.95	311.6	38.17	2402.04
TraesCS5A03G0388600	root_cap	TraesCS5A03G0388600	19.78	5.87	28.2	50.85	21.07	15.71	22.95	311.6	38.17	2402.04
TraesCS5A03G0410800	pericycle	TraesCS5A03G0410800	21.08	50.61	17.35	29.67	461.3	21.75	65.98	37.16	36.05	39.55
TraesCS5A03G0479300	endodermis	TraesCS5A03G0479300	18.27	167.56	11.22	9.73	10.8	7.25	4.91	19.06	12.72	14.52
