>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
Cacna1c	2.32949997326639	0.00044447068282595	0.00316960971892173
Adam12	2.00386932227374	0.000449166637107317	0.00319962814036886
H2-DMa	2.19746190682939	0.000572005398598839	0.00396201843626637
Serpina1b	4.87661309499572	0.000637042198067553	0.00435856153564711
Crybg1	2.6251665924794	0.000654228805350904	0.00446569724503534
Ctss	4.00827563260585	0.000678619321513263	0.00461661197079116
Pmaip1	2.36382227653493	0.000853743067703961	0.00561679025137886
Il2rg	2.50937383686423	0.00106535902434323	0.00678934104975711
Scel	2.34208427214755	0.00109605544628142	0.00695128510735906
Gdpd2	2.19157967517668	0.0013646458538929	0.00840513213986681
Gbp10	2.20952105404137	0.00146540851630111	0.00892166207783691
Serpina1e	5.60752950462001	0.00266170557202683	0.0146826354546676
Pla2g7	2.04678767930836	0.00284319823201766	0.0154985528159322
S100a8	4.54204044314483	0.00397471614102147	0.0203627765378484
Igha	7.70580213137906	0.00485721570805136	0.0240140525524727
Lcp1	2.59360824806572	0.00529831958054714	0.0257877693257083
Fgfr4	2.19006578756137	0.00647069310895297	0.0303376445584077
Frzb	2.05739820321802	0.00700777918050116	0.0324852241236024
H2-Aa	2.06526484875498	0.00786642835006654	0.0356489458406891
Ces2e	2.74677129134935	0.00946719132051591	0.0414950686552502
