Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Fam174b	9.16209156334504e-40	0.432937201242739	0.328	0.077	1.93201024796257e-35	Bmp4+	
Tln2	9.83045558876592e-40	0.431371725582549	0.372	0.124	2.07294817000307e-35	Bmp4+	
Rab31	1.24043369179749e-39	0.431677312202542	0.366	0.123	2.61570252589336e-35	Bmp4+	
Cd38	1.51649626081276e-39	0.383384953408552	0.206	0.017	3.19783566517586e-35	Bmp4+	
Fbn2	1.62090157621439e-39	0.417038865963636	0.254	0.046	3.41799515376328e-35	Bmp4+	
Tnfaip8	3.03100396784468e-39	0.407456710716654	0.388	0.136	6.39147806699407e-35	Bmp4+	
Ppia	3.35684023888907e-39	0.271039339809133	0.988	0.966	7.07856901174539e-35	Bmp4+	
Mmp10	6.38664559416401e-39	0.923480022836102	0.186	0.006	1.34675195644137e-34	Bmp4+	
Rps7	9.48855784408847e-39	0.326532050554489	0.979	0.851	2.00085219258294e-34	Bmp4+	
Sept11	1.23811024611029e-38	0.454164502029783	0.627	0.366	2.61080307597276e-34	Bmp4+	
Rpl9	1.42946911708013e-38	0.429551263151954	0.984	0.747	3.01432152718688e-34	Bmp4+	
Unc93b1	1.92270605767104e-38	0.441558713291449	0.436	0.186	4.05441026381093e-34	Bmp4+	
Cacna1g	2.84018672128068e-38	0.368646491073514	0.22	0.024	5.98910173916457e-34	Bmp4+	
Kctd10	8.66877259774178e-38	0.396046477174569	0.487	0.251	1.82798407768581e-33	Bmp4+	
Rnf187	1.34492256459072e-37	0.402742343210982	0.664	0.403	2.83603821195246e-33	Bmp4+	
Cdc42ep5	1.63538733626736e-37	0.418174954165862	0.518	0.285	3.44854127598697e-33	Bmp4+	
Myh9	1.80116065016033e-37	0.50500411985834	0.527	0.293	3.79810746299308e-33	Bmp4+	
Tubb2a	2.46177941544309e-37	0.504226634532734	0.681	0.452	5.19115425334485e-33	Bmp4+	
Ctsb	3.61002597790823e-37	0.327259817642391	0.954	0.867	7.61246177961508e-33	Bmp4+	
Itm2c	8.21028020232363e-37	0.337892093190059	0.862	0.737	1.73130178626398e-32	Bmp4+	
Stau2	9.09726495386878e-37	0.463098564671279	0.268	0.062	1.91834026082231e-32	Bmp4+	
Slc9a3r2	1.15221185505334e-36	0.369478719670902	0.502	0.242	2.42966913875098e-32	Bmp4+	
Dnajc8	1.45928983483028e-36	0.403353283832573	0.697	0.466	3.07720447470661e-32	Bmp4+	
Tubb2b	1.54980201174208e-36	0.464102734724225	0.363	0.14	3.26806750216053e-32	Bmp4+	
Btbd3	2.49661512798545e-36	0.448518618110438	0.331	0.107	5.26461232038292e-32	Bmp4+	
Lrp4	2.52766676804487e-36	0.415455085584278	0.291	0.072	5.33009091377623e-32	Bmp4+	
Tmem132e	2.71632911283528e-36	0.31037064968261	0.163	0.004	5.72792320023575e-32	Bmp4+	
Mapre3	3.45364315309382e-36	0.396573421267262	0.345	0.123	7.28269731692894e-32	Bmp4+	
Hotairm1	3.82008026009216e-36	0.417688803958112	0.306	0.08	8.05540324445633e-32	Bmp4+	
Spats2l	4.27006768750518e-36	0.470003092051081	0.414	0.157	9.00429173264217e-32	Bmp4+	
Oaz2	4.43248491539179e-36	0.359853701913381	0.695	0.452	9.34678094108666e-32	Bmp4+	
Sparcl1	8.70475710013547e-36	0.324987731893891	0.871	0.555	1.83557212970557e-31	Bmp4+	
Glp2r	1.14260721388793e-35	0.294883864955248	0.15	0.001	2.40941583192548e-31	Bmp4+	
Nr1h4	1.7092578586063e-35	0.318494517962836	0.211	0.034	3.60431204644311e-31	Bmp4+	
Rps16	1.75451062646564e-35	0.262827930780988	0.994	0.941	3.69973655802809e-31	Bmp4+	
Cnn2	2.09997992974492e-35	0.420631067112317	0.6	0.313	4.4282276778531e-31	Bmp4+	
Atp6v1a	2.51935084677502e-35	0.478300025799719	0.459	0.226	5.31255513059448e-31	Bmp4+	
Pde5a	3.3507030289212e-35	0.406181389737677	0.311	0.072	7.06562747708613e-31	Bmp4+	
Gjc2	4.17216423967325e-35	0.322494785612009	0.241	0.045	8.79784273219897e-31	Bmp4+	
Btg3	4.63100781556007e-35	0.347051923077189	0.304	0.088	9.76540618067151e-31	Bmp4+	
Chd7	6.08830336538853e-35	0.317842758430548	0.207	0.032	1.28384053065948e-30	Bmp4+	
Samd5	7.22626911452426e-35	0.347446665233781	0.189	0.019	1.52380336817973e-30	Bmp4+	
F2rl3	8.80255502637801e-35	0.254914156624033	0.135	0.001	1.85619477841233e-30	Bmp4+	
Got1	1.12515631445323e-34	0.365970468736985	0.32	0.115	2.37261712028752e-30	Bmp4+	
Ptp4a2	1.47479519891953e-34	0.36855021506877	0.752	0.567	3.10990063596161e-30	Bmp4+	
Slc25a17	1.48187755896553e-34	0.413322093313583	0.514	0.258	3.12483520859061e-30	Bmp4+	
Mmp2	1.49887942347617e-34	0.334308401156431	0.874	0.7	3.16068704028419e-30	Bmp4+	
C1ql1	1.71232879424398e-34	0.297459028702424	0.155	0.003	3.61078772842228e-30	Bmp4+	
Foxl1	2.29440083847784e-34	0.291048419785719	0.169	0.005	4.83820304809822e-30	Bmp4+	
Aldh1a3	5.19087045350427e-34	0.909343912026948	0.368	0.148	1.09459885253045e-29	Bmp4+	
Rgs5	5.45724766431738e-34	0.724701558639243	0.407	0.145	1.15076981497461e-29	Bmp4+	
Pgam1	1.67488252838424e-33	0.392226085953653	0.68	0.486	3.53182478760385e-29	Bmp4+	
Slc25a33	2.1673754478035e-33	0.256763063234278	0.199	0.043	4.57034460678325e-29	Bmp4+	
Oaf	2.28451287849595e-33	0.3224877045355	0.762	0.503	4.8173523068844e-29	Bmp4+	
Hoxc4	2.99476496541338e-33	0.428557006825438	0.271	0.066	6.3150608825672e-29	Bmp4+	
Smim3	2.99992644616447e-33	0.404436644309715	0.343	0.109	6.32594489702701e-29	Bmp4+	
Tbx2	3.96085103160879e-33	0.314177311706515	0.269	0.061	8.35224657035346e-29	Bmp4+	
Tcf21	4.08410527305677e-33	0.253905552412347	0.7	0.391	8.61215278929481e-29	Bmp4+	
Col4a6	4.48793548640995e-33	0.398600304507262	0.238	0.034	9.46370956019267e-29	Bmp4+	
Serinc3	5.26175285752082e-33	0.303342160598497	0.804	0.635	1.10954582506541e-28	Bmp4+	
Smtnl2	6.16193792867036e-33	0.428448429935643	0.302	0.09	1.29936785101872e-28	Bmp4+	
Plod1	6.76331898860416e-33	0.390234192577505	0.461	0.237	1.42618107512696e-28	Bmp4+	
Hspa2	7.38097756870044e-33	0.405502213948422	0.344	0.118	1.55642673991186e-28	Bmp4+	
Hpse2	1.03344521588417e-32	0.291209824130976	0.149	0.006	2.17922592673495e-28	Bmp4+	
Cdc42	1.05233407471363e-32	0.309037904324827	0.922	0.808	2.21905686334863e-28	Bmp4+	
Gabbr1	1.21411882035328e-32	0.380814583704732	0.353	0.123	2.56021235647896e-28	Bmp4+	
Rbp4	1.60777819846096e-32	0.901412654938052	0.35	0.128	3.39032188709463e-28	Bmp4+	
Scp2	1.6248478541195e-32	0.364676297105941	0.774	0.542	3.42631666998179e-28	Bmp4+	
Calm2	3.56608075856729e-32	0.28287270938774	0.944	0.867	7.51979449559084e-28	Bmp4+	
Ddit4	3.79827013312987e-32	0.475710593974683	0.348	0.137	8.00941222973097e-28	Bmp4+	
Rbm39	4.61517515849444e-32	0.260147143635591	0.922	0.784	9.73201985671723e-28	Bmp4+	
Cmtm7	4.6609553488533e-32	0.37192762472113	0.513	0.284	9.82855654412695e-28	Bmp4+	
Htra1	5.88613278587846e-32	0.488548540247073	0.839	0.632	1.24120882055819e-27	Bmp4+	
Adam11	6.32809459302434e-32	0.280076216940457	0.145	0.008	1.33440530683104e-27	Bmp4+	
Adamts4	6.66742570121481e-32	0.527090275140383	0.377	0.146	1.40596005761517e-27	Bmp4+	
Cox6b2	1.01382688100696e-31	0.355753072461499	0.348	0.117	2.13785674397937e-27	Bmp4+	
Pde9a	2.24886604410976e-31	0.327905694555729	0.232	0.046	4.74218382721425e-27	Bmp4+	
Gm12216	2.26580877924357e-31	0.432070682447628	0.509	0.247	4.77791097279092e-27	Bmp4+	
Rab7	2.35606117903809e-31	0.327227660460392	0.752	0.583	4.96822620823763e-27	Bmp4+	
Capns1	2.48062272391517e-31	0.318367001517925	0.919	0.795	5.23088913791992e-27	Bmp4+	
Eva1a	3.51479285836717e-31	0.267301167934249	0.183	0.018	7.41164370043884e-27	Bmp4+	
Scly	4.26014202819387e-31	0.336208970599888	0.281	0.096	8.98336149485241e-27	Bmp4+	
Cmc2	4.44138109381444e-31	0.350357596940883	0.304	0.124	9.36554031252652e-27	Bmp4+	
Gpx4	9.7382533255826e-31	0.302892111307505	0.919	0.816	2.0535054787656e-26	Bmp4+	
Uvrag	1.02458882161923e-30	0.35711373921624	0.357	0.157	2.16055044814847e-26	Bmp4+	
Fermt2	1.13712694198647e-30	0.275122932534608	0.783	0.598	2.39785958256687e-26	Bmp4+	
Dio2	1.21029254584492e-30	0.380499007964728	0.167	0.021	2.55214389142319e-26	Bmp4+	
Prdx2	1.23626933740765e-30	0.316950997252939	0.854	0.701	2.60692115179151e-26	Bmp4+	
Marcksl1	1.38515698877251e-30	0.365058197363269	0.478	0.215	2.9208805422246e-26	Bmp4+	
Adap2	4.08761027550206e-30	0.334824684513965	0.266	0.087	8.6195437879512e-26	Bmp4+	
Leprotl1	4.35993389879586e-30	0.365535998486228	0.501	0.296	9.19379261239084e-26	Bmp4+	
Rasl11b	6.19871494284778e-30	0.451220416578453	0.345	0.124	1.30712301999831e-25	Bmp4+	
Gpc1	6.3312887174605e-30	0.299591096308195	0.246	0.052	1.33507885185089e-25	Bmp4+	
Ctsc	7.22109429356418e-30	0.47201563804278	0.425	0.17	1.52271215368388e-25	Bmp4+	
Tagln2	7.94330620494707e-30	0.293982016889621	0.892	0.729	1.67500497943719e-25	Bmp4+	
Glipr1	9.72455442726793e-30	0.26869759887166	0.146	0.011	2.05061679207799e-25	Bmp4+	
Bdkrb2	1.18074949550267e-29	0.336991512708266	0.129	0.005	2.48984646116647e-25	Bmp4+	
Ncam1	1.69054826202841e-29	0.439289935671668	0.335	0.099	3.56485912013932e-25	Bmp4+	
Marc1	2.21408495337193e-29	0.321977272278602	0.18	0.021	4.66884094117538e-25	Bmp4+	
Tex14	2.29136073830433e-29	0.266499185929399	0.14	0.003	4.83179238886233e-25	Bmp4+	
Pex19	3.61370381486978e-29	0.342170663852881	0.408	0.203	7.6202172344159e-25	Bmp4+	
Hoxb2	3.73244331165327e-29	0.389545133624869	0.28	0.092	7.87060321128324e-25	Bmp4+	
Nnat	6.39842062941653e-29	0.403771011548043	0.146	0.013	1.34923495812506e-24	Bmp4+	
Pelo	7.20123242181686e-29	0.462279917830964	0.277	0.088	1.51852388078852e-24	Bmp4+	
Slc48a1	7.36354892010198e-29	0.348863840141377	0.525	0.304	1.5527515607819e-24	Bmp4+	
Fip1l1	7.66217749098719e-29	0.355814431926599	0.447	0.272	1.61572336752447e-24	Bmp4+	
Pitx1	1.01654735072465e-28	0.37933370161673	0.18	0.024	2.14359339847307e-24	Bmp4+	
Runx1	1.10258669922936e-28	0.309267604852776	0.407	0.148	2.32502457266495e-24	Bmp4+	
Gna12	1.44651489002413e-28	0.362983425353499	0.316	0.134	3.05026594859388e-24	Bmp4+	
Ces1d	2.12217290245177e-28	0.888159420463002	0.379	0.195	4.47502599940005e-24	Bmp4+	
Batf	3.00623852457396e-28	0.2560590766079	0.147	0.011	6.33925517676911e-24	Bmp4+	
Hoxc6	4.86144766003554e-28	0.390864207366252	0.251	0.091	1.02513346807169e-23	Bmp4+	
Hspa4l	6.36241126766621e-28	0.330155630303541	0.28	0.104	1.34164166401277e-23	Bmp4+	
Mgll	6.79413417955608e-28	0.379202656960089	0.414	0.2	1.43267907444299e-23	Bmp4+	
Rpl6	1.1219812208976e-27	0.276439696177504	0.982	0.872	2.36592180050677e-23	Bmp4+	
Mphosph8	1.88374408494651e-27	0.407954819635634	0.445	0.222	3.97225115192671e-23	Bmp4+	
Itga1	1.98352129829957e-27	0.383566942188083	0.334	0.137	4.18265136172429e-23	Bmp4+	
Grk5	2.9267993054635e-27	0.286958331486587	0.302	0.127	6.17174169543087e-23	Bmp4+	
Syt17	3.53887028588442e-27	0.286189948801073	0.172	0.037	7.46241577184448e-23	Bmp4+	
Dusp10	4.52243912339875e-27	0.285829880184546	0.257	0.098	9.53646737951094e-23	Bmp4+	
Akr1b3	5.94619188401019e-27	0.317312237935691	0.615	0.434	1.25387348258123e-22	Bmp4+	
Robo2	6.51966451272064e-27	0.257853498415058	0.234	0.072	1.3748016557974e-22	Bmp4+	
Lama4	8.93296721922617e-27	0.470517998293776	0.632	0.43	1.88369479751822e-22	Bmp4+	
Rgs2	1.71031652953424e-26	0.708588935898083	0.308	0.109	3.60654446582884e-22	Bmp4+	
Eno1	3.16272444958511e-26	0.32389172436937	0.533	0.289	6.66923704684012e-22	Bmp4+	
Pard6g	3.64403229956997e-26	0.26572292710615	0.237	0.072	7.68417091010319e-22	Bmp4+	
Gstp1	4.63466947074001e-26	0.30743534639469	0.564	0.321	9.77312751294946e-22	Bmp4+	
Odc1	6.09760989366277e-26	0.49038768868959	0.512	0.281	1.28580299827667e-21	Bmp4+	
Mmp14	6.70789001561912e-26	0.371890533227507	0.726	0.496	1.4144927675936e-21	Bmp4+	
Abr	9.84942476791714e-26	0.309155139792805	0.211	0.049	2.07694820081069e-21	Bmp4+	
Fxyd6	1.21555424756788e-25	0.317593654373178	0.478	0.266	2.56323924184638e-21	Bmp4+	
Gm16287	1.36576940010959e-25	0.356250099428221	0.123	0.007	2.87999793401109e-21	Bmp4+	
Arl2bp	1.664493132036e-25	0.304858409233108	0.46	0.269	3.50991666752432e-21	Bmp4+	
Hmgb1	4.7439113599405e-25	0.270470954956824	0.91	0.779	1.00034858847065e-20	Bmp4+	
Nexn	4.76820553314208e-25	0.316260283221138	0.303	0.121	1.00547150077367e-20	Bmp4+	
Hdac1	5.1053135719071e-25	0.297724611587983	0.458	0.263	1.07655747290805e-20	Bmp4+	
Qprt	5.12806541607186e-25	0.292255305936788	0.157	0.022	1.08135515428707e-20	Bmp4+	
Vdac1	5.37668099085952e-25	0.324428325848408	0.617	0.417	1.13378072054255e-20	Bmp4+	
Erlin1	5.77389058232347e-25	0.299638255716538	0.245	0.078	1.21754030709455e-20	Bmp4+	
Rnf114	6.77351678570989e-25	0.292215255486418	0.32	0.143	1.42833148460264e-20	Bmp4+	
Flna	1.03701580186719e-24	0.405757552011276	0.612	0.429	2.18675522139735e-20	Bmp4+	
Spg21	1.38264669320148e-24	0.321395241063785	0.512	0.327	2.91558708195396e-20	Bmp4+	
Cdk4	1.42631464830261e-24	0.379480460526716	0.656	0.442	3.00766969887571e-20	Bmp4+	
Qsox1	1.55202036518759e-24	0.331493305723703	0.442	0.251	3.27274534407107e-20	Bmp4+	
Cacna1d	1.60700540475177e-24	0.261735257027499	0.187	0.035	3.38869229700007e-20	Bmp4+	
Tox	1.70756918039738e-24	0.287605303736739	0.17	0.023	3.60075113070396e-20	Bmp4+	
Atp5a1	1.91525027172664e-24	0.258188418164816	0.842	0.714	4.03868824798996e-20	Bmp4+	
2310022B05Rik	2.45245373034014e-24	0.318126974340534	0.427	0.234	5.17148918116826e-20	Bmp4+	
Ehd2	2.72760076719656e-24	0.339055804705023	0.617	0.421	5.75169173778738e-20	Bmp4+	
Mthfd2l	3.43404327828951e-24	0.295950776877368	0.319	0.146	7.2413670609291e-20	Bmp4+	
C1qtnf2	3.48545724834251e-24	0.353561376725791	0.533	0.309	7.34978369957985e-20	Bmp4+	
Scarf2	3.68506453921333e-24	0.279114462455882	0.477	0.273	7.77069559383915e-20	Bmp4+	
Dtx3	4.91429138080089e-24	0.35008223515417	0.504	0.292	1.03627662346948e-19	Bmp4+	
Ralbp1	4.9390340386874e-24	0.33802097568563	0.765	0.586	1.04149410773801e-19	Bmp4+	
Asah1	5.11331788861076e-24	0.324715919155292	0.644	0.463	1.07824534317135e-19	Bmp4+	
Golim4	5.22099995795449e-24	0.41886529286374	0.589	0.404	1.10095226113386e-19	Bmp4+	
Cyb5b	5.38707969358311e-24	0.302952298284921	0.368	0.203	1.13597349498587e-19	Bmp4+	
Rnf11	6.62482103867066e-24	0.307400463179879	0.542	0.352	1.39697601242448e-19	Bmp4+	
Hexim1	7.32919475351801e-24	0.299996331909992	0.451	0.256	1.54550729767434e-19	Bmp4+	
Rab5c	9.02517072433914e-24	0.321169077385526	0.622	0.416	1.90313775064139e-19	Bmp4+	
Shc1	9.32860270631611e-24	0.283661059465661	0.434	0.263	1.96712245268088e-19	Bmp4+	
Ptpre	1.18078994921188e-23	0.298443277612814	0.149	0.019	2.48993176590309e-19	Bmp4+	
Napa	1.26843927266499e-23	0.350566448502981	0.616	0.408	2.67475789426865e-19	Bmp4+	
Phf20	1.31141688811336e-23	0.420659097181573	0.389	0.174	2.76538479196464e-19	Bmp4+	
Arpc3	1.53432426566124e-23	0.260256544685987	0.812	0.683	3.23542957899986e-19	Bmp4+	
Jam2	1.93806601347224e-23	0.341090459691823	0.351	0.156	4.08679980260891e-19	Bmp4+	
Fbln5	2.00689034963564e-23	0.334359808620549	0.728	0.556	4.23192968027667e-19	Bmp4+	
9530068E07Rik	2.67238838811652e-23	0.297822166289428	0.682	0.513	5.6352653940213e-19	Bmp4+	
Hspa1a	3.20069836953451e-23	0.346040886973204	0.727	0.533	6.74931265183743e-19	Bmp4+	
Gnai2	3.77122437447742e-23	0.271601452868346	0.862	0.738	7.95238083846053e-19	Bmp4+	
Stx16	3.89194116757343e-23	0.355057670782451	0.411	0.214	8.20693634006208e-19	Bmp4+	
Aes	4.11133527737344e-23	0.312789783347763	0.804	0.64	8.66957269939736e-19	Bmp4+	
Srsf2	4.15394340009118e-23	0.325020266113012	0.784	0.63	8.75942044777228e-19	Bmp4+	
Tmod3	4.26393935115522e-23	0.329020376758654	0.55	0.35	8.99136890978102e-19	Bmp4+	
Dusp6	4.44847137065445e-23	0.261227689075474	0.316	0.151	9.38049157929903e-19	Bmp4+	
Smoc2	4.69280764395863e-23	0.256578552179283	0.612	0.508	9.89572347881557e-19	Bmp4+	
Pnpla2	5.00659256940503e-23	0.324573908818504	0.285	0.104	1.05574017511044e-18	Bmp4+	
Plin2	5.45551740284612e-23	0.282326484325432	0.542	0.35	1.15040495473816e-18	Bmp4+	
Hnrnpa1	5.46854212363232e-23	0.338888146384117	0.684	0.478	1.15315147761035e-18	Bmp4+	
Fam53b	1.13559276368582e-22	0.279794647675893	0.235	0.085	2.39462446078429e-18	Bmp4+	
Chic2	1.2417765871887e-22	0.331514671882024	0.714	0.508	2.61853428940481e-18	Bmp4+	
Cav2	1.38475345102715e-22	0.323462207484953	0.258	0.08	2.92002960218095e-18	Bmp4+	
Tenm3	2.43168369181498e-22	0.251775956982394	0.23	0.098	5.12769140093025e-18	Bmp4+	
Crim1	2.7475320331449e-22	0.344860306505437	0.327	0.145	5.79372079829265e-18	Bmp4+	
Serpinb9	3.09601437532959e-22	0.290933785022699	0.35	0.171	6.5285655132575e-18	Bmp4+	
Osgin1	3.15177291311802e-22	0.271351719844246	0.175	0.047	6.64614354189197e-18	Bmp4+	
Cnn3	3.91641510716756e-22	0.278462547505403	0.716	0.547	8.25854453648424e-18	Bmp4+	
Hoxd8	4.06500841689542e-22	0.276248969842442	0.173	0.038	8.57188324870736e-18	Bmp4+	
Pde1b	4.36340378144436e-22	0.253634267543411	0.15	0.02	9.20110955393173e-18	Bmp4+	
Ktn1	4.54618297853039e-22	0.300025901741915	0.464	0.305	9.58653604682703e-18	Bmp4+	
Atp1b2	4.78209107321219e-22	0.261358476627974	0.18	0.047	1.00839954460825e-17	Bmp4+	
Cln5	6.51355007259161e-22	0.316428705957674	0.38	0.199	1.37351230380739e-17	Bmp4+	
Srsf3	6.88180924117932e-22	0.340798916367481	0.81	0.66	1.45116711468748e-17	Bmp4+	
Col6a3	8.92601118613434e-22	0.277572565464503	0.812	0.617	1.88222797882015e-17	Bmp4+	
Ankrd10	9.11336115347485e-22	0.308877823904414	0.34	0.158	1.92173446643324e-17	Bmp4+	
Hsd17b11	1.09345309965918e-21	0.384772559891713	0.458	0.247	2.30576455125131e-17	Bmp4+	
Tgfbrap1	1.39275512209251e-21	0.257482492428354	0.187	0.063	2.93690272595647e-17	Bmp4+	
Limd1	1.41949832198259e-21	0.338293132835769	0.421	0.258	2.99329611156468e-17	Bmp4+	
Efcc1	1.62204339789054e-21	0.310666589538568	0.255	0.074	3.42040291313179e-17	Bmp4+	
Tapbp	1.66935380928315e-21	0.348434661013285	0.765	0.589	3.52016637763539e-17	Bmp4+	
Xpc	2.26475387807645e-21	0.280718357788921	0.243	0.089	4.77568650269981e-17	Bmp4+	
Apobec3	2.33443625001114e-21	0.269601205313461	0.244	0.096	4.92262572039849e-17	Bmp4+	
Lipa	2.84123631177527e-21	0.286714687841513	0.444	0.269	5.99131501064052e-17	Bmp4+	
Arrdc3	3.02809066987484e-21	0.379807699902073	0.397	0.211	6.38533479556507e-17	Bmp4+	
Mtx2	3.59333105437649e-21	0.29847301218943	0.41	0.251	7.57725719436369e-17	Bmp4+	
Atp2b1	4.32045469404144e-21	0.338359349270029	0.62	0.445	9.11054281332519e-17	Bmp4+	
Vasp	4.33434713841947e-21	0.283580833844554	0.466	0.271	9.13983781078513e-17	Bmp4+	
Arpc4	4.36646838183146e-21	0.322149963329008	0.57	0.391	9.20757187676801e-17	Bmp4+	
Zfp106	4.42261827087567e-21	0.375324622845442	0.426	0.253	9.32597514779553e-17	Bmp4+	
Ptgis	6.35080424199535e-21	0.286941433785964	0.643	0.453	1.33919409050956e-16	Bmp4+	
Glipr2	6.80956894243545e-21	0.343394275182232	0.497	0.307	1.43593380289136e-16	Bmp4+	
Ogn	7.53319993716124e-21	0.274231226944759	0.887	0.707	1.58852587074919e-16	Bmp4+	
Eif3h	8.7734847018827e-21	0.255259261701856	0.867	0.757	1.85006471908601e-16	Bmp4+	
Rsbn1l	9.29409573909753e-21	0.281730375905748	0.41	0.235	1.9598459685035e-16	Bmp4+	
Rpl27	9.46682175501913e-21	0.26866320025316	0.891	0.585	1.99626870348088e-16	Bmp4+	
Pdzrn3	1.08126014642826e-20	0.272618672158723	0.252	0.105	2.28005327077326e-16	Bmp4+	
Hpcal1	1.17036790633096e-20	0.340540980207554	0.411	0.216	2.4679548040801e-16	Bmp4+	
Ncl	1.70142548926673e-20	0.288187140901184	0.776	0.627	3.58779592921675e-16	Bmp4+	
Rbm25	1.81187090890931e-20	0.302751695467688	0.654	0.475	3.82069218561706e-16	Bmp4+	
Ctbp1	2.12907994678877e-20	0.332631954145973	0.649	0.45	4.48959088379347e-16	Bmp4+	
Hmgcs1	2.2402949407701e-20	0.449646200953765	0.365	0.18	4.7241099416019e-16	Bmp4+	
Rnaset2a	2.53961324932454e-20	0.252559683340335	0.449	0.278	5.35528245885067e-16	Bmp4+	
Ptges	2.5502529513393e-20	0.430700512880775	0.424	0.217	5.37771839848917e-16	Bmp4+	
Myo1e	2.80676198912489e-20	0.270818541198252	0.209	0.067	5.91861900646765e-16	Bmp4+	
Nek7	3.50187631755236e-20	0.285116122530987	0.411	0.252	7.38440659082266e-16	Bmp4+	
Ryk	3.89762924391262e-20	0.306141009357164	0.55	0.382	8.21893078663855e-16	Bmp4+	
Amd1	4.38071655723766e-20	0.321127196727888	0.288	0.128	9.23761700424705e-16	Bmp4+	
Jchain	5.74953757379907e-20	1.02025654515765	0.135	0.027	1.21240498818701e-15	Bmp4+	
Pkd2	6.02488773265221e-20	0.304398079112718	0.528	0.36	1.27046807618437e-15	Bmp4+	
Ror2	6.04935948854553e-20	0.262096729108952	0.189	0.062	1.2756284353496e-15	Bmp4+	
Edn3	6.99261088794306e-20	0.270775365520785	0.154	0.023	1.47453185794055e-15	Bmp4+	
Vcl	7.64425039127713e-20	0.289807074887651	0.424	0.232	1.61194308000861e-15	Bmp4+	
Tax1bp3	1.08427509238037e-19	0.309463766446038	0.618	0.419	2.28641088730248e-15	Bmp4+	
Tia1	1.11722211648893e-19	0.347752061441173	0.348	0.176	2.35588627704021e-15	Bmp4+	
Bcar1	1.13781011143001e-19	0.25242678748976	0.214	0.069	2.39930018197245e-15	Bmp4+	
Pappa	1.22348960196417e-19	0.257698881094654	0.253	0.086	2.57997252366184e-15	Bmp4+	
Ing1	1.274710764014e-19	0.309469136279068	0.422	0.243	2.68798258807633e-15	Bmp4+	
Ube2s	1.29717730868308e-19	0.281050811652615	0.712	0.553	2.73535779082001e-15	Bmp4+	
Elf1	1.38381518267601e-19	0.270318824539616	0.482	0.311	2.91805107570891e-15	Bmp4+	
Skap2	1.55933604520972e-19	0.257738478872031	0.284	0.146	3.28817191853373e-15	Bmp4+	
Clta	2.04001369467017e-19	0.261988441845773	0.839	0.712	4.301776877951e-15	Bmp4+	
Akr1a1	2.12980139948906e-19	0.258072271422696	0.839	0.715	4.49111221110258e-15	Bmp4+	
Rtf1	2.35394317481255e-19	0.257638392357932	0.558	0.4	4.96375997272723e-15	Bmp4+	
Syne2	2.76660626289266e-19	0.371587212591444	0.376	0.206	5.83394262656176e-15	Bmp4+	
Btc	3.11909856988276e-19	0.264090992313813	0.152	0.032	6.57724315431177e-15	Bmp4+	
Nap1l1	3.84668794292396e-19	0.297137107952026	0.717	0.55	8.11151086524376e-15	Bmp4+	
Anxa6	4.5261928903395e-19	0.291279124176095	0.618	0.45	9.5443829478589e-15	Bmp4+	
Atad1	6.28466807386736e-19	0.293978399778534	0.39	0.215	1.32524795673641e-14	Bmp4+	
Dusp3	6.46636669673081e-19	0.318248426447157	0.421	0.259	1.36356274533963e-14	Bmp4+	
Bhlhe40	7.9943843115729e-19	0.295377960533041	0.525	0.344	1.68577581978138e-14	Bmp4+	
Prnp	9.06189989846178e-19	0.277855957135821	0.749	0.583	1.91088283158864e-14	Bmp4+	
Ostm1	1.11515551208355e-18	0.281811062750352	0.258	0.109	2.35152842833057e-14	Bmp4+	
Tshz3	2.27165204623983e-18	0.262445858639741	0.276	0.146	4.79023266990594e-14	Bmp4+	
Pofut2	2.74066554180175e-18	0.275094765828724	0.586	0.42	5.77924142799734e-14	Bmp4+	
Jade1	3.15038755177396e-18	0.263923678440161	0.37	0.22	6.64322223042574e-14	Bmp4+	
Mlf2	3.25712617841372e-18	0.288066829432724	0.64	0.488	6.86830197242102e-14	Bmp4+	
Spsb2	4.03409620093716e-18	0.269785281903142	0.283	0.136	8.50669865891618e-14	Bmp4+	
Fat1	4.08285482580413e-18	0.356789170614009	0.379	0.198	8.60951597117317e-14	Bmp4+	
Id3	5.19894732353077e-18	0.345835196937204	0.879	0.816	1.09630202211293e-13	Bmp4+	
Ank2	7.2313218217698e-18	0.324334140360258	0.365	0.217	1.5248688325566e-13	Bmp4+	
Sdc1	8.71623390311813e-18	0.348818777680055	0.311	0.121	1.83799224315052e-13	Bmp4+	
Yaf2	1.2670850942151e-17	0.356056074482826	0.439	0.231	2.67190233817139e-13	Bmp4+	
Plekhf1	1.29955511890287e-17	0.309608809881269	0.387	0.203	2.74037187923049e-13	Bmp4+	
Tubb6	2.08009021424103e-17	0.285669319039691	0.584	0.441	4.38628623477006e-13	Bmp4+	
Myo10	2.4981837439797e-17	0.252649143160616	0.243	0.099	5.26792006092998e-13	Bmp4+	
Rpl13a	2.52404032615048e-17	0.385462035610408	0.872	0.767	5.32244383575351e-13	Bmp4+	
Col27a1	2.60737573059574e-17	0.274539290666412	0.326	0.167	5.49817320310724e-13	Bmp4+	
Myh10	2.96890266351383e-17	0.296150767958629	0.396	0.224	6.26052504655161e-13	Bmp4+	
