Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Prelp	2.768582162221e-16	0.718929901325641	0.731	0.655	5.83810920547543e-12	Comp+	
Hspb1	6.00962243353242e-16	0.255939861124142	0.691	0.472	1.26724908255898e-11	Comp+	
Mafb	6.85071778969449e-16	0.313308066310081	0.36	0.194	1.44461086031288e-11	Comp+	
Tubb2a	2.96108110713635e-15	0.273229900390635	0.654	0.443	6.24403173061842e-11	Comp+	
Filip1l	3.94328237200545e-15	0.269768379435337	0.475	0.296	8.3151995378479e-11	Comp+	
Col3a1	4.18689429904214e-15	0.7048682312968	0.879	0.897	8.82890400839016e-11	Comp+	
Serpinf1	5.73419950322405e-15	0.419224618954436	0.848	0.727	1.20917064924485e-10	Comp+	
Fstl1	5.45597824532069e-14	0.362078583016006	0.819	0.836	1.15050213259077e-09	Comp+	
Nfkbia	1.4401408384504e-13	0.259164281230257	0.88	0.776	3.03682498604036e-09	Comp+	
Col5a1	6.88605022365093e-13	0.368329244403117	0.68	0.545	1.45206141066127e-08	Comp+	
Cd44	2.62033510942359e-12	0.266772948777159	0.405	0.204	5.52550064524152e-08	Comp+	
Cxcl5	3.08125810899311e-12	0.477514609247493	0.111	0.036	6.49744897443377e-08	Comp+	
Sfrp1	3.15094263509795e-12	0.442335819345278	0.516	0.386	6.64439273463105e-08	Comp+	
Cdh13	1.60367640645207e-11	0.309622261099217	0.149	0.06	3.38167243828548e-07	Comp+	
Fbln7	1.69302392627657e-11	0.472260653505279	0.214	0.083	3.5700795533394e-07	Comp+	
Cdc42ep3	2.04522325668667e-11	0.277389446242344	0.384	0.213	4.31276228137519e-07	Comp+	
Ptgs2	3.2742654960104e-10	0.373088952798005	0.36	0.219	6.90444365143713e-06	Comp+	
Mt2	1.18426203698389e-09	0.268002307567845	0.748	0.558	2.49725335738793e-05	Comp+	
Crip2	2.47428237353348e-09	0.268133772336227	0.822	0.66	5.21751924107005e-05	Comp+	
Lgals3	1.15661706810025e-07	0.749600780210235	0.313	0.219	0.002438958411503	Comp+	
Fxyd2	3.75523389615673e-07	0.30767343706902	0.106	0.027	0.00791866171682569	Comp+	
Col14a1	9.67273518934878e-07	0.331833484908661	0.564	0.473	0.0203968966937798	Comp+	
Rrad	2.1808534428984e-06	0.257654325281974	0.177	0.123	0.0459876565503986	Comp+	
