Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Manbal	2.00824523496757e-23	0.373789647630693	0.473	0.289	4.23478672697611e-19	Ccl19+	
Phlda1	2.10155436587413e-23	0.876872026056258	0.826	0.687	4.43154769131878e-19	Ccl19+	
Apobec3	2.63342363856598e-23	0.340897282153626	0.245	0.077	5.55310042664409e-19	Ccl19+	
Tmbim6	5.46990070376547e-23	0.303598295505432	0.837	0.748	1.15343796140302e-18	Ccl19+	
Fabp7	7.18363862402247e-23	0.263278010318963	0.101	0.006	1.51481387664762e-18	Ccl19+	
Hmgn3	2.35783791060643e-22	0.312285124391466	0.568	0.411	4.97197280209578e-18	Ccl19+	
Nme3	2.97236685919516e-22	0.33648286859142	0.289	0.116	6.26782999598482e-18	Ccl19+	
Myl9	3.35367947856147e-22	0.367581615890533	0.502	0.276	7.07190391644258e-18	Ccl19+	
Flrt3	5.06373551515786e-22	0.373058272783164	0.227	0.049	1.06778990808134e-17	Ccl19+	
Jun	6.09657091325223e-22	0.365246818608981	0.958	0.909	1.2855839084775e-17	Ccl19+	
Fkbp2	9.4526414915907e-22	0.295962448226433	0.689	0.594	1.99327851133173e-17	Ccl19+	
Glycam1	1.11367902583676e-21	0.255566311488661	0.107	0.002	2.34841496178197e-17	Ccl19+	
Cyp2f2	1.35874703333113e-21	0.606916715974535	0.139	0.024	2.86518986918535e-17	Ccl19+	
H3f3b	1.72769302324649e-21	0.292783877854068	0.982	0.975	3.64318627811987e-17	Ccl19+	
Bsg	2.16748207202564e-21	0.252673778224404	0.914	0.874	4.57056944528047e-17	Ccl19+	
Ces2g	2.3577583202366e-21	0.362780578049275	0.275	0.133	4.97180496988291e-17	Ccl19+	
Mif	2.49346276822459e-21	0.367037652717514	0.639	0.519	5.2579649393552e-17	Ccl19+	
Asl	3.53202207875068e-21	0.269988492325179	0.233	0.095	7.44797495746156e-17	Ccl19+	
Cxcl9	3.89272169971751e-21	0.830573768559872	0.159	0.026	8.20858224819432e-17	Ccl19+	
Madcam1	5.5067633302901e-21	0.466086333467014	0.101	0.002	1.16121118345827e-16	Ccl19+	
Bloc1s1	5.53137338884763e-21	0.296468771519562	0.64	0.436	1.1664007065063e-16	Ccl19+	
Fam26f	7.0577082716242e-21	0.275378044668296	0.142	0.029	1.4882589432374e-16	Ccl19+	
Ldhb	7.75756621986364e-21	0.28447883605846	0.355	0.198	1.63583798878265e-16	Ccl19+	
Tspan4	1.1018763173941e-20	0.33396823871349	0.543	0.377	2.32352659048894e-16	Ccl19+	
BC028528	2.93146532381348e-20	0.32113013572828	0.24	0.08	6.18158092832548e-16	Ccl19+	
2610001J05Rik	4.63827689058259e-20	0.383296113644249	0.613	0.454	9.7807344791715e-16	Ccl19+	
Pkig	4.69431953840113e-20	0.349631062970348	0.503	0.327	9.89891161062646e-16	Ccl19+	
Tap1	8.97392998225668e-20	0.378982055173737	0.307	0.146	1.89233261535847e-15	Ccl19+	
Rarres1	1.62965901398882e-19	0.352818909440946	0.111	0.011	3.43646196279822e-15	Ccl19+	
Npy1r	1.70913783045602e-19	0.266260836638147	0.148	0.048	3.6040589430826e-15	Ccl19+	
F3	1.84105093179422e-19	0.580815877818384	0.423	0.275	3.88222409987446e-15	Ccl19+	
Rtn1	2.2311847006584e-19	0.288364693389086	0.228	0.08	4.70489917827837e-15	Ccl19+	
Tm9sf1	2.66968113646044e-19	0.295333720056811	0.285	0.127	5.62955661245413e-15	Ccl19+	
Ptgir	3.58192896927862e-19	0.258978027894403	0.216	0.084	7.55321361751782e-15	Ccl19+	
Birc2	4.43857618042282e-19	0.402926519025072	0.4	0.214	9.35962559165759e-15	Ccl19+	
Sdf2l1	4.53317290646695e-19	0.370065058378255	0.501	0.341	9.55910170786686e-15	Ccl19+	
Serpinb1a	4.83441672588631e-19	0.569750197020604	0.301	0.158	1.01943345498765e-14	Ccl19+	
Amy1	5.41092251554567e-19	0.476649534737741	0.297	0.125	1.14100123085312e-14	Ccl19+	
5930412G12Rik	6.023717672422e-19	0.261900925099545	0.153	0.034	1.27022134558363e-14	Ccl19+	
Il3ra	6.3699217235059e-19	0.33081744961048	0.394	0.236	1.34322539383569e-14	Ccl19+	
Emc10	1.83236088605287e-18	0.287224761600787	0.686	0.569	3.86389940041968e-14	Ccl19+	
Nucb1	1.89274670239677e-18	0.334732962185145	0.664	0.549	3.99123497134407e-14	Ccl19+	
Tnfaip3	2.7300510335209e-18	0.327789749113145	0.313	0.151	5.75685861438551e-14	Ccl19+	
Deptor	3.52198789057904e-18	0.32161933896964	0.353	0.181	7.42681586486401e-14	Ccl19+	
Ubc	6.50905269609243e-18	0.474676720043886	0.95	0.925	1.37256394202501e-13	Ccl19+	
Notch3	7.27740267785777e-18	0.262612987239868	0.211	0.06	1.53458590267987e-13	Ccl19+	
Adam12	7.47818170360121e-18	0.283485685249718	0.197	0.057	1.57692417583839e-13	Ccl19+	
Rrad	1.22895627165547e-17	0.449458022761197	0.263	0.106	2.59150009003988e-13	Ccl19+	
Pdia4	1.39063041508051e-17	0.41652327807243	0.624	0.474	2.93242235628028e-13	Ccl19+	
Rnf150	1.57287932968328e-17	0.361710594190664	0.259	0.085	3.31673064250313e-13	Ccl19+	
Slc1a3	2.03031355681127e-17	0.285388639651284	0.331	0.135	4.28132219724794e-13	Ccl19+	
Cpz	2.30696006189586e-17	0.308312304679312	0.213	0.091	4.8646866825198e-13	Ccl19+	
Npdc1	2.32355536418887e-17	0.363049931262277	0.692	0.563	4.89968119646507e-13	Ccl19+	
Mdk	3.18101183121097e-17	0.447547609446647	0.518	0.247	6.70779964847458e-13	Ccl19+	
Ifngr2	1.05053422324984e-16	0.296201696858104	0.424	0.277	2.21526151656695e-12	Ccl19+	
Ctsz	1.84697407777684e-16	0.261797973622442	0.801	0.728	3.89471423780803e-12	Ccl19+	
Maged1	2.1144231307478e-16	0.266468823493965	0.629	0.532	4.45868405580788e-12	Ccl19+	
Gja4	2.12557486918405e-16	0.267749051269776	0.121	0.018	4.48219972664841e-12	Ccl19+	
Bok	2.30593195179748e-16	0.310591631828604	0.401	0.206	4.86251870675535e-12	Ccl19+	
Actn1	2.5128692847197e-16	0.333391778819426	0.386	0.197	5.29888746068844e-12	Ccl19+	
Iah1	2.98387772383537e-16	0.324237670069093	0.566	0.431	6.29210295625164e-12	Ccl19+	
Atpif1	5.27277853427024e-16	0.27100558923935	0.75	0.675	1.11187080952157e-11	Ccl19+	
Cdk4	6.06124097269714e-16	0.268272385131722	0.53	0.433	1.27813388391265e-11	Ccl19+	
Grn	1.15003514756587e-15	0.379312114021593	0.745	0.622	2.42507911567214e-11	Ccl19+	
Hsph1	1.3281796151209e-15	0.601808929358561	0.368	0.207	2.80073235440544e-11	Ccl19+	
Suclg2	1.34078719888439e-15	0.298332166326323	0.311	0.175	2.82731796628752e-11	Ccl19+	
Traf2	1.35834469182902e-15	0.259204385965199	0.207	0.078	2.86434145165986e-11	Ccl19+	
Snap23	1.43077444931614e-15	0.267304097766818	0.411	0.292	3.01707408127295e-11	Ccl19+	
Syngr2	4.5194385029993e-15	0.345486515023752	0.365	0.201	9.53013997127462e-11	Ccl19+	
Bscl2	4.67711177437039e-15	0.279909590392838	0.376	0.256	9.86262559861485e-11	Ccl19+	
Tmem9b	6.60989171501726e-15	0.35219178900416	0.5	0.339	1.39382786594569e-10	Ccl19+	
Gem	1.85185373451832e-14	0.512911469572515	0.666	0.538	3.90500396997877e-10	Ccl19+	
Vegfc	1.86382550048145e-14	0.352285113754671	0.329	0.15	3.93024883286523e-10	Ccl19+	
Prmt1	3.36709709409207e-14	0.336644808096796	0.506	0.373	7.10019764231195e-10	Ccl19+	
Pld3	3.65700438257357e-14	0.296547493747058	0.411	0.274	7.7115251415329e-10	Ccl19+	
Nfkbia	4.15402758434916e-14	0.670321207508772	0.873	0.77	8.75959796711707e-10	Ccl19+	
Tmed10	6.73508721002891e-14	0.268798787583323	0.824	0.755	1.4202278399788e-09	Ccl19+	
Vamp5	1.00005802639465e-13	0.384714882375277	0.432	0.265	2.1088223602584e-09	Ccl19+	
Dync2li1	1.1447379764585e-13	0.3225627339202	0.313	0.166	2.41390897095803e-09	Ccl19+	
Rhod	1.40740602821896e-13	0.268135442711725	0.215	0.07	2.96779709170531e-09	Ccl19+	
App	2.79913555533485e-13	0.251557850753792	0.854	0.774	5.9025371455346e-09	Ccl19+	
Serpina3n	2.94326373445088e-13	0.323601489110606	0.466	0.33	6.20646023683657e-09	Ccl19+	
Cyp26b1	3.3794676758273e-13	0.306661372943187	0.157	0.038	7.12628348801702e-09	Ccl19+	
Tmem173	4.0072023848323e-13	0.308091067132996	0.236	0.094	8.44998766889588e-09	Ccl19+	
Gm13889	4.47095755186282e-13	0.298119700038829	0.288	0.137	9.42790818961314e-09	Ccl19+	
Calr	5.03087084604854e-13	0.262190499319748	0.897	0.849	1.06085973530625e-08	Ccl19+	
Wdr83os	9.02347145341714e-13	0.26422866722937	0.506	0.404	1.90277942538207e-08	Ccl19+	
Ctsa	9.80200932680874e-13	0.305957456797096	0.48	0.35	2.06694970674416e-08	Ccl19+	
Xist	1.4470194008984e-12	0.33219167943073	0.425	0.24	3.05132981067446e-08	Ccl19+	
Cnn3	1.59082517557466e-12	0.283899639701657	0.63	0.538	3.35457304773429e-08	Ccl19+	
Cxcl5	1.70348609871081e-12	0.293663639992738	0.118	0.029	3.59214113635149e-08	Ccl19+	
Rps27rt	1.70778708469094e-12	0.278892310680047	0.692	0.621	3.60121062548779e-08	Ccl19+	
Hspd1	1.94765868036318e-12	0.41216239995417	0.569	0.461	4.10702785928185e-08	Ccl19+	
Trp53	3.66364843871467e-12	0.271475270972204	0.432	0.308	7.72553546271763e-08	Ccl19+	
Pla2g16	8.10173301552934e-12	0.277044812662548	0.399	0.278	1.70841244098467e-07	Ccl19+	
Lman2	8.42846819274676e-12	0.260930287480058	0.55	0.457	1.77731108780451e-07	Ccl19+	
Ogfrl1	2.96889761820661e-11	0.258414289811336	0.246	0.118	6.26051440751227e-07	Ccl19+	
Psme1	3.13103673358403e-11	0.293563368140195	0.609	0.49	6.60241716010865e-07	Ccl19+	
Tmem258	3.58872718869651e-11	0.279857996159403	0.723	0.648	7.56754902280433e-07	Ccl19+	
Snrpg	3.61510231105961e-11	0.269569716443613	0.686	0.587	7.62316624333139e-07	Ccl19+	
Sowahc	3.64909556268457e-11	0.472322101110656	0.225	0.089	7.69484781303295e-07	Ccl19+	
Uqcrc1	3.76217129887247e-11	0.284058218773191	0.554	0.436	7.93329061793237e-07	Ccl19+	
Psma6	4.1516726625319e-11	0.256395143540603	0.531	0.441	8.75463214348102e-07	Ccl19+	
Sdf4	4.15541509738332e-11	0.267312698090563	0.734	0.644	8.76252381585221e-07	Ccl19+	
Gpx1	4.61025488776268e-11	0.256571749378985	0.776	0.721	9.72164448182517e-07	Ccl19+	
Mvp	4.89063595004459e-11	0.270252250938119	0.416	0.294	1.0312884027859e-06	Ccl19+	
Pycard	5.46525133000064e-11	0.306212978142381	0.374	0.233	1.15245754795723e-06	Ccl19+	
Pltp	7.73686792567787e-11	0.368163190762169	0.434	0.322	1.63147333948769e-06	Ccl19+	
Psme2	8.92314958646312e-11	0.264729938317039	0.595	0.468	1.88162455329748e-06	Ccl19+	
Hspa8	1.56717017549354e-10	0.350906617189156	0.944	0.9	3.30469174906323e-06	Ccl19+	
M6pr	3.60673274721257e-10	0.254144286598447	0.418	0.295	7.60551734404714e-06	Ccl19+	
Erp44	8.09260878481396e-10	0.272190398240905	0.55	0.459	1.70648841445372e-05	Ccl19+	
Mydgf	1.23228299541291e-09	0.254634930217367	0.575	0.492	2.59851515242721e-05	Ccl19+	
Cxcl10	2.07671432404539e-09	0.47262829179007	0.248	0.13	4.37916749511452e-05	Ccl19+	
Stat1	4.19496032322556e-09	0.313231901250784	0.315	0.197	8.84591283358573e-05	Ccl19+	
Slc3a2	4.94633361459251e-09	0.296386717497881	0.506	0.44	0.000104303336930912	Ccl19+	
Cyr61	5.6873464211159e-09	0.376047641430103	0.765	0.681	0.000119929073982071	Ccl19+	
Smpdl3a	1.16288999886973e-08	0.30491052058574	0.489	0.43	0.00024521861406166	Ccl19+	
Eif6	1.53782643221313e-08	0.261868812281162	0.532	0.438	0.000324281459760783	Ccl19+	
Stc2	2.23551311742322e-08	0.313294655615749	0.19	0.095	0.000471402651071035	Ccl19+	
Iigp1	1.52874983369841e-07	0.30542708433783	0.383	0.253	0.00322367477431984	Ccl19+	
