>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
Cryaa	2.05541319931108	0.000529505986072491	0.0030920563763838
Gm16677	2.36592360213603	0.000531484303231021	0.00310292001000854
Gprc5d	3.5160113292598	0.000583010115169967	0.00336195683905662
Tenm1	2.5755520431567	0.000596475484260965	0.00342908229118295
Ms4a1	3.0653247264936	0.000643727602869955	0.00366389918838163
Retnla	3.45120615565449	0.000660137563747245	0.00373869513229252
Gm9796	2.26356921636575	0.000671791184025041	0.00379416424989614
Gm23925	2.57998409717075	0.000675246004560868	0.00380705028760882
Itgb2	2.27744270756677	0.000686580931436898	0.00385772844154431
Dpysl4	2.07202499257136	0.00068711660176072	0.00385991382500945
Ccl24	2.28785770093864	0.000738927187892118	0.0041045096139945
4930500F10Rik	2.0148862833632	0.000754684329984273	0.00417968014082027
Gm43066	3.65542196936739	0.000758506820100222	0.00419819880420293
Il25	5.92007371401765	0.000899382339987644	0.00485932454673546
Mmp9	3.21695965274669	0.00123419426618494	0.00635256281755572
4930431P03Rik	2.4388038653402	0.00127413396023547	0.0065257215256358
Usp50	2.31483007839687	0.00131704738652799	0.00671594603554796
Chrna4	2.62883340112225	0.00135884584750687	0.0068970012946871
Gm48128	5.83153599227548	0.00136886164281347	0.0069357750456492
Cadps	2.29252526238407	0.00137107403445984	0.00694299222801441
Alkal2	2.27302248556706	0.0014487045228407	0.00727588199357967
Dusp4	2.05978074849624	0.00145383220356706	0.00729606329249117
Gm16175	2.4660051161596	0.00148190665141834	0.00741291467557755
B230217J21Rik	2.5071536563615	0.00152613222943626	0.00758940653303962
Cd209g	3.77536345745953	0.00157031768432178	0.00776948416803706
Gm25271	2.40450392936845	0.00160574412421493	0.00792124255158757
4933422A05Rik	2.0298626759605	0.00164170200808914	0.00806955432115117
Folr2	2.28865717197624	0.00169732221014428	0.00829182086950149
Eif4a-ps4	9.45223572740155	0.00177167071214512	0.00860549140036959
Fam205a3	5.57644478856859	0.00178179813414635	0.00864775670616221
Rp1	4.23569934712294	0.00187932746709497	0.00902839073719275
Gm13428	2.21828609802499	0.00188585185303567	0.00904981844177478
Lancl3	2.03501776783668	0.00192827343784653	0.00922478438432964
Slitrk1	2.59644368161947	0.00197955048710689	0.00944261734620506
Cyp17a1	2.8151125845808	0.00198293541330219	0.00945533476848662
Igkv15-103	16.6286406986526	0.00209026724282638	0.00987229090790547
Lrrc15	2.81824980933297	0.00210123497706937	0.00991163502631594
Ccl22	3.22583550571578	0.00215991573996197	0.0101303090339061
Mfsd2a	2.25309500293695	0.00232168765933702	0.0107491441841216
Gria2	2.04190672836864	0.00236362976123993	0.0109068598717662
Egfem1	2.37323886824932	0.00240664597246331	0.0110749731231749
Gm17308	2.42401560640022	0.00250952252113005	0.0114793964464212
Gm29331	2.22536663765616	0.00260572804744041	0.0118465811803016
Areg	2.40003167678621	0.00262681878779504	0.0119185446447954
Myo1f	2.86667672874621	0.00263124540940477	0.0119324552637841
Akr1c18	2.61990555398121	0.0026898091356653	0.0121623941099943
Gm16184	3.07366929887568	0.0027737210955378	0.0124710785951654
Cyp26a1	3.00372698599073	0.00278275939868049	0.0125074408852021
Klhl40	3.04891775521633	0.00284544573946924	0.0127622798938853
Plaat1	3.17897527801879	0.00290496371554418	0.0129790897528568
Cdsn	2.25450076696462	0.0029123565592074	0.0130054938046289
Dtx1	2.8129264307025	0.00294950785248345	0.0131490769488701
Mmp24	3.04930459336951	0.00301571972285453	0.0133988412006644
Epx	16.2184860439115	0.00301790112488322	0.0134062689787746
Ikzf3	2.40462486090194	0.00306825415440211	0.0135904448405484
Msantd1	2.09929282343117	0.00320112770618812	0.0140681701581508
Gdap1	2.54498960433246	0.00324917280745339	0.0142531247366477
Col13a1	2.2265273446207	0.00329937292517121	0.0144252291079407
Gm47162	2.64258363949315	0.00330717787612513	0.0144473477893098
Poln	2.07956708544991	0.00342321507622678	0.0148801254147882
Gdf1	2.28445896078414	0.00359632602267611	0.0155248685064884
Ccdc81	2.28719946057182	0.00361741408537417	0.0156107795839794
Gm6377	2.94547547361566	0.00379386765551833	0.0162317259873612
Gm8288	2.89698915442156	0.00400195344979881	0.0169532028025535
Gm38186	2.39246342910289	0.00404119685766433	0.0170836840325527
Svs5	2.36205277689593	0.00417142640081635	0.0175383912939549
Cdh22	3.52335515235268	0.00447222831272153	0.0185598444766969
Rufy4	3.64241400491212	0.00449778155548423	0.0186306312990275
Ovol1	3.5690043024637	0.00486480927465275	0.0198508666958725
Nlrp3	3.84293333984407	0.00497055346630938	0.0201959607343218
Mid1-ps1	2.43871066015747	0.00509665151675845	0.0206156272703098
Drd3	4.30316137958401	0.0052416203200311	0.0210553223024978
Olfr733	2.35395234416284	0.0053601231297923	0.0214559889189662
Slc28a2	2.713676194104	0.00538334073574064	0.0215259985917509
Syce1	2.27876832282897	0.00546333995853737	0.0217796763584244
Pld6	3.78472896717667	0.0056304270452217	0.022340821158167
Sptbn5	3.27313197587011	0.00595587134854826	0.0233587896587185
Wif1	4.20071495855369	0.0060972434219469	0.023819518051538
Baalc	3.08113492706263	0.00616790842005585	0.0240170465965674
Igkv19-93	8.87742121162109	0.00621877666510792	0.0241650454547997
Gm15576	2.53893724652377	0.00633616732130061	0.024516507663043
Il23a	2.12105246546595	0.00640449576852574	0.0247223874075725
Fhad1	2.5469784028693	0.00663037039478924	0.0254301142988367
Ppp1r1a	2.51965930495082	0.00686841748496219	0.0261827936207651
Nppb	2.45920007735392	0.00695594442447555	0.026443645950098
Gm15433	2.14069422371032	0.00701834443734427	0.0266231560365127
Ighv1-78	14.7028557284416	0.00704910785532851	0.026728494012163
Mir221	4.21489363249438	0.00725909870357196	0.0273745856644019
Dscaml1	2.79970094389045	0.00757206858244128	0.0283153387630821
Gm32585	3.22035405239235	0.00809383667113327	0.0298380831428676
Padi4	2.22187656691538	0.00847179197468601	0.0309667127244776
Kcna3	2.67974762060591	0.00855805309955394	0.0311840166426613
Mapk15	2.40568863451418	0.00877662820528848	0.0318288886402708
Ifi203-ps	2.14759632107589	0.00886529835667278	0.032101776169166
Gm37573	2.54563860435257	0.00995811245353778	0.0352344403920939
Ifi209	2.00674590300534	0.0100260871621324	0.0354320627316252
Cfhr2	2.59057892018062	0.0105161068471742	0.036881378859967
Ces5a	2.58396464156618	0.0105270659875859	0.0369099726689888
Gm16148	2.42313457129159	0.0108722983853216	0.0378981785640194
Col24a1	2.471860348917	0.0109709343391984	0.0381685539668178
Otoa	3.27915245700428	0.0111769837311189	0.0387446186605012
Trpm2	2.88176286954567	0.0118186541707686	0.0405415745560579
Gm33699	2.18675046520467	0.0123985431285189	0.0421079878752837
Fam83e	3.679384982729	0.0124139169471793	0.0421330038871689
Cd5l	3.64893788817102	0.0129233185084553	0.0434693440738951
Tcf15	2.60411338457151	0.0131666878862232	0.0441187184082123
Gm27624	2.40358854991818	0.0134137518377199	0.0448039067540498
Gm12987	2.13296824727365	0.0134607754275909	0.0449267469136809
Gm31045	2.67674371041529	0.0142570542877421	0.0470767324146643
Il1b	2.48350818381253	0.0142884135494882	0.0471625213609017
Krt1	4.26150213241752	0.014340631225189	0.0472880713846721
Osm	3.42095655592111	0.0147179874802298	0.0482655318676644
Dnah9	2.28406805394092	0.0148172925970149	0.0485186104492993
Il27	2.26542329603464	0.0152512909535473	0.0497354296659192
