>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
Try5	7.31546360661631	3.15619411337858e-08	5.53164547239509e-07
Rgs16	2.32460654780039	3.19540362313618e-08	5.59663669200024e-07
Slfn2	2.16873953379409	3.95953478341748e-08	6.84385555501732e-07
Pmaip1	2.89201275875338	4.41735565794464e-08	7.59558563178789e-07
Sla2	5.05431777667548	4.80952195889731e-08	8.21585027095529e-07
Stra6	2.15244292141545	5.06760439276573e-08	8.60086895228955e-07
S100a8	6.26640940047357	8.11759524363504e-08	1.3355195626911e-06
Lypd8	5.48495204248577	9.40271682337728e-08	1.53162397196648e-06
Amy2a4	4.69061953818156	1.09266209787848e-07	1.75808329106356e-06
Muc16	3.60819901495223	1.11872144902596e-07	1.795619594846e-06
Esam	2.45183364923994	1.59035367877891e-07	2.49180668419516e-06
Gjb4	4.69354684622986	2.18620387045652e-07	3.36330205965496e-06
Plin4	2.96291599176249	2.63994733038386e-07	4.00282964959125e-06
Sh3tc1	2.16265620072311	2.72708741750743e-07	4.12070584103205e-06
Fgfr4	3.09159450919917	2.83926581883561e-07	4.27303008558973e-06
Cela3b	5.11772342276713	4.41527413692005e-07	6.43861511751417e-06
Slpi	2.90955817224403	4.55141591783271e-07	6.61514356632182e-06
Timd4	3.69641823889883	4.55633101602675e-07	6.61863059296608e-06
Krt8	2.82768264988522	4.90750325700938e-07	7.10521123732228e-06
Cxcl9	2.31253332105458	5.75119344762241e-07	8.25404506419e-06
Cyp4b1	2.58136720562222	6.24311905055775e-07	8.91627214240079e-06
Tc2n	2.1428765340078	6.71538508253165e-07	9.53381734301997e-06
Clic5	2.09190955566144	8.13665496319749e-07	1.13374460866968e-05
Cnksr1	2.46764574532033	8.29576881615983e-07	1.15286255641521e-05
Prom1	4.92359903965077	8.47227022760707e-07	1.17181920545562e-05
Pnlip	5.02516786459493	9.92821482347431e-07	1.35187136315289e-05
Reg3b	7.34370129835687	1.13420158967711e-06	1.52478729109192e-05
Slc6a14	3.87366716034525	1.46572244413859e-06	1.92986788478248e-05
Mctp2	2.63340600495403	1.88041074374363e-06	2.42847154814255e-05
Meiob	2.10592840429075	2.39555829764184e-06	3.02399002572283e-05
Cela2a	4.98027777960309	2.86978141479452e-06	3.57458994692232e-05
Ngp	6.46124380611219	3.8660092229207e-06	4.70629822431166e-05
Vat1l	3.65082051005132	6.99154410300249e-06	8.07204553341891e-05
Cd83	2.75545120582693	7.30480449123488e-06	8.38061455520785e-05
Tac1	2.97598613637615	8.79749655273013e-06	9.96279560106205e-05
Slc39a4	2.48968198744465	9.14273022687749e-06	0.000103315207937485
Cel	4.89102076757821	9.23574657239662e-06	0.000104259684389401
Prss2	4.77107474181652	1.18504089845847e-05	0.00013065746402241
Muc13	3.38377259299807	1.35975114467506e-05	0.000148304201339
Spink1	5.26976707866072	1.54590469597592e-05	0.000166672601791142
Igfbp2	2.05563150391146	1.5818121074903e-05	0.000169986646698314
Krt18	2.2215682261176	1.59683861612251e-05	0.000171181880498512
Spink4	5.21001976307263	1.91319399397277e-05	0.000201080281260254
Mybpc2	2.44855361634872	1.92381295139692e-05	0.000202034919410773
Cpa2	4.005968934871	1.97596832272085e-05	0.000207098799465408
Ces2e	3.34979208427131	2.55462645287001e-05	0.000259777959395637
Cpb1	3.68609789319067	3.34416381630384e-05	0.000331605418452714
Gch1	2.0129337164166	3.62152828540959e-05	0.000355889221532574
Gm10175	6.06061792194995	4.36898149388914e-05	0.000419380224969098
Ckmt1	3.44832340396879	4.62376548120192e-05	0.000439633189195158
Pdia2	4.57943862822247	6.06750438156274e-05	0.000558493031800179
Igkv12-89	20.5777690598364	6.16782790001711e-05	0.000565947152304675
Ctrl	3.26122284397879	6.25189990299586e-05	0.000572662711518496
Il2rg	2.24174609549374	9.25215128170112e-05	0.000812133279171542
2210010C04Rik	2.97548575184332	9.6066836537366e-05	0.00083766333072207
Sprr2a2	4.00091810443736	0.00010999763786549	0.00094503849096259
Pigr	4.27167416826802	0.000134235217343874	0.00112677915209486
Tmed6	4.26178305632331	0.000138188478079109	0.00115664151855779
Insc	2.16673287884396	0.000138542204782412	0.0011592333909704
Rnase1	4.06959865890749	0.00016895452401611	0.00138334474425515
Sprr2a3	5.84630224484497	0.000170635740134071	0.00139667530046889
Nek5	2.08236684829185	0.000173531771830372	0.00141864193417325
AI606473	2.02921251656328	0.000175265893755094	0.00143056775271959
Kirrel3	2.13405487874778	0.000200366896111981	0.00160214344559814
Ccl6	3.11160664716854	0.000205139047718096	0.00163384587596728
Galnt6	3.21959774434505	0.000218855267643575	0.0017268822813136
Clps	3.95919778461013	0.000233662569060598	0.00183217919650586
Lyz2	2.379947691563	0.000267255381456741	0.00205876641873572
Oit1	6.88904364110178	0.000487494280990575	0.00350588082285923
Kcnip1	2.40133388212853	0.0005036603045163	0.00360734866074334
Tuba8	2.09954371674096	0.000506812570593636	0.00362597723541114
F13a1	2.09946604955474	0.000525164831750934	0.0037440409834341
Edn2	2.38566880798522	0.000537547887117554	0.00381886909705685
Ctrb1	3.92495689755528	0.000602789383516559	0.00421295970036401
Reg1	3.15383156519931	0.000679024579662044	0.00465791385063087
Lyz1	3.43785016671617	0.000686268248990187	0.00469953296102764
Tmem125	2.20268984441345	0.000876962190591401	0.00582520142874541
Pnliprp1	3.87612958938707	0.0012116160637877	0.00770275103674796
Pla2g2a	5.49690399725984	0.00154452182626605	0.00946356063207211
Col24a1	2.56130946930863	0.0016655242075764	0.0100863133813794
Ctss	2.74488884699286	0.0018193236783079	0.0108454448233052
Pnliprp2	4.50640024336667	0.00193017405114346	0.0113901051510613
Ltf	4.7243243423718	0.00206359210942128	0.0120771785589645
Avpr1a	2.00331411532345	0.00223547887383599	0.0129449136548544
Fabp1	10.3819481564784	0.00234048596823676	0.0134552369681828
Pla2g1b	3.11568114405514	0.00262987463392895	0.014855939874333
Cuzd1	4.3291316811443	0.00265470513275807	0.0149640728363973
Epcam	2.3321711155633	0.00378219482878936	0.0202067829733878
Serpina1b	2.8157978984049	0.00899276923402589	0.0414183712418828
Muc2	3.45931943422069	0.00940928128156324	0.0430112880406749
Dsc2	2.2586771626345	0.0106059054207392	0.0473780869253501
Tat	2.58433019213844	0.0106800931869842	0.0476771103801109
