Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Hoxb4	2.60689308311437e-18	0.422546977394084	0.214	0.074	5.49715544436327e-14	Npnt+	
Znrf3	2.82078801329624e-18	0.294877855077353	0.12	0.03	5.94819568363778e-14	Npnt+	
Rpl23a	2.94780589495339e-18	0.296099152705737	0.905	0.691	6.21603829068821e-14	Npnt+	
Rftn2	4.94171377907083e-18	0.415646466517374	0.238	0.112	1.04205918459267e-13	Npnt+	
Nrp1	5.44216027306669e-18	0.464797247912805	0.618	0.501	1.14758833678157e-13	Npnt+	
Agpat4	5.95931760689991e-18	0.577789649655928	0.421	0.272	1.25664130376698e-13	Npnt+	
Rad50	8.34404353413528e-18	0.455482043405497	0.269	0.182	1.75950846004311e-13	Npnt+	
Tomm6	1.2475326816099e-17	0.557129730118777	0.279	0.151	2.63067216571079e-13	Npnt+	
Map1lc3b	1.649001673035e-17	0.312637108873035	0.801	0.82	3.47724982792891e-13	Npnt+	
Bcas3	1.66203192274237e-17	0.511779119967418	0.224	0.078	3.50472671548684e-13	Npnt+	
Stmn1	1.96944558842284e-17	0.413786746926967	0.195	0.066	4.15296991230724e-13	Npnt+	
Plk2	3.35165030253129e-17	0.546591080397192	0.244	0.1	7.06762499294773e-13	Npnt+	
Dpep1	4.73842441262468e-17	0.264067480993782	0.82	0.656	9.99191555890165e-13	Npnt+	
Vcam1	5.53944011189042e-17	0.263009330838133	0.672	0.511	1.16810173639433e-12	Npnt+	
Slc48a1	6.52048502587896e-17	0.403716385816097	0.402	0.301	1.3749746774071e-12	Npnt+	
Phactr1	7.29521995808042e-17	0.385970246881292	0.223	0.104	1.53834303256042e-12	Npnt+	
Nostrin	1.07253436661995e-16	0.281579340364029	0.114	0.024	2.26165321889148e-12	Npnt+	
Crispld2	1.09301985808293e-16	0.307970586818197	0.614	0.448	2.30485097473947e-12	Npnt+	
Kctd10	1.1689403235772e-16	0.54229548700725	0.396	0.244	2.46494446032724e-12	Npnt+	
Arl2	1.34917869112166e-16	0.443522080524133	0.297	0.17	2.84501310596825e-12	Npnt+	
Tmem205	1.73852019999639e-16	0.550975727699479	0.472	0.332	3.66601754573238e-12	Npnt+	
Nedd9	2.33017850426045e-16	0.399442899655855	0.24	0.125	4.91364741193402e-12	Npnt+	
Palld	2.46058021054918e-16	0.410120467715807	0.383	0.246	5.18862548998505e-12	Npnt+	
Slc16a9	2.53861753897137e-16	0.319197112248272	0.191	0.097	5.35318280442892e-12	Npnt+	
Fau	2.67446615682146e-16	0.312761975576189	0.922	0.62	5.63964678488941e-12	Npnt+	
1190002N15Rik	2.73530792477839e-16	0.511761291646488	0.27	0.132	5.7679438209802e-12	Npnt+	
Hdhd3	2.98928385688375e-16	0.35288214903423	0.142	0.024	6.30350286901076e-12	Npnt+	
Tgm2	3.4916371627911e-16	0.381423326782471	0.423	0.27	7.36281528517759e-12	Npnt+	
Sgms1	5.77483163175525e-16	0.565821713262162	0.28	0.126	1.21773874618823e-11	Npnt+	
Cox17	9.65388281900556e-16	0.462490889333148	0.452	0.37	2.0357142700437e-11	Npnt+	
Thbd	1.00401947871058e-15	0.446735628079992	0.54	0.394	2.11717587475701e-11	Npnt+	
Srsf5	1.10500700311782e-15	0.359811525137831	0.746	0.731	2.33012826747454e-11	Npnt+	
Nr1d1	1.25588561948706e-15	0.368418758854089	0.268	0.167	2.64828600581237e-11	Npnt+	
Ralgps2	1.42687237010576e-15	0.308904668619634	0.128	0.032	3.00884576684201e-11	Npnt+	
Gstp1	2.15879336516702e-15	0.488723484052368	0.472	0.314	4.5522475691277e-11	Npnt+	
Mapk3	2.22291568298982e-15	0.377904727252693	0.449	0.386	4.68746230072064e-11	Npnt+	
Ube2e3	2.27408920447428e-15	0.511772062468184	0.478	0.374	4.79537190547491e-11	Npnt+	
Serinc3	2.84926256706459e-15	0.39431600796965	0.676	0.634	6.00823997516911e-11	Npnt+	
Ptms	3.23600512700236e-15	0.307827476496044	0.741	0.688	6.82376401130987e-11	Npnt+	
Oaz2	3.28936000583106e-15	0.341812470897882	0.518	0.451	6.93627344429595e-11	Npnt+	
Pnrc1	3.31412915523819e-15	0.264138250111514	0.727	0.716	6.98850414965078e-11	Npnt+	
Nr4a1	3.84360973315558e-15	0.418556752404109	0.602	0.533	8.10501984430518e-11	Npnt+	
4930523C07Rik	5.68792206587387e-15	0.50757482162258	0.418	0.298	1.19941212603082e-10	Npnt+	
Ier2	5.89805602460113e-15	0.328945918523965	0.827	0.803	1.24372307390764e-10	Npnt+	
Fam210b	1.05470370438159e-14	0.422150491347631	0.178	0.057	2.22405370142946e-10	Npnt+	
Tprgl	1.10776886752937e-14	0.378023492066457	0.573	0.532	2.33595221095918e-10	Npnt+	
Grk5	1.36051266050173e-14	0.380162680425026	0.224	0.123	2.8689130472e-10	Npnt+	
Il12a	1.45931946324205e-14	0.273512126097955	0.114	0.029	3.0772669521385e-10	Npnt+	
Amph	1.68320077723457e-14	0.322832301744556	0.122	0.014	3.54936547895453e-10	Npnt+	
Ubc	1.83640216213121e-14	0.284975009538581	0.927	0.928	3.87242123928608e-10	Npnt+	
Adamts10	1.88420925842839e-14	0.538164545458654	0.372	0.226	3.97323206324796e-10	Npnt+	
Irf8	2.09574093671327e-14	0.342371825468473	0.338	0.197	4.41928891324726e-10	Npnt+	
Rab3ip	4.04125102332783e-14	0.330152197430007	0.161	0.05	8.52178603289139e-10	Npnt+	
Slc25a17	4.08925544759317e-14	0.491614866992001	0.361	0.254	8.62301296233973e-10	Npnt+	
Cox6a1	4.2282938758617e-14	0.264912046419427	0.772	0.795	8.91620329602958e-10	Npnt+	
Heyl	4.48651041681332e-14	0.302421335267872	0.22	0.126	9.46070451593425e-10	Npnt+	
Dusp6	1.51310260955291e-13	0.443039551987145	0.262	0.146	3.19067947276423e-09	Npnt+	
Klhdc8b	1.63872786238585e-13	0.474545803919779	0.249	0.109	3.45558544341305e-09	Npnt+	
Synm	1.7195498156991e-13	0.338267100010296	0.199	0.103	3.62601469636469e-09	Npnt+	
Tacc1	1.87732586431426e-13	0.504590658499491	0.435	0.342	3.95871705007949e-09	Npnt+	
Apbb1	3.35055582355231e-13	0.356701018034214	0.192	0.085	7.06531706512475e-09	Npnt+	
Emilin1	4.00634180499235e-13	0.287050494844632	0.512	0.437	8.44817296418736e-09	Npnt+	
Pde9a	4.21799517725935e-13	0.291381923470656	0.138	0.043	8.89448643028679e-09	Npnt+	
Fam20a	4.2900560322922e-13	0.329959696614895	0.214	0.131	9.04644115529457e-09	Npnt+	
Eif4a2	4.56537238690961e-13	0.360483988572384	0.738	0.723	9.6270007522763e-09	Npnt+	
Myo1d	5.20738206824828e-13	0.358164727068512	0.166	0.049	1.09808065673152e-08	Npnt+	
Gng8	5.43288336688595e-13	0.27655199287554	0.138	0.052	1.14563211557524e-08	Npnt+	
Nisch	5.43894893287192e-13	0.48480681718448	0.616	0.546	1.1469111614747e-08	Npnt+	
Ndufb4	5.45076433996328e-13	0.370154652403061	0.53	0.468	1.14940267636806e-08	Npnt+	
Mmd	5.96139252703033e-13	0.358591197727088	0.208	0.088	1.25707884217489e-08	Npnt+	
Nr1h3	6.78351754385852e-13	0.389085538259748	0.257	0.145	1.43044034447345e-08	Npnt+	
Stx6	9.83636865892962e-13	0.349309800301209	0.238	0.152	2.07419505910849e-08	Npnt+	
Cacna2d1	1.32206280608918e-12	0.376932442444257	0.283	0.208	2.78783383920025e-08	Npnt+	
Gstk1	1.36220232923169e-12	0.369075531337842	0.219	0.11	2.87247605165087e-08	Npnt+	
Anxa6	1.69046806482101e-12	0.417821887223371	0.508	0.448	3.56469000828806e-08	Npnt+	
Sorl1	2.08964686523328e-12	0.280674505581248	0.122	0.031	4.40643834471742e-08	Npnt+	
Vcl	2.29795938840164e-12	0.492107494675298	0.352	0.227	4.84570696232253e-08	Npnt+	
Nme2	2.53745989255604e-12	0.627943129238217	0.251	0.137	5.35074167543293e-08	Npnt+	
Nap1l1	2.76140516840015e-12	0.396949990546235	0.571	0.551	5.8229750786054e-08	Npnt+	
Rpl9	2.86566043742149e-12	0.28536174723613	0.941	0.737	6.04281816439069e-08	Npnt+	
Lars2	3.09591766654413e-12	0.333595586706114	0.082	0.237	6.52836158344162e-08	Npnt+	
H6pd	4.08157032411517e-12	0.454366769744325	0.354	0.241	8.60680734246165e-08	Npnt+	
Hoxa7	4.40848509572291e-12	0.321691680570535	0.195	0.093	9.29617252135091e-08	Npnt+	
Tmem38a	4.97038877836861e-12	0.294773381677013	0.139	0.056	1.04810588169459e-07	Npnt+	
Rtn4	5.02807465373253e-12	0.34885240643863	0.699	0.672	1.06027010223258e-07	Npnt+	
Ppp1cb	6.91694848393347e-12	0.357886297798662	0.484	0.452	1.45857692680705e-07	Npnt+	
Abcd2	7.88091632776842e-12	0.307425232646618	0.142	0.059	1.66184882603653e-07	Npnt+	
Rasl11b	1.45759965920976e-11	0.47405949411706	0.263	0.118	3.07364040137561e-07	Npnt+	
Cd164	1.48512010889713e-11	0.343141650345316	0.521	0.487	3.13167277363137e-07	Npnt+	
Fancc	1.5398574113924e-11	0.279916576072442	0.144	0.057	3.24709732340314e-07	Npnt+	
Ppp1r3c	1.7312249272832e-11	0.268231510971702	0.111	0.033	3.65063400416209e-07	Npnt+	
Slc39a7	2.1114137102432e-11	0.369832620260471	0.348	0.248	4.45233809078985e-07	Npnt+	
Map1lc3a	2.51442480020551e-11	0.25433090048978	0.657	0.674	5.30216757619335e-07	Npnt+	
Gipc1	3.53865049887916e-11	0.363376052987532	0.295	0.205	7.46195230698648e-07	Npnt+	
Pros1	3.94367529328001e-11	0.358821055287272	0.472	0.419	8.31602809093956e-07	Npnt+	
Atp5g2	4.54556001273548e-11	0.269137302711932	0.539	0.441	9.5852223988553e-07	Npnt+	
Ephb3	7.64674563557211e-11	0.303386727315702	0.146	0.055	1.61246925217309e-06	Npnt+	
Phlda3	7.77406226019598e-11	0.405392286506341	0.487	0.394	1.63931650880753e-06	Npnt+	
Pla2r1	8.35899921936102e-11	0.3645954780689	0.229	0.147	1.76266216538666e-06	Npnt+	
Atp5l	9.9970525141738e-11	0.271860961899258	0.766	0.691	2.10807846366383e-06	Npnt+	
Meis1	1.02077800957683e-10	0.337680264260559	0.236	0.152	2.15251458879465e-06	Npnt+	
Tmem50a	1.17674131032379e-10	0.291954673999615	0.737	0.761	2.48139440107978e-06	Npnt+	
Nr4a2	1.40008249808326e-10	0.43180772458725	0.192	0.11	2.95235396370816e-06	Npnt+	
Crip2	1.77606262623046e-10	0.256439381359888	0.742	0.664	3.74518325993216e-06	Npnt+	
Tspan9	1.84700587169106e-10	0.336300079464664	0.219	0.133	3.89478128163493e-06	Npnt+	
Slc43a2	1.8842087493246e-10	0.295704785341204	0.126	0.041	3.97323098970079e-06	Npnt+	
Rbp4	2.00057682897022e-10	0.633391477383467	0.22	0.125	4.2186163592495e-06	Npnt+	
Dock4	2.14159348972024e-10	0.271773780927166	0.107	0.036	4.51597819177307e-06	Npnt+	
Chst2	2.19915501037561e-10	0.285482952655025	0.137	0.063	4.63735817037906e-06	Npnt+	
Mme	2.22195571581497e-10	0.393046504399952	0.253	0.161	4.68543801793903e-06	Npnt+	
Gria3	2.32584116956381e-10	0.290222930406706	0.165	0.103	4.90450127425921e-06	Npnt+	
Atp6ap2	2.4415397630218e-10	0.454936677084659	0.499	0.431	5.14847489828406e-06	Npnt+	
Adamts15	2.45293953697669e-10	0.394889536971728	0.199	0.091	5.17251360162275e-06	Npnt+	
Mtus1	2.46664865077678e-10	0.347134323355528	0.224	0.127	5.201422009893e-06	Npnt+	
Ifngr1	2.59675752397559e-10	0.355283446550057	0.707	0.691	5.47578259080733e-06	Npnt+	
Neo1	3.71061159011522e-10	0.384722247860468	0.247	0.147	7.82456666007597e-06	Npnt+	
Luc7l2	4.01132137738986e-10	0.36844470360999	0.56	0.53	8.458673388502e-06	Npnt+	
Ivd	4.49546695290817e-10	0.419204349195336	0.216	0.103	9.47959116359746e-06	Npnt+	
Timm23	5.01965438156466e-10	0.251080435960744	0.115	0.024	1.05849451944054e-05	Npnt+	
Mtss1	5.25888209629194e-10	0.345485428113699	0.181	0.071	1.10894046764508e-05	Npnt+	
Gabarapl1	8.47316735490914e-10	0.419509688039193	0.469	0.41	1.78673680012969e-05	Npnt+	
Tmco1	9.13465888435873e-10	0.276006844438326	0.552	0.572	1.92622551894473e-05	Npnt+	
Stbd1	1.0512277072211e-09	0.321909900168361	0.254	0.155	2.21672386621714e-05	Npnt+	
Por	1.11245201011844e-09	0.487293109635205	0.431	0.325	2.34582755373675e-05	Npnt+	
Slc16a10	1.47431691858571e-09	0.26171135779607	0.104	0.029	3.10889208622168e-05	Npnt+	
Thbs1	1.53320350079244e-09	0.464508564698272	0.453	0.341	3.23306622212101e-05	Npnt+	
Rhob	1.89928303401836e-09	0.287447736962779	0.626	0.612	4.00501813383452e-05	Npnt+	
Fbxo30	2.44024591889981e-09	0.277661873874619	0.206	0.154	5.14574656918404e-05	Npnt+	
Rasl11a	2.49114908113902e-09	0.503617996730786	0.303	0.21	5.25308606739785e-05	Npnt+	
Clic4	2.94984888064364e-09	0.329102204015329	0.59	0.57	6.22034633461325e-05	Npnt+	
Tslp	4.03838859864318e-09	0.324223695270714	0.206	0.123	8.51575003795886e-05	Npnt+	
Serpina3n	4.24724203153368e-09	0.404931062213553	0.445	0.34	8.95615927189507e-05	Npnt+	
Csad	5.87243151781364e-09	0.338918271757562	0.259	0.193	0.000123831963416136	Npnt+	
Hlx	6.3867651811971e-09	0.30496775449566	0.155	0.063	0.000134677717375903	Npnt+	
Sqstm1	7.08732566095273e-09	0.352908318364131	0.622	0.627	0.00014945043621251	Npnt+	
Fam171a1	8.06564605914282e-09	0.279453383301631	0.174	0.112	0.000170080278449145	Npnt+	
Cmbl	8.8268844002806e-09	0.286911331744997	0.19	0.095	0.000186132511348717	Npnt+	
Tmem98	8.92945420200727e-09	0.283516921532097	0.169	0.086	0.000188295400757727	Npnt+	
Izumo4	9.1388121832015e-09	0.282365556348759	0.173	0.09	0.00019271013250717	Npnt+	
Psmc1	1.02258821368657e-08	0.346612198121107	0.353	0.296	0.000215633176620088	Npnt+	
Ankrd13a	1.14755427647907e-08	0.335779712153862	0.199	0.116	0.000241984770281142	Npnt+	
Clec11a	1.39305750094736e-08	0.405604437468563	0.272	0.156	0.000293754035224769	Npnt+	
Tnik	1.43628477115558e-08	0.316093317851742	0.15	0.077	0.000302869369693578	Npnt+	
Mtch2	1.53526457984342e-08	0.323144688538993	0.434	0.417	0.000323741241951582	Npnt+	
Lipa	3.15623084241005e-08	0.358214903748355	0.322	0.268	0.000665554397739006	Npnt+	
Pir	3.35185621515836e-08	0.41727412674001	0.285	0.172	0.000706805920090444	Npnt+	
Hotairm1	3.62921505036887e-08	0.313973298137667	0.169	0.077	0.000765292577671283	Npnt+	
Gtf3c1	3.70046403729135e-08	0.303239712143848	0.164	0.095	0.000780316851543627	Npnt+	
Ech1	3.7385759921568e-08	0.320919978285217	0.551	0.546	0.000788353519466104	Npnt+	
Ccdc141	4.56347606578051e-08	0.255676636909583	0.104	0.038	0.000962300197991137	Npnt+	
Acadsb	5.99023790036259e-08	0.378195535297994	0.367	0.314	0.00126316146604946	Npnt+	
Sc5d	7.82841407839069e-08	0.385903658141594	0.231	0.137	0.00165077767671025	Npnt+	
Hmgn5	8.45188226604593e-08	0.2875637530729	0.187	0.129	0.0017822484134411	Npnt+	
Casc4	8.56326422054158e-08	0.358384724876054	0.265	0.184	0.0018057355261856	Npnt+	
Mical3	8.71083197382612e-08	0.266433196433068	0.152	0.075	0.00183685313832071	Npnt+	
Akap2	9.32469927542123e-08	0.255837940231231	0.17	0.096	0.00196629933620807	Npnt+	
Mtmr10	9.69473378801606e-08	0.257439916694791	0.111	0.041	0.00204432851387895	Npnt+	
Enpp5	1.17569748136818e-07	0.350264982677715	0.258	0.15	0.00247919327896108	Npnt+	
Cd151	1.33565350162729e-07	0.34463833887894	0.507	0.451	0.00281649253888146	Npnt+	
Plscr2	1.37042634699055e-07	0.273484398367037	0.151	0.084	0.00288981803789897	Npnt+	
Plscr4	1.53987659175556e-07	0.326108552848653	0.301	0.252	0.00324713776903495	Npnt+	
Twsg1	1.9827680983692e-07	0.312495450078915	0.416	0.39	0.00418106308903114	Npnt+	
Cdc42ep1	2.08030130789592e-07	0.251727838962028	0.186	0.135	0.00438673136796013	Npnt+	
Pygm	2.32442780949723e-07	0.257610883889747	0.132	0.053	0.00490152092188681	Npnt+	
Spag7	2.32729229958959e-07	0.31734313594564	0.298	0.232	0.00490756127214456	Npnt+	
Vldlr	5.12898409600823e-07	0.379529053046836	0.293	0.184	0.0108154887632526	Npnt+	
Igf2bp3	7.15191372468106e-07	0.308075697224261	0.203	0.12	0.015081240471235	Npnt+	
Rab18	7.21426661286637e-07	0.260324424086471	0.574	0.601	0.0152127240065513	Npnt+	
Klf15	8.67834261171429e-07	0.29338117480071	0.16	0.085	0.0183000210653219	Npnt+	
Kcne4	9.54751880918055e-07	0.369478290925994	0.197	0.097	0.020132852912919	Npnt+	
Ifnar2	9.67360617868464e-07	0.312811113812855	0.472	0.451	0.0203987333489923	Npnt+	
Mrpl23	1.08552023744499e-06	0.28453614144133	0.386	0.341	0.0228903652470025	Npnt+	
Ppic	1.91631052486814e-06	0.251305895018704	0.652	0.653	0.0404092400378944	Npnt+	
Xpr1	1.94339083029956e-06	0.275912733530296	0.164	0.109	0.0409802824385269	Npnt+	
Dnajb6	2.08341337677966e-06	0.353553828560982	0.528	0.512	0.0439329378761528	Npnt+	
Gadd45b	2.13722061586073e-06	0.312329597294768	0.554	0.487	0.0450675711266553	Npnt+	
