>Log2FC2, padj<0.05	log2FoldChange	pvalue	padj
9230112J17Rik	3.67998067143725	3.11010650451362e-06	6.92746590379232e-05
Arfgef3	3.50172802119908	3.13057599214461e-06	6.96673783347068e-05
Myo5c	4.43328937151919	3.31750233500373e-06	7.34277838728599e-05
Llgl2	2.74069713167689	3.41484458847409e-06	7.51755832006143e-05
A630012P03Rik	3.16607612369712	3.8025311670629e-06	8.29011401857809e-05
Serinc2	3.96614712388961	3.83890074837823e-06	8.35369306468901e-05
Vipr2	2.41671294253406	4.22736458929117e-06	9.17461460731574e-05
Pitpnm3	4.58231324150243	4.29497920275559e-06	9.29669836956249e-05
Tnfrsf18	3.06329317381887	4.71923570970917e-06	0.000100816675135354
Myh14	6.30508993218432	4.78071108858203e-06	0.000102041160330726
Lyz2	4.32174729514113	4.87255072637388e-06	0.000103730815376907
Cadm2	3.43862156199894	4.89617558717522e-06	0.00010387340186932
Six6	4.43196151851619	5.07041145246354e-06	0.000106831175546927
P3h2	4.44027447603782	5.1785185272605e-06	0.000108828695008678
Enpp6	3.38991351765643	5.69241123140194e-06	0.000118512235865981
Frmd4a	2.15840532943173	5.97482006554252e-06	0.000123971203151992
Foxl1	3.34847050462995	5.98534964862873e-06	0.000124084790941926
4930430E12Rik	2.33291129544731	6.52302365223126e-06	0.000133448941024887
Slc2a13	2.46303089202195	6.72116989516106e-06	0.000137024780935734
Ciart	3.12959217478728	7.30824664725615e-06	0.000147644627328024
Mctp1	3.96329852121971	7.37983347857846e-06	0.000148968250464792
Uckl1os	3.62722179912394	7.42959057258715e-06	0.000149849408541269
Ankrd33b	2.91322343580055	8.05688563837957e-06	0.000161572152679465
Chrnb4	2.16160740044153	8.52321816578289e-06	0.000169538827469454
Atp6v0a4	2.32370117216622	9.58805802241745e-06	0.000187978012953881
2210011C24Rik	3.12533164556518	9.71735174480757e-06	0.000190209023866066
Astn1	3.72079453898898	9.95997474674775e-06	0.000194690354658893
Gm12381	3.37050274631597	1.01293782610704e-05	0.000197329935552566
Tmem88	2.14324372411846	1.0142282885087e-05	0.000197424643693374
Sema4f	4.35151654580043	1.03195685198056e-05	0.000200398836144895
Btn1a1	2.87021053343953	1.04686396441889e-05	0.000202652388569606
Edar	5.41241835645914	1.06753214101861e-05	0.000206003490042789
Klhdc9	2.94825933913751	1.12389201773401e-05	0.000215692364873331
Gm6185	4.09493619542362	1.12778301181664e-05	0.0002162700141254
Sntg2	2.96363402338898	1.16093628610009e-05	0.000221416799367621
Cyp2f2	5.33406697237026	1.19397331866053e-05	0.000227012153987926
Als2cl	2.47019274785709	1.26440631213431e-05	0.000238923151175125
Gm9333	8.18813351955682	1.28355586517301e-05	0.000242355094357975
Sema4d	3.36111813627412	1.30626377437441e-05	0.000246263829537591
Npw	7.87036925322253	1.37275276228927e-05	0.000257218238955362
Ppp1r3a	4.56339259909045	1.37891219921801e-05	0.000258175277208278
Pkd1l2	3.982935773985	1.44252140884071e-05	0.000269002215402101
Fabp7	6.16354695376134	1.44519601701943e-05	0.000269104403976783
Bbc3	2.30093108337076	1.47383530771415e-05	0.000273858905852774
Hdc	2.01806385237624	1.48501385603446e-05	0.00027572730794419
Pip5k1b	5.4029670566301	1.48653265101501e-05	0.000275800683687184
Gm29183	3.17476861680755	1.55775537378478e-05	0.000287062037574484
Wnt10b	3.81305499477694	1.56923209412957e-05	0.000288960022374377
Ushbp1	4.98400140442389	1.59169927406659e-05	0.000292438999859571
Gm19990	4.5832741254999	1.61169496730476e-05	0.000295849369627239
Gm45872	6.26140640035672	1.6666008676266e-05	0.000303925593586646
Gm4956	5.37573597882948	1.71160257968089e-05	0.000310376607342871
Lrrn1	3.84541102370757	1.77275518547458e-05	0.000320191676104923
Plekhd1	2.66077131776625	1.86970131697133e-05	0.000335235124370916
Cdh1	4.44018245045331	1.87362870176144e-05	0.000335449234963066
Runx2	2.8597385748448	1.92333727837819e-05	0.000343347176982335
Rpgrip1	4.61004306518508	2.00055505098799e-05	0.000355217694591162
Aldh1a2	2.03690926652535	2.09308031789952e-05	0.000369351182481391
Col13a1	3.78628831423194	2.15737730640758e-05	0.000379333691712611
Gm35330	4.28938710540958	2.21607462115938e-05	0.000389097050436181
Serpind1	15.4917679992609	2.26424949566806e-05	0.000396704269241029
Tacstd2	9.12173251701048	2.45607196182021e-05	0.000426959931833136
Rnf144b	2.48107365610155	2.48414040133441e-05	0.000431228502766297
Slc6a18	4.19302344361271	2.6261863852313e-05	0.000453321877720727
Rassf6	4.80092594965415	2.70556125598133e-05	0.000465386871684076
Fbxl13	2.06458728078163	2.75506865658888e-05	0.000473239434881951
Adamtsl2	4.00159289892534	2.81996540070385e-05	0.000483034687548337
Muc1	2.75298158758755	2.91225999568477e-05	0.000497455350411123
9530036M11Rik	3.19030128616716	3.09842210754527e-05	0.0005263853351949
Icam2	2.82671453665813	3.18756272659334e-05	0.000539599411634208
Ackr2	2.92981433155772	3.25228685859945e-05	0.000548287316148228
Ap1m2	6.13581727936437	3.30706429849747e-05	0.000557139329244467
Gm5799	4.78203573436253	3.37446137576564e-05	0.000566546572029812
Gm31410	2.81640962819434	3.39801931376456e-05	0.000569725287402083
Scd4	2.11713292912434	3.45406954784649e-05	0.000578332818018008
Cmtm8	3.1248409628804	3.68795497285733e-05	0.000614976513340734
8430436N08Rik	4.30290357902304	3.70425500561327e-05	0.000617275243501583
Ttll10	3.49133485892413	3.74534484915181e-05	0.000623276167235799
Carmil3	2.52121630001576	3.83685581257346e-05	0.000635127888654719
Serpinb6c	3.32877961563366	3.8501234458353e-05	0.000636827022247125
Tmem132c	2.62547684148521	3.92779212137456e-05	0.000647492178719006
Cox6a2	3.96984238085107	4.01354187129075e-05	0.000659855316628953
Gm7334	15.4771336108037	4.14124791890331e-05	0.000677673809449338
Tie1	3.83978877917271	4.20469298376554e-05	0.000686226023799926
Rgcc	2.67467957578507	4.31410136933602e-05	0.000700999928554427
Frmd3	2.16652053556671	4.43549321550818e-05	0.000718163697017571
Cytip	3.67526914302025	4.59075594027936e-05	0.000740859272255735
Gm10710	3.38703531261902	4.59516168170655e-05	0.000741083039679165
Gm43428	2.78094429211976	4.70627014878404e-05	0.000757012497195629
Lhfpl3	4.95973853820606	4.80374551098845e-05	0.0007716802180152
Ncmap	3.50124833834831	4.84665928264541e-05	0.000777556200992249
Gm47341	2.16425207878673	4.90183444310945e-05	0.000785894371264301
Gm9949	2.48432811191098	4.92965523482877e-05	0.000788911389081597
6330403K07Rik	3.17424559225582	5.1079127126285e-05	0.000814148217169995
Actc1	6.86841474235668	5.42459022696799e-05	0.000861825189068972
Gm1966	7.17168603621079	5.54697815892565e-05	0.000878993711355642
Mmp8	4.68545501423629	5.59720466167531e-05	0.000884668291213666
Gm43820	3.22834968966211	5.73918127139346e-05	0.000903617341165002
Rnf39	2.32228708773101	5.78535998120224e-05	0.000909720987178669
Atp6v1c2	3.02851412810059	5.81990192769986e-05	0.000913397140136322
Smim22	3.55170335527103	5.90283923964346e-05	0.000924050331481431
Mfap3l	2.21748596414185	5.9596772253975e-05	0.000932353328072702
Mecom	3.39459726839815	6.10112205978393e-05	0.000950242018270662
Platr14	2.07236309129256	6.12031924617884e-05	0.000952376023341768
Gm31520	6.09411068513936	6.62906046622814e-05	0.00102531139385026
Frem3	5.13008974175015	6.72894206033949e-05	0.00103879630071128
Olfr550	5.90728558141439	6.74468017585558e-05	0.00104057146195192
Gm30524	2.05374580615472	6.77221902633545e-05	0.00104416387073134
Olfr769	3.57779121310808	6.77830337799419e-05	0.0010441894651165
Ptpre	2.28532139823973	7.32607324710473e-05	0.0011112193538896
Myct1	4.19570375839405	7.3461445093163e-05	0.00111307693287456
Myo16	4.49622113485713	7.58791549195635e-05	0.00114476320630338
Mab21l4	6.55605388156332	7.68656447385334e-05	0.00115586034142929
Ltbp2	3.0252859073454	7.69472663087307e-05	0.00115590428323997
Mchr1	4.47913327873449	7.70124121320383e-05	0.00115617533222814
Myoc	3.48740323669929	7.84001668461772e-05	0.00117342103378431
D630002J18Rik	4.36885274933912	7.96879435296881e-05	0.00118974440692375
Plvap	2.14299544430586	8.19993696812705e-05	0.00121985244133119
Nfkbid	2.4305680115214	8.30951483925911e-05	0.00123540491365508
Ttc39aos1	3.05497381101882	8.32132271970238e-05	0.00123641154647587
Wfdc2	2.95678412895138	8.34323291944404e-05	0.00123891709159512
Camk2a	2.2320738502329	8.41626728445983e-05	0.00124674530334551
Dnaic1	6.87933000296275	8.5411929362991e-05	0.00126220422525224
Grhl2	3.37311497503294	9.39151632618604e-05	0.00137135133695754
Dysf	3.19615384438565	9.41698627607413e-05	0.00137343639413259
Sorbs2os	2.05016830876081	9.53111914407601e-05	0.00138760884051299
Flt1	2.8090509311416	9.54911626512572e-05	0.00138940490719488
Cd93	2.29965398430563	9.61546991774741e-05	0.00139657588521318
Gata4	3.2193904591043	9.78835609420901e-05	0.00141498815482011
Mtcl1	2.79303249518809	9.96805042601858e-05	0.00143673379775133
Mal	6.00414467820086	0.000105147165040861	0.00150572585359317
Rbm47	2.06362810860652	0.000108848343582519	0.00155336711719564
Cpm	2.25236183470346	0.000111693440548673	0.00158658981001605
Fcgr3	3.58621997886956	0.000111988816766332	0.0015898655270945
Abcg1	2.33882189896028	0.000113880375099314	0.00161112834996412
Irx2	2.75778470419324	0.000114814841857723	0.00162061248317405
Pecam1	2.85601140507761	0.000115539429004352	0.00162896658491719
Gm30849	2.48063918281795	0.000118447569448158	0.00166518558973339
Gm16559	3.45651439495865	0.000123129290316239	0.00172409102116509
Gm17022	3.19244082105446	0.000122995800977847	0.00172409102116509
Rasl12	2.14518640286489	0.000124646068986834	0.00174331226834577
Gm43560	2.91094307795398	0.00012744749753264	0.0017784686040001
Clec1a	2.79973110117225	0.000135035867692773	0.00187370854063697
Wwc1	2.21453692000859	0.000140943503621386	0.00194250378432934
Cks1brt	3.16079990758694	0.000144837333104486	0.00198391583615107
Aldh3a1	2.92736314674637	0.000146211311210442	0.00200161898771417
Bex4	2.47118134724179	0.000153690974532533	0.00208856016194829
Vwa3a	2.2833678536033	0.000154907522934515	0.00210075141323238
Gm45540	2.31164135394816	0.000156907550170109	0.00212552578723813
Art4	2.39971458688723	0.000157954856525866	0.00213617625800767
Zdhhc14	2.32628252087723	0.000157951404402034	0.00213617625800767
Atp2a1	2.75032017197521	0.000165018262883271	0.0022170433939424
2310015D24Rik	2.84905382815444	0.000166524521762937	0.00223277076957765
Egfl7	2.24819987628814	0.000167924568480223	0.0022487051052458
Gm42303	3.3301686678452	0.000177943940004373	0.00236353460570744
P2ry10	4.83289948772525	0.000182845812457561	0.00242078387949477
Pof1b	8.07117033576107	0.00018314393439733	0.00242342372707108
Nes	3.15726707966016	0.000184921494010953	0.00244430963489115
Syt17	2.57728185682456	0.000185761037773977	0.00245408527082886
Thrsp	3.32197353312353	0.000192838742704067	0.00253530786203216
Nkx6-1	5.50434665502331	0.000196139720121304	0.00257456982358156
Cyp21a2-ps	4.59190807396444	0.000197792893953034	0.00259072805494727
Bend7	2.19364667861482	0.000204273945089753	0.00266849827364187
Sox18	4.35539611676724	0.000205819904894232	0.00268726350294352
Gm44644	2.64548031278042	0.00020746758031865	0.00270589756987332
Slc22a14	2.58132858318612	0.000209058547196163	0.00272375323751434
Sfta2	4.69510455630119	0.000212844028748294	0.00276866429764474
Fxyd3	2.88660217768974	0.000217393229001692	0.00282333064886795
4933424N20Rik	2.73995268137419	0.000221434678242872	0.00286825098266466
Gm15725	7.10541324255895	0.000226050058473172	0.00292648983928401
Fjx1	2.64081399219972	0.000229152427777746	0.00295885086387826
Gm43519	2.26600909454742	0.000233654173392613	0.0030090636621695
Foxa2	6.20862874246514	0.000238924705300622	0.00306407827393368
Emcn	3.58961455457389	0.000249063321496493	0.00317915147657458
Cox4i2	2.68397417486709	0.000253570198703216	0.00322908992145712
Pls1	4.21233066436911	0.000256013780824072	0.00325433157126239
Ednrb	2.70812190205701	0.000269800131469927	0.0033996478578341
C230014O12Rik	3.14488583431969	0.000272292913776592	0.00342753941618473
Gm26671	4.38149309947266	0.000287381314565039	0.00359351082389885
Dio3	3.9416497143597	0.00029009216946867	0.00362003171925672
Apol11b	2.11602089624974	0.000291855345970354	0.00363470677298678
Dnm3os	2.24311955909686	0.000291860468082659	0.00363470677298678
Extl1	2.04269478322554	0.000297840576817848	0.00369045673829929
Macc1	3.03080314881338	0.000298326115882175	0.00369460789124312
Krtcap3	2.77302450762355	0.000312103186920765	0.00384582571594231
Ces2e	4.05543029139628	0.000335768260332965	0.00411265854198251
Calml3	5.14431607678309	0.000345416636262584	0.00421930574622928
Epgn	5.46395693301628	0.000345506581517186	0.00421930574622928
Arhgef16	2.71929653135136	0.000355041131583898	0.00431313552748131
Scnn1g	14.8144459855487	0.000354933919665767	0.00431313552748131
Rassf7	2.38503034050189	0.000356370369772177	0.00432614594284266
Fyb	2.39175629095901	0.000359193560129639	0.00435826254421261
Pcp4l1	2.36858101264931	0.000363402412659072	0.00440715198672411
Sema3g	3.90895157285829	0.000372789104762311	0.00450318964837387
Nanos1	2.08421875838976	0.000381603927345293	0.0046051376600873
Lyz1	5.11799209993114	0.000391574682212067	0.00470464618187832
Klhl6	3.5475195032409	0.00043031672657831	0.0051125626188728
Slc26a9	5.02348700972105	0.000437849613933818	0.00518950102540778
Gm34006	2.45157591142585	0.000449498008830019	0.00531813785463142
Klk8	4.04772597048644	0.000450219606531577	0.00531813785463142
Adam12	2.24067819540611	0.000452642963939691	0.00533778660783127
Nrxn1	2.17018912477034	0.000458988453757756	0.00540351586855534
Ly6g6e	4.81525687440047	0.000465761325497815	0.00547799592509314
Lama3	2.83823777033684	0.000479820081797951	0.00563255080239718
Sash3	6.70206362415061	0.000483327591083395	0.00566289214832125
Timp4	2.28302441793154	0.000487025454984851	0.0056980585405425
Gm44716	2.85614219810869	0.000497110943096902	0.00578297877215951
Gm29358	4.74294188163433	0.000498329148183479	0.00579440420242145
Cemip	2.78440693914747	0.000500631864826983	0.00581842317899769
Dpp6	3.02965183984578	0.000504195076224306	0.00585126425206363
Msln	2.4970875388537	0.000513388866947603	0.00594136875440635
Gm42994	3.40948739832185	0.000527477709524369	0.00607862340750477
Gm43618	4.34423964822164	0.000531667022171938	0.00611828350971983
Gm33370	3.47598426447194	0.00053526467394343	0.00615103309298476
Gm47127	3.0495576076819	0.00055199492842579	0.00632257000146498
Ptprn	2.81599499153752	0.000556363970058324	0.0063666713328912
Mlc1	6.42965691169621	0.000557165821213369	0.00637287616379467
Rab17	7.16790874654999	0.000566828412076919	0.00646532072622679
Crnde	3.06484940790227	0.000567164322053401	0.00646614744501755
Cldn5	3.68828396000994	0.000569757855081049	0.00648968738321087
Prss8	3.33121606070049	0.000589874457940609	0.00670637260056053
P4ha3	2.09785937394471	0.000605313693667521	0.00684386454387977
Ttc22	5.28943248182978	0.000606581933944133	0.00685504610984931
Fgf21	2.60121286551637	0.00061077939912946	0.00689296143955482
Acoxl	5.04637200935461	0.000621902438976042	0.00699277016358494
Rnf43	3.86872567836873	0.000626230363637709	0.00703177058822105
Rhof	2.03322831925833	0.000655310181042566	0.00732812925005505
Srms	4.92877632012677	0.000664264439384386	0.00741812326166021
Epop	2.54121354767319	0.000677639609771115	0.00753662975144621
Ttc36	4.58322616567192	0.000710779520811692	0.00785537781082566
Gm43281	4.25324431115107	0.00072570419910721	0.00798795303645093
9030622O22Rik	6.61162932826227	0.00073447747553836	0.008077277829106
Ptprq	2.6785041444362	0.000735968224284395	0.00808642615634949
Cd3e	4.9250582607232	0.000737728423541929	0.0080985160484169
Ripk4	4.20846744449421	0.000739733916200182	0.00811327466802935
Pcdhb2	4.58043922795081	0.000740406230146686	0.00811702158337675
Spint1	3.47519314911793	0.000741517086389735	0.0081255707154118
Slc13a4	3.1264023420092	0.000743197945057725	0.00814035553743281
Tmprss2	3.74187547946578	0.000753796308339879	0.0082380606342434
Cdh4	2.74111339056747	0.000764684615631699	0.00832370225068545
Tmem184a	2.73102531289486	0.000777430478654258	0.00845869172386854
Adgrv1	4.05190069227004	0.000794059237249054	0.00860528831678378
Tmem59l	3.57494346728251	0.000867693921968579	0.00929218406176284
Map2	2.78636376225772	0.000874100948264841	0.00935295635401429
Abhd12b	3.61649659504043	0.000906082957271148	0.0096454583907522
Foxc2	3.06923332641211	0.000919325974938344	0.00976450687184621
Hnf1b	4.96394811047397	0.000921000847852782	0.00977806522984186
Ighv3-6	24.8724945300397	0.00096098520105976	0.0101455237613819
Pcdhb12	2.86414054050835	0.00096407497414549	0.0101693959240976
Tspan2	2.64337739804453	0.000990052832976998	0.0104120980455242
Nxf7	3.96785483062208	0.00100002368358208	0.0104989654992326
Acox2	4.45858695625813	0.00100826914829717	0.0105674528241257
Card14	3.06545878752505	0.00102734655406987	0.0107398843765754
Lrtm2	4.00955477730471	0.00104334245248712	0.0108885560538898
S1pr1	2.30660182518935	0.00104612584546872	0.0109129643021144
Gm26743	3.24881166873421	0.00105290349139414	0.0109790013168057
Pon1	5.21348742782616	0.00112768306881449	0.0115816354004688
Klhl32	2.3093703950104	0.00112961590225717	0.0115966340179023
A930027P06Rik	4.5888943829687	0.00113327938578088	0.0116293795164621
Samd11	4.70546921171372	0.00114004803058688	0.0116793067440675
Grip1os3	4.02319241825119	0.00114451874934875	0.0117202157786877
Plet1os	3.15690914389841	0.00116318946066193	0.0118523336821782
Eif4a-ps4	13.4668772341318	0.001188220341019	0.0120670486101168
Rps6ka1	2.1702694045291	0.00119198152141002	0.0120952370502399
Gm37063	3.09640844522789	0.00119822168491857	0.0121485127955437
Cxcl17	3.44924362242266	0.0012759266940743	0.0127832231154072
Dpep2	2.08600803901194	0.00128320066450341	0.0128456131773657
Olr1	2.08556866410412	0.00128714520629674	0.0128745991172615
9430037O13Rik	3.52372191453421	0.00131535078362029	0.0131139725161428
Klk10	2.73694172451876	0.00135362114118744	0.0134627165849217
Slc23a3	2.77334863671758	0.00138918127936491	0.0137550801465474
Cdh16	3.34180411717565	0.00139135130936581	0.0137710117901988
Bmpr1b	2.27451872071239	0.00140721197864675	0.0139055657117001
Plet1	2.0999407912082	0.00143212674461225	0.0141006751196359
Slc15a2	2.78977123361173	0.00143491634686609	0.0141111811478252
Nrg1	3.16889647634685	0.00144217054366034	0.0141598072658747
Slc4a8	2.19476311364734	0.00146512834190028	0.0143393302552967
Tmeff1	2.82080108103059	0.00149269539872657	0.014562679354985
Irx5	6.83405939507135	0.0015523289596689	0.0150368850213231
Gm38197	2.85189805007127	0.0015582808429055	0.0150885844457429
Higd1b	2.74665983459242	0.00156210655654319	0.0151137041927115
Mfng	4.16247368628209	0.00158628150745456	0.015323441905541
Ptpn6	2.32278256158436	0.00161248783682533	0.015527707509892
Lipc	3.91723530875167	0.00165061567424059	0.0158265673202772
Cd180	2.20497935754036	0.00169528974739218	0.0162232614632395
Gm12671	7.97331586258327	0.00172046393603425	0.0163938306575686
Adrb1	2.60106772387267	0.00175570097461034	0.0166907188701725
Atp7b	4.501706857732	0.00175782476935244	0.0167044393296651
Esyt3	2.18277716731073	0.00176609259756124	0.016757739970242
Kdf1	3.42656606466171	0.0017660107492977	0.016757739970242
Adtrp	2.06970669078692	0.00183149133520426	0.0172265975716721
9130208D14Rik	5.47948075429988	0.00187422095424416	0.0175791469403429
Gm8126	7.1095622379939	0.00187650411235541	0.0175871210163711
Oit3	2.38834994695221	0.00192409718884253	0.0179441069898665
Jag2	3.49321684947321	0.00192962292632221	0.0179751515557894
Olfr901	2.45043508911524	0.00205105151493634	0.0189196206259404
Gm47234	2.29515132687597	0.00205230766102159	0.0189240961109827
Capn9	4.78851041690725	0.00206934638036218	0.0190454354152119
Rab25	4.5254006675628	0.00207739256831854	0.0190996305834456
Col11a1	3.13425844750717	0.00209522885501681	0.019211612803602
Fstl4	3.75323439867874	0.00214341140895142	0.0195675499600859
Gm26717	2.849456247777	0.00215777300342433	0.0196529484757157
Gm37180	2.95310642973922	0.0022219669254886	0.0200959469981736
Gvin1	3.70030271944702	0.00223111624863607	0.0201564149573136
Dsc3	4.47370191855485	0.00223374244884834	0.0201727160226017
2610028H24Rik	6.71908069263206	0.00224115278012599	0.0202145843464713
Zfp366	4.35468091902654	0.00224064147999534	0.0202145843464713
Poln	2.82331586685929	0.00226604366571604	0.0203968858887663
Slc16a12	3.90305207299409	0.00227136125369294	0.0204297667032418
Fmo4	2.4994832013231	0.0022888332181903	0.0205567874766554
Gm15491	3.90003773835723	0.00238394275231895	0.0212069104263271
Grb7	3.59454387494077	0.00240624164418431	0.0213688883495471
Lat	4.93315438260478	0.00242936276659587	0.0215508270577746
Cblc	3.35260941564756	0.00252276051083127	0.0222107889163789
Slco4c1	6.19307970892285	0.00252690836677291	0.0222367260283964
Calca	3.3038206248682	0.00254700742768936	0.0223601016881484
Nat8	2.07551090902436	0.00255683271745863	0.0224383324571825
Sox17	4.44189938576495	0.00261588106222388	0.0228584608591482
Grik1	3.8974068530393	0.00263510689755833	0.0229937198391279
Mlana	2.19500608836834	0.00284783353099185	0.0243989256026967
Cd200r4	4.75741918024871	0.00288587326895832	0.0246645700765498
Gm47079	2.18636883398955	0.00292262718415632	0.024909307938299
Itih4	2.92441272706193	0.00296454129790125	0.0251791109682644
4933427E11Rik	5.18261376184963	0.002998722751348	0.0254330717439248
Sigirr	2.76708951771294	0.00299962285906715	0.0254330717439248
Cfi	3.76641484509286	0.0030834879208834	0.025946964177581
Frmpd1	4.70584681869209	0.00311082689528257	0.0261054211868738
Tspan8	2.55891271883145	0.00318318330732651	0.0265853751145412
Cdrt4	2.18824300611899	0.00319942197697696	0.0266846795266315
AI480526	2.19600083677904	0.00321799342590367	0.0267940524532672
Unc13c	2.12294587628766	0.00322836026648133	0.0268712550359616
Prob1	2.85389437590892	0.00331751143998132	0.0274642953813766
Slc22a22	3.41944701149806	0.00335678442906801	0.0277433124426487
Icam4	2.1180531394897	0.00337099696157032	0.0278413497371147
Impg1	2.05344117369678	0.00338171010685028	0.0279117088097184
Fam163a	2.80015893261344	0.00345454052630632	0.0283354796851384
Hp	2.39279760755446	0.00346670313627424	0.0284214078767493
Gm28661	18.5690198614346	0.00349394322968306	0.0285969758305437
1700003F12Rik	2.72986819566818	0.0035065959313687	0.0286545434235304
Esrp2	2.8165643714186	0.00351392574371462	0.0287031019318532
Cacng5	4.1142818524698	0.00368331869799353	0.0298779711701749
Fam47e	2.16888980943931	0.00369954163502121	0.0299996527826992
Gm28379	4.60825253273869	0.00381207561177208	0.0308292110540414
Gm15807	2.35288613557274	0.00383961376894985	0.0310125566214685
Rbfox3	2.03685362481264	0.00386238612438925	0.0311350179997565
Hsh2d	2.13293966645019	0.00397387233943804	0.0319232193470255
Map3k21	2.98463338021348	0.00401528924436425	0.0321890151236508
Chil1	2.61040508868621	0.00405100161329995	0.0323684523437698
Gm20336	2.41172208736193	0.0040532022297963	0.0323754968866189
Alas2	2.68322000660717	0.00407433875825924	0.0325231607025142
1700058P15Rik	2.54176745767384	0.00409414614673143	0.0326600296775007
Esrp1	3.99181219421583	0.00421743991029341	0.0335563306444285
Il20ra	2.76644501152843	0.00425777397772152	0.0338443393967463
Gm15964	4.10909322966612	0.00445180706638476	0.0351250582614851
Gm17473	3.86071781772849	0.00447812130002386	0.0352646664839222
Gm29331	2.74198696005323	0.00454195686907715	0.0356643868548841
Pex5l	2.4441011911728	0.00465538943120535	0.0364036919332165
Crocc2	2.39431949337556	0.00492399332615286	0.0380915033670811
Crb3	2.4536570747524	0.00496099942055386	0.0382812611684738
Thsd7b	5.15735733452737	0.00495434483418374	0.0382812611684738
Rab44	4.79965174072443	0.00502511180053789	0.0386544638846766
Nlrp4a	3.91121673390663	0.005047759974417	0.0387922092460988
Slc12a5	2.35739384335146	0.00516637643288726	0.0395131731502803
Kcnj13	2.57587172142443	0.0051962742091628	0.0396503624256374
4933404K13Rik	3.14456068324478	0.00526158659361208	0.04002856289842
Ano4	3.18087645659302	0.00527424135665131	0.0400933813379879
St14	2.89429136691501	0.00536939799841639	0.0407365038419982
Rps6ka6	3.75414007265942	0.00539324669238325	0.0408398240974422
Olfr1291-ps1	3.67585597239304	0.00544854474616886	0.0412034643242737
9530078K11Rik	2.29435647874176	0.00566226485659074	0.0424514212491986
Gm44424	2.95882606022397	0.00580012147050681	0.0432734898526018
Tmem63c	3.83171173226672	0.00596658889699345	0.0441664327700848
Wnt7a	8.93682441733337	0.00598522670946483	0.0442643491444784
Syne4	2.1367627042666	0.00607592026460873	0.0447463362781536
Atp6v0d2	3.12572302137187	0.00608430539500099	0.0447946491378807
Zbtb32	3.23592050933427	0.00609790064176078	0.0448608467215762
Arap3	2.01638247911415	0.00617384105208586	0.0452772938346279
Kcnc4	2.55306814662131	0.00629785586951207	0.0460336527740405
Sftpa1	14.0461850329575	0.00630892650995155	0.0460889613432354
Slc39a4	2.10317775002328	0.00635160984812617	0.0463180675377614
Stmnd1	2.89853884056924	0.00635144760567571	0.0463180675377614
Grin2c	6.63606971874542	0.00635617561515997	0.0463238380788944
Gm14154	2.49512604521171	0.00636832851281418	0.0463986321387762
Sfta3-ps	12.8132901952973	0.00637992265353768	0.046427981456785
Pla2g1b	3.97984292320432	0.00638434349441178	0.0464463827545441
9430031K09Rik	2.24317548815929	0.00655933849669069	0.0474243071398438
Rapsn	2.16886470793737	0.0067552223403807	0.048553062346627
Plbd1	2.66386542569393	0.00680919770420044	0.0488280943170623
Olfr67	2.9636695894302	0.00687079227749474	0.0491405790336206
Nkain2	3.43316467632769	0.00700557565909102	0.0498720592018701
Pdzk1ip1	3.45044043419068	0.00701369579177844	0.0499153890707433
