Gene	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	Unnamed: 7
Pcdh19	1.86054401661547e-34	0.286502337122932	0.407	0.177	3.92332916783705e-30	Pi16+	
Samhd1	1.87813739636732e-34	0.367858789890518	0.53	0.245	3.96042832771977e-30	Pi16+	
Cd164	1.96448475841268e-34	0.435994647798775	0.694	0.44	4.14250901006482e-30	Pi16+	
Kctd9	2.47631302275681e-34	0.285961957298876	0.272	0.061	5.22180127108729e-30	Pi16+	
Tubb2b	4.91177847197465e-34	0.360250946623228	0.338	0.096	1.03574672638529e-29	Pi16+	
Il17ra	5.6727810429536e-34	0.385061041274104	0.348	0.104	1.19621933852763e-29	Pi16+	
Loxl2	1.09968856517187e-33	0.359673333929015	0.629	0.335	2.31891327737792e-29	Pi16+	
Klf2	2.3967338296499e-33	0.279814986573266	0.876	0.644	5.05399262658273e-29	Pi16+	
Rock2	2.77120192962478e-33	0.374977044124616	0.68	0.397	5.84363350899977e-29	Pi16+	
Dact1	3.11451882458999e-33	0.333173477089552	0.47	0.238	6.56758584541292e-29	Pi16+	
Adamts2	6.31241032879205e-33	0.356376558028212	0.764	0.494	1.33109796603238e-28	Pi16+	
Pcdh20	6.92432352486177e-33	0.276651087103883	0.157	0.006	1.4601321016876e-28	Pi16+	
Rpl4	7.08847878333694e-33	0.385800203094611	0.988	0.93	1.49474752104226e-28	Pi16+	
Camk2n1	7.88305329563808e-33	0.280466391138534	0.72	0.468	1.6622994484512e-28	Pi16+	
Nfe2l2	1.57574860340149e-32	0.280172166925972	0.662	0.436	3.32278107999273e-28	Pi16+	
Sema3e	1.64674219676466e-32	0.279297997142275	0.151	0.008	3.47248527031763e-28	Pi16+	
Lamc1	1.85799861743009e-32	0.310378538175861	0.855	0.562	3.91796168457483e-28	Pi16+	
Rap1a	1.92475202851867e-32	0.304977002264764	0.798	0.566	4.05872460253733e-28	Pi16+	
Sntb2	2.46091006003522e-32	0.322763701131796	0.675	0.427	5.18932104359628e-28	Pi16+	
Vgll3	2.48556711038147e-32	0.357999547700824	0.4	0.15	5.2413153656614e-28	Pi16+	
Eef2	2.56133957879129e-32	0.347600322178669	0.974	0.888	5.40109676979719e-28	Pi16+	
Lrrc17	4.64114503316482e-32	0.401958720033724	0.516	0.218	9.78678253143465e-28	Pi16+	
C1qtnf1	5.29671167941246e-32	0.264881296757146	0.371	0.149	1.11691759183771e-27	Pi16+	
Lima1	1.03287627654141e-31	0.338278817629953	0.669	0.444	2.17802620434286e-27	Pi16+	
Trim30a	1.25331550372352e-31	0.312879061716284	0.336	0.127	2.64286640270179e-27	Pi16+	
Gng12	1.42002218600516e-31	0.467049739903253	0.602	0.374	2.99440078362908e-27	Pi16+	
Crispld1	1.50449603426195e-31	0.274911482471614	0.219	0.036	3.17253078744817e-27	Pi16+	
Flnc	1.78756338997045e-31	0.325756748893202	0.318	0.094	3.76943492043068e-27	Pi16+	
Pxdn	2.11137390397108e-31	0.257346679689468	0.399	0.205	4.45225415130382e-27	Pi16+	
Irf7	2.77765991785826e-31	0.376683725646355	0.358	0.142	5.85725146878772e-27	Pi16+	
Il4ra	6.31143906461732e-31	0.343987079190853	0.357	0.145	1.33089315555585e-26	Pi16+	
Itgb7	7.63934329436168e-31	0.404968190584371	0.129	0.003	1.61090832048205e-26	Pi16+	
Sec14l1	1.81114567787843e-30	0.264672116004326	0.416	0.198	3.81916289094225e-26	Pi16+	
Aida	1.88043640598494e-30	0.313446753161832	0.548	0.294	3.96527624930044e-26	Pi16+	
Lgals9	2.00541437026543e-30	0.304910587770342	0.572	0.31	4.22881728257871e-26	Pi16+	
Smurf2	2.16780937180897e-30	0.268853029478619	0.35	0.149	4.57125962233358e-26	Pi16+	
Ppp2r2b	2.90651901054215e-30	0.269590508085254	0.192	0.017	6.12897663753024e-26	Pi16+	
Cndp2	3.74770844615046e-30	0.322960116756546	0.45	0.205	7.90279280039748e-26	Pi16+	
Gap43	5.1461573482174e-30	0.335920897313342	0.152	0.004	1.0851702000186e-25	Pi16+	
Palm	8.27117374028886e-30	0.316861938364307	0.481	0.224	1.74414240661471e-25	Pi16+	
Pxn	8.40402197270792e-30	0.29331578663311	0.358	0.125	1.77215611338492e-25	Pi16+	
Rplp2	8.91240668695251e-30	0.2785730461477	0.991	0.942	1.87935919807767e-25	Pi16+	
Uchl1	9.02523217136569e-30	0.376086707253381	0.215	0.036	1.90315070797588e-25	Pi16+	
Plce1	1.50453503219518e-29	0.291333832095114	0.354	0.126	3.17261302238997e-25	Pi16+	
Slit3	1.84253587616203e-29	0.298603416163302	0.538	0.262	3.88535540206287e-25	Pi16+	
Samd4b	2.26717853799125e-29	0.325966186396871	0.47	0.223	4.78079938306215e-25	Pi16+	
Thbs2	2.94368944729391e-29	0.479927326022362	0.535	0.32	6.20735793750867e-25	Pi16+	
BC005537	4.7056404434389e-29	0.289043491486618	0.601	0.38	9.92278400307962e-25	Pi16+	
Chrdl1	5.60335794535808e-29	0.321569494730869	0.408	0.166	1.18158008993766e-24	Pi16+	
Nenf	5.95708250406303e-29	0.272764799879637	0.922	0.761	1.25616998763177e-24	Pi16+	
Ifrd1	9.68228648392928e-29	0.3315812877223	0.733	0.55	2.04170375086617e-24	Pi16+	
Col5a1	1.06951097389821e-28	0.324945316185099	0.749	0.506	2.25527779065916e-24	Pi16+	
Rplp1	1.56692592634637e-28	0.255666320870039	0.996	0.974	3.3041767008866e-24	Pi16+	
Ang	1.64784337875424e-28	0.324109355599713	0.435	0.189	3.47480733277906e-24	Pi16+	
Fosl2	1.77148949420326e-28	0.324849720697156	0.505	0.273	3.73553989642641e-24	Pi16+	
Ccl8	2.21309410191776e-28	0.371571607496846	0.255	0.058	4.66675153271398e-24	Pi16+	
Htra1	6.32296521881309e-28	0.38614289333218	0.815	0.591	1.33332367569112e-23	Pi16+	
Lamc2	1.20152033253639e-27	0.263496065382234	0.194	0.041	2.53364592521949e-23	Pi16+	
Osr1	1.60295118177627e-27	0.321289707867631	0.494	0.23	3.38014315701162e-23	Pi16+	
Abca1	1.96490322243594e-27	0.341134168780712	0.446	0.206	4.14339142515067e-23	Pi16+	
Clip1	1.97042692120376e-27	0.321342333026078	0.484	0.234	4.15503924874237e-23	Pi16+	
Tshz2	3.58424898328354e-27	0.295191219812155	0.709	0.456	7.55810583105001e-23	Pi16+	
Medag	3.72954913645937e-27	0.303042251228622	0.674	0.383	7.86450026405188e-23	Pi16+	
Cltb	6.46609787748454e-27	0.339227443781963	0.694	0.436	1.36350605942517e-22	Pi16+	
Acly	6.74990838040245e-27	0.281627695029512	0.432	0.198	1.42335318017547e-22	Pi16+	
Nfix	9.66733638490156e-27	0.3001203078971	0.794	0.56	2.03855122348419e-22	Pi16+	
Ext1	9.80651318921096e-27	0.277587787823705	0.449	0.231	2.06789943620892e-22	Pi16+	
Rala	1.00183865105293e-26	0.275803757731063	0.548	0.318	2.11257716347531e-22	Pi16+	
Ston2	1.10300224404978e-26	0.251468648877593	0.201	0.03	2.32590083202778e-22	Pi16+	
Ybx3	1.98320640037337e-26	0.336555459744943	0.691	0.421	4.18198733646733e-22	Pi16+	
Prr13	2.96036336724779e-26	0.293784754737676	0.679	0.443	6.24251823251541e-22	Pi16+	
Tubb4a	3.09182166704394e-26	0.262770536406262	0.235	0.051	6.51972434929555e-22	Pi16+	
Kcnq1ot1	3.88492518916215e-26	0.32731657326493	0.621	0.382	8.19214174638622e-22	Pi16+	
Galnt1	6.08091844507885e-26	0.294577106469973	0.509	0.27	1.28228327251378e-21	Pi16+	
Mmp2	8.33600330284807e-26	0.355301634432093	0.89	0.657	1.75781301647157e-21	Pi16+	
Prdx6	8.60740410618374e-26	0.310927660538854	0.787	0.576	1.81504330387096e-21	Pi16+	
St3gal1	9.90188916245466e-26	0.37630990242117	0.442	0.187	2.08801136768681e-21	Pi16+	
Edem2	1.25272918289227e-25	0.257176521030477	0.354	0.159	2.64163002796492e-21	Pi16+	
Ppa1	1.44456789170642e-25	0.396922460527893	0.483	0.234	3.04616031324132e-21	Pi16+	
Naaa	1.77981713779503e-25	0.252778509006259	0.435	0.21	3.75310039846837e-21	Pi16+	
Il6	1.81301103201905e-25	0.444669086203496	0.389	0.188	3.82309636321858e-21	Pi16+	
Myof	2.28199973571085e-25	0.250794819868004	0.428	0.21	4.81205284269346e-21	Pi16+	
Thbs3	2.55001993581078e-25	0.292136244504056	0.486	0.24	5.3772270386442e-21	Pi16+	
Mfap2	2.94421375964561e-25	0.293558411010796	0.649	0.423	6.2084635549647e-21	Pi16+	
Lbp	5.51830857752155e-25	0.439563603131593	0.539	0.256	1.16364572974197e-20	Pi16+	
Lpar4	6.48471528410233e-25	0.265044907685966	0.267	0.078	1.36743191195866e-20	Pi16+	
Bst2	7.67905526708698e-25	0.503180735954674	0.708	0.547	1.61928238417063e-20	Pi16+	
Mrpl33	1.13863738008095e-24	0.277314027320899	0.81	0.608	2.4010446433767e-20	Pi16+	
Plekho2	1.74524463603382e-24	0.260294402019098	0.361	0.155	3.68019736400452e-20	Pi16+	
Mcl1	3.12423215588895e-24	0.409167501715963	0.663	0.485	6.58806834712303e-20	Pi16+	
Ifit1	3.43864323307381e-24	0.419627648147248	0.245	0.096	7.25106698558275e-20	Pi16+	
Arhgap29	4.46693284039686e-24	0.257158908308747	0.453	0.23	9.41942128054485e-20	Pi16+	
March2	5.86563256547377e-24	0.261871631253758	0.556	0.328	1.23688593908145e-19	Pi16+	
Etfa	6.38103293147431e-24	0.280560500738654	0.721	0.499	1.34556841425999e-19	Pi16+	
Csf1	6.99464683185034e-24	0.254650955506817	0.667	0.445	1.47496117743228e-19	Pi16+	
Cd47	8.47880494778004e-24	0.322734803343072	0.946	0.808	1.78792559933838e-19	Pi16+	
Oaf	3.58135416205252e-23	0.264191043073628	0.731	0.452	7.55200152152014e-19	Pi16+	
Fcgrt	5.0498494885919e-23	0.256084473773636	0.887	0.726	1.06486176165937e-18	Pi16+	
Grb10	5.8101057569521e-23	0.274622614937231	0.509	0.272	1.22517700096849e-18	Pi16+	
Tgfb2	7.76677320386428e-23	0.293337561781998	0.404	0.203	1.63777946549886e-18	Pi16+	
Kdm6b	9.28408893366342e-23	0.258987498028381	0.555	0.346	1.9577358334416e-18	Pi16+	
Ndel1	1.27908592193289e-22	0.289971269251154	0.574	0.351	2.69720848357988e-18	Pi16+	
Socs1	1.3023905088256e-22	0.455295469667259	0.339	0.18	2.74635086596054e-18	Pi16+	
Man2a1	1.53838721518536e-22	0.341112448075694	0.601	0.361	3.24399712066137e-18	Pi16+	
Cpne8	2.33111496874567e-22	0.262190872391364	0.385	0.18	4.91562213459399e-18	Pi16+	
Bloc1s1	2.99106529525488e-22	0.253278193521644	0.654	0.414	6.30725938810397e-18	Pi16+	
Bdh2	3.43698503767398e-22	0.287248605892791	0.272	0.089	7.24757034894312e-18	Pi16+	
Rhoq	3.48833149386035e-22	0.27016407351451	0.488	0.261	7.35584462110333e-18	Pi16+	
Snx21	4.09629515547917e-22	0.27289918283865	0.4	0.199	8.63785759435892e-18	Pi16+	
Tiparp	4.81412758220183e-22	0.276617047164457	0.466	0.278	1.0151550832589e-17	Pi16+	
Agpat4	5.79204341473475e-22	0.313452049971832	0.479	0.234	1.22136819486512e-17	Pi16+	
Ptgs1	6.51082581318361e-22	0.310619840060893	0.267	0.083	1.37293783922603e-17	Pi16+	
Mmp14	1.80007730115714e-21	0.287721276134633	0.68	0.456	3.79582300495005e-17	Pi16+	
Adamts1	3.06073102556442e-21	0.487521842416338	0.682	0.465	6.45416351360769e-17	Pi16+	
Usp2	1.18614681288907e-20	0.268236120754621	0.26	0.087	2.50122778433918e-16	Pi16+	
Ugp2	1.49265798978615e-20	0.257316670876129	0.68	0.444	3.14756790306205e-16	Pi16+	
Trip10	1.63945036989465e-20	0.282054190623228	0.549	0.313	3.45710899499685e-16	Pi16+	
Ccnl1	6.12910307932683e-20	0.303700519604546	0.782	0.573	1.29244396633765e-15	Pi16+	
Rpl35	7.43689655345027e-20	0.282937991107983	0.934	0.833	1.56821837622606e-15	Pi16+	
Rps6ka3	8.55367053326154e-20	0.264379108334676	0.407	0.19	1.80371250534886e-15	Pi16+	
Gan	1.00559518747258e-19	0.250236993759799	0.196	0.07	2.12049857182342e-15	Pi16+	
Nfkbiz	1.37636253288177e-19	0.427036546237403	0.625	0.469	2.90233567308779e-15	Pi16+	
Ptp4a1	1.62707989828171e-19	0.277885015919726	0.655	0.436	3.43102338150664e-15	Pi16+	
Reck	2.13195668336305e-19	0.294185544820097	0.427	0.185	4.49565705820767e-15	Pi16+	
Clec2d	6.57796047009689e-19	0.395785593120185	0.469	0.315	1.38709452432933e-14	Pi16+	
Fosb	2.32277815393367e-18	0.330139989610859	0.825	0.703	4.89804229319993e-14	Pi16+	
Cmtm3	3.39436759394847e-18	0.258247155393985	0.585	0.36	7.15770294535913e-14	Pi16+	
Txn1	4.04290354071731e-18	0.300707144440355	0.944	0.816	8.52527069631059e-14	Pi16+	
Actg1	4.30850921664364e-18	0.335144295231615	0.974	0.907	9.08535338513645e-14	Pi16+	
Ube2r2	4.3293602632036e-18	0.250817210893551	0.65	0.435	9.12932198701744e-14	Pi16+	
Rpl29	2.57176859137737e-17	0.280556847418109	0.839	0.774	5.42308842863747e-13	Pi16+	
Fau	4.69193668528074e-17	0.317905288045655	0.671	0.632	9.8938868882515e-13	Pi16+	
Cdkn1c	6.48859100450939e-17	0.283338290365823	0.471	0.269	1.3682491851209e-12	Pi16+	
Isg15	1.0601373210127e-16	0.372221115169965	0.352	0.208	2.23551156881948e-12	Pi16+	
Rac1	3.11877227785446e-16	0.250919979068654	0.799	0.593	6.5765551023117e-12	Pi16+	
Atp2b1	1.11509486307748e-15	0.274495784091541	0.638	0.401	2.35140053777149e-11	Pi16+	
Xist	2.94154106240138e-15	0.369304048933798	0.385	0.234	6.2028276382858e-11	Pi16+	
Smim14	1.88732600304604e-14	0.2951847070438	0.873	0.676	3.97980434262318e-10	Pi16+	
Glul	2.37611121393495e-13	0.269618071445119	0.732	0.545	5.01050571682462e-09	Pi16+	
Ccl2	2.65895234052006e-13	0.334207074812785	0.436	0.282	5.60693280045466e-09	Pi16+	
Prdx5	6.72724607955546e-13	0.255562358092329	0.801	0.658	1.41857438079586e-08	Pi16+	
Hk2	6.99122849102944e-11	0.294147531232185	0.412	0.23	1.47424035190338e-06	Pi16+	
Emp3	2.33859736228107e-10	0.259178475544663	0.927	0.802	4.93140025784209e-06	Pi16+	
Myoc	2.67497773012729e-10	0.396068393751895	0.21	0.109	5.64072553951941e-06	Pi16+	
Sparc	6.75278807089729e-10	0.276425287688551	0.997	0.976	1.42396042051011e-05	Pi16+	
Adm	1.24961280275766e-09	0.351172396058741	0.419	0.286	2.63505851717508e-05	Pi16+	
Aig1	1.28651566020715e-08	0.334680802494694	0.371	0.22	0.000271287557267881	Pi16+	
