guide	target_gene
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CPSF7-I1	CPSF7
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF1-I5	CSTF1
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF2-I4	CSTF2
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CSTF3-I5	CSTF3
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
CTR9-I7	CTR9
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
FIP1L1-I1	FIP1L1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
LEO1-I2	LEO1
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I1	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I10	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I2	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
NT-I3	NT
