rank	gene_set	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes
75	Microbe_Perturbations_from_GEO_up	influenza human whole blood GDS3919 microbe:44	12/274	4.4994299941150926e-08	1.8477659175832646e-07	8.989007633587786	152.06461531365102	LYN;SRGN;IFITM1;CCND3;LDHA;XBP1;DAD1;RNF149;DNAJB11;MCEMP1;CST7;MANF
76	Microbe_Perturbations_from_GEO_up	influenza A mouse spleen, 7 days post-infection GSE57454 microbe:324	13/336	5.13845364231872e-08	2.082425949781797e-07	7.953998186196329	133.49933730397746	IFITM1;IFITM2;SSR2;PSMB8;MANF;LMNB1;ID2;GPR171;LY6A;WFDC17;CRELD2;LGMN;C1QC
77	Microbe_Perturbations_from_GEO_up	influenza A mouse spleen, 6 days post-infection GSE57454 microbe:323	13/339	5.7001655139557535e-08	2.280066205582301e-07	7.879593480820475	131.4330811768023	SRGN;CDKN2D;IFITM1;IFITM2;LMNB1;LDHA;ID2;GPR171;LY6A;WFDC17;FKBP5;LGMN;C1QC
78	Microbe_Perturbations_from_GEO_up	Shigella flexneri mouse intestinal tissues GDS3392 microbe:38	12/281	5.9316633252938696e-08	2.34224654383399e-07	8.751970260223048	145.63607654456354	SOCS3;IFITM1;ZFP36;LDHA;XBP1;EIF6;BCL3;PMAIP1;MT1;FOS;NEAT1;LGMN
79	Microbe_Perturbations_from_GEO_up	HIV1 human Brain GDS4231 microbe:220	14/405	6.18269151141132e-08	2.410467070271756e-07	7.123492875411034	118.24233856338856	LYN;SRGN;CD53;IFITM1;FOS;PSMB8;MANF;ZFP36;LDHA;MAFB;FABP5;RNF149;TGFBI;C1QC
80	Microbe_Perturbations_from_GEO_up	influenza virus human whole blood GDS3919 microbe:48	12/288	7.759378821673606e-08	2.987360846344338e-07	8.52695652173913	139.60144312658647	LYN;SRGN;IFITM1;CCND3;LDHA;XBP1;IFITM2;DAD1;TRAPPC5;CYBB;MCEMP1;CST7
81	Microbe_Perturbations_from_GEO_up	Salmonella enterica serovar Typhimurium mouse cecum GDS4622 microbe:66	13/349	7.994717465943262e-08	3.039966641371018e-07	7.6411736411736415	124.87129351809652	CD53;IFITM1;H2-DMA;CYBB;PDIA6;SCIMP;MS4A6D;PSMB8;SOCS3;CCRL2;CD38;LY6A;CRELD2
82	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa mouse cultured airway epithelial cells GDS3040 microbe:51	14/415	8.351759342269649e-08	3.137002289535429e-07	6.942287139294621	113.14684345477332	BTG2;FOS;KLF2;NR4A2;SOCS3;NR4A1;ZFP36;NR4A3;CCRL2;PMAIP1;TGFBI;IER5;C1QC;HSPA1A
83	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus (pandemic strain, KY/136) human primary lung bronchial epithelial cells GDS4855 microbe:121	12/294	9.710852324301477e-08	3.603545199861271e-07	8.342978723404256	134.7177207214089	IFITM1;ZFP36;IFITM2;TSPAN13;RNF149;DNAJB11;TXNIP;PMAIP1;CD38;IER5;PSMB8;LGMN
84	Microbe_Perturbations_from_GEO_up	candida albicans mouse macrophages (cPLA2a+/+) GSE46533 microbe:293	14/432	1.3662014324658434e-07	5.009405252374759e-07	6.654135338345864	105.17567198224398	SRGN;GPR35;MT1;LMNB1;NR4A2;SOCS3;NR4A1;ZFP36;LDHA;NR4A3;ID2;CCRL2;CD38;HSPA1A
85	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 2 days post-infection GSE57453 microbe:330	13/368	1.4754489416208389e-07	5.346332635520216e-07	7.225181391378574	113.6458415126764	LYN;SRGN;CD53;IFITM2;H2-DMA;CD180;CYBB;FOS;GPR171;LAMP2;CFL1;CD38;LY6A
86	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:144	11/253	1.8187225072922957e-07	6.513564328442175e-07	8.841584158415841	137.22104410547007	SRGN;EIF5A;LDHA;XBP1;RNH1;FABP5;CFL1;LY6A;CALR;KLF2;MANF
87	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse Peyer's patch GDS2100 microbe:87	14/450	2.245109186447589e-07	7.931681460278836e-07	6.373525557011796	97.57447928296062	XBP1;BTG2;MT1;MRPL52;SOCS3;COX7A2L;LDHA;SPINT1;ID2;LAMP2;MYADM;LY6A;PABPC1;FKBP5
88	Microbe_Perturbations_from_GEO_up	Streptococcus pneumoniae TIGR4 human pharyngeal epithelial cells GDS3041 microbe:17	12/318	2.2661947029368105e-07	7.931681460278836e-07	7.67921568627451	117.49195061049154	EIF5A;PSMB5;FABP5;RNF149;SSR2;PMAIP1;CALR;FOS;NEAT1;IER5;ATP5G1;LMNB1
89	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 1 day post-infection GSE57453 microbe:329	13/386	2.550530951740806e-07	8.826556552091779e-07	6.870176293768787	104.30160190272764	LYN;SRGN;CD53;H2-DMA;CD180;CYBB;PDIA6;SMDT1;DAD1;GPR171;TXNIP;CD38;LY6A
90	Microbe_Perturbations_from_GEO_up	Human immunodeficiency virus human white matter GDS4358 microbe:138	12/324	2.768874669660655e-07	9.475704425060908e-07	7.529230769230769	113.6887845441939	LYN;SRGN;IFITM1;ZFP36;LDHA;IFITM2;MAFB;TGFBI;FOS;NEAT1;PSMB8;C1QC
91	Microbe_Perturbations_from_GEO_up	lymphocytic choriomeningitis virus mouse spleen GDS4556 microbe:103	15/538	3.277113461630009e-07	1.1091768639363106e-06	5.72578896532692	85.49251461422672	XBP1;SSR2;SDC3;FOS;CST7;SCIMP;MS4A6D;NR4A2;SPINT1;NINJ1;DNAJB11;CRELD2;TMEM106A;LGMN;C1QC
92	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:140	10/216	3.801323331600134e-07	1.2726169414487407e-06	9.367028364743955	138.4704048347252	EIF5A;LDHA;RNH1;FABP5;CLEC4N;RNF149;CFL1;TGFBI;PABPC1;KLF2
93	Microbe_Perturbations_from_GEO_up	Salmonella enterica serovar Typhimurium mouse cecum GDS4622 microbe:69	11/276	4.3354532927316507e-07	1.4358275421089768e-06	8.064748739024846	118.15880706712925	SRGN;SOCS3;IFITM1;IL4RA;CYBB;CD38;LY6A;WFDC17;SCIMP;MS4A6D;PSMB8
94	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human placenta, inflamed, chronic malaria, no prior infection control GSE7586 microbe:343	13/409	4.920901237280706e-07	1.6123804054068695e-06	6.463524130190797	93.88012816994494	CD53;NCF1;CD180;CYBB;FOS;PSMB8;MAFB;GPR171;CCRL2;IL21R;CD38;FKBP5;C1QC
95	Microbe_Perturbations_from_GEO_up	influenza virus human whole blood GDS3919 microbe:47	11/280	4.999833412551546e-07	1.6209986221746064e-06	7.943207331885605	115.2455411766016	LYN;SRGN;IFITM1;CCND3;LDHA;XBP1;DAD1;MCEMP1;CST7;FKBP5;MANF
96	Microbe_Perturbations_from_GEO_up	Alternaria mouse bronchial brushings of lung epithelium GDS4423 microbe:202	12/346	5.571736109569211e-07	1.7875986684867886e-06	7.025389221556886	101.16833735949336	IFITM1;LDHA;XBP1;TSPAN13;DAD1;SSR2;DNAJB11;LY6A;CALR;CRELD2;PDIA6;MANF
97	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:191	12/348	5.922080368302574e-07	1.8612252586093805e-06	6.982857142857143	100.13003653131383	EIF5A;DDX39;CCND3;LDHA;XBP1;IFITM2;PSMB5;LY6A;CALR;CRELD2;ATP5G1;MANF
98	Microbe_Perturbations_from_GEO_up	Influenza A mouse blood, 8 days post-infection GSE57384 microbe:306	12/348	5.922080368302574e-07	1.8612252586093805e-06	6.982857142857143	100.13003653131383	LYN;SRGN;CD53;LSM12;ZFP36;H2-DMA;GPR171;CD180;MYADM;CYBB;CD38;LY6A
99	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:139	10/227	5.997143097458262e-07	1.8657778525425709e-06	8.887232312279751	127.32571049805918	EIF5A;SOCS3;LDHA;RNH1;CLEC4N;CFL1;LY6A;MT1;KLF2;MANF
100	Microbe_Perturbations_from_GEO_up	H1N1 influenza virus (seasonal strain, BN/59) human primary lung bronchial epithelial cells GDS4855 microbe:120	11/287	6.3811784312767e-07	1.965402956833224e-06	7.738986942172478	110.39465875454827	IFITM1;XBP1;IFITM2;TSPAN13;RNF149;TXNIP;PMAIP1;CD38;IER5;PSMB8;LGMN
101	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi mouse skin (IFNgKO) GSE13522 microbe:251	11/290	7.069613343595075e-07	2.155882088937904e-06	7.654600943965364	108.40667734849916	EIF5A;NR4A1;XBP1;IFITM2;FABP5;CFL1;LY6A;CALR;FOS;NEAT1;MANF
102	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa mouse cultured airway epithelial cells GDS3040 microbe:53	11/293	7.822773514313267e-07	2.3621708258906725e-06	7.572010392528615	106.47046587169616	NR4A2;NR4A1;ZFP36;BTG2;NR4A3;CCRL2;CYBB;PMAIP1;FOS;IER5;KLF2
103	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:192	12/368	1.0662474099047203e-06	3.1883903131131447e-06	6.583820224719101	90.53651610601156	EIF5A;DDX39;CCND3;LDHA;XBP1;PSMB5;LY6A;CALR;CRELD2;ATP5G1;PSMB8;MANF
104	Microbe_Perturbations_from_GEO_up	Burkholderia pseudomallei mouse Lung GSE61106 microbe:287	11/304	1.1225567105695275e-06	3.3244948736097558e-06	7.283648160037846	99.78526378762132	SRGN;SOCS3;DOK2;GPR35;NINJ1;BCL3;TGFBI;VAV1;MS4A6D;FKBP5;C1QC
105	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:189	12/372	1.1939079555986478e-06	3.502130003089366e-06	6.509333333333333	88.7761017286059	EIF5A;DDX39;CCND3;LDHA;XBP1;PSMB5;FABP5;CFL1;LY6A;MT1;CALR;ATP5G1
106	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human CD34+ hematopoietic stem cells GDS4558 microbe:211	12/379	1.4502113106840497e-06	4.213821544251766e-06	6.382888283378747	85.81028167829065	SRGN;DDX5;BTG2;TSPAN13;DAD1;ID2;CCRL2;TXNIP;BZW2;NEAT1;IER5;HSPA1A
107	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human monocytes GSE65517 microbe:225	11/314	1.5387461373340968e-06	4.4292879467187085e-06	7.039669313466	94.22275430675532	SRGN;CCND3;LDHA;IFITM2;NCF1;RNF149;CFL1;CYBB;TXNIP;TSPO;HSPA1A
108	Microbe_Perturbations_from_GEO_up	Chlamydia pneumoniae mouse ANA-1 macrophage cells GDS2651 microbe:167	12/382	1.574213730723381e-06	4.489424343174085e-06	6.330162162162162	84.5820735721231	MRPL52;SOCS3;ZFP36;PSMB5;NCF1;EIF6;RNF149;CFL1;BCL3;MYADM;CYBB;MANF
109	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi human endothelial cells GSE13791 microbe:244	9/202	2.049479343889464e-06	5.785550881955071e-06	8.916696010865738	116.7902135977692	SRGN;IFITM1;CCND3;IFITM2;RNF149;PMAIP1;PSMB8;LGMN;HSPA1A
110	Microbe_Perturbations_from_GEO_up	Plasmodium chabaudi mouse white blood cells (WBCs) from spleen GDS2524 microbe:190	11/324	2.085052428237055e-06	5.785550881955071e-06	6.811280169550502	89.09642529223875	EIF5A;DDX39;CCND3;LDHA;XBP1;PSMB5;LY6A;CALR;CRELD2;ATP5G1;MANF
111	Microbe_Perturbations_from_GEO_up	influenza A mouse spleen, 0 days post-infection GSE57454 microbe:317	11/324	2.085052428237055e-06	5.785550881955071e-06	6.811280169550502	89.09642529223875	SRGN;NR4A1;BTG2;IFITM2;H2-DMA;GPR171;CCRL2;TXNIP;PABPC1;LMNB1;C1QC
112	Microbe_Perturbations_from_GEO_up	Leishmania major human dendritic cells GDS5086 microbe:151	10/264	2.351555742509815e-06	6.466778291901991e-06	7.5783541763161955	98.21875481683954	SRGN;IFITM1;LDHA;IFITM2;NR4A3;FABP5;ID2;CST7;IER5;LGMN
113	Microbe_Perturbations_from_GEO_up	lymphocytic choriomeningitis virus mouse spleen GDS4556 microbe:104	12/399	2.4710135575307475e-06	6.735151997517435e-06	6.046821705426357	78.0698023864475	NR4A2;XBP1;MAFB;FABP5;NINJ1;LY6A;CRELD2;CST7;SCIMP;TMEM106A;MS4A6D;C1QC
114	Microbe_Perturbations_from_GEO_up	Toxoplasma gondii human foreskin fibroblasts GDS4569 microbe:208	10/268	2.6897629249585137e-06	7.2670787797124755e-06	7.459340325277398	95.67392792571812	EIF5A;LDHA;TSPAN13;FABP5;CFL1;NINJ1;PMAIP1;CALR;PDIA6;MANF
115	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:30	11/334	2.794908866801396e-06	7.485495051955044e-06	6.597032768292309	84.3609488789976	SRGN;SOCS3;ZFP36;DDX5;FABP5;ID2;CCRL2;CD180;CYBB;IER5;TMEM106A
116	Microbe_Perturbations_from_GEO_up	Human immunodeficiency virus human frontal cortex GDS4358 microbe:137	11/335	2.876373756487008e-06	7.637268249982746e-06	6.57633541131891	83.90733310096745	EPS8;IFITM1;ZFP36;BTG2;IFITM2;MVP;TXNIP;FOS;NEAT1;PSMB8;GPR146
117	Microbe_Perturbations_from_GEO_up	Sendai virus mouse macrophages GSE2935 microbe:309	10/272	3.0695273940941503e-06	8.08046527676067e-06	7.343960484957342	93.2241385684349	SRGN;LDHA;CCRL2;DNAJB11;BCL3;MYADM;CYBB;TSPO;KLF2;HSPA1A
118	Microbe_Perturbations_from_GEO_up	respiratory syncytial virus human bronchial epithelial BEAS-2B cells GDS2606 microbe:134	10/275	3.384157287061661e-06	8.833224105211793e-06	7.259711431742509	91.44627000667532	NR4A2;NR4A1;IFITM2;NR4A3;ID2;PMAIP1;FOS;IER5;KLF2;HSPA1A
119	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human CD34+ hematopoietic stem cells GDS4558 microbe:210	11/343	3.606687791100323e-06	9.334956635789072e-06	6.415245138971729	80.40047565255989	SRGN;ZFP36;COX7A2L;DDX5;TSPAN13;MRPS24;CFL1;TXNIP;NEAT1;IER5;HSPA1A
120	Microbe_Perturbations_from_GEO_up	Toxoplasma gondii human foreskin fibroblasts GDS4569 microbe:209	10/280	3.971006022564319e-06	1.019224879124842e-05	7.1234567901234565	88.59080689452638	EIF5A;LDHA;TSPAN13;FABP5;CFL1;PMAIP1;CALR;CRELD2;PDIA6;MANF
121	Microbe_Perturbations_from_GEO_up	Leishmania amazonensis mouse amastigote GSE38261 microbe:261	12/421	4.284805964443846e-06	1.0906778818584336e-05	5.715110024449878	70.64124762929974	EPS8;ZEB2;RNH1;FABP5;SDC3;CYBB;CD38;WFDC17;MT1;TGFBI;MS4A6D;LGMN
122	Microbe_Perturbations_from_GEO_up	Escherichia coli mouse bladder urothelium GDS2977 microbe:76	9/225	4.953222225626578e-06	1.2504856110598246e-05	7.957928802588997	97.20985836391168	DDX39;LDHA;XBP1;TSPAN13;FABP5;CFL1;LY6A;FOS;NEAT1
123	Microbe_Perturbations_from_GEO_up	gammaherpesvirus 68 (MHV-68) mouse liver GDS4775 microbe:109	12/432	5.5702253794214585e-06	1.394820664115292e-05	5.562285714285714	67.29294997509295	CD53;ZEB2;MAFB;CLEC4N;H2-DMA;CD180;CYBB;LY6A;MS4A6D;PSMB8;LGMN;C1QC
124	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa mouse cultured airway epithelial cells GDS3040 microbe:50	10/302	7.72929357630103e-06	1.919856791532837e-05	6.579371474617244	77.44244645763058	LYN;SRGN;NR4A1;ZFP36;BTG2;FABP5;CYBB;PMAIP1;FOS;HSPA1A
125	Microbe_Perturbations_from_GEO_up	murine norovirus type 1 mouse macrophage RAW264.7 cells GDS3549 microbe:177	8/180	7.896112357493171e-06	1.945602084886317e-05	8.8175313059034	103.59840999900742	SRGN;NR4A1;ZFP36;BTG2;CCRL2;FOS;NEAT1;IER5
126	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 4 days post-infection GSE57453 microbe:332	11/375	8.40549482999835e-06	2.0546765139995968e-05	5.841692960504842	68.26967452457905	LYN;SRGN;CD53;LDHA;H2-DMA;GPR171;CD180;CYBB;CD38;LY6A;FOS
127	Microbe_Perturbations_from_GEO_up	West Nile virus (WNV) human primary retinal pigment epithelial (RPE) cells GDS4224 microbe:176	13/532	8.863459857613004e-06	2.1495634930274057e-05	4.900585819660964	57.011324671645575	IFITM1;XBP1;IFITM2;FOS;PSMB8;CCND3;ZEB2;RNF149;PMAIP1;CD38;TMEM106A;LGMN;HSPA1A
128	Microbe_Perturbations_from_GEO_up	Influenza A mouse blood, 0 days post-infection GSE57384 microbe:298	10/314	1.0855475198076272e-05	2.612098719537103e-05	6.315789473684211	72.19478512868311	SRGN;ZFP36;H2-DMA;CD180;MYADM;TXNIP;CD38;LY6A;FOS;PABPC1
129	Microbe_Perturbations_from_GEO_up	Shigella flexneri mouse intestinal tissues GDS3392 microbe:40	10/317	1.1789230426593473e-05	2.8147930010781307e-05	6.253113623299483	70.96236014980644	SOCS3;IFITM1;PRELID1;TSPAN13;CFL1;BCL3;MT1;FOS;NEAT1;LGMN
130	Microbe_Perturbations_from_GEO_up	gammaherpesvirus 68 (MHV-68) mouse spleen GDS4775 microbe:108	12/467	1.2193820459855586e-05	2.8889974627965543e-05	5.125186813186813	57.98934264092805	SOCS3;SPINT1;FABP5;ID2;CCRL2;NINJ1;WFDC17;CST7;TMEM106A;MS4A6D;LMNB1;C1QC
131	Microbe_Perturbations_from_GEO_up	influenza A mouse spleen, 9 days post-infection GSE57454 microbe:326	10/320	1.2791508836694302e-05	3.007469253207515e-05	6.191650853889943	69.75965210523319	NR4A2;SRGN;IFITM1;ID2;GPR171;PMAIP1;FYN;LY6A;LMNB1;C1QC
132	Microbe_Perturbations_from_GEO_up	Rickettsia prowazekii human endothelial cells GDS3848 microbe:82	12/470	1.2996940725783686e-05	3.0326195026828604e-05	5.090829694323144	57.27588919707649	LDHA;PRELID1;IFITM2;PSMB5;MRPS24;DAD1;RNF149;MVP;BCL3;DDX54;HSD17B10;FOXP1
133	Microbe_Perturbations_from_GEO_up	Staphylococcus aureus mouse lung GDS4582 microbe:114	12/471	1.3274752419265451e-05	3.074153191829895e-05	5.079477124183007	57.04073322642915	SOCS3;ZFP36;NCF1;CLEC4N;GPR35;RNF149;GPR171;CCRL2;BCL3;WFDC17;MT1;LMNB1
134	Microbe_Perturbations_from_GEO_up	Lactobacillus GG mouse intestinal epithelial cells GDS1516 microbe:70	9/258	1.4873800692563287e-05	3.4187541890369345e-05	6.891683237805592	76.60732535121575	EIF5A;COX7A2L;TXNIP;LY6A;CALR;PDIA6;PSMB8;LGMN;HSPA1A
135	Microbe_Perturbations_from_GEO_up	Staphylococcus aureus mouse lung GDS4582 microbe:116	11/406	1.7630264444835437e-05	4.0223121844513446e-05	5.374683544303798	58.830714005166925	SOCS3;ZFP36;CLEC4N;GPR35;RNF149;CCRL2;BCL3;PMAIP1;WFDC17;MT1;LMNB1
136	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa mouse cultured airway epithelial cells GDS3040 microbe:54	9/265	1.8390363790066717e-05	4.164876505397462e-05	6.700849514563107	73.06394388000216	NR4A1;ZFP36;BTG2;FABP5;CYBB;PMAIP1;FOS;NEAT1;HSPA1A
137	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi human fibroblast GDS4574 microbe:241	10/337	1.9976561118868217e-05	4.491080893876942e-05	5.864663908376806	63.461240289800536	IFITM1;COX7A2L;IFITM2;MRPS24;ID2;TXNIP;TGFBI;PABPC1;NEAT1;PDIA6
138	Microbe_Perturbations_from_GEO_up	lymphocytic choriomeningitis virus mouse spleen GDS4556 microbe:102	11/412	2.0187270857976983e-05	4.505564800186167e-05	5.292634749759265	57.21580730033811	NR4A2;XBP1;DNAJB11;LY6A;WFDC17;CRELD2;CST7;PDIA6;TMEM106A;MS4A6D;LMNB1
139	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human hematopoietic stem cells GDS4557 microbe:212	10/343	2.3231466767018752e-05	5.147691916720702e-05	5.757227816051345	61.429637332641455	SRGN;ZFP36;COX7A2L;DDX5;ID2;TXNIP;FOS;NEAT1;IER5;HSPA1A
140	Microbe_Perturbations_from_GEO_up	Leishmania amazonensis mouse amastigote GSE38261 microbe:260	10/346	2.502302651969899e-05	5.505065834333779e-05	5.704948646125117	60.44800478798375	ZEB2;RNH1;NR4A3;FABP5;CYBB;CD38;WFDC17;MT1;TMEM106A;LGMN
141	Microbe_Perturbations_from_GEO_up	Staphylococcus aureus mouse lung GDS4582 microbe:117	10/351	2.8272873737977694e-05	6.175918518650447e-05	5.619860847564833	58.8602180604031	SOCS3;NCF1;GPR35;RNF149;CCRL2;BCL3;WFDC17;MT1;VAV1;FKBP5
142	Microbe_Perturbations_from_GEO_up	Nippostrongylus brasiliensis mouse lung GDS2024 microbe:145	9/282	2.999202417384838e-05	6.505312285595283e-05	6.278139336391764	65.3841785471572	EIF5A;LDHA;FABP5;CLEC4N;CFL1;MCEMP1;LY6A;CALR;KLF2
143	Microbe_Perturbations_from_GEO_up	influenza A mouse lymph node, 3 days post-infection GSE57453 microbe:331	10/356	3.1878343572983535e-05	6.866104769565684e-05	5.537232233934036	57.33019719870581	LYN;SRGN;CD53;IFITM2;H2-DMA;GPR171;CD180;CYBB;LY6A;FOS
144	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi human fibroblast GSE13791 microbe:243	7/162	3.568896126426771e-05	7.633472270412815e-05	8.48731182795699	86.91575219315945	IFITM1;LDHA;IFITM2;RNF149;PMAIP1;PSMB8;LGMN
145	Microbe_Perturbations_from_GEO_up	Plasmodium falciparum human placenta, inflamed, chronic malaria, with prior infection control GSE7586 microbe:344	11/443	3.918046157063353e-05	8.322470457762156e-05	4.905023835716905	49.77290711801884	SRGN;CD53;MAFB;NCF1;CCRL2;PRKCD;TXNIP;CD38;PSMB8;FKBP5;C1QC
146	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa mouse corneal epithelial cells GSE41147 microbe:296	10/368	4.217536025643607e-05	8.89726778012487e-05	5.348340453499835	53.87744024272511	EPS8;MRPL52;SOCS3;PTPN1;EIF6;FABP5;BCL3;MT1;PABPC1;FKBP5
147	Microbe_Perturbations_from_GEO_up	Leishmania braziliensis human skin GSE55664 microbe:256	9/300	4.852845475027346e-05	0.00010167866709581108	5.884395956360724	58.45182480683819	LYN;SRGN;IFITM1;CCND3;IFITM2;CFL1;NINJ1;LGMN;C1QC
148	Microbe_Perturbations_from_GEO_up	HCV human Huh7 GSE20948 microbe:79	9/301	4.9792785049430174e-05	0.00010362282294070604	5.863944673493815	58.09785551963719	XBP1;PSMB5;TSPAN13;SSR2;DNAJB11;PABPC1;BZW2;EIF4G1;HSPA1A
149	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi human smooth muscle GSE13791 microbe:245	8/237	5.696183471714502e-05	0.00011774661136161522	6.6036278132348	64.53810702000935	IFITM1;CCND3;LDHA;IFITM2;RNF149;PMAIP1;TGFBI;PSMB8
150	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:34	9/307	5.797841407089785e-05	0.00011904901022557691	5.744119371864208	56.03641066662876	SRGN;SOCS3;ZFP36;ZEB2;ID2;CCRL2;CYBB;PMAIP1;IER5
151	Microbe_Perturbations_from_GEO_up	Streptococcus pneumoniae G54 human pharyngeal epithelial cells GDS3041 microbe:16	7/176	6.0432408541015145e-05	0.00012326610483862692	7.778698224852071	75.56215812212658	LDHA;MVP;CFL1;TSPO;TGFBI;PABPC1;HSPA1A
152	Microbe_Perturbations_from_GEO_up	Rickettsia prowazekii human endothelial cells GDS3848 microbe:83	11/466	6.180915231600762e-05	0.00012524486127191015	4.651572190186052	45.08052167252838	XBP1;IFITM2;PSMB5;EIF6;MRPS24;RNF149;BCL3;TXNIP;PABPC1;KLF2;FOXP1
153	Microbe_Perturbations_from_GEO_up	Uropathogenic Escherichia coli mouse urothelium, distal GSE6419 microbe:340	8/241	6.406031045026832e-05	0.00012895801057962513	6.488940244305051	62.65516666564957	DDX39;LDHA;XBP1;IFITM2;CFL1;LY6A;FOS;NEAT1
154	Microbe_Perturbations_from_GEO_up	Leishmania major human dendritic cells GDS5086 microbe:149	8/248	7.825230169977925e-05	0.0001565046033995585	6.297435897435897	59.54586052276648	SRGN;DDX5;LDHA;NR4A3;ID2;CCRL2;CST7;HSPA1A
155	Microbe_Perturbations_from_GEO_up	Yersinia enterocolitica mouse bone marrow-derived macrophages GDS1465 microbe:29	9/322	8.354895634641233e-05	0.00016601986164319353	5.464654610875027	51.31353191545951	SRGN;SOCS3;ZFP36;ZEB2;ID2;CCRL2;CD180;CYBB;FOXP1
156	Microbe_Perturbations_from_GEO_up	Brucella abortus mouse splenocytes GDS2859 microbe:216	8/254	9.240972088424504e-05	0.00018244996174581715	6.141963727329581	57.05441086594605	EIF5A;MRPL20;PTPN1;COX7A2L;DDX5;DNAJC7;LY6A;KLF2
157	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi mouse skin GSE13522 microbe:250	9/331	0.00010301914620076544	0.00020210125496710672	5.309473557257433	48.74413011732994	SRGN;LDHA;IFITM2;FABP5;WFDC17;FOS;KLF2;LGMN;C1QC
158	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis H37Rv human macrophage GDS3540 microbe:78	7/196	0.0001186148592651639	0.00023122390287133216	6.948500881834216	62.81186862109641	DOK2;TSPAN13;CD180;IL21R;MCEMP1;TGFBI;FOS
159	Microbe_Perturbations_from_GEO_up	Leishmania major human dendritic cells GDS5086 microbe:150	8/265	0.00012388372497154122	0.0002399760206995893	5.875785692906316	52.85955013765072	SRGN;LDHA;NR4A3;FABP5;ID2;TXNIP;CST7;HSPA1A
160	Microbe_Perturbations_from_GEO_up	lymphocytic choriomeningitis virus mouse spleen GDS4556 microbe:99	10/424	0.000136234513090268	0.0002622514376987659	4.611632092450507	41.0487496624602	XBP1;DNAJB11;LY6A;WFDC17;CRELD2;CST7;PDIA6;TMEM106A;MS4A6D;LMNB1
161	Microbe_Perturbations_from_GEO_up	Leishmania major mouse macrophage GSE52624 microbe:255	9/344	0.00013776699678421398	0.0002635542547176268	5.100043471960586	45.33911478085414	LDHA;CCRL2;CD180;NINJ1;LY6A;MT1;CST7;PSMB8;HSPA1A
162	Microbe_Perturbations_from_GEO_up	Trypanosoma cruzi mouse skin GSE13522 microbe:247	7/210	0.00018165517844361497	0.000345369104695268	6.464696223316913	55.68301633692263	EIF5A;TXNIP;LY6A;WFDC17;CALR;LGMN;C1QC
163	Microbe_Perturbations_from_GEO_up	Mycobacterium tuberculosis human PBMC GSE16250 microbe:237	9/358	0.0001856542314991947	0.0003508067687224047	4.891952040504076	42.029815418443626	IFITM1;IFITM2;DAD1;SSR2;CFL1;NINJ1;TGFBI;PABPC1;CST7
164	Microbe_Perturbations_from_GEO_up	Pseudomonas aeruginosa mouse cultured airway epithelial cells GDS3040 microbe:52	9/365	0.00021436945874146808	0.00040015632298407377	4.794043852950802	40.49916963015474	SRGN;NR4A1;ZFP36;BTG2;FABP5;CYBB;PMAIP1;FOS;HSPA1A
