leiden	PTPRC	CD3D	CD3E	CD2	TRAC	NKG7	GNLY	KLRD1	KLRF1	CD79A	CD79B	MS4A1	CD19	MZB1	JCHAIN	XBP1	DERL3	CD68	LYZ	ITGAM	CSF1R	CD14	FCGR3A	S100A8	S100A9	CLEC9A	XCR1	BATF3	CD1C	CLEC10A	FCER1A	LILRA4	IL3RA	PLD4	LAMP3	KIT	TPSAB1	TPSB2	CPA3	MS4A2	PECAM1	VWF	CDH5	CLDN5	ENG	COL1A1	COL1A2	DCN	LUM	PDGFRB	ACTA2	EPCAM	KRT18	KRT8	CDH1	SFTPC	SFTPA1	SFTPB	NAPSA	NKX2-1	SCGB1A1	SCGB3A2	KRT5	KRT6A	KRT6B	KRT14	TP63	SERPINB3	DSG3
28	1.7421037089256175	2.25427612649481	1.7206521057071655	1.7062657762711022	2.3019876352302004	1.4581021925511763	0.9040522020251837	0.5294946174048113	0.051904881030504765	0.13289999007300013	0.14199605344841548	0.04976506380503307	0.016612176475613354	0.320785398808407	0.2540546773258419	0.4697662130171735	0.06577938146289439	0.01781984190833948	0.20130269316913102	0.011573983035530666	0.007765591303731822	0.04389018203787894	0.0490073697361594	0.205744386289629	0.3524593676572618	0.0009079923363564318	0.0003605405057815032	0.002240194540046857	0.009262024460853816	0.006312201842873265	0.01102105964851458	0.0019485899779339805	0.0025864173740930423	0.0027060462550026	0.014895646891703244	0.010867832696347656	0.0819172137434633	0.3798476245157581	0.017784431596425558	0.01011029511018104	0.07853743226362901	0.013980908679771094	0.0006495649178690289	0.06387326486926574	0.038587855508289984	0.028895330673849605	0.024803608495311717	0.010356050621923477	0.02331742148398222	0.014079883572157137	0.1364361474233352	0.05268960381165823	0.0717020660555431	0.05630950447468852	0.006296164380870319	0.4074228677575723	0.20876866733626345	0.27726164139324094	0.0758870298207412	0.0033438900285460466	0.016933317736674107	0.08595821431433086	0.0014068863578684532	0.011268874475810431	0.0007462117436484004	0.0003547909971191946	0.0010473426271248557	0.018384340174318038	0.0
29	0.012796145265255144	0.009385152280862277	0.0056639474654237194	0.00710946060832726	0.011766660771357558	0.006342464430493256	0.010587576342292735	0.0035676465252095536	0.0013589288064897165	0.022713098063322862	0.0005470541154483872	0.0007612835800486833	0.0008084217364534206	0.002402200104049061	0.008005400100603428	0.996357117540672	0.015469662205842125	0.0028844442433781643	0.11052801770443613	0.004549062613152499	0.007297076862864347	0.04056094525393161	0.00640713074843332	0.014571700440139222	0.3384375103849789	0.0	0.0	0.04279360373898483	0.008370444711417159	0.005159856762034971	0.006650675119604293	0.0	0.004393943147079698	0.00550506154174217	0.23690481467392777	0.0019821614181754475	0.0074984088726225105	0.01567074781835779	0.0027643778591907985	0.00040671318910644346	0.0082035830568326	0.0009109959981456928	0.00031178971610419453	0.0024522863196750847	0.005599527411806528	0.04398830576687099	0.00361567616543678	0.0009709774265317169	0.0026448011988759834	0.00045576011922279715	0.030166034701392803	1.3857903085506407	2.1595078809773867	2.1747082556745982	0.6870125449255502	0.08865169282099185	0.7725296035771664	4.0787080916040335	2.2336101033654656	1.1577436643894086	0.3343869558733815	6.392054586939175	0.0	0.00013175991632091147	0.0	0.00014543869739196415	0.0024969894898893143	0.0	0.00030031745524261203
3	0.414835956479276	0.13979793099465426	0.07440955958166764	0.09006618849538664	0.12799044070568524	0.21116168324993304	0.10621301498510266	0.03326180088850084	0.011174337570809536	0.044888509822660586	0.11373347636735258	0.012905871952116904	0.004685837289199193	0.05563710916462381	0.12348180863803221	0.6062999318732238	0.04454979583682063	0.0953854272319814	0.15977829077331704	0.14501666446817332	0.01039689662410202	0.0425066231863173	0.018985138174657294	0.06673867792162703	0.15640566067133715	0.0	0.0	0.01448618998448379	0.004952165928725313	0.0068731194485210315	0.6033294475954762	0.0009388926396842065	0.047052250541234	0.002411692154715388	0.006532867437562074	1.3296779508975745	5.329710658543156	6.112408146457477	3.5599295957175796	2.2554923202219017	0.0125186579898407	0.008159039759764574	0.0007870100194409785	0.006101178923785987	0.021299358503616188	0.08820331845692762	0.07961101150865321	0.03781261993814968	0.08942701366138801	0.0017414205731859323	0.0233938154560058	0.025015501547342885	0.048375777503591205	0.049960732698950704	0.0040859861337295585	0.12170056283063076	0.05773859490764298	0.09825630344918358	0.04367292755844747	0.0026723136621646148	0.08648076380809148	0.17941133879228174	0.005312384347775598	0.014070311968979407	0.002032532015090703	0.012852184532574105	0.0010542560413189068	0.00665664076395925	0.0014040481818081993
30	1.4910545436242952	0.15014908528157855	0.05897265305002243	0.07119380460687853	0.8100501956613798	0.14036813668645257	0.1873515681151675	0.028789078576958577	0.0	2.4944834978073356	2.2733625708608325	2.6081390686140185	1.0511219419117637	0.861310421664355	1.6992160874811044	0.49960022845623075	0.1841950969395547	0.030869085738993572	0.1326492353814602	0.0031867034396167245	0.010224747315104239	0.022065205514872864	0.02886720950582807	0.07039571214789965	0.09676825927987977	0.0	0.0	0.01548593238065617	0.07887210186603669	0.005763065741134456	0.0070539960091112845	0.0008281196108863855	0.007409697258679144	0.04231046323904948	0.010760817933678297	0.008478310858817076	0.033270465592243746	0.09457710330370875	0.006197289941892755	0.0008581282311697581	0.03481451474512271	0.012202990583284414	0.0	0.020401236248791848	0.03016519094976363	0.011449404137532824	0.0073806976409144225	0.008616466053742576	0.006865447682931538	0.0031173418841815748	0.05873054398215216	0.024001729396290746	0.014392173595874334	0.03768967290035394	0.002539197418918152	0.14640169113459708	0.08737993258566437	0.09423995752717475	0.05080615033676279	0.0015343373100640057	0.031783730479171345	0.04353581675187611	0.01171826864963441	0.006522432815793788	0.0	0.0054257276698392405	0.0254062383373583	0.006217699494343126	0.0
31	0.04260077365756717	0.07941451351543877	0.052941503614274424	0.047703547062702495	0.10006890756482854	0.09693498481146974	0.10294894035867708	0.02229644864634504	0.012641857666478025	0.020568650110673985	0.005966838718928964	0.0062686985065125165	0.006982894634852079	0.056693665070538905	0.2776057651924055	0.6179650614662121	0.02673363120675462	0.06277872010123296	0.0765681116651799	0.0008060422455420166	0.004522291212572203	0.03752808750851139	0.010729396958602424	2.8227241519738797	3.8410065572370433	0.0002842243017811997	0.0	0.005414645544670216	0.0005539546420203252	0.0015381595528944497	0.00217124360389067	0.0012202766807841681	0.005506079779384882	0.00418755894581084	0.05665751727879056	0.0037703506518936645	0.02198500487628317	0.06028964739271641	0.010155880369401547	0.004323298569886058	0.0026356141703283566	0.012456844447419466	0.0	0.005427117577971164	0.003694036376947374	0.008387279205448961	0.0033325129487810365	1.5017376331734529	1.6104736736071879	0.000337615374001867	0.022695540323298364	0.2584169995656729	1.2660938978177434	1.6110254596604006	0.2959393027049611	0.06318239094058416	0.019215478300654162	0.015587539745503802	0.0045135979387237925	0.0007472726848350748	0.004368207385367781	0.03499437884050282	1.0329601017358494	2.0829770442587003	0.25685650457245496	0.4576364509025835	0.28634520442564204	0.7410346376779421	0.5286818430414157
32	0.003147151304835834	0.010008310598058992	0.0038061883155179194	0.005407874435291082	0.053838503859685735	0.008783465782058847	0.006233506175436924	0.0016085705482760334	0.004731627738120034	0.0009883247469612366	0.0007924352418124717	0.00029183896832532107	0.0007676108999440991	0.0014165495849862582	0.0013618754067367905	0.3938862177403851	0.01848347849418391	0.01213870771598428	0.008029475681940736	0.0006297146591235905	0.0005197468984938971	0.0049453147268253795	0.002233212852728632	0.040236944733419884	0.05139714055358387	0.00013519420404565634	0.0008521959953497486	0.002976754627614442	0.00026629036211193107	0.00020550849875128804	0.0	0.0	5.494817119014833e-05	0.00013168569273599943	0.031611731332461944	0.00028888128785403423	0.0024825655887928334	0.004819899117583907	0.0015443079475120779	0.00038936936367620697	0.0003567377948325076	0.005236541798879949	0.0	0.09214442154174797	0.00279393725418092	0.1596267682126743	0.12114884488929308	0.043641339159196775	0.14122549708379775	0.008429461852926982	0.03663126660940159	1.347741564931206	1.673937352593455	1.962325757545034	0.3220199018378986	0.000889033049726185	7.310067246284616e-05	0.00011105078901562641	0.0007562358006233728	0.0005383938273483112	0.00022395356938739917	0.0012736974941471972	2.757564996390851	3.6286929500697926	1.0619430903819354	0.45749993053094484	0.2895548871671652	0.12662084683204494	0.2756113953283881
33	0.03555033178801046	0.12255080232012049	0.045323620953833715	0.04145778544173333	0.0678983160673337	0.1076763592584878	0.19108349461495014	0.017832053396762727	0.0012056959039413715	0.01139968549235222	0.005923548308237685	0.005255383059436371	0.0011912949243791037	0.015592234723979845	0.12393897321969612	0.7671422844589307	0.010129701942380876	0.03280527283887214	0.19380629305860655	0.014674813794196233	0.029834897471021235	0.07340867790608495	0.04621532000817535	0.24236900371562056	2.232041401926479	0.0	0.0	0.015734192929124174	0.00442977203327603	0.0058181544548208345	0.005198792468223152	5.673594692888384e-05	0.004400862682651181	0.002460025748790199	0.08672290315348512	0.12852961452255626	0.055631093846514164	0.05134246399386227	0.0054347380401476185	0.0037916873705803734	0.027997952705773134	0.023671071281454997	0.0036280738156341153	0.025220388402165245	0.07339575188604179	0.6056541723100454	0.06584379007464311	0.03203782364011149	0.08464814002381932	0.003705727738426792	0.03782375594252698	1.5176207570578077	2.4191370906380505	2.2966618203612508	0.7831520259834037	0.01817282238629411	0.12372053823581203	2.724215915034834	1.2909415495641667	0.4153982610824504	0.00984680177545055	0.24467827308146198	0.0	0.010779743290878054	0.0	0.0004903639876640126	0.0003906353206070406	0.0011298755968784818	0.0004055206829026572
34	0.026091010950089123	0.008850079969358257	0.005172832688678591	0.005476554275174777	0.010106001411799629	0.009312825241367874	0.0373735330160224	0.001289943609287823	0.000293673613219837	0.010670268313365943	0.001281277228317762	0.000668704560765098	0.0013025689582183957	0.001980019857572412	0.04655375921394135	1.3401052467423367	0.020996578492472443	0.013819458680287753	0.22701719799622097	0.014650724592878354	0.01930806602983298	0.07304950448539699	0.030021393210710134	0.05282440937972244	1.519610357841673	0.0009142643107313264	0.00022177102432114335	0.04033901671222632	0.004841311013737009	0.012572188561145288	0.006587784384575823	0.00023319822636976882	0.0024659083860812	0.005675372618468023	0.6359904154740785	0.030957902530777785	0.023752700721048167	0.06554482408211254	0.00952691177018365	0.0018997409884982507	0.06914248029554988	0.00033338500200421933	0.0	0.0	0.02882649106618458	0.22173025027994508	0.0008149186224683431	0.00030467345915005266	0.0	0.0	0.01833283181678394	0.9450357207149849	1.714822376839461	1.8286010455203854	0.5225981626206375	0.011016050792548096	3.9272371672343303	3.5078926650481037	3.153010776695718	1.0201956764799816	0.016476885616784988	4.901422803819397	0.0	0.0006188323858526557	0.0	0.004699664659404766	0.006839506701722606	0.0	0.0006187206398558646
35	0.06408878807066576	0.3042249386316369	0.09230049027990983	0.08773941932736465	0.2276842024948653	0.46275972169391	0.6684441544099438	0.04300583045208983	0.006434787195859216	0.07427357683351098	0.0451003041694406	0.02262320351039498	0.009468419928143774	0.26729230248904445	0.22811489019932926	0.8620254721609939	0.13929178960190236	0.15988300268957728	0.24355067549717807	0.0100254222514714	0.016776589627242447	0.12432222040372527	0.052613886349214524	0.48067746462810435	1.3433647637730104	0.0	0.0	0.022616798405328105	0.019144960957381642	0.006848576973836327	0.007979061819336355	0.0015587649437432893	0.0016900197473023251	0.005500504960656418	0.08596836288855808	0.08574407104415115	0.07787569579817136	0.40488095543461977	0.018578491377369367	0.0028979139726444158	0.017082756807165932	0.014089276603778397	0.000739498793783907	0.4327557009228307	0.047461732503485475	0.0945623440933957	0.17949248336204585	0.013042699926102427	0.016869583650319268	0.0012356660856639456	0.046348360925799956	1.2897199496784315	1.1736604042470242	1.0672628559995563	0.30556141092353584	0.056742146326084895	0.07594466555384323	1.017363328099918	0.21935643367955793	0.14572816108860825	0.0012715561118656305	0.21548359868481204	0.0004181363459997017	0.4158388167305691	0.03713359074778066	0.005369026025721438	0.0	0.6158740215132885	0.0007939426082578846
4	1.8512798250504177	1.2671145601886924	1.1429701503005139	1.0412890255112115	0.9440935602767476	4.051505823791421	3.4018296211215877	1.9929392891264266	1.1987708914154904	0.016539751385455374	0.11265212211251269	0.017008228723433425	0.0024360942520918094	0.02903051318129139	0.10573527887876082	0.7310505944474871	0.005631851299975363	0.005196086489219537	0.12951454235061696	0.1948523957682604	0.006578175721512664	0.025878093535805807	1.4555296183499933	0.06395490534882971	0.09979094867053077	0.0008646488601667185	0.0	0.0018750166121538935	0.0037330513399268734	0.004017026135265955	0.004745855022071294	0.0011896555610573607	0.0011601782097854583	0.0032445177493597697	0.0022561088335023836	0.0005530909056546945	0.011048345065231814	0.05161371031123065	0.007103363016057854	0.0014323546590099716	0.05603342243246698	0.0008806936936130099	0.0002815461310649475	0.004476012154322704	0.016560393357003763	0.005233188172437806	0.0077823357766011675	0.00943888881656728	0.008679437922749153	0.07152315531811425	0.04388821853286969	0.011217672881913495	0.022618061262889427	0.026640287854096712	0.0030893671612109088	0.09635124569164329	0.025007335356820756	0.048459088820243516	0.011487613870131561	0.001434020040160056	0.13101580174057514	0.055337451495769616	0.010492843258767693	0.013525146691368804	0.0021806033276195163	0.006571770729677371	0.0009940551453402713	0.003563254317487545	0.002534738555553871
5	1.609145168010364	2.0221038121730732	1.386554852089353	1.7712978943723814	1.9771529145045281	0.5034510295444256	0.28099049455455133	0.07716925170378353	0.012656929534432487	0.010983644556816573	0.077087382309217	0.014256820782770704	0.0003925877771596546	0.05245390707805154	0.10377815828761772	0.5014317336844971	0.005805548186238585	0.007676449897770192	0.13049093921450558	0.00787004836577152	0.0028784534098990574	0.012130003144799664	0.019125665418307763	0.1080720867474344	0.22032466396055558	0.00026135498513081795	0.00017576403339814487	0.013942376825752981	0.0010649708344101932	0.0026753934617815243	0.0018146949301743025	0.0008192060564969133	0.0016323595706346377	0.0012399577936410987	0.003248377018424302	0.00396100819584304	0.042567802900356035	0.13522709439088218	0.01048844223927099	0.0014320289242925593	0.014158543420552928	0.005571988876809692	0.0027896448120373262	0.008665157982142728	0.014408397943806417	0.06114416897138704	0.03462214148246763	0.031123065062923394	0.051555132377870905	0.0005355835993770121	0.05967601148884996	0.00893207994664881	0.03854233387838598	0.03205669937172916	0.0018695790036352203	0.23798730938077284	0.05944745766267296	0.03670738975654684	0.014296204015731374	0.0008246866551682783	0.08190092470901793	0.034795845997933804	0.013283868338675096	0.024682819688577332	0.0018894281347325423	0.015169134317791771	0.0005615735217713056	0.002310752198891175	0.000488494667669073
6	1.2112755918086535	0.272671480645099	0.17240887272108033	0.3364273422186536	0.3028942499961923	0.3133427669339656	0.15597878800106257	0.05503323315098111	0.017820392017490572	0.022040657176557957	0.03280237879514474	0.009702049609202035	0.008369741935925814	0.019373283553807838	0.07402975127147668	0.5390288654655685	0.014534429407188127	0.29692716510935047	2.582165611331585	0.12126965521763708	0.5555326233154371	0.43152150989988053	0.2031520833393906	0.1964405801200779	0.37963587290651385	0.24007253485112723	0.034556340099682316	0.19446564614702422	0.8954548290515174	0.9542161699352862	0.8291602405160284	0.01777215996340872	0.07919217809883079	0.47747142747249827	0.26579246299511605	0.007266338562358388	0.011496024739400928	0.03681069984552695	0.0029906742057871374	0.0007260085192315592	0.17351079317613244	0.001324350351936657	0.0002664509519164169	0.002104278070340809	0.24055205584926626	0.010690045624583207	0.014141499008153351	0.0066216989245919695	0.017623151593634326	0.013827944192725749	0.022575840520419433	0.027079176480743542	0.052954591377353845	0.04578139882173838	0.030805589719436994	0.05442416811263895	0.03204730945389216	0.07881254283604194	0.0413469915413327	0.00501332917163201	0.10651889949313097	0.13003791558880015	0.010806250690176296	0.011451098255660291	0.001714705307694109	0.006609920045997446	0.0012082916084908606	0.0024824875917164265	0.0023325258468237225
7	1.728034060213907	2.8869643044183384	1.853406355328012	2.176013087063759	2.5499866153758344	2.6992425686285206	2.4207001645508277	1.3366087135794609	0.0063794511387138	0.026194983851026796	0.1362015025423323	0.013750746227533275	0.003603146341021209	0.11591265457838412	0.14126473697336936	0.4393977205382051	0.018742277966151223	0.0021446365149770286	0.12402759587386432	0.003649411379877259	0.009496772827418823	0.023473441153998416	0.02580840597432593	0.11466257702537802	0.24657829086690583	0.0	0.0	0.01734042332822053	0.002547094501631326	0.004087022169419749	0.005089841597385971	0.0018621357580544604	0.002880672952084813	0.0030560368665728736	0.013927616921933545	0.0010692571886244994	0.05573253816936053	0.1991766458871078	0.014632865008882731	0.002074007430406323	0.13914141055544554	0.00022245428928388962	0.0	0.0020882792716460266	0.028299972343223758	0.055159755026575476	0.05336577467224569	0.019133470106733216	0.04574704847699654	0.013567811368035124	0.0970249816816779	0.01015579093736468	0.034811664009028714	0.030144709259787898	0.0023960049814409842	0.03691499442966958	0.02065220585601691	0.028904871620572026	0.010364215160915562	0.00046008544871063516	0.10994899372357575	0.04294213432170348	0.021543151880673336	0.03793231633830669	0.003508123925284677	0.010411080617573112	0.002248184934226602	0.015770502031012677	0.0027698518024803663
8	1.7348592331541475	2.4009867985430318	1.5042244450364537	1.9179645615593368	2.8675741581155374	0.19592931700215002	0.17642463009204087	0.03090819199643361	0.004602209060737512	0.12502557275447843	0.45231312308187965	0.009644883508836757	0.0010125080428765774	0.18012860908809963	0.10465177973163234	0.31530509679535423	0.013195344088289465	0.0049245832981122785	0.10083803511559912	0.006328796254984574	0.0046141977754469475	0.022562988591868564	0.014519081387585451	0.057491294012413575	0.16975062624841322	0.00043452834097059914	0.0	0.015526042005776083	0.0037652284822980884	0.003699514310612347	0.0029601869186463873	0.0007656018188362725	0.0030111391117237703	0.003309475133777649	0.028169084227078093	0.004496881696058871	0.07338272843769496	0.24190827556180605	0.022221399579812253	0.005973695007376537	0.008179387796786872	0.0011097309855091484	0.0001532940255042673	0.008465665924708878	0.01728486891004664	0.084741430534515	0.0703568727305977	0.029909747882422122	0.05749183699641796	0.0036057254444438643	0.14579600591455058	0.01909918094173827	0.05466276268704947	0.042744375999950124	0.011487118565322989	0.03544931936941202	0.01468946832372032	0.04039808215780232	0.02263166795243038	0.0018243593973920383	0.04180355228651484	0.03750540828179192	0.02023379294440857	0.0184399445083271	0.0034333327886633875	0.012815706656998528	0.0018210696468866274	0.0043228547942345055	0.003680562061455615
9	0.8924490705796645	0.08690964521285678	0.04694450411508317	0.05909351758440753	0.06620845865720626	0.14520474863219482	0.14367845647699706	0.03503559441650427	0.006014565195145046	0.0035153446191317937	0.002315627615181504	0.0016322427153580349	0.002135463935211867	0.00593989786098708	0.023323126337557273	0.6863171473805075	0.0016810204203892266	1.248473244875241	3.1099602522990635	0.6046287998829234	0.2409526035587576	0.4686604425175389	1.7684263313827309	1.8751799049010935	2.4510692990461087	0.005256354190273774	0.002348828307507601	0.20844628672803353	0.007796482467377166	0.18357498931658475	0.005181520199949931	0.0021134305062993617	0.35886658520159875	0.007225161313561413	0.015022750565793417	0.0001424834321312889	0.009338024298031532	0.014712155726075605	0.002527341853010934	0.00112904396358233	0.521729190525998	0.009524178973664149	0.0034128034898957336	0.007569392185517151	0.3809053924176726	0.005054127662622638	0.001535563147093498	0.008898339590920587	0.005341998902815253	0.000515941167887373	0.0438446133843588	0.003237982679622355	0.03373143125275682	0.027018700212948582	0.002051587185220656	0.2722486572933682	0.07210954555006852	0.05399338617582713	0.0217872601305305	0.0007563198370257764	0.2463319581794904	0.040666900778753005	0.00045145885799147297	0.00044793428639266136	0.0010135453297391052	0.0	0.0003849043276292395	0.0	0.00013316393244925187
