1152	3	PABPC4
13476	3	DLD
32227	3	PSMD8
27078	3	BCL7C
31741	3	ATP5F1D
31405	3	GADD45B
33177	3	MAPK1
33249	3	SNU13
24977	3	HIF1A
30453	3	ZMYND8
30517	3	TM9SF4
29764	3	LPIN2
29614	3	RNMT
15632	3	ATP11C
27476	3	NFAT5
26511	3	N4BP1
26918	3	UBFD1
27106	3	RBL2
26055	3	LACTB
16230	3	ASAH1
31278	3	MED25
32028	3	NAPA
32321	3	CYTH2
31880	3	KLF1
31494	3	COPE
12278	3	SP4
12626	3	CHCHD2
17243	3	SPIN1
17551	3	EDF1
20759	3	RAB11FIP2
29034	3	UBTF
29197	3	RPS6KB1
18910	3	CRYAB
23001	3	CAPRIN2
22040	3	CAND1
22706	3	GOLT1B
11589	3	SASH1
11233	3	FBXO9
9977	3	BRIX1
7269	3	HES1
5553	3	GNAI2
4090	3	NRBP1
31944	3	NDUFS7
2010	3	CAPZA1
989	3	C1orf21
1261	3	UCHL5
2691	3	KDM5B
1065	3	ATP6V0B
26078	3	RCN2
4846	3	CREB1
10936	3	PHF3
12105	3	TNFAIP3
10778	3	FOXO3
4874	3	AFTPH
23563	3	WBP4
23945	3	HSPH1
22570	3	NFYB
2616	3	TARDBP
8623	3	PDS5A
17326	3	GLIPR2
21343	3	EGR2
22485	3	MED13L
15569	3	USP9X
11698	3	TRERF1
15443	3	UPF3B
3468	3	IL1B
31587	3	ALKBH7
32368	3	VASP
29904	3	BMP2
31352	3	IRF3
27828	3	BECN1
1294	3	AHDC1
14781	3	HNRNPH2
22263	3	YEATS4
2120	3	HP1BP3
32595	3	KLF2
13601	3	CASD1
12742	3	MKLN1
13851	3	CALU
27960	3	CD68
24479	3	DAD1
15607	3	FGF13
31993	3	UBE2M
1040	3	PPT1
14792	3	RLIM
9487	3	NDUFA2
16769	3	KHDRBS3
29615	3	EMILIN2
28151	3	WBP2
3195	3	TMCC2
19124	3	RTN3
15842	3	SARAF
11268	3	AKIRIN2
19754	3	PHF21A
11079	3	REPS1
1915	3	PIGC
4667	3	CAB39
22190	3	SCYL2
13106	3	KDELR2
12685	3	MYO1G
29189	3	KAT7
4380	3	WDR33
21093	3	STAM
17233	3	SMC2
17785	3	UBAP2
11599	3	CNPY3
10990	3	TMEM14B
11882	3	HMGA1
11693	3	MTCH1
18633	3	FCHSD2
20479	3	SORL1
25565	3	ADAM10
8031	3	USO1
21823	3	GABARAPL1
22993	3	SNRPF
23976	3	SLAIN1
25637	3	TCF12
26099	3	GTF2A2
26330	3	SRP14
25990	3	BAHD1
26220	3	ANP32A
16129	3	NCOA2
25574	3	IGF1R
28298	3	ARRB2
29885	3	SMAD4
32203	3	EMP3
2330	3	C1orf43
1440	3	SRP9
1144	3	CNIH4
4520	3	UBXN4
5488	3	DYNC1LI1
6676	3	GASK1A
7183	3	DCAF1
9707	3	PLK2
10000	3	IQGAP2
10265	3	RNF145
10338	3	TNIP1
11834	3	PHIP
12077	3	PNRC1
16582	3	GOLGA7
16209	3	NSD3
20840	3	ADD3
19073	3	SSRP1
20406	3	NCAM1
21592	3	ITGB1
23923	3	SAP18
18919	3	NKAPD1
9920	3	CSNK1G3
25036	3	MBIP
1708	3	RABGAP1L
3000	3	GGPS1
9537	3	CETN3
5172	3	TRIP12
13343	3	SEMA3D
27637	3	C16orf87
8437	3	DCK
25182	3	ANKRD9
24549	3	ATP5MJ
19747	3	MED19
14724	3	AIFM1
16192	3	ATAD2
25714	3	RNF111
5732	3	APPL1
13847	3	BRAF
829	3	TAGLN2
859	3	FCER1G
27855	3	UBE2Z
27884	3	SNF8
27112	3	RSPRY1
27672	3	NAE1
32218	3	ARHGAP35
2331	3	BSDC1
34037	3	U2AF1
34265	3	CSTB
683	3	CAMK2N1
2106	3	ARPC5
8398	3	SMARCAD1
1867	3	S100A11
6846	3	STT3B
5804	3	RPL22L1
5882	3	TIPARP
6889	3	TTC14
6590	3	TOPBP1
6522	3	TASOR
8556	3	HSPA4L
9007	3	NDUFS4
10223	3	EBF1
12668	3	BRI3
16879	3	CTSB
17530	3	STRBP
22314	3	C12orf50
25166	3	ZFYVE1
22591	3	FRS2
25755	3	CLPX
29594	3	SNRPD1
19065	3	RNF214
31362	3	UBXN6
28494	3	ATP5PD
19443	3	DDB1
20281	3	SF1
12787	3	COPS6
21087	3	DDIT4
8261	3	RBPJ
29410	3	TTC39C
7105	3	UQCC5
8355	3	IRF2
8984	3	IL7R
2840	3	AHCYL1
15712	3	MECP2
17988	3	ZBTB43
26213	3	SIN3A
28987	3	CHD3
8499	3	GYPA
8174	3	USP38
29174	3	USP32
9761	3	ZNF131
21800	3	CTBP2
9946	3	PHYKPL
19237	3	EIF3F
17453	3	ANAPC2
27232	3	CHD9
21418	3	ZNF518A
29379	3	NDUFV2
16302	3	GRINA
29162	3	CYBC1
28113	3	MEIOC
33668	3	PITPNB
16453	3	EXT1
6920	3	BRD7P2
33395	3	THAP7
28988	3	FMNL1
26056	3	RPS27L
1928	3	FAF1
2906	3	RNF220
25780	3	CHP1
3733	3	C2orf88
1090	3	MMP23B
11815	3	HLA-DRB1
10672	3	HDAC2
739	3	CR1L
1881	3	GPATCH3
6602	3	SELENOT
21146	3	SGMS1
30256	3	MAFB
6895	3	DNAJC19
10146	3	VDAC1
19212	3	PPME1
1092	3	MMP23A
27058	3	CKLF
11240	3	NOL7
21144	3	MAPK6P6
1262	3	SMIM1
6392	3	ARPC4
30884	3	RPL36AP51
4997	3	MRPL33
30106	3	RBM12
8158	3	SERBP1P5
9483	3	ANKHD1-EIF4EBP3
25622	3	HMGB1P6
13521	3	GTF2I
22136	2.999997	HSPE1P4
10345	2.972222	FAM153CP
30479	2.952501	PPIAP2
26101	2.833349	RPS3AP6
28404	2.833332	KANSL1
1421	2.666666	H2AC20
11217	2.666666	HLA-E
24009	2.566668	H3P36
33151	2.5	SRRD
24703	2.5	VTI1B
26851	2.5	NPRL3
16535	2.5	UBE2W
23330	2.5	PSMD9
22243	2.5	CHPT1
10103	2.5	PPP2CA
5053	2.5	CHMP3
12253	2.5	ARL4A
4939	2.5	EIF2S2P4
10862	2.5	PHF10
21617	2.5	ABI1
19945	2.5	CASP1
8139	2.5	BMP2K
27620	2.5	FTO
29153	2.5	EIF4A1
4052	2.5	DPY30
5006	2.5	SPDYA
22296	2.5	MBD6
15807	2.5	PCMTD1
27295	2.5	CHTF8
10061	2.5	ZNF354C
22991	2.5	R3HDM2
18549	2.5	ZFP91
30582	2.5	LIME1
19919	2.5	CARD16
11885	2.5	MTCL3
25629	2.5	PIN4P1
6379	2.5	TMA7
6064	2.5	RPL7P15
2648	2.5	MTATP6P1
27959	2.5	SENP3-EIF4A1
22681	2.416667	RPS26
22468	2.25	EIF4B
69	2.25	RPS27P9
11277	2.25	H2AC15
13555	2.166667	POLR2J
13135	2.166665	COG5
4944	2.142857	RANBP2
20291	2.133333	NUP98
7056	2.055158	RPL21P39
8327	2.033335	H3P14
23645	2.033333	FTH1P7
1295	2	FGR
11730	2	GCLC
18869	2	ZNF195
13252	2	DBF4
10839	2	PSMB1
14169	2	CDKL5
19745	2	PIK3C2A
30927	2	PLAUR
17527	2	RABGAP1
24849	2	MAP4K5
19336	2	CD6
21535	2	ZMYND11
29384	2	RALBP1
21583	2	ZRANB1
24242	2	MNAT1
14932	2	FHL1
21895	2	STRAP
3144	2	DEPDC1
10665	2	HSF2
33414	2	TYMP
1392	2	KPNA6
5755	2	ARHGAP31
24647	2	ARID4A
5625	2	TBC1D23
25490	2	PSMA4
4765	2	CAPG
9213	2	CTNNA1
15038	2	OFD1
7933	2	POLR2B
8270	2	ARAP2
390	2	TPR
10761	2	HEBP2
25026	2	SYNE2
21400	2	MRPL43
6721	2	DCBLD2
20918	2	GDI2
2767	2	ATP2B4
29194	2	VMP1
32238	2	U2AF2
2678	2	SPEN
28087	2	MAP2K4
21475	2	SLK
21195	2	FAM107B
4273	2	MTHFD2
26348	2	MYO9A
32851	2	DDX3Y
26106	2	PKM
6505	2	RASSF1
4782	2	PSME4
3188	2	NUCKS1
24869	2	SPTB
25310	2	EXOC5
28160	2	MNT
12687	2	ING3
29208	2	SREBF1
20597	2	UBE2D1
14890	2	SMC1A
9796	2	SDHA
5124	2	CLASP1
2670	2	ENO1
15479	2	MBNL3
32434	2	ARHGEF1
15635	2	PAK3
29937	2	CST7
14950	2	ARAF
25128	2	PPP2R5C
16355	2	VDAC3
27247	2	KIF22
22084	2	RAB21
12135	2	SESN1
7289	2	CLDND1
25127	2	HSP90AA1
5427	2	STK17B
23779	2	PDS5B
3269	2	HADHA
10257	2	RBM22
31945	2	BAX
9934	2	UIMC1
27727	2	GNAO1
4475	2	GMCL1
20111	2	AAMDC
29970	2	SLC23A2
30691	2	TMEM230
22212	2	PEBP1
17930	2	SPTLC1
1882	2	NUDC
27123	2	GNPTG
3515	2	MAP3K20
9544	2	SEMA6A
18174	2	NANS
11081	2	FKBP5
32420	2	POLR2E
31628	2	MKNK2
33090	2	OSM
33334	2	SF3A1
33541	2	CYB5R3
33125	2	SYNGR1
33874	2	EP300
24740	2	KHNYN
25279	2	DDHD1
24552	2	SNW1
25094	2	ERH
24490	2	PSMB5
24799	2	SEC23A
30560	2	ADNP
30444	2	PRPF6
30295	2	ADISSP
30350	2	SAMHD1
30156	2	MAPRE1
29684	2	USP14
29390	2	ANKRD12
14355	2	PSMD10
15533	2	MOSPD1
15541	2	NAA10
15548	2	PGK1
15502	2	GATA1
15614	2	SMS
22129	2	EEA1
14625	2	TIMP1
23450	2	KPNA3
27486	2	NUTF2
27447	2	USB1
27690	2	UBE2I
27107	2	RPGRIP1L
25662	2	BLOC1S6
15805	2	ZDHHC2
16262	2	NDRG1
32444	2	NUCB1
32230	2	RELB
31713	2	KLC3
31000	2	CD37
31559	2	STX10
31426	2	RETN
32058	2	LILRB1
31595	2	C19orf53
31027	2	TIMM50
32572	2	SLC1A5
32188	2	TYK2
32175	2	RABAC1
31692	2	KXD1
13866	2	PMPCB
12396	2	BET1
13160	2	ZC3HAV1
12962	2	RBM28
12290	2	GLCCI1
13060	2	YKT6
21105	2	DDX50
21551	2	SEC23IP
21107	2	VSIR
21155	2	PPP3CB
21686	2	TNKS2
21311	2	ARHGAP21
20685	2	CPEB3
21494	2	TASOR2
21516	2	CCDC6
27895	2	CBX1
29240	2	INTS2
29228	2	RAB5C
28453	2	COL1A1
29352	2	HDAC5
28256	2	SMURF2
28964	2	DUSP3
8463	2	DCUN1D4
8528	2	FBXW7
8460	2	STIM2
20137	2	KMT5B
19087	2	UBE4A
19733	2	SOX6
19610	2	AIP
20080	2	CHKA
22834	2	PRDM4
22482	2	CORO1C
23339	2	ALDH2
22809	2	NAA25
22892	2	ARHGDIB
22439	2	EIF2B1
22387	2	COPS7A
22398	2	TPI1
22472	2	LDHB
10472	2	KCTD20
11671	2	PHACTR1
11844	2	MDN1
11931	2	ZNF451
10964	2	ALDH5A1
10619	2	SENP6
11394	2	PRPF4B
11559	2	LY86
9563	2	HSPA9
9713	2	CERT1
9931	2	FAF2
9624	2	DROSHA
9104	2	ARRDC3
8968	2	GOLPH3
10121	2	MACROH2A1
6711	2	KPNA1
6954	2	PCCB
5521	2	KAT2B
6278	2	ECT2
6083	2	TFG
32686	2	USP9Y
5693	2	SNX4
6577	2	ABTB1
6084	2	WDR48
6307	2	PEX5L
6140	2	SSR3
4406	2	DGUOK
5037	2	SF3B6
5250	2	STAM2
3734	2	PSMD14
4175	2	MOB4
5090	2	ODC1
4941	2	GORASP2
3898	2	PRKD3
4669	2	ATF2
2507	2	PARK7
2408	2	RGS2
57	2	RRAGC
1359	2	AKT3
2450	2	APH1A
1248	2	PRDX1
1750	2	TMED5
96	2	OSBPL9
5725	2	STAG1
32588	2	STK11
24090	2	UCHL3
9321	2	ELL2
4442	2	NDUFB3
24810	2	YLPM1
25112	2	DNAL1
5342	2	ATL2
3872	2	CRIPT
12100	2	OGFRL1
20975	2	SMNDC1
11968	2	PCMT1
9505	2	CYSTM1
10999	2	TCP1
22058	2	WASHC3
8775	2	TMEM131L
27056	2	TENT4B
3177	2	TRMT1L
22740	2	TBC1D15
5790	2	TNFSF10
2230	2	COPA
13068	2	INHBA
1371	2	RNF11
23875	2	ZC3H13
22551	2	NFE2
14944	2	FAM199X
14901	2	RAP2C
30261	2	CHD6
30334	2	DDX27
12011	2	GLO1
5307	2	LRRFIP1
23749	2	RAP2A
24038	2	TM9SF2
14975	2	RNF113A
14976	2	NDUFA1
30143	2	PPDPF
29933	2	SNRPB2
15200	2	KDM5C
31541	2	PRMT1
31355	2	TSKS
15673	2	UXT
17987	2	NUP214
2078	2	UBR4
27657	2	FBXL16
32539	2	SMARCA4
12600	2	GNAI1
13120	2	ATP6V1F
13966	2	LRRC4
13689	2	IRF5
29784	2	PSMG2
29309	2	TXNDC17
31515	2	CDKN2D
32844	2	RPS4Y1
31398	2	ABHD17A
15403	2	MOSPD2
32182	2	ELOF1
31499	2	PRKCSH
31563	2	BST2
31994	2	CHMP2A
32220	2	TMEM160
15307	2	UBA1
30649	2	ACSS2
9803	2	DIAPH1
27808	2	RARA
6423	2	DHX30
4665	2	IMMT
21638	2	PTPRE
27979	2	INPP5K
1250	2	NASP
30115	2	OSER1
9881	2	AP3B1
31311	2	PRAM1
18481	2	RRAS2
22341	2	ZFC3H1
29734	2	MBD2
25399	2	DPH6
2640	2	GSTM3
22386	2	ARF3
5127	2	MYCN
4430	2	CMPK2
29580	2	RELCH
9897	2	DOCK2
29632	2	RNF138
10330	2	APC
9112	2	NREP
17117	2	OSTF1
17105	2	NAA35
23250	2	MSI1
22523	2	CD63
23139	2	OS9
502	2	DHX9
1714	2	NPL
22113	2	PLXNC1
22338	2	WASHC4
6105	2	ACTL6A
3725	2	TANK
7099	2	SKIL
2020	2	EPRS1
5192	2	BIN1
18115	2	TOR1A
17627	2	ATP6V1G1
17155	2	TEX10
17603	2	DPM2
18011	2	PSMB7
16157	2	DERL1
11670	2	FAM8A1
16046	2	SDCBP
25759	2	PAQR5
4445	2	DYNC2LI1
21150	2	ATAD1
5895	2	DNAJC13
21364	2	ANXA7
4223	2	PPIG
4250	2	OLA1
8232	2	BLTP1
8046	2	SEPTIN11
8418	2	ENPEP
33287	2	GUCD1
23255	2	AEBP2
22774	2	GLIPR1
23428	2	DUSP6
22349	2	FAM222A
22546	2	MYG1
22692	2	ANKRD52
25529	2	SCAPER
26279	2	SKIC8
25532	2	USP3
25824	2	FURIN
26593	2	CDH11
26970	2	TCF25
28015	2	COPS3
29263	2	GID4
28952	2	NPEPPS
27898	2	SKAP1
29385	2	SS18
27964	2	SAT2
29101	2	CBX4
31558	2	BRD4
34224	2	IFNAR1
19791	2	SCYL1
4016	2	RNPEPL1
32570	2	MYO1F
745	2	PGD
2185	2	PSMA5
362	2	MPC2
662	2	HMCN1
371	2	ILF2
527	2	GALNT2
4626	2	MBOAT2
5055	2	AMMECR1L
3636	2	ZNF385B
4187	2	UBR3
4186	2	HSPD1
3938	2	HES6
4032	2	RETREG2
7153	2	ARL6IP5
7181	2	MANF
8081	2	PLAC8
8582	2	ANK2
9463	2	NDUFS6
10210	2	MARCHF6
10026	2	OTULINL
9760	2	PAM
10348	2	ATG12
10050	2	CXCL14
10064	2	FAM193B
12681	2	LUC7L2
15510	2	SH3KBP1
15448	2	MSN
14626	2	ZMYM3
15722	2	TAF1
14657	2	ZNF711
15761	2	HMBOX1
17997	2	ZNG1E
17241	2	STOM
21703	2	RSU1
21344	2	TAF5
20146	2	BTBD10
19002	2	ADM
20386	2	INCENP
20350	2	VPS51
23398	2	TMEM263
21527	2	IPMK
6728	2	MAGI1
588	2	NEK7
2304	2	UHMK1
8944	2	JMY
9845	2	CWC27
27137	2	CARHSP1
9557	2	CAST
8140	2	SCOC
7178	2	UBP1
4467	2	RPIA
12078	2	SRSF12
16615	2	PIP4P2
9862	2	LARP1
21633	2	KCNMA1
1382	2	SASS6
16834	2	NRG1
26825	2	DDX19B
15346	2	TSC22D3
1895	2	UBXN11
14962	2	CUL4B
12460	2	PPP1R9A
27357	2	RNF166
9543	2	RAPGEF6
26391	2	ACTC1
828	2	PSMD4
2798	2	BTG2
26846	2	AMFR
20344	2	JAML
1737	2	S100A1
13537	2	ORAI2
31847	2	EMC10
1840	2	BEND5
119	2	MAGOH
2656	2	USP24
1264	2	GMEB1
2525	2	JAK1
22	2	RBP7
849	2	RBBP4
2958	2	ATF3
1488	2	RBM15
5064	2	REL
5063	2	PEX13
5150	2	NUP35
7206	2	FSTL1
807	2	CCT3
6142	2	PSMD6
7082	2	SLMAP
6461	2	CCR1
5953	2	UBXN7
8563	2	PGRMC2
7845	2	ADAD1
8502	2	HHIP
8506	2	ABCE1
8507	2	OTUD4
9171	2	PGGT1B
10233	2	TENT2
15821	2	SPIDR
9120	2	PHAX
14250	2	BRWD3
20619	2	MARCHF8
24683	2	GTF2A1
19914	2	PCF11
25068	2	ARF6
21352	2	DDX21
19013	2	CEP57
20720	2	DPCD
29653	2	CYB5A
19333	2	WEE1
15657	2	BEX3
19802	2	NAV2
29845	2	MAPRE2
17267	2	PBX3
28776	2	PHB1
27744	2	CRK
20272	2	IGF2
19942	2	CD3D
32326	2	TPM4
31877	2	MIDN
27274	2	ANKRD11
28666	2	DNAJC7
27333	2	THAP11
4416	2	MMADHC
5558	2	KCTD6
10035	2	DNAJC21
8442	2	CXXC4
8340	2	ATP5ME
33669	2	MN1
1339	2	SLC30A1
29554	2	CDH2
23085	2	STAT2
22117	2	GTSF1
16359	2	MTSS1
31865	2	NRTN
20740	2	PGAM1
16750	2	CHD7
10473	2	ZNF318
34074	2	DSCAM
30644	2	ZNF217
29848	2	ZNF24
19508	2	ANKRD13D
19507	2	GRK2
22813	2	HECTD4
5756	2	PARP14
10179	2	GLRX
3994	2	MZT2A
7765	2	STOX2
6785	2	DAG1
21966	2	THAP2
4401	2	NABP1
28187	2	PHOSPHO1
5915	2	GOLIM4
5930	2	FBXO45
22609	2	LEMD3
26197	2	MGA
8583	2	FAM241A
28556	2	YPEL2
6075	2	PSMD2
20300	2	CKAP5
10176	2	RFESD
28521	2	CTDNEP1
4499	2	HOXD8
6980	2	USF3
18705	2	DSCAML1
15374	2	RPS6KA3
6521	2	ZBTB38
22602	2	CD163
18903	2	POLR2L
19717	2	RIC8A
16533	2	PLEC
31922	2	SELENOW
8280	2	MRFAP1
16305	2	CYC1
23089	2	ZNF664
31152	2	GADD45GIP1
22906	2	PTPN11
2473	2	ZBTB18
16970	2	MAF1
24492	2	C14orf119
32586	2	TMEM86B
23678	2	CSNK1A1L
14143	2	MED14
6581	2	HCLS1
11986	2	H2BC4
6353	2	HIGD1A
32455	2	ACTL9
32104	2	ZNF101
9574	2	C5orf24
15371	2	VCF2
34175	2	TTC3
5240	2	SLC8A1
26006	2	LYSMD4
2138	2	SELENOF
14981	2	BCOR
16545	2	RBM12B
12009	2	BTBD9
33330	2	UQCR10
4553	2	KCNK12
9671	2	EFNA5
20349	2	MAML2
22471	2	NELL2
15205	2	MED12
33846	2	EIF4ENIF1
13282	2	RBM33
34013	2	SUMO3
20472	2	SIGIRR
27206	2	SOCS1
650	2	SMYD3
34063	2	BRWD1
16471	2	MYBL1
19379	2	IFITM1
23837	2	POLR1D
26791	2	MRTFB
17266	2	RXRA
19351	2	TEAD1
23093	2	MCRS1
18180	2	PABIR1
15242	2	NHS
23820	2	COMMD6
16529	2	CIBAR1
2401	2	ACTBP11
28928	2	NBR1
17402	2	FAM120AOS
2542	2	CD55
24876	2	STRN3
18726	2	ARHGEF12
3756	2	SLC39A10
19494	2	CASP4
32324	2	AP2A1
3321	2	ANXA4
25280	2	GMFB
12563	2	SND1
29096	2	PSMD12
30519	2	NOL4L
25994	2	MYO5A
31502	2	GZMM
17736	2	TOPORS
18884	2	MPEG1
21450	2	MEIG1
1913	2	DNM3
28864	2	DDX42
27892	2	HELZ
28789	2	MYL4
29952	2	NCOA6
10070	2	SKIC3
21040	2	LDB1
20495	2	CTR9
15746	2	CNOT7
20985	2	KIFBP
4643	2	BMPR2
4104	2	MBD5
16863	2	ZBTB10
27340	2	PSMB10
16222	2	PDE7A
34066	2	HMGN1
34280	2	MT-ND4L
718	2	CFAP45
19260	2	NDUFS3
14260	2	TTC3P1
15343	2	EIF5P1
31265	2	IFI30
10369	2	RPL34P16
11707	2	ARL4AP5
27188	2	ATXN1L
21619	2	PPIAP19
30503	2	SMIM26
23909	2	CYP51A1P2
19233	2	ZBED5
15288	2	RPS27AP17
5054	2	RNF103
5270	2	PPIL3
5889	2	SETP14
13574	2	ARPC1A
33960	2	ATP5PO
33209	2	APOBEC3C
9023	2	SERBP1P6
31627	2	LSM14A
28252	2	PECAM1
29154	2	SUZ12P1
30879	2	MTDHP3
12574	2	FMC1-LUC7L2
11546	2	GTF2H5
31895	2	KMT2B
11639	2	H4C9
11279	2	H2AC16
11923	2	SOD2
32638	2	SLC25A6
32645	2	CD99
23825	1.999999	HNRNPA1L2
28283	1.916666	RPL36AP7
6886	1.833333	TRNT1
14995	1.833333	OPHN1
12182	1.833333	HLA-A
22217	1.783334	RPS2P5
20640	1.75	RPS3AP5
2972	1.75	GCSHP5
10479	1.7	FTH1P5
26063	1.666666	RPS17
1977	1.666666	H3C14
1968	1.666666	H3C15
21866	1.666666	EEF1A1P16
33889	1.666665	PPIAP22
27504	1.666665	HNRNPA1L3
27273	1.642857	SMG1
29878	1.583333	RPL6P27
4674	1.533334	POTEE
4686	1.533334	POTEI
3568	1.533334	POTEKP
25214	1.533334	POTEM
4288	1.533334	POTEJ
27783	1.5	LIG3
1093	1.5	CDK11A
3525	1.5	STON1-GTF2A1L
30299	1.5	MAVS
24386	1.5	CCNK
31451	1.5	MCOLN1
17766	1.5	NUP188
33166	1.5	SNRPD3
33381	1.5	ACO2
26501	1.5	LONP2
27099	1.5	SETD6
31468	1.5	WDR83OS
13040	1.5	PSMA2
20362	1.5	MTCH2
9826	1.5	IK
2037	1.5	PIK3R3
23861	1.5	EXOSC8
27100	1.5	CNOT1
30668	1.5	PANK2
27844	1.5	NR1D1
5448	1.5	HAT1
28757	1.5	USP6
18984	1.5	LSP1
6961	1.5	MRPS25
19537	1.5	TIMM10B
15450	1.5	GNG5B
22379	1.5	FKBP11
34171	1.5	TMEM50B
1159	1.5	ENSA
1638	1.5	C1orf56
16358	1.5	NDUFB9
17702	1.5	SIGMAR1
12219	1.5	FOXK1
17749	1.5	VCP
25065	1.5	NEMF
2147	1.5	RNF187
21388	1.5	BMI1
16917	1.5	TNKS
24848	1.5	RALGAPA1
32625	1.5	NDUFA13
4693	1.5	MYT1L
11309	1.5	TUBB
26471	1.5	SIAH1
1639	1.5	CDC42SE1
434	1.5	MPZL1
11343	1.5	NELFE
11142	1.5	AIF1
31297	1.5	PSENEN
11227	1.5	TOMM6
17555	1.5	RALGAPA1P1
20598	1.5	YWHAZP3
25486	1.5	CNOT6LP1
19463	1.5	HNRNPUL2-BSCL2
14879	1.5	PAGE2B
3673	1.5	GTF2A1L
1273	1.5	CDK11B
8470	1.5	ARL4AP2
9997	1.5	RAP1BL
18580	1.5	ZFP91-CNTF
27296	1.5	DERPC
10980	1.366666	HLA-F
25710	1.333333	PIAS1
16349	1.333333	KAT6A
24339	1.333333	PSMC1
4048	1.333333	TUBA3E
21159	1.333333	HIF1AN
15373	1.333333	EIF1AX
22016	1.333333	SLC35E3
12856	1.333333	RPL31P38
6243	1.333333	PAK2
29159	1.333333	NF1
28288	1.333333	EIF4EP2
28716	1.333333	CISD3
2335	1.333332	RPL5P4
18369	1.333332	PTENP1
15021	1.283335	H3P47
2681	1.166667	FAAP20
13786	1.166667	POLR2J3
27781	1.166666	TLK2P1
25478	1.133333	IREB2
15141	1.116667	RPS2P55
21523	1.078968	RPL21P93
10823	1	FUCA2
12862	1	TMEM176A
1759	1	KDM1A
15431	1	SLC25A5
7566	1	MCUB
17683	1	ATOSB
14670	1	MSL3
31695	1	REX1BD
29239	1	SPATA20
20078	1	ALDH3B1
31934	1	MARK4
31689	1	CCDC124
26539	1	CRAMP1
10465	1	MYLIP
21861	1	MGST1
13420	1	BAZ1B
7276	1	UQCRC1
22564	1	IFFO1
27868	1	NME1-NME2
25130	1	BTBD7
31592	1	AKAP8L
31455	1	PTBP1
32130	1	PPP5C
27075	1	LDAF1
10491	1	ELOVL5
21313	1	ALOX5
7100	1	CLDN11
13198	1	NUB1
4666	1	CLK1
9370	1	RNF14
22802	1	HEBP1
16428	1	ZC3H3
19963	1	CAPN1
8406	1	SLC30A9
1816	1	MTMR11
25033	1	CCDC88C
15480	1	WAS
33232	1	BID
15269	1	SLC38A5
7864	1	RUFY3
5421	1	SLC11A1
26319	1	AQR
16064	1	RB1CC1
17978	1	ERP44
20401	1	BIRC3
242	1	GCLM
30080	1	PHF20
11400	1	RNASET2
12019	1	AGPAT4
45	1	TNFRSF1B
25095	1	SLC39A9
16780	1	ANK1
23336	1	ZCCHC8
19929	1	GAB2
29013	1	ATP6V0A1
16083	1	RNF19A
26128	1	DAPK2
9469	1	NSUN2
9884	1	MAT2B
10123	1	TRIO
31277	1	PNKP
16130	1	TG
18737	1	BARX2
15319	1	PHKA2
17006	1	CNTLN
21803	1	C12orf4
10708	1	GOPC
22924	1	LMO3
22108	1	KITLG
3291	1	LTBP1
14833	1	PPP1R3F
24245	1	JKAMP
6497	1	POLQ
20715	1	RRP12
24771	1	FOXN3
1725	1	TRAPPC3
17549	1	PHPT1
3665	1	LY75
2325	1	KIF1B
14007	1	KCNH2
11852	1	TAB2
3400	1	CCDC85A
10531	1	PRDM1
1269	1	ZC3H11A
1900	1	NDC1
12590	1	PARP12
7649	1	GATB
17821	1	DNAJC25
30288	1	OGFR
30445	1	SPAG4
5151	1	NCKAP1
22452	1	MRPS35
22118	1	MON2
29988	1	ELMO2
31901	1	POLD1
31023	1	MED29
6722	1	ST3GAL6
12651	1	HIPK2
13357	1	TNPO3
30625	1	CTSA
9261	1	SLC12A2
4675	1	PMS1
11777	1	ANKS1A
2984	1	GNAI3
197	1	PKN2
11681	1	SNAP91
541	1	PPP2R5A
2160	1	NFYC
6991	1	ZBTB11
25152	1	EML1
10648	1	TRMT11
17563	1	MSANTD3
24347	1	ATG2B
3790	1	SP100
9025	1	PLPP1
2826	1	EVI5
26472	1	METTL22
29106	1	DHX8
15273	1	IDH3G
27201	1	CBFB
4622	1	HDAC4
28314	1	COASY
15327	1	OTUD5
15491	1	TBC1D25
3432	1	LAPTM4A
18803	1	RASGRP2
18808	1	PPP2R5B
9807	1	MAST4
27633	1	VPS35
22966	1	CLEC2D
33261	1	UFD1
19803	1	NUCB2
7636	1	DAPP1
18106	1	SLC44A1
24359	1	TMEM260
28186	1	JMJD6
26571	1	CFAP20
5500	1	RAD18
3527	1	NCK2
32322	1	TCF3
4563	1	TRIB2
14644	1	FAM50A
4489	1	CYBRD1
10875	1	PDCD2
24880	1	ACTN1
3569	1	PTPN18
20734	1	RHOBTB1
15170	1	HSD17B10
28516	1	ACADVL
9655	1	FBXW11
25277	1	FERMT2
27756	1	NCBP3
30742	1	MYDGF
13253	1	SRI
2307	1	RASAL2
24737	1	MARK3
5002	1	FOSL2
8534	1	FRYL
23290	1	RBMS2
22594	1	BAZ2A
2977	1	PLXNA2
15872	1	PAG1
32372	1	GPATCH1
2260	1	RAP1GAP
21473	1	NFKB2
4319	1	DNAJC10
20675	1	APBB1IP
19012	1	FAM76B
2768	1	CAPZB
15430	1	SLC25A43
33763	1	SMC1B
8629	1	N4BP2
14424	1	ITM2A
1927	1	NRDC
17206	1	BRINP1
30492	1	ITCH
5183	1	TNS1
31396	1	REXO1
316	1	CDC14A
4204	1	DDX1
11938	1	EPB41L2
10174	1	KCNN2
