barcode	B_Cell	Endothelial	Fibroblast_Stroma	Macrophage	T_Cell	Tumor_Core
Spot_286-1	0.0	0.0	0.9899557182343277	0.9610777540653618	0.0	0.0
Spot_287-1	0.0	0.956139049992685	2.00044974504513	0.062464387797708576	0.02645752090146558	0.0
Spot_288-1	0.0	0.044620766811345636	0.9328565891215962	0.9788302639185633	0.0012124681153951045	1.0680061555466411
Spot_289-1	0.034256259666032296	0.0	0.95791598189532	0.9674910262909078	0.004220648095307755	0.0
Spot_290-1	0.006434712888455104	0.0	2.023679627247553	0.0	0.0	0.0
Spot_291-1	0.035627515854287195	0.0	0.968386327114364	0.0	0.024341762688424418	0.025398855408961335
Spot_292-1	0.9256400491079704	0.0	1.9721682485000167	0.0	1.0297491815785313	0.05293711340967622
Spot_293-1	0.004569376565392802	0.0	1.0318264062186424	0.9819548168414158	0.02956568268991805	0.00889018579093065
Spot_294-1	0.9305398726905469	0.0	1.0399820369722401	1.1154144246685935	0.0	0.0
Spot_295-1	0.0	0.0061351197305738086	0.0	0.0036857623368175448	1.9447219964798486	0.016527924249882402
Spot_296-1	0.0	0.949285024173583	0.002021834404426921	0.010733064231922673	0.0	0.0
Spot_297-1	0.9266495114159247	0.0	0.039046311400484646	0.0	0.9420090116362462	0.010010852574532714
Spot_298-1	0.0	0.02770531143651248	0.0	0.9239567791243475	0.001289091827436275	0.00731605001402469
Spot_299-1	0.0	1.0654662282613745	0.0	0.0	0.0	0.0
Spot_300-1	1.0485466756849684	0.011996147335623708	0.0	0.0	1.9393570335433785	0.0
Spot_301-1	0.0	0.9117349098950926	0.0	0.029132273156592503	2.014160440479423	0.00959922048687245
Spot_302-1	0.0	0.0068487419675817285	2.0100167104428723	0.03114980431032327	0.9756540337833756	0.006778510857944897
Spot_303-1	0.0	0.9504583581516113	1.0149745254462947	0.032373485374744715	0.0	0.003145232605865189
Spot_304-1	0.0	0.9949015787399865	1.962473203006308	0.0	0.0274979371830385	0.020471928231962422
Spot_305-1	0.003557740232891222	0.0	2.0342421815595313	0.011988379119489022	0.013863385215075984	0.0
Spot_306-1	0.0	0.0	0.9947680622650873	0.0012588321021878741	0.046415547458067516	0.0
Spot_307-1	0.0	0.0	0.9887870771700646	0.025632275240224014	0.0	0.0
Spot_308-1	0.0	0.0	1.0347387135687571	0.0	0.0	0.016214097165295895
Spot_309-1	0.022828037594066763	0.0	2.9772217838643447	0.041281049809068604	0.9835014343964465	0.05085679920985586
Spot_310-1	0.0	0.0	2.9892478157054794	0.0	0.0	0.039295030948513
Spot_311-1	0.0004401949674552978	0.017944142705554382	0.0	0.0	0.992811247749029	0.0
Spot_312-1	0.032346658627070264	0.0	2.0115995114895666	0.0	0.0	0.0
Spot_313-1	0.0	0.0	1.0354457220619648	1.0173290140310587	0.0	0.03592662695348703
Spot_314-1	1.0238763900906014	0.00665149987776581	0.0	0.0	0.002334314625501155	0.9827590261896544
Spot_315-1	0.9351530578122531	0.0	0.0	0.0	1.0807245161514287	0.022125184274719545
Spot_316-1	0.0	0.02689627055690863	0.012737688375655334	0.8864053474707309	0.0	0.03824813719550519
Spot_317-1	0.0	0.0	0.0	1.0682426310240047	0.012200209022642683	0.0
Spot_318-1	0.03653918170528769	0.051822071787644086	1.0261336757591732	0.9970530961885733	0.0	1.002960052637146
Spot_319-1	0.0	1.0594568160813185	0.0	0.015029648060545213	0.0	0.0
Spot_320-1	0.0	0.0	1.9809450383700533	1.0667330181603614	0.011171530980550015	0.0
Spot_321-1	0.03930742507251588	0.0010755915049249602	0.9651786160677545	0.0030645891454511437	0.0	0.0
Spot_322-1	1.0111179765203469	0.0	2.9363572725536256	0.0	0.02329722691448599	0.0
Spot_323-1	0.0	0.0	1.0121214061398442	0.0	0.0	0.022212916531177847
Spot_324-1	0.03154053920962918	0.05724935839620693	2.047326445854575	0.8881667606317436	1.014579500460029	0.0
Spot_325-1	0.00999169645303561	0.0	2.9135391979967316	0.029885472813988984	0.0	0.002384073505390511
Spot_326-1	0.0	0.0	1.028903501871517	0.0	3.020683389505283	0.0006249886489947398
Spot_327-1	0.0	0.05087632852293614	0.0	0.0	3.064217660628695	0.0
Spot_328-1	0.9960174538807787	0.0	0.9622814863791843	0.0	0.03051046480840236	0.017174117143425205
Spot_329-1	3.0945681899331547	0.0	0.0	0.0	0.0	0.0
Spot_330-1	0.012910417450749057	1.0195245646728233	0.004401724556943154	0.012330671762842915	1.9036899647768013	0.03293941887694257
Spot_331-1	0.016956868802999292	0.9393391322789809	0.0	1.8769174203321992	1.1326176235839682	0.0
Spot_332-1	0.027951308281235168	0.0	2.9531936646267063	0.020042037196834138	0.04373461614433547	0.008482679677477171
Spot_333-1	0.0	0.0	0.9554880427238597	0.0	0.021951271921781954	0.0
Spot_334-1	0.0	0.0	1.9344963765844014	0.0005219074563472086	0.04965948780552949	0.000306676632495468
Spot_335-1	0.0034541157177860413	0.018229151482365518	0.9394319429445245	0.0	0.01236193435147966	0.012276501825627745
Spot_336-1	0.01788572299605473	0.03076251777575196	2.973915724573442	0.008607880178511967	0.0	0.0
Spot_337-1	0.0	0.0	3.080337946065017	0.0	0.0	0.0
Spot_338-1	0.01128415559548538	0.06808955157993835	1.9680554560746808	0.0	0.017345188294988323	0.0
Spot_339-1	0.0	0.001483922549074531	0.9433923166384163	0.0	0.011409241611150742	0.0
Spot_340-1	0.0	0.051463876283535104	1.9397453435710983	1.0249491685433623	0.0	0.0
Spot_341-1	0.0	0.0	0.9685263548315055	0.01597749589608599	1.0364703650990084	0.0
Spot_342-1	0.0	0.0	0.003601930643277962	1.001461038044883	0.977312597239159	0.0
Spot_343-1	0.037343184752099357	0.9395184958533156	1.0184448646169622	1.8923580251249101	0.00732194074148651	0.03197537780274151
Spot_344-1	0.0	0.021959936373201004	0.0	0.0	0.004463777179710861	0.9535326842590284
Spot_345-1	1.0474753099683867	0.0	0.005477132165746634	0.0	0.0	0.9696193854440043
Spot_346-1	0.0	0.0	0.0	0.9512479494078849	0.012165642544512703	0.021591035931225053
Spot_347-1	0.0	0.002733024070638747	0.0013313389272666559	0.0	0.006091437620245347	0.9999509682053883
Spot_348-1	0.9930581291065785	1.0142037844666578	0.009409741617645184	0.023770121130274324	0.0	1.035351379037744
Spot_349-1	0.0	0.0	0.03270178281200775	0.9932494635077547	0.0	0.9552180918977008
Spot_350-1	0.011568344458825375	0.0	0.9526380358524262	1.085250173267924	0.0	0.010723816946710762
Spot_351-1	0.0	0.0011238162205403635	0.0	1.0492549249299499	0.00537079303168686	0.9978120888543855
Spot_352-1	0.04447200591605677	0.015532230196941388	2.0376339135492167	0.8985262185005979	0.0	0.0
Spot_353-1	0.02891637661904075	0.0075262190615458645	1.9893549232556895	0.005735014329383156	0.0	0.024181891168407244
Spot_354-1	0.0	0.022025162716296856	0.938893670330479	0.0	0.04392011876389211	0.0
Spot_355-1	0.0	0.0	0.9971523088359113	1.5574508323235037e-05	0.9864688972672552	0.048549991518204605
Spot_356-1	0.037000531143172144	0.0	1.0366095472093575	0.0	0.8864618244985972	0.0
Spot_357-1	0.013042053840512323	0.0	0.9382053844809558	0.022326907455542704	0.00944564799692733	0.0
Spot_358-1	0.0	0.9643777768174461	0.0	0.0	0.0	0.0
Spot_359-1	0.0	0.0	0.0	0.0	1.0616736570460754	0.021189322299614916
Spot_360-1	0.029389881991895954	0.0	0.0	0.0	1.9392224716422795	0.011882241242056077
Spot_361-1	0.0	0.0	0.011719192677729005	0.0	0.9622836469204854	0.016903188657413824
Spot_362-1	0.9503973637299338	0.01939767400815362	0.018531992166225808	0.0	1.0425770918664736	0.0
Spot_363-1	1.0511148645252777	0.0	0.9319915621621925	0.0	1.0688997903100304	0.0
Spot_364-1	0.03211855818294184	0.028712115052900902	2.857733006383723	0.0	0.0	0.03481479439627065
Spot_365-1	0.0	0.0	1.0299659247607393	0.0	0.0	0.0
Spot_366-1	0.0	0.9856993854002138	0.0028810548858029064	0.0	0.0	0.0
Spot_367-1	0.8394976087449466	0.05063586853177138	2.045520533775551	0.0	0.0	0.007661667294512342
Spot_368-1	0.0	0.00856933394806144	1.0054289638445724	0.021026149043241685	0.00515761767562797	0.0
Spot_369-1	0.05937442183937297	0.009818649528583578	1.9243629079357008	0.06144560395786647	0.9415952366819025	0.006861332803131837
Spot_370-1	0.005134490425563977	0.0	1.0146386047769154	0.0	0.008733614623174492	0.0
Spot_371-1	0.027170436720217375	0.988269252543437	0.02484377352067052	0.0	0.020873543082985106	0.0
Spot_372-1	0.0	1.0806543230948429	0.0	0.9842785079038989	0.0	0.9669432262686156
Spot_373-1	0.0	0.0	0.0	3.1026501896995704	0.023807212117745953	0.0
Spot_374-1	0.0	0.001503176675677672	0.02700629807093498	0.9905786471819892	0.0	0.0
Spot_375-1	0.0599258610199076	0.9327885140884031	0.0	1.0180172479346454	0.0	0.024338394377549588
Spot_376-1	0.0	0.03182466174395093	0.0	2.0171630027050544	0.013331506268754012	0.9360020112620987
Spot_377-1	0.0	0.0	0.007836731328467739	1.9987268722981921	2.054085053169901	0.02422955285965922
Spot_378-1	1.004551423704384	0.0	0.035289505180493896	0.0	0.0	0.9340029348249893
Spot_379-1	0.008770010314618215	0.044156053562268094	0.9324863441373777	1.0221004602024817	0.0	0.01614369020533324
Spot_380-1	0.0	0.0	1.0011031072070293	0.016247309288354557	0.0	0.0027970224426900007
Spot_381-1	1.01222862857846	0.026351656414294933	1.8762416531668396	0.041251760967339735	0.0	0.0
Spot_382-1	0.008762089857318143	0.0	2.994506348202481	0.0	0.0	0.0
Spot_383-1	0.948782818980909	0.0	1.9537994162027592	0.0	0.0	0.0
Spot_384-1	0.0	0.02653811052916727	0.0	0.9906462895958746	0.0	0.0
Spot_385-1	0.0	0.9609011814921863	0.954158787888839	0.04808081297468658	0.0	0.029699838858190275
Spot_386-1	0.0	1.9958275072259735	0.9855609946589572	0.014449295680543095	0.0	0.0
Spot_387-1	0.0	1.9295003826102788	0.03059542095207233	0.0	0.016749013540927483	0.0
Spot_388-1	0.004605053878017376	0.0	0.0	0.011056085154420978	0.9672951573851452	0.0
Spot_389-1	0.0	0.029417631418659607	0.0	1.0059074337319105	1.0365936556851494	0.02348047030281153
Spot_390-1	1.9479094841979223	0.0	0.0	0.0	0.9237419442232756	0.0
Spot_391-1	1.0335173212404694	0.0	0.031469648128213845	1.0223932705514605	0.9113350300837108	0.04109054524628952
Spot_392-1	0.018936935813533208	0.0049146569681900575	0.02129118249963223	0.9691223073867771	0.019845117390988556	0.0
Spot_393-1	0.0	0.0	0.04137189893863783	0.0	1.9662680611628176	0.0
Spot_394-1	0.9221863367002652	0.0	2.0132678024857076	1.063935881652045	0.0	0.09344941236058624
Spot_395-1	0.0	1.0039160850288622	0.9261759790235247	0.0	0.0	0.03031437377824664
Spot_396-1	0.0	0.0	0.9980288141243485	1.0099690859227297	0.003942893826573535	0.012026142797625372
Spot_397-1	0.00423201805829998	1.040432700327917	0.964280610289004	0.0	0.002805713872013449	0.0
Spot_398-1	0.06312759539579238	0.9825284244450038	1.95052260647581	0.0	0.02306043741534547	0.0
Spot_399-1	0.000967803193146443	0.0	0.013169956565093758	0.0	0.0	0.9305511340764493
Spot_400-1	0.0028092223555131034	6.590981973504141e-05	0.023624221835861478	0.9603777640733145	0.0	0.0
Spot_401-1	0.028748697455303895	0.03677753018327745	0.0	0.9182237908585331	0.9810711775660814	0.009181083099511655
Spot_402-1	0.0	0.005578588702525478	0.9702418363486114	1.0129929070506076	0.0	1.0280507663307628
Spot_403-1	0.0	0.0	0.0	2.0023996032121465	0.0	1.056328616072239
Spot_404-1	0.0	0.0	0.026835178401601878	1.012363444355443	0.006917520826799084	0.9335158582974461
Spot_405-1	0.03985867726331377	0.0	0.0	0.8743121712460015	0.008705592065702095	2.1073661438960034
Spot_406-1	0.0	0.0	0.0	1.012014468322139	0.0	1.0492037351479528
Spot_407-1	0.0013393555171311363	0.0	0.0	0.0	0.0	0.998089452492871
Spot_408-1	0.007165053137078054	0.0	0.0	2.0150819750374693	0.0	0.0
Spot_409-1	0.0	0.0	0.0020953753080960036	1.0118016598447934	0.009335784999898733	1.004689442469954
Spot_410-1	0.0018727777465802897	0.8891834951471991	0.0	1.0269065420561014	0.036858487211659186	0.0
Spot_411-1	0.0	0.0	0.9751927171278856	0.0	0.0	1.938988994151085
Spot_412-1	0.0	0.0	1.0219315959941149	1.93812708967433	0.0	0.03987263224247439
Spot_413-1	0.0	0.003093787289852395	2.0246300129309125	0.0	0.009459424060137316	0.0
Spot_414-1	0.058085971436313666	0.0	2.824614492679958	0.008241407374703878	0.0	0.07465611278938895
Spot_415-1	0.00639144386976942	0.0	0.9641189491410962	0.054599964461948924	0.9422199697691325	0.0
Spot_416-1	0.041555001834003756	0.0	0.9489350279832204	0.0	0.0	0.0068632417117398675
Spot_417-1	0.0	0.04413315181746701	2.0416430826118273	0.0	0.0	0.0
Spot_418-1	0.9929021527544057	0.01811704124933111	0.9906809205801135	0.0	1.0274096520154756	0.014114910979734607
Spot_419-1	0.9976240756495909	0.965273490479197	1.0310780488774969	0.012201203211030798	0.00040493098576377395	0.03634960342082294
Spot_420-1	0.9700201003846618	0.0	0.005636269458656974	0.0	0.011400499798002615	0.0
Spot_421-1	0.004391420935552448	0.0	0.0	1.1142580572147747	0.9657003772541151	0.0
Spot_422-1	0.9633305541287764	0.03961617133645001	1.0551486037336852	0.9840315689699047	1.9905107423672654	0.006185136081209852
Spot_423-1	0.00010895801286242664	0.0	0.0	0.0	1.070970343702299	0.0
Spot_424-1	0.0	1.010477661393369	0.0	0.0	0.0	0.0
Spot_425-1	0.9886386145560179	0.010237627176739261	1.0571941421606132	0.9232015646911992	0.016179782348247573	0.0
Spot_426-1	0.0	0.0066524184142500165	2.9437665535906206	0.021801294422180446	0.07399637926669546	0.0
Spot_427-1	0.0	0.015000827118681453	0.9759235298137507	0.019053909075603632	0.0	0.0
Spot_428-1	0.0	0.010873391035459293	1.9321758817426806	0.0	0.01810272240864348	0.00016504742503760036
Spot_429-1	0.004601179863198079	0.010854893757660578	1.0089390016399553	0.968040590148656	0.0	0.0
Spot_430-1	0.0	0.0	0.9665107310336881	0.017284788410160182	0.0	0.0
Spot_431-1	0.04034108914209269	0.002732366729681305	0.005260647804178859	0.9134346269828717	0.0	0.0
Spot_432-1	0.03373223492466482	0.0009745291825694058	0.01665523246496986	0.033374621768167245	0.9907093313301834	0.9238026729881625
Spot_433-1	0.010580018338034791	0.02642560089433499	0.0	1.9423434580826913	0.0	1.0071497872364037
Spot_434-1	0.018253051940669427	0.9626696711146422	0.019789268709497085	0.0	0.02444480547874702	0.0
Spot_435-1	0.0	0.0	0.0	0.0028172656838740297	1.026321957301304	0.01914295485857012
Spot_436-1	0.006186985549866226	0.024168826202703886	0.005738447120580753	0.01667172301723148	0.006214676445291549	0.9156573706452453
Spot_437-1	0.0	0.016963269056217367	0.0	1.053232439544891	0.005909809597198334	0.948502933186439
Spot_438-1	0.0009217698178630718	0.0	0.0	1.933216951507596	0.025826106847920194	1.012788467724741
Spot_439-1	0.0	0.03191032688813422	0.014561692781290159	0.9538266158167696	0.0	0.9843940875705135
Spot_440-1	0.0	0.0	0.0	2.018814329108201	0.023762771814575756	0.9375243066699109
Spot_441-1	0.0012820904366256207	0.0	0.0	0.0	0.0	1.0376565398945177
Spot_442-1	0.0	0.019627358297104883	1.9845319007448705	0.0	0.0	0.0
Spot_443-1	0.05327379278450939	0.9680102124544143	2.8780688930415095	0.0	0.0	0.046178341051842486
Spot_444-1	0.9780230913572622	0.0	0.0	0.022757196451299075	0.0	0.0
Spot_445-1	0.0	0.0	1.9800982385126003	0.023903309798772806	0.0	0.03133290562498585
Spot_446-1	0.01512971188026411	0.0	0.9598814075228036	0.0	0.014674877152539852	0.0
Spot_447-1	0.030976228313616898	0.0	1.9519382076791842	0.0	0.0	0.037380277502823876
Spot_448-1	0.9198288152547208	0.0	0.0170855536407945	0.0	0.002235393552731819	0.0
Spot_449-1	0.039241836102005045	0.0	0.9067154603239327	0.01529212461431273	1.0124357577204603	0.0
Spot_450-1	0.9455179709688376	1.979958313684366	0.01741057902999399	0.0	0.0	0.034478542855346794
Spot_451-1	0.0	0.9482614242802363	0.001494601144082619	1.0519694311077097	0.006691356200009491	0.025035655610838925
Spot_452-1	0.0	1.0296812855322621	0.00042439402300071746	0.01868495746779406	0.009357231072369136	0.0
Spot_453-1	0.012895843266923182	0.03583695302380699	0.0012228043458486805	0.9612334560723108	0.0036169574939960425	0.0
Spot_454-1	0.01816815295113966	0.9571971537790712	0.9083583236758898	0.0	0.019625834817495136	0.0691228468128342
Spot_455-1	0.0	0.0	0.965861631910789	0.015742089370826832	0.0	0.0
Spot_456-1	0.0	0.0	1.9146511137550737	0.028008621597504085	0.011809346919293149	0.0
Spot_457-1	0.0	0.0	0.0004495174831147808	1.0109436305440065	0.005230871633712444	0.0
Spot_458-1	0.9913535646814174	0.0	0.0	0.0	1.045551621911364	0.0
Spot_459-1	0.9531462296362408	0.0	0.0	0.0	0.0	0.015919416326581167
Spot_460-1	0.0	0.0	1.0225112718635807	0.0	0.0	0.0
Spot_461-1	0.9586640660927163	0.0	0.0	1.0035481240294721	0.0	0.026271390725166266
Spot_462-1	1.0812660390022946	0.0	0.0	0.9889109890542552	1.0472914239767641	1.0545824893515405
Spot_463-1	0.0	0.0013786186045386672	0.0	0.030934889408003208	0.02366240576311435	0.912338927142425
Spot_464-1	0.0	0.03989628976650306	0.002190615024145859	1.0117558880796822	0.0	1.9970101240407747
Spot_465-1	0.0	0.01177815818722705	0.008456586342028172	0.9900008054765256	1.0729328371636198	0.0
Spot_466-1	0.01260283157282005	0.0	0.0	1.0299866093736236	0.0	1.0007298042734916
Spot_467-1	0.0	0.008041608296433245	0.0	1.0225732648589314	0.0	0.0
Spot_468-1	0.9749201730761742	0.010848754493489432	0.04805450755507523	0.0	0.0	0.9787160752563053
Spot_469-1	0.0	0.0	2.0667923888006197	0.0	0.0	0.0
Spot_470-1	0.02659653776660098	0.0	0.0	0.996747488256895	0.9667652093131192	0.0
Spot_471-1	0.0	0.0	1.071988323777922	0.0	0.0	0.0044960355358696575
Spot_472-1	0.0018106620955221646	0.0	0.0	1.028507488942741	0.007528119976079983	0.0
Spot_473-1	0.043810037714956396	0.9989525362435094	1.8828641410320062	0.0	0.05241428538415982	0.004249666951510855
Spot_474-1	0.0	0.006491954229452035	2.103731895148885	0.9762972739333182	0.022907872572876187	0.0
Spot_475-1	1.02304241521531	0.0	1.9559051013609141	0.0	0.0	0.0
Spot_476-1	0.0046200938268937276	0.0	1.0072302336142176	0.009428138490500379	0.0	0.0
Spot_477-1	0.00961612934132948	0.0	0.022259828601315285	0.0	0.9433252675392	0.004539735342044771
Spot_478-1	0.028255662895480982	0.9818479746866852	0.014181349160115264	0.9308774675173177	0.0	0.0
Spot_479-1	0.008917135812299993	0.021143108176177414	0.9354777112786689	0.0	0.008260220194145343	0.0
Spot_480-1	0.0	0.9610818946643743	0.04202026167368296	0.0	0.0	0.0
Spot_481-1	0.0	0.0	0.005054327334674591	0.957263695555826	0.014161954018438243	0.0
Spot_482-1	1.953728709116643	0.0036015516707451406	0.0	0.0	0.0054000681087112	0.0
Spot_483-1	0.0	0.0	1.0073177959152366	0.0	0.0	0.004681540891115062
Spot_484-1	0.0	0.0	1.070867701343356	0.0	0.0	0.0
Spot_485-1	0.0	0.9600533563579294	0.0	0.0	0.00220716580054974	0.01905121280394887
Spot_486-1	0.00024158341733382382	1.007037405964265	0.0	0.9745318934502442	0.0	0.0
Spot_487-1	0.0	0.9732043161366036	0.042527995313980216	1.0045441341920052	0.0	0.020569894940828615
Spot_488-1	0.0	0.0	0.0	0.010616873064104117	0.9766403058626154	0.0
Spot_489-1	0.0	0.0	2.0188558960250385	0.0007771064852637034	0.0	0.0
Spot_490-1	0.0	0.009205217732078821	0.0	0.0	0.0	0.9895129531535855
Spot_491-1	0.0	0.0	0.03171913113923276	0.0	0.0	2.036414580451685
Spot_492-1	0.0	0.0	0.0	4.0789725920086095	0.0	0.0
Spot_493-1	0.0	0.027242765835038336	0.0	0.0	0.0	0.9492429498850935
Spot_494-1	0.0025950401183544216	0.0	0.014245538994182384	1.010056309979411	0.004257599203232211	0.0
Spot_495-1	0.0	0.0020395404095312486	0.04131696754922698	1.9310561818136434	0.0	0.9594030567235974
Spot_496-1	0.0	0.0	0.0	0.9946400477700486	0.0	0.013056013015607727
Spot_497-1	0.0	2.0769087431606774	0.0	0.0	0.0	0.931541155227798
Spot_498-1	0.0	0.06531702970147579	0.0	1.0155011540305388	0.006568809735086778	1.0066434220387976
Spot_499-1	0.03018386499921233	0.0	0.0	0.9836589651017738	1.0451866709266335	0.01892052344000239
Spot_500-1	0.017784939997305318	0.0	0.004006921739177946	1.0027759783137513	0.017870269248551993	0.0
Spot_501-1	0.0	0.01668334445292834	0.001793174281757473	0.9401942006869691	0.012281866356820131	0.0
Spot_502-1	0.0	0.009937423603908535	1.9869610001906572	0.058372883650459895	0.021947616210097776	0.9257585667652914
Spot_503-1	0.020787960796330322	0.0007634204965317679	0.025936334961995072	0.0	0.0	0.9440653876821693
Spot_504-1	0.0	0.0	2.9006403204064135	0.007922089486930937	0.01264580653716602	0.001710674636252769
Spot_505-1	0.9660080813629823	0.9643394861939635	0.9449488254054907	0.0021865018279086934	0.06243590375928365	0.0
Spot_506-1	0.0	0.0	2.022669930426378	0.9960450121910335	0.0	0.03613658224262939
Spot_507-1	0.0	0.0	0.0	1.0339658626773383	2.0239662713279913	0.045545841954822475
Spot_508-1	0.012626677311908457	0.9665370441062497	0.027835948968107378	0.0	0.0	0.00863123657367609
Spot_509-1	1.9903980385063171	0.010792102647319703	0.0	0.0	0.018253907172574885	0.0
Spot_510-1	0.01019196150895052	1.8980269700714978	0.059317907259073266	1.0226253486505648	0.0	0.0
Spot_511-1	0.025496242936781224	0.05321264226378572	0.012336161257861633	0.0	2.891194587653517	0.04382475649286814
Spot_512-1	0.012080632114658374	2.0742199804692962	0.0	0.0	0.9363792602261	0.0005495603299555674
Spot_513-1	0.9965571442180171	0.019467360858887783	1.023830329839251	0.0	0.9497572586223091	0.0
Spot_514-1	0.0	0.0	1.9169285051585854	0.036661840627440705	0.0	0.0
Spot_515-1	1.0497539101928617	0.0	1.0075548328648551	0.00928634284897567	0.9173173186806546	0.0
Spot_516-1	0.0	0.0	2.9563900638569205	0.0	0.006302861826596429	0.0
Spot_517-1	2.0199904743611587	0.029187866732059503	0.0	0.0	0.006458755838307165	0.012353983721224239
Spot_518-1	0.9943442287362082	0.0	1.9176739670301082	0.0	0.01462204668038225	0.019263381558226933
Spot_519-1	0.0	0.008046737354078275	0.006882613318522236	0.030537981729655325	0.0	1.919640287073343
Spot_520-1	0.0	0.0	0.0	1.0530985422134322	0.0	0.0
Spot_521-1	0.0	0.0	0.03936984264907273	1.023476013456698	0.01042135938269606	0.921690097542656
Spot_522-1	0.0	0.03478986507554116	0.0	2.1563586191677695	0.0	1.9073998399228551
Spot_523-1	0.0	0.0	0.0	0.978044927792647	1.0096952443335419	0.002679443533528336
Spot_524-1	1.0777013781217715	0.0	0.0	0.9787327356742919	0.0	0.0032953920790557145
Spot_525-1	0.0	0.0	0.039070628268148555	1.0207846456852285	0.0	0.9406496579474133
Spot_526-1	0.0	0.013808508066674234	0.03671283003240095	1.9705293919362332	0.0	0.0
Spot_527-1	1.0034398959694968	0.0	0.0	0.0	0.0	0.9200309189493099
Spot_528-1	0.009947545305712957	0.0	0.0	0.9609665157394889	0.07089030644649197	0.9711802512769162
Spot_529-1	1.045173256192431	0.0	0.0	2.989712753680564	0.0	0.04300487427457356
Spot_530-1	0.017877723221046776	0.04809199478768931	2.952718901944886	0.010368790930173299	0.0	0.0
Spot_531-1	0.0	0.053867619553610746	0.0	0.9330915546351366	0.05287814337040131	0.9499758018300619
Spot_532-1	0.0	0.0	0.0	1.0370650660840102	0.009177545586592359	0.01041377999365415
Spot_533-1	0.0	0.0	2.0970308487389295	0.0	0.0	0.00906769016606386
Spot_534-1	0.0	1.1238041294988657	2.996578783362399	0.0	0.0	0.0
Spot_535-1	0.0	0.0	1.9969146992056006	0.00970677357346086	0.0	0.0
Spot_536-1	0.0	0.9988602910578805	0.9377603189977092	0.0	0.00631678748485176	0.0
Spot_537-1	0.012230003330964754	0.9910446518175017	0.01467973029607789	0.0	0.0	0.0
Spot_538-1	0.9956040428238424	0.006766328605428917	0.0	1.0155591055228417	0.010535236282765092	0.0
Spot_539-1	0.06459096227185668	0.038803158683081374	0.956713696536235	0.9608983994241137	0.9374097845978339	0.007544263823244246
Spot_540-1	2.0178732673929294	0.01952015471303592	0.030588065640415274	0.0	0.9410693184910826	0.0
Spot_541-1	2.086428797604058	0.0	0.0	0.0	0.0	0.004498868205069549
Spot_542-1	1.0456608471665583	1.0108407841297629	0.0	0.0	0.0	0.0
Spot_543-1	0.9486032471110475	0.983557455165277	0.04558818098947426	0.010867489100930716	0.955673587778723	0.006303130352283581
Spot_544-1	0.9534471600873884	1.0357487295631542	0.9814564613059582	0.0	0.030683816954187315	0.0
Spot_545-1	1.0335496769473553	0.0	0.0032259752315444423	1.977174278265313	0.0	0.0540563589483013
Spot_546-1	0.01552818926976296	0.017163503982928374	1.963587455493821	1.0359680021652504	0.0	0.01861053471145846
Spot_547-1	0.0	0.0	2.8337728122429335	0.037193637593116224	1.0644252236780323	0.0
Spot_548-1	0.0	0.0	0.9075888613677088	0.0	0.026825987977899493	0.024787605729663008
Spot_549-1	0.0	0.03506902947646802	3.018432703219872	0.0529562034208612	0.0	0.0
Spot_550-1	1.004535898939079	0.010022871298450808	1.9689478160116363	0.9546488572988282	0.044008947051342506	0.0
Spot_551-1	0.0	0.006987095430546523	0.9757234013665927	0.0	0.0	0.003383595865647085
Spot_552-1	0.0	0.04136364610900389	0.0	0.0016846726514383459	1.052669501885337	1.933025567577103
Spot_553-1	0.0	0.03784476309361841	0.0069259423818843514	0.0	0.0	0.94371313338144
Spot_554-1	0.9527353111391579	0.0	0.041452705663378164	0.013586738240165708	0.01028127114317473	0.9512951243417666
Spot_555-1	1.8972405389133897	0.0	0.022899940828657983	0.053554322462487924	1.0052022850894617	0.9958525178457065
Spot_556-1	0.005395513470546259	0.049421178536472495	0.0	0.0	0.00012497688727444028	1.9196879029875524
Spot_557-1	0.0062539523581537915	0.02823650158890112	0.0236064803914523	0.9677955809913975	0.0	0.9512043487808817
Spot_558-1	0.0	0.0	0.0	1.0013807922071472	0.0	1.0527830278312853
Spot_559-1	0.018379814900925995	0.006527585871274499	0.9230135259874935	1.016764768005714	0.03621829618550798	0.0
Spot_560-1	0.0	0.0	0.9715771401210986	1.027731780576609	0.02751611354490857	0.9903926617703809
Spot_561-1	0.022487516854707665	0.0	0.9380715734160924	0.0	0.009762563297560983	0.01834714306400599
Spot_562-1	0.03809585141779923	0.0	1.8591204663232852	0.0303187637532911	0.04018966933777465	0.0
Spot_563-1	0.0	0.0073444424950088304	2.893049114353933	0.0	0.02418234536684153	0.021384735373921326
Spot_564-1	0.0	0.9890782065409893	3.019747758175316	0.0	0.0	0.07998227799007496
Spot_565-1	0.03175500511715444	0.0027895258862126668	2.0301112345612955	0.0	0.0	0.0
Spot_566-1	0.026179380984374778	0.9193857390644449	0.006198685736540643	0.04999675310746482	0.9926210675254838	0.01833517189443712
Spot_567-1	0.0	0.0	2.091995021202676	0.9884964043497797	0.0	0.0
Spot_568-1	0.007310194661418357	0.9848527391246461	0.0	0.94468178001133	1.0671711842272171	0.028443982252599254
Spot_569-1	1.015468639169186	0.0	0.0	0.006130345933425729	0.0	0.0
Spot_570-1	0.0	0.0	0.008657175378996351	2.0751018348630885	1.0200904087210858	0.0
