7_12219550	18	10	6	7	12219550	12219550	0	0	6	6	1091.5
7_15633089	20	1	1	7	15633089	15633089	100	6	0	6	-1170.5
7_34110856	20	1	1	7	34110856	34110856	100	7	0	7	-1170.5
7_36193699	4	9	9	7	36193699	36193699	100	3	0	3	-818.5
7_36193726	4	9	9	7	36193726	36193726	100	3	0	3	-818.5
7_36897729	7	17	9	7	36897729	36897729	100	32	0	32	818.5
7_36897729	7	20	3	7	36897729	36897729	90.90909091	20	2	22	349.5
7_36897729	7	18	1	7	36897729	36897729	0	0	6	6	1170.5
7_36897729	7	19	10	7	36897729	36897729	0	0	7	7	1008
7_4709	20	5	5	7	4709	4709	0	0	2	2	-169.5
7_4709	20	17	9	7	4709	4709	100	6	0	6	818.5
7_9402798	20	9	9	7	9402798	9402798	0	0	9	9	-818.5
8_15303227	20	12	10	8	15303227	15303227	0	0	6	6	-1008
8_15539679	20	10	6	8	15539679	15539679	100	5	0	5	1091.5
8_21129	20	20	3	8	21129	21129	3.448275862	1	28	29	349.5
8_21129	20	18	1	8	21129	21129	6.896551724	2	27	29	1170.5
8_29087723	20	6	6	8	29087723	29087723	0	0	7	7	-1091.5
9_15697340	20	10	6	9	15697340	15697340	100	3	0	3	1091.5
9_15697340	20	5	5	9	15697340	15697340	0	0	1	1	-169.5
9_15697340	20	6	6	9	15697340	15697340	8.333333333	1	11	12	-1091.5
9_25214831	20	12	10	9	25214831	25214831	0	0	4	4	-1008
9_435145	20	10	6	9	435145	435145	100	2	0	2	1091.5
9_6323282	20	11	2	9	6323282	6323282	100	4	0	4	1177.5
W_17772620	8	10	6	W	17772620	17772620	92.85714286	13	1	14	1091.5
W_20432222	8	6	6	W	20432222	20432222	0	0	3	3	-1091.5
W_4821898	8	3	3	W	4821898	4821898	0	0	1	1	-349.5
Z_11921007	20	16	8	Z	11921007	11921007	100	4	0	4	-635
Z_11921007	20	7	7	Z	11921007	11921007	100	1	0	1	-635.5
Z_11921007	20	15	7	Z	11921007	11921007	0	0	2	2	635.5
Z_11921007	20	9	9	Z	11921007	11921007	100	3	0	3	-818.5
Z_11921007	20	8	8	Z	11921007	11921007	0	0	4	4	635
Z_15371142	20	3	3	Z	15371142	15371142	0	0	2	2	-349.5
Z_15748547	19	16	8	Z	15748547	15748547	0	0	2	2	-635
Z_15748547	19	2	2	Z	15748547	15748547	0	0	3	3	-1177.5
Z_17631747	20	8	8	Z	17631747	17631747	100	1	0	1	635
Z_18063302	20	12	10	Z	18063302	18063302	0	0	3	3	-1008
Z_18063302	20	3	3	Z	18063302	18063302	0	0	4	4	-349.5
Z_18063302	20	11	2	Z	18063302	18063302	100	3	0	3	1177.5
Z_19278698	20	6	6	Z	19278698	19278698	0	0	3	3	-1091.5
Z_19784987	20	1	1	Z	19784987	19784987	0	0	3	3	-1170.5
Z_19784987	20	8	8	Z	19784987	19784987	100	8	0	8	635
Z_22019195	20	7	7	Z	22019195	22019195	100	8	0	8	-635.5
Z_22019195	20	9	9	Z	22019195	22019195	92.30769231	12	1	13	-818.5
Z_22019195	20	2	2	Z	22019195	22019195	100	1	0	1	-1177.5
Z_22650514	20	11	2	Z	22650514	22650514	100	2	0	2	1177.5
Z_22650514	20	6	6	Z	22650514	22650514	0	0	1	1	-1091.5
Z_22650514	20	12	10	Z	22650514	22650514	0	0	2	2	-1008
Z_22819055	19	3	3	Z	22819055	22819055	0	0	5	5	-349.5
Z_22819055	19	12	10	Z	22819055	22819055	0	0	6	6	-1008
Z_22819055	19	6	6	Z	22819055	22819055	0	0	1	1	-1091.5
Z_22906610	20	10	6	Z	22906610	22906610	100	4	0	4	1091.5
Z_24004451	20	12	10	Z	24004451	24004451	100	6	0	6	-1008
Z_26784815	20	11	2	Z	26784815	26784815	100	1	0	1	1177.5
Z_26784815	20	6	6	Z	26784815	26784815	0	0	3	3	-1091.5
Z_27931130	20	10	6	Z	27931130	27931130	100	11	0	11	1091.5
Z_29458816	20	10	6	Z	29458816	29458816	0	0	1	1	1091.5
Z_29458816	20	8	8	Z	29458816	29458816	0	0	6	6	635
Z_29458816	20	3	3	Z	29458816	29458816	100	2	0	2	-349.5
Z_29458816	20	1	1	Z	29458816	29458816	100	4	0	4	-1170.5
Z_29458816	20	2	2	Z	29458816	29458816	100	2	0	2	-1177.5
Z_29756811	20	3	3	Z	29756811	29756811	100	4	0	4	-349.5
Z_29756811	20	10	6	Z	29756811	29756811	100	1	0	1	1091.5
Z_29756811	20	2	2	Z	29756811	29756811	0	0	3	3	-1177.5
Z_29756811	20	6	6	Z	29756811	29756811	0	0	8	8	-1091.5
Z_30003471	20	10	6	Z	30003471	30003471	0	0	6	6	1091.5
Z_30003471	20	6	6	Z	30003471	30003471	100	4	0	4	-1091.5
Z_30826245	19	5	5	Z	30826245	30826245	100	2	0	2	-169.5
Z_30826245	19	10	6	Z	30826245	30826245	100	1	0	1	1091.5
Z_30826245	19	9	9	Z	30826245	30826245	0	0	9	9	-818.5
Z_30826245	19	12	10	Z	30826245	30826245	0	0	7	7	-1008
Z_30826245	19	6	6	Z	30826245	30826245	0	0	2	2	-1091.5
Z_32574184	20	8	8	Z	32574184	32574184	0	0	6	6	635
Z_32574184	20	11	2	Z	32574184	32574184	0	0	1	1	1177.5
Z_37277031	17	6	6	Z	37277031	37277031	0	0	1	1	-1091.5
Z_37277031	17	20	3	Z	37277031	37277031	100	1	0	1	349.5
Z_37277031	17	8	8	Z	37277031	37277031	100	1	0	1	635
Z_37277031	17	11	2	Z	37277031	37277031	100	1	0	1	1177.5
Z_37277031	17	10	6	Z	37277031	37277031	100	1	0	1	1091.5
Z_37902455	20	11	2	Z	37902455	37902455	0	0	1	1	1177.5
Z_37902455	20	10	6	Z	37902455	37902455	0	0	1	1	1091.5
Z_37912175	20	1	1	Z	37912175	37912175	100	4	0	4	-1170.5
Z_37912175	20	6	6	Z	37912175	37912175	100	3	0	3	-1091.5
Z_38404184	20	9	9	Z	38404184	38404184	9.090909091	1	10	11	-818.5
Z_38404184	20	8	8	Z	38404184	38404184	100	4	0	4	635
Z_38865096	20	6	6	Z	38865096	38865096	100	2	0	2	-1091.5
Z_38865096	20	7	7	Z	38865096	38865096	100	4	0	4	-635.5
Z_38865096	20	11	2	Z	38865096	38865096	0	0	4	4	1177.5
Z_38865096	20	10	6	Z	38865096	38865096	0	0	2	2	1091.5
Z_38865096	20	2	2	Z	38865096	38865096	100	2	0	2	-1177.5
Z_38868631	19	3	3	Z	38868631	38868631	0	0	1	1	-349.5
Z_38868631	19	11	2	Z	38868631	38868631	100	1	0	1	1177.5
Z_38868631	19	6	6	Z	38868631	38868631	0	0	1	1	-1091.5
Z_39044411	20	1	1	Z	39044411	39044411	92.30769231	12	1	13	-1170.5
Z_39044411	20	2	2	Z	39044411	39044411	100	6	0	6	-1177.5
Z_39272527	20	1	1	Z	39272527	39272527	100	4	0	4	-1170.5
Z_39272527	20	11	2	Z	39272527	39272527	0	0	3	3	1177.5
Z_39660055	20	1	1	Z	39660055	39660055	0	0	6	6	-1170.5
Z_39660055	20	11	2	Z	39660055	39660055	100	2	0	2	1177.5
Z_39660055	20	6	6	Z	39660055	39660055	0	0	2	2	-1091.5
Z_39660055	20	8	8	Z	39660055	39660055	100	2	0	2	635
Z_43539087	20	2	2	Z	43539087	43539087	0	0	3	3	-1177.5
Z_43539087	20	8	8	Z	43539087	43539087	100	2	0	2	635
Z_43539087	20	11	2	Z	43539087	43539087	100	3	0	3	1177.5
Z_44005738	20	11	2	Z	44005738	44005738	0	0	4	4	1177.5
Z_44005738	20	1	1	Z	44005738	44005738	0	0	6	6	-1170.5
Z_44005738	20	8	8	Z	44005738	44005738	100	3	0	3	635
Z_44005738	20	2	2	Z	44005738	44005738	0	0	5	5	-1177.5
Z_46100209	20	12	10	Z	46100209	46100209	100	9	0	9	-1008
Z_46893661	20	10	6	Z	46893661	46893661	100	2	0	2	1091.5
Z_50149374	20	11	2	Z	50149374	50149374	100	3	0	3	1177.5
Z_51642813	20	6	6	Z	51642813	51642813	0	0	1	1	-1091.5
Z_53190709	20	2	2	Z	53190709	53190709	100	1	0	1	-1177.5
Z_55284840	19	10	6	Z	55284840	55284840	0	0	2	2	1091.5
Z_58058147	20	10	6	Z	58058147	58058147	0	0	2	2	1091.5
Z_58058147	20	11	2	Z	58058147	58058147	0	0	1	1	1177.5
Z_58058147	20	2	2	Z	58058147	58058147	100	2	0	2	-1177.5
Z_58058147	20	6	6	Z	58058147	58058147	100	1	0	1	-1091.5
Z_58066442	18	16	8	Z	58066442	58066442	100	2	0	2	-635
Z_58066442	18	17	9	Z	58066442	58066442	0	0	1	1	818.5
Z_58066442	18	18	1	Z	58066442	58066442	0	0	1	1	1170.5
Z_61089367	20	11	2	Z	61089367	61089367	0	0	4	4	1177.5
Z_61462817	20	2	2	Z	61462817	61462817	0	0	2	2	-1177.5
Z_62893691	20	6	6	Z	62893691	62893691	0	0	1	1	-1091.5
Z_62893691	20	11	2	Z	62893691	62893691	100	5	0	5	1177.5
Z_64762918	20	12	10	Z	64762918	64762918	0	0	3	3	-1008
Z_64762918	20	6	6	Z	64762918	64762918	0	0	2	2	-1091.5
Z_64762918	20	11	2	Z	64762918	64762918	100	2	0	2	1177.5
Z_64762977	20	2	2	Z	64762977	64762977	100	1	0	1	-1177.5
Z_64762977	20	6	6	Z	64762977	64762977	100	5	0	5	-1091.5
Z_69385362	20	1	1	Z	69385362	69385362	100	6	0	6	-1170.5
Z_69385362	20	3	3	Z	69385362	69385362	100	1	0	1	-349.5
Z_69385362	20	10	6	Z	69385362	69385362	0	0	1	1	1091.5
Z_712878	2	3	3	Z	712878	712878	100	3	0	3	-349.5
Z_7146723	19	2	2	Z	7146723	7146723	100	3	0	3	-1177.5
Z_7146723	19	8	8	Z	7146723	7146723	0	0	2	2	635
Z_73145168	4	3	3	Z	73145168	73145168	0	0	1	1	-349.5
Z_73145186	5	17	9	Z	73145186	73145186	0	0	1	1	818.5
Z_73145186	5	7	7	Z	73145186	73145186	100	4	0	4	-635.5
Z_8562790	20	10	6	Z	8562790	8562790	0	0	3	3	1091.5
Z_8562790	20	2	2	Z	8562790	8562790	100	7	0	7	-1177.5
Z_8562790	20	6	6	Z	8562790	8562790	92.30769231	12	1	13	-1091.5
Z_8730140	20	11	2	Z	8730140	8730140	0	0	1	1	1177.5
Z_9337814	19	12	10	Z	9337814	9337814	0	0	3	3	-1008
