geneID	WL1
ENSMUSG00000026546	0
ENSMUSG00000026547	10221
ENSMUSG00000026548	3572
ENSMUSG00000026553	4885
ENSMUSG00000026554	735
ENSMUSG00000026556	20
ENSMUSG00000026558	69
ENSMUSG00000026560	0
ENSMUSG00000026563	137
ENSMUSG00000026564	1
ENSMUSG00000026565	273
ENSMUSG00000026566	48
ENSMUSG00000026567	0
ENSMUSG00000026568	232
ENSMUSG00000026571	281
ENSMUSG00000026572	0
ENSMUSG00000026573	2
ENSMUSG00000026574	1
ENSMUSG00000026575	40
ENSMUSG00000026576	10
ENSMUSG00000026577	237
ENSMUSG00000026578	28
ENSMUSG00000026579	26
ENSMUSG00000026580	9
ENSMUSG00000026581	65
ENSMUSG00000026582	1
ENSMUSG00000026584	480
ENSMUSG00000026585	116
ENSMUSG00000026586	420
ENSMUSG00000026587	0
ENSMUSG00000026589	10
ENSMUSG00000026592	0
ENSMUSG00000026594	8
ENSMUSG00000026596	836
ENSMUSG00000026600	2755
ENSMUSG00000026601	15
ENSMUSG00000026602	0
ENSMUSG00000026603	203
ENSMUSG00000026604	245
ENSMUSG00000026605	47
ENSMUSG00000026608	340
ENSMUSG00000026609	0
ENSMUSG00000026610	0
ENSMUSG00000026611	1
ENSMUSG00000026614	0
ENSMUSG00000026615	1426
ENSMUSG00000026616	0
ENSMUSG00000026617	282
ENSMUSG00000026618	538
ENSMUSG00000026620	44
ENSMUSG00000026621	4
ENSMUSG00000026622	18
ENSMUSG00000026623	444
ENSMUSG00000026626	7724
ENSMUSG00000026627	205
ENSMUSG00000026628	9858
ENSMUSG00000026630	19
ENSMUSG00000026632	16
ENSMUSG00000026634	436
ENSMUSG00000026637	1117
ENSMUSG00000026638	0
ENSMUSG00000026639	10
ENSMUSG00000026640	45
ENSMUSG00000026641	980
ENSMUSG00000026643	460
ENSMUSG00000026644	0
ENSMUSG00000026645	3
ENSMUSG00000026646	8
ENSMUSG00000026648	1271
ENSMUSG00000026649	22
ENSMUSG00000026650	2
ENSMUSG00000026655	115
ENSMUSG00000026656	9842
ENSMUSG00000026657	4019
ENSMUSG00000026659	109
ENSMUSG00000026662	554
ENSMUSG00000026663	921
ENSMUSG00000026664	769
ENSMUSG00000026667	1893
ENSMUSG00000026668	4
ENSMUSG00000026669	143
ENSMUSG00000026670	182
ENSMUSG00000026672	776
ENSMUSG00000026674	329
ENSMUSG00000026675	120
ENSMUSG00000026676	0
ENSMUSG00000026678	7
ENSMUSG00000026679	0
ENSMUSG00000026683	27
ENSMUSG00000026686	0
ENSMUSG00000026687	223
ENSMUSG00000026688	191
ENSMUSG00000026691	0
ENSMUSG00000026692	0
ENSMUSG00000026694	42
ENSMUSG00000026696	639
ENSMUSG00000026697	0
ENSMUSG00000026698	148
ENSMUSG00000026700	156
ENSMUSG00000026701	1718
ENSMUSG00000026705	211
ENSMUSG00000026707	55
ENSMUSG00000026708	61
ENSMUSG00000026709	98
ENSMUSG00000026712	1631
ENSMUSG00000026715	21
ENSMUSG00000026718	321
ENSMUSG00000026721	434
ENSMUSG00000026723	129
ENSMUSG00000026725	465
ENSMUSG00000026726	5
ENSMUSG00000026727	1250
ENSMUSG00000026728	30680
ENSMUSG00000026730	31
ENSMUSG00000026734	0
ENSMUSG00000026735	0
ENSMUSG00000026737	1024
ENSMUSG00000026739	1056
ENSMUSG00000026740	3766
ENSMUSG00000026743	388
ENSMUSG00000026748	1072
ENSMUSG00000026749	1100
ENSMUSG00000026750	1303
ENSMUSG00000026751	0
ENSMUSG00000026753	630
ENSMUSG00000026754	330
ENSMUSG00000026755	379
ENSMUSG00000026761	377
ENSMUSG00000026764	124
ENSMUSG00000026765	0
ENSMUSG00000026766	601
ENSMUSG00000026767	450
ENSMUSG00000026768	0
ENSMUSG00000026770	108
ENSMUSG00000026771	302
ENSMUSG00000026773	13667
ENSMUSG00000026774	0
ENSMUSG00000026775	1968
ENSMUSG00000026778	4
ENSMUSG00000026779	16
ENSMUSG00000026781	419
ENSMUSG00000026782	202
ENSMUSG00000026784	127
ENSMUSG00000026785	41
ENSMUSG00000026786	3060
ENSMUSG00000026787	1
ENSMUSG00000026788	278
ENSMUSG00000026790	688
ENSMUSG00000026791	33
ENSMUSG00000026792	155
ENSMUSG00000026796	15013
ENSMUSG00000026797	1726
ENSMUSG00000026798	40
ENSMUSG00000026799	108
ENSMUSG00000026803	431
ENSMUSG00000026805	0
ENSMUSG00000026806	177
ENSMUSG00000026807	52
ENSMUSG00000026809	9
ENSMUSG00000026810	577
ENSMUSG00000026811	184
ENSMUSG00000026812	454
ENSMUSG00000026814	3009
ENSMUSG00000026815	13
ENSMUSG00000026816	292
ENSMUSG00000026817	130
ENSMUSG00000026818	0
ENSMUSG00000026819	937
ENSMUSG00000026820	231
ENSMUSG00000026821	3690
ENSMUSG00000026822	4482
ENSMUSG00000026824	0
ENSMUSG00000026825	4
ENSMUSG00000026826	106
ENSMUSG00000026827	2839
ENSMUSG00000026828	1
ENSMUSG00000026829	2525
ENSMUSG00000026830	0
ENSMUSG00000026831	0
ENSMUSG00000026832	288
ENSMUSG00000026833	1326
ENSMUSG00000026834	0
ENSMUSG00000026835	14
ENSMUSG00000026836	465
ENSMUSG00000026837	2799
ENSMUSG00000026839	36
ENSMUSG00000026840	0
ENSMUSG00000026841	4
ENSMUSG00000026842	1084
ENSMUSG00000026843	427
ENSMUSG00000026848	807
ENSMUSG00000026849	571
ENSMUSG00000026851	846
ENSMUSG00000026853	331
ENSMUSG00000026854	68
ENSMUSG00000026856	122
ENSMUSG00000026857	146
ENSMUSG00000026858	126
ENSMUSG00000026860	277
ENSMUSG00000026864	14635
ENSMUSG00000026866	1776
ENSMUSG00000026867	1562
ENSMUSG00000026869	539
ENSMUSG00000026870	0
ENSMUSG00000026872	8099
ENSMUSG00000026873	13
ENSMUSG00000026874	2
ENSMUSG00000026875	7765
ENSMUSG00000026878	4081
ENSMUSG00000026879	2390
ENSMUSG00000026880	2699
ENSMUSG00000026882	0
ENSMUSG00000026883	88
ENSMUSG00000026885	3
ENSMUSG00000026887	88
ENSMUSG00000026888	18
ENSMUSG00000026889	276
ENSMUSG00000026890	1
ENSMUSG00000026893	1067
ENSMUSG00000026894	0
ENSMUSG00000026895	400
ENSMUSG00000026896	30051
ENSMUSG00000026904	0
ENSMUSG00000026914	1085
ENSMUSG00000026915	22
ENSMUSG00000026917	449
ENSMUSG00000026918	555
ENSMUSG00000026919	0
ENSMUSG00000026921	3
ENSMUSG00000026922	624
ENSMUSG00000026923	3885
ENSMUSG00000026924	1784
ENSMUSG00000026925	182
ENSMUSG00000026926	1202
ENSMUSG00000026927	981
ENSMUSG00000026928	404
ENSMUSG00000026930	79
ENSMUSG00000026931	0
ENSMUSG00000026932	219
ENSMUSG00000026933	930
ENSMUSG00000026934	0
ENSMUSG00000026936	0
ENSMUSG00000026937	0
ENSMUSG00000026938	117
ENSMUSG00000026939	42
ENSMUSG00000026940	0
ENSMUSG00000026941	4
ENSMUSG00000026942	1389
ENSMUSG00000026943	0
ENSMUSG00000026944	281
ENSMUSG00000026946	1960
ENSMUSG00000026950	119
ENSMUSG00000026955	3
ENSMUSG00000026956	1008
ENSMUSG00000026958	634
ENSMUSG00000026959	0
ENSMUSG00000026960	143
ENSMUSG00000026961	0
ENSMUSG00000026963	0
ENSMUSG00000026965	1082
ENSMUSG00000026966	233
ENSMUSG00000026969	0
ENSMUSG00000026970	3833
ENSMUSG00000026971	0
ENSMUSG00000026972	540
ENSMUSG00000026974	109
ENSMUSG00000026975	25
ENSMUSG00000026976	0
ENSMUSG00000026977	990
ENSMUSG00000026979	2165
ENSMUSG00000026980	1968
ENSMUSG00000026981	75097
ENSMUSG00000026983	0
ENSMUSG00000026984	61
ENSMUSG00000026985	0
ENSMUSG00000026986	73
ENSMUSG00000026987	1275
ENSMUSG00000026988	193
ENSMUSG00000026989	0
ENSMUSG00000026991	2969
ENSMUSG00000026994	26
ENSMUSG00000026999	55
ENSMUSG00000027001	18
ENSMUSG00000027002	275
ENSMUSG00000027004	2
ENSMUSG00000027006	880
ENSMUSG00000027007	2619
ENSMUSG00000027009	5724
ENSMUSG00000027010	2333
ENSMUSG00000027011	342
ENSMUSG00000027012	7886
ENSMUSG00000027014	366
ENSMUSG00000027015	0
ENSMUSG00000027016	2
ENSMUSG00000027018	2203
ENSMUSG00000027022	0
ENSMUSG00000027030	364
ENSMUSG00000027035	12369
ENSMUSG00000027048	0
ENSMUSG00000027067	1270
ENSMUSG00000027068	233
ENSMUSG00000027070	0
ENSMUSG00000027071	1
ENSMUSG00000027072	4
ENSMUSG00000027073	44
ENSMUSG00000027074	59
ENSMUSG00000027075	6
ENSMUSG00000027076	227
ENSMUSG00000027077	0
ENSMUSG00000027078	4454
ENSMUSG00000027079	131
ENSMUSG00000027080	354
ENSMUSG00000027082	177
ENSMUSG00000027086	138
ENSMUSG00000027087	1971
ENSMUSG00000027088	324
ENSMUSG00000027091	1209
ENSMUSG00000027099	393
ENSMUSG00000027102	0
ENSMUSG00000027104	556
ENSMUSG00000027107	3
ENSMUSG00000027108	426
ENSMUSG00000027109	827
ENSMUSG00000027111	103
ENSMUSG00000027115	11
ENSMUSG00000027120	0
ENSMUSG00000027122	381
ENSMUSG00000027130	1337
ENSMUSG00000027131	639
ENSMUSG00000027132	147
ENSMUSG00000027133	232
ENSMUSG00000027134	45
ENSMUSG00000027157	0
ENSMUSG00000027160	66
ENSMUSG00000027162	678
ENSMUSG00000027163	254
ENSMUSG00000027164	659
ENSMUSG00000027165	29
ENSMUSG00000027166	66
ENSMUSG00000027167	31
ENSMUSG00000027168	0
ENSMUSG00000027170	621
ENSMUSG00000027171	13
ENSMUSG00000027173	19
ENSMUSG00000027175	259
ENSMUSG00000027176	318
ENSMUSG00000027177	2266
ENSMUSG00000027180	501
ENSMUSG00000027184	8470
ENSMUSG00000027185	169
ENSMUSG00000027186	0
ENSMUSG00000027187	2384
ENSMUSG00000027188	36
ENSMUSG00000027189	1406
ENSMUSG00000027193	2152
ENSMUSG00000027194	823
ENSMUSG00000027195	2278
ENSMUSG00000027198	510
ENSMUSG00000027199	312
ENSMUSG00000027200	100
ENSMUSG00000027201	164
ENSMUSG00000027202	1
ENSMUSG00000027203	44
ENSMUSG00000027204	1750
ENSMUSG00000027206	1087
ENSMUSG00000027207	363
ENSMUSG00000027208	129
ENSMUSG00000027209	0
ENSMUSG00000027210	7
ENSMUSG00000027215	802
ENSMUSG00000027217	22
ENSMUSG00000027219	8280
ENSMUSG00000027220	32
ENSMUSG00000027221	80
ENSMUSG00000027222	179
ENSMUSG00000027223	10
ENSMUSG00000027224	0
ENSMUSG00000027225	0
ENSMUSG00000027227	135
ENSMUSG00000027229	0
ENSMUSG00000027230	663
ENSMUSG00000027233	0
ENSMUSG00000027236	598
ENSMUSG00000027238	1
ENSMUSG00000027239	41
ENSMUSG00000027242	28
ENSMUSG00000027243	18
ENSMUSG00000027244	644
ENSMUSG00000027245	50
ENSMUSG00000027246	4
ENSMUSG00000027247	1042
ENSMUSG00000027248	6251
ENSMUSG00000027249	0
ENSMUSG00000027253	1055
ENSMUSG00000027254	127
ENSMUSG00000027255	937
ENSMUSG00000027257	20
ENSMUSG00000027259	56
ENSMUSG00000027261	0
ENSMUSG00000027263	705
ENSMUSG00000027270	0
ENSMUSG00000027272	303
ENSMUSG00000027273	0
ENSMUSG00000027274	102
ENSMUSG00000027276	1709
ENSMUSG00000027281	2334
ENSMUSG00000027282	759
ENSMUSG00000027284	112
ENSMUSG00000027285	102
ENSMUSG00000027286	100
ENSMUSG00000027287	1431
ENSMUSG00000027288	2019
ENSMUSG00000027291	793
ENSMUSG00000027293	5982
ENSMUSG00000027296	0
ENSMUSG00000027297	0
ENSMUSG00000027298	25
ENSMUSG00000027300	148
ENSMUSG00000027301	0
ENSMUSG00000027303	2030
ENSMUSG00000027304	868
ENSMUSG00000027305	72
ENSMUSG00000027306	31
ENSMUSG00000027309	752
ENSMUSG00000027312	584
ENSMUSG00000027313	57
ENSMUSG00000027314	4
ENSMUSG00000027315	245
ENSMUSG00000027316	3
ENSMUSG00000027317	6
ENSMUSG00000027318	179
ENSMUSG00000027322	2663
ENSMUSG00000027323	27
ENSMUSG00000027324	15
ENSMUSG00000027326	34
ENSMUSG00000027327	104
ENSMUSG00000027329	35
ENSMUSG00000027330	17
ENSMUSG00000027331	25
ENSMUSG00000027332	282
ENSMUSG00000027333	918
ENSMUSG00000027335	0
ENSMUSG00000027338	0
ENSMUSG00000027339	161
ENSMUSG00000027340	4063
ENSMUSG00000027341	486
ENSMUSG00000027342	2211
ENSMUSG00000027344	0
ENSMUSG00000027346	393
ENSMUSG00000027347	4471
ENSMUSG00000027349	737
ENSMUSG00000027350	0
ENSMUSG00000027351	4963
ENSMUSG00000027353	22
ENSMUSG00000027355	0
ENSMUSG00000027356	0
ENSMUSG00000027357	144
ENSMUSG00000027358	5
ENSMUSG00000027359	10
ENSMUSG00000027360	1638
ENSMUSG00000027361	334
ENSMUSG00000027363	2672
ENSMUSG00000027364	0
ENSMUSG00000027365	1293
ENSMUSG00000027366	10004
ENSMUSG00000027367	453
ENSMUSG00000027368	429
ENSMUSG00000027371	20
ENSMUSG00000027374	220
ENSMUSG00000027375	0
ENSMUSG00000027376	0
ENSMUSG00000027377	0
ENSMUSG00000027378	30
ENSMUSG00000027379	33
ENSMUSG00000027380	41
ENSMUSG00000027381	1052
ENSMUSG00000027384	79
ENSMUSG00000027386	0
ENSMUSG00000027387	30
ENSMUSG00000027394	189
ENSMUSG00000027395	72
ENSMUSG00000027397	655
ENSMUSG00000027398	56120
ENSMUSG00000027399	54009
ENSMUSG00000027400	0
ENSMUSG00000027401	1
ENSMUSG00000027403	0
ENSMUSG00000027404	1493
ENSMUSG00000027405	755
ENSMUSG00000027406	998
ENSMUSG00000027408	10
ENSMUSG00000027409	0
ENSMUSG00000027411	452
ENSMUSG00000027412	34
ENSMUSG00000027416	1
ENSMUSG00000027419	0
ENSMUSG00000027420	1
ENSMUSG00000027422	21875
ENSMUSG00000027423	1580
ENSMUSG00000027424	125
ENSMUSG00000027425	327
ENSMUSG00000027427	148
ENSMUSG00000027428	75
ENSMUSG00000027429	1073
ENSMUSG00000027430	75
ENSMUSG00000027431	0
ENSMUSG00000027433	2768
ENSMUSG00000027434	0
ENSMUSG00000027435	269
ENSMUSG00000027438	14
ENSMUSG00000027439	384
ENSMUSG00000027442	0
ENSMUSG00000027443	0
ENSMUSG00000027444	0
ENSMUSG00000027445	0
ENSMUSG00000027446	0
ENSMUSG00000027447	13026
ENSMUSG00000027452	415
ENSMUSG00000027454	66
ENSMUSG00000027455	960
ENSMUSG00000027456	19
ENSMUSG00000027457	2
ENSMUSG00000027459	59
ENSMUSG00000027460	11
ENSMUSG00000027463	18
ENSMUSG00000027465	1552
ENSMUSG00000027466	1611
ENSMUSG00000027468	0
ENSMUSG00000027469	1619
ENSMUSG00000027470	1
ENSMUSG00000027472	466
ENSMUSG00000027474	1
ENSMUSG00000027475	1688
ENSMUSG00000027478	5
ENSMUSG00000027479	2225
ENSMUSG00000027480	0
ENSMUSG00000027481	0
ENSMUSG00000027482	0
ENSMUSG00000027483	0
ENSMUSG00000027484	0
ENSMUSG00000027485	0
ENSMUSG00000027487	61
ENSMUSG00000027488	30
ENSMUSG00000027489	0
ENSMUSG00000027490	275
ENSMUSG00000027495	117
ENSMUSG00000027496	43
ENSMUSG00000027498	334
ENSMUSG00000027499	4
ENSMUSG00000027500	5
ENSMUSG00000027502	2467
ENSMUSG00000027505	10
ENSMUSG00000027506	2171
ENSMUSG00000027508	692
ENSMUSG00000027509	376
ENSMUSG00000027510	42
ENSMUSG00000027513	0
ENSMUSG00000027514	12172
ENSMUSG00000027517	2
ENSMUSG00000027518	0
ENSMUSG00000027519	2034
ENSMUSG00000027520	0
ENSMUSG00000027522	2158
ENSMUSG00000027523	13895
ENSMUSG00000027524	0
ENSMUSG00000027525	0
ENSMUSG00000027528	0
ENSMUSG00000027530	0
ENSMUSG00000027531	314
ENSMUSG00000027533	5733
ENSMUSG00000027534	161
ENSMUSG00000027536	0
ENSMUSG00000027540	6279
ENSMUSG00000027544	29
ENSMUSG00000027546	17
ENSMUSG00000027547	0
ENSMUSG00000027550	435
ENSMUSG00000027551	151
ENSMUSG00000027552	573
ENSMUSG00000027555	5925
ENSMUSG00000027556	0
ENSMUSG00000027559	2
ENSMUSG00000027560	7
ENSMUSG00000027562	687
ENSMUSG00000027564	0
ENSMUSG00000027566	2092
ENSMUSG00000027568	0
ENSMUSG00000027569	354
ENSMUSG00000027570	36
ENSMUSG00000027573	628
ENSMUSG00000027574	0
ENSMUSG00000027575	485
ENSMUSG00000027577	0
ENSMUSG00000027579	9
ENSMUSG00000027580	20260
ENSMUSG00000027581	0
ENSMUSG00000027582	193
ENSMUSG00000027583	45
ENSMUSG00000027584	3
ENSMUSG00000027589	117
ENSMUSG00000027593	1569
ENSMUSG00000027596	0
ENSMUSG00000027597	231
ENSMUSG00000027598	1128
ENSMUSG00000027599	271
ENSMUSG00000027601	182
ENSMUSG00000027602	230
ENSMUSG00000027603	27
ENSMUSG00000027605	341
ENSMUSG00000027606	0
ENSMUSG00000027610	271
ENSMUSG00000027611	18038
ENSMUSG00000027612	0
ENSMUSG00000027613	2306
ENSMUSG00000027615	750
ENSMUSG00000027618	204
ENSMUSG00000027620	2987
ENSMUSG00000027624	370
ENSMUSG00000027628	476
ENSMUSG00000027630	961
ENSMUSG00000027634	149
ENSMUSG00000027635	21
ENSMUSG00000027636	6
ENSMUSG00000027637	3007
ENSMUSG00000027639	43013
ENSMUSG00000027641	1798
ENSMUSG00000027642	2867
ENSMUSG00000027643	0
ENSMUSG00000027646	5868
ENSMUSG00000027649	263
ENSMUSG00000027650	262
ENSMUSG00000027651	241
ENSMUSG00000027652	1006
ENSMUSG00000027654	7
ENSMUSG00000027655	146
ENSMUSG00000027656	129
ENSMUSG00000027660	4529
ENSMUSG00000027661	24
ENSMUSG00000027663	195
ENSMUSG00000027665	847
ENSMUSG00000027667	274
ENSMUSG00000027668	250
ENSMUSG00000027669	1520
ENSMUSG00000027670	36
ENSMUSG00000027671	508
ENSMUSG00000027673	361
ENSMUSG00000027674	0
ENSMUSG00000027676	84
ENSMUSG00000027677	764
ENSMUSG00000027678	1843
ENSMUSG00000027679	210
ENSMUSG00000027680	2101
ENSMUSG00000027684	2
ENSMUSG00000027690	0
ENSMUSG00000027692	11
ENSMUSG00000027695	202
ENSMUSG00000027698	778
ENSMUSG00000027699	27
ENSMUSG00000027702	0
ENSMUSG00000027703	0
ENSMUSG00000027706	1625
ENSMUSG00000027708	460
ENSMUSG00000027709	118
ENSMUSG00000027710	200
ENSMUSG00000027712	13085
ENSMUSG00000027713	2
ENSMUSG00000027714	293
ENSMUSG00000027715	77
ENSMUSG00000027716	1
ENSMUSG00000027718	0
ENSMUSG00000027719	0
ENSMUSG00000027720	0
ENSMUSG00000027722	201
ENSMUSG00000027737	11378
ENSMUSG00000027739	236
ENSMUSG00000027742	214
ENSMUSG00000027744	0
ENSMUSG00000027746	1328
ENSMUSG00000027748	63
ENSMUSG00000027750	1894
ENSMUSG00000027751	566
ENSMUSG00000027752	124
ENSMUSG00000027761	0
ENSMUSG00000027762	0
ENSMUSG00000027763	4601
ENSMUSG00000027765	25
ENSMUSG00000027770	509
ENSMUSG00000027774	564
ENSMUSG00000027775	3064
ENSMUSG00000027776	2017
ENSMUSG00000027777	13
ENSMUSG00000027778	31
ENSMUSG00000027782	4439
ENSMUSG00000027784	17
ENSMUSG00000027787	337
ENSMUSG00000027788	0
ENSMUSG00000027790	0
ENSMUSG00000027792	0
ENSMUSG00000027793	0
ENSMUSG00000027794	0
ENSMUSG00000027796	7
ENSMUSG00000027797	208
ENSMUSG00000027799	19
ENSMUSG00000027800	29
ENSMUSG00000027801	0
ENSMUSG00000027803	59
ENSMUSG00000027804	280
ENSMUSG00000027805	27
ENSMUSG00000027806	526
ENSMUSG00000027808	5743
ENSMUSG00000027809	164
ENSMUSG00000027810	567
ENSMUSG00000027811	13
ENSMUSG00000027820	6
ENSMUSG00000027822	302
ENSMUSG00000027823	404
ENSMUSG00000027824	0
ENSMUSG00000027827	115
ENSMUSG00000027828	3704
ENSMUSG00000027829	2939
ENSMUSG00000027831	8
ENSMUSG00000027832	10080
ENSMUSG00000027833	50
ENSMUSG00000027834	15
ENSMUSG00000027835	1024
ENSMUSG00000027840	5
ENSMUSG00000027843	92
ENSMUSG00000027845	235
ENSMUSG00000027848	169
ENSMUSG00000027849	0
ENSMUSG00000027852	2009
ENSMUSG00000027854	447
ENSMUSG00000027855	0
ENSMUSG00000027857	0
ENSMUSG00000027858	2
ENSMUSG00000027859	88
ENSMUSG00000027860	34
ENSMUSG00000027861	4
ENSMUSG00000027863	1
ENSMUSG00000027864	562
ENSMUSG00000027865	161
ENSMUSG00000027867	0
ENSMUSG00000027868	72
ENSMUSG00000027869	0
ENSMUSG00000027870	0
ENSMUSG00000027871	0
ENSMUSG00000027875	0
ENSMUSG00000027876	0
ENSMUSG00000027878	9878
ENSMUSG00000027879	672
ENSMUSG00000027880	0
ENSMUSG00000027881	4066
ENSMUSG00000027882	4106
ENSMUSG00000027883	1471
ENSMUSG00000027884	370
ENSMUSG00000027886	0
ENSMUSG00000027887	0
ENSMUSG00000027889	417
ENSMUSG00000027890	66
ENSMUSG00000027893	1533
ENSMUSG00000027894	18
ENSMUSG00000027895	0
ENSMUSG00000027896	4
ENSMUSG00000027900	2005
ENSMUSG00000027901	51
ENSMUSG00000027902	0
ENSMUSG00000027905	107
ENSMUSG00000027907	12039
ENSMUSG00000027908	0
ENSMUSG00000027912	0
ENSMUSG00000027913	0
ENSMUSG00000027919	2
ENSMUSG00000027923	0
ENSMUSG00000027925	0
ENSMUSG00000027927	0
ENSMUSG00000027931	19
ENSMUSG00000027932	20
ENSMUSG00000027933	581
ENSMUSG00000027935	87
ENSMUSG00000027936	933
ENSMUSG00000027937	267
ENSMUSG00000027938	49
ENSMUSG00000027939	53
ENSMUSG00000027940	14079
ENSMUSG00000027942	62
ENSMUSG00000027944	1102
ENSMUSG00000027947	446
ENSMUSG00000027950	31
ENSMUSG00000027951	8119
ENSMUSG00000027952	127
ENSMUSG00000027953	201
ENSMUSG00000027954	1
ENSMUSG00000027955	66
ENSMUSG00000027956	6
ENSMUSG00000027957	534
ENSMUSG00000027959	1144
ENSMUSG00000027961	5
ENSMUSG00000027962	4517
ENSMUSG00000027963	105
ENSMUSG00000027965	0
ENSMUSG00000027966	41
ENSMUSG00000027967	0
ENSMUSG00000027968	312
ENSMUSG00000027971	0
ENSMUSG00000027973	0
ENSMUSG00000027977	0
ENSMUSG00000027978	0
ENSMUSG00000027981	169
ENSMUSG00000027983	3
ENSMUSG00000027984	114
ENSMUSG00000027985	1
ENSMUSG00000027993	25
ENSMUSG00000027994	500
ENSMUSG00000027995	8721
ENSMUSG00000027996	23
ENSMUSG00000027997	99
ENSMUSG00000027998	393
ENSMUSG00000027999	108
ENSMUSG00000028001	0
ENSMUSG00000028003	0
ENSMUSG00000028004	0
ENSMUSG00000028005	5
ENSMUSG00000028007	328
ENSMUSG00000028008	0
ENSMUSG00000028010	114
ENSMUSG00000028011	0
ENSMUSG00000028012	0
ENSMUSG00000028013	120
ENSMUSG00000028015	645
ENSMUSG00000028016	857
ENSMUSG00000028017	12
ENSMUSG00000028018	79
ENSMUSG00000028019	72
ENSMUSG00000028020	2
ENSMUSG00000028023	0
ENSMUSG00000028024	1
ENSMUSG00000028028	1874
ENSMUSG00000028029	333
ENSMUSG00000028030	287
ENSMUSG00000028031	5
ENSMUSG00000028032	289
ENSMUSG00000028033	7
ENSMUSG00000028034	1914
ENSMUSG00000028035	192
ENSMUSG00000028036	4
ENSMUSG00000028037	9936
ENSMUSG00000028039	0
ENSMUSG00000028040	1
ENSMUSG00000028041	1589
ENSMUSG00000028042	1851
ENSMUSG00000028044	52
ENSMUSG00000028047	23
ENSMUSG00000028048	1583
ENSMUSG00000028049	747
ENSMUSG00000028051	7
ENSMUSG00000028053	1427
ENSMUSG00000028057	806
ENSMUSG00000028059	3109
ENSMUSG00000028060	1005
ENSMUSG00000028062	637
ENSMUSG00000028063	766
ENSMUSG00000028064	6113
ENSMUSG00000028066	163
ENSMUSG00000028068	65
ENSMUSG00000028069	234
ENSMUSG00000028070	323
ENSMUSG00000028071	2
ENSMUSG00000028072	0
ENSMUSG00000028073	19
ENSMUSG00000028076	475
ENSMUSG00000028078	3
ENSMUSG00000028080	161
ENSMUSG00000028081	3640
ENSMUSG00000028082	129
ENSMUSG00000028085	91
ENSMUSG00000028086	596
ENSMUSG00000028088	13
ENSMUSG00000028089	101
ENSMUSG00000028093	40
ENSMUSG00000028096	198
ENSMUSG00000028098	2043
ENSMUSG00000028099	1122
ENSMUSG00000028100	39
ENSMUSG00000028101	186
ENSMUSG00000028102	79
ENSMUSG00000028104	118
ENSMUSG00000028106	680
ENSMUSG00000028107	147
ENSMUSG00000028108	1775
ENSMUSG00000028109	2
ENSMUSG00000028111	1592
ENSMUSG00000028114	304
ENSMUSG00000028115	2
ENSMUSG00000028116	4
ENSMUSG00000028121	113
ENSMUSG00000028124	2131
ENSMUSG00000028125	0
ENSMUSG00000028126	587
ENSMUSG00000028127	458
ENSMUSG00000028128	166
ENSMUSG00000028132	1
ENSMUSG00000028133	7
ENSMUSG00000028134	150
ENSMUSG00000028136	1630
ENSMUSG00000028137	3
ENSMUSG00000028138	549
ENSMUSG00000028139	30
ENSMUSG00000028140	260
ENSMUSG00000028141	1
ENSMUSG00000028145	48
ENSMUSG00000028148	0
ENSMUSG00000028149	1823
ENSMUSG00000028150	0
ENSMUSG00000028152	413
ENSMUSG00000028156	1431
ENSMUSG00000028158	22
ENSMUSG00000028159	213
ENSMUSG00000028161	1523
ENSMUSG00000028163	9319
ENSMUSG00000028164	208
ENSMUSG00000028165	702
ENSMUSG00000028167	136
ENSMUSG00000028172	0
ENSMUSG00000028173	674
ENSMUSG00000028174	0
ENSMUSG00000028175	10
ENSMUSG00000028176	0
ENSMUSG00000028179	14
ENSMUSG00000028180	712
ENSMUSG00000028182	2
ENSMUSG00000028184	390
ENSMUSG00000028185	0
ENSMUSG00000028186	0
ENSMUSG00000028187	316
ENSMUSG00000028188	26
ENSMUSG00000028189	360
ENSMUSG00000028191	937
ENSMUSG00000028194	111
ENSMUSG00000028195	597
ENSMUSG00000028197	102
ENSMUSG00000028199	9
ENSMUSG00000028207	986
ENSMUSG00000028211	146
ENSMUSG00000028212	25
ENSMUSG00000028214	215
ENSMUSG00000028217	5
ENSMUSG00000028218	60
ENSMUSG00000028221	258
ENSMUSG00000028222	0
ENSMUSG00000028223	130
ENSMUSG00000028224	269
ENSMUSG00000028226	4
ENSMUSG00000028228	2740
ENSMUSG00000028229	29
ENSMUSG00000028232	419
ENSMUSG00000028233	664
ENSMUSG00000028234	2624
ENSMUSG00000028236	0
ENSMUSG00000028238	3060
ENSMUSG00000028240	0
ENSMUSG00000028243	122
ENSMUSG00000028245	701
ENSMUSG00000028246	5
ENSMUSG00000028247	88
ENSMUSG00000028248	1033
ENSMUSG00000028249	11210
ENSMUSG00000028251	120
ENSMUSG00000028252	183
ENSMUSG00000028255	0
ENSMUSG00000028256	116
ENSMUSG00000028259	0
ENSMUSG00000028261	62
ENSMUSG00000028262	0
ENSMUSG00000028264	0
ENSMUSG00000028266	8276
ENSMUSG00000028268	36039
ENSMUSG00000028270	85578
ENSMUSG00000028271	487
ENSMUSG00000028273	939
ENSMUSG00000028274	256
ENSMUSG00000028277	1367
ENSMUSG00000028278	40
ENSMUSG00000028280	0
ENSMUSG00000028282	262
ENSMUSG00000028284	594
