geneID	KL3
ENSMUSG00000027411	450
ENSMUSG00000027412	0
ENSMUSG00000027416	0
ENSMUSG00000027419	0
ENSMUSG00000027420	3
ENSMUSG00000027422	3728
ENSMUSG00000027423	1737
ENSMUSG00000027424	71
ENSMUSG00000027425	359
ENSMUSG00000027427	138
ENSMUSG00000027428	24
ENSMUSG00000027429	768
ENSMUSG00000027430	116
ENSMUSG00000027431	0
ENSMUSG00000027433	2137
ENSMUSG00000027434	0
ENSMUSG00000027435	145
ENSMUSG00000027438	35
ENSMUSG00000027439	440
ENSMUSG00000027442	0
ENSMUSG00000027443	0
ENSMUSG00000027444	0
ENSMUSG00000027445	0
ENSMUSG00000027446	0
ENSMUSG00000027447	17036
ENSMUSG00000027452	525
ENSMUSG00000027454	27
ENSMUSG00000027455	918
ENSMUSG00000027456	21
ENSMUSG00000027457	0
ENSMUSG00000027459	186
ENSMUSG00000027460	9
ENSMUSG00000027463	547
ENSMUSG00000027465	1204
ENSMUSG00000027466	1395
ENSMUSG00000027468	0
ENSMUSG00000027469	2245
ENSMUSG00000027470	27
ENSMUSG00000027472	397
ENSMUSG00000027474	2
ENSMUSG00000027475	1303
ENSMUSG00000027478	2
ENSMUSG00000027479	2453
ENSMUSG00000027480	0
ENSMUSG00000027481	0
ENSMUSG00000027482	0
ENSMUSG00000027483	0
ENSMUSG00000027484	0
ENSMUSG00000027485	0
ENSMUSG00000027487	20
ENSMUSG00000027488	5
ENSMUSG00000027489	1
ENSMUSG00000027490	257
ENSMUSG00000027495	77
ENSMUSG00000027496	7
ENSMUSG00000027498	199
ENSMUSG00000027499	0
ENSMUSG00000027500	0
ENSMUSG00000027502	2160
ENSMUSG00000027505	6
ENSMUSG00000027506	2398
ENSMUSG00000027508	128
ENSMUSG00000027509	305
ENSMUSG00000027510	36
ENSMUSG00000027513	0
ENSMUSG00000027514	7995
ENSMUSG00000027517	0
ENSMUSG00000027518	0
ENSMUSG00000027519	3002
ENSMUSG00000027520	0
ENSMUSG00000027522	1250
ENSMUSG00000027523	11705
ENSMUSG00000027524	1
ENSMUSG00000027525	0
ENSMUSG00000027528	0
ENSMUSG00000027530	0
ENSMUSG00000027531	396
ENSMUSG00000027533	8440
ENSMUSG00000027534	237
ENSMUSG00000027536	0
ENSMUSG00000027540	23841
ENSMUSG00000027544	15
ENSMUSG00000027546	27
ENSMUSG00000027547	0
ENSMUSG00000027550	197
ENSMUSG00000027551	116
ENSMUSG00000027552	474
ENSMUSG00000027555	6423
ENSMUSG00000027556	0
ENSMUSG00000027559	2
ENSMUSG00000027560	0
ENSMUSG00000027562	1217
ENSMUSG00000027564	0
ENSMUSG00000027566	4633
ENSMUSG00000027568	0
ENSMUSG00000027569	318
ENSMUSG00000027570	25
ENSMUSG00000027573	591
ENSMUSG00000027574	0
ENSMUSG00000027575	349
ENSMUSG00000027577	0
ENSMUSG00000027579	1
ENSMUSG00000027580	5911
ENSMUSG00000027581	0
ENSMUSG00000027582	140
ENSMUSG00000027583	122
ENSMUSG00000027584	0
ENSMUSG00000027589	97
ENSMUSG00000027593	1524
ENSMUSG00000027596	1
ENSMUSG00000027597	138
ENSMUSG00000027598	1154
ENSMUSG00000027599	200
ENSMUSG00000027601	115
ENSMUSG00000027602	369
ENSMUSG00000027603	18
ENSMUSG00000027605	6682
ENSMUSG00000027606	0
ENSMUSG00000027610	6676
ENSMUSG00000027611	56923
ENSMUSG00000027612	2
ENSMUSG00000027613	2995
ENSMUSG00000027615	1678
ENSMUSG00000027618	163
ENSMUSG00000027620	2457
ENSMUSG00000027624	426
ENSMUSG00000027628	362
ENSMUSG00000027630	672
ENSMUSG00000027634	114
ENSMUSG00000027635	6
ENSMUSG00000027636	6
ENSMUSG00000027637	4149
ENSMUSG00000027639	39088
ENSMUSG00000027641	785
ENSMUSG00000027642	2080
ENSMUSG00000027643	0
ENSMUSG00000027646	2842
ENSMUSG00000027649	194
ENSMUSG00000027650	121
ENSMUSG00000027651	152
ENSMUSG00000027652	618
ENSMUSG00000027654	0
ENSMUSG00000027655	101
ENSMUSG00000027656	0
ENSMUSG00000027660	2516
ENSMUSG00000027661	0
ENSMUSG00000027663	152
ENSMUSG00000027665	1067
ENSMUSG00000027667	304
ENSMUSG00000027668	162
ENSMUSG00000027669	986
ENSMUSG00000027670	557
ENSMUSG00000027671	401
ENSMUSG00000027673	696
ENSMUSG00000027674	0
ENSMUSG00000027676	72
ENSMUSG00000027677	408
ENSMUSG00000027678	807
ENSMUSG00000027679	235
ENSMUSG00000027680	1716
ENSMUSG00000027684	2
ENSMUSG00000027690	0
ENSMUSG00000027692	7
ENSMUSG00000027695	124
ENSMUSG00000027698	873
ENSMUSG00000027699	13
ENSMUSG00000027702	1
ENSMUSG00000027703	0
ENSMUSG00000027706	1442
ENSMUSG00000027708	363
ENSMUSG00000027709	132
ENSMUSG00000027710	104
ENSMUSG00000027712	10162
ENSMUSG00000027713	2
ENSMUSG00000027714	309
ENSMUSG00000027715	13
ENSMUSG00000027716	0
ENSMUSG00000027718	0
ENSMUSG00000027719	0
ENSMUSG00000027720	0
ENSMUSG00000027722	130
ENSMUSG00000027737	31347
ENSMUSG00000027739	242
ENSMUSG00000027742	230
ENSMUSG00000027744	0
ENSMUSG00000027746	1410
ENSMUSG00000027748	115
ENSMUSG00000027750	584
ENSMUSG00000027751	301
ENSMUSG00000027752	88
ENSMUSG00000027761	0
ENSMUSG00000027762	0
ENSMUSG00000027763	3387
ENSMUSG00000027765	22
ENSMUSG00000027770	353
ENSMUSG00000027774	381
ENSMUSG00000027775	3333
ENSMUSG00000027776	544
ENSMUSG00000027777	4
ENSMUSG00000027778	18
ENSMUSG00000027782	4501
ENSMUSG00000027784	20
ENSMUSG00000027787	480
ENSMUSG00000027788	0
ENSMUSG00000027790	0
ENSMUSG00000027792	0
ENSMUSG00000027793	0
ENSMUSG00000027794	0
ENSMUSG00000027796	1
ENSMUSG00000027797	4
ENSMUSG00000027799	0
ENSMUSG00000027800	0
ENSMUSG00000027801	0
ENSMUSG00000027803	4
ENSMUSG00000027804	181
ENSMUSG00000027805	83
ENSMUSG00000027806	340
ENSMUSG00000027808	4086
ENSMUSG00000027809	192
ENSMUSG00000027810	433
ENSMUSG00000027811	3
ENSMUSG00000027820	0
ENSMUSG00000027822	244
ENSMUSG00000027823	348
ENSMUSG00000027824	1
ENSMUSG00000027827	116
ENSMUSG00000027828	4952
ENSMUSG00000027829	1605
ENSMUSG00000027831	2
ENSMUSG00000027832	14154
ENSMUSG00000027833	1
ENSMUSG00000027834	298
ENSMUSG00000027835	2239
ENSMUSG00000027840	0
ENSMUSG00000027843	60
ENSMUSG00000027845	163
ENSMUSG00000027848	1
ENSMUSG00000027849	0
ENSMUSG00000027852	1309
ENSMUSG00000027854	397
ENSMUSG00000027855	0
ENSMUSG00000027857	0
ENSMUSG00000027858	5
ENSMUSG00000027859	2
ENSMUSG00000027860	1
ENSMUSG00000027861	0
ENSMUSG00000027863	9
ENSMUSG00000027864	209
ENSMUSG00000027865	191
ENSMUSG00000027867	2
ENSMUSG00000027868	1
ENSMUSG00000027869	0
ENSMUSG00000027870	0
ENSMUSG00000027871	0
ENSMUSG00000027875	0
ENSMUSG00000027876	0
ENSMUSG00000027878	2259
ENSMUSG00000027879	1892
ENSMUSG00000027880	0
ENSMUSG00000027881	3032
ENSMUSG00000027882	6127
ENSMUSG00000027883	1449
ENSMUSG00000027884	265
ENSMUSG00000027886	0
ENSMUSG00000027887	0
ENSMUSG00000027889	311
ENSMUSG00000027890	210
ENSMUSG00000027893	2467
ENSMUSG00000027894	0
ENSMUSG00000027895	0
ENSMUSG00000027896	0
ENSMUSG00000027900	2539
ENSMUSG00000027901	60
ENSMUSG00000027902	0
ENSMUSG00000027905	44
ENSMUSG00000027907	19309
ENSMUSG00000027908	3
ENSMUSG00000027912	0
ENSMUSG00000027913	5
ENSMUSG00000027919	0
ENSMUSG00000027923	0
ENSMUSG00000027925	0
ENSMUSG00000027927	0
ENSMUSG00000027931	4
ENSMUSG00000027932	7
ENSMUSG00000027933	190
ENSMUSG00000027935	104
ENSMUSG00000027936	637
ENSMUSG00000027937	313
ENSMUSG00000027938	27
ENSMUSG00000027939	34
ENSMUSG00000027940	10565
ENSMUSG00000027942	79
ENSMUSG00000027944	1289
ENSMUSG00000027947	107
ENSMUSG00000027950	18
ENSMUSG00000027951	3701
ENSMUSG00000027952	508
ENSMUSG00000027953	191
ENSMUSG00000027954	0
ENSMUSG00000027955	501
ENSMUSG00000027956	10
ENSMUSG00000027957	566
ENSMUSG00000027959	389
ENSMUSG00000027961	1
ENSMUSG00000027962	694
ENSMUSG00000027963	54
ENSMUSG00000027965	0
ENSMUSG00000027966	0
ENSMUSG00000027967	0
ENSMUSG00000027968	159
ENSMUSG00000027971	0
ENSMUSG00000027973	0
ENSMUSG00000027977	1
ENSMUSG00000027978	0
ENSMUSG00000027981	112
ENSMUSG00000027983	0
ENSMUSG00000027984	140
ENSMUSG00000027985	0
ENSMUSG00000027993	16
ENSMUSG00000027994	927
ENSMUSG00000027995	2774
ENSMUSG00000027996	1
ENSMUSG00000027997	287
ENSMUSG00000027998	409
ENSMUSG00000027999	253
ENSMUSG00000028001	0
ENSMUSG00000028003	0
ENSMUSG00000028004	0
ENSMUSG00000028005	1
ENSMUSG00000028007	482
ENSMUSG00000028008	0
ENSMUSG00000028010	43
ENSMUSG00000028011	0
ENSMUSG00000028012	0
ENSMUSG00000028013	117
ENSMUSG00000028015	868
ENSMUSG00000028016	718
ENSMUSG00000028017	0
ENSMUSG00000028018	28
ENSMUSG00000028019	55
ENSMUSG00000028020	0
ENSMUSG00000028023	0
ENSMUSG00000028024	0
ENSMUSG00000028028	574
ENSMUSG00000028029	229
ENSMUSG00000028030	129
ENSMUSG00000028031	0
ENSMUSG00000028032	194
ENSMUSG00000028033	11
ENSMUSG00000028034	1213
ENSMUSG00000028035	1733
ENSMUSG00000028036	0
ENSMUSG00000028037	9736
ENSMUSG00000028039	0
ENSMUSG00000028040	0
ENSMUSG00000028041	2024
ENSMUSG00000028042	2671
ENSMUSG00000028044	46
ENSMUSG00000028047	1
ENSMUSG00000028048	2329
ENSMUSG00000028049	552
ENSMUSG00000028051	0
ENSMUSG00000028053	607
ENSMUSG00000028057	1737
ENSMUSG00000028059	1225
ENSMUSG00000028060	655
ENSMUSG00000028062	732
ENSMUSG00000028063	693
ENSMUSG00000028064	6355
ENSMUSG00000028066	178
ENSMUSG00000028068	1
ENSMUSG00000028069	73
ENSMUSG00000028070	394
ENSMUSG00000028071	0
ENSMUSG00000028072	0
ENSMUSG00000028073	0
ENSMUSG00000028076	512
ENSMUSG00000028078	1
ENSMUSG00000028080	96
ENSMUSG00000028081	4481
ENSMUSG00000028082	47
ENSMUSG00000028085	66
ENSMUSG00000028086	241
ENSMUSG00000028088	10
ENSMUSG00000028089	128
ENSMUSG00000028093	13
ENSMUSG00000028096	141
ENSMUSG00000028098	4955
ENSMUSG00000028099	892
ENSMUSG00000028100	95
ENSMUSG00000028101	82
ENSMUSG00000028102	64
ENSMUSG00000028104	97
ENSMUSG00000028106	360
ENSMUSG00000028107	126
ENSMUSG00000028108	572
ENSMUSG00000028109	0
ENSMUSG00000028111	2706
ENSMUSG00000028114	160
ENSMUSG00000028115	0
ENSMUSG00000028116	0
ENSMUSG00000028121	110
ENSMUSG00000028124	17016
ENSMUSG00000028125	0
ENSMUSG00000028126	737
ENSMUSG00000028127	345
ENSMUSG00000028128	88
ENSMUSG00000028132	0
ENSMUSG00000028133	1
ENSMUSG00000028134	118
ENSMUSG00000028136	667
ENSMUSG00000028137	0
ENSMUSG00000028138	948
ENSMUSG00000028139	7
ENSMUSG00000028140	224
ENSMUSG00000028141	1
ENSMUSG00000028145	62
ENSMUSG00000028148	0
ENSMUSG00000028149	972
ENSMUSG00000028150	0
ENSMUSG00000028152	1061
ENSMUSG00000028156	1533
ENSMUSG00000028158	12
ENSMUSG00000028159	138
ENSMUSG00000028161	1217
ENSMUSG00000028163	4243
ENSMUSG00000028164	289
ENSMUSG00000028165	1281
ENSMUSG00000028167	10
ENSMUSG00000028172	0
ENSMUSG00000028173	581
ENSMUSG00000028174	0
ENSMUSG00000028175	2
ENSMUSG00000028176	0
ENSMUSG00000028179	1
ENSMUSG00000028180	667
ENSMUSG00000028182	5
ENSMUSG00000028184	73
ENSMUSG00000028185	0
ENSMUSG00000028186	0
ENSMUSG00000028187	382
ENSMUSG00000028188	19
ENSMUSG00000028189	441
ENSMUSG00000028191	1131
ENSMUSG00000028194	0
ENSMUSG00000028195	7
ENSMUSG00000028197	53
ENSMUSG00000028199	0
ENSMUSG00000028207	522
ENSMUSG00000028211	236
ENSMUSG00000028212	17
ENSMUSG00000028214	345
ENSMUSG00000028217	1
ENSMUSG00000028218	37
ENSMUSG00000028221	227
ENSMUSG00000028222	0
ENSMUSG00000028223	137
ENSMUSG00000028224	174
ENSMUSG00000028226	0
ENSMUSG00000028228	1370
ENSMUSG00000028229	24
ENSMUSG00000028232	385
ENSMUSG00000028233	165
ENSMUSG00000028234	3730
ENSMUSG00000028236	0
ENSMUSG00000028238	4316
ENSMUSG00000028240	0
ENSMUSG00000028243	66
ENSMUSG00000028245	208
ENSMUSG00000028246	0
ENSMUSG00000028247	192
ENSMUSG00000028248	437
ENSMUSG00000028249	15442
ENSMUSG00000028251	330
ENSMUSG00000028252	267
ENSMUSG00000028255	0
ENSMUSG00000028256	63
ENSMUSG00000028259	0
ENSMUSG00000028261	37
ENSMUSG00000028262	0
ENSMUSG00000028264	0
ENSMUSG00000028266	4800
ENSMUSG00000028268	34524
ENSMUSG00000028270	81225
ENSMUSG00000028271	832
ENSMUSG00000028273	1336
ENSMUSG00000028274	346
ENSMUSG00000028277	1020
ENSMUSG00000028278	160
ENSMUSG00000028280	0
ENSMUSG00000028282	128
ENSMUSG00000028284	637
ENSMUSG00000028287	0
ENSMUSG00000028289	2
ENSMUSG00000028291	629
ENSMUSG00000028292	91
ENSMUSG00000028293	105
ENSMUSG00000028294	1
ENSMUSG00000028295	66
ENSMUSG00000028298	0
ENSMUSG00000028300	1548
ENSMUSG00000028307	0
ENSMUSG00000028309	328
ENSMUSG00000028310	0
ENSMUSG00000028312	73
ENSMUSG00000028314	0
ENSMUSG00000028318	27
ENSMUSG00000028322	227
ENSMUSG00000028327	610
ENSMUSG00000028328	4
ENSMUSG00000028329	78
ENSMUSG00000028330	280
ENSMUSG00000028331	47
ENSMUSG00000028332	0
ENSMUSG00000028333	1698
ENSMUSG00000028334	377
ENSMUSG00000028337	2247
ENSMUSG00000028339	93
ENSMUSG00000028341	184
ENSMUSG00000028343	957
ENSMUSG00000028344	61
ENSMUSG00000028345	441
ENSMUSG00000028347	375
ENSMUSG00000028348	4
ENSMUSG00000028351	0
ENSMUSG00000028354	0
ENSMUSG00000028356	4
ENSMUSG00000028357	0
ENSMUSG00000028358	8
ENSMUSG00000028359	0
ENSMUSG00000028360	1
ENSMUSG00000028362	349
ENSMUSG00000028364	58
ENSMUSG00000028367	15633
ENSMUSG00000028369	1
ENSMUSG00000028370	0
ENSMUSG00000028373	3
ENSMUSG00000028378	6390
ENSMUSG00000028381	501
ENSMUSG00000028382	4043
ENSMUSG00000028383	275
ENSMUSG00000028385	471
ENSMUSG00000028386	0
ENSMUSG00000028389	3
ENSMUSG00000028391	0
ENSMUSG00000028392	1
ENSMUSG00000028393	53
ENSMUSG00000028394	336
ENSMUSG00000028396	0
ENSMUSG00000028397	186
ENSMUSG00000028398	228
ENSMUSG00000028399	2
ENSMUSG00000028402	0
ENSMUSG00000028403	832
ENSMUSG00000028405	451
ENSMUSG00000028407	45
ENSMUSG00000028409	975
ENSMUSG00000028410	4627
ENSMUSG00000028411	298
ENSMUSG00000028412	2301
ENSMUSG00000028413	911
ENSMUSG00000028414	24
ENSMUSG00000028415	0
ENSMUSG00000028416	3038
ENSMUSG00000028417	2
ENSMUSG00000028419	3145
ENSMUSG00000028420	417
ENSMUSG00000028423	412
ENSMUSG00000028426	2973
ENSMUSG00000028427	0
ENSMUSG00000028430	214
ENSMUSG00000028431	124
ENSMUSG00000028433	250
ENSMUSG00000028434	0
ENSMUSG00000028435	0
ENSMUSG00000028436	1096
ENSMUSG00000028437	3848
ENSMUSG00000028438	10
ENSMUSG00000028439	650
ENSMUSG00000028441	0
ENSMUSG00000028443	136
ENSMUSG00000028444	0
ENSMUSG00000028445	0
ENSMUSG00000028447	1092
ENSMUSG00000028451	4
ENSMUSG00000028452	5466
ENSMUSG00000028453	46
ENSMUSG00000028454	23
ENSMUSG00000028455	316
ENSMUSG00000028456	2
ENSMUSG00000028457	0
ENSMUSG00000028458	1597
ENSMUSG00000028459	210
ENSMUSG00000028460	0
ENSMUSG00000028461	81
ENSMUSG00000028463	61
ENSMUSG00000028464	4
ENSMUSG00000028465	3504
ENSMUSG00000028466	524
ENSMUSG00000028467	35
ENSMUSG00000028468	514
ENSMUSG00000028469	0
ENSMUSG00000028470	58
ENSMUSG00000028475	0
ENSMUSG00000028476	4
ENSMUSG00000028478	5865
ENSMUSG00000028479	28
ENSMUSG00000028480	4404
ENSMUSG00000028483	93
ENSMUSG00000028484	222
ENSMUSG00000028487	0
ENSMUSG00000028488	0
ENSMUSG00000028492	0
ENSMUSG00000028494	4967
ENSMUSG00000028495	3770
ENSMUSG00000028496	165
ENSMUSG00000028497	344
ENSMUSG00000028514	575
ENSMUSG00000028517	4729
ENSMUSG00000028518	28
ENSMUSG00000028519	0
ENSMUSG00000028520	0
ENSMUSG00000028521	186
ENSMUSG00000028522	759
ENSMUSG00000028523	0
ENSMUSG00000028524	0
ENSMUSG00000028525	656
ENSMUSG00000028527	202
ENSMUSG00000028528	0
ENSMUSG00000028530	5055
ENSMUSG00000028532	1
ENSMUSG00000028533	0
ENSMUSG00000028536	1
ENSMUSG00000028538	717
ENSMUSG00000028539	112
ENSMUSG00000028540	75
ENSMUSG00000028541	9
ENSMUSG00000028542	624
ENSMUSG00000028544	0
ENSMUSG00000028545	0
ENSMUSG00000028546	0
ENSMUSG00000028549	8
ENSMUSG00000028550	224
ENSMUSG00000028551	3
ENSMUSG00000028552	649
ENSMUSG00000028553	6
ENSMUSG00000028555	2
ENSMUSG00000028556	220
ENSMUSG00000028557	1248
ENSMUSG00000028558	1
ENSMUSG00000028559	1084
ENSMUSG00000028560	470
ENSMUSG00000028563	642
ENSMUSG00000028565	4
ENSMUSG00000028567	554
ENSMUSG00000028568	188
ENSMUSG00000028571	0
ENSMUSG00000028572	4
ENSMUSG00000028573	115
ENSMUSG00000028575	2
ENSMUSG00000028576	29
ENSMUSG00000028577	1002
ENSMUSG00000028578	114
ENSMUSG00000028580	374
ENSMUSG00000028581	11408
ENSMUSG00000028582	347
ENSMUSG00000028583	3071
ENSMUSG00000028584	0
ENSMUSG00000028587	3
ENSMUSG00000028589	0
ENSMUSG00000028591	0
ENSMUSG00000028593	0
ENSMUSG00000028597	2
ENSMUSG00000028599	37919
ENSMUSG00000028600	0
ENSMUSG00000028601	1
ENSMUSG00000028602	413
ENSMUSG00000028603	1593
ENSMUSG00000028607	167
ENSMUSG00000028608	177
ENSMUSG00000028609	228
ENSMUSG00000028610	0
ENSMUSG00000028613	821
ENSMUSG00000028614	60
ENSMUSG00000028617	130
ENSMUSG00000028618	2415
ENSMUSG00000028619	593
ENSMUSG00000028621	5
ENSMUSG00000028622	281
ENSMUSG00000028626	0
ENSMUSG00000028629	231
ENSMUSG00000028630	1725
ENSMUSG00000028631	0
ENSMUSG00000028633	15
ENSMUSG00000028634	1552
ENSMUSG00000028635	0
ENSMUSG00000028636	60
ENSMUSG00000028637	0
ENSMUSG00000028639	15066
ENSMUSG00000028640	0
ENSMUSG00000028641	221
ENSMUSG00000028642	0
ENSMUSG00000028643	848
ENSMUSG00000028644	0
ENSMUSG00000028645	3465
ENSMUSG00000028646	3621
ENSMUSG00000028647	120
ENSMUSG00000028648	645
ENSMUSG00000028649	4021
ENSMUSG00000028651	141
ENSMUSG00000028653	128
ENSMUSG00000028654	19
ENSMUSG00000028655	0
ENSMUSG00000028656	10587
ENSMUSG00000028657	963
ENSMUSG00000028661	0
ENSMUSG00000028664	0
ENSMUSG00000028668	3271
ENSMUSG00000028669	77
ENSMUSG00000028670	994
ENSMUSG00000028671	109
ENSMUSG00000028672	506
ENSMUSG00000028673	2419
ENSMUSG00000028675	931
ENSMUSG00000028676	786
ENSMUSG00000028677	375
ENSMUSG00000028678	1
ENSMUSG00000028680	701
ENSMUSG00000028681	0
ENSMUSG00000028683	45
ENSMUSG00000028684	73
ENSMUSG00000028687	1
ENSMUSG00000028688	138
ENSMUSG00000028689	21
ENSMUSG00000028690	13
ENSMUSG00000028691	321266
ENSMUSG00000028692	108673
ENSMUSG00000028693	569
ENSMUSG00000028696	16
ENSMUSG00000028698	18
ENSMUSG00000028699	0
ENSMUSG00000028700	337
ENSMUSG00000028701	1
ENSMUSG00000028702	24
ENSMUSG00000028703	925
ENSMUSG00000028706	123
ENSMUSG00000028707	0
ENSMUSG00000028708	399
ENSMUSG00000028709	268
ENSMUSG00000028710	14
ENSMUSG00000028712	0
ENSMUSG00000028713	0
ENSMUSG00000028715	0
ENSMUSG00000028716	498
ENSMUSG00000028717	95
ENSMUSG00000028718	1
ENSMUSG00000028719	1647
ENSMUSG00000028729	526
ENSMUSG00000028730	0
ENSMUSG00000028736	0
ENSMUSG00000028737	42
ENSMUSG00000028738	0
ENSMUSG00000028741	143
ENSMUSG00000028743	75
ENSMUSG00000028744	186
ENSMUSG00000028745	5662
ENSMUSG00000028747	0
ENSMUSG00000028749	0
ENSMUSG00000028750	0
ENSMUSG00000028751	0
ENSMUSG00000028753	0
ENSMUSG00000028755	0
ENSMUSG00000028756	365
ENSMUSG00000028757	1728
ENSMUSG00000028758	2
ENSMUSG00000028759	1184
ENSMUSG00000028760	1498
ENSMUSG00000028763	9
ENSMUSG00000028766	0
ENSMUSG00000028771	3086
ENSMUSG00000028772	285
ENSMUSG00000028773	1420
ENSMUSG00000028776	2
ENSMUSG00000028777	105
ENSMUSG00000028778	0
ENSMUSG00000028779	1971
ENSMUSG00000028780	10
ENSMUSG00000028782	0
ENSMUSG00000028784	0
ENSMUSG00000028785	0
ENSMUSG00000028786	0
ENSMUSG00000028788	5081
ENSMUSG00000028789	11
ENSMUSG00000028790	1256
ENSMUSG00000028792	1515
ENSMUSG00000028793	8771
ENSMUSG00000028794	2
ENSMUSG00000028795	81
ENSMUSG00000028796	2035
ENSMUSG00000028797	1876
ENSMUSG00000028798	856
ENSMUSG00000028799	140
ENSMUSG00000028800	2065
ENSMUSG00000028801	1
ENSMUSG00000028803	138
ENSMUSG00000028804	0
ENSMUSG00000028807	30
ENSMUSG00000028809	1187
ENSMUSG00000028811	96
ENSMUSG00000028813	0
ENSMUSG00000028820	1312
ENSMUSG00000028821	1884
ENSMUSG00000028822	5099
ENSMUSG00000028825	6
ENSMUSG00000028826	497
ENSMUSG00000028830	422
ENSMUSG00000028832	55
ENSMUSG00000028833	270
ENSMUSG00000028834	0
ENSMUSG00000028836	0
ENSMUSG00000028837	2450
ENSMUSG00000028838	5
ENSMUSG00000028840	180
ENSMUSG00000028841	0
ENSMUSG00000028842	991
ENSMUSG00000028843	9993
ENSMUSG00000028845	4
ENSMUSG00000028847	1081
ENSMUSG00000028848	194
ENSMUSG00000028849	3776
ENSMUSG00000028850	166
ENSMUSG00000028851	938
ENSMUSG00000028854	2049
ENSMUSG00000028857	321
ENSMUSG00000028859	210
ENSMUSG00000028860	4
ENSMUSG00000028861	602
ENSMUSG00000028862	43
ENSMUSG00000028863	185
ENSMUSG00000028864	262
ENSMUSG00000028865	0
ENSMUSG00000028868	1585
ENSMUSG00000028869	354
ENSMUSG00000028871	0
ENSMUSG00000028873	30
ENSMUSG00000028874	1367
ENSMUSG00000028876	0
ENSMUSG00000028878	710
ENSMUSG00000028879	1459
ENSMUSG00000028882	247
ENSMUSG00000028883	6
ENSMUSG00000028884	46
ENSMUSG00000028885	641
ENSMUSG00000028886	754
ENSMUSG00000028889	322
ENSMUSG00000028890	422
ENSMUSG00000028893	113
ENSMUSG00000028894	923
ENSMUSG00000028896	66
ENSMUSG00000028898	217
ENSMUSG00000028899	251
ENSMUSG00000028901	156
ENSMUSG00000028902	354
ENSMUSG00000028906	807
ENSMUSG00000028907	613
ENSMUSG00000028909	0
ENSMUSG00000028910	96
ENSMUSG00000028911	361
ENSMUSG00000028914	507
ENSMUSG00000028917	708
ENSMUSG00000028919	0
ENSMUSG00000028920	683
ENSMUSG00000028923	3458
ENSMUSG00000028926	912
ENSMUSG00000028927	113
ENSMUSG00000028931	616
ENSMUSG00000028932	2882
ENSMUSG00000028933	3
ENSMUSG00000028936	1926
ENSMUSG00000028937	1500
ENSMUSG00000028938	0
ENSMUSG00000028940	0
ENSMUSG00000028943	11
ENSMUSG00000028944	51
ENSMUSG00000028945	1432
ENSMUSG00000028946	0
ENSMUSG00000028948	192
ENSMUSG00000028949	141
ENSMUSG00000028950	0
ENSMUSG00000028952	44
ENSMUSG00000028953	1028
ENSMUSG00000028954	6119
ENSMUSG00000028955	1462
ENSMUSG00000028957	33
ENSMUSG00000028958	147
ENSMUSG00000028959	604
ENSMUSG00000028960	529
ENSMUSG00000028961	32253
ENSMUSG00000028962	406
ENSMUSG00000028963	0
ENSMUSG00000028964	281
ENSMUSG00000028965	23
ENSMUSG00000028967	112
ENSMUSG00000028969	259
ENSMUSG00000028970	96
ENSMUSG00000028971	0
ENSMUSG00000028972	0
ENSMUSG00000028973	118
ENSMUSG00000028974	57
ENSMUSG00000028975	439
ENSMUSG00000028976	0
ENSMUSG00000028977	65
ENSMUSG00000028978	0
ENSMUSG00000028979	1
ENSMUSG00000028980	731
ENSMUSG00000028982	88
ENSMUSG00000028986	72
ENSMUSG00000028988	65
ENSMUSG00000028989	0
ENSMUSG00000028990	75
ENSMUSG00000028991	278
ENSMUSG00000028992	129
ENSMUSG00000028995	327
ENSMUSG00000028996	0
ENSMUSG00000028998	770
ENSMUSG00000028999	38
ENSMUSG00000029001	24
ENSMUSG00000029003	105
ENSMUSG00000029004	817
ENSMUSG00000029005	0
ENSMUSG00000029007	4044
ENSMUSG00000029009	6431
ENSMUSG00000029012	142
ENSMUSG00000029014	1369
ENSMUSG00000029015	0
ENSMUSG00000029016	265
ENSMUSG00000029017	1172
ENSMUSG00000029019	0
ENSMUSG00000029020	230
ENSMUSG00000029022	55
ENSMUSG00000029026	0
ENSMUSG00000029027	22
ENSMUSG00000029028	441
ENSMUSG00000029029	87
ENSMUSG00000029030	1402
ENSMUSG00000029032	0
ENSMUSG00000029033	91
ENSMUSG00000029034	306
ENSMUSG00000029036	88
ENSMUSG00000029038	2289
ENSMUSG00000029047	36
ENSMUSG00000029048	1549
ENSMUSG00000029049	2
ENSMUSG00000029050	481
ENSMUSG00000029053	0
ENSMUSG00000029054	0
ENSMUSG00000029055	0
ENSMUSG00000029056	212
ENSMUSG00000029059	9
ENSMUSG00000029060	277
ENSMUSG00000029061	19
ENSMUSG00000029062	772
ENSMUSG00000029063	2796
ENSMUSG00000029064	5569
ENSMUSG00000029066	883
ENSMUSG00000029068	1149
ENSMUSG00000029070	12
ENSMUSG00000029071	265
ENSMUSG00000029072	21
ENSMUSG00000029073	632
ENSMUSG00000029074	0
ENSMUSG00000029075	9
ENSMUSG00000029076	3584
ENSMUSG00000029082	13108
ENSMUSG00000029084	2305
ENSMUSG00000029086	257
ENSMUSG00000029088	1
ENSMUSG00000029089	44
ENSMUSG00000029090	10
ENSMUSG00000029093	0
ENSMUSG00000029094	31
ENSMUSG00000029095	35
ENSMUSG00000029096	0
ENSMUSG00000029097	121
ENSMUSG00000029098	1789
