geneID	KL1
ENSMUSG00000027176	338
ENSMUSG00000027177	2419
ENSMUSG00000027180	547
ENSMUSG00000027184	7252
ENSMUSG00000027185	151
ENSMUSG00000027186	0
ENSMUSG00000027187	13271
ENSMUSG00000027188	5
ENSMUSG00000027189	1088
ENSMUSG00000027193	2137
ENSMUSG00000027194	939
ENSMUSG00000027195	2821
ENSMUSG00000027198	444
ENSMUSG00000027199	160
ENSMUSG00000027200	18
ENSMUSG00000027201	110
ENSMUSG00000027202	2
ENSMUSG00000027203	65
ENSMUSG00000027204	1049
ENSMUSG00000027206	1252
ENSMUSG00000027207	589
ENSMUSG00000027208	66
ENSMUSG00000027209	0
ENSMUSG00000027210	10
ENSMUSG00000027215	1413
ENSMUSG00000027217	24
ENSMUSG00000027219	1335
ENSMUSG00000027220	25
ENSMUSG00000027221	50
ENSMUSG00000027222	170
ENSMUSG00000027223	35
ENSMUSG00000027224	1
ENSMUSG00000027225	0
ENSMUSG00000027227	1184
ENSMUSG00000027229	0
ENSMUSG00000027230	486
ENSMUSG00000027233	6
ENSMUSG00000027236	426
ENSMUSG00000027238	8
ENSMUSG00000027239	33
ENSMUSG00000027242	17
ENSMUSG00000027243	37
ENSMUSG00000027244	1041
ENSMUSG00000027245	37
ENSMUSG00000027246	0
ENSMUSG00000027247	1064
ENSMUSG00000027248	12236
ENSMUSG00000027249	0
ENSMUSG00000027253	813
ENSMUSG00000027254	143
ENSMUSG00000027255	907
ENSMUSG00000027257	20
ENSMUSG00000027259	51
ENSMUSG00000027261	1
ENSMUSG00000027263	2355
ENSMUSG00000027270	0
ENSMUSG00000027272	273
ENSMUSG00000027273	21
ENSMUSG00000027274	114
ENSMUSG00000027276	2004
ENSMUSG00000027281	1902
ENSMUSG00000027282	863
ENSMUSG00000027284	93
ENSMUSG00000027285	128
ENSMUSG00000027286	124
ENSMUSG00000027287	1328
ENSMUSG00000027288	3476
ENSMUSG00000027291	782
ENSMUSG00000027293	5674
ENSMUSG00000027296	0
ENSMUSG00000027297	0
ENSMUSG00000027298	23
ENSMUSG00000027300	118
ENSMUSG00000027301	0
ENSMUSG00000027303	2479
ENSMUSG00000027304	757
ENSMUSG00000027305	77
ENSMUSG00000027306	29
ENSMUSG00000027309	1413
ENSMUSG00000027312	632
ENSMUSG00000027313	75
ENSMUSG00000027314	3
ENSMUSG00000027315	845
ENSMUSG00000027316	1
ENSMUSG00000027317	6
ENSMUSG00000027318	163
ENSMUSG00000027322	3134
ENSMUSG00000027323	11
ENSMUSG00000027324	8
ENSMUSG00000027326	13
ENSMUSG00000027327	261
ENSMUSG00000027329	51
ENSMUSG00000027330	24
ENSMUSG00000027331	36
ENSMUSG00000027332	1108
ENSMUSG00000027333	2036
ENSMUSG00000027335	1
ENSMUSG00000027338	0
ENSMUSG00000027339	39
ENSMUSG00000027340	4487
ENSMUSG00000027341	614
ENSMUSG00000027342	3827
ENSMUSG00000027344	2
ENSMUSG00000027346	334
ENSMUSG00000027347	1094
ENSMUSG00000027349	648
ENSMUSG00000027350	0
ENSMUSG00000027351	3126
ENSMUSG00000027353	14
ENSMUSG00000027355	0
ENSMUSG00000027356	0
ENSMUSG00000027357	225
ENSMUSG00000027358	10
ENSMUSG00000027359	0
ENSMUSG00000027360	217
ENSMUSG00000027361	275
ENSMUSG00000027363	2345
ENSMUSG00000027364	0
ENSMUSG00000027365	1038
ENSMUSG00000027366	8460
ENSMUSG00000027367	298
ENSMUSG00000027368	60
ENSMUSG00000027371	70
ENSMUSG00000027374	208
ENSMUSG00000027375	1
ENSMUSG00000027376	0
ENSMUSG00000027377	0
ENSMUSG00000027378	49
ENSMUSG00000027379	21
ENSMUSG00000027380	39
ENSMUSG00000027381	2955
ENSMUSG00000027384	72
ENSMUSG00000027386	1
ENSMUSG00000027387	23
ENSMUSG00000027394	443
ENSMUSG00000027395	51
ENSMUSG00000027397	1411
ENSMUSG00000027398	11943
ENSMUSG00000027399	14460
ENSMUSG00000027400	0
ENSMUSG00000027401	2
ENSMUSG00000027403	0
ENSMUSG00000027404	1184
ENSMUSG00000027405	537
ENSMUSG00000027406	1430
ENSMUSG00000027408	4
ENSMUSG00000027409	0
ENSMUSG00000027411	498
ENSMUSG00000027412	21
ENSMUSG00000027416	3
ENSMUSG00000027419	0
ENSMUSG00000027420	4
ENSMUSG00000027422	13306
ENSMUSG00000027423	1796
ENSMUSG00000027424	94
ENSMUSG00000027425	600
ENSMUSG00000027427	146
ENSMUSG00000027428	72
ENSMUSG00000027429	1288
ENSMUSG00000027430	41
ENSMUSG00000027431	0
ENSMUSG00000027433	2041
ENSMUSG00000027434	0
ENSMUSG00000027435	529
ENSMUSG00000027438	54
ENSMUSG00000027439	607
ENSMUSG00000027442	0
ENSMUSG00000027443	0
ENSMUSG00000027444	0
ENSMUSG00000027445	0
ENSMUSG00000027446	0
ENSMUSG00000027447	12055
ENSMUSG00000027452	487
ENSMUSG00000027454	43
ENSMUSG00000027455	1027
ENSMUSG00000027456	8
ENSMUSG00000027457	1
ENSMUSG00000027459	150
ENSMUSG00000027460	62
ENSMUSG00000027463	424
ENSMUSG00000027465	1135
ENSMUSG00000027466	1279
ENSMUSG00000027468	0
ENSMUSG00000027469	828
ENSMUSG00000027470	3
ENSMUSG00000027472	415
ENSMUSG00000027474	2
ENSMUSG00000027475	1529
ENSMUSG00000027478	4
ENSMUSG00000027479	2289
ENSMUSG00000027480	0
ENSMUSG00000027481	0
ENSMUSG00000027482	0
ENSMUSG00000027483	0
ENSMUSG00000027484	0
ENSMUSG00000027485	0
ENSMUSG00000027487	36
ENSMUSG00000027488	32
ENSMUSG00000027489	0
ENSMUSG00000027490	396
ENSMUSG00000027495	164
ENSMUSG00000027496	31
ENSMUSG00000027498	326
ENSMUSG00000027499	4
ENSMUSG00000027500	1
ENSMUSG00000027502	2046
ENSMUSG00000027505	12
ENSMUSG00000027506	2753
ENSMUSG00000027508	374
ENSMUSG00000027509	382
ENSMUSG00000027510	24
ENSMUSG00000027513	2
ENSMUSG00000027514	5263
ENSMUSG00000027517	0
ENSMUSG00000027518	0
ENSMUSG00000027519	2364
ENSMUSG00000027520	0
ENSMUSG00000027522	1641
ENSMUSG00000027523	16708
ENSMUSG00000027524	2
ENSMUSG00000027525	1
ENSMUSG00000027528	0
ENSMUSG00000027530	0
ENSMUSG00000027531	358
ENSMUSG00000027533	6672
ENSMUSG00000027534	194
ENSMUSG00000027536	1
ENSMUSG00000027540	20732
ENSMUSG00000027544	47
ENSMUSG00000027546	6
ENSMUSG00000027547	1
ENSMUSG00000027550	202
ENSMUSG00000027551	137
ENSMUSG00000027552	318
ENSMUSG00000027555	3792
ENSMUSG00000027556	0
ENSMUSG00000027559	3
ENSMUSG00000027560	1
ENSMUSG00000027562	541
ENSMUSG00000027564	0
ENSMUSG00000027566	2675
ENSMUSG00000027568	2
ENSMUSG00000027569	425
ENSMUSG00000027570	18
ENSMUSG00000027573	574
ENSMUSG00000027574	0
ENSMUSG00000027575	594
ENSMUSG00000027577	0
ENSMUSG00000027579	0
ENSMUSG00000027580	10377
ENSMUSG00000027581	0
ENSMUSG00000027582	180
ENSMUSG00000027583	136
ENSMUSG00000027584	0
ENSMUSG00000027589	84
ENSMUSG00000027593	1351
ENSMUSG00000027596	0
ENSMUSG00000027597	261
ENSMUSG00000027598	1593
ENSMUSG00000027599	249
ENSMUSG00000027601	201
ENSMUSG00000027602	423
ENSMUSG00000027603	48
ENSMUSG00000027605	5602
ENSMUSG00000027606	0
ENSMUSG00000027610	6622
ENSMUSG00000027611	48381
ENSMUSG00000027612	1
ENSMUSG00000027613	2837
ENSMUSG00000027615	1054
ENSMUSG00000027618	172
ENSMUSG00000027620	2711
ENSMUSG00000027624	1308
ENSMUSG00000027628	404
ENSMUSG00000027630	741
ENSMUSG00000027634	259
ENSMUSG00000027635	21
ENSMUSG00000027636	5
ENSMUSG00000027637	3055
ENSMUSG00000027639	31384
ENSMUSG00000027641	714
ENSMUSG00000027642	3268
ENSMUSG00000027643	0
ENSMUSG00000027646	5085
ENSMUSG00000027649	223
ENSMUSG00000027650	231
ENSMUSG00000027651	269
ENSMUSG00000027652	1318
ENSMUSG00000027654	6
ENSMUSG00000027655	203
ENSMUSG00000027656	118
ENSMUSG00000027660	1872
ENSMUSG00000027661	11
ENSMUSG00000027663	497
ENSMUSG00000027665	1376
ENSMUSG00000027667	411
ENSMUSG00000027668	319
ENSMUSG00000027669	1044
ENSMUSG00000027670	263
ENSMUSG00000027671	406
ENSMUSG00000027673	473
ENSMUSG00000027674	0
ENSMUSG00000027676	69
ENSMUSG00000027677	723
ENSMUSG00000027678	1528
ENSMUSG00000027679	203
ENSMUSG00000027680	1762
ENSMUSG00000027684	10
ENSMUSG00000027690	0
ENSMUSG00000027692	5
ENSMUSG00000027695	321
ENSMUSG00000027698	1420
ENSMUSG00000027699	40
ENSMUSG00000027702	0
ENSMUSG00000027703	0
ENSMUSG00000027706	1718
ENSMUSG00000027708	410
ENSMUSG00000027709	231
ENSMUSG00000027710	103
ENSMUSG00000027712	10768
ENSMUSG00000027713	0
ENSMUSG00000027714	355
ENSMUSG00000027715	60
ENSMUSG00000027716	2
ENSMUSG00000027718	0
ENSMUSG00000027719	0
ENSMUSG00000027720	1
ENSMUSG00000027722	108
ENSMUSG00000027737	34205
ENSMUSG00000027739	220
ENSMUSG00000027742	297
ENSMUSG00000027744	0
ENSMUSG00000027746	1027
ENSMUSG00000027748	52
ENSMUSG00000027750	2524
ENSMUSG00000027751	499
ENSMUSG00000027752	107
ENSMUSG00000027761	0
ENSMUSG00000027762	0
ENSMUSG00000027763	2642
ENSMUSG00000027765	62
ENSMUSG00000027770	481
ENSMUSG00000027774	728
ENSMUSG00000027775	2361
ENSMUSG00000027776	474
ENSMUSG00000027777	7
ENSMUSG00000027778	20
ENSMUSG00000027782	7113
ENSMUSG00000027784	32
ENSMUSG00000027787	362
ENSMUSG00000027788	0
ENSMUSG00000027790	0
ENSMUSG00000027792	1
ENSMUSG00000027793	0
ENSMUSG00000027794	0
ENSMUSG00000027796	9
ENSMUSG00000027797	147
ENSMUSG00000027799	5
ENSMUSG00000027800	14
ENSMUSG00000027801	0
ENSMUSG00000027803	54
ENSMUSG00000027804	321
ENSMUSG00000027805	128
ENSMUSG00000027806	597
ENSMUSG00000027808	3894
ENSMUSG00000027809	241
ENSMUSG00000027810	537
ENSMUSG00000027811	8
ENSMUSG00000027820	3
ENSMUSG00000027822	238
ENSMUSG00000027823	428
ENSMUSG00000027824	0
ENSMUSG00000027827	64
ENSMUSG00000027828	4268
ENSMUSG00000027829	1904
ENSMUSG00000027831	1
ENSMUSG00000027832	5770
ENSMUSG00000027833	15
ENSMUSG00000027834	223
ENSMUSG00000027835	1366
ENSMUSG00000027840	1
ENSMUSG00000027843	111
ENSMUSG00000027845	300
ENSMUSG00000027848	124
ENSMUSG00000027849	0
ENSMUSG00000027852	1986
ENSMUSG00000027854	478
ENSMUSG00000027855	0
ENSMUSG00000027857	0
ENSMUSG00000027858	3
ENSMUSG00000027859	40
ENSMUSG00000027860	29
ENSMUSG00000027861	35
ENSMUSG00000027863	2
ENSMUSG00000027864	788
ENSMUSG00000027865	170
ENSMUSG00000027867	0
ENSMUSG00000027868	65
ENSMUSG00000027869	0
ENSMUSG00000027870	0
ENSMUSG00000027871	0
ENSMUSG00000027875	13
ENSMUSG00000027876	0
ENSMUSG00000027878	5159
ENSMUSG00000027879	1919
ENSMUSG00000027880	0
ENSMUSG00000027881	3348
ENSMUSG00000027882	3502
ENSMUSG00000027883	1987
ENSMUSG00000027884	314
ENSMUSG00000027886	0
ENSMUSG00000027887	0
ENSMUSG00000027889	430
ENSMUSG00000027890	202
ENSMUSG00000027893	3111
ENSMUSG00000027894	19
ENSMUSG00000027895	0
ENSMUSG00000027896	8
ENSMUSG00000027900	1603
ENSMUSG00000027901	67
ENSMUSG00000027902	0
ENSMUSG00000027905	87
ENSMUSG00000027907	18439
ENSMUSG00000027908	2
ENSMUSG00000027912	0
ENSMUSG00000027913	3
ENSMUSG00000027919	1
ENSMUSG00000027923	0
ENSMUSG00000027925	0
ENSMUSG00000027927	0
ENSMUSG00000027931	9
ENSMUSG00000027932	13
ENSMUSG00000027933	386
ENSMUSG00000027935	92
ENSMUSG00000027936	679
ENSMUSG00000027937	265
ENSMUSG00000027938	17
ENSMUSG00000027939	62
ENSMUSG00000027940	12361
ENSMUSG00000027942	71
ENSMUSG00000027944	1562
ENSMUSG00000027947	86
ENSMUSG00000027950	26
ENSMUSG00000027951	5596
ENSMUSG00000027952	175
ENSMUSG00000027953	187
ENSMUSG00000027954	3
ENSMUSG00000027955	889
ENSMUSG00000027956	21
ENSMUSG00000027957	528
ENSMUSG00000027959	963
ENSMUSG00000027961	16
ENSMUSG00000027962	1075
ENSMUSG00000027963	116
ENSMUSG00000027965	0
ENSMUSG00000027966	49
ENSMUSG00000027967	0
ENSMUSG00000027968	202
ENSMUSG00000027971	0
ENSMUSG00000027973	0
ENSMUSG00000027977	2
ENSMUSG00000027978	0
ENSMUSG00000027981	182
ENSMUSG00000027983	3
ENSMUSG00000027984	296
ENSMUSG00000027985	4
ENSMUSG00000027993	26
ENSMUSG00000027994	639
ENSMUSG00000027995	2944
ENSMUSG00000027996	9
ENSMUSG00000027997	221
ENSMUSG00000027998	447
ENSMUSG00000027999	538
ENSMUSG00000028001	0
ENSMUSG00000028003	0
ENSMUSG00000028004	0
ENSMUSG00000028005	7
ENSMUSG00000028007	528
ENSMUSG00000028008	1
ENSMUSG00000028010	108
ENSMUSG00000028011	0
ENSMUSG00000028012	0
ENSMUSG00000028013	125
ENSMUSG00000028015	754
ENSMUSG00000028016	593
ENSMUSG00000028017	2
ENSMUSG00000028018	43
ENSMUSG00000028019	110
ENSMUSG00000028020	0
ENSMUSG00000028023	0
ENSMUSG00000028024	0
ENSMUSG00000028028	583
ENSMUSG00000028029	218
ENSMUSG00000028030	329
ENSMUSG00000028031	3
ENSMUSG00000028032	185
ENSMUSG00000028033	8
ENSMUSG00000028034	2205
ENSMUSG00000028035	2842
ENSMUSG00000028036	3
ENSMUSG00000028037	5995
ENSMUSG00000028039	0
ENSMUSG00000028040	3
ENSMUSG00000028041	2862
ENSMUSG00000028042	2418
ENSMUSG00000028044	53
ENSMUSG00000028047	14
ENSMUSG00000028048	3172
ENSMUSG00000028049	1030
ENSMUSG00000028051	1
ENSMUSG00000028053	1219
ENSMUSG00000028057	1152
ENSMUSG00000028059	2165
ENSMUSG00000028060	876
ENSMUSG00000028062	605
ENSMUSG00000028063	1642
ENSMUSG00000028064	3619
ENSMUSG00000028066	158
ENSMUSG00000028068	19
ENSMUSG00000028069	199
ENSMUSG00000028070	393
ENSMUSG00000028071	0
ENSMUSG00000028072	0
ENSMUSG00000028073	21
ENSMUSG00000028076	359
ENSMUSG00000028078	4
ENSMUSG00000028080	303
ENSMUSG00000028081	3614
ENSMUSG00000028082	139
ENSMUSG00000028085	69
ENSMUSG00000028086	404
ENSMUSG00000028088	36
ENSMUSG00000028089	208
ENSMUSG00000028093	26
ENSMUSG00000028096	223
ENSMUSG00000028098	3957
ENSMUSG00000028099	753
ENSMUSG00000028100	4
ENSMUSG00000028101	163
ENSMUSG00000028102	74
ENSMUSG00000028104	84
ENSMUSG00000028106	826
ENSMUSG00000028107	283
ENSMUSG00000028108	2375
ENSMUSG00000028109	2
ENSMUSG00000028111	1999
ENSMUSG00000028114	214
ENSMUSG00000028115	0
ENSMUSG00000028116	36
ENSMUSG00000028121	169
ENSMUSG00000028124	17156
ENSMUSG00000028125	1
ENSMUSG00000028126	1044
ENSMUSG00000028127	485
ENSMUSG00000028128	53
ENSMUSG00000028132	0
ENSMUSG00000028133	3
ENSMUSG00000028134	198
ENSMUSG00000028136	884
ENSMUSG00000028137	1
ENSMUSG00000028138	961
ENSMUSG00000028139	15
ENSMUSG00000028140	204
ENSMUSG00000028141	2
ENSMUSG00000028145	69
ENSMUSG00000028148	0
ENSMUSG00000028149	1412
ENSMUSG00000028150	1
ENSMUSG00000028152	1010
ENSMUSG00000028156	1558
ENSMUSG00000028158	12
ENSMUSG00000028159	208
ENSMUSG00000028161	2018
ENSMUSG00000028163	4177
ENSMUSG00000028164	412
ENSMUSG00000028165	1348
ENSMUSG00000028167	7
ENSMUSG00000028172	0
ENSMUSG00000028173	713
ENSMUSG00000028174	0
ENSMUSG00000028175	3
ENSMUSG00000028176	0
ENSMUSG00000028179	17
ENSMUSG00000028180	1039
ENSMUSG00000028182	2
ENSMUSG00000028184	460
ENSMUSG00000028185	0
ENSMUSG00000028186	0
ENSMUSG00000028187	290
ENSMUSG00000028188	28
ENSMUSG00000028189	337
ENSMUSG00000028191	1043
ENSMUSG00000028194	71
ENSMUSG00000028195	299
ENSMUSG00000028197	282
ENSMUSG00000028199	17
ENSMUSG00000028207	1170
ENSMUSG00000028211	376
ENSMUSG00000028212	39
ENSMUSG00000028214	159
ENSMUSG00000028217	1
ENSMUSG00000028218	68
ENSMUSG00000028221	284
ENSMUSG00000028222	0
ENSMUSG00000028223	165
ENSMUSG00000028224	196
ENSMUSG00000028226	4
ENSMUSG00000028228	2067
ENSMUSG00000028229	23
ENSMUSG00000028232	411
ENSMUSG00000028233	308
ENSMUSG00000028234	1947
ENSMUSG00000028236	0
ENSMUSG00000028238	6228
ENSMUSG00000028240	0
ENSMUSG00000028243	76
ENSMUSG00000028245	275
ENSMUSG00000028246	3
ENSMUSG00000028247	114
ENSMUSG00000028248	1037
ENSMUSG00000028249	11940
ENSMUSG00000028251	325
ENSMUSG00000028252	276
ENSMUSG00000028255	0
ENSMUSG00000028256	115
ENSMUSG00000028259	0
ENSMUSG00000028261	99
ENSMUSG00000028262	0
ENSMUSG00000028264	0
ENSMUSG00000028266	2823
ENSMUSG00000028268	21679
ENSMUSG00000028270	47820
ENSMUSG00000028271	585
ENSMUSG00000028273	1358
ENSMUSG00000028274	447
ENSMUSG00000028277	1096
ENSMUSG00000028278	190
ENSMUSG00000028280	0
ENSMUSG00000028282	229
ENSMUSG00000028284	830
ENSMUSG00000028287	0
ENSMUSG00000028289	1
ENSMUSG00000028291	743
ENSMUSG00000028292	145
ENSMUSG00000028293	128
ENSMUSG00000028294	0
ENSMUSG00000028295	53
ENSMUSG00000028298	0
ENSMUSG00000028300	1067
ENSMUSG00000028307	0
ENSMUSG00000028309	747
ENSMUSG00000028310	0
ENSMUSG00000028312	139
ENSMUSG00000028314	0
ENSMUSG00000028318	55
ENSMUSG00000028322	198
ENSMUSG00000028327	941
ENSMUSG00000028328	18
ENSMUSG00000028329	70
ENSMUSG00000028330	413
ENSMUSG00000028331	40
ENSMUSG00000028332	0
ENSMUSG00000028333	2373
ENSMUSG00000028334	400
ENSMUSG00000028337	4820
ENSMUSG00000028339	73
ENSMUSG00000028341	23
ENSMUSG00000028343	1185
ENSMUSG00000028344	116
ENSMUSG00000028345	474
ENSMUSG00000028347	298
ENSMUSG00000028348	12
ENSMUSG00000028351	3
ENSMUSG00000028354	0
ENSMUSG00000028356	0
ENSMUSG00000028357	0
ENSMUSG00000028358	21
ENSMUSG00000028359	0
ENSMUSG00000028360	0
ENSMUSG00000028362	77
ENSMUSG00000028364	2683
ENSMUSG00000028367	9822
ENSMUSG00000028369	81
ENSMUSG00000028370	23
ENSMUSG00000028373	9
ENSMUSG00000028378	5176
ENSMUSG00000028381	910
ENSMUSG00000028382	5594
ENSMUSG00000028383	144
ENSMUSG00000028385	582
ENSMUSG00000028386	0
ENSMUSG00000028389	7
ENSMUSG00000028391	1
ENSMUSG00000028392	3
ENSMUSG00000028393	93
ENSMUSG00000028394	330
ENSMUSG00000028396	0
ENSMUSG00000028397	253
ENSMUSG00000028398	162
ENSMUSG00000028399	34
ENSMUSG00000028402	41
ENSMUSG00000028403	1092
ENSMUSG00000028405	691
ENSMUSG00000028407	42
ENSMUSG00000028409	859
ENSMUSG00000028410	4142
ENSMUSG00000028411	289
ENSMUSG00000028412	4281
ENSMUSG00000028413	848
ENSMUSG00000028414	71
ENSMUSG00000028415	0
ENSMUSG00000028416	2434
ENSMUSG00000028417	1
ENSMUSG00000028419	2065
ENSMUSG00000028420	352
ENSMUSG00000028423	731
ENSMUSG00000028426	4670
ENSMUSG00000028427	2
ENSMUSG00000028430	537
ENSMUSG00000028431	307
ENSMUSG00000028433	811
ENSMUSG00000028434	3
ENSMUSG00000028435	0
ENSMUSG00000028436	1257
ENSMUSG00000028437	3810
ENSMUSG00000028438	17
ENSMUSG00000028439	1258
ENSMUSG00000028441	2
ENSMUSG00000028443	79
ENSMUSG00000028444	1
ENSMUSG00000028445	3
ENSMUSG00000028447	780
ENSMUSG00000028451	0
ENSMUSG00000028452	9406
ENSMUSG00000028453	52
ENSMUSG00000028454	65
ENSMUSG00000028455	324
ENSMUSG00000028456	8
ENSMUSG00000028457	0
ENSMUSG00000028458	1857
ENSMUSG00000028459	250
ENSMUSG00000028460	0
ENSMUSG00000028461	104
ENSMUSG00000028463	37
ENSMUSG00000028464	295
ENSMUSG00000028465	13265
ENSMUSG00000028466	460
ENSMUSG00000028467	64
ENSMUSG00000028468	862
ENSMUSG00000028469	25
ENSMUSG00000028470	49
ENSMUSG00000028475	0
ENSMUSG00000028476	20
ENSMUSG00000028478	4192
ENSMUSG00000028479	89
ENSMUSG00000028480	1183
ENSMUSG00000028483	241
ENSMUSG00000028484	278
ENSMUSG00000028487	13
ENSMUSG00000028488	0
ENSMUSG00000028492	0
ENSMUSG00000028494	8017
ENSMUSG00000028495	3654
ENSMUSG00000028496	279
ENSMUSG00000028497	677
ENSMUSG00000028514	1292
ENSMUSG00000028517	4999
ENSMUSG00000028518	60
ENSMUSG00000028519	0
ENSMUSG00000028520	0
ENSMUSG00000028521	383
ENSMUSG00000028522	886
ENSMUSG00000028523	0
ENSMUSG00000028524	0
ENSMUSG00000028525	781
ENSMUSG00000028527	237
ENSMUSG00000028528	1
ENSMUSG00000028530	7625
ENSMUSG00000028532	44
ENSMUSG00000028533	0
ENSMUSG00000028536	0
ENSMUSG00000028538	758
ENSMUSG00000028539	87
ENSMUSG00000028540	69
ENSMUSG00000028541	35
ENSMUSG00000028542	858
ENSMUSG00000028544	0
ENSMUSG00000028545	0
ENSMUSG00000028546	1
ENSMUSG00000028549	11
ENSMUSG00000028550	245
ENSMUSG00000028551	18
ENSMUSG00000028552	1197
ENSMUSG00000028553	10
ENSMUSG00000028555	1
ENSMUSG00000028556	617
ENSMUSG00000028557	1662
ENSMUSG00000028558	0
ENSMUSG00000028559	1120
ENSMUSG00000028560	547
ENSMUSG00000028563	415
ENSMUSG00000028565	16
ENSMUSG00000028567	528
ENSMUSG00000028568	209
ENSMUSG00000028571	0
ENSMUSG00000028572	11
ENSMUSG00000028573	148
ENSMUSG00000028575	10
ENSMUSG00000028576	48
ENSMUSG00000028577	1117
ENSMUSG00000028578	123
ENSMUSG00000028580	724
ENSMUSG00000028581	25751
ENSMUSG00000028582	512
ENSMUSG00000028583	4456
ENSMUSG00000028584	0
ENSMUSG00000028587	11
ENSMUSG00000028589	0
ENSMUSG00000028591	0
ENSMUSG00000028593	0
ENSMUSG00000028597	13
ENSMUSG00000028599	60933
ENSMUSG00000028600	0
ENSMUSG00000028601	2
ENSMUSG00000028602	266
ENSMUSG00000028603	1267
ENSMUSG00000028607	244
ENSMUSG00000028608	204
ENSMUSG00000028609	143
ENSMUSG00000028610	0
ENSMUSG00000028613	900
ENSMUSG00000028614	149
ENSMUSG00000028617	208
ENSMUSG00000028618	1717
ENSMUSG00000028619	526
ENSMUSG00000028621	22
ENSMUSG00000028622	366
ENSMUSG00000028626	0
ENSMUSG00000028629	262
ENSMUSG00000028630	1736
ENSMUSG00000028631	0
ENSMUSG00000028633	130
ENSMUSG00000028634	2365
ENSMUSG00000028635	0
ENSMUSG00000028636	42
ENSMUSG00000028637	1
ENSMUSG00000028639	14696
ENSMUSG00000028640	0
ENSMUSG00000028641	380
ENSMUSG00000028642	1
ENSMUSG00000028643	410
ENSMUSG00000028644	1
ENSMUSG00000028645	4793
ENSMUSG00000028646	3898
ENSMUSG00000028647	82
ENSMUSG00000028648	590
ENSMUSG00000028649	12102
ENSMUSG00000028651	161
ENSMUSG00000028653	120
ENSMUSG00000028654	8
ENSMUSG00000028655	1
ENSMUSG00000028656	12832
ENSMUSG00000028657	656
ENSMUSG00000028661	0
ENSMUSG00000028664	18
ENSMUSG00000028668	3480
ENSMUSG00000028669	62
ENSMUSG00000028670	1076
ENSMUSG00000028671	85
ENSMUSG00000028672	454
ENSMUSG00000028673	2365
ENSMUSG00000028675	651
ENSMUSG00000028676	855
ENSMUSG00000028677	446
ENSMUSG00000028678	17
ENSMUSG00000028680	909
ENSMUSG00000028681	0
ENSMUSG00000028683	94
ENSMUSG00000028684	94
ENSMUSG00000028687	3
ENSMUSG00000028688	102
ENSMUSG00000028689	59
ENSMUSG00000028690	40
ENSMUSG00000028691	170260
ENSMUSG00000028692	84932
ENSMUSG00000028693	520
ENSMUSG00000028696	12
ENSMUSG00000028698	24
ENSMUSG00000028699	0
ENSMUSG00000028700	400
ENSMUSG00000028701	12
ENSMUSG00000028702	30
ENSMUSG00000028703	1112
ENSMUSG00000028706	86
ENSMUSG00000028707	0
ENSMUSG00000028708	442
ENSMUSG00000028709	260
ENSMUSG00000028710	41
ENSMUSG00000028712	0
ENSMUSG00000028713	2
ENSMUSG00000028715	0
ENSMUSG00000028716	94
ENSMUSG00000028717	142
ENSMUSG00000028718	24
ENSMUSG00000028719	1325
ENSMUSG00000028729	535
ENSMUSG00000028730	0
ENSMUSG00000028736	0
ENSMUSG00000028737	58
ENSMUSG00000028738	0
ENSMUSG00000028741	165
ENSMUSG00000028743	67
ENSMUSG00000028744	325
ENSMUSG00000028745	5217
ENSMUSG00000028747	0
ENSMUSG00000028749	0
ENSMUSG00000028750	0
ENSMUSG00000028751	6
ENSMUSG00000028753	0
ENSMUSG00000028755	1
ENSMUSG00000028756	417
ENSMUSG00000028757	2043
ENSMUSG00000028758	1
ENSMUSG00000028759	1449
ENSMUSG00000028760	2943
ENSMUSG00000028763	1221
ENSMUSG00000028766	49
ENSMUSG00000028771	3670
ENSMUSG00000028772	291
ENSMUSG00000028773	2004
ENSMUSG00000028776	9
ENSMUSG00000028777	83
ENSMUSG00000028778	0
ENSMUSG00000028779	1526
ENSMUSG00000028780	18
ENSMUSG00000028782	0
ENSMUSG00000028784	0
ENSMUSG00000028785	0
ENSMUSG00000028786	0
ENSMUSG00000028788	4614
ENSMUSG00000028789	39
ENSMUSG00000028790	1571
ENSMUSG00000028792	1157
ENSMUSG00000028793	5002
ENSMUSG00000028794	12
ENSMUSG00000028795	48
ENSMUSG00000028796	2388
ENSMUSG00000028797	1721
ENSMUSG00000028798	770
ENSMUSG00000028799	354
ENSMUSG00000028800	1295
ENSMUSG00000028801	1
ENSMUSG00000028803	289
ENSMUSG00000028804	0
ENSMUSG00000028807	20
ENSMUSG00000028809	2392
ENSMUSG00000028811	281
ENSMUSG00000028813	0
ENSMUSG00000028820	2792
ENSMUSG00000028821	1316
ENSMUSG00000028822	3496
ENSMUSG00000028825	0
ENSMUSG00000028826	641
ENSMUSG00000028830	723
ENSMUSG00000028832	49
ENSMUSG00000028833	682
ENSMUSG00000028834	12
ENSMUSG00000028836	0
ENSMUSG00000028837	1940
ENSMUSG00000028838	17
ENSMUSG00000028840	153
ENSMUSG00000028841	0
ENSMUSG00000028842	1788
ENSMUSG00000028843	10076
ENSMUSG00000028845	9
ENSMUSG00000028847	951
ENSMUSG00000028848	159
ENSMUSG00000028849	6005
ENSMUSG00000028850	187
ENSMUSG00000028851	1392
ENSMUSG00000028854	3329
ENSMUSG00000028857	279
ENSMUSG00000028859	402
