category	de_genes
GO:0034969	ENSG00000057657
GO:0086002	ENSG00000151067,ENSG00000055118,ENSG00000123700,ENSG00000163399
GO:0045793	ENSG00000004487
GO:0014733	ENSG00000138814
GO:0051875	ENSG00000197535,ENSG00000069974
GO:0090527	ENSG00000111859
GO:0034331	ENSG00000169992,ENSG00000197283,ENSG00000175029
GO:0070486	ENSG00000163220
GO:0002679	ENSG00000105851
GO:0033235	ENSG00000142230
GO:0070293	ENSG00000146021,ENSG00000166126
GO:0051608	ENSG00000254087
GO:0015671	ENSG00000136997
GO:1905953	ENSG00000232810,ENSG00000121671,ENSG00000155158
GO:0061101	ENSG00000107949
GO:0010212	ENSG00000136997,ENSG00000135679,ENSG00000166311,ENSG00000133895,ENSG00000112096,ENSG00000178726,ENSG00000004487,ENSG00000120738,ENSG00000095002
GO:0010882	ENSG00000151067,ENSG00000183023
GO:0055088	ENSG00000162337,ENSG00000120915,ENSG00000157978,ENSG00000048052,ENSG00000109084,ENSG00000167695,ENSG00000126368,ENSG00000197296,ENSG00000155158,ENSG00000161533
GO:0033629	ENSG00000166086
GO:0009143	ENSG00000196839
GO:0051132	ENSG00000164136
GO:0098734	ENSG00000221988
GO:0032770	ENSG00000232810,ENSG00000111537
GO:0090049	ENSG00000006638,ENSG00000048052,ENSG00000073756
GO:0070977	ENSG00000166341,ENSG00000164050
GO:1904350	ENSG00000104341
GO:0060081	ENSG00000112096
GO:0002638	ENSG00000131507
GO:1990173	ENSG00000163468
GO:0010832	ENSG00000136999
GO:0060674	ENSG00000168214,ENSG00000135547
GO:0006937	ENSG00000006638,ENSG00000101405,ENSG00000151067,ENSG00000196839,ENSG00000169252,ENSG00000123700,ENSG00000073756,ENSG00000163421,ENSG00000183023,ENSG00000163399,ENSG00000105851
GO:1902065	ENSG00000181754
GO:0006264	ENSG00000107815
GO:0002828	ENSG00000131507,ENSG00000104998
GO:0010762	ENSG00000183023,ENSG00000135362,ENSG00000146535
GO:0034453	ENSG00000213066,ENSG00000107949
GO:0009145	ENSG00000114573,ENSG00000178035,ENSG00000109819,ENSG00000159199,ENSG00000106348,ENSG00000186010
GO:0051703	ENSG00000169992,ENSG00000179915,ENSG00000124788,ENSG00000101405
GO:1902166	ENSG00000004487
GO:0010575	ENSG00000073756,ENSG00000134352
GO:0051280	ENSG00000101188
GO:0046598	ENSG00000166311
GO:0075294	ENSG00000166311
GO:2001021	ENSG00000135679,ENSG00000119401,ENSG00000144476,ENSG00000015475,ENSG00000004487
GO:0051928	ENSG00000109501,ENSG00000124181,ENSG00000138814,ENSG00000101188,ENSG00000062716,ENSG00000196632,ENSG00000113721,ENSG00000197943
GO:0035036	ENSG00000182264,ENSG00000163468,ENSG00000115257
GO:0050709	ENSG00000169047,ENSG00000138814,ENSG00000150907,ENSG00000136999
GO:0032688	ENSG00000162924
GO:0009812	ENSG00000173597
GO:0099560	ENSG00000118946,ENSG00000196358
GO:0016446	ENSG00000095002
GO:2000562	ENSG00000131507
GO:0010996	ENSG00000179915,ENSG00000132932
GO:0071383	ENSG00000168646,ENSG00000213626,ENSG00000169083,ENSG00000100320,ENSG00000170915,ENSG00000126368,ENSG00000004478,ENSG00000132386,ENSG00000204388,ENSG00000121671,ENSG00000004487,ENSG00000163399,ENSG00000125378
GO:0045638	ENSG00000136997,ENSG00000135898,ENSG00000164342,ENSG00000070404,ENSG00000254087
GO:0001921	ENSG00000049245
GO:0014889	ENSG00000164136
GO:0032371	ENSG00000157978,ENSG00000185920,ENSG00000155158,ENSG00000163382
GO:0032374	ENSG00000157978,ENSG00000185920,ENSG00000155158,ENSG00000163382
GO:0070918	ENSG00000134698,ENSG00000138814,ENSG00000232810,ENSG00000125378
GO:0045814	ENSG00000141858,ENSG00000066336,ENSG00000004487,ENSG00000132475,ENSG00000240498,ENSG00000123374
GO:0051701	ENSG00000117322,ENSG00000147457,ENSG00000182566,ENSG00000166311,ENSG00000128536,ENSG00000113249,ENSG00000204388,ENSG00000186815,ENSG00000206053,ENSG00000085832,ENSG00000008438,ENSG00000173599
GO:0051489	ENSG00000126353,ENSG00000009694,ENSG00000188157,ENSG00000146122
GO:0035358	ENSG00000179593
GO:0009411	ENSG00000136997,ENSG00000166311,ENSG00000119401,ENSG00000133895,ENSG00000164938,ENSG00000073756,ENSG00000196549,ENSG00000004487,ENSG00000095002
GO:0060159	ENSG00000188906
GO:0009111	ENSG00000187553
GO:0090279	ENSG00000196632,ENSG00000113721
GO:0030238	ENSG00000169083
GO:0033540	ENSG00000161533
GO:0009133	ENSG00000154027
GO:0030947	ENSG00000152804,ENSG00000131634
GO:0018206	ENSG00000172878
GO:0043476	ENSG00000166747
GO:0043482	ENSG00000166747
GO:0036444	ENSG00000125648
GO:0035305	ENSG00000147324,ENSG00000232810,ENSG00000121671
GO:0046415	ENSG00000079691
GO:0001101	ENSG00000181754,ENSG00000142156,ENSG00000165802,ENSG00000232810,ENSG00000172216,ENSG00000254087,ENSG00000025039,ENSG00000120256
GO:0007379	ENSG00000171843
GO:0033137	ENSG00000204628,ENSG00000101265
GO:0006457	ENSG00000109501,ENSG00000140403,ENSG00000163468,ENSG00000004478,ENSG00000065485,ENSG00000204388,ENSG00000102218,ENSG00000133265,ENSG00000106211,ENSG00000155660,ENSG00000151929,ENSG00000213465
GO:2000105	ENSG00000123374
GO:0044557	ENSG00000183023
GO:0006790	ENSG00000131067,ENSG00000197093,ENSG00000092621,ENSG00000221988,ENSG00000005882,ENSG00000114779,ENSG00000112096,ENSG00000107742,ENSG00000165060,ENSG00000005194,ENSG00000197296,ENSG00000125430,ENSG00000099797,ENSG00000014257,ENSG00000171451,ENSG00000012660,ENSG00000135677,ENSG00000111817,ENSG00000169105,ENSG00000173597,ENSG00000214113
GO:0043687	ENSG00000154229,ENSG00000100784,ENSG00000120738,ENSG00000084693
GO:0002504	ENSG00000216490,ENSG00000163131
GO:0050966	ENSG00000232810
GO:0046131	ENSG00000100298
GO:0046133	ENSG00000100298
GO:0048484	ENSG00000005513
GO:0009950	ENSG00000168646
GO:0070525	ENSG00000177192
GO:1902116	ENSG00000188906,ENSG00000111490,ENSG00000229474
GO:0090169	ENSG00000147457,ENSG00000204388
GO:0032924	ENSG00000133895,ENSG00000114739,ENSG00000070404
GO:0046718	ENSG00000117322,ENSG00000182566,ENSG00000166311,ENSG00000128536,ENSG00000113249,ENSG00000204388,ENSG00000186815,ENSG00000206053,ENSG00000085832
GO:1904031	ENSG00000102760,ENSG00000214300,ENSG00000165730
GO:0002230	ENSG00000056972,ENSG00000184584
GO:0034694	ENSG00000126353,ENSG00000101405
GO:0035330	ENSG00000129474,ENSG00000047644
GO:0000018	ENSG00000131507,ENSG00000168685,ENSG00000104998,ENSG00000139370,ENSG00000247746,ENSG00000178562,ENSG00000004487,ENSG00000095002
GO:0007259	ENSG00000168685,ENSG00000164136,ENSG00000173406,ENSG00000232810,ENSG00000147896,ENSG00000254087,ENSG00000111537,ENSG00000134352,ENSG00000145247
GO:0044265	ENSG00000119147,ENSG00000146021,ENSG00000168646,ENSG00000147457,ENSG00000169918,ENSG00000135679,ENSG00000213923,ENSG00000136014,ENSG00000109501,ENSG00000215475,ENSG00000154611,ENSG00000125084,ENSG00000151692,ENSG00000189283,ENSG00000119401,ENSG00000120868,ENSG00000131507,ENSG00000134698,ENSG00000172985,ENSG00000154229,ENSG00000071575,ENSG00000137393,ENSG00000189369,ENSG00000163564,ENSG00000140682,ENSG00000135828,ENSG00000152430,ENSG00000204388,ENSG00000056972,ENSG00000136878,ENSG00000247746,ENSG00000100804,ENSG00000188906,ENSG00000078687,ENSG00000273820,ENSG00000186187,ENSG00000140455,ENSG00000103194,ENSG00000018280,ENSG00000133265,ENSG00000229474,ENSG00000102471,ENSG00000145916,ENSG00000276043,ENSG00000135870,ENSG00000135334,ENSG00000197329,ENSG00000151893,ENSG00000161040,ENSG00000135362,ENSG00000146535,ENSG00000135093,ENSG00000215114,ENSG00000145882,ENSG00000171621,ENSG00000204628,ENSG00000169884,ENSG00000172346,ENSG00000113558,ENSG00000116514,ENSG00000064393,ENSG00000109323,ENSG00000123374
GO:0003156	ENSG00000169083,ENSG00000125378
GO:0060213	ENSG00000078687
GO:0009415	ENSG00000120256
GO:0048857	ENSG00000173917,ENSG00000165795,ENSG00000176788,ENSG00000197971
GO:0032897	ENSG00000119401
GO:0001886	ENSG00000173706
GO:1990253	ENSG00000025039
GO:1900115	ENSG00000180875
GO:1900116	ENSG00000180875
GO:0046460	ENSG00000197296,ENSG00000205423,ENSG00000123684
GO:0046463	ENSG00000197296,ENSG00000205423,ENSG00000123684
GO:0046034	ENSG00000154027,ENSG00000109107,ENSG00000135318,ENSG00000114573,ENSG00000204388,ENSG00000109819,ENSG00000080493,ENSG00000147416,ENSG00000159199,ENSG00000111537,ENSG00000186010,ENSG00000213465
GO:0003158	ENSG00000130396,ENSG00000114739,ENSG00000173706,ENSG00000232810,ENSG00000168214,ENSG00000170989,ENSG00000135547,ENSG00000125378
GO:1901894	ENSG00000062716
GO:0034389	ENSG00000134247,ENSG00000197296
GO:0001558	ENSG00000221866,ENSG00000204580,ENSG00000091129,ENSG00000135919,ENSG00000022267,ENSG00000119401,ENSG00000146674,ENSG00000143434,ENSG00000109084,ENSG00000040608,ENSG00000141576,ENSG00000112667,ENSG00000136999,ENSG00000165060,ENSG00000135622,ENSG00000204388,ENSG00000213066,ENSG00000163220,ENSG00000156239,ENSG00000113758,ENSG00000132475,ENSG00000168758,ENSG00000186010,ENSG00000127603,ENSG00000204628,ENSG00000141753,ENSG00000175793
GO:0010821	ENSG00000203485,ENSG00000165060,ENSG00000015475,ENSG00000188906,ENSG00000109819,ENSG00000153310,ENSG00000169230,ENSG00000135093,ENSG00000165730
GO:0036257	ENSG00000147457,ENSG00000069974
GO:0033157	ENSG00000215475,ENSG00000171033,ENSG00000148737,ENSG00000073756,ENSG00000184304,ENSG00000009694,ENSG00000188906,ENSG00000111537,ENSG00000125378,ENSG00000135362,ENSG00000142230,ENSG00000161835,ENSG00000175793,ENSG00000151929
GO:0046474	ENSG00000078269,ENSG00000090975,ENSG00000161217,ENSG00000129474,ENSG00000163964,ENSG00000084710,ENSG00000087253,ENSG00000154889,ENSG00000141401,ENSG00000100330,ENSG00000143315,ENSG00000197943,ENSG00000277161,ENSG00000105851
GO:0018158	ENSG00000186854
GO:0043112	ENSG00000198932,ENSG00000033170,ENSG00000049245,ENSG00000087085
GO:0040020	ENSG00000154611,ENSG00000071242
GO:0034310	ENSG00000173597
GO:0048548	ENSG00000099365
GO:1904062	ENSG00000137731,ENSG00000181754,ENSG00000169992,ENSG00000124181,ENSG00000022267,ENSG00000151067,ENSG00000169252,ENSG00000159128,ENSG00000138814,ENSG00000162430,ENSG00000055118,ENSG00000123700,ENSG00000184304,ENSG00000101188,ENSG00000183023,ENSG00000062716,ENSG00000196632,ENSG00000198553,ENSG00000254087,ENSG00000204314,ENSG00000111537,ENSG00000081189,ENSG00000163131,ENSG00000197943,ENSG00000105851
GO:0036006	ENSG00000137462
GO:0042594	ENSG00000197442,ENSG00000131374,ENSG00000184304,ENSG00000150907,ENSG00000112561,ENSG00000148926,ENSG00000188906,ENSG00000109819,ENSG00000258102,ENSG00000025039,ENSG00000100330,ENSG00000120256,ENSG00000144118
GO:0098703	ENSG00000151067,ENSG00000138814,ENSG00000183023
GO:1901524	ENSG00000135093
GO:0048701	ENSG00000124813,ENSG00000125378,ENSG00000187535
GO:0014874	ENSG00000162430
GO:0032365	ENSG00000070018,ENSG00000157978,ENSG00000178075
GO:0009311	ENSG00000197093,ENSG00000033170,ENSG00000162630,ENSG00000109323
GO:0090280	ENSG00000113721
GO:0042743	ENSG00000130508,ENSG00000112096,ENSG00000161533
GO:0006497	ENSG00000188706,ENSG00000105270,ENSG00000163964,ENSG00000154889,ENSG00000143315,ENSG00000277161
GO:0072540	ENSG00000122224
GO:1901503	ENSG00000087253
GO:1902235	ENSG00000109501,ENSG00000188906
GO:0032926	ENSG00000070404
GO:0070076	ENSG00000102878,ENSG00000004487
GO:0071875	ENSG00000169252,ENSG00000140577
GO:1904814	ENSG00000163468
GO:0046688	ENSG00000198417,ENSG00000187193
GO:0051095	ENSG00000095002
GO:0019439	ENSG00000168646,ENSG00000160191,ENSG00000140398,ENSG00000120915,ENSG00000123454,ENSG00000189283,ENSG00000196839,ENSG00000120868,ENSG00000122824,ENSG00000134698,ENSG00000154229,ENSG00000135318,ENSG00000189369,ENSG00000112667,ENSG00000197586,ENSG00000135828,ENSG00000152430,ENSG00000204388,ENSG00000056972,ENSG00000100298,ENSG00000197296,ENSG00000078687,ENSG00000018280,ENSG00000229474,ENSG00000135870,ENSG00000054179,ENSG00000135362,ENSG00000154328,ENSG00000172346,ENSG00000188641
GO:0051956	ENSG00000232810
GO:0006626	ENSG00000215475,ENSG00000015475,ENSG00000188906,ENSG00000186010,ENSG00000142230,ENSG00000151929
GO:0099566	ENSG00000183023
GO:0043301	ENSG00000066336
GO:0046325	ENSG00000232810
GO:0002836	ENSG00000109943
GO:0002839	ENSG00000109943
GO:0071248	ENSG00000125648,ENSG00000133065,ENSG00000198417,ENSG00000166311,ENSG00000196557,ENSG00000132718,ENSG00000073756,ENSG00000187193,ENSG00000132386,ENSG00000188906,ENSG00000081189,ENSG00000197943
GO:0015813	ENSG00000101188,ENSG00000232810
GO:0051938	ENSG00000101188,ENSG00000232810
GO:1901142	ENSG00000169992
GO:0030521	ENSG00000169083,ENSG00000004478,ENSG00000004487
GO:0086016	ENSG00000151067
GO:0086027	ENSG00000151067
GO:0001556	ENSG00000071242,ENSG00000132475
GO:0060732	ENSG00000101188
GO:0061307	ENSG00000125378
GO:0061308	ENSG00000125378
GO:0051573	ENSG00000004487
GO:0014029	ENSG00000070018
GO:0061844	ENSG00000163220,ENSG00000071889,ENSG00000008438
GO:0046462	ENSG00000117480
GO:0003096	ENSG00000146021
GO:0072497	ENSG00000168056
GO:0016311	ENSG00000078269,ENSG00000213949,ENSG00000163629,ENSG00000155893,ENSG00000166311,ENSG00000120915,ENSG00000147324,ENSG00000138814,ENSG00000158079,ENSG00000165802,ENSG00000232810,ENSG00000115956,ENSG00000121671,ENSG00000014257,ENSG00000113721,ENSG00000132334,ENSG00000173482,ENSG00000111537,ENSG00000205423,ENSG00000081189,ENSG00000146535,ENSG00000141401,ENSG00000100330
GO:0060457	ENSG00000101405
GO:0003148	ENSG00000106991,ENSG00000125378
GO:0010771	ENSG00000107104
GO:1900025	ENSG00000107104
GO:1902749	ENSG00000057935,ENSG00000171033,ENSG00000022267,ENSG00000160551,ENSG00000169884,ENSG00000165730,ENSG00000123374
GO:0060628	ENSG00000188906
GO:0006027	ENSG00000135677,ENSG00000008438
GO:1904874	ENSG00000163468
GO:0072672	ENSG00000105851
GO:1900153	ENSG00000078687
GO:0045948	ENSG00000152430,ENSG00000232810
GO:0010867	ENSG00000205423
GO:1990138	ENSG00000221866,ENSG00000204580,ENSG00000091129,ENSG00000143434,ENSG00000040608,ENSG00000141576,ENSG00000135622,ENSG00000113758,ENSG00000168758,ENSG00000127603,ENSG00000114554,ENSG00000104133
GO:0051101	ENSG00000148143,ENSG00000138795,ENSG00000163564,ENSG00000004487,ENSG00000111537,ENSG00000135547,ENSG00000064393
GO:0051660	ENSG00000148498
GO:0030174	ENSG00000123374
GO:0042921	ENSG00000121671
GO:1905666	ENSG00000076513
GO:0016197	ENSG00000178038,ENSG00000147457,ENSG00000104341,ENSG00000104660,ENSG00000130340,ENSG00000067208,ENSG00000131374,ENSG00000119979,ENSG00000091317,ENSG00000049245,ENSG00000143669,ENSG00000134243,ENSG00000188906,ENSG00000169891,ENSG00000085832,ENSG00000161835
GO:0048755	ENSG00000188906
GO:0046686	ENSG00000198417,ENSG00000112096,ENSG00000187193
GO:0042754	ENSG00000121671
GO:0000959	ENSG00000103356,ENSG00000107815,ENSG00000177192
GO:0010561	ENSG00000135916
GO:0010469	ENSG00000183691,ENSG00000180875,ENSG00000169992,ENSG00000050165,ENSG00000169252,ENSG00000159128,ENSG00000232810,ENSG00000204314,ENSG00000111537,ENSG00000081189
GO:0032507	ENSG00000105737,ENSG00000113758,ENSG00000113558,ENSG00000213465
GO:0010960	ENSG00000133065
GO:0006047	ENSG00000113552
GO:0000244	ENSG00000131043
GO:0042273	ENSG00000100029,ENSG00000073536,ENSG00000142207,ENSG00000001497
GO:0009313	ENSG00000109323
GO:0061515	ENSG00000178732,ENSG00000119314,ENSG00000137462,ENSG00000172216,ENSG00000011600
GO:0051447	ENSG00000071242
GO:0002566	ENSG00000095002
GO:0032530	ENSG00000120756
GO:0090559	ENSG00000104341,ENSG00000173706,ENSG00000015475,ENSG00000166086
GO:0051926	ENSG00000164867,ENSG00000138814,ENSG00000073756,ENSG00000101188
GO:0006110	ENSG00000080493,ENSG00000111537,ENSG00000213465
GO:0034340	ENSG00000166311,ENSG00000184584,ENSG00000147896,ENSG00000273820
GO:0040018	ENSG00000120756,ENSG00000132932
GO:0043200	ENSG00000181754,ENSG00000142156,ENSG00000165802,ENSG00000232810,ENSG00000172216,ENSG00000254087,ENSG00000025039
GO:0036151	ENSG00000087253
GO:0055094	ENSG00000165025,ENSG00000174130
GO:1905664	ENSG00000138814
GO:0031365	ENSG00000172878,ENSG00000124766
GO:0033262	ENSG00000189233
GO:0070141	ENSG00000196549
GO:0042415	ENSG00000123454
GO:0010642	ENSG00000160013
GO:0016577	ENSG00000102878,ENSG00000004487
GO:0015701	ENSG00000166394,ENSG00000080493
GO:0072531	ENSG00000174669
GO:0060379	ENSG00000168214
GO:0043508	ENSG00000110422
GO:0048148	ENSG00000146555
GO:0007368	ENSG00000162738,ENSG00000165138,ENSG00000106991,ENSG00000114739,ENSG00000048342,ENSG00000146122,ENSG00000081189,ENSG00000187535
GO:0006869	ENSG00000070018,ENSG00000090975,ENSG00000181652,ENSG00000157978,ENSG00000101405,ENSG00000136478,ENSG00000132932,ENSG00000073756,ENSG00000206190,ENSG00000083807,ENSG00000147955,ENSG00000101188,ENSG00000185920,ENSG00000062716,ENSG00000178075,ENSG00000121671,ENSG00000155158,ENSG00000144909,ENSG00000154217,ENSG00000176463,ENSG00000169230,ENSG00000115138,ENSG00000163382,ENSG00000174238,ENSG00000104133,ENSG00000165025
GO:0046479	ENSG00000054983
GO:0010800	ENSG00000196632,ENSG00000165730
GO:0070131	ENSG00000167112
GO:0051481	ENSG00000183023
GO:1903793	ENSG00000101405,ENSG00000101188,ENSG00000172216
GO:0045648	ENSG00000134954,ENSG00000204388
GO:0021544	ENSG00000127152,ENSG00000188906
GO:0070198	ENSG00000163468,ENSG00000151612
GO:0032715	ENSG00000132718,ENSG00000104998,ENSG00000232810
GO:0006620	ENSG00000112164
GO:0042559	ENSG00000138363
GO:0090331	ENSG00000135919
GO:0110011	ENSG00000019144
GO:2000059	ENSG00000125084,ENSG00000189283,ENSG00000064393
GO:0033004	ENSG00000118432
GO:0051775	ENSG00000170485
GO:0110156	ENSG00000229474
GO:0001569	ENSG00000138795,ENSG00000106991
GO:0043374	ENSG00000222028
GO:0071801	ENSG00000232810
GO:1902165	ENSG00000004487
GO:1903543	ENSG00000111537
GO:0072015	ENSG00000125378
GO:0039528	ENSG00000000003,ENSG00000181481
GO:0007100	ENSG00000215114
GO:0019915	ENSG00000232810,ENSG00000121671,ENSG00000197296,ENSG00000155158,ENSG00000144909
GO:0031223	ENSG00000179915
GO:0071287	ENSG00000188906
GO:0044849	ENSG00000120738
GO:0003157	ENSG00000168214
GO:0006855	ENSG00000174669
GO:0001938	ENSG00000124181,ENSG00000154229,ENSG00000184304,ENSG00000077782,ENSG00000125378,ENSG00000173511
GO:0033273	ENSG00000124813,ENSG00000073756,ENSG00000164136,ENSG00000112096,ENSG00000198734
GO:0060048	ENSG00000151067,ENSG00000055118,ENSG00000123700,ENSG00000170624,ENSG00000183023,ENSG00000163399,ENSG00000104881,ENSG00000173511,ENSG00000105851
GO:0097709	ENSG00000138814
GO:0051384	ENSG00000168646,ENSG00000277586,ENSG00000101405,ENSG00000073756,ENSG00000132386,ENSG00000232810,ENSG00000148926,ENSG00000136689
GO:0033599	ENSG00000177030
GO:0032957	ENSG00000197943
GO:0030195	ENSG00000164867,ENSG00000135919,ENSG00000178726
GO:2000345	ENSG00000232810
GO:0071622	ENSG00000126353,ENSG00000109743,ENSG00000166086
GO:0033008	ENSG00000165025
GO:0043306	ENSG00000165025
GO:0086067	ENSG00000151067
GO:0086091	ENSG00000151067,ENSG00000055118,ENSG00000123700
GO:1903817	ENSG00000198553
GO:0032623	ENSG00000198851,ENSG00000115306,ENSG00000178562,ENSG00000197943
GO:0032663	ENSG00000198851,ENSG00000115306,ENSG00000178562,ENSG00000197943
GO:0099550	ENSG00000118432
GO:0061099	ENSG00000213066,ENSG00000204628
GO:0070932	ENSG00000048052
GO:0038180	ENSG00000134243
GO:0006544	ENSG00000092621
GO:0097205	ENSG00000138814,ENSG00000133138
GO:0021542	ENSG00000138795
GO:0097105	ENSG00000169992
GO:0006004	ENSG00000033170
GO:0009132	ENSG00000154027,ENSG00000109107,ENSG00000135318,ENSG00000197586,ENSG00000080493,ENSG00000111537,ENSG00000054179,ENSG00000213465
GO:0070098	ENSG00000126353,ENSG00000144476,ENSG00000254087,ENSG00000173585
GO:0007088	ENSG00000162337,ENSG00000136014,ENSG00000102760,ENSG00000232810,ENSG00000178562,ENSG00000113721,ENSG00000125378
GO:0050905	ENSG00000277586,ENSG00000169992,ENSG00000179915,ENSG00000167371,ENSG00000132932,ENSG00000123700,ENSG00000165060,ENSG00000232810,ENSG00000170175,ENSG00000064393
GO:1904251	ENSG00000126368
GO:0007289	ENSG00000156875
GO:0042158	ENSG00000188706,ENSG00000105270,ENSG00000163964,ENSG00000154889,ENSG00000143315,ENSG00000277161
GO:0009185	ENSG00000154027,ENSG00000109107,ENSG00000135318,ENSG00000080493,ENSG00000111537,ENSG00000054179,ENSG00000213465
GO:0000086	ENSG00000057935,ENSG00000171033,ENSG00000022267,ENSG00000156273,ENSG00000058091,ENSG00000160551,ENSG00000169884,ENSG00000165730,ENSG00000123374
GO:0070365	ENSG00000125084
GO:0034204	ENSG00000181652,ENSG00000132932,ENSG00000206190,ENSG00000062716
GO:0043124	ENSG00000169918,ENSG00000126368,ENSG00000103194
GO:1990090	ENSG00000213923,ENSG00000134243,ENSG00000167193
GO:1902902	ENSG00000188906
GO:0034982	ENSG00000188906
GO:0051153	ENSG00000119401,ENSG00000048052,ENSG00000136999,ENSG00000081189,ENSG00000125378
GO:0016070	ENSG00000148143,ENSG00000182742,ENSG00000173894,ENSG00000106624,ENSG00000070018,ENSG00000120093,ENSG00000065717,ENSG00000165821,ENSG00000162337,ENSG00000173917,ENSG00000057657,ENSG00000168646,ENSG00000169242,ENSG00000182983,ENSG00000117266,ENSG00000198046,ENSG00000121297,ENSG00000183691,ENSG00000139910,ENSG00000005513,ENSG00000136997,ENSG00000132846,ENSG00000124613,ENSG00000162714,ENSG00000181690,ENSG00000138795,ENSG00000166313,ENSG00000091409,ENSG00000154764,ENSG00000124813,ENSG00000170485,ENSG00000144712,ENSG00000064309,ENSG00000081059,ENSG00000204219,ENSG00000106991,ENSG00000057935,ENSG00000108924,ENSG00000116128,ENSG00000177732,ENSG00000213626,ENSG00000120896,ENSG00000135679,ENSG00000203867,ENSG00000236609,ENSG00000169083,ENSG00000164684,ENSG00000232237,ENSG00000198740,ENSG00000205978,ENSG00000109501,ENSG00000196700,ENSG00000186487,ENSG00000125084,ENSG00000182568,ENSG00000124788,ENSG00000171033,ENSG00000198429,ENSG00000176160,ENSG00000100320,ENSG00000103356,ENSG00000152495,ENSG00000177599,ENSG00000047634,ENSG00000102038,ENSG00000117318,ENSG00000127152,ENSG00000119314,ENSG00000149289,ENSG00000124191,ENSG00000100003,ENSG00000119401,ENSG00000049883,ENSG00000050165,ENSG00000186260,ENSG00000048052,ENSG00000144161,ENSG00000169252,ENSG00000134698,ENSG00000175727,ENSG00000154229,ENSG00000133895,ENSG00000143126,ENSG00000100029,ENSG00000162924,ENSG00000102878,ENSG00000164938,ENSG00000107815,ENSG00000204227,ENSG00000240445,ENSG00000152784,ENSG00000126351,ENSG00000179409,ENSG00000115507,ENSG00000115738,ENSG00000189007,ENSG00000177030,ENSG00000138814,ENSG00000114739,ENSG00000114779,ENSG00000079263,ENSG00000148737,ENSG00000169554,ENSG00000162086,ENSG00000067445,ENSG00000067082,ENSG00000136153,ENSG00000124766,ENSG00000055118,ENSG00000182463,ENSG00000189369,ENSG00000102760,ENSG00000197442,ENSG00000126368,ENSG00000100413,ENSG00000145287,ENSG00000163564,ENSG00000196793,ENSG00000140682,ENSG00000141101,ENSG00000112182,ENSG00000184304,ENSG00000112096,ENSG00000171843,ENSG00000175029,ENSG00000203943,ENSG00000101188,ENSG00000102870,ENSG00000196586,ENSG00000152804,ENSG00000151612,ENSG00000150907,ENSG00000148843,ENSG00000013523,ENSG00000156273,ENSG00000111676,ENSG00000112531,ENSG00000112561,ENSG00000197162,ENSG00000129474,ENSG00000159556,ENSG00000174282,ENSG00000101493,ENSG00000112232,ENSG00000166133,ENSG00000184619,ENSG00000110987,ENSG00000135828,ENSG00000134954,ENSG00000152430,ENSG00000185920,ENSG00000141858,ENSG00000137270,ENSG00000232810,ENSG00000108312,ENSG00000174306,ENSG00000204388,ENSG00000167840,ENSG00000056972,ENSG00000153896,ENSG00000163220,ENSG00000251369,ENSG00000140577,ENSG00000164342,ENSG00000066336,ENSG00000130544,ENSG00000168214,ENSG00000105516,ENSG00000178562,ENSG00000100784,ENSG00000184584,ENSG00000009694,ENSG00000100298,ENSG00000168495,ENSG00000147896,ENSG00000186787,ENSG00000121671,ENSG00000176788,ENSG00000161298,ENSG00000058091,ENSG00000109819,ENSG00000167081,ENSG00000137462,ENSG00000167112,ENSG00000170989,ENSG00000171291,ENSG00000078687,ENSG00000059728,ENSG00000198342,ENSG00000172216,ENSG00000184384,ENSG00000004487,ENSG00000142207,ENSG00000247626,ENSG00000160321,ENSG00000070404,ENSG00000095627,ENSG00000157429,ENSG00000154655,ENSG00000188157,ENSG00000148411,ENSG00000147117,ENSG00000166526,ENSG00000018280,ENSG00000142528,ENSG00000165030,ENSG00000229474,ENSG00000157216,ENSG00000180884,ENSG00000276043,ENSG00000135870,ENSG00000176463,ENSG00000108557,ENSG00000135334,ENSG00000185252,ENSG00000178163,ENSG00000111537,ENSG00000197329,ENSG00000177192,ENSG00000081189,ENSG00000177125,ENSG00000088876,ENSG00000102245,ENSG00000167625,ENSG00000131043,ENSG00000120738,ENSG00000155858,ENSG00000135363,ENSG00000047644,ENSG00000188895,ENSG00000186010,ENSG00000104881,ENSG00000089902,ENSG00000135547,ENSG00000125378,ENSG00000187801,ENSG00000135362,ENSG00000115138,ENSG00000147548,ENSG00000165271,ENSG00000140396,ENSG00000147526,ENSG00000199405,ENSG00000169884,ENSG00000137309,ENSG00000114767,ENSG00000001497,ENSG00000188868,ENSG00000167193,ENSG00000137054,ENSG00000180357,ENSG00000172346,ENSG00000186174,ENSG00000148200,ENSG00000104964,ENSG00000110422,ENSG00000141026,ENSG00000214022,ENSG00000064393,ENSG00000185163,ENSG00000170954,ENSG00000166704,ENSG00000151929,ENSG00000169955,ENSG00000142867,ENSG00000215271,ENSG00000135766,ENSG00000134107,ENSG00000278129,ENSG00000103932,ENSG00000165730,ENSG00000074966,ENSG00000100028,ENSG00000197943,ENSG00000123374,ENSG00000165025,ENSG00000174130,ENSG00000180787
GO:0046839	ENSG00000078269,ENSG00000120915,ENSG00000100330
GO:0045746	ENSG00000185559,ENSG00000135547
GO:0046049	ENSG00000188641
GO:0019226	ENSG00000091129,ENSG00000196557,ENSG00000170989,ENSG00000196876,ENSG00000166086
