gene	strain	log2FoldChange	pvalue	padj
PA14_13770	97	-0.293395810814955	0.08187268822972193	0.24357020265585475
PA14_13780	97	-0.09061006907975155	0.46661341828598146	0.6629505123770599
PA14_13800	97	-0.14203874756662316	0.35647205535306875	0.5668537895218785
PA14_13810	97	-0.23275524537459802	0.26418165309884173	0.4787471002052393
PA14_13830	97	-0.08682877871694394	0.7198096891600057	0.8461650024354461
PA14_13840	97	-0.3962202879981449	0.09843771707878765	0.27080097969577843
PA14_13850	97	-0.19617424714030207	0.12907346816558052	0.3151515635023702
PA14_13950	97	-0.21807035058804303	0.28063126927329823	0.4932204575768342
PA14_13990	97	-0.4280031335037826	0.09045615815312381	0.2585475672959321
PA14_14000	97	-0.3439073347660333	0.05526068781935505	0.19412856456371383
PA14_14010	97	-0.38101885370115696	0.15947837441946186	0.35645910323878954
PA14_14020	97	-0.05116423279086035	0.6953735963623393	0.8286460014919995
PA14_14040	97	0.6557479210318569	0.050625598444390005	0.18522866625319395
PA14_14060	97	-0.15508076681008198	0.447182719945015	0.6438041097585435
PA14_14080	97	0.5080355540854402	0.06011045166061761	0.20408899294014152
PA14_14100	97	-0.26428768169873784	0.005174850491679774	0.05483459757365404
PA14_14110	97	0.18378116458267257	0.2473699839323471	0.4604510592008045
PA14_14130	97	0.12379447665173515	0.5782792613684152	0.7479313752577713
PA14_14140	97	0.2083961535372847	0.046975271837240866	0.17754337501130982
PA14_14150	97	0.30950953635923106	0.004538101820741905	0.05076402574142769
PA14_14160	97	0.33868641319695847	0.004089718390558124	0.04726154306516197
PA14_14170	97	0.08403831520214133	0.4228966057298518	0.6268162304663216
PA14_14200	97	-0.03969299461368969	0.7100116773609476	0.8398514421878633
PA14_14210	97	0.4933088847031968	0.00015700965159605064	0.005828358277081421
PA14_14220	97	0.254466154500145	0.018892550465943087	0.11316113475387082
PA14_14230	97	0.017239019272187406	0.7890289151601771	0.8899839107769304
PA14_14250	97	0.007730895156848661	0.9335756665155137	0.9637063780320156
PA14_14270	97	-0.39673142365038316	0.041931948568780755	0.16784299193602625
PA14_14280	97	-0.3802239131143974	0.03983035593277242	0.16312811973028649
PA14_14290	97	-0.30349265246850265	0.022196821410482015	0.12220656468923674
PA14_14300	97	-0.35037343265470877	0.16375810578837707	0.3620569956504786
PA14_14310	97	-0.6049734128120017	0.1342761521451639	0.32283989609437447
PA14_14320	97	-0.6998505643949144	0.2763723969837245	0.4898840438685578
PA14_14330	97	0.41078149097103633	0.6517601921199103	0.8006868464744599
PA14_14340	97	0.27166000904264287	0.2190725571241433	0.42829750517259546
PA14_14360	97	0.4938255355468222	0.054679258328654536	0.19266669742406206
PA14_14370	97	0.0396729176935775	0.9052141072846543	0.9491881643135959
PA14_14380	97	0.1569555655921615	0.6660701935846947	0.8097081683707993
PA14_14390	97	0.19376699069677983	0.40936599876442153	0.6167622587594717
PA14_14430	97	-0.03372021938438152	0.8222999140551198	0.9087032132810774
PA14_14440	97	0.45715229465222507	0.11593239637065511	0.2968175007818434
PA14_14450	97	-0.260479317422595	0.17992991513606246	0.3811819503500443
PA14_14460	97	0.01299499216977651	0.8183106968286202	0.9058156169122019
PA14_14470	97	0.06774640736898441	0.5070881654943733	0.6901526981947161
PA14_14480	97	-0.03843139794176409	0.6729267335739105	0.8144998968367083
PA14_14490	97	-0.06264387336743837	0.546627548605863	0.723539712304104
PA14_14500	97	0.4329792434906192	0.11601754749159904	0.2968175007818434
PA14_14510	97	0.41712158682917533	0.11112536296725829	0.28977119256070755
PA14_14520	97	0.09669973174901259	0.47528636221007897	0.6684287931854103
PA14_14530	97	-0.35200944344688523	0.027135145304639067	0.1330055734528482
PA14_14540	97	0.11513306731948347	0.6914214799827167	0.827094657612185
PA14_14550	97	-0.13802126426574368	0.5800513878391216	0.7487352133613291
PA14_14570	97	0.38126319046425383	0.16804968345162244	0.3662653534615017
PA14_14590	97	0.6777479149882168	0.01865725386083643	0.11221308101233715
PA14_14600	97	0.6549372710625683	0.009267167897925957	0.07613701589978701
PA14_14610	97	0.8715989405127669	0.0007049657918684647	0.015863091254862592
PA14_14630	97	0.886278305563577	0.002251259228752152	0.03330035224661813
PA14_14650	97	0.6933428359153186	0.001801207584211608	0.028839114837322124
PA14_14660	97	0.0258759175585066	0.8934992907697668	0.9443527248754987
PA14_14680	97	0.8987021678135072	0.022326237192676145	0.12229070522454565
PA14_14690	97	0.22476132760868595	0.1104298235699924	0.288775810924736
PA14_14700	97	0.16449774135099737	0.15303564752408397	0.3483952163165474
PA14_14710	97	-1.1160090501583309	0.018987339384367675	0.11338619393948204
PA14_14730	97	-1.4452375395126413	0.0012546416104441654	0.02285016033021436
PA14_14740	97	-1.5004812908728713	0.0007734994591015181	0.017015982619569273
PA14_14750	97	-1.3556586523032852	0.000827670979019265	0.017413958360015438
PA14_14770	97	-1.2106062235537962	0.00199600465275442	0.031005256196353886
PA14_14780	97	-1.019887446930623	0.003527118780535654	0.04309444078189055
PA14_14800	97	-1.0202465662108207	0.005415700951144539	0.05636197347012566
PA14_14810	97	-0.7367409588072036	0.008986394129128362	0.07492518595788282
PA14_14820	97	0.31933795855493763	0.15734988896928598	0.3540676266073354
PA14_14830	97	0.2594689261109586	0.2582981598636244	0.47323535859327354
PA14_14850	97	0.21454721320038672	0.14324414234857097	0.33581128785497655
PA14_14860	97	0.2801248059386854	0.06559428477285138	0.21476600654841455
PA14_14880	97	0.1794659320129508	0.29459448920956754	0.5063098446220464
PA14_14890	97	0.17149263341598875	0.35091822563964226	0.561238040347924
PA14_14900	97	0.12945764270656568	0.38081376515780185	0.5894774563983186
PA14_14910	97	0.1858272380166941	0.2337077684840477	0.4470147760892234
PA14_14930	97	0.0588999495791267	0.747553138205563	0.8637469646038901
PA14_14940	97	0.5784453523815856	0.0014828130466271443	0.025268521741938586
PA14_14960	97	-0.0956533496504548	0.4394549151904882	0.6370482284161563
PA14_14975	97	-0.11574451814046682	0.1347959678107607	0.3238214758454713
PA14_14990	97	0.14382166210050684	0.1873443405071871	0.3909211659419572
PA14_15000	97	0.18934754957355082	0.25322130409861693	0.4670170127489682
PA14_15020	97	0.511190313103957	0.01346893661129064	0.0942340487042039
PA14_15030	97	0.4132119110202872	0.0029755632573977044	0.03886109402931813
PA14_15050	97	-0.062258373800210265	0.8932569134181154	0.9443527248754987
PA14_15070	97	-0.09490918979875396	0.8598740529416893	0.9281756779871131
PA14_15080	97	-0.05979350709216469	0.8871974407369353	0.9421622967592673
PA14_15090	97	-0.007098143354371089	0.9587061973641106	0.9769784434757889
PA14_15100	97	-0.10404401209983583	0.20229765874893815	0.40823779611800953
PA14_15110	97	0.1696382691912941	0.4144597143127578	0.6210849775379388
PA14_15120	97	0.10321994098613807	0.9103303879833639	0.9504416475103532
PA14_15130	97	-0.004073380855052378	0.9952453381063243	0.9978134922559192
PA14_15140	97	0.24316568093515833	0.5547011933365611	0.7292085945432704
PA14_15150	97	0.04737609986152158	0.7954339311544013	0.8939045412201795
PA14_15160	97	-0.03849474750347781	0.6178820899142715	0.7774215932686473
PA14_15180	97	-0.26359559057708637	0.05644745793058191	0.1966382455585364
PA14_15190	97	-0.19716022734969574	0.5095955691376509	0.6919671428085344
PA14_15200	97	-0.4003805665803668	0.2452229781954832	0.45808453343536365
PA14_15210	97	0.23211942391617768	0.04994218993541303	0.18393786044554436
PA14_15230	97	0.3538712711056391	0.03909567179436758	0.16148091794300087
PA14_15240	97	0.15667696346422666	0.2001004111084902	0.4056296333705325
PA14_15250	97	-0.13341005744239798	0.17812388599264956	0.37873258211060257
PA14_15260	97	-0.02272799203281828	0.7734617555614569	0.8797297250999553
PA14_15270	97	0.0029538815685965503	0.9885460155676338	0.9941356557314364
PA14_15280	97	-0.17077473307847946	0.3327418966016825	0.5412279579666776
PA14_15290	97	-0.258791555665848	0.1528126743092196	0.3483952163165474
PA14_15310	97	0.7880021558742296	0.006671475165314904	0.06397123588275344
PA14_15340	97	0.579108830046998	0.0587256770741939	0.20156257125347588
PA14_15350	97	0.1079488709936296	0.7814853506373847	0.885227720799743
PA14_15360	97	-0.32668112417541195	0.014354179775977811	0.09718177656923065
PA14_15380	97	-0.49412021980854526	0.0339109935261481	0.15040583734428548
PA14_15400	97	-0.425121516403296	0.01462436366237817	0.0978539511186452
PA14_15420	97	-0.29433327217598215	0.2184864236229248	0.4272949251256395
PA14_15430	97	-0.3085947599958967	0.031801923663764095	0.14570881376762354
PA14_15435	97	-0.15984935164962444	0.11436535656174988	0.29460706976459766
PA14_15445	97	-0.143516308361626	0.2548478639838682	0.46882997200062626
PA14_15450	97	-0.13129833336516583	0.16076202496191583	0.35760346621299444
PA14_15460	97	0.136707551457679	0.2775560938194529	0.49047814274705015
PA14_15470	97	0.06574773303850456	0.5824982396731058	0.7504165635837359
PA14_15475	97	0.06563307815620512	0.38722770981984184	0.5959237108080375
PA14_15480	97	-0.013575050462785399	0.9346517809842738	0.964097447712628
PA14_15500	97	-0.3923603372992659	0.013870747689015459	0.0953690805544631
PA14_15510	97	-0.196720125932087	0.05923237773288728	0.20264987721277378
PA14_15520	97	-0.14732265960083524	0.0439435291455946	0.17107741340048455
PA14_15530	97	-0.27298247559458044	0.21471161623246734	0.4226913805820944
PA14_15540	97	-0.07417965628382106	0.45975833161567065	0.6563567641720284
PA14_15560	97	0.013313370013175785	0.8838587641952376	0.9412873025039143
PA14_15570	97	0.1224392459439887	0.5706495213665522	0.7415262899719658
PA14_15580	97	0.154125019809479	0.11355872044961281	0.29349012096689286
PA14_15590	97	0.1168633182377441	0.2842982345393466	0.4973356886367175
PA14_15600	97	0.054350886369798346	0.508065882609029	0.6906946498356475
PA14_15610	97	-0.03525700583746527	0.6415346535760733	0.793814004467379
PA14_15620	97	-0.37018737887955133	0.1296972040733121	0.3162658181335828
PA14_15630	97	-0.23847762533893047	0.12697086557718756	0.3124941742330444
PA14_15650	97	-0.2320419295444811	0.14420321501382063	0.3373357319870618
PA14_15660	97	-0.2002890540638198	0.19101505381480557	0.3954656247363008
PA14_15670	97	0.14282716939620776	0.6403717034146954	0.7932170642934845
PA14_15680	97	-0.09415924370504847	0.54017517158722	0.7187452364489325
PA14_15700	97	-0.1889459098036692	0.13674337158400823	0.3267488190207462
PA14_15710	97	0.015795432409232646	0.9442275766404896	0.9696842848741452
PA14_15720	97	0.030904979868592974	0.7400614727626931	0.8584948772414361
PA14_15740	97	0.2856628602854716	0.11593865199776524	0.2968175007818434
PA14_15750	97	-0.11025482196889769	0.37051402429625385	0.5802065756337953
PA14_15770	97	0.08674156245863252	0.5326169346581981	0.7119475906394447
PA14_15780	97	-0.5934833379718096	0.016329891170163785	0.10481344244461954
PA14_15790	97	-0.4662201588364212	0.07261371095611294	0.22813623043246697
PA14_15810	97	-0.529629390087532	0.2042501825519724	0.40979934711503097
PA14_15820	97	-0.5355748590222138	0.21362342941705037	0.42157868375099233
PA14_15830	97	-0.49070859369162	0.27678988517091385	0.490164524696471
PA14_15840	97	-0.033821310340449884	0.8096767608243297	0.9020829979132466
PA14_15850	97	-0.01662949228180821	0.9087462690370144	0.9504416475103532
PA14_15860	97	0.05418930476837325	0.7186899833256911	0.8458249642209467
PA14_15870	97	0.02486053485429629	0.7858004586158548	0.8878722514178367
PA14_15880	97	0.026739658629979957	0.8556623469906455	0.9263979487760509
PA14_15890	97	0.000394427961747823	0.9988427140824807	0.9994089596077618
PA14_15910	97	-0.16228342127813988	0.4782087796479543	0.6702808612278542
PA14_15920	97	0.27345032382140566	0.37620635533986263	0.5860814324834855
PA14_15930	97	0.17770580266363645	0.03290530194513239	0.1482348528760607
PA14_15940	97	0.33579557178652664	0.02151586070681401	0.1203401499033705
PA14_15960	97	0.4031780161046239	0.06829675651669331	0.22027310292157645
PA14_15970	97	1.0603332218784107	0.003032762207915059	0.03918849491556686
PA14_15980	97	0.9602066276648031	0.004630435060772549	0.051500334988897736
PA14_15990	97	1.154039284622657	0.0021523163244934486	0.03232912252357685
PA14_16000	97	0.6922316913781721	0.05605273737215434	0.19584853321637619
PA14_16010	97	0.336770210249826	0.2302868830173497	0.4433802293442729
PA14_16020	97	-0.054886318085634045	0.6988618029192953	0.8317268914465291
PA14_16030	97	0.3830071989698265	0.2008472019460008	0.40615457770343255
PA14_16040	97	0.12025036214728857	0.5800198308208969	0.7487352133613291
PA14_16050	97	0.38507704596556813	0.03305864845456028	0.1484328221827252
PA14_16070	97	0.4955444943830045	0.05061173942986141	0.18522866625319395
PA14_16090	97	0.3290716721036926	0.14127134691498466	0.3330620589888878
PA14_16100	97	-1.389382984277347	1.087677797327846e-08	3.728815413427463e-06
PA14_16110	97	-0.7211785934766102	0.00014030179410442478	0.00552338488155403
PA14_16130	97	-0.2394596951482768	0.00039177727130121495	0.011359591727081992
PA14_16140	97	0.5627621619827181	0.30320453062998975	0.5144326068447105
PA14_16150	97	0.5126552909793496	0.2543985427358754	0.4682467938264731
PA14_16160	97	0.5698404979473448	0.10824021096043548	0.2858287038864603
PA14_16180	97	0.4438622544185016	0.12661128924306053	0.3121364609596264
PA14_16190	97	0.20192551519135904	0.22061500285607277	0.4307350876533307
PA14_16200	97	0.1340331353486377	0.37514090852531146	0.584891447405396
PA14_16210	97	0.5848978301142331	0.06776824091847447	0.2191749767330018
PA14_16220	97	-0.08115239588421197	0.6450384402266559	0.7964584808561337
PA14_16250	97	-1.8570486387092089	2.3859543765538462e-05	0.0013632688339760602
PA14_16260	97	-0.3751030853139419	0.004664142838493642	0.05151945333498824
PA14_16270	97	0.20675608291855774	0.14579834095198393	0.3392066790691267
PA14_16280	97	-0.6877608176746932	0.010811619014313075	0.08356779259339071
PA14_16290	97	-1.552017917374755	2.377174425805611e-05	0.0013632688339760602
PA14_16300	97	-1.387351533686922	6.696924717664343e-05	0.0030255563763215343
PA14_16310	97	-1.7582698685537945	5.073034765638655e-05	0.002423413656896892
PA14_16320	97	-0.1483312116051856	0.4513130468526745	0.647845427846647
PA14_16330	97	0.317878586777379	0.0003646512730836494	0.010962106478450856
PA14_16340	97	0.08470640767928828	0.2551601364190582	0.4691082886593916
PA14_16350	97	-0.47423403231149663	0.005593359438485095	0.05779804753101265
PA14_16360	97	0.14781063278841344	0.03645768923361173	0.1557737630890683
PA14_16370	97	0.1852347243105701	0.6099681312300711	0.7706433708301326
PA14_16380	97	0.14065521687933646	0.7096379704960885	0.839579799441982
PA14_16390	97	0.007148128890692718	0.967772330598895	0.9822670050035458
PA14_16410	97	-0.12901078658135745	0.5611812334523937	0.7339686329803748
PA14_16430	97	0.02291636756728188	0.7857390889923814	0.8878722514178367
PA14_16440	97	-0.03480488846899377	0.6484701457554358	0.7978222523670424
PA14_16450	97	-0.020439491666543574	0.8517528307494923	0.9248500697809259
PA14_16460	97	-0.0035359701282118294	0.982556701991004	0.9909849676981837
PA14_16470	97	-0.038663584859151	0.8050026186746626	0.8998551152971044
PA14_16480	97	-0.149459745054763	0.13697371416747964	0.3270310553740563
PA14_16500	97	-0.15824871982738564	0.11807432932746229	0.29919008318280443
PA14_16510	97	0.31354872913459353	0.11439529836604058	0.29460706976459766
PA14_16530	97	0.46642722208218146	0.06925257242857966	0.2214855699308138
PA14_16550	97	0.33146887715802187	0.04578629210456751	0.17555428314830224
PA14_16560	97	0.03679628466053941	0.6480234509918823	0.7975094117219484
PA14_16580	97	0.07331676527074293	0.28450878275820457	0.4973356886367175
PA14_16590	97	0.007560433357806318	0.9457749289397244	0.9702475419575275
PA14_16600	97	0.08564958334403094	0.2611498383258055	0.4759715293737934
PA14_16610	97	0.18775336866233694	0.15563252186368584	0.35142438489793143
PA14_16620	97	0.3487983138992572	0.029994304453862232	0.1403621472017273
PA14_16630	97	-0.03593480753824885	0.9067421557637144	0.950106667348243
PA14_16640	97	-0.00016268809319264221	0.9995448017575989	0.9995448017575989
PA14_16660	97	-1.2248737418380973	8.882581766444703e-06	0.000623707066684816
PA14_16670	97	-0.10635794786649733	0.296883653288194	0.508743878672036
PA14_16680	97	-0.4916530715152323	0.004405099369556762	0.04994731347427395
PA14_16690	97	-0.16210624540663687	0.10595150585152752	0.28234356474746336
PA14_16700	97	0.42944156126439026	0.05925109656324065	0.20264987721277378
PA14_16710	97	0.3306142739260647	0.16339308465761634	0.3616967851636435
PA14_16720	97	-0.12268446879009254	0.4320146463511731	0.6336227088505538
PA14_16730	97	0.05816433071147209	0.6192439463547768	0.7782839130798479
PA14_16740	97	0.1173569682600828	0.1294724108032281	0.3159311994381483
PA14_16750	97	0.18509269712362197	0.24134541876401824	0.4544623911330205
PA14_16770	97	0.15363418325934397	0.27878866267923025	0.49191048322572023
PA14_16780	97	-0.13367935053122437	0.2542763556334174	0.4682467938264731
PA14_16790	97	-0.061646645673906875	0.6907070745589445	0.8267489896343251
PA14_16800	97	-0.03217348589130076	0.9044868969087777	0.9491066818899244
PA14_16820	97	-0.2108570368408369	0.3318885200364438	0.5408966148692379
PA14_16830	97	0.30673067349899696	0.04143854901460472	0.16714358949553265
PA14_16840	97	0.07106306471018797	0.5280474952618248	0.7076249258187893
PA14_16860	97	0.48374945516158796	0.012182960553541488	0.08875286763254975
PA14_16870	97	0.29496616531010034	0.053296740782636944	0.19056037133816447
PA14_16880	97	0.2769937516725385	0.14028701330878357	0.33194371933227446
PA14_16890	97	0.25264553709894777	0.4277563667735828	0.6304916807173598
PA14_16910	97	0.040416884123605	0.8223881926582101	0.9087032132810774
PA14_16920	97	-0.17926872364351532	0.14246397897887378	0.33457400263508796
PA14_16930	97	-0.12709670247025784	0.17287345305884402	0.3721856240956568
PA14_16950	97	0.16731648270475752	0.14782117358458127	0.34153956345471986
PA14_16960	97	-0.07659849971466137	0.7000012885198302	0.8325729611211368
PA14_16970	97	-0.2710500306547292	0.3373046162856641	0.5459620641288655
PA14_16980	97	-0.19638258505223227	0.45361927039566985	0.6498753952472871
PA14_16990	97	0.05055724591208133	0.8756536986990612	0.9379841409036963
PA14_17000	97	0.3195396934756607	0.08326125168243241	0.24581893353860998
PA14_17010	97	0.2225832368147369	0.2779016849845654	0.490939987902409
PA14_17030	97	0.25847693903576463	0.010929920381305021	0.08370509327496145
PA14_17040	97	0.32920625834474926	0.0009929175981123184	0.01909809822375773
PA14_17050	97	0.34015423879738016	0.009913363590766182	0.07979983840743828
PA14_17060	97	1.159046336707048	0.01259326040413281	0.09105895984526802
PA14_17070	97	0.9865012172583736	0.022416104769949027	0.1226676606565849
PA14_17080	97	0.6649488943518236	0.03382928165073816	0.15027214440587042
PA14_17100	97	0.46655667372663956	0.0911708114307949	0.2596986749846885
PA14_17110	97	0.5751721874392839	0.018856518985575218	0.11316113475387082
PA14_17120	97	0.5989258706660543	0.018011291399967842	0.1104945329252764
PA14_17130	97	0.4927452733077953	0.04518142249460607	0.17392161842705692
PA14_17140	97	0.3215733463154091	0.05107380140366742	0.18619703434483184
PA14_17150	97	0.45646296926917884	0.026287909743873104	0.13150724290754717
PA14_17170	97	0.33711982297283427	0.03317531781761943	0.14872750172391233
PA14_17180	97	0.45189698806021106	0.005021962643453192	0.053604392465284256
PA14_17190	97	0.43703574226566033	0.03981467475325998	0.16312811973028649
PA14_17210	97	0.4825205501563037	0.0034186799506769677	0.042212005831663915
PA14_17220	97	0.4990884825663464	0.005631803697056195	0.058092304329988506
PA14_17230	97	0.33767807275306083	0.09826682885957645	0.2707797061908329
PA14_17250	97	0.5941394192524907	0.0016913971654866724	0.0276857049817309
PA14_17260	97	0.2749990117526746	0.1398413378987516	0.33194371933227446
PA14_17270	97	0.6039945520234422	0.0001479066195089781	0.005636651895728845
PA14_17280	97	0.05859196088960239	0.36743118722560875	0.5768828014953793
PA14_17290	97	0.29477385708424286	0.24061715129407604	0.4537346972329136
PA14_17310	97	0.3078415472104403	0.16962803756225842	0.3681907645857885
PA14_17320	97	0.37881139263264707	0.09770193173498357	0.2699487643752142
PA14_17330	97	0.0053665003517906484	0.9621662796279453	0.9786221776041301
PA14_17340	97	0.13383346429442078	0.6191369470757873	0.7782839130798479
PA14_17350	97	0.2781665034312777	0.1521799602232439	0.34780580712982956
PA14_17370	97	0.4464293323687549	0.0849145899611179	0.24831020084967143
PA14_17380	97	-0.3023947951530239	0.007115229767944424	0.06474843775720787
PA14_17400	97	0.2460918800463361	0.1223644733351907	0.30569739928159095
PA14_17410	97	0.1316447993502532	0.39795014204646406	0.6053911323014337
PA14_17420	97	0.360639909501522	0.05701324258333641	0.19782653807949857
PA14_17440	97	0.4364930490207968	0.0068327776347801026	0.06474843775720787
PA14_17450	97	0.45431501806900876	0.031332483493058595	0.1440808789946945
PA14_17460	97	0.25629384745905526	0.08368343453547636	0.24619235561471794
PA14_17470	97	-0.06781096309395451	0.7183619377651908	0.845701048323663
PA14_17480	97	-0.04069528201217665	0.8763173165411962	0.9379841409036963
PA14_17490	97	0.604566954057363	0.09605068285175254	0.2669985029137615
PA14_17500	97	0.46352674644673897	0.14711544478641284	0.3409753915113599
PA14_17510	97	0.25843839806256064	0.0010165972338147527	0.019489239074580195
PA14_17520	97	-0.07216614565533419	0.4654553617085459	0.6617891798090767
PA14_17530	97	-0.2771352676681218	0.11382366026334718	0.2939141745745624
PA14_17540	97	-0.5145308917162907	0.08620396344967714	0.25069695558119676
PA14_17550	97	-0.1842526284616035	0.034929236772877174	0.1530583397837054
PA14_17570	97	-0.13710634314736403	0.1725851591065146	0.3719771846422955
PA14_17580	97	0.24988485189327214	0.1173095701831479	0.29808238111180235
PA14_17590	97	0.38268113804506143	0.0038166200871997402	0.04576802853539112
PA14_17600	97	0.5853446856107247	0.04881207220913263	0.18108004890822724
PA14_17610	97	0.05447821627448768	0.5648407965542868	0.7371007976530191
PA14_17620	97	0.05959974556641612	0.6617114194406063	0.8071272818124432
PA14_17630	97	0.09488130146071772	0.39787465416867396	0.6053911323014337
PA14_17640	97	0.18691430706462775	0.0797044335429146	0.24048919265567695
PA14_17650	97	0.30737676567292027	0.2659547809905821	0.4794481987761921
PA14_17660	97	0.20699459251127728	0.3978497530263494	0.6053911323014337
PA14_17670	97	0.26826893194723667	0.32613941994739815	0.5352690902431531
PA14_17675	97	0.7460011357015794	0.006953248270370463	0.06474843775720787
PA14_17690	97	0.04733001415732474	0.9334699082983252	0.9637063780320156
PA14_17700	97	-0.03546345650030425	0.9564160296843915	0.9753716984240927
PA14_17710	97	-0.11991555557162314	0.8311993370420073	0.9136608329462125
PA14_17720	97	-0.5221735398282377	0.3581973294590336	0.5685114477361786
PA14_17730	97	-0.7057151505019394	0.07673281453277606	0.23475004886982617
PA14_17740	97	-0.8594112030648358	0.032923967586118964	0.1482348528760607
PA14_17760	97	-0.39880886306793073	0.0638579837860278	0.21145700540055118
PA14_17780	97	-0.5589527642320729	0.0058940358226717985	0.05942982832963883
PA14_17790	97	-0.0625151117074072	0.5329543075110496	0.7120495783784652
PA14_17810	97	-0.28664145466832025	0.03791833525584511	0.1588652763966052
PA14_17820	97	-0.084587128796346	0.5728836910326653	0.7431039731445301
PA14_17850	97	-0.4200742630346328	0.08065497875563464	0.24187172350900443
PA14_17860	97	0.02243411157628472	0.8279864686269478	0.9116767691588611
PA14_17880	97	-0.2889474253305915	0.08244295663263722	0.24414065627136278
PA14_17890	97	-0.1906121778363623	0.1726610154560634	0.3720031046498845
PA14_17900	97	-0.07113877809624114	0.8392304703289437	0.9174898935542402
PA14_17910	97	0.12575324034684865	0.3619246278855583	0.5716251304382206
PA14_17920	97	0.41059047213685673	0.07787373540554338	0.23699641250313672
PA14_17930	97	-0.4275573380802591	0.1586512516742127	0.355965272321197
PA14_17940	97	-0.01574740804509034	0.9142380507942133	0.9521407005054815
PA14_17960	97	-0.5980564632571497	0.011346468081186252	0.08488731190905453
PA14_17980	97	-0.4883202607485213	0.02842811286908315	0.13647367528914053
PA14_17990	97	0.30941038176571745	0.4265380711324991	0.6293326274835961
PA14_18010	97	0.5075817074154507	0.07967154977690737	0.24048919265567695
PA14_18020	97	-0.09142345122384476	0.5970526548177957	0.7612397886525747
PA14_18050	97	-0.216718676872949	0.043594777908822824	0.17073403416068061
PA14_18060	97	1.0904176256137053	0.027934961846089873	0.13533246686534645
PA14_18070	97	-0.06219066465022127	0.8157137320461298	0.9049727755809424
PA14_18080	97	-0.021374093509278325	0.8559080231654821	0.926491820023854
PA14_18090	97	1.0513823524645556	0.00022849161151389675	0.007566188135812445
PA14_18100	97	1.0269020390612358	0.00019602038863108804	0.006881968824951694
PA14_18110	97	-0.10364024738882449	0.15143921819792475	0.34679283444302766
PA14_18120	97	0.06281665586561314	0.8152050059596856	0.9049727755809424
PA14_18140	97	-0.20731466348055871	0.5545914871300955	0.7292085945432704
PA14_18150	97	-0.39115750614176115	0.04689327972170101	0.17754337501130982
PA14_18160	97	0.12118473395418938	0.2650117106953802	0.47924053034224856
PA14_18180	97	0.3447253461844415	0.009140673865991569	0.07567023762925974
PA14_18200	97	-0.14140543582078102	0.36381730915989346	0.573809073523202
PA14_18210	97	0.044398738472574806	0.6745680430411799	0.8151868733990578
PA14_18230	97	0.20586736695346453	0.05808972651631126	0.19992905574149195
PA14_18250	97	-0.15386912779192485	0.07089705189276901	0.2248030568177681
PA14_18260	97	-0.22811756570264663	0.011746513708362612	0.08676639023109924
PA14_18275	97	-0.18821074666544568	0.5319229330128233	0.711346226158498
PA14_18300	97	-0.05301279122406655	0.9294146535845886	0.9619301369367754
PA14_18310	97	0.052108772444269036	0.9316341958444905	0.9627834246301493
PA14_18320	97	0.04895093360397773	0.9367111125191458	0.965026049807598
PA14_18330	97	0.09737591943820512	0.8734030289425435	0.9366619251394185
PA14_18340	97	0.018679859588814907	0.9778465261076307	0.9882974534578821
PA14_18350	97	0.06742531790814965	0.918452572184122	0.9539728374067123
PA14_18360	97	0.04912540732546056	0.9417506300805474	0.9684020113419416
PA14_18370	97	0.0888441395675379	0.8966517405891238	0.9456544234805309
PA14_18380	97	-0.07612502527620002	0.6540553468726698	0.8023792272072284
PA14_18410	97	-0.058512616033437936	0.6728567026320397	0.8144998968367083
PA14_18430	97	-0.06933292585237005	0.36329481072968467	0.5733230860906046
PA14_18450	97	-0.021936600493821956	0.7653307231048726	0.87438016283229
PA14_18470	97	-0.19258909091567933	0.22928926148212103	0.44211984449273334
PA14_18480	97	-0.2776674035453066	0.006895794378837475	0.06474843775720787
PA14_18500	97	0.042768632819154107	0.756703864286079	0.8692811844542331
PA14_18510	97	-0.18224408509705903	0.155389721255383	0.3510121300296016
PA14_18520	97	-0.06304254006672227	0.6713855483158762	0.8138175905958666
PA14_18550	97	0.006702406417092632	0.9511582781172887	0.972688268971321
PA14_18565	97	-0.19043807215504138	0.25287995123854085	0.4670170127489682
PA14_18580	97	-0.08883539975492116	0.4327203561041487	0.63427923424924
PA14_18590	97	-0.9279393710137374	0.2002129866288346	0.4056311476295784
PA14_18600	97	0.31417186981214407	0.11588459326292337	0.2968175007818434
PA14_18610	97	0.5688053552643346	0.09338538946032354	0.26304980656102733
PA14_18620	97	-0.022110428014418204	0.7253900132531323	0.8489461111560526
PA14_18630	97	-0.08450164324258047	0.6221129579869016	0.7795472627709444
PA14_18640	97	-0.1838663115079946	0.015407659283424571	0.10169404111415448
PA14_18650	97	-0.37419417948085787	0.026994382975964383	0.13276224808769654
PA14_18660	97	0.14566862177425577	0.6922103747359931	0.8275169414528091
PA14_18670	97	0.1733702152210892	0.7922053913035255	0.8921686996168013
PA14_18680	97	-0.6083878664549687	0.27296520484782655	0.4863470540669927
PA14_18690	97	0.28857085277058303	0.4092601238965875	0.6167622587594717
PA14_18700	97	0.33659749497201474	0.12362694321878587	0.3078251738347082
PA14_18710	97	0.5412791000811676	0.05193464122795944	0.18790490004398397
PA14_18720	97	-0.0045060182969614004	0.9773069311785515	0.988158361365128
PA14_18740	97	0.4165417797627562	0.1158525245872451	0.2968175007818434
