cluster	gene	score	logfoldchanges_eye2_vs_eye1	pvals_adj
16	HECTD4	3.2896745204925537	0.9471344947814941	0.7198436238002337
16	USP15	3.277819871902466	1.0138428211212158	0.7249680028610808
17	GALNT13	2.8881161212921143	0.9977982044219971	1.0
17	MAPT	2.575200080871582	0.7687252759933472	1.0
17	P4HA1	2.514385938644409	1.2499253749847412	1.0
17	UBE2H	2.4668405055999756	0.8090794682502747	1.0
17	TSPAN9	2.441409111022949	0.5673703551292419	1.0
17	ROBO2	2.3938634395599365	5.601266860961914	1.0
17	RAP1A	2.1605587005615234	1.160873532295227	1.0
17	CNNM1	2.1019558906555176	1.6436960697174072	1.0
17	CEP85L	2.058833122253418	0.7690315842628479	1.0
17	HS3ST4	2.0278732776641846	0.5172536373138428	1.0
17	WFDC1	2.0134990215301514	1.0746707916259766	1.0
17	ARID3B	1.9736934900283813	1.8243231773376465	1.0
17	TENM3	1.949367880821228	0.8710460662841797	1.0
17	STX18	1.8852366209030151	1.0163648128509521	1.0
17	AC098829.1	1.838796854019165	0.968947172164917	1.0
17	HIBCH	1.8321624994277954	0.3590337634086609	1.0
17	NPTN	1.796779751777649	0.4356849491596222	1.0
17	PRICKLE1	1.7912511825561523	0.8187548518180847	1.0
17	CDH12	1.7481285333633423	1.5133821964263916	1.0
17	HMBOX1	1.7326486110687256	0.40549904108047485	1.0
17	EHBP1	1.7249085903167725	0.7522599101066589	1.0
17	RAPGEF6	1.7215914726257324	0.45100441575050354	1.0
17	BHLHE40	1.693948745727539	1.1719166040420532	1.0
17	GCNT1	1.6674116849899292	0.5941229462623596	1.0
17	CDC42BPB	1.659671664237976	0.8547375202178955	1.0
17	DCLK2	1.6364517211914062	0.6102147102355957	1.0
17	SASS6	1.6320289373397827	0.9723109006881714	1.0
17	ATP2A2	1.612126111984253	0.5992428064346313	1.0
17	HIF1A-AS3	1.6054918766021729	0.7237001657485962	1.0
17	HTT	1.5966461896896362	0.39932680130004883	1.0
17	ADK	1.5734262466430664	0.0785190686583519	1.0
17	RPS6KA3	1.5623691082000732	0.441785991191864	1.0
17	ARL6	1.549100637435913	0.3461398184299469	1.0
17	RAPGEF4	1.5391491651535034	1.0653386116027832	1.0
17	SCMH1	1.5347263813018799	-0.030391307547688484	1.0
17	GUCY1A1	1.5347263813018799	1.1768451929092407	1.0
17	EPS15L1	1.5336207151412964	1.1702131032943726	1.0
17	KLF3-AS1	1.5181406736373901	1.45783531665802	1.0
17	NAA15	1.5137178897857666	0.4013983905315399	1.0
17	MACO1	1.5059778690338135	0.7165681719779968	1.0
17	KIAA1217	1.50155508518219	0.2869327962398529	1.0
17	KIF13A	1.50155508518219	0.6735020875930786	1.0
17	CHN1	1.500449299812317	0.33132070302963257	1.0
17	UBE2E2	1.4794408082962036	0.390401691198349	1.0
17	RABGAP1	1.477229356765747	0.8942072987556458	1.0
17	MGAT5	1.4694894552230835	0.5938941240310669	1.0
17	ITGB3BP	1.467278003692627	0.6878362894058228	1.0
17	MAML2	1.4495866298675537	0.6423700451850891	1.0
17	CHURC1	1.4484809637069702	0.9971531629562378	1.0
17	PDIA5	1.4418467283248901	0.40552380681037903	1.0
18	MLLT6	2.9563939571380615	1.1490144729614258	1.0
18	ST6GALNAC3	2.8504931926727295	1.5374047756195068	1.0
18	LRRC7	2.7637135982513428	1.418618083000183	1.0
18	MALAT1	2.640162706375122	12.140623092651367	1.0
18	CADM2	2.6063332557678223	-6.540255069732666	1.0
18	ADCY2	2.6048624515533447	1.3240125179290771	1.0
18	FNDC3A	2.5563247203826904	1.1353845596313477	1.0
18	TNRC6B	2.5092577934265137	0.07830808311700821	1.0
18	FAM126A	2.49454927444458	1.1862465143203735	1.0
18	AGAP1	2.404827833175659	2.562222719192505	1.0
18	RORA	2.396002769470215	2.750561475753784	1.0
18	FGF12	2.372469425201416	1.3899636268615723	1.0
18	GABRB3	2.369527578353882	1.2890185117721558	1.0
18	DGKB	2.295985460281372	1.2557551860809326	1.0
18	PREPL	2.2871603965759277	0.876235842704773	1.0
18	OSBPL9	2.1944973468780518	0.697559654712677	1.0
18	SH3GL3	2.1856722831726074	1.9612538814544678	1.0
18	PTPRT	2.1430177688598633	1.3762248754501343	1.0
18	TFB1M	2.1415469646453857	1.401655912399292	1.0
18	CTNNA2	2.137134552001953	1.235766887664795	1.0
18	PDE3A	2.1194844245910645	0.9905349016189575	1.0
18	NCOA1	2.11065936088562	0.45390117168426514	1.0
18	ANK3	2.104775905609131	0.07566028088331223	1.0
18	ROBO2	2.0930092334747314	2.7794156074523926	1.0
18	SORCS2	2.0327045917510986	1.0437253713607788	1.0
18	TMEM132C	2.0268213748931885	0.939728319644928	1.0
18	FMNL2	2.0135836601257324	1.0668665170669556	1.0
18	NEAT1	2.0135836601257324	1.3239165544509888	1.0
18	NRXN3	2.0091712474823	4.120781898498535	1.0
18	KCNH8	2.0062294006347656	0.9209190011024475	1.0
18	RPL37A	1.975341796875	0.5004757642745972	1.0
18	SMYD3	1.9459248781204224	0.5709874629974365	1.0
18	FRY	1.934158205986023	0.9237201809883118	1.0
18	ZNF207	1.9268039464950562	0.8349892497062683	1.0
18	CD2AP	1.923862338066101	2.3829474449157715	1.0
18	PAN3	1.919449806213379	0.5577044486999512	1.0
18	XPO1	1.9017996788024902	0.578689455986023	1.0
18	ATXN1	1.9017996788024902	-0.5156362652778625	1.0
18	FRMD3	1.8988579511642456	0.8156058192253113	1.0
18	GLCCI1	1.8841495513916016	0.22750596702098846	1.0
18	KCTD16	1.8635576963424683	1.1610528230667114	1.0
18	HIF1A-AS3	1.859145164489746	0.9676211476325989	1.0
18	SLC8A3	1.8532618284225464	0.836330235004425	1.0
18	RALYL	1.8282575607299805	1.5226954221725464	1.0
18	POT1	1.8267866373062134	0.9886732697486877	1.0
18	GPI	1.8194324970245361	0.3151572644710541	1.0
18	CA10	1.803253173828125	1.83545982837677	1.0
18	LINC01473	1.7856030464172363	0.8809012770652771	1.0
18	CAMK4	1.7797197103500366	0.5752258896827698	1.0
18	PFKFB3	1.7797197103500366	1.3303617238998413	1.0
19	MEG8	2.9182257652282715	1.0959867238998413	1.0
19	CDC14B	2.4094560146331787	0.9322042465209961	1.0
19	MTHFD1L	2.068676471710205	0.6057223081588745	1.0
19	LPL	1.996680736541748	1.3400263786315918	1.0
19	TEX41	1.9726821184158325	2.0456414222717285	1.0
19	HMGCS1	1.9710822105407715	1.6190849542617798	1.0
19	HHIPL1	1.9486836194992065	1.4300423860549927	1.0
19	PARP8	1.903886318206787	0.6314025521278381	1.0
19	RAP1GAP2	1.8846874237060547	0.883366584777832	1.0
19	SRGAP2	1.8654885292053223	1.090040683746338	1.0
19	SGPP2	1.8654885292053223	1.1986467838287354	1.0
19	EIF4B	1.8638886213302612	0.796514093875885	1.0
19	IGF2R	1.8606888055801392	0.6171877980232239	1.0
19	HACE1	1.8542892932891846	0.8260637521743774	1.0
19	HDX	1.8526893854141235	2.085737943649292	1.0
19	BBX	1.8366903066635132	1.044640302658081	1.0
19	IPO7	1.8030922412872314	0.949651300907135	1.0
19	SMG7	1.799892544746399	0.8917780518531799	1.0
19	TMEM181	1.7838934659957886	1.096667766571045	1.0
19	PPP4R4	1.7742940187454224	0.5188782811164856	1.0
19	COPA	1.7694942951202393	0.7408519387245178	1.0
19	PRMT3	1.735896348953247	0.9249321222305298	1.0
19	PLBD2	1.7262969017028809	1.795861005783081	1.0
19	INPP4A	1.7166974544525146	0.49344104528427124	1.0
19	ARMC2	1.7118977308273315	0.7079813480377197	1.0
19	TTN-AS1	1.6990984678268433	1.0018798112869263	1.0
19	SFXN1	1.6782997846603394	0.8047681450843811	1.0
19	RHOBTB3	1.657500982284546	1.5030320882797241	1.0
19	MROH1	1.6319025754928589	1.6637850999832153	1.0
19	CAMK4	1.6271028518676758	0.5165581703186035	1.0
19	CDAN1	1.6223031282424927	1.3999347686767578	1.0
19	MAP3K13	1.6127036809921265	0.7109596133232117	1.0
19	CEP85L	1.6031042337417603	0.3694397211074829	1.0
19	DGKH	1.5855052471160889	1.4599101543426514	1.0
19	MED12L	1.5855052471160889	0.5325735211372375	1.0
19	RNF130	1.5743060111999512	-0.03196972608566284	1.0
19	SAMD5	1.563106656074524	1.1270967721939087	1.0
19	KIAA0513	1.5551071166992188	1.2760144472122192	1.0
19	BSN	1.5503073930740356	1.3365533351898193	1.0
19	PPM1E	1.5359082221984863	-0.18308061361312866	1.0
19	AC006148.1	1.5343083143234253	0.7723012566566467	1.0
19	CIAO2B	1.5343083143234253	1.4212509393692017	1.0
19	SRPK2	1.5295085906982422	0.3644389808177948	1.0
19	SPTBN4	1.5279086828231812	0.3986110985279083	1.0
19	TENT2	1.5247089862823486	0.5229982137680054	1.0
19	CD2AP	1.5183093547821045	0.561612069606781	1.0
19	SLC9B2	1.5103098154067993	0.6760717630386353	1.0
19	SLC66A2	1.5103098154067993	0.7430163025856018	1.0
19	SNX9	1.5103098154067993	0.6298120617866516	1.0
19	ADIPOR2	1.5087099075317383	1.1096115112304688	1.0
2	MMP2-AS1	6.586639404296875	1.0319762229919434	2.744426067819509e-07
2	THSD4	6.192579746246338	1.0873639583587646	2.7714800165563503e-06
2	PTPRN2	6.110742568969727	0.9710772037506104	3.1963825651847635e-06
2	AC004540.1	5.514475345611572	0.8809266686439514	7.53167342665924e-05
2	PRELID2	5.340445518493652	1.1518603563308716	0.00016159951063033967
2	ABCA7	5.295745849609375	0.7641990780830383	0.00018862504448416228
2	AC083837.1	5.268723964691162	1.3739798069000244	0.00020950339194455381
2	B3GALT5	4.863007545471191	0.9052969813346863	0.0010850362842039177
2	PTP4A3	4.446983337402344	0.6316422820091248	0.005667587217530485
2	NFASC	4.156580448150635	0.5753836035728455	0.016653266559250986
2	KLHL29	3.7805354595184326	0.5430912971496582	0.06158860716169686
2	FSTL5	3.7671449184417725	1.3090896606445312	0.06376577095894943
2	MARCH1	3.685837984085083	1.9612147808074951	0.08100241524392797
2	ASTN1	3.680443048477173	0.6302476525306702	0.0811597425558539
2	CASZ1	3.6676788330078125	0.4863549470901489	0.08383521736116391
2	SLC25A29	3.6273624897003174	0.5191285014152527	0.09602181181137241
2	AC092100.1	3.5909957885742188	0.5872321724891663	0.10576306855219862
2	CDK14	3.5869014263153076	0.8641069531440735	0.10650273530510455
2	CACNA2D4	3.45867919921875	0.6256691813468933	0.15051634261656963
2	PARD3	3.3698580265045166	0.5083141326904297	0.1938484756147331
2	MEIS2	3.3405721187591553	0.4641006290912628	0.2098115433280732
2	AC132803.1	3.30728816986084	1.3671568632125854	0.22699536330152806
2	STX18-AS1	3.240046262741089	0.5308151245117188	0.2617305951842175
2	RTN1	3.1924564838409424	0.3955031931400299	0.29504207398512367
2	FRMPD2	3.170781135559082	0.4067935049533844	0.30913544015879796
2	PPM1H	3.161195755004883	0.5552747845649719	0.31425435787992273
2	MAP1B	3.1522364616394043	0.5855631232261658	0.32055544963817834
2	RHBDL3	3.1012752056121826	0.6504608392715454	0.3673237404931783
2	PODXL	3.092942237854004	0.48049429059028625	0.371289247519293
2	PLOD2	3.0543599128723145	0.7749137878417969	0.40266478202561745
2	ST5	3.0420289039611816	0.371518075466156	0.41152364515932216
2	CCDC85C	3.0309503078460693	0.5370932221412659	0.4208861767991891
2	NCAM1	2.9115426540374756	0.5520185232162476	0.5439464254682397
2	PDE8A	2.876187562942505	0.3368571102619171	0.5901011438639415
2	SIPA1L1	2.8402063846588135	0.3170109689235687	0.6445829805765938
2	FOXO1	2.8316807746887207	0.455862432718277	0.6543532341654347
2	SNAP25	2.826333999633789	0.5913842916488647	0.6590451301100395
2	ANO3	2.825756072998047	0.8796164989471436	0.6590451301100395
2	PPP3CA	2.7800450325012207	0.32160937786102295	0.7366987931275414
2	STK3	2.774216651916504	0.2546122074127197	0.7414656262033529
2	PFKFB4	2.7538418769836426	0.38519415259361267	0.7671913055528377
2	TSC22D2	2.7336113452911377	0.5198411345481873	0.8016890815754123
2	TF	2.728987216949463	0.48487281799316406	0.8073717913725418
2	GTF2IRD1	2.688767194747925	0.14712069928646088	0.8837636997617903
2	PLCH2	2.6775922775268555	0.48946455121040344	0.8987049057203794
2	EVL	2.661407947540283	0.3027518093585968	0.9187393896647977
2	CLEC16A	2.6471502780914307	0.23771078884601593	0.9492082821815812
2	RHO	2.6214771270751953	0.538497805595398	0.9982570782557846
2	ZMYND19	2.5959482192993164	0.41181445121765137	1.0
2	CDC7	2.592672824859619	1.0766316652297974	1.0
20	ROBO2	4.505759239196777	11.13690185546875	0.24206435034653656
20	CADM2	3.473356246948242	2.557523727416992	1.0
20	HDAC9	2.911536931991577	1.4379485845565796	1.0
20	LDLRAD4	2.802694320678711	1.1303284168243408	1.0
20	RFX7	2.732266902923584	1.3415127992630005	1.0
20	CDC42BPA	2.6986536979675293	0.9218781590461731	1.0
20	FSTL5	2.682647466659546	4.0817718505859375	1.0
20	GNAO1	2.663439989089966	1.1891711950302124	1.0
20	PDE3A	2.653836250305176	1.124851942062378	1.0
20	GRM6	2.620223045349121	1.3196868896484375	1.0
20	HERC1	2.5882105827331543	0.6717713475227356	1.0
20	OTX2-AS1	2.5850093364715576	2.862971782684326	1.0
20	KIF5C	2.5033774375915527	1.0976645946502686	1.0
20	NYAP2	2.4873712062835693	0.8980820178985596	1.0
20	TSPAN9	2.3929343223571777	0.8449920415878296	1.0
20	OGA	2.3881325721740723	0.9623067378997803	1.0
20	ST6GALNAC3	2.3753275871276855	1.1767590045928955	1.0
20	MALAT1	2.3641231060028076	19.227378845214844	1.0
20	RFX3	2.328909397125244	0.8463855981826782	1.0
20	KDM4C	2.2920949459075928	0.5631082057952881	1.0
20	MAP2K5	2.271286964416504	1.0305204391479492	1.0
20	DOCK3	2.231271266937256	0.9112707376480103	1.0
20	FRMD4A	2.199258804321289	1.19184410572052	1.0
20	CDKAL1	2.191255569458008	1.333396077156067	1.0
20	SNTG1	2.1768500804901123	2.633690595626831	1.0
20	RORA	2.141636371612549	3.7746036052703857	1.0
20	ATP8A1	2.0520012378692627	1.1128742694854736	1.0
20	CACNA2D1	2.050400733947754	0.9416036009788513	1.0
20	VEGFA	2.039196252822876	1.4176348447799683	1.0
20	NEBL	2.0327937602996826	0.3234253227710724	1.0
20	P4HA1	2.0311930179595947	0.6000824570655823	1.0
20	AC068587.4	2.0135862827301025	0.9268161058425903	1.0
20	CAMK1D	1.9975800514221191	0.5906236171722412	1.0
20	DCUN1D4	1.9975800514221191	0.9663523435592651	1.0
20	SCFD1	1.9639668464660645	1.4119266271591187	1.0
20	KCNB2	1.9591649770736694	2.351588487625122	1.0
20	KPNA1	1.947960615158081	0.7464354038238525	1.0
20	FAM162A	1.9463599920272827	0.45768073201179504	1.0
20	IL6ST	1.9447593688964844	0.9379571080207825	1.0
20	DCAF8	1.928753137588501	1.4423739910125732	1.0
20	LONRF2	1.923951268196106	1.2411601543426514	1.0
20	MACROD2	1.914347529411316	3.3631374835968018	1.0
20	EPB41L3	1.9031431674957275	0.7888942360877991	1.0
20	NCAM1	1.8919388055801392	0.6853793859481812	1.0
20	TANC2	1.8919388055801392	0.5431085824966431	1.0
20	RYK	1.8759324550628662	1.5898442268371582	1.0
20	RBM17	1.8711305856704712	1.6419553756713867	1.0
20	CADPS	1.8519231081008911	1.4392532110214233	1.0
20	INTU	1.8455206155776978	0.5615859627723694	1.0
20	BTAF1	1.8359168767929077	0.470269113779068	1.0
21	ASPH	4.042053699493408	1.9240949153900146	1.0
21	FOXN3	3.9804320335388184	1.9378855228424072	1.0
21	MALAT1	3.5657341480255127	37.07825469970703	1.0
21	SORCS2	3.512439727783203	1.5664761066436768	1.0
21	TRAF3IP2-AS1	3.307589054107666	1.9559224843978882	1.0
21	ST7	3.237640142440796	2.03967022895813	1.0
21	ANKS1B	3.2209856510162354	1.4502171277999878	1.0
21	HIF1A-AS3	3.0727603435516357	1.8614144325256348	1.0
21	MAGI1	2.992818593978882	1.4626622200012207	1.0
21	ERC1	2.9195384979248047	1.2010592222213745	1.0
21	AKT3	2.8712403774261475	1.0320309400558472	1.0
21	CACNA2D1	2.862913131713867	1.621691107749939	1.0
21	RORA	2.8562514781951904	4.963487148284912	1.0
21	ARHGAP6	2.68304443359375	2.851137161254883	1.0
21	GPATCH8	2.643073558807373	1.2617546319961548	1.0
21	DGKI	2.6297497749328613	1.4565244913101196	1.0
21	RLF	2.5864479541778564	0.6625152826309204	1.0
21	AUTS2	2.5681281089782715	0.9727888703346252	1.0
21	ADGRB3	2.548142671585083	1.5543161630630493	1.0
21	TF	2.538149833679199	3.1720240116119385	1.0
21	C4orf47	2.5214953422546387	0.9122992753982544	1.0
21	WASHC4	2.5181643962860107	1.8258732557296753	1.0
21	VPS13B	2.486521005630493	1.1551666259765625	1.0
21	KDM4C	2.471531867980957	1.0016130208969116	1.0
21	TANC2	2.4365572929382324	1.8693854808807373	1.0
21	ARIH1	2.4215681552886963	1.5086292028427124	1.0
21	GLG1	2.394921064376831	1.5171869993209839	1.0
21	ZMYM2	2.386593818664551	1.1549056768417358	1.0
21	CNTN1	2.3749356269836426	1.1586906909942627	1.0
21	MIR99AHG	2.358281135559082	1.343935251235962	1.0
21	HMGCLL1	2.3499538898468018	1.0213826894760132	1.0
21	MAGI2	2.314979314804077	1.1073633432388306	1.0
21	GREB1L	2.2750084400177	1.0455797910690308	1.0
21	XKR6	2.2350375652313232	1.1772174835205078	1.0
21	AC011586.2	2.2317066192626953	0.9761003851890564	1.0
21	CDK19	2.230041265487671	1.6215670108795166	1.0
21	DYM	2.226710319519043	1.000096321105957	1.0
21	AC107021.1	2.220048427581787	1.7691137790679932	1.0
21	ANKRD36C	2.216717481613159	1.293620228767395	1.0
21	DIP2C	2.2033939361572266	0.7043649554252625	1.0
21	ZNF536	2.1767466068267822	0.9823235273361206	1.0
21	MLLT10	2.1767466068267822	0.9448890089988708	1.0
21	NPEPPS	2.1667540073394775	1.1816637516021729	1.0
21	FMN1	2.1567611694335938	1.0318094491958618	1.0
21	PDE1C	2.1417722702026367	0.7496493458747864	1.0
21	MEG3	2.140106678009033	1.380958080291748	1.0
21	BHLHE40	2.138441324234009	1.2848745584487915	1.0
21	MAPT	2.128448486328125	0.8506804704666138	1.0
21	MIR29B2CHG	2.1234521865844727	1.3076246976852417	1.0
21	ZBTB20	2.113459587097168	0.8736422657966614	1.0
22	DMD	4.0629096031188965	2.308542013168335	1.0
22	UNC79	3.3466646671295166	1.7528867721557617	1.0
22	RORA	3.208441972732544	7.205147743225098	1.0
22	PFKFB4	2.950845241546631	1.8429088592529297	1.0
22	MALAT1	2.902676582336426	58.299034118652344	1.0
22	CCNY	2.779114007949829	2.068549394607544	1.0
22	GALNT13	2.7393226623535156	2.566394329071045	1.0
22	HIF1A-AS3	2.714191198348999	1.8671027421951294	1.0
22	SLC6A6	2.678588390350342	1.28205144405365	1.0
22	AHCYL2	2.6576454639434814	1.2759171724319458	1.0
22	BNIP3L	2.622042655944824	0.9873433709144592	1.0
22	MARCH1	2.569685697555542	1.8344199657440186	1.0
22	CDC42BPA	2.5424599647521973	0.9855710864067078	1.0
22	EXT1	2.5340828895568848	1.464920997619629	1.0
22	ANK3	2.4984800815582275	1.1328816413879395	1.0
22	MAP2K5	2.475442886352539	1.4775234460830688	1.0
22	AC097534.2	2.458688735961914	1.3490773439407349	1.0
22	FIP1L1	2.4524056911468506	1.8424795866012573	1.0
22	ADGRB3	2.4503114223480225	2.416630506515503	1.0
22	GSK3B	2.4482171535491943	0.8968755602836609	1.0
22	CWF19L2	2.4021430015563965	1.6622657775878906	1.0
22	MAP7	2.3895771503448486	2.106147050857544	1.0
22	MICAL3	2.3707287311553955	2.2399280071258545	1.0
22	KANTR	2.3665401935577393	1.4923535585403442	1.0
22	AKT3	2.362351655960083	1.3576799631118774	1.0
22	SH3GL3	2.343502998352051	1.9547667503356934	1.0
22	TSEN2	2.316277265548706	3.2008771896362305	1.0
22	CCDC88A	2.3037116527557373	0.9535166025161743	1.0
22	FMN2	2.2932403087615967	1.0909066200256348	1.0
22	CAMK2G	2.2911460399627686	1.4762403964996338	1.0
22	MBD5	2.2764859199523926	1.1349934339523315	1.0
22	NBAS	2.266014575958252	1.0976759195327759	1.0
22	KIAA0586	2.266014575958252	1.2067347764968872	1.0
22	ZCCHC14	2.236694574356079	1.4878473281860352	1.0
22	SLC1A2	2.2304117679595947	1.329988956451416	1.0
22	NLK	2.2304117679595947	1.2135812044143677	1.0
22	RAB11A	2.217845916748047	0.9463530778884888	1.0
22	FSTL5	2.2157516479492188	4.409276008605957	1.0
22	AC091138.1	2.1822431087493896	0.7282848954200745	1.0
22	LSAMP	2.1759603023529053	3.4519338607788086	1.0
22	ZBTB20	2.1613004207611084	1.326529860496521	1.0
22	FUBP1	2.1508290767669678	1.0657581090927124	1.0
22	HIBADH	2.1466403007507324	1.6932082176208496	1.0
22	PDK1	2.13826322555542	0.45573827624320984	1.0
22	AC107021.1	2.1319804191589355	0.6762968897819519	1.0
22	RNMT	2.111037492752075	1.2524603605270386	1.0
22	FNIP1	2.104754686355591	1.0874055624008179	1.0
22	MAP4K3-DT	2.0984718799591064	1.0202850103378296	1.0
22	KPNA3	2.0963776111602783	2.0765857696533203	1.0
22	SLC25A12	2.09428334236145	1.1707321405410767	1.0
23	ARID5B	2.8110320568084717	1.2362940311431885	0.3221857820094837
23	ROBO2	2.7219343185424805	8.038016319274902	0.36885754454441855
23	MYO16	2.439049243927002	1.353111982345581	0.5643821564405297
23	SLC24A2	1.9913333654403687	0.8126930594444275	1.0
23	BACH2	1.9824235439300537	0.8736646175384521	1.0
23	PTPRJ	1.9267375469207764	0.9392847418785095	1.0
23	DENND11	1.915600299835205	0.7720969915390015	1.0
23	KCNQ1OT1	1.8910983800888062	0.4059387445449829	1.0
23	AC124854.1	1.7930909395217896	1.6251256465911865	1.0
23	UBE2E2	1.7930909395217896	0.32470569014549255	1.0
23	LRFN5	1.7864086627960205	1.0579442977905273	1.0
23	TNRC18	1.7864086627960205	1.6369470357894897	1.0
23	AK3	1.7374049425125122	1.0672677755355835	1.0
23	OPN1SW	1.7062207460403442	1.9808712005615234	1.0
23	RALYL	1.632715106010437	1.4332352876663208	1.0
23	CADM3	1.6304876804351807	0.811793863773346	1.0
23	AC066612.2	1.6238054037094116	2.2023017406463623	1.0
23	ANK1	1.617123007774353	1.369942545890808	1.0
23	ST6GALNAC5	1.6082133054733276	0.7774925827980042	1.0
23	DEPTOR	1.6059858798980713	2.3499603271484375	1.0
23	MCTP2	1.5993034839630127	1.1009629964828491	1.0
23	LINGO2	1.5926212072372437	0.8243655562400818	1.0
23	HIVEP2	1.5881662368774414	0.3877980709075928	1.0
23	ADAMTSL1	1.585938811302185	1.1716673374176025	1.0
23	SLC12A1	1.541390061378479	1.3564209938049316	1.0
23	GPC5	1.5235704183578491	1.5680466890335083	1.0
23	WWC1	1.5124332904815674	1.5685200691223145	1.0
23	KCNH5	1.510205864906311	1.0917341709136963	1.0
23	CSMD1	1.510205864906311	1.244170069694519	1.0
23	ROBO1	1.5035234689712524	2.9636831283569336	1.0
23	NR2F1	1.4834765195846558	2.291313648223877	1.0
23	SPOCK3	1.4612021446228027	2.747144937515259	1.0
23	AL353151.2	1.4500648975372314	1.8235852718353271	1.0
23	MAP6	1.4166532754898071	0.45080363750457764	1.0
23	AC087855.1	1.4077434539794922	1.3450603485107422	1.0
23	TLL1	1.3899239301681519	0.47673216462135315	1.0
23	AC132803.1	1.3899239301681519	1.0226069688796997	1.0
23	UACA	1.3876965045928955	0.7438923716545105	1.0
23	RASGEF1B	1.3698769807815552	1.0866605043411255	1.0
23	ST8SIA1	1.3609671592712402	0.35025590658187866	1.0
23	AC012409.2	1.3386927843093872	1.0587736368179321	1.0
23	TBX2	1.3075085878372192	0.9035922288894653	1.0
23	NTNG1	1.3008261919021606	2.166081666946411	1.0
23	DPYD	1.2941439151763916	0.4607640206813812	1.0
23	MAMLD1	1.2919164896011353	1.6369470357894897	1.0
23	CACNA2D3	1.280779242515564	1.0094164609909058	1.0
23	TRPM1	1.2607322931289673	1.5589094161987305	1.0
23	HECW2	1.2540500164031982	0.10147300362586975	1.0
23	ACP1	1.227320671081543	0.8783093094825745	1.0
23	FRMD4A	1.2250932455062866	0.9340358972549438	1.0
24	RYR2	3.984543561935425	10.81385326385498	1.0
24	MALAT1	3.5336179733276367	231.6032257080078	1.0
24	GPHN	3.5090219974517822	12.414918899536133	1.0
24	CNTN1	3.4844260215759277	4.664810657501221	1.0
24	SPART	3.3860421180725098	2.9021685123443604	1.0
24	RORA	3.271261215209961	11.880584716796875	1.0
24	RGS7	3.2466652393341064	7.733270168304443	1.0
24	SPATS2L	3.205672025680542	2.279818058013916	1.0
24	GRIA2	3.1646788120269775	3.6412878036499023	1.0
24	AL391807.1	3.140082836151123	2.8195741176605225	1.0
24	SBF2	3.107288122177124	3.782975673675537	1.0
24	RAPGEF4	3.0990893840789795	2.8605546951293945	1.0
24	MACO1	3.0498976707458496	3.1365773677825928	1.0
24	LRCH1	3.0335001945495605	2.644798755645752	1.0
24	SMAP1	3.025301694869995	2.0500307083129883	1.0
24	RBFOX1	3.008904457092285	13.3564453125	1.0
24	FAM155A	3.008904457092285	13.304854393005371	1.0
24	MSI2	2.943315267562866	2.7862632274627686	1.0
24	ZFYVE28	2.9023218154907227	2.4353835582733154	1.0
24	SLC8A3	2.8941233158111572	1.7190473079681396	1.0
24	UBE2D3	2.8941233158111572	2.6856963634490967	1.0
24	CAMK2D	2.861328601837158	3.3012895584106445	1.0
24	CRBN	2.8531301021575928	2.3324503898620605	1.0
24	HDAC9	2.812136650085449	2.8306996822357178	1.0
24	CACNA2D1	2.803938150405884	10.937212944030762	1.0
24	AC092691.1	2.7793421745300293	3.5895018577575684	1.0
24	SCYL2	2.7465474605560303	2.3439018726348877	1.0
24	PTPRM	2.7465474605560303	2.9168570041656494	1.0
24	TASOR2	2.7137529850006104	3.978719711303711	1.0
24	TTC28	2.689157009124756	2.2291228771209717	1.0
24	HACE1	2.6809582710266113	2.327237844467163	1.0
24	GABRB3	2.672759771347046	6.656179904937744	1.0
24	CSPP1	2.672759771347046	3.183856725692749	1.0
24	GPATCH8	2.6481637954711914	2.3602347373962402	1.0
24	HERC4	2.639965057373047	3.3172004222869873	1.0
24	SHOC2	2.6317665576934814	3.228053569793701	1.0
24	ANKS1B	2.6317665576934814	2.863713502883911	1.0
24	HCN1	2.623567819595337	2.831552267074585	1.0
24	SNAP25	2.6153690814971924	3.799523115158081	1.0
24	PTPRD	2.5989718437194824	13.20720100402832	1.0
24	MDGA2	2.5989718437194824	6.115562915802002	1.0
24	SORCS2	2.590773344039917	2.400303363800049	1.0
24	DIP2B	2.5825746059417725	2.8664095401763916	1.0
24	TENM2	2.5661773681640625	3.668834924697876	1.0
24	ASH1L	2.5661773681640625	0.9082142114639282	1.0
24	CUX1	2.5497798919677734	1.5821946859359741	1.0
24	PMS1	2.541581392288208	3.1147234439849854	1.0
24	MAP2	2.541581392288208	2.1811537742614746	1.0
24	GRIA4	2.5333826541900635	5.595814228057861	1.0
24	HOMER1	2.5169854164123535	2.226738691329956	1.0
25	CACNA1C	2.9306395053863525	2.709857940673828	1.0
25	TENM2	2.895646810531616	5.117522239685059	1.0
25	CSMD1	2.878150463104248	6.602287769317627	1.0
25	NRG3	2.86065411567688	6.915550708770752	1.0
25	FRMD4A	2.81691312789917	3.946366786956787	1.0
25	CASK	2.7031869888305664	2.468942880630493	1.0
25	ZDHHC14	2.6944386959075928	2.3975324630737305	1.0
25	LRRTM4	2.6419496536254883	3.274439573287964	1.0
25	NEGR1	2.6419496536254883	1.9088082313537598	1.0
25	MKLN1	2.606956958770752	1.7648721933364868	1.0
25	ROR1	2.4494898319244385	2.1786255836486816	1.0
