pathway_id	pathway_name	gene_id
pau00290	Valine, leucine and isoleucine biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_53260
pau03430	Mismatch repair - Pseudomonas aeruginosa UCBPP-PA14	PA14_55080
pau00130	Ubiquinone and other terpenoid-quinone biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau00360	Phenylalanine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_10550
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_31350
pau00920	Sulfur metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_34330
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_19130
pau00270	Cysteine and methionine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_45940
pau00760	Nicotinate and nicotinamide metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36880
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau00630	Glyoxylate and dicarboxylate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau00061	Fatty acid biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_20950
pau00520	Amino sugar and nucleotide sugar metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_34870
pau00564	Glycerophospholipid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36690
pau00020	Citrate cycle (TCA cycle) - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau00030	Pentose phosphate pathway - Pseudomonas aeruginosa UCBPP-PA14	PA14_53290
pau00720	Other carbon fixation pathways - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau00250	Alanine, aspartate and glutamate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_09150
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_36810
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_53260
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01200	Carbon metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_61040
pau01232	Nucleotide metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_39520
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_01900
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_01910
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_02760
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_02770
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06750
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06810
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_06830
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_10550
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_10570
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_10590
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_20200
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_31350
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_34330
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_39520
pau01120	Microbial metabolism in diverse environments - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau01212	Fatty acid metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_20950
pau00860	Porphyrin metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_00640
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_09460
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_19140
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_39945
pau01230	Biosynthesis of amino acids - Pseudomonas aeruginosa UCBPP-PA14	PA14_53260
pau00260	Glycine, serine and threonine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_53260
pau00620	Pyruvate metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_58030
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_10340
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_13580
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_13590
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_20170
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_20180
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_30570
pau02010	ABC transporters - Pseudomonas aeruginosa UCBPP-PA14	PA14_40240
pau00230	Purine metabolism - Pseudomonas aeruginosa UCBPP-PA14	PA14_39520
pau00970	Aminoacyl-tRNA biosynthesis - Pseudomonas aeruginosa UCBPP-PA14	PA14_68150
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_01360
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_37610
pau01240	Biosynthesis of cofactors - Pseudomonas aeruginosa UCBPP-PA14	PA14_53070
