NA19463 NA19463 0 0 2 LWK AFR
NA19466 NA19466 0 0 1 LWK AFR
NA19467 NA19467 0 0 2 LWK AFR
NA19468 NA19468 0 0 2 LWK AFR
NA19471 NA19471 0 0 2 LWK AFR
NA19472 NA19472 0 0 2 LWK AFR
NA19473 NA19473 0 0 2 LWK AFR
NA19474 NA19474 0 0 2 LWK AFR
NA19475 NA19475 0 0 2 LWK AFR
NA20502 NA20502 0 0 2 TSI EUR
NA20503 NA20503 0 0 2 TSI EUR
NA20504 NA20504 0 0 2 TSI EUR
NA20505 NA20505 0 0 2 TSI EUR
NA20506 NA20506 0 0 2 TSI EUR
NA20507 NA20507 0 0 2 TSI EUR
NA20508 NA20508 0 0 2 TSI EUR
NA20509 NA20509 0 0 1 TSI EUR
NA20510 NA20510 0 0 1 TSI EUR
NA20511 NA20511 0 0 1 TSI EUR
NA20512 NA20512 0 0 1 TSI EUR
NA20513 NA20513 0 0 1 TSI EUR
NA20514 NA20514 0 0 2 TSI EUR
NA20515 NA20515 0 0 1 TSI EUR
NA20516 NA20516 0 0 1 TSI EUR
NA20517 NA20517 0 0 2 TSI EUR
NA20518 NA20518 0 0 1 TSI EUR
NA20519 NA20519 0 0 1 TSI EUR
NA20520 NA20520 0 0 1 TSI EUR
NA20521 NA20521 0 0 1 TSI EUR
NA20522 NA20522 0 0 2 TSI EUR
NA20524 NA20524 0 0 1 TSI EUR
NA20525 NA20525 0 0 1 TSI EUR
NA20527 NA20527 0 0 1 TSI EUR
NA20528 NA20528 0 0 1 TSI EUR
NA20529 NA20529 0 0 2 TSI EUR
NA20530 NA20530 0 0 2 TSI EUR
NA20531 NA20531 0 0 2 TSI EUR
NA20532 NA20532 0 0 1 TSI EUR
NA20533 NA20533 0 0 2 TSI EUR
NA20534 NA20534 0 0 1 TSI EUR
NA20535 NA20535 0 0 2 TSI EUR
NA20536 NA20536 0 0 1 TSI EUR
NA20538 NA20538 0 0 1 TSI EUR
NA20539 NA20539 0 0 1 TSI EUR
NA20540 NA20540 0 0 2 TSI EUR
NA20541 NA20541 0 0 2 TSI EUR
NA20542 NA20542 0 0 2 TSI EUR
NA20543 NA20543 0 0 1 TSI EUR
NA20544 NA20544 0 0 1 TSI EUR
NA20581 NA20581 0 0 1 TSI EUR
NA20582 NA20582 0 0 2 TSI EUR
NA20585 NA20585 0 0 2 TSI EUR
NA20586 NA20586 0 0 1 TSI EUR
NA20587 NA20587 0 0 2 TSI EUR
NA20588 NA20588 0 0 1 TSI EUR
NA20589 NA20589 0 0 2 TSI EUR
NA20752 NA20752 0 0 1 TSI EUR
NA20753 NA20753 0 0 2 TSI EUR
NA20754 NA20754 0 0 1 TSI EUR
NA20755 NA20755 0 0 1 TSI EUR
NA20756 NA20756 0 0 2 TSI EUR
NA20757 NA20757 0 0 2 TSI EUR
NA20758 NA20758 0 0 1 TSI EUR
NA20759 NA20759 0 0 1 TSI EUR
NA20760 NA20760 0 0 2 TSI EUR
NA20761 NA20761 0 0 2 TSI EUR
NA20762 NA20762 0 0 1 TSI EUR
NA20763 NA20763 0 0 1 TSI EUR
NA20764 NA20764 0 0 2 TSI EUR
NA20765 NA20765 0 0 1 TSI EUR
NA20766 NA20766 0 0 2 TSI EUR
NA20767 NA20767 0 0 1 TSI EUR
NA20768 NA20768 0 0 2 TSI EUR
NA20769 NA20769 0 0 2 TSI EUR
NA20770 NA20770 0 0 1 TSI EUR
NA20771 NA20771 0 0 2 TSI EUR
NA20772 NA20772 0 0 2 TSI EUR
NA20773 NA20773 0 0 2 TSI EUR
NA20774 NA20774 0 0 2 TSI EUR
NA20775 NA20775 0 0 2 TSI EUR
NA20778 NA20778 0 0 1 TSI EUR
NA20783 NA20783 0 0 1 TSI EUR
NA20785 NA20785 0 0 1 TSI EUR
NA20786 NA20786 0 0 2 TSI EUR
NA20787 NA20787 0 0 1 TSI EUR
NA20790 NA20790 0 0 2 TSI EUR
NA20792 NA20792 0 0 1 TSI EUR
NA20795 NA20795 0 0 2 TSI EUR
NA20796 NA20796 0 0 1 TSI EUR
NA20797 NA20797 0 0 2 TSI EUR
NA20798 NA20798 0 0 1 TSI EUR
NA20799 NA20799 0 0 2 TSI EUR
NA20800 NA20800 0 0 2 TSI EUR
NA20801 NA20801 0 0 1 TSI EUR
NA20802 NA20802 0 0 2 TSI EUR
NA20803 NA20803 0 0 1 TSI EUR
NA20804 NA20804 0 0 2 TSI EUR
NA20805 NA20805 0 0 1 TSI EUR
NA20806 NA20806 0 0 1 TSI EUR
NA20807 NA20807 0 0 2 TSI EUR
NA20808 NA20808 0 0 2 TSI EUR
NA20809 NA20809 0 0 1 TSI EUR
NA20810 NA20810 0 0 1 TSI EUR
NA20811 NA20811 0 0 1 TSI EUR
NA20812 NA20812 0 0 1 TSI EUR
NA20813 NA20813 0 0 2 TSI EUR
NA20814 NA20814 0 0 1 TSI EUR
NA20815 NA20815 0 0 1 TSI EUR
NA20818 NA20818 0 0 2 TSI EUR
NA20819 NA20819 0 0 2 TSI EUR
NA20821 NA20821 0 0 2 TSI EUR
NA20822 NA20822 0 0 2 TSI EUR
NA20826 NA20826 0 0 2 TSI EUR
NA20827 NA20827 0 0 1 TSI EUR
NA20828 NA20828 0 0 2 TSI EUR
NA20832 NA20832 0 0 2 TSI EUR
NA20845 NA20845 0 0 1 GIH SAS
NA20846 NA20846 0 0 1 GIH SAS
NA20847 NA20847 0 0 2 GIH SAS
NA20849 NA20849 0 0 2 GIH SAS
NA20850 NA20850 0 0 1 GIH SAS
NA20851 NA20851 0 0 2 GIH SAS
NA20852 NA20852 0 0 1 GIH SAS
NA20853 NA20853 0 0 2 GIH SAS
NA20854 NA20854 0 0 2 GIH SAS
NA20856 NA20856 0 0 2 GIH SAS
NA20858 NA20858 0 0 1 GIH SAS
NA20859 NA20859 0 0 2 GIH SAS
NA20861 NA20861 0 0 1 GIH SAS
NA20862 NA20862 0 0 2 GIH SAS
NA20863 NA20863 0 0 1 GIH SAS
NA20864 NA20864 0 0 1 GIH SAS
NA20866 NA20866 0 0 1 GIH SAS
NA20867 NA20867 0 0 1 GIH SAS
NA20869 NA20869 0 0 2 GIH SAS
NA20870 NA20870 0 0 1 GIH SAS
NA20872 NA20872 0 0 2 GIH SAS
NA20874 NA20874 0 0 2 GIH SAS
NA20875 NA20875 0 0 2 GIH SAS
NA20876 NA20876 0 0 2 GIH SAS
NA20877 NA20877 0 0 2 GIH SAS
NA20878 NA20878 0 0 2 GIH SAS
NA20881 NA20881 0 0 2 GIH SAS
NA20882 NA20882 0 0 2 GIH SAS
NA20884 NA20884 0 0 1 GIH SAS
NA20885 NA20885 0 0 1 GIH SAS
NA20887 NA20887 0 0 1 GIH SAS
NA20888 NA20888 0 0 2 GIH SAS
NA20889 NA20889 0 0 1 GIH SAS
NA20890 NA20890 0 0 1 GIH SAS
NA20891 NA20891 0 0 1 GIH SAS
NA20892 NA20892 0 0 2 GIH SAS
NA20894 NA20894 0 0 2 GIH SAS
NA20895 NA20895 0 0 1 GIH SAS
NA20896 NA20896 0 0 2 GIH SAS
NA20897 NA20897 0 0 1 GIH SAS
NA20899 NA20899 0 0 2 GIH SAS
NA20900 NA20900 0 0 2 GIH SAS
NA20901 NA20901 0 0 1 GIH SAS
NA20902 NA20902 0 0 2 GIH SAS
NA20903 NA20903 0 0 1 GIH SAS
NA20904 NA20904 0 0 1 GIH SAS
NA20905 NA20905 0 0 1 GIH SAS
NA20906 NA20906 0 0 2 GIH SAS
NA20908 NA20908 0 0 2 GIH SAS
NA20911 NA20911 0 0 1 GIH SAS
NA21086 NA21086 0 0 2 GIH SAS
NA21087 NA21087 0 0 1 GIH SAS
NA21088 NA21088 0 0 2 GIH SAS
NA21089 NA21089 0 0 2 GIH SAS
NA21090 NA21090 0 0 1 GIH SAS
NA21091 NA21091 0 0 1 GIH SAS
NA21092 NA21092 0 0 1 GIH SAS
NA21093 NA21093 0 0 1 GIH SAS
NA21094 NA21094 0 0 1 GIH SAS
NA21095 NA21095 0 0 1 GIH SAS
NA21097 NA21097 0 0 2 GIH SAS
NA21098 NA21098 0 0 1 GIH SAS
NA21099 NA21099 0 0 1 GIH SAS
NA21100 NA21100 0 0 1 GIH SAS
NA21101 NA21101 0 0 2 GIH SAS
NA21102 NA21102 0 0 2 GIH SAS
NA21103 NA21103 0 0 2 GIH SAS
NA21104 NA21104 0 0 1 GIH SAS
NA21105 NA21105 0 0 1 GIH SAS
NA21106 NA21106 0 0 2 GIH SAS
NA21107 NA21107 0 0 1 GIH SAS
NA21108 NA21108 0 0 2 GIH SAS
NA21109 NA21109 0 0 1 GIH SAS
NA21110 NA21110 0 0 2 GIH SAS
NA21111 NA21111 0 0 1 GIH SAS
NA21112 NA21112 0 0 1 GIH SAS
NA21113 NA21113 0 0 1 GIH SAS
NA21114 NA21114 0 0 1 GIH SAS
NA21115 NA21115 0 0 1 GIH SAS
NA21116 NA21116 0 0 1 GIH SAS
NA21117 NA21117 0 0 1 GIH SAS
NA21118 NA21118 0 0 1 GIH SAS
NA21119 NA21119 0 0 1 GIH SAS
NA21120 NA21120 0 0 2 GIH SAS
NA21122 NA21122 0 0 2 GIH SAS
NA21123 NA21123 0 0 1 GIH SAS
NA21124 NA21124 0 0 1 GIH SAS
NA21125 NA21125 0 0 2 GIH SAS
NA21126 NA21126 0 0 1 GIH SAS
NA21127 NA21127 0 0 1 GIH SAS
NA21128 NA21128 0 0 1 GIH SAS
NA21129 NA21129 0 0 1 GIH SAS
NA21130 NA21130 0 0 1 GIH SAS
NA21133 NA21133 0 0 1 GIH SAS
NA21135 NA21135 0 0 1 GIH SAS
NA21137 NA21137 0 0 2 GIH SAS
NA21141 NA21141 0 0 2 GIH SAS
NA21142 NA21142 0 0 2 GIH SAS
NA21143 NA21143 0 0 2 GIH SAS
NA21144 NA21144 0 0 2 GIH SAS
